|6.6.6
Archiving\03_Data\fracLP/QFM_m1/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1882.21        500.000        99.7283       0.271669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.7283       0.271685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.6401       0.271718       0.881847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4121                 NaN  0.587949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4156                 NaN  0.584363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4178                 NaN  0.582212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4217                 NaN  0.578289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4237                 NaN  0.576254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4271                 NaN  0.572929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4292                 NaN  0.570808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4303                 NaN  0.569671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4333                 NaN  0.566727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4388                 NaN  0.561202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4382                 NaN  0.561750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4404                 NaN  0.559571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4439                 NaN  0.556147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4439                 NaN  0.556098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4471                 NaN  0.552861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4477                 NaN  0.552252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4503                 NaN  0.549703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4500                 NaN  0.550039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2267                 NaN  0.772570       0.745827E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.7727                 NaN  0.223445       0.386045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3487                 NaN  0.640204       0.111152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4492                 NaN  0.541385       0.937245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4510                 NaN  0.539680       0.934738E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4494                 NaN  0.541278       0.936440E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        98.1817                 NaN   1.78616       0.321217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.9980                 NaN            NaN  0.203358E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6269                 NaN  0.370096       0.302484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4543                 NaN  0.536432       0.923757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4550                 NaN  0.535742       0.922144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3055                 NaN  0.682765       0.117470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6041                 NaN  0.389293       0.662921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4540                 NaN  0.536804       0.917819E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4552                 NaN  0.535645       0.913303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0682                 NaN  0.916184       0.156509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.8506                 NaN  0.146977       0.240297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4501                 NaN  0.540760       0.915774E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4578                 NaN  0.533174       0.898194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4542                 NaN  0.536819       0.902974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4524                 NaN  0.538603       0.902801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.9463                 NaN  0.514687E-001  0.228055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        98.9587                 NaN   1.02562       0.156664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4506                 NaN  0.540437       0.897120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4485                 NaN  0.542553       0.896804E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4499                 NaN  0.541165       0.891424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4476                 NaN  0.543449       0.891883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2573                 NaN  0.730729       0.119631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.6349                 NaN  0.359218       0.583304E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4441                 NaN  0.547004       0.886975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4432                 NaN  0.547947       0.883744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4409                 NaN  0.550270       0.882475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4401                 NaN  0.551106       0.881193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4387                 NaN  0.552467       0.879074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4374                 NaN  0.553805       0.877665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4352                 NaN  0.556021       0.875939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4333                 NaN  0.557999       0.873666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4303                 NaN  0.560909       0.874272E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4301                 NaN  0.561235       0.869452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4283                 NaN  0.563032       0.869113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4265                 NaN  0.564856       0.868590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4236                 NaN  0.567750       0.867089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4200                 NaN  0.571315       0.869248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4232                 NaN  0.568213       0.859917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4189                 NaN  0.572458       0.860539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4145                 NaN  0.576885       0.862335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4140                 NaN  0.577402       0.858524E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2552                 NaN  0.733905       0.108735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.6097                 NaN  0.384684       0.563842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3678                 NaN  0.623074       0.911858E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4059                 NaN  0.585536       0.852848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4057                 NaN  0.585771       0.848389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4017                 NaN  0.589764       0.849992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4008                 NaN  0.590715       0.847039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3980                 NaN  0.593488       0.846535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1417                 NaN  0.846323       0.120060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.6508                 NaN  0.344351       0.484916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3919                 NaN  0.599695       0.842874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3926                 NaN  0.599020       0.837392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3914                 NaN  0.600236       0.835879E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3890                 NaN  0.602660       0.835090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3863                 NaN  0.605381       0.835067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3141                 NaN  0.676202       0.972475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4583                 NaN  0.534840       0.685690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3839                 NaN  0.607850       0.827683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4324                 NaN  0.560050       0.759479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3315                 NaN  0.659589       0.890525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2847                 NaN  0.705767       0.949141E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4770                 NaN  0.516118       0.692332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3805                 NaN  0.611323       0.816355E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3797                 NaN  0.612111       0.818390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3799                 NaN  0.611966       0.812555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3783                 NaN  0.613550       0.813069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3797                 NaN  0.612183       0.807642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3788                 NaN  0.613124       0.806870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3808                 NaN  0.611174       0.801108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3701                 NaN  0.621789       0.815629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3892                 NaN  0.602945       0.788245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3824                 NaN  0.609702       0.793261E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3806                 NaN  0.611417       0.796700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3863                 NaN  0.605825       0.786153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3844                 NaN  0.607720       0.787168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3851                 NaN  0.607091       0.784427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3887                 NaN  0.603521       0.779794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3889                 NaN  0.603320       0.777936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3883                 NaN  0.603925       0.778337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.7625                 NaN  0.234071       0.340151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.0294                 NaN  0.958597       0.119624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3968                 NaN  0.595558       0.764537E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4444                 NaN  0.548532       0.704652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3594                 NaN  0.632495       0.811821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4049                 NaN  0.587546       0.753637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4079                 NaN  0.584557       0.749489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4103                 NaN  0.582197       0.747592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4120                 NaN  0.580562       0.742892E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4155                 NaN  0.577067       0.741239E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4234                 NaN  0.569326       0.729947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4236                 NaN  0.569061       0.729713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4209                 NaN  0.571787       0.736125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4368                 NaN  0.556082       0.712921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4342                 NaN  0.558664       0.717757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4357                 NaN  0.557145       0.716001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4429                 NaN  0.549975       0.707684E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4451                 NaN  0.547823       0.704919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4489                 NaN  0.544049       0.700509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4531                 NaN  0.539938       0.696893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4574                 NaN  0.535720       0.691672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9259                 NaN   1.06022       0.138999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.9977                 NaN  0.139106E-002  0.936340E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.6528                 NaN  0.343843       0.334351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.3657                 NaN  0.626062       0.823150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4031                 NaN  0.589357       0.749954E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.2559                 NaN  0.734304       0.980725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.7074                 NaN  0.289116       0.351028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4911                 NaN  0.502342       0.654046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4939                 NaN  0.499548       0.651676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.4746                 NaN  0.518613       0.678244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.5308                 NaN  0.463156       0.605704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.5084                 NaN  0.485208       0.635188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5123                 NaN  0.481422       0.630717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.5172                 NaN  0.476538       0.625547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5217                 NaN  0.472060       0.620297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.5254                 NaN  0.468417       0.615945E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.3908                 NaN  0.323819       0.212854E-002  0.283258                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1054                 NaN  0.360147E-001            NaN  0.858589                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1156                 NaN  0.322576E-001            NaN  0.852128                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1270                 NaN  0.325272E-001            NaN  0.840513                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1345                 NaN  0.296776E-001            NaN  0.835796                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1472                 NaN  0.269010E-001            NaN  0.825947                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1604                 NaN  0.307163E-001            NaN  0.808897                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1659                 NaN  0.262759E-001            NaN  0.807818                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1748                 NaN  0.200598E-001            NaN  0.805095                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1870                 NaN  0.276142E-001            NaN  0.785424                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1997                 NaN  0.269449E-001            NaN  0.773375                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2021                 NaN  0.193679E-001            NaN  0.778575                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2125                 NaN  0.220530E-001            NaN  0.765473                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2227                 NaN  0.266071E-001            NaN  0.750698                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2262                 NaN  0.884679E-002            NaN  0.764944                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2358                 NaN  0.157490E-001            NaN  0.748442                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2434                 NaN  0.152433E-001            NaN  0.741406                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2219                 NaN  0.143676E-001            NaN  0.606102       0.157625                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0757                 NaN            NaN            NaN            NaN  0.924314                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0794                 NaN            NaN            NaN            NaN  0.920564                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0829                 NaN            NaN            NaN            NaN  0.917062                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0848                 NaN            NaN            NaN            NaN  0.915154                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0858                 NaN            NaN            NaN            NaN  0.914152                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0840                 NaN            NaN            NaN            NaN  0.915950                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0878                 NaN            NaN            NaN            NaN  0.912235                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0843                 NaN            NaN            NaN            NaN  0.915718                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0804                 NaN            NaN            NaN            NaN  0.919615                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0752                 NaN            NaN            NaN            NaN  0.924770                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0685                 NaN            NaN            NaN            NaN  0.931520                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0617                 NaN            NaN            NaN            NaN  0.938344                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0455                 NaN            NaN            NaN            NaN  0.954490                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0337                 NaN            NaN            NaN            NaN  0.966276                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8717                 NaN            NaN            NaN            NaN  0.298701       0.829585                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.5800                 NaN            NaN            NaN            NaN  0.967767       0.452283                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5977                 NaN            NaN            NaN            NaN  0.448297       0.954004                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6169                 NaN            NaN  0.164918E-002            NaN  0.934335       0.447158                 NaN            NaN            NaN            NaN
