|6.6.6
Archiving\03_Data\fracLP/QFM_m1/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1937.34        500.000        99.5452       0.454824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.5452       0.454822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.5452       0.454821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.5452       0.454819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.5452       0.454817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.5452       0.454816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.5452       0.454814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.5452       0.454812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.5452       0.454807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.5452       0.454809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.5452       0.454807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.5452       0.454805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.5452       0.454803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.5452       0.454802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.5452       0.454800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.5452       0.454798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5452       0.454796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.5452       0.454794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.5452       0.454793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.5452       0.454791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.5452       0.454789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.5452       0.454787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.5452       0.454785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.5452       0.454783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4511       0.454782       0.940943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3714                 NaN  0.628573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3750                 NaN  0.624979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3771                 NaN  0.622922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3811                 NaN  0.618935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3830                 NaN  0.617030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3863                 NaN  0.613735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3883                 NaN  0.611712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3893                 NaN  0.610698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3921                 NaN  0.607855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3978                 NaN  0.602169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3970                 NaN  0.602968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3991                 NaN  0.600924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4024                 NaN  0.597552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4023                 NaN  0.597734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4055                 NaN  0.594530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4058                 NaN  0.594181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4083                 NaN  0.591704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4077                 NaN  0.592330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1663                 NaN  0.832636       0.109790E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.7534                 NaN  0.240930       0.568337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2933                 NaN  0.690334       0.163639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4021                 NaN  0.584097       0.138092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4036                 NaN  0.582671       0.137756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4014                 NaN  0.584790       0.138073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        98.0203                 NaN   1.93238       0.473489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.9970                 NaN            NaN  0.300503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5948                 NaN  0.400763       0.446893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4053                 NaN  0.581030       0.136496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4058                 NaN  0.580613       0.136307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2422                 NaN  0.740373       0.173798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5677                 NaN  0.422491       0.981076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4035                 NaN  0.582873       0.135894E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4046                 NaN  0.581897       0.135263E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        98.9825                 NaN  0.994257       0.232039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.8365                 NaN  0.159927       0.356322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3978                 NaN  0.588614       0.135850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4060                 NaN  0.580646       0.133268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4017                 NaN  0.584942       0.134045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3992                 NaN  0.587353       0.134100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.9404                 NaN  0.561591E-001  0.339163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        98.8574                 NaN   1.11927       0.232793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3962                 NaN  0.590481       0.133445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3934                 NaN  0.593278       0.133460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3947                 NaN  0.592054       0.132719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3918                 NaN  0.594959       0.132850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.1816                 NaN  0.800623       0.178226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5974                 NaN  0.393888       0.869956E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3867                 NaN  0.600100       0.132305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3852                 NaN  0.601638       0.131907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3822                 NaN  0.604638       0.131788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3809                 NaN  0.605900       0.131662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3790                 NaN  0.607866       0.131404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3772                 NaN  0.609694       0.131240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3742                 NaN  0.612653       0.131055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3715                 NaN  0.615451       0.130816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3677                 NaN  0.619199       0.130948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3670                 NaN  0.619946       0.130321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3646                 NaN  0.622339       0.130321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3621                 NaN  0.624831       0.130283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3583                 NaN  0.628639       0.130166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3538                 NaN  0.633119       0.130532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3571                 NaN  0.629959       0.129184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3517                 NaN  0.635350       0.129363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3462                 NaN  0.640833       0.129721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3451                 NaN  0.641984       0.129238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1673                 NaN  0.816298       0.163665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.5629                 NaN  0.428640       0.850121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2917                 NaN  0.694505       0.137456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3339                 NaN  0.653246       0.128627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3332                 NaN  0.654016       0.128037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3281                 NaN  0.659080       0.128343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3263                 NaN  0.660864       0.127961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3227                 NaN  0.664548       0.127967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0335                 NaN  0.948357       0.181576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.6062                 NaN  0.386437       0.734135E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3138                 NaN  0.673387       0.127626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3142                 NaN  0.673117       0.126881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3123                 NaN  0.675050       0.126696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3087                 NaN  0.678624       0.126655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3050                 NaN  0.682310       0.126746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2226                 NaN  0.762615       0.147615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3854                 NaN  0.604205       0.104207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3003                 NaN  0.687143       0.125834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3547                 NaN  0.633773       0.115532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2393                 NaN  0.747157       0.135549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1854                 NaN  0.800108       0.144581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4037                 NaN  0.585760       0.105520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2929                 NaN  0.694638       0.124502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2916                 NaN  0.695876       0.124833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2907                 NaN  0.696925       0.124046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2881                 NaN  0.699469       0.124197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2890                 NaN  0.698628       0.123483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2875                 NaN  0.700141       0.123407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2887                 NaN  0.699059       0.122628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2757                 NaN  0.711822       0.124891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2968                 NaN  0.691157       0.120774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2882                 NaN  0.699594       0.121664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2856                 NaN  0.702202       0.122260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2912                 NaN  0.696763       0.120719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2882                 NaN  0.699753       0.120953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2879                 NaN  0.700044       0.120623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2915                 NaN  0.696458       0.119949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2909                 NaN  0.697159       0.119778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2893                 NaN  0.698666       0.119903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.7237                 NaN  0.271052       0.524224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.8708                 NaN   1.11078       0.184422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2967                 NaN  0.691457       0.118053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3516                 NaN  0.637510       0.108842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2515                 NaN  0.735936       0.125470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3038                 NaN  0.684539       0.116578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3065                 NaN  0.681908       0.116015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3085                 NaN  0.679915       0.115782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3092                 NaN  0.679236       0.115165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3131                 NaN  0.675397       0.114961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3213                 NaN  0.667360       0.113300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3207                 NaN  0.667955       0.113346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3169                 NaN  0.671657       0.114422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3346                 NaN  0.654346       0.110882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3307                 NaN  0.658118       0.111716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3315                 NaN  0.657308       0.111525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3395                 NaN  0.649511       0.110275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3410                 NaN  0.647965       0.109943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3448                 NaN  0.644273       0.109334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3491                 NaN  0.639994       0.108820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3533                 NaN  0.635923       0.108087E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7163                 NaN   1.26197       0.217360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.9969                 NaN  0.165709E-002  0.146653E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5843                 NaN  0.410452       0.523963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.2408                 NaN  0.746363       0.128868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.2841                 NaN  0.704096       0.117608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.1034                 NaN  0.881278       0.153470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.6480                 NaN  0.346440       0.551462E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.3872                 NaN  0.602528       0.102786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.3896                 NaN  0.600162       0.102458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.3659                 NaN  0.623418       0.106742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4328                 NaN  0.557683       0.953742E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.4049                 NaN  0.585087       0.100093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4087                 NaN  0.581325       0.994626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4141                 NaN  0.576051       0.987024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4188                 NaN  0.571390       0.979428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4225                 NaN  0.567783       0.973221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.2773                 NaN  0.392986       0.336433E-002  0.326357                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9668                 NaN  0.437334E-001            NaN  0.989504                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9781                 NaN  0.392069E-001            NaN  0.982643                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9905                 NaN  0.395847E-001            NaN  0.969881                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9987                 NaN  0.361603E-001            NaN  0.965110                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0128                 NaN  0.328058E-001            NaN  0.954424                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0276                 NaN  0.374945E-001            NaN  0.934950                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0334                 NaN  0.321138E-001            NaN  0.934491                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0439                 NaN  0.245352E-001            NaN  0.931592                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0565                 NaN  0.338195E-001            NaN  0.909710                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0706                 NaN  0.330397E-001            NaN  0.896323                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0735                 NaN  0.237791E-001            NaN  0.902742                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0848                 NaN  0.271086E-001            NaN  0.888095                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0958                 NaN  0.327352E-001            NaN  0.871469                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1005                 NaN  0.108961E-001            NaN  0.888639                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1106                 NaN  0.194204E-001            NaN  0.869983                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1188                 NaN  0.188190E-001            NaN  0.862346                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0944                 NaN  0.177561E-001            NaN  0.705378       0.182469                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9293                 NaN            NaN            NaN            NaN   1.07073                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9326                 NaN            NaN            NaN            NaN   1.06735                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9360                 NaN            NaN            NaN            NaN   1.06397                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9374                 NaN            NaN            NaN            NaN   1.06262                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9375                 NaN            NaN            NaN            NaN   1.06254                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9349                 NaN            NaN            NaN            NaN   1.06508                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9385                 NaN            NaN            NaN            NaN   1.06153                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9333                 NaN            NaN            NaN            NaN   1.06667                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9280                 NaN            NaN            NaN            NaN   1.07196                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9210                 NaN            NaN            NaN            NaN   1.07896                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9122                 NaN            NaN            NaN            NaN   1.08780                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9035                 NaN            NaN            NaN            NaN   1.09652                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8838                 NaN            NaN            NaN            NaN   1.11616                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8693                 NaN            NaN            NaN            NaN   1.13071                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6836                 NaN            NaN            NaN            NaN  0.345024       0.971346                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.3517                 NaN            NaN            NaN            NaN   1.11835       0.529960                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.3707                 NaN            NaN            NaN            NaN  0.525896        1.10339                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3905                 NaN            NaN  0.260900E-002            NaN   1.08169       0.525225                 NaN            NaN            NaN            NaN
