|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.5/WD94/WD94_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        2958.04     
  1997.49        2500.00        2958.64     
  1994.99        2500.00        2959.23     
  1992.48        2500.00        2959.83     
  1989.97        2500.00        2960.43     
  1987.47        2500.00        2961.02     
  1984.96        2500.00        2961.62     
  1982.46        2500.00        2962.21     
  1979.95        2500.00        2962.81     
  1977.44        2500.00        2963.40     
  1974.94        2500.00        2964.00     
  1972.43        2500.00        2964.59     
  1969.92        2500.00        2965.19     
  1967.42        2500.00        2965.79     
  1964.91        2500.00        2966.38     
  1962.41        2500.00        2966.98     
  1959.90        2500.00        2967.57     
  1957.39        2500.00        2968.17     
  1954.89        2500.00        2968.76     
  1952.38        2500.00        2969.36     
  1949.87        2500.00        2969.95     
  1947.37        2500.00        2970.55     
  1944.86        2500.00        2971.15     
  1942.36        2500.00        2971.74     
  1939.85        2500.00        2972.34     
  1937.34        2500.00        2972.93     
  1934.84        2500.00        2973.53     
  1932.33        2500.00        2974.12     
  1929.82        2500.00        2974.72     
  1927.32        2500.00        2975.31     
  1924.81        2500.00        2975.91     
  1922.31        2500.00        2976.51     
  1919.80        2500.00        2977.10     
  1917.29        2500.00        2977.70     
  1914.79        2500.00        2978.29     
  1912.28        2500.00        3163.05     
  1909.77        2500.00        3164.80     
  1907.27        2500.00        3166.56     
  1904.76        2500.00        3167.93     
  1902.26        2500.00        3169.97     
  1899.75        2500.00        3189.74     
  1897.24        2500.00        3192.57     
  1894.74        2500.00        3194.87     
  1892.23        2500.00        3196.52     
  1889.72        2500.00        3198.10     
  1887.22        2500.00        3200.06     
  1884.71        2500.00        3201.97     
  1882.21        2500.00        3203.69     
  1879.70        2500.00        3205.37     
  1877.19        2500.00        3207.30     
  1874.69        2500.00        3208.61     
  1872.18        2500.00        3211.07     
  1869.67        2500.00        3212.89     
  1867.17        2500.00        3214.56     
  1864.66        2500.00        3216.67     
  1862.16        2500.00        3218.09     
  1859.65        2500.00        3220.05     
  1857.14        2500.00        3221.63     
  1854.64        2500.00        3223.94     
  1852.13        2500.00        3225.68     
  1849.62        2500.00        3227.04     
  1847.12        2500.00        3229.51     
  1844.61        2500.00        3231.46     
  1842.11        2500.00        3233.16     
  1839.60        2500.00        3236.37     
  1837.09        2500.00        3236.88     
  1834.59        2500.00        3238.61     
  1832.08        2500.00        3240.55     
  1829.57        2500.00        3242.67     
  1827.07        2500.00        3244.61     
  1824.56        2500.00        3247.76     
  1822.06        2500.00        3248.08     
  1819.55        2500.00        3250.08     
  1817.04        2500.00        3252.12     
  1814.54        2500.00        3254.00     
  1812.03        2500.00        3256.55     
  1809.52        2500.00        3257.64     
  1807.02        2500.00        3259.76     
  1804.51        2500.00        3261.67     
  1802.01        2500.00        3263.73     
  1799.50        2500.00        3265.50     
  1796.99        2500.00        3267.57     
  1794.49        2500.00        3269.19     
  1791.98        2500.00        3271.21     
  1789.47        2500.00        3273.29     
  1786.97        2500.00        3277.25     
  1784.46        2500.00        3278.90     
  1781.95        2500.00        3279.50     
  1779.45        2500.00        3281.32     
  1776.94        2500.00        3284.12     
  1774.44        2500.00        3292.36     
  1771.93        2500.00        3285.86     
  1769.42        2500.00        3289.30     
  1766.92        2500.00        3291.36     
  1764.41        2500.00        3293.10     
  1761.90        2500.00        3294.59     
  1759.40        2500.00        3297.08     
  1756.89        2500.00        3299.43     
  1754.39        2500.00        3300.94     
  1751.88        2500.00        3303.64     
  1749.37        2500.00        3306.15     
  1746.87        2500.00        3305.71     
  1744.36        2500.00        3309.70     
  1741.85        2500.00        3310.88     
  1739.35        2500.00        3312.83     
  1736.84        2500.00        3313.66     
  1734.34        2500.00        3317.11     
  1731.83        2500.00        3319.26     
  1729.32        2500.00        3319.52     
  1726.82        2500.00        3322.51     
  1724.31        2500.00        3325.76     
  1721.80        2500.00        3326.66     
  1719.30        2500.00        3329.55     
  1716.79        2500.00        3331.16     
  1714.29        2500.00        3333.44     
  1711.78        2500.00        3336.03     
  1709.27        2500.00        3336.88     
  1706.77        2500.00        3339.28     
  1704.26        2500.00        3341.20     
  1701.75        2500.00        3342.44     
  1699.25        2500.00        3345.10     
  1696.74        2500.00        3347.15     
  1694.24        2500.00        3348.94     
  1691.73        2500.00        3351.21     
  1689.22        2500.00        3353.15     
  1686.72        2500.00        3355.18     
  1684.21        2500.00        3357.16     
  1681.70        2500.00        3358.84     
  1679.20        2500.00        3361.19     
  1676.69        2500.00        3363.98     
  1674.19        2500.00        3364.99     
  1671.68        2500.00        3366.94     
  1669.17        2500.00        3368.31     
  1666.67        2500.00        3370.46     
  1664.16        2500.00        3373.23     
  1661.65        2500.00        3374.46     
  1659.15        2500.00        3376.57     
  1656.64        2500.00        3378.62     
  1654.14        2500.00        3380.20     
  1651.63        2500.00        3293.33     
  1649.12        2500.00        3274.33     
  1646.62        2500.00        3275.78     
  1644.11        2500.00        3277.86     
  1641.60        2500.00        3279.18     
  1639.10        2500.00        3280.39     
  1636.59        2500.00        3282.42     
  1634.09        2500.00        3284.41     
  1631.58        2500.00        3285.74     
  1629.07        2500.00        3286.94     
  1626.57        2500.00        3288.52     
  1624.06        2500.00        3290.70     
  1621.55        2500.00        3292.24     
  1619.05        2500.00        3293.88     
  1616.54        2500.00        3296.18     
  1614.04        2500.00        3297.19     
  1611.53        2500.00        3298.15     
  1609.02        2500.00        3299.86     
  1606.52        2500.00        3301.06     
  1604.01        2500.00        3303.06     
  1601.50        2500.00        3305.93     
  1599.00        2500.00        3306.40     
  1596.49        2500.00        3307.61     
  1593.98        2500.00        3309.57     
  1591.48        2500.00        3311.26     
  1588.97        2500.00        3313.30     
  1586.47        2500.00        3313.98     
  1583.96        2500.00        3316.45     
  1581.45        2500.00        3317.24     
  1578.95        2500.00        3318.64     
  1576.44        2500.00        3320.42     
  1573.93        2500.00        3321.78     
  1571.43        2500.00        3321.11     
  1568.92        2500.00        3325.59     
  1566.42        2500.00        3326.77     
  1563.91        2500.00        3328.15     
  1561.40        2500.00        3329.69     
  1558.90        2500.00        3330.78     
  1556.39        2500.00        3334.12     
  1553.88        2500.00        3335.24     
  1551.38        2500.00        3335.26     
  1548.87        2500.00        3336.40     
  1546.37        2500.00        3338.60     
  1543.86        2500.00        3339.63     
  1541.35        2500.00        3341.05     
  1538.85        2500.00        3342.87     
  1536.34        2500.00        3344.67     
  1533.83        2500.00        3347.61     
  1531.33        2500.00        3344.43     
  1528.82        2500.00        3349.42     
  1526.32        2500.00        3349.57     
  1523.81        2500.00        3351.70     
  1521.30        2500.00        3351.89     
  1518.80        2500.00        3353.24     
  1516.29        2500.00        3355.53     
  1513.78        2500.00        3357.19     
  1511.28        2500.00        3358.25     
  1508.77        2500.00        3360.65     
  1506.27        2500.00        3360.93     
  1503.76        2500.00        3361.18     
  1501.25        2500.00        3363.76     
  1498.75        2500.00        3364.73     
  1496.24        2500.00        3365.85     
  1493.73        2500.00        3367.93     
  1491.23        2500.00        3368.12     
  1488.72        2500.00        3369.77     
  1486.22        2500.00        3370.81     
  1483.71        2500.00        3370.84     
  1481.20        2500.00        3373.41     
  1478.70        2500.00        3373.86     
  1476.19        2500.00        3375.46     
  1473.68        2500.00        3376.12     
  1471.18        2500.00        3358.40     
  1468.67        2500.00        3336.10     
  1466.17        2500.00        3338.52     
  1463.66        2500.00        3344.37     
  1461.15        2500.00        3347.16     
  1458.65        2500.00        3349.54     
  1456.14        2500.00        3352.38     
  1453.63        2500.00        3354.96     
  1451.13        2500.00        3357.57     
  1448.62        2500.00        3360.33     
  1446.12        2500.00        3362.96     
  1443.61        2500.00        3366.35     
  1441.10        2500.00        3367.76     
  1438.60        2500.00        3371.07     
  1436.09        2500.00        3373.84     
  1433.58        2500.00        3376.04     
  1431.08        2500.00        3379.04     
  1428.57        2500.00        3381.88     
  1426.07        2500.00        3384.39     
  1423.56        2500.00        3387.11     
  1421.05        2500.00        3389.88     
  1418.55        2500.00        3246.84     
  1416.04        2500.00        3208.34     
  1413.53        2500.00        3213.84     
  1411.03        2500.00        3243.48     
  1408.52        2500.00        3189.61     
  1406.02        2500.00        3230.83     
  1403.51        2500.00        3236.78     
  1401.00        2500.00        3242.43     
  1398.50        2500.00        3247.86     
  1395.99        2500.00        3254.43     
  1393.48        2500.00        3260.07     
  1390.98        2500.00        3265.50     
  1388.47        2500.00        3271.27     
  1385.96        2500.00        3276.83     
  1383.46        2500.00        3282.07     
  1380.95        2500.00        3286.47     
  1378.45        2500.00        3292.70     
  1375.94        2500.00        3297.96     
  1373.43        2500.00        3303.67     
  1370.93        2500.00        3308.50     
  1368.42        2500.00        3313.48     
  1365.91        2500.00        3318.87     
  1363.41        2500.00        3323.65     
  1360.90        2500.00        3329.01     
  1358.40        2500.00        3333.12     
  1355.89        2500.00        3338.73     
  1353.38        2500.00        3342.65     
  1350.88        2500.00        3347.77     
  1348.37        2500.00        3358.05     
  1345.86        2500.00        3437.34     
  1343.36        2500.00        3439.46     
  1340.85        2500.00        3440.79     
  1338.35        2500.00        3442.35     
  1335.84        2500.00        3443.67     
  1333.33        2500.00        3444.57     
  1330.83        2500.00        3446.67     
  1328.32        2500.00        3446.51     
  1325.81        2500.00        3447.31     
  1323.31        2500.00        3448.00     
  1320.80        2500.00        3442.83     
  1318.30        2500.00        3441.06     
  1315.79        2500.00        3441.63     
  1313.28        2500.00        3441.79     
