|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/GRV/GRV_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1526.32        500.000        98.3797                 NaN            NaN            NaN  0.109357E-001            NaN            NaN   1.60939                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.2551                 NaN            NaN            NaN  0.109095E-001            NaN            NaN   1.73396                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.5666                 NaN            NaN            NaN  0.103986E-001            NaN            NaN   1.64803       0.774951                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.4747                 NaN            NaN            NaN  0.990211E-002            NaN            NaN   2.02609       0.489281                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.5446                 NaN            NaN            NaN  0.950987E-002            NaN            NaN   1.97626       0.469660                 NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.6116                 NaN            NaN            NaN  0.913263E-002            NaN            NaN   1.92663       0.452683                 NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.6756                 NaN            NaN            NaN  0.876303E-002            NaN            NaN  0.438197        1.87744                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.7359                 NaN            NaN            NaN  0.840388E-002            NaN            NaN   1.83134       0.424398                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.7943                 NaN            NaN            NaN  0.806169E-002            NaN            NaN   1.78691       0.410688                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.8502                 NaN            NaN            NaN  0.773494E-002            NaN            NaN   1.74289       0.399212                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.9059                 NaN            NaN            NaN  0.739170E-002            NaN            NaN  0.385932        1.70079                 NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        97.9554                 NaN            NaN            NaN  0.708971E-002            NaN            NaN  0.376530        1.66099                 NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.0065                 NaN            NaN            NaN  0.677412E-002            NaN            NaN   1.61716       0.369612                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.0522                 NaN            NaN            NaN  0.647766E-002            NaN            NaN  0.356800        1.58448                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.1074                 NaN            NaN            NaN  0.610504E-002            NaN            NaN  0.267237        1.61930                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.1285                 NaN            NaN            NaN  0.603825E-002            NaN            NaN   1.45202       0.413492                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.1843                 NaN            NaN            NaN  0.564826E-002            NaN            NaN   1.47527       0.334737                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.2246                 NaN            NaN            NaN  0.539888E-002            NaN            NaN   1.43998       0.329990                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.2634                 NaN            NaN            NaN  0.515594E-002            NaN            NaN  0.321822        1.40965                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.3005                 NaN            NaN            NaN  0.491543E-002            NaN            NaN   1.37855       0.316035                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.3364                 NaN            NaN            NaN  0.467968E-002            NaN            NaN   1.34907       0.309818                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.3714                 NaN            NaN            NaN  0.446039E-002            NaN            NaN  0.305302        1.31889                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.4045                 NaN            NaN            NaN  0.424923E-002            NaN            NaN   1.29055       0.300749                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.4362                 NaN            NaN            NaN  0.404247E-002            NaN            NaN  0.294956        1.26479                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.4681                 NaN            NaN            NaN  0.383964E-002            NaN            NaN   1.23658       0.291469                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.4992                 NaN            NaN            NaN  0.363822E-002            NaN            NaN   1.21080       0.286376                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.5268                 NaN            NaN            NaN  0.344981E-002            NaN            NaN   1.18878       0.280937                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.5549                 NaN            NaN            NaN  0.326883E-002            NaN            NaN  0.276491        1.16532                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.5823                 NaN            NaN            NaN  0.309339E-002            NaN            NaN   1.14115       0.273487                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.6072                 NaN            NaN            NaN  0.292611E-002            NaN            NaN  0.268923        1.12091                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.6329                 NaN            NaN            NaN  0.275728E-002            NaN            NaN  0.264813        1.09957                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.6575                 NaN            NaN            NaN  0.260725E-002            NaN            NaN  0.263106        1.07683                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.6806                 NaN            NaN            NaN  0.245147E-002            NaN            NaN   1.05806       0.258919                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.7042                 NaN            NaN            NaN  0.229658E-002            NaN            NaN  0.255001        1.03852                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.7258                 NaN            NaN            NaN  0.215076E-002            NaN            NaN   1.02056       0.251471                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.7469                 NaN            NaN            NaN  0.201296E-002            NaN            NaN   1.00190       0.249137                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.7681                 NaN            NaN            NaN  0.187957E-002            NaN            NaN  0.983959       0.246013                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.7887                 NaN            NaN            NaN  0.174548E-002            NaN            NaN  0.243786       0.965784                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.8072                 NaN            NaN            NaN  0.162183E-002            NaN            NaN  0.950752       0.240409                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.8262                 NaN            NaN            NaN  0.149729E-002            NaN            NaN  0.934461       0.237831                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.8442                 NaN            NaN            NaN  0.137803E-002            NaN            NaN  0.234935       0.919469                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.8625                 NaN            NaN            NaN  0.126062E-002            NaN            NaN  0.904039       0.232215                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.8786                 NaN            NaN            NaN  0.115222E-002            NaN            NaN  0.890619       0.229627                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.8960                 NaN            NaN            NaN  0.104171E-002            NaN            NaN  0.227328       0.875586                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.9116                 NaN            NaN            NaN  0.934740E-003            NaN            NaN  0.862815       0.224665                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.9278                 NaN            NaN            NaN  0.832157E-003            NaN            NaN  0.222772       0.848549                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.9419                 NaN            NaN            NaN  0.734394E-003            NaN            NaN  0.838623       0.218789                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.9575                 NaN            NaN            NaN  0.637756E-003            NaN            NaN  0.823838       0.218026                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.9713                 NaN            NaN            NaN  0.542520E-003            NaN            NaN  0.215567       0.812581                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.9852                 NaN            NaN            NaN  0.449540E-003            NaN            NaN  0.213322       0.801027                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.9991                 NaN            NaN            NaN  0.366118E-003            NaN            NaN  0.788854       0.211718                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        99.0112                 NaN            NaN            NaN  0.282059E-003            NaN            NaN  0.778979       0.209520                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        98.1901                 NaN            NaN            NaN            NaN            NaN            NaN  0.558168       0.815223                 NaN  0.436533                 NaN            NaN            NaN
  1393.48        500.000        97.3681                 NaN            NaN            NaN            NaN            NaN            NaN  0.911956       0.839708                 NaN  0.880238                 NaN            NaN            NaN
  1390.98        500.000        97.4438                 NaN            NaN            NaN            NaN            NaN            NaN  0.817782       0.883420                 NaN  0.854960                 NaN            NaN            NaN
  1388.47        500.000        97.5148                 NaN            NaN            NaN            NaN            NaN            NaN  0.855964       0.798149                 NaN  0.831126                 NaN            NaN            NaN
  1385.96        500.000        97.5820                 NaN            NaN            NaN            NaN            NaN            NaN  0.828932       0.780734                 NaN  0.808336                 NaN            NaN            NaN
  1383.46        500.000        97.6488                 NaN            NaN            NaN            NaN            NaN            NaN  0.802345       0.763071                 NaN  0.785795                 NaN            NaN            NaN
  1380.95        500.000        97.7102                 NaN            NaN            NaN            NaN            NaN            NaN  0.780956       0.743808                 NaN  0.765073                 NaN            NaN            NaN
  1378.45        500.000        97.7642                 NaN            NaN            NaN            NaN            NaN            NaN  0.730294       0.759160                 NaN  0.746319                 NaN            NaN            NaN
  1375.94        500.000        97.8285                 NaN            NaN            NaN            NaN            NaN            NaN  0.735280       0.712014                 NaN  0.724248                 NaN            NaN            NaN
  1373.43        500.000        97.8783                 NaN            NaN            NaN            NaN            NaN            NaN  0.715542       0.698873                 NaN  0.707288                 NaN            NaN            NaN
  1370.93        500.000       0.220257        97.6402                 NaN            NaN            NaN            NaN            NaN  0.710881       0.715871                 NaN  0.712836                 NaN            NaN            NaN
  1368.42        500.000        15.3507        78.1811                 NaN            NaN            NaN            NaN            NaN   2.90094        1.39597                 NaN   2.17135                 NaN            NaN            NaN
  1365.91        500.000        23.7223        71.3083                 NaN            NaN            NaN            NaN            NaN   1.35165        1.86012                 NaN   1.75766                 NaN            NaN            NaN
  1363.41        500.000        35.3489        59.9623                 NaN            NaN            NaN            NaN            NaN  0.962802        2.10283                 NaN   1.62322                 NaN            NaN            NaN
  1360.90        500.000        47.3405        48.7498                 NaN            NaN            NaN            NaN            NaN   1.94698       0.528861                 NaN   1.43378                 NaN            NaN            NaN
  1358.40        500.000        54.8088        42.8215                 NaN            NaN            NaN            NaN            NaN  0.357432        1.16220                 NaN  0.850067                 NaN            NaN            NaN
  1355.89        500.000        59.6486        38.6627                 NaN            NaN            NaN            NaN            NaN  0.820574       0.274425                 NaN  0.593781                 NaN            NaN            NaN
  1353.38        500.000        63.0767        35.6166                 NaN            NaN            NaN            NaN            NaN  0.623187       0.232025                 NaN  0.451469                 NaN            NaN            NaN
  1350.88        500.000        66.4180        32.3146                 NaN            NaN            NaN  0.204331                 NaN  0.580188                 NaN            NaN  0.482894                 NaN            NaN            NaN
  1348.37        500.000        69.1873        29.7623                 NaN            NaN            NaN  0.198310                 NaN  0.450859                 NaN            NaN  0.401295                 NaN            NaN            NaN
  1345.86        500.000        71.3026        27.8481                 NaN            NaN            NaN  0.162106                 NaN  0.366122                 NaN            NaN  0.321009                 NaN            NaN            NaN
  1343.36        500.000        72.9018        26.3870                 NaN            NaN            NaN  0.136105                 NaN  0.310358                 NaN            NaN  0.264793                 NaN            NaN            NaN
  1340.85        500.000        74.1403        25.2456                 NaN            NaN            NaN  0.117203                 NaN  0.271277                 NaN            NaN  0.225638                 NaN            NaN            NaN
  1338.35        500.000        75.1131        24.3441                 NaN            NaN            NaN  0.103815                 NaN  0.241839                 NaN            NaN  0.197163                 NaN            NaN            NaN
  1335.84        500.000        55.6602        21.4415        22.1506                 NaN            NaN  0.136199                 NaN  0.330044                 NaN            NaN  0.281457                 NaN            NaN            NaN
  1333.33        500.000        56.8996        42.2598                 NaN            NaN            NaN  0.149915                 NaN  0.368616                 NaN            NaN  0.322090                 NaN            NaN            NaN
  1330.83        500.000        57.9917        41.3911                 NaN            NaN            NaN  0.113652                 NaN  0.273140                 NaN            NaN  0.230495                 NaN            NaN            NaN
  1328.32        500.000        58.8426        40.6665                 NaN            NaN            NaN  0.909406E-001            NaN  0.221152                 NaN            NaN  0.178767                 NaN            NaN            NaN
  1325.81        500.000        59.5442        40.0471                 NaN            NaN            NaN  0.768651E-001            NaN  0.187030                 NaN            NaN  0.144783                 NaN            NaN            NaN
  1323.31        500.000        74.4950        25.1505                 NaN            NaN            NaN  0.677367E-001            NaN  0.165138                 NaN            NaN  0.121570                 NaN            NaN            NaN
  1320.80        500.000        74.6551        25.0245                 NaN            NaN            NaN  0.622779E-001            NaN  0.152211                 NaN            NaN  0.105873                 NaN            NaN            NaN
  1318.30        500.000        74.9827        24.7158                 NaN            NaN            NaN  0.596139E-001            NaN  0.145968                 NaN            NaN  0.959293E-001            NaN            NaN            NaN
  1315.79        500.000        75.4967        24.2074                 NaN            NaN            NaN  0.593074E-001            NaN  0.146628                 NaN            NaN  0.900042E-001            NaN            NaN            NaN
  1313.28        500.000        76.2074        23.4910                 NaN            NaN            NaN  0.611889E-001            NaN  0.152479                 NaN            NaN  0.878412E-001            NaN            NaN            NaN
  1310.78        500.000        77.1578        22.5221                 NaN            NaN            NaN  0.653189E-001            NaN  0.165594                 NaN            NaN  0.891252E-001            NaN            NaN            NaN
  1308.27        500.000        78.4369        21.2075                 NaN            NaN            NaN  0.724384E-001            NaN  0.188878                 NaN            NaN  0.943282E-001            NaN            NaN            NaN
  1305.76        500.000        61.1968        37.8695                 NaN            NaN            NaN  0.190363                 NaN  0.570124                 NaN            NaN  0.173228                 NaN            NaN            NaN
  1303.26        500.000        98.4831                 NaN            NaN            NaN  0.150184E-001  0.300628                 NaN   1.06645                 NaN            NaN  0.134823                 NaN            NaN            NaN
  1300.75        500.000        68.9770        27.7756                 NaN            NaN            NaN            NaN            NaN   1.95291                 NaN            NaN   1.22492       0.696085E-001            NaN            NaN
  1298.25        500.000        80.1211        19.8608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.180942E-001            NaN            NaN
  1295.74        500.000        84.3661        14.1082                 NaN            NaN            NaN            NaN            NaN   1.23770                 NaN            NaN  0.271151       0.168324E-001            NaN            NaN
  1293.23        500.000        86.3307        13.0773                 NaN            NaN            NaN            NaN            NaN  0.390764                 NaN            NaN  0.178867       0.223671E-001            NaN            NaN
  1290.73        500.000        87.8038        11.5612                 NaN            NaN            NaN            NaN            NaN  0.422758                 NaN            NaN  0.189764       0.224764E-001            NaN            NaN
  1288.22        500.000        89.7698        9.52187                 NaN            NaN            NaN            NaN            NaN  0.475681                 NaN            NaN  0.209642       0.230122E-001            NaN            NaN
  1285.71        500.000        92.7447        6.34093                 NaN            NaN            NaN            NaN            NaN  0.626206                 NaN            NaN  0.261223       0.269659E-001            NaN            NaN
  1283.21        500.000        98.2915                 NaN            NaN            NaN            NaN            NaN            NaN   1.20462                 NaN            NaN  0.460016       0.438617E-001            NaN            NaN
  1280.70        500.000        98.9203                 NaN            NaN            NaN            NaN            NaN            NaN  0.744245                 NaN            NaN  0.303955       0.315378E-001            NaN            NaN
  1278.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1275.69        500.000        93.7767                 NaN            NaN            NaN            NaN            NaN            NaN   4.38835                 NaN            NaN   1.65743       0.177523                 NaN            NaN
  1273.18        500.000        99.0264                 NaN            NaN            NaN            NaN            NaN            NaN  0.635947                 NaN            NaN  0.306583       0.310702E-001            NaN            NaN
  1270.68        500.000        99.0468                 NaN            NaN            NaN            NaN            NaN            NaN  0.624873                 NaN            NaN  0.298113       0.302378E-001            NaN            NaN
  1268.17        500.000        99.0666                 NaN            NaN            NaN            NaN            NaN            NaN  0.613653                 NaN            NaN  0.290760       0.290021E-001            NaN            NaN
  1265.66        500.000        99.0884                 NaN            NaN            NaN            NaN            NaN            NaN  0.600611                 NaN            NaN  0.283231       0.277465E-001            NaN            NaN
  1263.16        500.000        99.1092                 NaN            NaN            NaN            NaN            NaN            NaN  0.588839                 NaN            NaN  0.275162       0.268481E-001            NaN            NaN
  1260.65        500.000        99.1263                 NaN            NaN            NaN            NaN            NaN            NaN  0.578401                 NaN            NaN  0.270218       0.250426E-001            NaN            NaN
  1258.15        500.000        99.1462                 NaN            NaN            NaN            NaN            NaN            NaN  0.566627                 NaN            NaN  0.263186       0.239726E-001            NaN            NaN
  1255.64        500.000        99.1655                 NaN            NaN            NaN            NaN            NaN            NaN  0.554475                 NaN            NaN  0.257449       0.225999E-001            NaN            NaN
  1253.13        500.000        99.1851                 NaN            NaN            NaN            NaN            NaN            NaN  0.543202                 NaN            NaN  0.250009       0.216739E-001            NaN            NaN
  1250.63        500.000        99.2009                 NaN            NaN            NaN            NaN            NaN            NaN  0.533581                 NaN            NaN  0.245163       0.203233E-001            NaN            NaN
  1248.12        500.000        99.2201                 NaN            NaN            NaN            NaN            NaN            NaN  0.522087                 NaN            NaN  0.238253       0.195117E-001            NaN            NaN
  1245.61        500.000        99.2379                 NaN            NaN            NaN            NaN            NaN            NaN  0.511028                 NaN            NaN  0.232717       0.183266E-001            NaN            NaN
  1243.11        500.000        99.2527                 NaN            NaN            NaN            NaN            NaN            NaN  0.502135                 NaN            NaN  0.228045       0.171347E-001            NaN            NaN
  1240.60        500.000        97.3033                 NaN            NaN            NaN            NaN            NaN            NaN  0.806845                 NaN            NaN  0.403971       0.418869E-001   1.44399                 NaN
  1238.10        500.000        96.3849                 NaN            NaN            NaN            NaN            NaN            NaN  0.936233                 NaN            NaN  0.477408       0.524496E-001   2.14900                 NaN
  1235.59        500.000        96.5802                 NaN            NaN            NaN            NaN            NaN            NaN  0.888299                 NaN            NaN  0.448104       0.484463E-001   2.03496                 NaN
  1233.08        500.000        96.7661                 NaN            NaN            NaN            NaN            NaN            NaN  0.840738                 NaN            NaN  0.420613       0.446568E-001   1.92786                 NaN
  1230.58        500.000        96.9331                 NaN            NaN            NaN            NaN            NaN            NaN  0.799162                 NaN            NaN  0.396459       0.410295E-001   1.83028                 NaN
  1228.07        500.000        97.0916                 NaN            NaN            NaN            NaN            NaN            NaN  0.758312                 NaN            NaN  0.373738       0.376508E-001   1.73872                 NaN
  1225.56        500.000        97.2354                 NaN            NaN            NaN            NaN            NaN            NaN  0.722011                 NaN            NaN  0.351323       0.349519E-001   1.65629                 NaN
  1223.06        500.000        97.3728                 NaN            NaN            NaN            NaN            NaN            NaN  0.685780                 NaN            NaN  0.330757       0.323044E-001   1.57837                 NaN
  1220.55        500.000        90.4763                 NaN            NaN            NaN            NaN            NaN            NaN   1.42076                 NaN            NaN  0.880605       0.600615E-001   4.21974        2.94257     
  1218.05        500.000        35.8553                 NaN            NaN            NaN            NaN            NaN            NaN   7.64720                 NaN            NaN   5.30963       0.266208        25.0006        25.9210     
  1215.54        500.000        52.5231                 NaN            NaN            NaN            NaN            NaN            NaN   5.74921                 NaN            NaN   3.94240       0.184831        18.4353        19.1652     
  1213.03        500.000        64.1272                 NaN            NaN            NaN            NaN            NaN            NaN   4.35447                 NaN            NaN   2.97719       0.134547        13.9238        14.4828     
  1210.53        500.000        71.6896                 NaN            NaN            NaN            NaN            NaN            NaN   3.42053                 NaN            NaN   2.34816       0.102932        11.0038        11.4350     
  1208.02        500.000        52.0996                 NaN            NaN            NaN            NaN   1.33913                 NaN   2.60803                 NaN            NaN   3.44676       0.250140        19.3470        20.9094     
  1205.51        500.000        97.3677                 NaN            NaN            NaN            NaN            NaN            NaN  0.115711        1.24221                 NaN  0.787878                 NaN  0.486545                 NaN
  1203.01        500.000        97.9369                 NaN            NaN            NaN            NaN            NaN            NaN  0.804431                 NaN            NaN  0.212842       0.108107E-001   1.03504                 NaN
  1200.50        500.000        84.3924                 NaN            NaN            NaN            NaN            NaN            NaN  0.663213        1.12342                 NaN   1.25534       0.574394E-001   6.21703        6.29110     
  1197.99        500.000        57.2679                 NaN            NaN            NaN            NaN   1.19398                 NaN  0.290987E-003   1.06261                 NaN   3.25275       0.225084        17.4348        19.5626     
  1195.49        500.000        94.5833                 NaN            NaN            NaN            NaN            NaN            NaN  0.911523        2.18671                 NaN  0.394412                 NaN   1.92405                 NaN
  1192.98        500.000        82.3859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.404225       0.892539E-001   8.87292        8.24769     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.99099        8.53027                 NaN   7.88990       0.330073        42.5118        38.7469     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.52945        8.98816                 NaN   7.93078       0.329972        42.4778        38.7439     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.84248        1.71856                 NaN   7.95063       0.322023        42.4115        38.7548     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN   1.93623                 NaN   7.01719       0.173476E-003            NaN   7.49409       0.477640        43.5712        39.5035     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   1.94232                 NaN   7.00806       0.166302E-003            NaN   7.49346       0.477634        43.5702        39.5081     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN   1.94770                 NaN   7.00073       0.923183E-006            NaN   7.49381       0.477689        43.5670        39.5130     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   1.95300                 NaN   6.99245       0.153091E-003            NaN   7.49398       0.477670        43.5654        39.5174     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   1.95802                 NaN   6.98403       0.147257E-003            NaN   7.49420       0.477595        43.5649        39.5211     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN   1.96219                 NaN   6.97712       0.140867E-003            NaN   7.49429       0.477339        43.5640        39.5249     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   1.97122                 NaN   6.96064       0.142115E-003            NaN   7.49282       0.477878        43.5670        39.5303     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   1.97395                 NaN   6.96059                 NaN            NaN   7.49480       0.477609        43.5587        39.5344     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   1.97909                 NaN   6.95283       0.130550E-003            NaN   7.49507       0.477590        43.5566        39.5387     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   1.98420                 NaN   6.94494       0.122249E-003            NaN   7.49514       0.477591        43.5552        39.5429     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN   1.98919                 NaN   6.93748       0.117928E-003            NaN   7.49538       0.477603        43.5530        39.5472     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN   1.99490                 NaN   6.92892       0.118070E-003            NaN   7.49567       0.477619        43.5510        39.5518     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN   2.00019                 NaN   6.92096       0.114489E-003            NaN   7.49585       0.477626        43.5491        39.5562     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN   2.00522                 NaN   6.91348       0.110596E-003            NaN   7.49609       0.477600        43.5471        39.5604     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN   2.01020                 NaN   6.90607       0.107116E-003            NaN   7.49632       0.477569        43.5451        39.5646     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN   2.01526                 NaN   6.89861       0.103850E-003            NaN   7.49660       0.477516        43.5430        39.5689     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN   2.02049                 NaN   6.89083       0.980668E-004            NaN   7.49663       0.477523        43.5413        39.5732     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.60150        1.05415       0.147288E-005   8.00348       0.298140        42.2327        38.8100     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   1.72419                 NaN   5.73564        1.71098                 NaN   7.57348       0.450728        43.3392        39.4658     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN   2.03370                 NaN   6.87134       0.906261E-004            NaN   7.49776       0.477399        43.5345        39.5852     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   2.03876                 NaN   6.86392       0.880744E-004            NaN   7.49781       0.477426        43.5325        39.5895     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   2.04448                 NaN   6.85501       0.866041E-004            NaN   7.49834       0.477425        43.5305        39.5941     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   2.04948                 NaN   6.84748       0.828492E-004            NaN   7.49862       0.477454        43.5285        39.5984     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   2.05432                 NaN   6.84059       0.806946E-004            NaN   7.49926       0.477321        43.5258        39.6026     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   2.05766                 NaN   6.83620       0.768175E-004            NaN   7.49942       0.477137        43.5234        39.6061     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   2.06096                 NaN   6.83169       0.733065E-004            NaN   7.49992       0.476933        43.5208        39.6096     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   2.06751                 NaN   6.82169       0.737226E-004            NaN   7.50144       0.476859        43.5178        39.6146     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   2.07126                 NaN   6.81634       0.705930E-004            NaN   7.49901       0.477403        43.5176        39.6183     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN   2.07502                 NaN   6.81197       0.678562E-004            NaN   7.50176       0.476731        43.5121        39.6223     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   2.08012                 NaN   6.80376       0.670433E-004            NaN   7.50111       0.477119        43.5112        39.6266     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN   2.08247                 NaN   6.80031       0.639292E-004            NaN   7.50134       0.476961        43.5092        39.6297     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN   2.08867                 NaN   6.79143       0.632182E-004            NaN   7.50131       0.476984        43.5071        39.6344     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   2.09426                 NaN   6.78027       0.637173E-004            NaN   7.50216       0.477187        43.5068        39.6393     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN   2.09784                 NaN   6.77742       0.606825E-004            NaN   7.50138       0.476944        43.5041        39.6422     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN   2.09896                 NaN   6.77473       0.581340E-004            NaN   7.50263       0.476971        43.5017        39.6449     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN   2.10465                 NaN   6.76688       0.568525E-004            NaN   7.50195       0.477163        43.4992        39.6501     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.27633        4.45816                 NaN   8.07510       0.278203        42.0528        38.8594     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   2.11447                 NaN   6.75543                 NaN            NaN   7.50376       0.476501        43.4914        39.6585     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   2.11906                 NaN   6.74898       0.179804E-005            NaN   7.50420       0.476402        43.4888        39.6625     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   2.12305                 NaN   6.74166       0.507387E-004            NaN   7.50422       0.476316        43.4892        39.6655     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN  0.589444E-005            NaN  0.310019        10.4991                 NaN   8.11311       0.264689        41.9329        38.8802     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   2.12356                 NaN   6.67778       0.682310E-001            NaN   7.50763       0.475223        43.4767        39.6709     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   2.13207                 NaN   6.73245                 NaN            NaN   7.50329       0.476470        43.4775        39.6782     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   2.13795                 NaN   6.72301       0.443283E-004            NaN   7.50482       0.476407        43.4759        39.6819     
