|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1558.90        500.000        98.9836                 NaN            NaN            NaN            NaN  0.282525E-001            NaN  0.988112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.0013                 NaN            NaN            NaN            NaN  0.287555E-001            NaN  0.969963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0171                 NaN            NaN            NaN            NaN  0.274077E-001            NaN  0.955530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0290                 NaN            NaN            NaN            NaN  0.236870E-001            NaN  0.947339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0450                 NaN            NaN            NaN            NaN  0.216777E-001            NaN  0.933300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0590                 NaN            NaN            NaN            NaN  0.200161E-001            NaN  0.920950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        96.8067                 NaN            NaN            NaN            NaN  0.104866                 NaN   3.08839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.6143                 NaN            NaN            NaN            NaN  0.172312E-001            NaN  0.368429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1219                 NaN            NaN            NaN            NaN            NaN            NaN  0.878136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1422                 NaN            NaN            NaN            NaN  0.658672E-001            NaN  0.791919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1445                 NaN            NaN            NaN            NaN            NaN            NaN  0.855516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1548                 NaN            NaN            NaN            NaN            NaN            NaN  0.845177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1665                 NaN            NaN            NaN            NaN            NaN            NaN  0.833485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1770                 NaN            NaN            NaN            NaN            NaN            NaN  0.822955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1861                 NaN            NaN            NaN            NaN  0.476144E-002            NaN  0.809165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1984                 NaN            NaN            NaN            NaN            NaN            NaN  0.801626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2061                 NaN            NaN            NaN            NaN            NaN            NaN  0.793898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2185                 NaN            NaN            NaN            NaN            NaN            NaN  0.781472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2283                 NaN            NaN            NaN            NaN            NaN            NaN  0.771672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2327                 NaN            NaN            NaN            NaN            NaN            NaN  0.767267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2481                 NaN            NaN            NaN            NaN            NaN            NaN  0.751909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2551                 NaN            NaN            NaN            NaN            NaN            NaN  0.744926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2622                 NaN            NaN            NaN            NaN            NaN            NaN  0.737821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2717                 NaN            NaN            NaN            NaN            NaN            NaN  0.728281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2761                 NaN            NaN            NaN            NaN            NaN            NaN  0.723914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2895                 NaN            NaN            NaN            NaN            NaN            NaN  0.710522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2971                 NaN            NaN            NaN            NaN            NaN            NaN  0.702897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1862                 NaN            NaN            NaN            NaN            NaN            NaN  0.121322       0.692432                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1802                 NaN            NaN            NaN            NaN            NaN            NaN  0.482654E-001  0.771496                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1833                 NaN            NaN            NaN            NaN            NaN            NaN  0.425335E-001  0.774189                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1957                 NaN            NaN            NaN            NaN            NaN            NaN  0.291763E-001  0.775164                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1982                 NaN            NaN            NaN            NaN            NaN            NaN  0.235620E-001  0.778235                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2037                 NaN            NaN            NaN            NaN            NaN            NaN  0.157474E-001  0.780579                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2088                 NaN            NaN            NaN            NaN            NaN            NaN  0.656067E-002  0.784625                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2142                 NaN            NaN            NaN            NaN            NaN            NaN  0.631218E-001  0.722676                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2168                 NaN            NaN            NaN            NaN            NaN            NaN  0.357908E-002  0.779650                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2223                 NaN            NaN            NaN            NaN            NaN            NaN  0.426327E-001  0.735099                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2230                 NaN            NaN            NaN            NaN            NaN            NaN  0.517954E-001  0.725252                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.774411                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.773125                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.777524                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.779495                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.785510                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.549327       0.552330                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.7950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.453788       0.751221                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.445716       0.739140                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.436678       0.728003                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.716324       0.428776                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.8738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.420119       0.706102                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.8915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.412760       0.695746                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.701325       0.468787                 NaN  0.739571E-001            NaN            NaN            NaN
  1426.07        500.000        96.6667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.903778        1.33182                 NaN   1.09768                 NaN            NaN            NaN
  1423.56        500.000        96.7964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.868264        1.27894                 NaN   1.05638                 NaN            NaN            NaN
  1421.05        500.000        96.9170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22956       0.835570                 NaN   1.01787                 NaN            NaN            NaN
  1418.55        500.000        97.0308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.803499        1.18402                 NaN  0.981665                 NaN            NaN            NaN
  1416.04        500.000        97.1387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.774912        1.13967                 NaN  0.946696                 NaN            NaN            NaN
  1413.53        500.000        97.2391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.09893       0.747497                 NaN  0.914451                 NaN            NaN            NaN
  1411.03        500.000        97.3331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.719882        1.06278                 NaN  0.884282                 NaN            NaN            NaN
  1408.52        500.000        97.4257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.695264        1.02494                 NaN  0.854119                 NaN            NaN            NaN
  1406.02        500.000        97.5105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.990889       0.671778                 NaN  0.826820                 NaN            NaN            NaN
  1403.51        500.000        97.5913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.958353       0.649701                 NaN  0.800640                 NaN            NaN            NaN
  1401.00        500.000        97.6680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.928098       0.628338                 NaN  0.775555                 NaN            NaN            NaN
  1398.50        500.000        97.7412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.607566       0.899450                 NaN  0.751810                 NaN            NaN            NaN
  1395.99        500.000        97.8115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.587752       0.871836                 NaN  0.728882                 NaN            NaN            NaN
  1393.48        500.000        97.8745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.847644       0.569702                 NaN  0.708128                 NaN            NaN            NaN
  1390.98        500.000        97.9422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.551659       0.820404                 NaN  0.685766                 NaN            NaN            NaN
  1388.47        500.000        98.0013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.535151       0.797223                 NaN  0.666361                 NaN            NaN            NaN
  1385.96        500.000        98.0590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.774785       0.518870                 NaN  0.647389                 NaN            NaN            NaN
  1383.46        500.000        98.1145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.503590       0.752925                 NaN  0.628990                 NaN            NaN            NaN
  1380.95        500.000        98.1665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.733040       0.488682                 NaN  0.611784                 NaN            NaN            NaN
  1378.45        500.000        98.2178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.474335       0.713150                 NaN  0.594740                 NaN            NaN            NaN
  1375.94        500.000        98.2651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.695076       0.460754                 NaN  0.579020                 NaN            NaN            NaN
  1373.43        500.000        98.3115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.447703       0.677271                 NaN  0.563478                 NaN            NaN            NaN
  1370.93        500.000        98.3574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.434422       0.659888                 NaN  0.548302                 NaN            NaN            NaN
  1368.42        500.000        98.3986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.422956       0.643972                 NaN  0.534432                 NaN            NaN            NaN
  1365.91        500.000        98.4419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.627563       0.410592                 NaN  0.519926                 NaN            NaN            NaN
  1363.41        500.000        98.4783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.400197       0.613306                 NaN  0.508194                 NaN            NaN            NaN
  1360.90        500.000        98.5206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.388022       0.598002                 NaN  0.493396                 NaN            NaN            NaN
  1358.40        500.000        98.5559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.377648       0.584652                 NaN  0.481752                 NaN            NaN            NaN
  1355.89        500.000        98.5912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.367880       0.571160                 NaN  0.469749                 NaN            NaN            NaN
  1353.38        500.000        98.6263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.558171       0.357592                 NaN  0.457942                 NaN            NaN            NaN
  1350.88        500.000        98.6580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.546156       0.348640                 NaN  0.447251                 NaN            NaN            NaN
  1348.37        500.000        98.6890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.339521       0.534778                 NaN  0.436669                 NaN            NaN            NaN
  1345.86        500.000        98.7207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.330532       0.522852                 NaN  0.425887                 NaN            NaN            NaN
  1343.36        500.000        98.7497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.512031       0.322138                 NaN  0.416134                 NaN            NaN            NaN
  1340.85        500.000        98.7776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.501574       0.314163                 NaN  0.406700                 NaN            NaN            NaN
  1338.35        500.000        98.8077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.305518       0.490607                 NaN  0.396138                 NaN            NaN            NaN
  1335.84        500.000        98.8328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.481247       0.298087                 NaN  0.387868                 NaN            NaN            NaN
  1333.33        500.000        98.8611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.470829       0.289999                 NaN  0.378057                 NaN            NaN            NaN
  1330.83        500.000        98.8849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.283093       0.462035                 NaN  0.370016                 NaN            NaN            NaN
  1328.32        500.000        98.9083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.452979       0.276864                 NaN  0.361810                 NaN            NaN            NaN
  1325.81        500.000        98.9333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.269011       0.444214                 NaN  0.353513                 NaN            NaN            NaN
  1323.31        500.000        98.9523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.264323       0.436504                 NaN  0.346886                 NaN            NaN            NaN
  1320.80        500.000        98.9808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.426996       0.255328                 NaN  0.336898                 NaN            NaN            NaN
  1318.30        500.000        98.9994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.420322       0.249544                 NaN  0.330734                 NaN            NaN            NaN
  1315.79        500.000        99.0205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.244399       0.411697                 NaN  0.323432                 NaN            NaN            NaN
  1313.28        500.000        99.0412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.237880       0.404570                 NaN  0.316355                 NaN            NaN            NaN
  1310.78        500.000        99.0610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.232055       0.397441                 NaN  0.309520                 NaN            NaN            NaN
  1308.27        500.000        99.0799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.226590       0.390448                 NaN  0.303013                 NaN            NaN            NaN
  1305.76        500.000        99.0990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.221410       0.383160                 NaN  0.296395                 NaN            NaN            NaN
  1303.26        500.000        99.1171                 NaN            NaN            NaN            NaN  0.929752E-006            NaN            NaN  0.376881       0.215789                 NaN  0.290235                 NaN            NaN            NaN
  1300.75        500.000        99.1591                 NaN            NaN            NaN            NaN  0.763998E-001            NaN            NaN  0.212136       0.265803                 NaN  0.286597                 NaN            NaN            NaN
  1298.25        500.000        99.1872                 NaN            NaN            NaN            NaN  0.107766                 NaN            NaN  0.284368       0.139339                 NaN  0.281362                 NaN            NaN            NaN
  1295.74        500.000        99.2048                 NaN            NaN            NaN            NaN  0.104149                 NaN            NaN  0.277152       0.139272                 NaN  0.274612                 NaN            NaN            NaN
  1293.23        500.000        99.2174                 NaN            NaN            NaN            NaN  0.101391                 NaN            NaN  0.137846       0.271681                 NaN  0.268755       0.289749E-002            NaN            NaN
  1290.73        500.000        78.4964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.86871        3.28963                 NaN   2.50649        13.8387                 NaN            NaN
  1288.22        500.000        82.6832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.53349        2.63373                 NaN   2.03870        11.1109                 NaN            NaN
  1285.71        500.000        85.6521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.17000        1.29317                 NaN   1.70517        9.17953                 NaN            NaN
  1283.21        500.000        87.8012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.83564        1.11596                 NaN   1.46206        7.78510                 NaN            NaN
  1280.70        500.000        89.4479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.57721       0.979132                 NaN   1.27369        6.72206                 NaN            NaN
  1278.20        500.000        90.7114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.874120        1.37896                 NaN   1.12818        5.90734                 NaN            NaN
  1275.69        500.000        91.7294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22120       0.785445                 NaN   1.01028        5.25370                 NaN            NaN
  1273.18        500.000        92.5585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.718677        1.08805                 NaN  0.912753        4.72203                 NaN            NaN
  1270.68        500.000        93.2380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.659509       0.982883                 NaN  0.832377        4.28724                 NaN            NaN
  1268.17        500.000        93.8155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.608426       0.894028                 NaN  0.763607        3.91843                 NaN            NaN
  1265.66        500.000        94.3060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.821993       0.561307                 NaN  0.704997        3.60571                 NaN            NaN
  1263.16        500.000        94.7348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.757472       0.521570                 NaN  0.652906        3.33321                 NaN            NaN
  1260.65        500.000        95.1080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.702409       0.485358                 NaN  0.607152        3.09707                 NaN            NaN
  1258.15        500.000        95.4367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.666010       0.441706                 NaN  0.566499        2.88904                 NaN            NaN
  1255.64        500.000        95.7298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.03601                 NaN            NaN  0.530234        2.70393                 NaN            NaN
  1253.13        500.000        95.9905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.972139                 NaN            NaN  0.497801        2.53955                 NaN            NaN
  1250.63        500.000        96.2280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.914223                 NaN            NaN  0.466649        2.39112                 NaN            NaN
  1248.12        500.000        96.4417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.861181                 NaN            NaN  0.440192        2.25692                 NaN            NaN
  1245.61        500.000        96.6305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.815715                 NaN            NaN  0.415799        2.13799                 NaN            NaN
  1243.11        500.000        96.8121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.771072                 NaN            NaN  0.391350        2.02543                 NaN            NaN
  1240.60        500.000        96.9682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.732890                 NaN            NaN  0.372709        1.92617                 NaN            NaN
  1238.10        500.000        97.1148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.697953                 NaN            NaN  0.352815        1.83439                 NaN            NaN
  1235.59        500.000        97.2529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.663897                 NaN            NaN  0.334583        1.74865                 NaN            NaN
  1233.08        500.000        97.3773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.633439                 NaN            NaN  0.319229        1.67001                 NaN            NaN
  1230.58        500.000        97.4922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.606565                 NaN            NaN  0.303593        1.59764                 NaN            NaN
  1228.07        500.000        97.6017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.579950                 NaN            NaN  0.288459        1.52994                 NaN            NaN
  1225.56        500.000        97.7023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.555382                 NaN            NaN  0.275736        1.46658                 NaN            NaN
  1223.06        500.000        97.7931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.534255                 NaN            NaN  0.263826        1.40879                 NaN            NaN
  1220.55        500.000        97.8826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.512351                 NaN            NaN  0.251898        1.35317                 NaN            NaN
  1218.05        500.000        97.9651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.493120                 NaN            NaN  0.239926        1.30188                 NaN            NaN
  1215.54        500.000        98.0393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.475148                 NaN            NaN  0.231311        1.25428                 NaN            NaN
  1213.03        500.000        97.9782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.100650E-001  0.485532                 NaN  0.269662        1.25652                 NaN            NaN
  1210.53        500.000        98.3156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.399128                 NaN            NaN  0.169697        1.11562                 NaN            NaN
  1208.02        500.000        94.0013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.576865       0.306994E-001            NaN  0.467562        2.72718        2.19642                 NaN
  1205.51        500.000        81.6283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.786563        1.22307                 NaN   1.53137        7.45225        7.37843                 NaN
  1203.01        500.000        89.5420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.312114E-001  0.732159                 NaN  0.619818        4.41673        4.65811                 NaN
  1200.50        500.000        88.4290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.35966                 NaN            NaN   1.03460        4.63217        4.51398       0.305738E-001
  1197.99        500.000        95.7268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.627042       0.179026E-001            NaN  0.477254                 NaN   3.13057       0.204675E-001
  1195.49        500.000        76.4388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.56166        1.09480                 NaN   1.66962        11.0918        8.08140       0.619867E-001
  1192.98        500.000        77.9667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21080       0.876055                 NaN   1.63109        9.18879        9.04480       0.817717E-001
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.08988        4.41001                 NaN   7.05963        42.9335        41.1751       0.331865     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   1.40870                 NaN            NaN   6.48723       0.224120E-002            NaN   6.94484        42.9305        41.8661       0.360438     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.40800        2.09047                 NaN   7.07103        42.9229        41.1765       0.331087     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.14971       0.333058                 NaN   7.05978        42.9491        41.1743       0.334029     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN  0.983359                 NaN            NaN   4.95554        2.17275                 NaN   6.98341        42.8842        41.6731       0.347612     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.79529       0.693361                 NaN   7.06479        42.9349        41.1792       0.332493     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.62078       0.870872                 NaN   7.06744        42.9276        41.1816       0.331708     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.44493        1.04975                 NaN   7.07015        42.9202        41.1841       0.330915     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.25382        1.24383                 NaN   7.07283        42.9129        41.1865       0.330130     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.09676        1.40405                 NaN   7.07583        42.9051        41.1890       0.329296     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   1.00495                 NaN            NaN   4.90532        2.18671                 NaN   6.98520        42.8771        41.6929       0.347794     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   1.00885                 NaN            NaN   4.89610        2.18936                 NaN   6.98541        42.8761        41.6963       0.347846     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.58986        1.92049                 NaN   7.08497        42.8816        41.1963       0.326769     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.67392        1.83832                 NaN   7.08434        42.8768        41.1994       0.327257     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.25224        2.26467                 NaN   7.09142        42.8654        41.2012       0.325023     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.08809        2.43218       0.836494E-006   7.09475        42.8571        41.2037       0.324128     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN  0.510999                 NaN            NaN   7.65168                 NaN            NaN   7.01493        43.0502        41.4167       0.355576     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.10683        7.46251                 NaN   7.13183        42.7670        41.2186       0.313252     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.06286       0.490059                 NaN   7.12722        42.7888        41.2155       0.315475     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.47027        3.06406       0.117349E-005   7.10897        42.8227        41.2137       0.320358     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.27036        3.26734       0.133715E-005   7.11240        42.8143        41.2161       0.319448     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.221143       0.111336        8.23753        7.14013        42.7540        41.2240       0.311944     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.332244        8.24815                 NaN   7.14447        42.7371        41.2285       0.309537     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   1.06580                 NaN            NaN   4.75730        2.23127                 NaN   6.98526        42.8699        41.7412       0.349255     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   1.07169                 NaN            NaN   4.74255        2.23587                 NaN   6.98494        42.8701        41.7453       0.349471     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06554        7.52374                 NaN   7.15042        42.7175        41.2355       0.307361     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.97808        6.62433                 NaN   7.16631        42.6867        41.2406       0.303984     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.35789        7.23406                 NaN   7.15775        42.7057        41.2388       0.305811     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.67422        6.92359                 NaN   7.16496        42.6902        41.2421       0.304954     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   1.10148                 NaN            NaN   4.64229        2.28351                 NaN   6.98284        42.8731        41.7660       0.350775     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN  0.918942                 NaN            NaN   6.98632                 NaN            NaN   6.96875        43.1341        41.6182       0.373724     
