|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1558.90        500.000        98.8184                 NaN            NaN            NaN            NaN  0.337656E-001            NaN   1.14782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8380                 NaN            NaN            NaN            NaN  0.343935E-001            NaN   1.12760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8558                 NaN            NaN            NaN            NaN  0.328082E-001            NaN   1.11142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8691                 NaN            NaN            NaN            NaN  0.283755E-001            NaN   1.10251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8871                 NaN            NaN            NaN            NaN  0.259836E-001            NaN   1.08690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9031                 NaN            NaN            NaN            NaN  0.240159E-001            NaN   1.07293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        96.2798                 NaN            NaN            NaN            NaN  0.126075                 NaN   3.59412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.5486                 NaN            NaN            NaN            NaN  0.207622E-001            NaN  0.430624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9740                 NaN            NaN            NaN            NaN            NaN            NaN   1.02602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9945                 NaN            NaN            NaN            NaN  0.794494E-001            NaN  0.926024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9991                 NaN            NaN            NaN            NaN            NaN            NaN   1.00090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0108                 NaN            NaN            NaN            NaN            NaN            NaN  0.989168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0237                 NaN            NaN            NaN            NaN            NaN            NaN  0.976256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0356                 NaN            NaN            NaN            NaN            NaN            NaN  0.964421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0457                 NaN            NaN            NaN            NaN  0.576570E-002            NaN  0.948487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0595                 NaN            NaN            NaN            NaN            NaN            NaN  0.940453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0681                 NaN            NaN            NaN            NaN            NaN            NaN  0.931880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0820                 NaN            NaN            NaN            NaN            NaN            NaN  0.917998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0932                 NaN            NaN            NaN            NaN            NaN            NaN  0.906804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0980                 NaN            NaN            NaN            NaN            NaN            NaN  0.902042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1154                 NaN            NaN            NaN            NaN            NaN            NaN  0.884560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1231                 NaN            NaN            NaN            NaN            NaN            NaN  0.876884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1310                 NaN            NaN            NaN            NaN            NaN            NaN  0.868992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1418                 NaN            NaN            NaN            NaN            NaN            NaN  0.858170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1465                 NaN            NaN            NaN            NaN            NaN            NaN  0.853497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1617                 NaN            NaN            NaN            NaN            NaN            NaN  0.838252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1703                 NaN            NaN            NaN            NaN            NaN            NaN  0.829718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0424                 NaN            NaN            NaN            NaN            NaN            NaN  0.143292       0.814325                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0350                 NaN            NaN            NaN            NaN            NaN            NaN  0.570461E-001  0.907932                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0376                 NaN            NaN            NaN            NaN            NaN            NaN  0.503189E-001  0.912038                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0518                 NaN            NaN            NaN            NaN            NaN            NaN  0.345374E-001  0.913673                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0541                 NaN            NaN            NaN            NaN            NaN            NaN  0.279121E-001  0.918032                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0598                 NaN            NaN            NaN            NaN            NaN            NaN  0.186690E-001  0.921487                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0653                 NaN            NaN            NaN            NaN            NaN            NaN  0.778327E-002  0.926936                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0705                 NaN            NaN            NaN            NaN            NaN            NaN  0.749400E-001  0.854559                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0731                 NaN            NaN            NaN            NaN            NaN            NaN  0.425317E-002  0.922647                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0786                 NaN            NaN            NaN            NaN            NaN            NaN  0.507142E-001  0.870726                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0786                 NaN            NaN            NaN            NaN            NaN            NaN  0.616585E-001  0.859788                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.918590                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.917925                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.924073                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.927082                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.934980                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.6931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.649029       0.657846                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.540975       0.888275                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.532015       0.874853                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.521859       0.862544                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.849539       0.513048                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.503299       0.838285                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.6780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.495163       0.826869                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.834232       0.562930                 NaN  0.733320E-001            NaN            NaN            NaN
  1426.07        500.000        96.2382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.07483        1.59955                 NaN   1.08742                 NaN            NaN            NaN
  1423.56        500.000        96.3777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.03472        1.53968                 NaN   1.04794                 NaN            NaN            NaN
  1421.05        500.000        96.5074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.48373       0.997777                 NaN   1.01111                 NaN            NaN            NaN
  1418.55        500.000        96.6299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.961442        1.43213                 NaN  0.976498                 NaN            NaN            NaN
  1416.04        500.000        96.7460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.929183        1.38179                 NaN  0.943017                 NaN            NaN            NaN
  1413.53        500.000        96.8541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.33557       0.898213                 NaN  0.912162                 NaN            NaN            NaN
  1411.03        500.000        96.9552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.866750        1.29477                 NaN  0.883298                 NaN            NaN            NaN
  1408.52        500.000        97.0552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.838841        1.25158                 NaN  0.854365                 NaN            NaN            NaN
  1406.02        500.000        97.1468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21283       0.812178                 NaN  0.828217                 NaN            NaN            NaN
  1403.51        500.000        97.2340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17569       0.787169                 NaN  0.803120                 NaN            NaN            NaN
  1401.00        500.000        97.3168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14134       0.762813                 NaN  0.779052                 NaN            NaN            NaN
  1398.50        500.000        97.3960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.739086        1.10869                 NaN  0.756265                 NaN            NaN            NaN
  1395.99        500.000        97.4722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.716472        1.07712                 NaN  0.734238                 NaN            NaN            NaN
  1393.48        500.000        97.5399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.04984       0.695909                 NaN  0.714335                 NaN            NaN            NaN
  1390.98        500.000        97.6137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.675257        1.01832                 NaN  0.692761                 NaN            NaN            NaN
  1388.47        500.000        97.6777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.656357       0.991803                 NaN  0.674108                 NaN            NaN            NaN
  1385.96        500.000        97.7404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.966120       0.637674                 NaN  0.655841                 NaN            NaN            NaN
  1383.46        500.000        97.8007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.620217       0.940982                 NaN  0.638103                 NaN            NaN            NaN
  1380.95        500.000        97.8571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.918235       0.603093                 NaN  0.621523                 NaN            NaN            NaN
  1378.45        500.000        97.9130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.586568       0.895340                 NaN  0.605060                 NaN            NaN            NaN
  1375.94        500.000        97.9645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.874696       0.570940                 NaN  0.589896                 NaN            NaN            NaN
  1373.43        500.000        98.0150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.555943       0.854218                 NaN  0.574870                 NaN            NaN            NaN
  1370.93        500.000        98.0652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.540507       0.834097                 NaN  0.560174                 NaN            NaN            NaN
  1368.42        500.000        98.1101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.527327       0.815839                 NaN  0.546769                 NaN            NaN            NaN
  1365.91        500.000        98.1576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.796803       0.512943                 NaN  0.532674                 NaN            NaN            NaN
  1363.41        500.000        98.1971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.501064       0.780458                 NaN  0.521379                 NaN            NaN            NaN
  1360.90        500.000        98.2437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.486714       0.762640                 NaN  0.506905                 NaN            NaN            NaN
  1358.40        500.000        98.2825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.474642       0.747229                 NaN  0.495628                 NaN            NaN            NaN
  1355.89        500.000        98.3212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.463297       0.731589                 NaN  0.483948                 NaN            NaN            NaN
  1353.38        500.000        98.3599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.716434       0.451203                 NaN  0.472436                 NaN            NaN            NaN
  1350.88        500.000        98.3945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.702638       0.440856                 NaN  0.462039                 NaN            NaN            NaN
  1348.37        500.000        98.4285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.430209       0.689546                 NaN  0.451726                 NaN            NaN            NaN
  1345.86        500.000        98.4637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.419611       0.675544                 NaN  0.441175                 NaN            NaN            NaN
  1343.36        500.000        98.4956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.663003       0.409786                 NaN  0.431658                 NaN            NaN            NaN
  1340.85        500.000        98.5262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.650911       0.400479                 NaN  0.422445                 NaN            NaN            NaN
  1338.35        500.000        98.5599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.390160       0.637912                 NaN  0.412032                 NaN            NaN            NaN
  1335.84        500.000        98.5876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.627037       0.381434                 NaN  0.403971                 NaN            NaN            NaN
  1333.33        500.000        98.6192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.614752       0.371801                 NaN  0.394282                 NaN            NaN            NaN
  1330.83        500.000        98.6454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.363674       0.604535                 NaN  0.386409                 NaN            NaN            NaN
  1328.32        500.000        98.6714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.593924       0.356381                 NaN  0.378340                 NaN            NaN            NaN
  1325.81        500.000        98.6993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.346921       0.583619                 NaN  0.370153                 NaN            NaN            NaN
  1323.31        500.000        98.7200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.341582       0.574694                 NaN  0.363690                 NaN            NaN            NaN
  1320.80        500.000        98.7524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.563330       0.330578                 NaN  0.353683                 NaN            NaN            NaN
  1318.30        500.000        98.7730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.555623       0.323690                 NaN  0.347662                 NaN            NaN            NaN
  1315.79        500.000        98.7966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.317650       0.545295                 NaN  0.340426                 NaN            NaN            NaN
  1313.28        500.000        98.8200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.309719       0.536861                 NaN  0.333406                 NaN            NaN            NaN
  1310.78        500.000        98.8422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.302728       0.528492                 NaN  0.326620                 NaN            NaN            NaN
  1308.27        500.000        98.8635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.296135       0.520207                 NaN  0.320161                 NaN            NaN            NaN
  1305.76        500.000        98.8850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.289929       0.511464                 NaN  0.313564                 NaN            NaN            NaN
  1303.26        500.000        98.9054                 NaN            NaN            NaN            NaN  0.137510E-005            NaN            NaN  0.504082       0.283077                 NaN  0.307432                 NaN            NaN            NaN
  1300.75        500.000        98.9491                 NaN            NaN            NaN            NaN  0.113278                 NaN            NaN  0.284275       0.349379                 NaN  0.303986                 NaN            NaN            NaN
  1298.25        500.000        98.9793                 NaN            NaN            NaN            NaN  0.160202                 NaN            NaN  0.374573       0.187084                 NaN  0.298846                 NaN            NaN            NaN
  1295.74        500.000        98.9996                 NaN            NaN            NaN            NaN  0.155270                 NaN            NaN  0.365697       0.187365                 NaN  0.292076                 NaN            NaN            NaN
  1293.23        500.000        99.0145                 NaN            NaN            NaN            NaN  0.151542                 NaN            NaN  0.185807       0.359098                 NaN  0.286233       0.286612E-002            NaN            NaN
  1290.73        500.000        77.0663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.44211        4.38311                 NaN   2.62883        13.4797                 NaN            NaN
  1288.22        500.000        81.4280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.01967        3.53582                 NaN   2.14750        10.8691                 NaN            NaN
  1285.71        500.000        84.5385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.93206        1.71484                 NaN   1.80270        9.01191                 NaN            NaN
  1283.21        500.000        86.7993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.49448        1.48901                 NaN   1.55056        7.66671                 NaN            NaN
  1280.70        500.000        88.5390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.15403        1.31368                 NaN   1.35467        6.63860                 NaN            NaN
  1278.20        500.000        89.8768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17902        1.89201                 NaN   1.20307        5.84914                 NaN            NaN
  1275.69        500.000        90.9578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.68276        1.06468                 NaN   1.08003        5.21469                 NaN            NaN
  1273.18        500.000        91.8396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.979012        1.50536                 NaN  0.978083        4.69795                 NaN            NaN
  1270.68        500.000        92.5634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.902630        1.36502                 NaN  0.893982        4.27492                 NaN            NaN
  1268.17        500.000        93.1798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.836597        1.24600                 NaN  0.821934        3.91570                 NaN            NaN
  1265.66        500.000        93.7040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14943       0.775283                 NaN  0.760477        3.61081                 NaN            NaN
  1263.16        500.000        94.1631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06257       0.723687                 NaN  0.705766        3.34485                 NaN            NaN
  1260.65        500.000        94.5635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.988110       0.676500                 NaN  0.657658        3.11419                 NaN            NaN
  1258.15        500.000        94.9165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.939332       0.618492                 NaN  0.614859        2.91079                 NaN            NaN
  1255.64        500.000        95.2319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.46184                 NaN            NaN  0.576638        2.72961                 NaN            NaN
  1253.13        500.000        95.5128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.37620                 NaN            NaN  0.542418        2.56859                 NaN            NaN
  1250.63        500.000        95.7694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.29811                 NaN            NaN  0.509445        2.42303                 NaN            NaN
  1248.12        500.000        96.0004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22683                 NaN            NaN  0.481464        2.29127                 NaN            NaN
  1245.61        500.000        96.2042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.16567                 NaN            NaN  0.455620        2.17447                 NaN            NaN
  1243.11        500.000        96.4019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.10479                 NaN            NaN  0.429612        2.06372                 NaN            NaN
  1240.60        500.000        96.5704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.05366                 NaN            NaN  0.409876        1.96603                 NaN            NaN
  1238.10        500.000        96.7296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.00610                 NaN            NaN  0.388682        1.87561                 NaN            NaN
  1235.59        500.000        96.8802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.959573                 NaN            NaN  0.369238        1.79103                 NaN            NaN
  1233.08        500.000        97.0153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.918419                 NaN            NaN  0.352897        1.71338                 NaN            NaN
  1230.58        500.000        97.1403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.881659                 NaN            NaN  0.336178        1.64189                 NaN            NaN
  1228.07        500.000        97.2601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.845003                 NaN            NaN  0.319954        1.57490                 NaN            NaN
  1225.56        500.000        97.3701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.811473                 NaN            NaN  0.306344        1.51213                 NaN            NaN
  1223.06        500.000        97.4689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.782646                 NaN            NaN  0.293587        1.45488                 NaN            NaN
  1220.55        500.000        97.5672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.752380                 NaN            NaN  0.280764        1.39968                 NaN            NaN
  1218.05        500.000        97.6579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.725534                 NaN            NaN  0.267844        1.34872                 NaN            NaN
  1215.54        500.000        97.7389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.701041                 NaN            NaN  0.258629        1.30140                 NaN            NaN
  1213.03        500.000        97.6562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.151303E-001  0.721209                 NaN  0.301936        1.30555                 NaN            NaN
  1210.53        500.000        98.0575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.590749                 NaN            NaN  0.190382        1.16141                 NaN            NaN
  1208.02        500.000        93.4649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.843440       0.459642E-001            NaN  0.522901        2.83026        2.29256                 NaN
  1205.51        500.000        80.1097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.13172        1.82234                 NaN   1.69209        7.63552        7.60867                 NaN
  1203.01        500.000        88.7914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.467415E-001   1.06513                 NaN  0.690625        4.56252        4.84358                 NaN
  1200.50        500.000        87.3427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.99894                 NaN            NaN   1.14968        4.76957        4.68079       0.582868E-001
  1197.99        500.000        95.2303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.900324       0.265775E-001            NaN  0.534141                 NaN   3.26936       0.393009E-001
  1195.49        500.000        74.5833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.27613        1.58904                 NaN   1.83823        11.2943        8.30193       0.117092     
  1192.98        500.000        76.3081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.75593        1.27705                 NaN   1.80270        9.37441        9.32680       0.155064     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.58927        5.97287                 NaN   7.29740        40.8431        39.7088       0.588605     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   2.29067                 NaN            NaN   8.60080       0.306683E-002            NaN   7.18454        40.8754        40.4057       0.639820     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.73804        2.82142                 NaN   7.30946        40.8362        39.7076       0.587286     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0835       0.459355                 NaN   7.29797        40.8626        39.7041       0.592535     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   1.59890                 NaN            NaN   6.56856        2.96542                 NaN   7.22273        40.8237        40.2037       0.616966     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.5942       0.955785                 NaN   7.30329        40.8514        39.7055       0.589859     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3535        1.20016                 NaN   7.30609        40.8456        39.7061       0.588492     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1111        1.44628                 NaN   7.30896        40.8398        39.7068       0.587110     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.84777        1.71321                 NaN   7.31180        40.8340        39.7075       0.585742     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.63141        1.93338                 NaN   7.31496        40.8278        39.7082       0.584286     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   1.63453                 NaN            NaN   6.50412        2.98053                 NaN   7.22514        40.8248        40.2134       0.617459     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   1.64097                 NaN            NaN   6.49225        2.98342                 NaN   7.22545        40.8252        40.2152       0.617579     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.93390        2.64237                 NaN   7.32463        40.8090        39.7103       0.579875     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.04971        2.52902                 NaN   7.32399        40.8053        39.7112       0.580762     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.46993        3.11419                 NaN   7.33143        40.7960        39.7117       0.576825     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.24450        3.34362       0.113846E-005   7.33495        40.7893        39.7124       0.575261     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN  0.831257                 NaN            NaN   10.3613                 NaN            NaN   7.25526        40.9896        39.9312       0.631343     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.49463        10.1493                 NaN   7.37319        40.7047        39.7222       0.555990     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9702       0.655567                 NaN   7.36862        40.7274        39.7183       0.559967     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.39713        4.20769       0.159500E-005   7.34992        40.7613        39.7153       0.568667     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.12343        4.48541       0.181666E-005   7.35354        40.7545        39.7161       0.567075     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.298842       0.152623        11.1941        7.38212        40.6975        39.7211       0.553766     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.455586        11.2023                 NaN   7.38663        40.6824        39.7236       0.549513     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   1.73472                 NaN            NaN   6.31239        3.03035                 NaN   7.22648        40.8354        40.2403       0.620425     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   1.74440                 NaN            NaN   6.29318        3.03558                 NaN   7.22625        40.8369        40.2428       0.620838     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.46047        10.2080                 NaN   7.39301        40.6674        39.7255       0.545719     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.70563        8.97754                 NaN   7.40947        40.6390        39.7286       0.539744     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.86020        9.81207                 NaN   7.40073        40.6585        39.7255       0.543013     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.29339        9.38464                 NaN   7.40828        40.6451        39.7270       0.541515     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   1.79338                 NaN            NaN   6.16188        3.09467                 NaN   7.22461        40.8467        40.2555       0.623301     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   1.49635                 NaN            NaN   9.41639                 NaN            NaN   7.21060        41.0983        40.1142       0.664154     
