|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.5/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1969.92        500.000        99.9914                 NaN  0.858982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.42        500.000        99.9914                 NaN  0.859011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        500.000        99.9914                 NaN  0.859040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.9914                 NaN  0.859069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.9914                 NaN  0.859098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.9914                 NaN  0.859127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9914                 NaN  0.859157E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9914                 NaN  0.859186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9914                 NaN  0.859216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.9914                 NaN  0.859245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.9914                 NaN  0.859275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.9914                 NaN  0.859315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.9793                 NaN  0.857803E-002  0.121667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.9979                 NaN            NaN  0.208219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.3295                 NaN            NaN  0.670530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3130                 NaN            NaN  0.687004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3183                 NaN            NaN  0.681706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3252                 NaN            NaN  0.674802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3297                 NaN            NaN  0.670328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3358                 NaN            NaN  0.664215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3399                 NaN            NaN  0.660068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3375                 NaN            NaN  0.662514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3525                 NaN            NaN  0.647475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3592                 NaN            NaN  0.640811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3593                 NaN            NaN  0.640699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4766                 NaN            NaN  0.523443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2443                 NaN            NaN  0.755711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3802                 NaN            NaN  0.619802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3758                 NaN            NaN  0.624155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3794                 NaN            NaN  0.620588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3822                 NaN            NaN  0.617848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3852                 NaN            NaN  0.614797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3943                 NaN            NaN  0.605701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3948                 NaN            NaN  0.605241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3975                 NaN            NaN  0.602453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4005                 NaN            NaN  0.599524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4045                 NaN            NaN  0.595462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4052                 NaN            NaN  0.592186       0.258207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        97.9042                 NaN            NaN   2.05793       0.378600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.7375                 NaN            NaN  0.258908       0.358326E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3527                 NaN            NaN  0.636145       0.111943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4124                 NaN            NaN  0.577381       0.102019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        98.8518                 NaN            NaN   1.12920       0.190458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.9719                 NaN            NaN  0.266257E-001  0.147800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4165                 NaN            NaN  0.573359       0.101719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4197                 NaN            NaN  0.570241       0.101004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4205                 NaN            NaN  0.569476       0.100721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6421                 NaN            NaN  0.351644       0.627315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2033                 NaN            NaN  0.782867       0.137915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4215                 NaN            NaN  0.568425       0.100641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4276                 NaN            NaN  0.562481       0.991819E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4255                 NaN            NaN  0.564500       0.995502E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4263                 NaN            NaN  0.563791       0.993549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4272                 NaN            NaN  0.562892       0.989648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4269                 NaN            NaN  0.563207       0.991823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4277                 NaN            NaN  0.562399       0.985508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4265                 NaN            NaN  0.563642       0.990691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4306                 NaN            NaN  0.559658       0.975648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4275                 NaN            NaN  0.562709       0.979898E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4274                 NaN            NaN  0.562793       0.977239E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4276                 NaN            NaN  0.562671       0.974506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4266                 NaN            NaN  0.563621       0.974192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4258                 NaN            NaN  0.564499       0.972005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4256                 NaN            NaN  0.564719       0.969182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4210                 NaN            NaN  0.569285       0.974632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4252                 NaN            NaN  0.565222       0.961503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4227                 NaN            NaN  0.567628       0.964430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4206                 NaN            NaN  0.569751       0.966116E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4173                 NaN            NaN  0.572970       0.968423E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4188                 NaN            NaN  0.571680       0.954632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4161                 NaN            NaN  0.574318       0.958727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4328                 NaN            NaN  0.557942       0.928585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3918                 NaN            NaN  0.598295       0.989217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4104                 NaN            NaN  0.580083       0.953149E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4077                 NaN            NaN  0.582745       0.954241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4073                 NaN            NaN  0.583175       0.948936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4014                 NaN            NaN  0.589005       0.954816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3895                 NaN            NaN  0.600682       0.978280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4105                 NaN            NaN  0.580223       0.925047E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3928                 NaN            NaN  0.597645       0.953860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3912                 NaN            NaN  0.599309       0.949719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3924                 NaN            NaN  0.598172       0.940155E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3849                 NaN            NaN  0.605655       0.948472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3830                 NaN            NaN  0.607548       0.945681E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3768                 NaN            NaN  0.613741       0.948908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3745                 NaN            NaN  0.616053       0.949422E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3736                 NaN            NaN  0.617030       0.939862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3727                 NaN            NaN  0.617915       0.936844E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3654                 NaN            NaN  0.625177       0.942781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3619                 NaN            NaN  0.628683       0.943569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3575                 NaN            NaN  0.633068       0.943088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3543                 NaN            NaN  0.636284       0.942022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3506                 NaN            NaN  0.639969       0.940432E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.5134                 NaN            NaN  0.479138       0.749818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.1700                 NaN            NaN  0.818657       0.113224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3396                 NaN            NaN  0.650974       0.940586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3360                 NaN            NaN  0.654579       0.940088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2273                 NaN            NaN  0.762999       0.972179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4316                 NaN            NaN  0.559231       0.913363E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3276                 NaN            NaN  0.663037       0.937356E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3212                 NaN            NaN  0.669372       0.939009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3180                 NaN            NaN  0.672594       0.939266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3143                 NaN            NaN  0.676288       0.939475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3111                 NaN            NaN  0.679503       0.939883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3078                 NaN            NaN  0.682764       0.939704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3050                 NaN            NaN  0.685627       0.937244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3002                 NaN            NaN  0.690460       0.938704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2995                 NaN            NaN  0.691137       0.938399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.6553                 NaN            NaN  0.340113       0.460882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        98.9356                 NaN            NaN   1.05032       0.141245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2911                 NaN            NaN  0.699561       0.937265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2983                 NaN            NaN  0.692481       0.924542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2746                 NaN            NaN  0.715922       0.952631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2885                 NaN            NaN  0.702240       0.930493E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2836                 NaN            NaN  0.707042       0.935296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2852                 NaN            NaN  0.705465       0.930229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2770                 NaN            NaN  0.713574       0.938197E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2801                 NaN            NaN  0.710588       0.931949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2788                 NaN            NaN  0.711847       0.932946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2785                 NaN            NaN  0.712232       0.930701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2778                 NaN            NaN  0.712909       0.930406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2774                 NaN            NaN  0.713255       0.930346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2634                 NaN            NaN  0.727117       0.947626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2395                 NaN            NaN  0.750711       0.982335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3317                 NaN            NaN  0.659850       0.848591E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2787                 NaN            NaN  0.712041       0.926257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2825                 NaN            NaN  0.708313       0.920948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2837                 NaN            NaN  0.707060       0.919721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2841                 NaN            NaN  0.706709       0.919103E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2858                 NaN            NaN  0.705010       0.917927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2887                 NaN            NaN  0.702183       0.916451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2912                 NaN            NaN  0.699728       0.911545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2944                 NaN            NaN  0.696483       0.910883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2947                 NaN            NaN  0.696225       0.910513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2993                 NaN            NaN  0.691646       0.906604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3041                 NaN            NaN  0.686863       0.901021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.6785                 NaN            NaN  0.318330       0.314248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.9376                 NaN            NaN   1.04760       0.148362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3138                 NaN            NaN  0.677255       0.895198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3184                 NaN            NaN  0.672699       0.890263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3222                 NaN            NaN  0.668933       0.888976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3265                 NaN            NaN  0.664645       0.887147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3308                 NaN            NaN  0.660423       0.881983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3361                 NaN            NaN  0.655145       0.879119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3408                 NaN            NaN  0.650450       0.874221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3459                 NaN            NaN  0.645379       0.872261E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3521                 NaN            NaN  0.639279       0.865281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3567                 NaN            NaN  0.634699       0.862988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3614                 NaN            NaN  0.630047       0.858977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3640                 NaN            NaN  0.627425       0.862150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3754                 NaN            NaN  0.616135       0.847184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.0960                 NaN            NaN  0.400457       0.536945E-002  0.498202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7459                 NaN            NaN  0.881081E-001            NaN   1.16596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7432                 NaN            NaN  0.821554E-001            NaN   1.17464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7875                 NaN            NaN  0.821439E-001            NaN   1.13033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7992                 NaN            NaN  0.785900E-001            NaN   1.12224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8139                 NaN            NaN  0.780531E-001            NaN   1.10807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8419                 NaN            NaN  0.769847E-001            NaN   1.08115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8566                 NaN            NaN  0.722004E-001            NaN   1.07124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8750                 NaN            NaN  0.710532E-001            NaN   1.05399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8912                 NaN            NaN  0.679761E-001            NaN   1.04079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9052                 NaN            NaN  0.644859E-001            NaN   1.03031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8040                 NaN            NaN  0.228535                 NaN  0.967435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.0803                 NaN            NaN            NaN            NaN  0.919741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9501                 NaN            NaN  0.144743E-001            NaN   1.03543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9629                 NaN            NaN  0.393291E-002            NaN   1.03316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9849                 NaN            NaN  0.442154E-001            NaN  0.970898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0069                 NaN            NaN  0.549309E-001            NaN  0.938130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0172                 NaN            NaN  0.519627E-001            NaN  0.930824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0310                 NaN            NaN  0.501575E-001            NaN  0.918869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0413                 NaN            NaN  0.444779E-001            NaN  0.914224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0572                 NaN            NaN  0.471802E-001            NaN  0.895598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0697                 NaN            NaN  0.434375E-001            NaN  0.886882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0817                 NaN            NaN  0.410398E-001            NaN  0.877217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0945                 NaN            NaN  0.392708E-001            NaN  0.866258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1044                 NaN            NaN  0.365878E-001            NaN  0.859044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1168                 NaN            NaN  0.368510E-001            NaN  0.846381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1277                 NaN            NaN  0.347776E-001            NaN  0.837566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.7229                 NaN            NaN  0.313372                 NaN  0.963701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.6035                 NaN            NaN  0.994542E-003            NaN  0.395518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1560                 NaN            NaN            NaN            NaN  0.844017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1650                 NaN            NaN  0.188252E-005            NaN  0.834962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1741                 NaN            NaN            NaN            NaN  0.825949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1821                 NaN            NaN  0.104161E-005            NaN  0.817935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1926                 NaN            NaN            NaN            NaN  0.807385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
