|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1500.29        2500.00                 NaN            NaN   99.3254                 NaN            NaN  0.674576                 NaN            NaN            NaN            NaN            NaN
  1498.90        2500.00                 NaN            NaN   99.2129                 NaN            NaN  0.787121                 NaN            NaN            NaN            NaN            NaN
  1497.51        2500.00                 NaN            NaN   99.4271                 NaN            NaN  0.572942                 NaN            NaN            NaN            NaN            NaN
  1496.12        2500.00                 NaN            NaN   99.3141                 NaN            NaN  0.685876                 NaN            NaN            NaN            NaN            NaN
  1494.73        2500.00                 NaN            NaN   99.3089                 NaN            NaN  0.691083                 NaN            NaN            NaN            NaN            NaN
  1493.34        2500.00                 NaN            NaN   99.2941                 NaN            NaN  0.705891                 NaN            NaN            NaN            NaN            NaN
  1491.95        2500.00                 NaN            NaN   99.3004                 NaN            NaN  0.699554                 NaN            NaN            NaN            NaN            NaN
  1490.56        2500.00                 NaN            NaN   99.5120                 NaN  0.308452E-001  0.457123                 NaN            NaN            NaN            NaN            NaN
  1489.17        2500.00                 NaN            NaN   98.4802                 NaN  0.962147E-005  0.651187       0.868563                 NaN            NaN            NaN            NaN
  1487.78        2500.00                 NaN            NaN   98.9494                 NaN  0.117750E-005  0.397343       0.653259                 NaN            NaN            NaN            NaN
  1486.39        2500.00                 NaN            NaN   98.9822                 NaN  0.719974E-002  0.636173       0.374457                 NaN            NaN            NaN            NaN
  1485.01        2500.00                 NaN            NaN   98.9445                 NaN            NaN  0.654650       0.400804                 NaN            NaN            NaN            NaN
  1483.62        2500.00                 NaN            NaN   98.9720                 NaN            NaN  0.390591       0.637362                 NaN            NaN            NaN            NaN
  1482.23        2500.00                 NaN            NaN   98.9794                 NaN            NaN  0.633669       0.386940                 NaN            NaN            NaN            NaN
  1480.84        2500.00                 NaN            NaN   99.4816                 NaN            NaN  0.196281       0.322109                 NaN            NaN            NaN            NaN
  1479.45        2500.00                 NaN            NaN   98.5003                 NaN  0.805645E-002  0.930969       0.560666                 NaN            NaN            NaN            NaN
  1478.06        2500.00                 NaN            NaN   99.0043                 NaN  0.541992E-001  0.302248       0.639203                 NaN            NaN            NaN            NaN
  1476.67        2500.00                 NaN            NaN   99.0169                 NaN  0.540734E-001  0.296561       0.632504                 NaN            NaN            NaN            NaN
  1475.28        2500.00                 NaN            NaN   99.0175                 NaN  0.526410E-001  0.631929       0.297912                 NaN            NaN            NaN            NaN
  1473.89        2500.00                 NaN            NaN   99.0265                 NaN  0.507161E-001  0.300274       0.622528                 NaN            NaN            NaN            NaN
  1472.50        2500.00                 NaN            NaN   99.0320                 NaN  0.495832E-001  0.619211       0.299250                 NaN            NaN            NaN            NaN
  1471.11        2500.00                 NaN            NaN   99.0412                 NaN  0.478044E-001  0.298402       0.612560                 NaN            NaN            NaN            NaN
  1469.72        2500.00                 NaN            NaN   99.0396                 NaN  0.470658E-001  0.300891       0.612472                 NaN            NaN            NaN            NaN
  1468.33        2500.00                 NaN            NaN   99.0567                 NaN  0.448952E-001  0.600688       0.297725                 NaN            NaN            NaN            NaN
  1466.94        2500.00                 NaN            NaN   99.0562                 NaN  0.441810E-001  0.600566       0.299060                 NaN            NaN            NaN            NaN
  1465.55        2500.00                 NaN            NaN   99.0629                 NaN  0.428346E-001  0.298328       0.595927                 NaN            NaN            NaN            NaN
  1464.16        2500.00       0.542154E-002            NaN   99.3694                 NaN  0.170078E-001  0.361013       0.247186                 NaN            NaN            NaN            NaN
  1462.77        2500.00                 NaN            NaN   98.7771                 NaN  0.583677E-001  0.369250       0.795272                 NaN            NaN            NaN            NaN
  1461.38        2500.00                 NaN            NaN   99.0800                 NaN  0.391760E-001  0.298144       0.582636                 NaN            NaN            NaN            NaN
  1459.99        2500.00                 NaN            NaN   99.0858                 NaN  0.378015E-001  0.298552       0.577831                 NaN            NaN            NaN            NaN
  1458.60        2500.00                 NaN            NaN   99.0910                 NaN  0.366366E-001  0.574059       0.298317                 NaN            NaN            NaN            NaN
  1457.21        2500.00                 NaN            NaN   99.0955                 NaN  0.355050E-001  0.298481       0.570551                 NaN            NaN            NaN            NaN
  1455.82        2500.00                 NaN            NaN   99.1009                 NaN  0.343994E-001  0.297909       0.566818                 NaN            NaN            NaN            NaN
  1454.43        2500.00                 NaN            NaN   98.9621                 NaN  0.386407E-001  0.652255       0.347033                 NaN            NaN            NaN            NaN
  1453.04        2500.00                 NaN            NaN   99.2572                 NaN  0.262459E-001  0.250246       0.466304                 NaN            NaN            NaN            NaN
  1451.65        2500.00                 NaN            NaN   99.1150                 NaN  0.308506E-001  0.555561       0.298617                 NaN            NaN            NaN            NaN
  1450.26        2500.00                 NaN            NaN   99.1205                 NaN  0.304372E-001  0.552205       0.296867                 NaN            NaN            NaN            NaN
  1448.87        2500.00                 NaN            NaN   99.1244                 NaN  0.280398E-001  0.547912       0.299648                 NaN            NaN            NaN            NaN
  1447.48        2500.00                 NaN            NaN   99.1289                 NaN  0.275201E-001  0.298091       0.545443                 NaN            NaN            NaN            NaN
  1446.09        2500.00                 NaN            NaN   99.3875                 NaN  0.348569E-001  0.391098       0.186550                 NaN            NaN            NaN            NaN
  1444.70        2500.00                 NaN            NaN   98.8843                 NaN  0.169375E-001  0.410722       0.688042                 NaN            NaN            NaN            NaN
  1443.31        2500.00                 NaN            NaN   99.1414                 NaN  0.244873E-001  0.298392       0.535726                 NaN            NaN            NaN            NaN
  1441.92        2500.00                 NaN            NaN   99.1456                 NaN  0.233460E-001  0.532646       0.298410                 NaN            NaN            NaN            NaN
  1440.53        2500.00                 NaN            NaN   99.1495                 NaN  0.224904E-001  0.529997       0.298026                 NaN            NaN            NaN            NaN
  1439.14        2500.00                 NaN            NaN   99.1503                 NaN  0.215630E-001  0.299631       0.528485                 NaN            NaN            NaN            NaN
  1437.76        2500.00                 NaN            NaN   99.1594                 NaN  0.203269E-001  0.522166       0.298065                 NaN            NaN            NaN            NaN
  1436.37        2500.00                 NaN            NaN   99.1620                 NaN  0.193604E-001  0.520913       0.297770                 NaN            NaN            NaN            NaN
  1434.98        2500.00                 NaN            NaN   99.1649                 NaN  0.183299E-001  0.298398       0.518397                 NaN            NaN            NaN            NaN
  1433.59        2500.00                 NaN            NaN   99.1680                 NaN  0.174952E-001  0.298410       0.516131                 NaN            NaN            NaN            NaN
  1432.20        2500.00       0.289721E-003            NaN   99.1712                 NaN  0.164497E-001  0.299555       0.512507                 NaN            NaN            NaN            NaN
  1430.81        2500.00                 NaN            NaN   99.1755                 NaN  0.155376E-001  0.510577       0.298411                 NaN            NaN            NaN            NaN
  1429.42        2500.00                 NaN            NaN   99.1778                 NaN  0.144952E-001  0.298536       0.509138                 NaN            NaN            NaN            NaN
  1428.03        2500.00                 NaN            NaN   99.1808                 NaN  0.137140E-001  0.506672       0.298797                 NaN            NaN            NaN            NaN
  1426.64        2500.00                 NaN            NaN   99.1838                 NaN  0.126993E-001  0.504504       0.298955                 NaN            NaN            NaN            NaN
  1425.25        2500.00                 NaN            NaN   99.1872                 NaN  0.116805E-001  0.298749       0.502377                 NaN            NaN            NaN            NaN
  1423.86        2500.00                 NaN            NaN   99.1886                 NaN  0.109240E-001  0.299114       0.501390                 NaN            NaN            NaN            NaN
  1422.47        2500.00       0.964860E-003            NaN   99.1925                 NaN  0.932448E-002  0.301045       0.496182                 NaN            NaN            NaN            NaN
  1421.08        2500.00       0.172617E-002            NaN   99.1955                 NaN  0.810325E-002  0.302403       0.492316                 NaN            NaN            NaN            NaN
  1419.69        2500.00       0.323400E-002            NaN   99.1972                 NaN  0.660423E-002  0.304932       0.488022                 NaN            NaN            NaN            NaN
  1418.30        2500.00       0.471710E-003            NaN   99.2008                 NaN  0.676529E-002  0.491456       0.300540                 NaN            NaN            NaN            NaN
  1416.91        2500.00                 NaN            NaN   99.2018                 NaN  0.632370E-002  0.492095       0.299785                 NaN            NaN            NaN            NaN
  1415.52        2500.00                 NaN            NaN   99.2037                 NaN  0.547829E-002  0.491005       0.299854                 NaN            NaN            NaN            NaN
  1414.13        2500.00                 NaN            NaN   99.1984                 NaN  0.686470E-002  0.489688       0.300861       0.422224E-002            NaN            NaN            NaN
  1412.74        2500.00                 NaN            NaN   98.3521                 NaN  0.266815       0.349765       0.561172       0.470169                 NaN            NaN            NaN
  1411.35        2500.00                 NaN            NaN   98.3643                 NaN  0.269477       0.341166       0.556058       0.468998                 NaN            NaN            NaN
  1409.96        2500.00                 NaN            NaN   98.3838                 NaN  0.270113       0.551090       0.331419       0.463575                 NaN            NaN            NaN
  1408.57        2500.00                 NaN            NaN   98.4768                 NaN  0.258147       0.520441       0.307474       0.437144                 NaN            NaN            NaN
  1407.18        2500.00       0.433975E-002            NaN   98.3316                 NaN  0.285615       0.339040       0.561643       0.477718                 NaN            NaN            NaN
  1405.79        2500.00       0.875392E-002            NaN   98.4250                 NaN  0.269501       0.518788       0.327505       0.450411                 NaN            NaN            NaN
  1404.40        2500.00                 NaN            NaN   98.5051                 NaN  0.259626       0.519704       0.290222       0.425384                 NaN            NaN            NaN
  1403.01        2500.00                 NaN            NaN   98.4781                 NaN  0.271173       0.526045       0.288201       0.436473                 NaN            NaN            NaN
  1401.62        2500.00                 NaN            NaN   98.4965                 NaN  0.271298       0.521041       0.279649       0.431483                 NaN            NaN            NaN
  1400.23        2500.00                 NaN            NaN   98.5139                 NaN  0.271469       0.516534       0.271807       0.426317                 NaN            NaN            NaN
  1398.84        2500.00                 NaN            NaN   98.5302                 NaN  0.271774       0.512074       0.264376       0.421571                 NaN            NaN            NaN
  1397.45        2500.00                 NaN            NaN   98.5441                 NaN  0.272765       0.508909       0.256541       0.417700                 NaN            NaN            NaN
  1396.06        2500.00                 NaN            NaN   98.5631                 NaN  0.272103       0.249220       0.503610       0.411948                 NaN            NaN            NaN
  1394.67        2500.00                 NaN            NaN   98.5753                 NaN  0.273503       0.500199       0.242434       0.408606                 NaN            NaN            NaN
  1393.28        2500.00                 NaN            NaN   98.5953                 NaN  0.272608       0.494662       0.234747       0.402668                 NaN            NaN            NaN
  1391.90        2500.00                 NaN            NaN   98.6079                 NaN  0.273408       0.227990       0.491657       0.399032                 NaN            NaN            NaN
  1390.51        2500.00                 NaN            NaN   98.6216                 NaN  0.273878       0.221459       0.488067       0.395030                 NaN            NaN            NaN
  1389.12        2500.00                 NaN            NaN   98.6361                 NaN  0.275284       0.212612       0.484007       0.391988                 NaN            NaN            NaN
  1387.73        2500.00                 NaN            NaN   98.6516                 NaN  0.273389       0.479923       0.209464       0.385575                 NaN            NaN            NaN
  1386.34        2500.00                 NaN            NaN   98.6543                 NaN  0.277415       0.483674       0.198639       0.385945                 NaN            NaN            NaN
  1384.95        2500.00                 NaN            NaN   98.6910                 NaN  0.269649       0.467965       0.197517       0.373901                 NaN            NaN            NaN
  1383.56        2500.00                 NaN            NaN   98.6885                 NaN  0.275541       0.470721       0.189653       0.375590                 NaN            NaN            NaN
  1382.17        2500.00                 NaN            NaN   98.7077                 NaN  0.273855       0.465569       0.183299       0.369557                 NaN            NaN            NaN
  1380.78        2500.00                 NaN            NaN   98.7165                 NaN  0.275009       0.463373       0.177975       0.367115                 NaN            NaN            NaN
  1379.39        2500.00                 NaN            NaN   98.7284                 NaN  0.275089       0.460697       0.172292       0.363475                 NaN            NaN            NaN
  1378.00        2500.00                 NaN            NaN   98.7392                 NaN  0.275518       0.458742       0.166124       0.360405                 NaN            NaN            NaN
  1376.61        2500.00                 NaN            NaN   98.7531                 NaN  0.275507       0.453413       0.161513       0.356443                 NaN            NaN            NaN
  1375.22        2500.00                 NaN            NaN   98.7654                 NaN  0.274567       0.451238       0.156477       0.352343                 NaN            NaN            NaN
  1373.83        2500.00                 NaN            NaN   98.7758                 NaN  0.275315       0.448717       0.150643       0.349475                 NaN            NaN            NaN
  1372.44        2500.00                 NaN            NaN   98.7881                 NaN  0.274898       0.444991       0.146257       0.345753                 NaN            NaN            NaN
  1371.05        2500.00                 NaN            NaN   98.7979                 NaN  0.275162       0.141641       0.442629       0.342670                 NaN            NaN            NaN
  1369.66        2500.00                 NaN            NaN   98.8082                 NaN  0.275340       0.136903       0.439953       0.339612                 NaN            NaN            NaN
  1368.27        2500.00                 NaN            NaN   98.8186                 NaN  0.274539       0.437986       0.132674       0.336188                 NaN            NaN            NaN
  1366.88        2500.00                 NaN            NaN   98.8106                 NaN  0.285192       0.119592       0.444433       0.340137                 NaN            NaN            NaN
  1365.49        2500.00                 NaN            NaN   98.8563                 NaN  0.263354       0.133194       0.424625       0.322511                 NaN            NaN            NaN
  1364.10        2500.00                 NaN            NaN   98.8376                 NaN  0.277393       0.120822       0.433932       0.330214                 NaN            NaN            NaN
  1362.71        2500.00                 NaN            NaN   98.8615                 NaN  0.270762       0.117986       0.427561       0.322180                 NaN            NaN            NaN
  1361.32        2500.00                 NaN            NaN   98.8681                 NaN  0.273162       0.425545       0.112439       0.320752                 NaN            NaN            NaN
  1359.93        2500.00                 NaN            NaN   98.8767                 NaN  0.272540       0.423238       0.109443       0.318047                 NaN            NaN            NaN
  1358.54        2500.00                 NaN            NaN   98.8847                 NaN  0.272418       0.106082       0.421334       0.315465                 NaN            NaN            NaN
  1357.15        2500.00                 NaN            NaN   98.8916                 NaN  0.272409       0.103196       0.419351       0.313479                 NaN            NaN            NaN
  1355.76        2500.00                 NaN            NaN   98.9061                 NaN  0.270038       0.416231       0.991061E-001  0.308559                 NaN            NaN            NaN
  1354.37        2500.00                 NaN            NaN   98.9119                 NaN  0.270094       0.414651       0.966049E-001  0.306751                 NaN            NaN            NaN
  1352.98        2500.00                 NaN            NaN   98.9202                 NaN  0.269355       0.412552       0.938748E-001  0.304019                 NaN            NaN            NaN
  1351.59        2500.00       0.110904                 NaN   98.7447                 NaN  0.156472       0.194345       0.475571       0.318030                 NaN            NaN            NaN
  1350.20        2500.00       0.172189                 NaN   98.6499                 NaN  0.913350E-001  0.514313       0.247950       0.324306                 NaN            NaN            NaN
  1348.81        2500.00       0.187584                 NaN   98.6321                 NaN  0.723188E-001  0.257255       0.527344       0.323437                 NaN            NaN            NaN
  1347.42        2500.00       0.194694                 NaN   98.6306                 NaN  0.612890E-001  0.261716       0.530489       0.321163                 NaN            NaN            NaN
  1346.04        2500.00       0.201124                 NaN   98.6295                 NaN  0.502710E-001  0.534148       0.266120       0.318803                 NaN            NaN            NaN
  1344.65        2500.00       0.203128                 NaN   98.6385                 NaN  0.448561E-001  0.532361       0.265496       0.315667                 NaN            NaN            NaN
  1343.26        2500.00       0.205501                 NaN   98.6461                 NaN  0.380464E-001  0.266626       0.531177       0.312513                 NaN            NaN            NaN
  1341.87        2500.00       0.204172                 NaN   98.6614                 NaN  0.352273E-001  0.265690       0.524699       0.308816                 NaN            NaN            NaN
  1340.48        2500.00       0.203752                 NaN   98.6736                 NaN  0.310193E-001  0.519710       0.266383       0.305503                 NaN            NaN            NaN
  1339.09        2500.00       0.203269                 NaN   98.6872                 NaN  0.272141E-001  0.515047       0.265482       0.301818                 NaN            NaN            NaN
  1337.70        2500.00       0.202190                 NaN   98.7009                 NaN  0.235340E-001  0.265734       0.509365       0.298310                 NaN            NaN            NaN
  1336.31        2500.00       0.200256                 NaN   98.7130                 NaN  0.252451E-001  0.505586       0.259589       0.296305                 NaN            NaN            NaN
  1334.92        2500.00       0.198434                 NaN   98.7341                 NaN  0.163241E-001  0.267170       0.494010       0.289937                 NaN            NaN            NaN
  1333.53        2500.00       0.198575                 NaN   98.7426                 NaN            NaN  0.288836       0.483779       0.286220                 NaN            NaN            NaN
  1332.14        2500.00       0.191589                 NaN   98.7671                 NaN  0.325092E-001  0.235958       0.487243       0.285600                 NaN            NaN            NaN
  1330.75        2500.00       0.191933                 NaN   98.7775                 NaN  0.141966E-001  0.475473       0.259946       0.280903                 NaN            NaN            NaN
  1329.36        2500.00       0.190271                 NaN   98.7914                 NaN  0.102939E-001  0.468575       0.261946       0.277484                 NaN            NaN            NaN
  1327.97        2500.00       0.188168                 NaN   98.8054                 NaN  0.747129E-002  0.263110       0.461676       0.274196                 NaN            NaN            NaN
  1326.58        2500.00       0.186009                 NaN   98.8211                 NaN  0.596553E-002  0.454588       0.261641       0.270669                 NaN            NaN            NaN
  1325.19        2500.00       0.183655                 NaN   98.8356                 NaN  0.373129E-002  0.446940       0.262599       0.267463                 NaN            NaN            NaN
  1323.80        2500.00       0.181716                 NaN   98.8494                 NaN  0.135305E-002  0.262908       0.440353       0.264228                 NaN            NaN            NaN
  1322.41        2500.00       0.179550                 NaN   98.8627                 NaN            NaN  0.262283       0.434007       0.261476                 NaN            NaN            NaN
  1321.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1319.63        2500.00       0.349679                 NaN   97.7742                 NaN            NaN  0.844184       0.518561       0.513373                 NaN            NaN            NaN
  1318.24        2500.00       0.172318                 NaN   98.9053                 NaN            NaN  0.254839       0.414810       0.252723                 NaN            NaN            NaN
  1316.85        2500.00       0.168654                 NaN   98.9205                 NaN  0.860141E-002  0.411753       0.239784       0.250745                 NaN            NaN            NaN
  1315.46        2500.00       0.167576                 NaN   98.9314                 NaN            NaN  0.250433       0.403164       0.247378                 NaN            NaN            NaN
  1314.07        2500.00       0.165241                 NaN   98.9447                 NaN            NaN  0.248180       0.397132       0.244719                 NaN            NaN            NaN
  1312.68        2500.00       0.163034                 NaN   98.9576                 NaN            NaN  0.391578       0.245744       0.242041                 NaN            NaN            NaN
  1311.29        2500.00       0.160627                 NaN   98.9699                 NaN            NaN  0.244343       0.385427       0.239680                 NaN            NaN            NaN
  1309.90        2500.00       0.158521                 NaN   98.9820                 NaN            NaN  0.380487       0.241845       0.237100                 NaN            NaN            NaN
  1308.51        2500.00       0.156133                 NaN   98.9945                 NaN            NaN  0.374740       0.240037       0.234566                 NaN            NaN            NaN
  1307.12        2500.00       0.153919                 NaN   99.0068                 NaN            NaN  0.368900       0.238272       0.232158                 NaN            NaN            NaN
  1305.73        2500.00       0.151628                 NaN   99.0180                 NaN            NaN  0.236747       0.363789       0.229868                 NaN            NaN            NaN
  1304.34        2500.00       0.149530                 NaN   99.0305                 NaN            NaN  0.234417       0.358277       0.227245                 NaN            NaN            NaN
  1302.95        2500.00       0.147285                 NaN   99.0416                 NaN            NaN  0.352985       0.233063       0.225081                 NaN            NaN            NaN
  1301.56        2500.00       0.145218                 NaN   99.0530                 NaN            NaN  0.231117       0.347948       0.222736                 NaN            NaN            NaN
  1300.18        2500.00       0.143077                 NaN   99.0641                 NaN            NaN  0.229330       0.343012       0.220498                 NaN            NaN            NaN
  1298.79        2500.00       0.140722                 NaN   99.0751                 NaN            NaN  0.228354       0.337521       0.218284                 NaN            NaN            NaN
  1297.40        2500.00       0.138664                 NaN   99.0865                 NaN            NaN  0.332099       0.226772       0.215951                 NaN            NaN            NaN
  1296.01        2500.00        2.72860                 NaN   69.6027                 NaN            NaN   3.11668        4.94968        3.68670        15.9156                 NaN            NaN
  1294.62        2500.00        3.07258                 NaN   64.6289                 NaN            NaN   5.57296        3.79268        4.28034        18.6526                 NaN            NaN
  1293.23        2500.00        2.35004                 NaN   72.2921                 NaN            NaN   4.28208        3.13639        3.38065        14.5588                 NaN            NaN
  1291.84        2500.00        1.88169                 NaN   77.2938                 NaN            NaN   2.69746        3.44198        2.79158        11.8935                 NaN            NaN
  1290.45        2500.00        1.96428                 NaN   75.4746                 NaN            NaN   3.08354        3.60031        3.05397        12.8233                 NaN            NaN
  1289.06        2500.00       0.864052                 NaN   88.6452                 NaN            NaN   1.59876        1.61721        1.40522        5.86960                 NaN            NaN
  1287.67        2500.00        1.11622                 NaN   85.8071                 NaN            NaN   2.04300        1.87759        1.77711        7.37897                 NaN            NaN
  1286.28        2500.00        1.04456                 NaN   86.4288                 NaN            NaN   1.82219        1.94018        1.71170        7.05256                 NaN            NaN
  1284.89        2500.00       0.872416                 NaN   88.1459                 NaN            NaN   1.59190        1.75727        1.50590        6.12661                 NaN            NaN
  1283.50        2500.00       0.866615                 NaN   88.5758                 NaN            NaN   1.64361        1.49931        1.45671        5.95796                 NaN            NaN
  1282.11        2500.00       0.677393                 NaN   90.4143                 NaN            NaN   1.20153        1.57274        1.22566        4.90838                 NaN            NaN
  1280.72        2500.00       0.701780                 NaN   86.9033                 NaN            NaN   2.15396        1.67723        1.66743        6.89631                 NaN            NaN
  1279.33        2500.00       0.547828                 NaN   95.6947                 NaN            NaN  0.461748       0.651283       0.592324        2.05212                 NaN            NaN
  1277.94        2500.00        1.17983                 NaN   79.6137                 NaN            NaN   3.49619        2.42310        2.64904        10.6381                 NaN            NaN
  1276.55        2500.00       0.305095                 NaN   99.6002                 NaN            NaN            NaN            NaN  0.835307E-001  0.112051E-001            NaN            NaN
  1275.16        2500.00       0.336806E-001            NaN   98.9893                 NaN            NaN  0.183188       0.146821       0.115599       0.531398                 NaN            NaN
  1273.77        2500.00       0.420771                 NaN   93.8804                 NaN            NaN   1.00149       0.735763       0.797217        3.16431                 NaN            NaN
  1272.38        2500.00       0.530545                 NaN   92.0995                 NaN            NaN  0.908227        1.36047        1.02999        4.07127                 NaN            NaN
  1270.99        2500.00       0.593624                 NaN   92.5531                 NaN            NaN  0.871505        1.15701        1.00266        3.82208                 NaN            NaN
  1269.60        2500.00       0.238886       0.136352        90.7841                 NaN            NaN   2.38341       0.569280        1.16031        4.72769                 NaN            NaN
  1268.21        2500.00       0.563139E-005            NaN  100.0000                 NaN  0.770311E-005  0.535941E-005            NaN  0.725026E-005  0.233774E-004            NaN            NaN
  1266.82        2500.00       0.870744E-004            NaN   99.9987                 NaN            NaN  0.198430E-003  0.160293E-003  0.164072E-003  0.662502E-003            NaN            NaN
  1265.43        2500.00       0.858145                 NaN   86.7691                 NaN            NaN   2.42999        1.33663        1.74038        6.86576                 NaN            NaN
  1264.04        2500.00       0.480081                 NaN   94.2852                 NaN            NaN  0.665185       0.841882       0.744192        2.98346                 NaN            NaN
  1262.65        2500.00       0.233520                 NaN   95.6360                 NaN            NaN  0.871484       0.358634       0.574229        2.32611                 NaN            NaN
  1261.26        2500.00       0.289046                 NaN   95.0035                 NaN            NaN  0.341183        1.13628       0.658834        2.57116                 NaN            NaN
  1259.87        2500.00       0.350256                 NaN   93.7341                 NaN            NaN   1.86479                 NaN  0.917627        3.13321                 NaN            NaN
