|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1496.12        2500.00                 NaN            NaN   99.3960                 NaN            NaN  0.603976                 NaN            NaN            NaN            NaN            NaN
  1494.73        2500.00                 NaN            NaN   99.3917                 NaN            NaN  0.608301                 NaN            NaN            NaN            NaN            NaN
  1493.34        2500.00                 NaN            NaN   99.3787                 NaN            NaN  0.621291                 NaN            NaN            NaN            NaN            NaN
  1491.95        2500.00                 NaN            NaN   99.3845                 NaN            NaN  0.615486                 NaN            NaN            NaN            NaN            NaN
  1490.56        2500.00                 NaN            NaN   99.5693                 NaN  0.257964E-001  0.404952                 NaN            NaN            NaN            NaN            NaN
  1489.17        2500.00                 NaN            NaN   98.6585                 NaN  0.805092E-005  0.577243       0.764264                 NaN            NaN            NaN            NaN
  1487.78        2500.00                 NaN            NaN   99.0721                 NaN  0.983417E-006  0.349312       0.578623                 NaN            NaN            NaN            NaN
  1486.39        2500.00                 NaN            NaN   99.1015                 NaN  0.601736E-002  0.563374       0.329108                 NaN            NaN            NaN            NaN
  1485.01        2500.00                 NaN            NaN   99.0683                 NaN            NaN  0.579570       0.352105                 NaN            NaN            NaN            NaN
  1483.62        2500.00                 NaN            NaN   99.0930                 NaN            NaN  0.342957       0.564064                 NaN            NaN            NaN            NaN
  1482.23        2500.00                 NaN            NaN   99.0998                 NaN            NaN  0.560618       0.339590                 NaN            NaN            NaN            NaN
  1480.84        2500.00                 NaN            NaN   99.5431                 NaN            NaN  0.172150       0.284766                 NaN            NaN            NaN            NaN
  1479.45        2500.00                 NaN            NaN   98.6775                 NaN  0.671295E-002  0.823801       0.492009                 NaN            NaN            NaN            NaN
  1478.06        2500.00                 NaN            NaN   99.1249                 NaN  0.451011E-001  0.264954       0.565009                 NaN            NaN            NaN            NaN
  1476.67        2500.00                 NaN            NaN   99.1364                 NaN  0.449605E-001  0.259808       0.558868                 NaN            NaN            NaN            NaN
  1475.28        2500.00                 NaN            NaN   99.1373                 NaN  0.437446E-001  0.558099       0.260885                 NaN            NaN            NaN            NaN
  1473.89        2500.00                 NaN            NaN   99.1454                 NaN  0.421098E-001  0.262820       0.549714                 NaN            NaN            NaN            NaN
  1472.50        2500.00                 NaN            NaN   99.1506                 NaN  0.411246E-001  0.546512       0.261768                 NaN            NaN            NaN            NaN
  1471.11        2500.00                 NaN            NaN   99.1590                 NaN  0.396263E-001  0.260894       0.540440                 NaN            NaN            NaN            NaN
  1469.72        2500.00                 NaN            NaN   99.1579                 NaN  0.389875E-001  0.262949       0.540157                 NaN            NaN            NaN            NaN
  1468.33        2500.00                 NaN            NaN   99.1732                 NaN  0.371533E-001  0.529574       0.260040                 NaN            NaN            NaN            NaN
  1466.94        2500.00                 NaN            NaN   99.1732                 NaN  0.365296E-001  0.529224       0.261047                 NaN            NaN            NaN            NaN
  1465.55        2500.00                 NaN            NaN   99.1794                 NaN  0.353888E-001  0.260294       0.524953                 NaN            NaN            NaN            NaN
  1464.16        2500.00       0.354136E-002            NaN   99.4483                 NaN  0.140931E-001  0.318130       0.215909                 NaN            NaN            NaN            NaN
  1462.77        2500.00                 NaN            NaN   98.9295                 NaN  0.481664E-001  0.321977       0.700325                 NaN            NaN            NaN            NaN
  1461.38        2500.00                 NaN            NaN   99.1953                 NaN  0.322891E-001  0.259732       0.512678                 NaN            NaN            NaN            NaN
  1459.99        2500.00                 NaN            NaN   99.2006                 NaN  0.311295E-001  0.259941       0.508292                 NaN            NaN            NaN            NaN
  1458.60        2500.00                 NaN            NaN   99.2055                 NaN  0.301461E-001  0.504745       0.259612                 NaN            NaN            NaN            NaN
  1457.21        2500.00                 NaN            NaN   99.2098                 NaN  0.291900E-001  0.259624       0.501433                 NaN            NaN            NaN            NaN
  1455.82        2500.00                 NaN            NaN   99.2148                 NaN  0.282569E-001  0.258973       0.497954                 NaN            NaN            NaN            NaN
  1454.43        2500.00                 NaN            NaN   99.0938                 NaN  0.317219E-001  0.572915       0.301593                 NaN            NaN            NaN            NaN
  1453.04        2500.00                 NaN            NaN   99.3519                 NaN  0.215209E-001  0.217262       0.409270                 NaN            NaN            NaN            NaN
  1451.65        2500.00                 NaN            NaN   99.2281                 NaN  0.252782E-001  0.487472       0.259166                 NaN            NaN            NaN            NaN
  1450.26        2500.00                 NaN            NaN   99.2332                 NaN  0.249182E-001  0.484337       0.257508                 NaN            NaN            NaN            NaN
  1448.87        2500.00                 NaN            NaN   99.2369                 NaN  0.229409E-001  0.480397       0.259769                 NaN            NaN            NaN            NaN
  1447.48        2500.00                 NaN            NaN   99.2412                 NaN  0.224955E-001  0.258311       0.478006                 NaN            NaN            NaN            NaN
  1446.09        2500.00                 NaN            NaN   99.4674                 NaN  0.284638E-001  0.342594       0.161542                 NaN            NaN            NaN            NaN
  1444.70        2500.00                 NaN            NaN   99.0279                 NaN  0.138257E-001  0.355618       0.602693                 NaN            NaN            NaN            NaN
  1443.31        2500.00                 NaN            NaN   99.2530                 NaN  0.199643E-001  0.258110       0.468885                 NaN            NaN            NaN            NaN
  1441.92        2500.00                 NaN            NaN   99.2570                 NaN  0.190186E-001  0.466002       0.257982                 NaN            NaN            NaN            NaN
  1440.53        2500.00                 NaN            NaN   99.2608                 NaN  0.183028E-001  0.463426       0.257510                 NaN            NaN            NaN            NaN
  1439.14        2500.00                 NaN            NaN   99.2618                 NaN  0.175342E-001  0.258731       0.461937                 NaN            NaN            NaN            NaN
  1437.76        2500.00                 NaN            NaN   99.2701                 NaN  0.165127E-001  0.456202       0.257224                 NaN            NaN            NaN            NaN
  1436.37        2500.00                 NaN            NaN   99.2725                 NaN  0.157167E-001  0.454952       0.256857                 NaN            NaN            NaN            NaN
  1434.98        2500.00                 NaN            NaN   99.2754                 NaN  0.148645E-001  0.257235       0.452526                 NaN            NaN            NaN            NaN
  1433.59        2500.00                 NaN            NaN   99.2784                 NaN  0.141747E-001  0.257084       0.450332                 NaN            NaN            NaN            NaN
  1432.20        2500.00       0.191369E-003            NaN   99.2816                 NaN  0.133169E-001  0.257928       0.446968                 NaN            NaN            NaN            NaN
  1430.81        2500.00                 NaN            NaN   99.2855                 NaN  0.125675E-001  0.445093       0.256800                 NaN            NaN            NaN            NaN
  1429.42        2500.00                 NaN            NaN   99.2879                 NaN  0.117122E-001  0.256734       0.443606                 NaN            NaN            NaN            NaN
  1428.03        2500.00                 NaN            NaN   99.2909                 NaN  0.110712E-001  0.441240       0.256823                 NaN            NaN            NaN            NaN
  1426.64        2500.00                 NaN            NaN   99.2938                 NaN  0.102427E-001  0.439165       0.256798                 NaN            NaN            NaN            NaN
  1425.25        2500.00                 NaN            NaN   99.2970                 NaN  0.941113E-002  0.256456       0.437097                 NaN            NaN            NaN            NaN
  1423.86        2500.00                 NaN            NaN   99.2986                 NaN  0.879435E-002  0.256591       0.436009                 NaN            NaN            NaN            NaN
  1422.47        2500.00       0.640488E-003            NaN   99.3025                 NaN  0.749881E-002  0.258116       0.431293                 NaN            NaN            NaN            NaN
  1421.08        2500.00       0.114670E-002            NaN   99.3055                 NaN  0.651092E-002  0.259111       0.427714                 NaN            NaN            NaN            NaN
  1419.69        2500.00       0.214978E-002            NaN   99.3076                 NaN  0.530117E-002  0.261136       0.423796                 NaN            NaN            NaN            NaN
  1418.30        2500.00       0.313793E-003            NaN   99.3105                 NaN  0.542595E-002  0.426530       0.257187                 NaN            NaN            NaN            NaN
  1416.91        2500.00                 NaN            NaN   99.3117                 NaN  0.506650E-002  0.426863       0.256370                 NaN            NaN            NaN            NaN
  1415.52        2500.00                 NaN            NaN   99.3136                 NaN  0.438520E-002  0.425699       0.256275                 NaN            NaN            NaN            NaN
  1414.13        2500.00                 NaN            NaN   99.3087                 NaN  0.548961E-002  0.424357       0.256972       0.447542E-002            NaN            NaN            NaN
  1412.74        2500.00                 NaN            NaN   98.5037                 NaN  0.213063       0.298623       0.486184       0.498437                 NaN            NaN            NaN
  1411.35        2500.00                 NaN            NaN   98.5157                 NaN  0.214873       0.291004       0.481366       0.497050                 NaN            NaN            NaN
  1409.96        2500.00                 NaN            NaN   98.5348                 NaN  0.214971       0.476703       0.282405       0.491152                 NaN            NaN            NaN
  1408.57        2500.00                 NaN            NaN   98.6203                 NaN  0.205093       0.449847       0.261761       0.462977                 NaN            NaN            NaN
  1407.18        2500.00       0.288284E-002            NaN   98.4913                 NaN  0.226486       0.288377       0.485114       0.505852                 NaN            NaN            NaN
  1405.79        2500.00       0.580154E-002            NaN   98.5786                 NaN  0.212934       0.447695       0.278251       0.476733                 NaN            NaN            NaN
  1404.40        2500.00                 NaN            NaN   98.6503                 NaN  0.205142       0.448159       0.246356       0.450056                 NaN            NaN            NaN
  1403.01        2500.00                 NaN            NaN   98.6268                 NaN  0.213896       0.453275       0.244408       0.461641                 NaN            NaN            NaN
  1401.62        2500.00                 NaN            NaN   98.6446                 NaN  0.213628       0.448602       0.236930       0.456195                 NaN            NaN            NaN
  1400.23        2500.00                 NaN            NaN   98.6616                 NaN  0.213382       0.444364       0.230060       0.450562                 NaN            NaN            NaN
  1398.84        2500.00                 NaN            NaN   98.6777                 NaN  0.213226       0.440146       0.223538       0.445374                 NaN            NaN            NaN
  1397.45        2500.00                 NaN            NaN   98.6916                 NaN  0.213611       0.437026       0.216678       0.441110                 NaN            NaN            NaN
  1396.06        2500.00                 NaN            NaN   98.7100                 NaN  0.212709       0.210293       0.432127       0.434857                 NaN            NaN            NaN
  1394.67        2500.00                 NaN            NaN   98.7223                 NaN  0.213376       0.428794       0.204341       0.431150                 NaN            NaN            NaN
  1393.28        2500.00                 NaN            NaN   98.7415                 NaN  0.212339       0.423733       0.197690       0.424701                 NaN            NaN            NaN
  1391.90        2500.00                 NaN            NaN   98.7542                 NaN  0.212552       0.191799       0.420780       0.420683                 NaN            NaN            NaN
  1390.51        2500.00                 NaN            NaN   98.7678                 NaN  0.212527       0.186094       0.417305       0.416279                 NaN            NaN            NaN
  1389.12        2500.00                 NaN            NaN   98.7816                 NaN  0.213369       0.178538       0.413591       0.412883                 NaN            NaN            NaN
  1387.73        2500.00                 NaN            NaN   98.7975                 NaN  0.211310       0.409571       0.175631       0.405942                 NaN            NaN            NaN
  1386.34        2500.00                 NaN            NaN   98.8009                 NaN  0.214154       0.412459       0.166382       0.406140                 NaN            NaN            NaN
  1384.95        2500.00                 NaN            NaN   98.8350                 NaN  0.207732       0.398697       0.165297       0.393269                 NaN            NaN            NaN
  1383.56        2500.00                 NaN            NaN   98.8340                 NaN  0.211873       0.400677       0.158547       0.394857                 NaN            NaN            NaN
  1382.17        2500.00                 NaN            NaN   98.8525                 NaN  0.210231       0.395929       0.153071       0.388318                 NaN            NaN            NaN
  1380.78        2500.00                 NaN            NaN   98.8616                 NaN  0.210691       0.393689       0.148458       0.385557                 NaN            NaN            NaN
  1379.39        2500.00                 NaN            NaN   98.8735                 NaN  0.210361       0.391004       0.143565       0.381536                 NaN            NaN            NaN
  1378.00        2500.00                 NaN            NaN   98.8843                 NaN  0.210317       0.388970       0.138263       0.378115                 NaN            NaN            NaN
  1376.61        2500.00                 NaN            NaN   98.8979                 NaN  0.209926       0.384167       0.134293       0.373757                 NaN            NaN            NaN
  1375.22        2500.00                 NaN            NaN   98.9101                 NaN  0.208793       0.381877       0.129958       0.369257                 NaN            NaN            NaN
  1373.83        2500.00                 NaN            NaN   98.9206                 NaN  0.209004       0.379390       0.124996       0.366050                 NaN            NaN            NaN
  1372.44        2500.00                 NaN            NaN   98.9326                 NaN  0.208319       0.375878       0.121215       0.361947                 NaN            NaN            NaN
  1371.05        2500.00                 NaN            NaN   98.9426                 NaN  0.208112       0.117252       0.373500       0.358517                 NaN            NaN            NaN
  1369.66        2500.00                 NaN            NaN   98.9530                 NaN  0.207840       0.113209       0.370876       0.355113                 NaN            NaN            NaN
  1368.27        2500.00                 NaN            NaN   98.9634                 NaN  0.206866       0.368817       0.109584       0.351327                 NaN            NaN            NaN
  1366.88        2500.00                 NaN            NaN   98.9577                 NaN  0.214533       0.986589E-001  0.373878       0.355246                 NaN            NaN            NaN
  1365.49        2500.00                 NaN            NaN   98.9991                 NaN  0.197687       0.109766       0.356854       0.336625                 NaN            NaN            NaN
  1364.10        2500.00                 NaN            NaN   98.9842                 NaN  0.207733       0.994437E-001  0.364191       0.344466                 NaN            NaN            NaN
  1362.71        2500.00                 NaN            NaN   99.0061                 NaN  0.202419       0.970103E-001  0.358568       0.335872                 NaN            NaN            NaN
  1361.32        2500.00                 NaN            NaN   99.0131                 NaN  0.203907       0.356512       0.923471E-001  0.334176                 NaN            NaN            NaN
  1359.93        2500.00                 NaN            NaN   99.0218                 NaN  0.203068       0.354207       0.897844E-001  0.331150                 NaN            NaN            NaN
  1358.54        2500.00                 NaN            NaN   99.0300                 NaN  0.202585       0.869242E-001  0.352229       0.328253                 NaN            NaN            NaN
  1357.15        2500.00                 NaN            NaN   99.0371                 NaN  0.202151       0.844632E-001  0.350282       0.325976                 NaN            NaN            NaN
  1355.76        2500.00                 NaN            NaN   99.0510                 NaN  0.200111       0.347236       0.810307E-001  0.320650                 NaN            NaN            NaN
  1354.37        2500.00                 NaN            NaN   99.0572                 NaN  0.199757       0.345560       0.788897E-001  0.318562                 NaN            NaN            NaN
  1352.98        2500.00                 NaN            NaN   99.0656                 NaN  0.198853       0.343438       0.765746E-001  0.315515                 NaN            NaN            NaN
  1351.59        2500.00       0.679683E-001            NaN   98.9329                 NaN  0.115336       0.158384       0.395561       0.329876                 NaN            NaN            NaN
  1350.20        2500.00       0.105399                 NaN   98.8623                 NaN  0.671955E-001  0.427243       0.201808       0.336078                 NaN            NaN            NaN
  1348.81        2500.00       0.114664                 NaN   98.8509                 NaN  0.530960E-001  0.209080       0.437473       0.334792                 NaN            NaN            NaN
  1347.42        2500.00       0.118818                 NaN   98.8525                 NaN  0.449018E-001  0.212363       0.439428       0.332035                 NaN            NaN            NaN
  1346.04        2500.00       0.122522                 NaN   98.8542                 NaN  0.367472E-001  0.441757       0.215601       0.329186                 NaN            NaN            NaN
  1344.65        2500.00       0.123551                 NaN   98.8638                 NaN  0.327169E-001  0.439618       0.214745       0.325531                 NaN            NaN            NaN
  1343.26        2500.00       0.124771                 NaN   98.8724                 NaN  0.276920E-001  0.215329       0.437941       0.321864                 NaN            NaN            NaN
  1341.87        2500.00       0.123739                 NaN   98.8869                 NaN  0.255828E-001  0.214221       0.431915       0.317640                 NaN            NaN            NaN
  1340.48        2500.00       0.123244                 NaN   98.8989                 NaN  0.224808E-001  0.427082       0.214427       0.313821                 NaN            NaN            NaN
  1339.09        2500.00       0.122741                 NaN   98.9120                 NaN  0.196801E-001  0.422613       0.213362       0.309628                 NaN            NaN            NaN
  1337.70        2500.00       0.121866                 NaN   98.9250                 NaN  0.169811E-001  0.213215       0.417277       0.305625                 NaN            NaN            NaN
  1336.31        2500.00       0.120474                 NaN   98.9367                 NaN  0.181741E-001  0.413511       0.207942       0.303170                 NaN            NaN            NaN
  1334.92        2500.00       0.119163                 NaN   98.9558                 NaN  0.117286E-001  0.213679       0.403416       0.296260                 NaN            NaN            NaN
  1333.53        2500.00       0.119043                 NaN   98.9638                 NaN            NaN  0.230628       0.394420       0.292080                 NaN            NaN            NaN
  1332.14        2500.00       0.114639                 NaN   98.9863                 NaN  0.232603E-001  0.188107       0.396620       0.291057                 NaN            NaN            NaN
  1330.75        2500.00       0.114626                 NaN   98.9960                 NaN  0.101361E-001  0.386441       0.206908       0.285894                 NaN            NaN            NaN
  1329.36        2500.00       0.113424                 NaN   99.0088                 NaN  0.733386E-002  0.380230       0.208167       0.282043                 NaN            NaN            NaN
  1327.97        2500.00       0.111953                 NaN   99.0216                 NaN  0.531228E-002  0.208762       0.374011       0.278335                 NaN            NaN            NaN
  1326.58        2500.00       0.110483                 NaN   99.0359                 NaN  0.423270E-002  0.367740       0.207279       0.274395                 NaN            NaN            NaN
  1325.19        2500.00       0.108885                 NaN   99.0490                 NaN  0.264153E-002  0.360963       0.207696       0.270790                 NaN            NaN            NaN
  1323.80        2500.00       0.107534                 NaN   99.0616                 NaN  0.956135E-003  0.207627       0.355099       0.267167                 NaN            NaN            NaN
  1322.41        2500.00       0.106075                 NaN   99.0736                 NaN            NaN  0.206813       0.349453       0.264041                 NaN            NaN            NaN
  1321.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1319.63        2500.00       0.206255                 NaN   98.1880                 NaN            NaN  0.679066       0.408506       0.518166                 NaN            NaN            NaN
  1318.24        2500.00       0.101244                 NaN   99.1120                 NaN            NaN  0.200024       0.332469       0.254214                 NaN            NaN            NaN
  1316.85        2500.00       0.989320E-001            NaN   99.1257                 NaN  0.601865E-002  0.329537       0.187937       0.251900                 NaN            NaN            NaN
  1315.46        2500.00       0.981108E-001            NaN   99.1356                 NaN            NaN  0.195967       0.322145       0.248201                 NaN            NaN            NaN
  1314.07        2500.00       0.965748E-001            NaN   99.1474                 NaN            NaN  0.193920       0.316856       0.245220                 NaN            NaN            NaN
  1312.68        2500.00       0.951233E-001            NaN   99.1589                 NaN            NaN  0.311969       0.191737       0.242229                 NaN            NaN            NaN
  1311.29        2500.00       0.935511E-001            NaN   99.1699                 NaN            NaN  0.190352       0.306595       0.239563                 NaN            NaN            NaN
  1309.90        2500.00       0.921520E-001            NaN   99.1808                 NaN            NaN  0.302203       0.188139       0.236686                 NaN            NaN            NaN
  1308.51        2500.00       0.906179E-001            NaN   99.1919                 NaN            NaN  0.297201       0.186457       0.233863                 NaN            NaN            NaN
  1307.12        2500.00       0.891843E-001            NaN   99.2027                 NaN            NaN  0.292159       0.184817       0.231172                 NaN            NaN            NaN
  1305.73        2500.00       0.877038E-001            NaN   99.2126                 NaN            NaN  0.183364       0.287675       0.228608                 NaN            NaN            NaN
  1304.34        2500.00       0.863458E-001            NaN   99.2237                 NaN            NaN  0.181309       0.282928       0.225720                 NaN            NaN            NaN
  1302.95        2500.00       0.849044E-001            NaN   99.2335                 NaN            NaN  0.278342       0.180007       0.223296                 NaN            NaN            NaN
  1301.56        2500.00       0.835702E-001            NaN   99.2435                 NaN            NaN  0.178252       0.273984       0.220698                 NaN            NaN            NaN
  1300.18        2500.00       0.822038E-001            NaN   99.2532                 NaN            NaN  0.176630       0.269704       0.218214                 NaN            NaN            NaN
  1298.79        2500.00       0.807184E-001            NaN   99.2629                 NaN            NaN  0.175641       0.265008       0.215761                 NaN            NaN            NaN
  1297.40        2500.00       0.794076E-001            NaN   99.2728                 NaN            NaN  0.260399       0.174179       0.213198                 NaN            NaN            NaN
  1296.01        2500.00        1.59006                 NaN   71.1089                 NaN            NaN   2.43628        3.95092        3.70826        17.2056                 NaN            NaN
  1294.62        2500.00        1.79273                 NaN   66.2498                 NaN            NaN   4.45499        2.96791        4.31621        20.2184                 NaN            NaN
  1293.23        2500.00        1.36162                 NaN   73.7267                 NaN            NaN   3.39910        2.43640        3.38833        15.6879                 NaN            NaN
  1291.84        2500.00        1.08480                 NaN   78.5653                 NaN            NaN   2.08402        2.71801        2.78574        12.7622                 NaN            NaN
  1290.45        2500.00        1.13359                 NaN   76.8384                 NaN            NaN   2.37637        2.84010        3.04808        13.7635                 NaN            NaN
  1289.06        2500.00       0.492543                 NaN   89.3991                 NaN            NaN   1.24808        1.23455        1.38826        6.23746                 NaN            NaN
  1287.67        2500.00       0.636718                 NaN   86.7253                 NaN            NaN   1.59574        1.43383        1.75746        7.85091                 NaN            NaN
  1286.28        2500.00       0.594556                 NaN   87.3228                 NaN            NaN   1.38778        1.51191        1.69009        7.49285                 NaN            NaN
  1284.89        2500.00       0.495782                 NaN   88.9557                 NaN            NaN   1.23615        1.33410        1.48337        6.49492                 NaN            NaN
  1283.50        2500.00       0.491144                 NaN   89.3574                 NaN            NaN   1.27427        1.13665        1.43265        6.30786                 NaN            NaN
  1282.11        2500.00       0.382988                 NaN   91.1132                 NaN            NaN  0.928669        1.18760        1.20253        5.18504                 NaN            NaN
  1280.72        2500.00       0.398130                 NaN   87.7470                 NaN            NaN   1.62632        1.29511        1.63798        7.29551                 NaN            NaN
  1279.33        2500.00       0.308589                 NaN   96.1142                 NaN            NaN  0.354216       0.489381       0.577764        2.15587                 NaN            NaN
  1277.94        2500.00       0.672831                 NaN   80.9103                 NaN            NaN   2.65035        1.87825        2.60788        11.2804                 NaN            NaN
  1276.55        2500.00       0.170077                 NaN   99.7373                 NaN            NaN            NaN            NaN  0.809082E-001  0.116953E-001            NaN            NaN
  1275.16        2500.00       0.187691E-001            NaN   99.0670                 NaN            NaN  0.136124       0.111689       0.111908       0.554484                 NaN            NaN
  1273.77        2500.00       0.235333                 NaN   94.3697                 NaN            NaN  0.746383       0.561421       0.774236        3.31289                 NaN            NaN
  1272.38        2500.00       0.296033                 NaN   92.7345                 NaN            NaN  0.692374        1.01234        1.00023        4.26447                 NaN            NaN
  1270.99        2500.00       0.331430                 NaN   93.1760                 NaN            NaN  0.645633       0.880045       0.971643        3.99526                 NaN            NaN
  1269.60        2500.00       0.133859       0.746097E-001   91.5411                 NaN            NaN   1.75382       0.430471        1.12380        4.94230                 NaN            NaN
  1268.21        2500.00       0.310470E-005            NaN  100.0000                 NaN  0.485344E-005  0.406308E-005            NaN  0.696431E-005  0.242403E-004            NaN            NaN
  1266.82        2500.00       0.483792E-004            NaN   99.9988                 NaN            NaN  0.149258E-003  0.117917E-003  0.157607E-003  0.687099E-003            NaN            NaN
  1265.43        2500.00       0.480181                 NaN   87.8357                 NaN            NaN   1.80366        1.01451        1.68590        7.18008                 NaN            NaN
  1264.04        2500.00       0.265809                 NaN   94.8038                 NaN            NaN  0.488737       0.632642       0.714636        3.09434                 NaN            NaN
  1262.65        2500.00       0.129369                 NaN   96.0056                 NaN            NaN  0.639543       0.269209       0.549933        2.40638                 NaN            NaN
  1261.26        2500.00       0.159797                 NaN   95.4635                 NaN            NaN  0.255519       0.831766       0.630522        2.65894                 NaN            NaN
