|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.75/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1498.75        500.000        98.8464                 NaN            NaN            NaN            NaN            NaN   1.15358                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.8527                 NaN            NaN            NaN            NaN            NaN   1.14727                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.8564                 NaN            NaN            NaN            NaN            NaN   1.14358                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.8661                 NaN            NaN            NaN            NaN  0.707992E-001   1.06314                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.8654                 NaN            NaN            NaN            NaN            NaN   1.13457                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.8622                 NaN            NaN            NaN            NaN            NaN   1.13784                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.8620                 NaN            NaN            NaN            NaN            NaN   1.13798                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.8605                 NaN            NaN            NaN            NaN            NaN   1.13951                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.8550                 NaN            NaN            NaN            NaN            NaN   1.14495                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.8496                 NaN            NaN            NaN            NaN            NaN   1.15043                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8348                 NaN            NaN            NaN            NaN            NaN   1.16517                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.6322                 NaN            NaN            NaN            NaN            NaN  0.315112        1.05266                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.1211                 NaN            NaN            NaN            NaN            NaN  0.667514        1.21134                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.1548                 NaN            NaN            NaN            NaN            NaN   1.19164       0.653592                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.1874                 NaN            NaN            NaN            NaN            NaN   1.17261       0.640000                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.2174                 NaN            NaN            NaN            NaN            NaN  0.627288        1.15530                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.2478                 NaN            NaN            NaN            NaN            NaN  0.614347        1.13787                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.2783                 NaN            NaN            NaN            NaN            NaN  0.602517        1.11918                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.3083                 NaN            NaN            NaN            NaN            NaN  0.590570        1.10109                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3339                 NaN            NaN            NaN            NaN            NaN  0.579136        1.08695                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.3618                 NaN            NaN            NaN            NaN            NaN   1.07030       0.567928                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.3860                 NaN            NaN            NaN            NaN            NaN   1.05657       0.557412                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        96.4344                 NaN            NaN            NaN            NaN            NaN   1.41815        1.35817                 NaN  0.789266                 NaN            NaN            NaN
  1441.10        500.000        94.5320                 NaN            NaN            NaN            NaN            NaN   1.63237        2.26037                 NaN   1.57531                 NaN            NaN            NaN
  1438.60        500.000        94.7933                 NaN            NaN            NaN            NaN            NaN   1.55883        2.14617                 NaN   1.50173                 NaN            NaN            NaN
  1436.09        500.000        95.0073                 NaN            NaN            NaN            NaN            NaN   1.49653        2.05465                 NaN   1.44151                 NaN            NaN            NaN
  1433.58        500.000        95.2149                 NaN            NaN            NaN            NaN            NaN   1.43744        1.96471                 NaN   1.38295                 NaN            NaN            NaN
  1431.08        500.000        95.4093                 NaN            NaN            NaN            NaN            NaN   1.88122        1.38239                 NaN   1.32708                 NaN            NaN            NaN
  1428.57        500.000        95.5853                 NaN            NaN            NaN            NaN            NaN   1.33235        1.80521                 NaN   1.27711                 NaN            NaN            NaN
  1426.07        500.000        95.7512                 NaN            NaN            NaN            NaN            NaN   1.73511        1.28401                 NaN   1.22973                 NaN            NaN            NaN
  1423.56        500.000        95.9109                 NaN            NaN            NaN            NaN            NaN   1.23836        1.66691                 NaN   1.18388                 NaN            NaN            NaN
  1421.05        500.000        96.0531                 NaN            NaN            NaN            NaN            NaN   1.60696        1.19717                 NaN   1.14278                 NaN            NaN            NaN
  1418.55        500.000        96.1914                 NaN            NaN            NaN            NaN            NaN   1.15659        1.54883                 NaN   1.10323                 NaN            NaN            NaN
  1416.04        500.000        96.3199                 NaN            NaN            NaN            NaN            NaN   1.11955        1.49450                 NaN   1.06600                 NaN            NaN            NaN
  1413.53        500.000        96.4438                 NaN            NaN            NaN            NaN            NaN   1.44305        1.08261                 NaN   1.03054                 NaN            NaN            NaN
  1411.03        500.000        1.38086        83.8933       0.337233E-002            NaN            NaN            NaN   6.67909        3.73978       0.816741E-004   4.30348                 NaN            NaN            NaN
  1408.52        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        99.6556                 NaN            NaN            NaN            NaN            NaN  0.170649       0.121620                 NaN  0.521470E-001            NaN            NaN            NaN
  1401.00        500.000        96.9976                 NaN            NaN            NaN            NaN            NaN  0.912844        1.21922                 NaN  0.870287                 NaN            NaN            NaN
  1398.50        500.000        97.0840                 NaN            NaN            NaN            NaN            NaN   1.18431       0.886504                 NaN  0.845198                 NaN            NaN            NaN
  1395.99        500.000        97.1650                 NaN            NaN            NaN            NaN            NaN   1.15137       0.862217                 NaN  0.821456                 NaN            NaN            NaN
  1393.48        500.000        97.0530                 NaN  0.717605E-001            NaN            NaN            NaN   1.03082       0.975532                 NaN  0.868864                 NaN            NaN            NaN
  1390.98        500.000        96.9931                 NaN  0.129674                 NaN            NaN            NaN   1.05885       0.919639                 NaN  0.898749                 NaN            NaN            NaN
  1388.47        500.000        97.1073                 NaN  0.122518                 NaN            NaN            NaN   1.01767       0.888115                 NaN  0.864433                 NaN            NaN            NaN
  1385.96        500.000        97.2134                 NaN  0.116021                 NaN            NaN            NaN  0.981322       0.856817                 NaN  0.832441                 NaN            NaN            NaN
  1383.46        500.000        97.3106                 NaN  0.109774                 NaN            NaN            NaN  0.947605       0.829017                 NaN  0.802993                 NaN            NaN            NaN
  1380.95        500.000        97.4090                 NaN  0.103910                 NaN            NaN            NaN  0.801991       0.911838                 NaN  0.773269                 NaN            NaN            NaN
  1378.45        500.000        97.4962                 NaN  0.985996E-001            NaN            NaN            NaN  0.777942       0.880449                 NaN  0.746827                 NaN            NaN            NaN
  1375.94        500.000        97.5795                 NaN  0.931558E-001            NaN            NaN            NaN  0.850403       0.755533                 NaN  0.721402                 NaN            NaN            NaN
  1373.43        500.000        97.6583                 NaN  0.882387E-001            NaN            NaN            NaN  0.733747       0.822420                 NaN  0.697318                 NaN            NaN            NaN
  1370.93        500.000        97.7340                 NaN  0.834845E-001            NaN            NaN            NaN  0.794341       0.713958                 NaN  0.674218                 NaN            NaN            NaN
  1368.42        500.000        97.8048                 NaN  0.789131E-001            NaN            NaN            NaN  0.768359       0.695411                 NaN  0.652520                 NaN            NaN            NaN
  1365.91        500.000        97.8723                 NaN  0.747073E-001            NaN            NaN            NaN  0.677655       0.743429                 NaN  0.631873                 NaN            NaN            NaN
  1363.41        500.000        97.9311                 NaN  0.705367E-001            NaN            NaN            NaN  0.661061       0.723721                 NaN  0.613535                 NaN            NaN            NaN
  1360.90        500.000        98.0011                 NaN  0.661076E-001            NaN            NaN            NaN  0.695214       0.645660                 NaN  0.591923                 NaN            NaN            NaN
  1358.40        500.000        98.0548                 NaN  0.622111E-001            NaN            NaN            NaN  0.675018       0.632676                 NaN  0.575258                 NaN            NaN            NaN
  1355.89        500.000        98.1098                 NaN  0.585165E-001            NaN            NaN            NaN  0.653708       0.619790                 NaN  0.558227                 NaN            NaN            NaN
  1353.38        500.000        98.1629                 NaN  0.547266E-001            NaN            NaN            NaN  0.607340       0.633375                 NaN  0.541632                 NaN            NaN            NaN
  1350.88        500.000        98.2128                 NaN  0.512505E-001            NaN            NaN            NaN  0.595905       0.613913                 NaN  0.526173                 NaN            NaN            NaN
  1348.37        500.000        98.2612                 NaN  0.475814E-001            NaN            NaN            NaN  0.585495       0.594927                 NaN  0.510843                 NaN            NaN            NaN
  1345.86        500.000        98.3066                 NaN  0.442939E-001            NaN            NaN            NaN  0.576964       0.575465                 NaN  0.496665                 NaN            NaN            NaN
  1343.36        500.000        98.3511                 NaN  0.409221E-001            NaN            NaN            NaN  0.566499       0.558880                 NaN  0.482557                 NaN            NaN            NaN
  1340.85        500.000        98.3924                 NaN  0.376715E-001            NaN            NaN            NaN  0.541654       0.558731                 NaN  0.469532                 NaN            NaN            NaN
  1338.35        500.000        98.4329                 NaN  0.343897E-001            NaN            NaN            NaN  0.524818       0.551256                 NaN  0.456604                 NaN            NaN            NaN
  1335.84        500.000        98.4716                 NaN  0.314002E-001            NaN            NaN            NaN  0.508758       0.543860                 NaN  0.444421                 NaN            NaN            NaN
  1333.33        500.000        98.5086                 NaN  0.284772E-001            NaN            NaN            NaN  0.537653       0.492586                 NaN  0.432657                 NaN            NaN            NaN
  1330.83        500.000        98.5437                 NaN  0.253060E-001            NaN            NaN            NaN  0.476955       0.532682                 NaN  0.421391                 NaN            NaN            NaN
  1328.32        500.000        98.5774                 NaN  0.223834E-001            NaN            NaN            NaN  0.527881       0.461824                 NaN  0.410525                 NaN            NaN            NaN
  1325.81        500.000        98.6103                 NaN  0.193919E-001            NaN            NaN            NaN  0.523004       0.447386                 NaN  0.399951                 NaN            NaN            NaN
  1323.31        500.000        98.6414                 NaN  0.166167E-001            NaN            NaN            NaN  0.433182       0.518785                 NaN  0.389968                 NaN            NaN            NaN
  1320.80        500.000        98.6711                 NaN  0.137253E-001            NaN            NaN            NaN  0.515905       0.418974                 NaN  0.380329                 NaN            NaN            NaN
  1318.30        500.000        98.6567                 NaN            NaN            NaN            NaN            NaN  0.680327       0.219954                 NaN  0.442980                 NaN            NaN            NaN
  1315.79        500.000        98.7776                 NaN  0.214949E-001            NaN            NaN            NaN  0.803656       0.108898                 NaN  0.288394                 NaN            NaN            NaN
  1313.28        500.000        98.7527                 NaN  0.555432E-002            NaN            NaN            NaN  0.377814       0.509944                 NaN  0.353979                 NaN            NaN            NaN
  1310.78        500.000        98.7802                 NaN  0.243245E-002            NaN            NaN            NaN  0.509164       0.363635                 NaN  0.344557                 NaN            NaN            NaN
  1308.27        500.000        98.8074                 NaN  0.390856E-002            NaN            NaN            NaN  0.511541       0.335455                 NaN  0.341685                 NaN            NaN            NaN
  1305.76        500.000        98.7915                 NaN  0.100834                 NaN            NaN            NaN  0.711573                 NaN            NaN  0.396083                 NaN            NaN            NaN
  1303.26        500.000        98.8416                 NaN            NaN            NaN            NaN            NaN  0.111746       0.761646                 NaN  0.285053                 NaN            NaN            NaN
  1300.75        500.000        98.8729                 NaN            NaN            NaN            NaN            NaN  0.484494       0.326431                 NaN  0.316209                 NaN            NaN            NaN
  1298.25        500.000        98.8920                 NaN            NaN            NaN            NaN            NaN  0.478480       0.319184                 NaN  0.310358                 NaN            NaN            NaN
  1295.74        500.000        98.9115                 NaN            NaN            NaN            NaN            NaN  0.472615       0.311396                 NaN  0.304445                 NaN            NaN            NaN
  1293.23        500.000        98.9302                 NaN            NaN            NaN            NaN            NaN  0.466323       0.304920                 NaN  0.298558                 NaN            NaN            NaN
  1290.73        500.000        98.9481                 NaN            NaN            NaN            NaN            NaN  0.296324       0.462371                 NaN  0.293169                 NaN            NaN            NaN
  1288.22        500.000        98.9663                 NaN            NaN            NaN            NaN            NaN  0.289515       0.456590                 NaN  0.287596                 NaN            NaN            NaN
  1285.71        500.000        98.9836                 NaN            NaN            NaN            NaN            NaN  0.282070       0.452014                 NaN  0.282345                 NaN            NaN            NaN
  1283.21        500.000        99.0007                 NaN            NaN            NaN            NaN            NaN  0.275346       0.446958                 NaN  0.277026                 NaN            NaN            NaN
  1280.70        500.000        99.0136                 NaN            NaN            NaN            NaN            NaN  0.265394       0.446133                 NaN  0.274834                 NaN            NaN            NaN
  1278.20        500.000        96.9181                 NaN            NaN            NaN            NaN            NaN  0.473064       0.776504                 NaN  0.483855        1.34848                 NaN            NaN
  1275.69        500.000        91.2723                 NaN            NaN            NaN            NaN            NaN   1.03222        1.65178                 NaN   1.05921        4.98452                 NaN            NaN
  1273.18        500.000        92.0983                 NaN            NaN            NaN            NaN            NaN   1.49457       0.943407                 NaN  0.963447        4.50024                 NaN            NaN
  1270.68        500.000        92.7992                 NaN            NaN            NaN            NaN            NaN  0.864488        1.36180                 NaN  0.881307        4.09325                 NaN            NaN
  1268.17        500.000        93.3851                 NaN            NaN            NaN            NaN            NaN   1.26433       0.785609                 NaN  0.812387        3.75256                 NaN            NaN
  1265.66        500.000        93.8921                 NaN            NaN            NaN            NaN            NaN  0.613948        1.28205                 NaN  0.752595        3.45933                 NaN            NaN
  1263.16        500.000        94.3108                 NaN            NaN            NaN            NaN            NaN   1.77243                 NaN            NaN  0.702350        3.21442                 NaN            NaN
  1260.65        500.000        94.7059                 NaN            NaN            NaN            NaN            NaN   1.65022                 NaN            NaN  0.654335        2.98953                 NaN            NaN
  1258.15        500.000        95.0471                 NaN            NaN            NaN            NaN            NaN   1.54616                 NaN            NaN  0.611760        2.79497                 NaN            NaN
  1255.64        500.000        95.3476                 NaN            NaN            NaN            NaN            NaN   1.45383                 NaN            NaN  0.575428        2.62314                 NaN            NaN
  1253.13        500.000        95.6145                 NaN            NaN            NaN            NaN            NaN   1.37352                 NaN            NaN  0.541020        2.47095                 NaN            NaN
  1250.63        500.000        95.8588                 NaN            NaN            NaN            NaN            NaN   1.29781                 NaN            NaN  0.510839        2.33257                 NaN            NaN
  1248.12        500.000        96.0765                 NaN            NaN            NaN            NaN            NaN   1.23105                 NaN            NaN  0.483012        2.20946                 NaN            NaN
  1245.61        500.000        96.2739                 NaN            NaN            NaN            NaN            NaN   1.17152                 NaN            NaN  0.458286        2.09628                 NaN            NaN
  1243.11        500.000        96.4546                 NaN            NaN            NaN            NaN            NaN   1.11607                 NaN            NaN  0.435305        1.99402                 NaN            NaN
  1240.60        500.000        96.6195                 NaN            NaN            NaN            NaN            NaN   1.06513                 NaN            NaN  0.415107        1.90026                 NaN            NaN
  1238.10        500.000        96.7707                 NaN            NaN            NaN            NaN            NaN   1.02039                 NaN            NaN  0.393662        1.81522                 NaN            NaN
  1235.59        500.000        96.9134                 NaN            NaN            NaN            NaN            NaN  0.976364                 NaN            NaN  0.375625        1.73465                 NaN            NaN
  1233.08        500.000        97.0402                 NaN            NaN            NaN            NaN            NaN  0.938291                 NaN            NaN  0.358767        1.66272                 NaN            NaN
  1230.58        500.000        97.1626                 NaN            NaN            NaN            NaN            NaN  0.900224                 NaN            NaN  0.343427        1.59372                 NaN            NaN
  1228.07        500.000        97.0597                 NaN            NaN            NaN            NaN            NaN  0.871933                 NaN            NaN  0.354550        1.66047       0.533709E-001            NaN
  1225.56        500.000        97.0781                 NaN            NaN            NaN            NaN            NaN  0.837713                 NaN            NaN  0.347731        1.65855       0.778866E-001            NaN
  1223.06        500.000        97.2118                 NaN            NaN            NaN            NaN            NaN  0.798894                 NaN            NaN  0.326588        1.58894       0.737301E-001            NaN
  1220.55        500.000        97.3328                 NaN            NaN            NaN            NaN            NaN  0.767974                 NaN            NaN  0.312048        1.51958       0.675598E-001            NaN
  1218.05        500.000        97.4551                 NaN            NaN            NaN            NaN            NaN  0.730553                 NaN            NaN  0.292904        1.45743       0.640470E-001            NaN
  1215.54        500.000        97.5618                 NaN            NaN            NaN            NaN            NaN  0.701537                 NaN            NaN  0.278863        1.39840       0.594057E-001            NaN
  1213.03        500.000        91.0933                 NaN            NaN            NaN            NaN            NaN   1.41169                 NaN            NaN  0.769808        3.72380       0.107189        2.89423     
  1210.53        500.000        80.5162                 NaN            NaN            NaN            NaN            NaN   2.66062                 NaN            NaN   1.57676        7.46690       0.175768        7.60379     
  1208.02        500.000        81.3944                 NaN            NaN            NaN            NaN            NaN   2.62541                 NaN            NaN   1.51144        7.07357       0.153659        7.24157     
  1205.51        500.000        73.6949                 NaN            NaN            NaN            NaN            NaN   3.48344                 NaN            NaN   2.14869        9.94503       0.214645        10.5132     
  1203.01        500.000        85.6999                 NaN            NaN            NaN            NaN            NaN   2.24728                 NaN            NaN   1.16172        5.52325       0.953037E-001   5.27253     
  1200.50        500.000        84.7026                 NaN            NaN            NaN            NaN            NaN   2.44151                 NaN            NaN   1.29701        5.66541       0.570369E-001   5.83644     
  1197.99        500.000        89.9579                 NaN            NaN            NaN            NaN            NaN   1.30250                 NaN            NaN  0.761869        3.82127       0.790058E-001   4.07747     
  1195.49        500.000        79.9108                 NaN            NaN            NaN            NaN            NaN   2.10158        1.08757                 NaN   1.58917        7.56622       0.110954        7.63372     
  1192.98        500.000        76.3989                 NaN            NaN            NaN            NaN            NaN   2.28660       0.830662                 NaN   1.81549        9.27943       0.142948        9.24600     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6208                 NaN            NaN   7.33226        40.7801       0.573818        39.6930     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.9944       0.612009                 NaN   7.32597        40.7954       0.580443        39.6917     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.8762       0.736105       0.151324E-005   7.33351        40.7833       0.578025        39.6929     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.4379        1.16259                 NaN   7.31723        40.8081       0.583258        39.6909     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.2326        1.37102                 NaN   7.31974        40.8031       0.582093        39.6915     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.0238        1.58296                 NaN   7.32236        40.7979       0.580892        39.6921     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.79785        1.81221                 NaN   7.32503        40.7926       0.579666        39.6927     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.39964        2.22686                 NaN   7.33396        40.7709       0.573471        39.6951     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.36612        2.25067                 NaN   7.33077        40.7815       0.577089        39.6939     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.14956        2.47073                 NaN   7.33381        40.7757       0.575741        39.6945     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.93295        2.69091                 NaN   7.33694        40.7697       0.574360        39.6951     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.71671        2.91079                 NaN   7.34017        40.7636       0.572944        39.6958     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51806        3.11293                 NaN   7.34326        40.7577       0.571585        39.6964     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.30324        3.33154                 NaN   7.34668        40.7513       0.570101        39.6971     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.09005        3.54859                 NaN   7.35018        40.7448       0.568584        39.6978     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.87972        3.76286                 NaN   7.35379        40.7381       0.567028        39.6985     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.66913        3.97746                 NaN   7.35748        40.7313       0.565443        39.6992     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.46329        4.18743                 NaN   7.36127        40.7243       0.563801        39.6999     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.23693        4.41823                 NaN   7.36538        40.7167       0.562034        39.7007     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.03278        4.62667                 NaN   7.36935        40.7094       0.560320        39.7014     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.83064        4.83322                 NaN   7.37341        40.7020       0.558561        39.7022     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.63070        5.03767                 NaN   7.37757        40.6943       0.556757        39.7030     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.43454        5.23850                 NaN   7.38186        40.6864       0.554892        39.7038     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.23508        5.44266                 NaN   7.38619        40.6785       0.552998        39.7046     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.03896        5.64367                 NaN   7.39066        40.6702       0.551039        39.7054     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.91168        5.77161                 NaN   7.39264        40.6678       0.550676        39.7055     
  1125.31        500.000                 NaN            NaN            NaN  0.154286E-001            NaN            NaN   5.84307        5.81718                 NaN   7.39235        40.6707       0.551733        39.7096     
  1122.81        500.000                 NaN            NaN            NaN  0.587498E-001            NaN            NaN   5.78679        5.81369                 NaN   7.39163        40.6744       0.553033        39.7217     
  1120.30        500.000                 NaN            NaN            NaN  0.105122                 NaN            NaN   5.74133        5.79483                 NaN   7.39048        40.6790       0.554572        39.7347     
  1117.79        500.000                 NaN            NaN            NaN  0.154479                 NaN            NaN   5.70627        5.76111                 NaN   7.38889        40.6845       0.556350        39.7484     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.00436        6.70824       0.169061E-003   7.41813        40.6197       0.538813        39.7105     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.87136        6.84629       0.106760E-003   7.42262        40.6115       0.536784        39.7114     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.71457        7.00853       0.929076E-004   7.42747        40.6025       0.534578        39.7123     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.56021        7.16844       0.804480E-004   7.43237        40.5934       0.532330        39.7132     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.40816        7.32614       0.693106E-004   7.43734        40.5841       0.530041        39.7142     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.25231        7.48771       0.573113E-004   7.44236        40.5747       0.527713        39.7151     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.20626        7.54076       0.597352E-004   7.44827        40.5635       0.524908        39.7162     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.92364        7.82878       0.543699E-004   7.45303        40.5547       0.522704        39.7171     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.77540        7.98315       0.451056E-004   7.45827        40.5447       0.520224        39.7182     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.62918        8.13567                 NaN   7.46358        40.5347       0.517700        39.7192     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.24388        8.53084       0.164418E-005   7.47151        40.5192       0.513785        39.7207     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.75317        8.01485                 NaN   7.46185        40.5320       0.521785        39.7163     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.19435        8.59001       0.203640E-004   7.47994        40.5035       0.509825        39.7224     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.05140        8.73974       0.968160E-005   7.48552        40.4927       0.507103        39.7235     
  1080.20        500.000                 NaN            NaN            NaN  0.714713                 NaN            NaN   5.05499        5.64113                 NaN   7.37642        40.7336       0.572886        39.9062     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.8416                 NaN            NaN   7.52030        40.4183       0.488461        39.7313     
  1075.19        500.000                 NaN            NaN            NaN  0.806242                 NaN            NaN   5.18629        5.38419                 NaN   7.37151        40.7429       0.576491        39.9324     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.14162        3.69669                 NaN   7.51908        40.4219       0.489560        39.7312     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.41802        3.42640                 NaN   7.52418        40.4121       0.487053        39.7322     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.8516                 NaN            NaN   7.53010        40.4009       0.484256        39.7331     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.96122        2.89561                 NaN   7.53448        40.3925       0.481957        39.7342     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.88051        9.96971                 NaN   7.53278        40.4004       0.483477        39.7331     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.38874        3.48428                 NaN   7.54712        40.3676       0.475499        39.7367     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.68715        10.1808                 NaN   7.54609        40.3734       0.476588        39.7360     
  1055.14        500.000                 NaN            NaN            NaN  0.231813                 NaN            NaN   2.13334        9.38517                 NaN   7.51377        40.4435       0.496017        39.7964     
  1052.63        500.000                 NaN            NaN            NaN   2.33918                 NaN            NaN   8.28561       0.542135E-004            NaN   7.17251        41.1691       0.696483        40.3371     
  1050.13        500.000                 NaN            NaN            NaN   2.36113                 NaN            NaN   8.25564       0.403365E-004            NaN   7.17141        41.1710       0.697316        40.3434     
  1047.62        500.000                 NaN            NaN            NaN   2.38262                 NaN            NaN   8.22635       0.289774E-004            NaN   7.17037        41.1728       0.698116        40.3497     
  1045.11        500.000                 NaN            NaN            NaN   2.40354                 NaN            NaN   8.19797       0.718513E-005            NaN   7.16940        41.1744       0.698867        40.3558     
  1042.61        500.000                 NaN            NaN            NaN   2.42414                 NaN            NaN   8.17002       0.484520E-005            NaN   7.16847        41.1759       0.699598        40.3619     
  1040.10        500.000                 NaN            NaN            NaN   2.43974                 NaN            NaN   8.15154       0.354740E-005            NaN   7.17012        41.1730       0.698836        40.3668     
  1037.59        500.000                 NaN            NaN            NaN   2.46411                 NaN            NaN   8.11601       0.291557E-005            NaN   7.16677        41.1785       0.700965        40.3736     
  1035.09        500.000                 NaN            NaN            NaN   2.48350                 NaN            NaN   8.08991       0.241145E-005            NaN   7.16599        41.1796       0.701603        40.3794     
  1032.58        500.000                 NaN            NaN            NaN   2.50202                 NaN            NaN   8.06519       0.203587E-005            NaN   7.16537        41.1804       0.702151        40.3849     
  1030.08        500.000                 NaN            NaN            NaN   2.52116                 NaN            NaN   8.03943       0.176194E-005            NaN   7.16460        41.1814       0.702787        40.3906     
  1027.57        500.000                 NaN            NaN            NaN   2.53945                 NaN            NaN   8.01503       0.154115E-005            NaN   7.16397        41.1822       0.703336        40.3960     
  1025.06        500.000                 NaN            NaN            NaN   2.55735                 NaN            NaN   7.99121       0.135411E-005            NaN   7.16340        41.1828       0.703850        40.4014     
  1022.56        500.000                 NaN            NaN            NaN   2.57492                 NaN            NaN   7.96792       0.120110E-005            NaN   7.16288        41.1833       0.704338        40.4067     
  1020.05        500.000                 NaN            NaN            NaN   2.59217                 NaN            NaN   7.94511                 NaN            NaN   7.16241        41.1836       0.704798        40.4119     
  1017.54        500.000                 NaN            NaN            NaN   2.60910                 NaN            NaN   7.92281                 NaN            NaN   7.16198        41.1839       0.705229        40.4170     
  1015.04        500.000                 NaN            NaN            NaN   2.62569                 NaN            NaN   7.90103                 NaN            NaN   7.16160        41.1840       0.705635        40.4220     
