|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1483.71        500.000        99.1546                 NaN            NaN            NaN  0.845374                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1619                 NaN            NaN            NaN  0.838074                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1702                 NaN  0.509448E-005            NaN  0.829793                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1792                 NaN            NaN            NaN  0.820834                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1853                 NaN            NaN            NaN  0.814693                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1967                 NaN  0.640699E-005            NaN  0.803283                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2013                 NaN            NaN            NaN  0.798716                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2110                 NaN  0.204368E-005            NaN  0.789042                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2146                 NaN            NaN            NaN  0.785363                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2219                 NaN            NaN            NaN  0.778139                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2293                 NaN            NaN            NaN  0.770716                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2351                 NaN            NaN            NaN  0.764873                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2413                 NaN            NaN            NaN  0.758684                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1836                 NaN            NaN            NaN  0.374903       0.441497                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0979                 NaN            NaN            NaN            NaN  0.902099                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1030                 NaN            NaN            NaN  0.680899E-001  0.828947                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1030                 NaN            NaN            NaN            NaN  0.897029                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1026                 NaN            NaN            NaN            NaN  0.897414                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1034                 NaN            NaN            NaN            NaN  0.896616                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1034                 NaN            NaN            NaN            NaN  0.896569                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.0998                 NaN            NaN            NaN            NaN  0.900241                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        99.0944                 NaN            NaN            NaN            NaN  0.905572                 NaN            NaN            NaN            NaN            NaN
