|6.6.6
Archiving\03_Data\frac/QFM_m2.5/NWA1068/NWA1068_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1967.42        2500.00        99.1738       0.778849       0.473366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        2500.00        99.1738       0.778848       0.473366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        2500.00        99.1738       0.778847       0.473365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        2500.00        99.1738       0.778846       0.473365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        2500.00        99.1738       0.778846       0.473364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        99.1738       0.778845       0.473364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        99.1738       0.778844       0.473363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        99.1738       0.778843       0.473363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.1738       0.778842       0.473362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.1738       0.778842       0.473362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.1738       0.778841       0.473361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.1738       0.778840       0.473361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.1738       0.778839       0.473360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.1738       0.778838       0.473360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.1738       0.778837       0.473359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.1738       0.778837       0.473359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.1738       0.778836       0.473358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.1738       0.778835       0.473358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.1738       0.778834       0.473357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.1738       0.778833       0.473357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.1738       0.778832       0.473356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.1738       0.778831       0.473355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.1738       0.778830       0.473355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.1738       0.778829       0.473354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.1738       0.778829       0.473354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.1738       0.778828       0.473353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.1738       0.778827       0.473353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.1738       0.778826       0.473352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.1738       0.778825       0.473351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1738       0.778824       0.473351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.1738       0.778823       0.473350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.1738       0.778822       0.473350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.1738       0.778821       0.473349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.1738       0.778821       0.473349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.1738       0.778819       0.473348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.1738       0.778820       0.473348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.1738       0.778817       0.473347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1738       0.778816       0.473346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1739       0.778815       0.473345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1739       0.778814       0.473345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1739       0.778813       0.473344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1739       0.778811       0.473343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1739       0.778810       0.473343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1739       0.778809       0.473342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1739       0.778808       0.473341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1739       0.778807       0.473341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1739       0.778806       0.473340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1739       0.778805       0.473339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1739       0.778804       0.473339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1739       0.778803       0.473338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1739       0.778801       0.473337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1739       0.778800       0.473337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1739       0.778799       0.473336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1739       0.778798       0.473335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1739       0.778797       0.473334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1739       0.778789       0.473330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1739       0.778794       0.473333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1739       0.778793       0.473332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1739       0.778792       0.473331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1739       0.778790       0.473331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1739       0.778789       0.473330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1739       0.778788       0.473329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1739       0.778787       0.473328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1739       0.778786       0.473328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1739       0.778784       0.473327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1739       0.778783       0.473326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1739       0.778781       0.473325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1739       0.778780       0.473324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1739       0.778779       0.473323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1739       0.778777       0.473323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1739       0.778776       0.473322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1739       0.778775       0.473321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1739       0.778773       0.473320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1739       0.778772       0.473319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1739       0.778770       0.473318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1739       0.778769       0.473318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1739       0.778767       0.473317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1739       0.778766       0.473316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1739       0.778762       0.473313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1739       0.778763       0.473314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1739       0.778762       0.473313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1739       0.778760       0.473312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1739       0.778759       0.473311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1739       0.778757       0.473310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.1739       0.778755       0.473309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.1739       0.778754       0.473308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.1739       0.778752       0.473307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1739       0.778751       0.473306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.1739       0.778749       0.473306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.1739       0.778748       0.473305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.1739       0.778746       0.473304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.1739       0.778744       0.473303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.1739       0.778743       0.473302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.1739       0.778741       0.473301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.1739       0.778739       0.473300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.1739       0.778738       0.473298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.1739       0.778736       0.473297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1739       0.778734       0.473296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1739       0.778732       0.473295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1739       0.778731       0.473294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.1739       0.778729       0.473293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1739       0.778727       0.473292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1739       0.778725       0.473291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1739       0.778724       0.473290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.1739       0.778722       0.473289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1740       0.778720       0.473288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1740       0.778718       0.473287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1740       0.778716       0.473285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1740       0.778714       0.473284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1740       0.778712       0.473283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1622       0.778710       0.473282E-001  0.118020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1613       0.778800       0.473336E-001  0.125169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1614       0.778895       0.473394E-001  0.124137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1614       0.778990       0.473452E-001  0.122664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1614       0.779083       0.473509E-001  0.122081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1614       0.779176       0.473565E-001  0.120669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1598       0.779270       0.473622E-001  0.135587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1629       0.779372       0.473684E-001  0.103613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1614       0.779450       0.473732E-001  0.117942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.6322       0.779528       0.386841E-001  0.124333E-001  0.537106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9883                 NaN            NaN  0.117482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9884                 NaN            NaN  0.116302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9887                 NaN            NaN  0.112519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9882                 NaN            NaN  0.117516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9887                 NaN            NaN  0.113120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.5591                 NaN            NaN  0.116546E-001  0.429222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3988                 NaN            NaN  0.117194E-001  0.589520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4011                 NaN            NaN  0.116450E-001  0.587256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4000                 NaN            NaN  0.116472E-001  0.588334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.8110                 NaN            NaN  0.377478E-002  0.185224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.9898                 NaN            NaN  0.194110E-001  0.990807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4011                 NaN            NaN  0.115419E-001  0.587392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4004                 NaN            NaN  0.115233E-001  0.588095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4614                 NaN            NaN  0.103515E-001  0.528298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3509                 NaN            NaN  0.124256E-001  0.636685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4052                 NaN            NaN  0.113242E-001  0.583427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.2817                 NaN            NaN  0.141801E-001  0.704138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.5315                 NaN            NaN  0.836358E-002  0.460162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4137                 NaN            NaN  0.112194E-001  0.575073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4025                 NaN            NaN  0.111697E-001  0.586378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4139                 NaN            NaN  0.110434E-001  0.575059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4130                 NaN            NaN  0.110641E-001  0.575956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4149                 NaN            NaN  0.109999E-001  0.574081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4161                 NaN            NaN  0.109894E-001  0.572877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4206                 NaN            NaN  0.108440E-001  0.568587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4215                 NaN            NaN  0.108168E-001  0.567672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4226                 NaN            NaN  0.107903E-001  0.566634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4239                 NaN            NaN  0.107365E-001  0.565332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4256                 NaN            NaN  0.106958E-001  0.563723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4289                 NaN            NaN  0.106160E-001  0.560517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4298                 NaN            NaN  0.106185E-001  0.559564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4347                 NaN            NaN  0.104730E-001  0.554815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4356                 NaN            NaN  0.104547E-001  0.553947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.6828                 NaN            NaN  0.592053E-002  0.311291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.1913                 NaN            NaN  0.148852E-001  0.793823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4462                 NaN            NaN  0.102158E-001  0.543551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4454                 NaN            NaN  0.102303E-001  0.544374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.4482                 NaN            NaN  0.101600E-001  0.541689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4500                 NaN            NaN  0.101125E-001  0.539847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4523                 NaN            NaN  0.100738E-001  0.537641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.3006                 NaN            NaN  0.133430E-001  0.686033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.6138                 NaN            NaN  0.652659E-002  0.379720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4638                 NaN            NaN  0.982301E-002  0.526388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8768                 NaN            NaN  0.204963E-001   1.10267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9091                 NaN            NaN  0.166233E-002  0.891974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.7825                 NaN            NaN  0.398479E-002  0.213536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.3106                 NaN            NaN  0.126024E-001  0.676771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.4773                 NaN            NaN  0.955512E-002  0.513193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.4787                 NaN            NaN  0.952232E-002  0.511768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.4854                 NaN            NaN  0.938219E-002  0.505202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.4861                 NaN            NaN  0.934849E-002  0.504522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.4901                 NaN            NaN  0.928891E-002  0.500612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.4928                 NaN            NaN  0.922577E-002  0.498000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.4943                 NaN            NaN  0.919896E-002  0.496503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.4982                 NaN            NaN  0.917042E-002  0.492584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5064                 NaN            NaN  0.895998E-002  0.484629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5057                 NaN            NaN  0.896688E-002  0.485370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.6194                 NaN            NaN  0.715529E-002  0.373409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.4002                 NaN            NaN  0.105489E-001  0.589228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.5156                 NaN            NaN  0.875751E-002  0.475647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.5179                 NaN            NaN  0.868824E-002  0.473454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.4523                 NaN            NaN  0.893881E-002  0.417641       0.121131                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7962                 NaN            NaN  0.115217E-001  0.104389E-005   1.19230                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.7911                 NaN            NaN  0.113475E-001            NaN   1.19756                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7840                 NaN            NaN  0.111675E-001            NaN   1.20483                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.7774                 NaN            NaN  0.109499E-001            NaN   1.21162                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7655                 NaN            NaN  0.107360E-001            NaN   1.22376                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7521                 NaN            NaN  0.105125E-001            NaN   1.23740                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7349                 NaN            NaN  0.103297E-001            NaN   1.25475                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7118                 NaN            NaN  0.100894E-001            NaN   1.27807                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6574                 NaN            NaN  0.966220E-002            NaN   1.33291                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.4134                 NaN            NaN  0.721495E-002            NaN  0.683706       0.895681                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2360                 NaN            NaN  0.496020E-002            NaN   1.29185       0.467216                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2597                 NaN            NaN  0.467496E-002            NaN  0.464876        1.27072                 NaN            NaN            NaN            NaN            NaN
