|6.6.6
Archiving\03_Data\frac/QFM_m2.5/NWA1068/NWA1068_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1947.37        2500.00        99.3477       0.635393       0.169353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.3476       0.635445       0.169355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.3476       0.635497       0.169357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.3475       0.635550       0.169359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.3475       0.635602       0.169361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.3474       0.635654       0.169363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.3474       0.635706       0.169365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.3473       0.635758       0.169367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.3473       0.635810       0.169369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.3472       0.635862       0.169371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3471       0.635914       0.169373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3471       0.635967       0.169375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3470       0.636019       0.169377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3470       0.636071       0.169379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3469       0.636123       0.169381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3469       0.636176       0.169383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3468       0.636228       0.169386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3468       0.636280       0.169388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3467       0.636333       0.169390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3467       0.636385       0.169392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3466       0.636438       0.169395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3466       0.636490       0.169397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3465       0.636543       0.169399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3465       0.636595       0.169402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3464       0.636647       0.169404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3464       0.636698       0.169406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3463       0.636752       0.169409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3463       0.636803       0.169411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3462       0.636858       0.169414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3461       0.636910       0.169416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3461       0.636963       0.169419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3460       0.637016       0.169421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3460       0.637068       0.169424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3459       0.637121       0.169426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3459       0.637174       0.169429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3458       0.637226       0.169431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3458       0.637279       0.169434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3457       0.637332       0.169437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3457       0.637385       0.169439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3456       0.637437       0.169442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3456       0.637490       0.169445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3455       0.637543       0.169447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3455       0.637596       0.169450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3454       0.637649       0.169453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3454       0.637702       0.169456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3453       0.637755       0.169458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3452       0.637808       0.169461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3452       0.637863       0.169465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3451       0.637913       0.169467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3451       0.637966       0.169470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3450       0.638020       0.169472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3450       0.638073       0.169475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3449       0.638126       0.169478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3449       0.638179       0.169481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3448       0.638232       0.169484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3448       0.638285       0.169487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3447       0.638338       0.169490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3447       0.638391       0.169493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3446       0.638444       0.169496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3446       0.638497       0.169499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3445       0.638551       0.169502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3444       0.638604       0.169505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3444       0.638657       0.169508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3443       0.638710       0.169511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3443       0.638763       0.169514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3442       0.638817       0.169517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3442       0.638870       0.169521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3441       0.638923       0.169524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3441       0.638976       0.169527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3440       0.639030       0.169530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3440       0.639085       0.169534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3439       0.639136       0.169536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3439       0.639190       0.169540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3438       0.639243       0.169543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3437       0.639297       0.169546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3437       0.639350       0.169550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3436       0.639403       0.169553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3436       0.639457       0.169556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3435       0.639510       0.169559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3435       0.639564       0.169563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3434       0.639617       0.169566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3434       0.639671       0.169570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3433       0.639724       0.169573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3433       0.639778       0.169576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3432       0.639831       0.169580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3432       0.639885       0.169583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3431       0.639938       0.169587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3430       0.639992       0.169590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3430       0.640045       0.169594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3429       0.640098       0.169597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3429       0.640152       0.169601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3428       0.640206       0.169604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3428       0.640260       0.169608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3427       0.640313       0.169611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3427       0.640367       0.169615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3426       0.640420       0.169618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3426       0.640474       0.169622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3425       0.640528       0.169626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3425       0.640581       0.169629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3424       0.640635       0.169633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3423       0.640689       0.169637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3423       0.640742       0.169640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3344       0.640805       0.169646E-001  0.778421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3339       0.640919       0.169666E-001  0.825608E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3338       0.641036       0.169686E-001  0.818845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3338       0.641152       0.169707E-001  0.809444E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3337       0.641267       0.169727E-001  0.805651E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3337       0.641382       0.169747E-001  0.796378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3326       0.641498       0.169767E-001  0.895516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3346       0.641617       0.169788E-001  0.684024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3335       0.641724       0.169806E-001  0.778757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.8670       0.641970       0.138691E-001  0.821154E-002  0.468931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9923                 NaN            NaN  0.774156E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9923                 NaN            NaN  0.766531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9926                 NaN            NaN  0.741432E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9923                 NaN            NaN  0.774490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9925                 NaN            NaN  0.745654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.6160                 NaN            NaN  0.768425E-002  0.376356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4758                 NaN            NaN  0.772299E-002  0.516456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4784                 NaN            NaN  0.767129E-002  0.513960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4779                 NaN            NaN  0.766945E-002  0.514398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.8358                 NaN            NaN  0.248780E-002  0.161744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1223                 NaN            NaN  0.127743E-001  0.864944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4805                 NaN            NaN  0.758846E-002  0.511896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4803                 NaN            NaN  0.757253E-002  0.512092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.5336                 NaN            NaN  0.680113E-002  0.459630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4384                 NaN            NaN  0.815733E-002  0.553411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4863                 NaN            NaN  0.742686E-002  0.506301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3806                 NaN            NaN  0.929730E-002  0.610058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.5959                 NaN            NaN  0.547878E-002  0.398592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4952                 NaN            NaN  0.734486E-002  0.497426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4860                 NaN            NaN  0.731180E-002  0.506705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4964                 NaN            NaN  0.722268E-002  0.496396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4961                 NaN            NaN  0.723424E-002  0.496716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4983                 NaN            NaN  0.718697E-002  0.494500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4996                 NaN            NaN  0.717701E-002  0.493255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.5042                 NaN            NaN  0.707580E-002  0.488750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.5056                 NaN            NaN  0.705581E-002  0.487343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.5070                 NaN            NaN  0.703496E-002  0.486003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.5087                 NaN            NaN  0.699485E-002  0.484265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.5107                 NaN            NaN  0.696420E-002  0.482347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5141                 NaN            NaN  0.690857E-002  0.479032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.5152                 NaN            NaN  0.690822E-002  0.477870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.5201                 NaN            NaN  0.680759E-002  0.473128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.5213                 NaN            NaN  0.679262E-002  0.471888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.7314                 NaN            NaN  0.384373E-002  0.264710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3153                 NaN            NaN  0.966154E-002  0.675042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.5320                 NaN            NaN  0.662587E-002  0.461411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.5318                 NaN            NaN  0.663200E-002  0.461581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5347                 NaN            NaN  0.658201E-002  0.458718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5369                 NaN            NaN  0.654745E-002  0.456597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5392                 NaN            NaN  0.651918E-002  0.454235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.4129                 NaN            NaN  0.862466E-002  0.578492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.6754                 NaN            NaN  0.421878E-002  0.320341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5504                 NaN            NaN  0.634612E-002  0.443253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0600                 NaN            NaN  0.132398E-001  0.926789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9241                 NaN            NaN  0.107163E-002  0.748736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.8183                 NaN            NaN  0.256948E-002  0.179140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.4244                 NaN            NaN  0.812562E-002  0.567452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.5641                 NaN            NaN  0.615635E-002  0.429708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.5657                 NaN            NaN  0.613139E-002  0.428139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.5719                 NaN            NaN  0.603804E-002  0.422019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.5731                 NaN            NaN  0.601100E-002  0.420876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.5768                 NaN            NaN  0.597171E-002  0.417256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.5796                 NaN            NaN  0.592716E-002  0.414485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5813                 NaN            NaN  0.590857E-002  0.412809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.5845                 NaN            NaN  0.588605E-002  0.409598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5923                 NaN            NaN  0.574742E-002  0.401966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5921                 NaN            NaN  0.574848E-002  0.402123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.6869                 NaN            NaN  0.458067E-002  0.308515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.5062                 NaN            NaN  0.675541E-002  0.487066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.6017                 NaN            NaN  0.560321E-002  0.392732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.6042                 NaN            NaN  0.555494E-002  0.390289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.5442                 NaN            NaN  0.571485E-002  0.344003       0.106100                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9484                 NaN            NaN  0.737120E-002  0.859022E-006   1.04424                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9445                 NaN            NaN  0.726063E-002            NaN   1.04821                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9390                 NaN            NaN  0.714689E-002            NaN   1.05387                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9338                 NaN            NaN  0.700922E-002            NaN   1.05915                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9238                 NaN            NaN  0.687219E-002            NaN   1.06930                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9127                 NaN            NaN  0.672931E-002            NaN   1.08053                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8984                 NaN            NaN  0.661558E-002            NaN   1.09497                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8789                 NaN            NaN  0.646458E-002            NaN   1.11462                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8313                 NaN            NaN  0.619046E-002            NaN   1.16251                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.6135                 NaN            NaN  0.462631E-002            NaN  0.601144       0.780743                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4543                 NaN            NaN  0.318419E-002            NaN   1.13548       0.407011                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4762                 NaN            NaN  0.300349E-002            NaN  0.404605        1.11617                 NaN            NaN            NaN            NaN            NaN
