T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1551.28      500.000     0.309580     0.225367E-02 0.147852E-01 0.108253E-02 0.793653E-01  0.00000     0.144351     0.619624E-01 0.467732E-02 0.106162E-03  0.00000    
  1549.90      500.000     0.306838     0.225355E-02 0.147577E-01 0.106517E-02 0.787923E-01  0.00000     0.142277     0.618476E-01 0.467534E-02 0.106162E-03  0.00000    
  1548.52      500.000     0.304149     0.225342E-02 0.147300E-01 0.104435E-02 0.782291E-01  0.00000     0.140254     0.617319E-01 0.467333E-02 0.106162E-03  0.00000    
  1547.14      500.000     0.299456     0.225320E-02 0.146786E-01 0.976871E-03 0.771999E-01  0.00000     0.136722     0.615292E-01 0.466986E-02 0.106162E-03  0.00000    
  1545.75      500.000     0.299034     0.225318E-02 0.146742E-01 0.973560E-03 0.771108E-01  0.00000     0.136407     0.615103E-01 0.466952E-02 0.106162E-03  0.00000    
  1544.37      500.000     0.297664     0.225312E-02 0.146605E-01 0.964981E-03 0.768255E-01  0.00000     0.135381     0.614479E-01 0.466845E-02 0.106162E-03  0.00000    
  1542.99      500.000     0.293924     0.225293E-02 0.146214E-01 0.940801E-03 0.760272E-01  0.00000     0.132598     0.612786E-01 0.466568E-02 0.106162E-03  0.00000    
  1541.61      500.000     0.291407     0.225280E-02 0.145961E-01 0.925124E-03 0.754976E-01  0.00000     0.130723     0.611600E-01 0.466366E-02 0.106162E-03  0.00000    
  1540.23      500.000     0.288907     0.225267E-02 0.145712E-01 0.909790E-03 0.749672E-01  0.00000     0.128867     0.610402E-01 0.466167E-02 0.106162E-03  0.00000    
  1538.85      500.000     0.286456     0.225253E-02 0.145458E-01 0.893817E-03 0.744490E-01  0.00000     0.127050     0.609192E-01 0.465967E-02 0.106162E-03  0.00000    
  1537.46      500.000     0.284025     0.225239E-02 0.145205E-01 0.878098E-03 0.739333E-01  0.00000     0.125250     0.607975E-01 0.465769E-02 0.106162E-03  0.00000    
  1536.08      500.000     0.281627     0.225225E-02 0.144957E-01 0.862677E-03 0.734241E-01  0.00000     0.123478     0.606743E-01 0.465567E-02 0.106162E-03  0.00000    
  1534.70      500.000     0.279253     0.225211E-02 0.144712E-01 0.847573E-03 0.729171E-01  0.00000     0.121729     0.605502E-01 0.465370E-02 0.106162E-03  0.00000    
  1533.32      500.000     0.276909     0.225197E-02 0.144465E-01 0.832222E-03 0.724147E-01  0.00000     0.120007     0.604251E-01 0.465171E-02 0.106162E-03  0.00000    
  1531.94      500.000     0.274591     0.225183E-02 0.144222E-01 0.817135E-03 0.719167E-01  0.00000     0.118308     0.602986E-01 0.464969E-02 0.106162E-03  0.00000    
  1530.56      500.000     0.272303     0.225169E-02 0.143981E-01 0.802211E-03 0.714230E-01  0.00000     0.116635     0.601710E-01 0.464768E-02 0.106162E-03  0.00000    
  1529.17      500.000     0.270037     0.225154E-02 0.143743E-01 0.787674E-03 0.709338E-01  0.00000     0.114981     0.600418E-01 0.464570E-02 0.106162E-03  0.00000    
  1527.79      500.000     0.267798     0.225139E-02 0.143506E-01 0.773029E-03 0.704496E-01  0.00000     0.113351     0.599112E-01 0.464368E-02 0.106162E-03  0.00000    
  1526.41      500.000     0.265583     0.225124E-02 0.143271E-01 0.758601E-03 0.699695E-01  0.00000     0.111742     0.597797E-01 0.464163E-02 0.106162E-03  0.00000    
  1525.03      500.000     0.263397     0.225108E-02 0.143037E-01 0.744357E-03 0.694944E-01  0.00000     0.110158     0.596470E-01 0.463961E-02 0.106162E-03  0.00000    
  1523.65      500.000     0.261217     0.225092E-02 0.142803E-01 0.730008E-03 0.690202E-01  0.00000     0.108582     0.595115E-01 0.463757E-02 0.106162E-03  0.00000    
  1522.27      500.000     0.257410     0.224916E-02 0.142549E-01 0.711690E-03 0.683074E-01  0.00000     0.106230     0.588045E-01 0.462279E-02 0.105714E-03  0.00000    
  1520.88      500.000     0.252502     0.224625E-02 0.142278E-01 0.690845E-03 0.674304E-01  0.00000     0.103359     0.577061E-01 0.459942E-02 0.104962E-03  0.00000    
  1519.50      500.000     0.247769     0.224349E-02 0.142006E-01 0.670156E-03 0.665779E-01  0.00000     0.100602     0.566427E-01 0.457688E-02 0.104272E-03  0.00000    
  1518.12      500.000     0.243203     0.224070E-02 0.141735E-01 0.650010E-03 0.657522E-01  0.00000     0.979474E-01 0.556133E-01 0.455518E-02 0.103582E-03  0.00000    
  1516.74      500.000     0.238770     0.223792E-02 0.141466E-01 0.630561E-03 0.649413E-01  0.00000     0.953820E-01 0.546116E-01 0.453406E-02 0.102938E-03  0.00000    
  1515.36      500.000     0.234495     0.223525E-02 0.141199E-01 0.611882E-03 0.641539E-01  0.00000     0.929142E-01 0.536426E-01 0.451392E-02 0.102314E-03  0.00000    
  1513.98      500.000     0.230348     0.223260E-02 0.140940E-01 0.594010E-03 0.633814E-01  0.00000     0.905312E-01 0.527014E-01 0.449409E-02 0.101749E-03  0.00000    
  1512.59      500.000     0.226350     0.223000E-02 0.140676E-01 0.576305E-03 0.626348E-01  0.00000     0.882379E-01 0.517895E-01 0.447533E-02 0.101150E-03  0.00000    
  1511.21      500.000     0.222475     0.222741E-02 0.140411E-01 0.559012E-03 0.619074E-01  0.00000     0.860211E-01 0.509026E-01 0.445723E-02 0.100598E-03  0.00000    
  1509.83      500.000     0.218720     0.222484E-02 0.140147E-01 0.542153E-03 0.611969E-01  0.00000     0.838810E-01 0.500407E-01 0.443974E-02 0.100041E-03  0.00000    
  1508.45      500.000     0.215078     0.222224E-02 0.139886E-01 0.525857E-03 0.605024E-01  0.00000     0.818120E-01 0.492028E-01 0.442267E-02 0.995027E-04  0.00000    
  1507.07      500.000     0.211553     0.221967E-02 0.139628E-01 0.510027E-03 0.598257E-01  0.00000     0.798159E-01 0.483895E-01 0.440614E-02 0.989963E-04  0.00000    
  1505.69      500.000     0.208122     0.221716E-02 0.139369E-01 0.494685E-03 0.591624E-01  0.00000     0.778785E-01 0.475950E-01 0.439030E-02 0.985117E-04  0.00000    
  1504.30      500.000     0.204814     0.221474E-02 0.139111E-01 0.479558E-03 0.585188E-01  0.00000     0.760173E-01 0.468266E-01 0.437490E-02 0.980472E-04  0.00000    
  1502.92      500.000     0.201596     0.221229E-02 0.138855E-01 0.464878E-03 0.578884E-01  0.00000     0.742128E-01 0.460770E-01 0.436000E-02 0.975902E-04  0.00000    
