|6.6.6
Archiving\03_Data\Deq/QFM_m1.5/K22/K22_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        8112.42     
  1996.79        2500.00        8114.24     
  1993.59        2500.00        8116.06     
  1990.38        2500.00        8117.88     
  1987.18        2500.00        8119.70     
  1983.97        2500.00        8121.52     
  1980.77        2500.00        3203.78     
  1977.56        2500.00        3181.09     
  1974.36        2500.00        3175.59     
  1971.15        2500.00        3166.96     
  1967.95        2500.00        3161.20     
  1964.74        2500.00        3157.14     
  1961.54        2500.00        3154.16     
  1958.33        2500.00        3151.92     
  1955.13        2500.00        3150.20     
  1951.92        2500.00        3148.87     
  1948.72        2500.00        3147.82     
  1945.51        2500.00        3147.36     
  1942.31        2500.00        3147.15     
  1939.10        2500.00        3147.09     
  1935.90        2500.00        3147.14     
  1932.69        2500.00        3147.27     
  1929.49        2500.00        3147.46     
  1926.28        2500.00        3147.70     
  1923.08        2500.00        3147.97     
  1919.87        2500.00        3149.82     
  1916.67        2500.00        3152.97     
  1913.46        2500.00        3155.45     
  1910.26        2500.00        3157.69     
  1907.05        2500.00        3160.32     
  1903.85        2500.00        3162.73     
  1900.64        2500.00        3164.93     
  1897.44        2500.00        3166.97     
  1894.23        2500.00        3169.49     
  1891.03        2500.00        3171.84     
  1887.82        2500.00        3174.04     
  1884.62        2500.00        3176.10     
  1881.41        2500.00        3178.05     
  1878.21        2500.00        3179.89     
  1875.00        2500.00        3181.63     
  1871.79        2500.00        3183.29     
  1868.59        2500.00        3185.49     
  1865.38        2500.00        3187.60     
  1862.18        2500.00        3189.60     
  1858.97        2500.00        3191.53     
  1855.77        2500.00        3193.37     
  1852.56        2500.00        3195.15     
  1849.36        2500.00        3196.85     
  1846.15        2500.00        3198.50     
  1842.95        2500.00        3200.52     
  1839.74        2500.00        3202.48     
  1836.54        2500.00        3204.38     
  1833.33        2500.00        3206.21     
  1830.13        2500.00        3207.98     
  1826.92        2500.00        3209.70     
  1823.72        2500.00        3211.38     
  1820.51        2500.00        3213.00     
  1817.31        2500.00        3214.87     
  1814.10        2500.00        3216.68     
  1810.90        2500.00        3218.45     
  1807.69        2500.00        3220.18     
  1804.49        2500.00        3221.86     
  1801.28        2500.00        3223.50     
  1798.08        2500.00        3225.10     
  1794.87        2500.00        3226.67     
  1791.67        2500.00        3228.39     
  1788.46        2500.00        3230.07     
  1785.26        2500.00        3231.71     
  1782.05        2500.00        3233.32     
  1778.85        2500.00        3234.90     
  1775.64        2500.00        3236.45     
  1772.44        2500.00        3237.97     
  1769.23        2500.00        3239.46     
  1766.03        2500.00        3241.02     
  1762.82        2500.00        3242.55     
  1759.62        2500.00        3244.05     
  1756.41        2500.00        3245.53     
  1753.21        2500.00        3246.99     
  1750.00        2500.00        3248.42     
  1746.79        2500.00        3249.83     
  1743.59        2500.00        3251.21     
  1740.38        2500.00        3252.61     
  1737.18        2500.00        3253.99     
  1733.97        2500.00        3255.35     
  1730.77        2500.00        3256.68     
  1727.56        2500.00        3258.00     
  1724.36        2500.00        3259.30     
  1721.15        2500.00        3260.59     
  1717.95        2500.00        3261.85     
  1714.74        2500.00        3263.09     
  1711.54        2500.00        3264.31     
  1708.33        2500.00        3265.52     
  1705.13        2500.00        3266.71     
  1701.92        2500.00        3267.90     
  1698.72        2500.00        3269.06     
  1695.51        2500.00        3270.22     
  1692.31        2500.00        3271.36     
  1689.10        2500.00        3272.44     
  1685.90        2500.00        3273.52     
  1682.69        2500.00        3274.58     
  1679.49        2500.00        3275.63     
  1676.28        2500.00        3276.68     
  1673.08        2500.00        3277.71     
