|6.6.6
Archiving\03_Data\Deqfrac/QFM_m3.25/YM20/YM20_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            Sp(TH)         ne             lc            
  1584.48        2500.00        99.9810                 NaN  0.189904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        2500.00        98.4601        1.39570       0.144184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.38        2500.00        99.2289       0.690793       0.802745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.83        2500.00        99.2369       0.683020       0.800491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.28        2500.00        99.2407       0.681214       0.780748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.73        2500.00        99.2509       0.672227       0.768882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.18        2500.00        99.1507       0.760927       0.883519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.63        2500.00        99.3673       0.568395       0.642629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.08        2500.00        99.2664       0.660399       0.731763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.53        2500.00        99.2743       0.653550       0.721815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.98        2500.00        99.2775       0.652086       0.704153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.43        2500.00        99.2822       0.648655       0.691135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.88        2500.00        99.2951       0.635317       0.695561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.33        2500.00        99.2967       0.635269       0.680311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.78        2500.00        99.3011       0.632664       0.662035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.23        2500.00        99.6931       0.278024       0.288764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.68        2500.00        98.9281       0.970515       0.101360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.13        2500.00        99.3188       0.617945       0.632569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.58        2500.00        99.3226       0.615459       0.618990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.03        2500.00        99.3287       0.609613       0.617252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.48        2500.00        99.3336       0.606167       0.602431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.92        2500.00        99.3400       0.599490       0.604940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.37        2500.00        99.2876       0.648397       0.639701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.82        2500.00        99.4039       0.544012       0.520689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.27        2500.00        99.3532       0.589793       0.569618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.72        2500.00        99.3563       0.589771       0.539595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.17        2500.00        99.2834       0.655038       0.615568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.62        2500.00        99.4436       0.510342       0.460306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.07        2500.00        99.3694       0.577616       0.530079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.52        2500.00        99.3763       0.571846       0.518210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        2500.00        99.3799       0.570806       0.492813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.42        2500.00        97.5452        2.28022       0.174579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.87        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.32        2500.00        99.9978                 NaN  0.221476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.77        2500.00        99.9035       0.887745E-001  0.775101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.22        2500.00        99.5178       0.445997       0.362310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.67        2500.00        99.3909       0.564861       0.442668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.12        2500.00        99.4169       0.540159       0.429479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.57        2500.00        99.4094       0.548657       0.419657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.02        2500.00        99.4099       0.549487       0.405847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.47        2500.00        99.4194       0.540011       0.405979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.92        2500.00        99.4177       0.538005       0.383246E-001  0.595694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.37        2500.00        99.2033       0.117787E-001            NaN  0.784967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.82        2500.00        99.4450       0.394220E-001  0.536425E-003  0.515059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.27        2500.00        99.0436                 NaN            NaN  0.956409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.72        2500.00        99.2204                 NaN            NaN  0.779606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.17        2500.00        99.2161                 NaN            NaN  0.783934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.62        2500.00        99.2118                 NaN            NaN  0.788243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.07        2500.00        99.1573                 NaN  0.209798E-005  0.842687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.52        2500.00        99.2477                 NaN            NaN  0.752295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.96        2500.00        99.1894                 NaN            NaN  0.810598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.41        2500.00        99.1547                 NaN            NaN  0.367667E-001  0.808518                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.86        2500.00        98.7005                 NaN            NaN  0.467081       0.832375                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.31        2500.00        98.7154                 NaN            NaN  0.820604       0.464034                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.76        2500.00        98.7260                 NaN            NaN  0.814270       0.459690                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.21        2500.00        98.8365                 NaN            NaN  0.744755       0.418778                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.66        2500.00        98.6512                 NaN            NaN  0.863632       0.485195                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.11        2500.00        98.7613                 NaN            NaN  0.793578       0.445085                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.56        2500.00        98.7744                 NaN  0.188391E-005  0.440104       0.785480                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.01        2500.00        98.7853                 NaN            NaN  0.436117       0.778555                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.46        2500.00        98.7955                 NaN            NaN  0.773071       0.431405                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.91        2500.00        98.8072                 NaN  0.253660E-005  0.765867       0.426942                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.36        2500.00        98.8171                 NaN            NaN  0.421690       0.761172                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.81        2500.00        98.8269                 NaN            NaN  0.417776       0.755311                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.26        2500.00        98.8357                 NaN            NaN  0.748128       0.416215                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8456                 NaN            NaN  0.409983       0.744372                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.16        2500.00        98.8591                 NaN            NaN  0.735389       0.405463                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.61        2500.00        98.8657                 NaN            NaN  0.732224       0.402040                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.06        2500.00        98.8428                 NaN  0.279070E-001  0.766748       0.362563                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.51        2500.00        98.9187                 NaN            NaN  0.385121       0.696223                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.96        2500.00        98.8917                 NaN            NaN  0.391250       0.717061                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.41        2500.00        98.9008                 NaN  0.661894E-005  0.712719       0.386466                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.86        2500.00        98.9086                 NaN            NaN  0.383000       0.708365                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.31        2500.00        98.9171                 NaN  0.176410E-002  0.704082       0.377080                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.76        2500.00        98.9276                 NaN  0.167648E-001  0.704378       0.351302                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.21        2500.00        98.9684                 NaN  0.134032E-001  0.677466       0.340773                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.66        2500.00        98.9068                 NaN  0.130826E-001  0.361079       0.719082                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.11        2500.00        98.9477                 NaN  0.120368E-001  0.691902       0.348318                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.55        2500.00        97.1754                 NaN  0.252224       0.975801       0.822130       0.774457                 NaN            NaN            NaN            NaN            NaN
  1462.00        2500.00        96.6411                 NaN  0.332759        1.05631       0.952002        1.01787                 NaN            NaN            NaN            NaN            NaN
  1460.45        2500.00        96.7180                 NaN  0.331490        1.03468       0.920321       0.995553                 NaN            NaN            NaN            NaN            NaN
  1458.90        2500.00        96.8168                 NaN  0.325393        1.00798       0.884302       0.965476                 NaN            NaN            NaN            NaN            NaN
  1457.35        2500.00        96.8917                 NaN  0.323254       0.988779       0.852539       0.943692                 NaN            NaN            NaN            NaN            NaN
  1455.80        2500.00        96.9619                 NaN  0.321682       0.823960       0.969351       0.923069                 NaN            NaN            NaN            NaN            NaN
  1454.25        2500.00        97.0392                 NaN  0.318040       0.794112       0.948904       0.899778                 NaN            NaN            NaN            NaN            NaN
  1452.70        2500.00        97.1051                 NaN  0.316226       0.766632       0.931597       0.880480                 NaN            NaN            NaN            NaN            NaN
  1451.15        2500.00        97.1722                 NaN  0.313765       0.913258       0.740226       0.860536                 NaN            NaN            NaN            NaN            NaN
  1449.60        2500.00        97.2343                 NaN  0.311853       0.714497       0.897359       0.841995                 NaN            NaN            NaN            NaN            NaN
  1448.05        2500.00        97.2933                 NaN  0.310241       0.690731       0.880833       0.824855                 NaN            NaN            NaN            NaN            NaN
  1446.50        2500.00        97.3551                 NaN  0.307367       0.666991       0.864681       0.805910                 NaN            NaN            NaN            NaN            NaN
  1444.95        2500.00        97.4100                 NaN  0.306056       0.644275       0.849850       0.789772                 NaN            NaN            NaN            NaN            NaN
  1443.40        2500.00        97.4661                 NaN  0.303986       0.621883       0.835265       0.772743                 NaN            NaN            NaN            NaN            NaN
  1441.85        2500.00        97.5086                 NaN  0.303452       0.825552       0.602087       0.760276                 NaN            NaN            NaN            NaN            NaN
  1440.30        2500.00        97.5678                 NaN  0.300758       0.580295       0.808666       0.742444                 NaN            NaN            NaN            NaN            NaN
  1438.75        2500.00        97.6117                 NaN  0.299945       0.798620       0.560162       0.729610                 NaN            NaN            NaN            NaN            NaN
  1437.20        2500.00        97.6611                 NaN  0.297798       0.542364       0.784289       0.714444                 NaN            NaN            NaN            NaN            NaN
  1435.65        2500.00        97.7063                 NaN  0.296702       0.523604       0.772296       0.701094                 NaN            NaN            NaN            NaN            NaN
  1434.10        2500.00        97.7452                 NaN  0.297020       0.764602       0.503244       0.689893                 NaN            NaN            NaN            NaN            NaN
  1432.55        2500.00        97.7987                 NaN  0.291824       0.490759       0.745890       0.672784                 NaN            NaN            NaN            NaN            NaN
  1431.00        2500.00        97.8253                 NaN  0.294208       0.473126       0.741867       0.665466                 NaN            NaN            NaN            NaN            NaN
  1429.45        2500.00        97.8748                 NaN  0.291702       0.728411       0.455015       0.650031                 NaN            NaN            NaN            NaN            NaN
  1427.90        2500.00        97.9103                 NaN  0.289958       0.719288       0.440926       0.639533                 NaN            NaN            NaN            NaN            NaN
  1426.35        2500.00        97.9443                 NaN  0.289951       0.710991       0.425407       0.629339                 NaN            NaN            NaN            NaN            NaN
  1424.80        2500.00        97.9888                 NaN  0.249273       0.684965       0.466840       0.610124                 NaN            NaN            NaN            NaN            NaN
  1423.25        2500.00        98.0063                 NaN  0.328012       0.338036       0.710923       0.616707                 NaN            NaN            NaN            NaN            NaN
  1421.70        2500.00        98.0482                 NaN  0.286861       0.684969       0.381986       0.597965                 NaN            NaN            NaN            NaN            NaN
  1420.15        2500.00        98.0824                 NaN  0.285515       0.675817       0.368749       0.587551                 NaN            NaN            NaN            NaN            NaN
  1418.59        2500.00        98.1118                 NaN  0.284932       0.668964       0.355589       0.578734                 NaN            NaN            NaN            NaN            NaN
  1417.04        2500.00        98.1439                 NaN  0.283885       0.660687       0.342610       0.568895                 NaN            NaN            NaN            NaN            NaN
  1415.49        2500.00        98.1651                 NaN  0.284905       0.330869       0.656293       0.562878                 NaN            NaN            NaN            NaN            NaN
  1413.94        2500.00        98.2043                 NaN  0.281767       0.318412       0.644857       0.550683                 NaN            NaN            NaN            NaN            NaN
  1412.39        2500.00        98.2335                 NaN  0.280582       0.305722       0.638693       0.541478                 NaN            NaN            NaN            NaN            NaN
  1410.84        2500.00        98.2518                 NaN  0.282653       0.636272       0.292857       0.536376                 NaN            NaN            NaN            NaN            NaN
  1409.29        2500.00        98.2905                 NaN  0.277698       0.622517       0.285539       0.523759                 NaN            NaN            NaN            NaN            NaN
  1407.74        2500.00        98.3112                 NaN  0.278576       0.619570       0.272898       0.517757                 NaN            NaN            NaN            NaN            NaN
  1406.19        2500.00        98.3220                 NaN  0.285362       0.253928       0.621997       0.516687                 NaN            NaN            NaN            NaN            NaN
  1404.64        2500.00        98.3749                 NaN  0.269196       0.599155       0.260371       0.496338                 NaN            NaN            NaN            NaN            NaN
  1403.09        2500.00        98.3792                 NaN  0.276925       0.604093       0.242724       0.497068                 NaN            NaN            NaN            NaN            NaN
  1401.54        2500.00        98.4101                 NaN  0.274615       0.231900       0.596383       0.486980                 NaN            NaN            NaN            NaN            NaN
  1399.99        2500.00        98.4297                 NaN  0.274211       0.221913       0.592923       0.481264                 NaN            NaN            NaN            NaN            NaN
  1398.44        2500.00        98.4481                 NaN  0.273721       0.588294       0.214154       0.475774                 NaN            NaN            NaN            NaN            NaN
  1396.89        2500.00        98.4749                 NaN  0.271812       0.582114       0.204253       0.466944                 NaN            NaN            NaN            NaN            NaN
  1395.34        2500.00        98.4945                 NaN  0.271396       0.577782       0.195384       0.460978                 NaN            NaN            NaN            NaN            NaN
  1393.79        2500.00        98.5147                 NaN  0.270303       0.187530       0.572799       0.454645                 NaN            NaN            NaN            NaN            NaN
  1392.24        2500.00        98.5345                 NaN  0.269438       0.178965       0.568662       0.448423                 NaN            NaN            NaN            NaN            NaN
  1390.69        2500.00        98.5547                 NaN  0.268179       0.171292       0.563715       0.442100                 NaN            NaN            NaN            NaN            NaN
  1389.14        2500.00        98.5715                 NaN  0.267345       0.560384       0.163939       0.436792                 NaN            NaN            NaN            NaN            NaN
  1387.59        2500.00        98.5939                 NaN  0.266061       0.154889       0.555245       0.429892                 NaN            NaN            NaN            NaN            NaN
  1386.04        2500.00        98.6110                 NaN  0.264347       0.550897       0.149509       0.424228                 NaN            NaN            NaN            NaN            NaN
  1384.49        2500.00        98.6273                 NaN  0.263689       0.547554       0.142221       0.419253                 NaN            NaN            NaN            NaN            NaN
  1382.94        2500.00        98.6410                 NaN  0.262607       0.135014       0.546287       0.415047                 NaN            NaN            NaN            NaN            NaN
  1381.39        2500.00        98.6692                 NaN  0.259878       0.538640       0.126739       0.405552                 NaN            NaN            NaN            NaN            NaN
  1379.84        2500.00        98.6797                 NaN  0.259804       0.534817       0.123220       0.402448                 NaN            NaN            NaN            NaN            NaN
  1378.29        2500.00        98.6970                 NaN  0.257851       0.532267       0.116193       0.396703                 NaN            NaN            NaN            NaN            NaN
  1376.74        2500.00        98.7094                 NaN  0.256376       0.530843       0.110748       0.392613                 NaN            NaN            NaN            NaN            NaN
  1375.18        2500.00        98.7285                 NaN  0.255136       0.525600       0.104185       0.386536                 NaN            NaN            NaN            NaN            NaN
  1373.63        2500.00        98.7432                 NaN  0.253059       0.100422       0.521569       0.381745                 NaN            NaN            NaN            NaN            NaN
  1372.08        2500.00        98.7586                 NaN  0.251735       0.946699E-001  0.518187       0.376842                 NaN            NaN            NaN            NaN            NaN
  1370.53        2500.00        98.7693                 NaN  0.251571       0.515499       0.896005E-001  0.374006                 NaN            NaN            NaN            NaN            NaN
  1368.98        2500.00        98.7889                 NaN  0.245656       0.857756E-001  0.513726       0.365959                 NaN            NaN            NaN            NaN            NaN
  1367.43        2500.00        98.8006                 NaN  0.246001       0.509888       0.806142E-001  0.362869                 NaN            NaN            NaN            NaN            NaN
  1365.88        2500.00        98.8149                 NaN  0.243658       0.506458       0.769216E-001  0.358012                 NaN            NaN            NaN            NaN            NaN
  1364.33        2500.00        98.8287                 NaN  0.242175       0.502998       0.724410E-001  0.353652                 NaN            NaN            NaN            NaN            NaN
  1362.78        2500.00        98.8414                 NaN  0.239917       0.500636       0.687668E-001  0.349283                 NaN            NaN            NaN            NaN            NaN
  1361.23        2500.00        98.8536                 NaN  0.237690       0.498308       0.653023E-001  0.345120                 NaN            NaN            NaN            NaN            NaN
  1359.68        2500.00        98.8668                 NaN  0.235078       0.494870       0.626569E-001  0.340641                 NaN            NaN            NaN            NaN            NaN
  1358.13        2500.00        98.8737                 NaN  0.234446       0.495541       0.581261E-001  0.338232                 NaN            NaN            NaN            NaN            NaN
  1356.58        2500.00        98.8944                 NaN  0.228888       0.488244       0.573886E-001  0.331068                 NaN            NaN            NaN            NaN            NaN
  1355.03        2500.00        98.9037                 NaN  0.227877       0.486484       0.537652E-001  0.328182                 NaN            NaN            NaN            NaN            NaN
  1353.48        2500.00        98.9154                 NaN  0.225429       0.483812       0.511633E-001  0.324193                 NaN            NaN            NaN            NaN            NaN
  1351.93        2500.00        98.9236                 NaN  0.223575       0.483871       0.477280E-001  0.321206                 NaN            NaN            NaN            NaN            NaN
  1350.38        2500.00        98.9389                 NaN  0.219032       0.477983       0.483185E-001  0.315723                 NaN            NaN            NaN            NaN            NaN
  1348.83        2500.00        98.9479                 NaN  0.217219       0.447061E-001  0.477324       0.312807                 NaN            NaN            NaN            NaN            NaN
  1347.28        2500.00        98.9591                 NaN  0.214116       0.473996       0.439353E-001  0.308861                 NaN            NaN            NaN            NaN            NaN
  1345.73        2500.00        98.9697                 NaN  0.211509       0.470897       0.425548E-001  0.305327                 NaN            NaN            NaN            NaN            NaN
  1344.18        2500.00        98.9794                 NaN  0.207826       0.468967       0.421882E-001  0.301575                 NaN            NaN            NaN            NaN            NaN
  1342.63        2500.00        98.9874                 NaN  0.204508       0.403510E-001  0.469134       0.298590                 NaN            NaN            NaN            NaN            NaN
  1341.08        2500.00        98.9995                 NaN  0.201369       0.464043       0.406268E-001  0.294439                 NaN            NaN            NaN            NaN            NaN
  1339.53        2500.00        99.0084                 NaN  0.198240       0.405340E-001  0.461520       0.291276                 NaN            NaN            NaN            NaN            NaN
  1337.98        2500.00        99.0186                 NaN  0.195118       0.459496       0.390333E-001  0.287711                 NaN            NaN            NaN            NaN            NaN
  1336.43        2500.00        99.0273                 NaN  0.191662       0.457846       0.386633E-001  0.284547                 NaN            NaN            NaN            NaN            NaN
  1334.88        2500.00        99.0369                 NaN  0.188365       0.385942E-001  0.455017       0.281167                 NaN            NaN            NaN            NaN            NaN
  1333.33        2500.00        99.0448                 NaN  0.183871       0.408913E-001  0.452472       0.278013                 NaN            NaN            NaN            NaN            NaN
  1331.78        2500.00        99.0468                 NaN  0.184835       0.462780       0.275231E-001  0.278091                 NaN            NaN            NaN            NaN            NaN
  1330.22        2500.00        99.0674                 NaN  0.172337       0.495861E-001  0.441669       0.269026                 NaN            NaN            NaN            NaN            NaN
  1328.67        2500.00        99.0688                 NaN  0.171528       0.445925       0.447786E-001  0.268924                 NaN            NaN            NaN            NaN            NaN
  1327.12        2500.00        99.0545                 NaN  0.204808       0.464015                 NaN  0.276686                 NaN            NaN            NaN            NaN            NaN
  1325.57        2500.00        99.1134                 NaN  0.131871       0.427501       0.753763E-001  0.251852                 NaN            NaN            NaN            NaN            NaN
  1324.02        2500.00        99.0930                 NaN  0.159800       0.487710E-001  0.438287       0.260112                 NaN            NaN            NaN            NaN            NaN
  1322.47        2500.00        99.1003                 NaN  0.156737       0.457223E-001  0.439796       0.257436                 NaN            NaN            NaN            NaN            NaN
  1320.92        2500.00        99.1079                 NaN  0.152369       0.437671       0.475071E-001  0.254569                 NaN            NaN            NaN            NaN            NaN
  1319.37        2500.00        99.1146                 NaN  0.148575       0.436398       0.483171E-001  0.252141                 NaN            NaN            NaN            NaN            NaN
  1317.82        2500.00        99.1218                 NaN  0.144750       0.437960       0.459848E-001  0.249484                 NaN            NaN            NaN            NaN            NaN
  1316.27        2500.00        99.1272                 NaN  0.138520       0.539704E-001  0.433296       0.247038                 NaN            NaN            NaN            NaN            NaN
  1314.72        2500.00        99.1330                 NaN  0.134597       0.437770       0.498076E-001  0.244782                 NaN            NaN            NaN            NaN            NaN
  1313.17        2500.00        99.1404                 NaN  0.129887       0.435293       0.523167E-001  0.242147                 NaN            NaN            NaN            NaN            NaN
  1311.62        2500.00        99.1466                 NaN  0.125875       0.435864       0.515713E-001  0.240044                 NaN            NaN            NaN            NaN            NaN
  1310.07        2500.00        99.1511                 NaN  0.111966       0.415654       0.843442E-001  0.236936                 NaN            NaN            NaN            NaN            NaN
  1308.52        2500.00        99.1579                 NaN  0.124124       0.481615                 NaN  0.236316                 NaN            NaN            NaN            NaN            NaN
  1306.97        2500.00        95.4686                 NaN  0.360535        1.28965                 NaN  0.687941        2.19333                 NaN            NaN            NaN            NaN
  1305.42        2500.00        86.5139                 NaN  0.998338        3.19091                 NaN   1.78619        7.51069                 NaN            NaN            NaN            NaN
  1303.87        2500.00        87.4557                 NaN  0.937047        2.99238                 NaN   1.66954        6.94538                 NaN            NaN            NaN            NaN
  1302.32        2500.00        88.2578                 NaN  0.877315        2.83419                 NaN   1.57035        6.46034                 NaN            NaN            NaN            NaN
  1300.77        2500.00        88.9722                 NaN  0.830570        2.68336                 NaN   1.48173        6.03215                 NaN            NaN            NaN            NaN
  1299.22        2500.00        86.3043                 NaN   1.00319        3.18975                 NaN   1.82867        7.46794       0.206172                 NaN            NaN            NaN
  1297.67        2500.00        77.9372                 NaN   1.58034        4.78247                 NaN   2.90178        12.0198       0.778390                 NaN            NaN            NaN
  1296.12        2500.00        79.4653                 NaN   1.55916        4.40528                 NaN   2.69772        11.1565       0.715996                 NaN            NaN            NaN
  1294.57        2500.00        80.8537                 NaN   1.50323        4.09961                 NaN   2.51303        10.3728       0.657594                 NaN            NaN            NaN
  1293.02        2500.00        81.9690                 NaN   1.45719        3.85526                 NaN   2.36403        9.74474       0.609746                 NaN            NaN            NaN
  1291.47        2500.00        80.9233                 NaN   1.55143        4.06632                 NaN   2.50305        10.3145       0.641402                 NaN            NaN            NaN
  1289.92        2500.00        85.7850                 NaN   1.22020        3.03326                 NaN   1.85056        7.64602       0.464962                 NaN            NaN            NaN
  1288.37        2500.00        83.1655                 NaN   1.35920        3.55454                 NaN   2.19199        9.17031       0.558469                 NaN            NaN            NaN
  1286.81        2500.00        85.7634                 NaN   1.23677        3.12146                 NaN   1.84571        7.59244       0.440237                 NaN            NaN            NaN
  1285.26        2500.00        84.0500                 NaN   1.36661        3.44759                 NaN   2.05881        8.58303       0.493924                 NaN            NaN            NaN
  1283.71        2500.00        83.1297                 NaN   1.45596        3.63893                 NaN   2.16287        9.10028       0.512263                 NaN            NaN            NaN
  1282.16        2500.00        79.4115                 NaN   1.73126        4.42583                 NaN   2.60387        11.2055       0.622010                 NaN            NaN            NaN
  1280.61        2500.00        78.1361                 NaN   1.96615        4.54346                 NaN   2.73576        11.9843       0.634149                 NaN            NaN            NaN
