T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1689.22      2500.00     0.777245     0.851426E-02 0.588457E-01 0.368249E-02 0.283946     0.676657E-02 0.392020     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1686.72      2500.00     0.777245     0.851425E-02 0.588437E-01 0.366811E-02 0.283930     0.676657E-02 0.392014     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1684.21      2500.00     0.777245     0.851422E-02 0.588367E-01 0.362027E-02 0.283875     0.676657E-02 0.391993     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1681.70      2500.00     0.777245     0.851418E-02 0.588297E-01 0.357282E-02 0.283820     0.676657E-02 0.391972     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1679.20      2500.00     0.777245     0.851415E-02 0.588227E-01 0.352590E-02 0.283766     0.676657E-02 0.391952     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1676.69      2500.00     0.777245     0.851411E-02 0.588158E-01 0.347957E-02 0.283712     0.676657E-02 0.391931     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1674.19      2500.00     0.777245     0.851407E-02 0.588089E-01 0.343359E-02 0.283658     0.676657E-02 0.391911     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1671.68      2500.00     0.777245     0.851407E-02 0.588079E-01 0.342645E-02 0.283650     0.676657E-02 0.391908     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1669.17      2500.00     0.777245     0.851400E-02 0.587951E-01 0.334298E-02 0.283552     0.676657E-02 0.391872     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1666.67      2500.00     0.777245     0.851397E-02 0.587882E-01 0.329829E-02 0.283500     0.676657E-02 0.391852     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1664.16      2500.00     0.777245     0.851393E-02 0.587813E-01 0.325419E-02 0.283448     0.676657E-02 0.391833     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1661.65      2500.00     0.777245     0.851390E-02 0.587745E-01 0.321047E-02 0.283396     0.676657E-02 0.391814     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1659.15      2500.00     0.777245     0.851386E-02 0.587677E-01 0.316718E-02 0.283345     0.676657E-02 0.391795     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1656.64      2500.00     0.777245     0.851382E-02 0.587609E-01 0.312426E-02 0.283293     0.676657E-02 0.391776     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1654.14      2500.00     0.777245     0.851379E-02 0.587541E-01 0.308190E-02 0.283243     0.676657E-02 0.391758     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1651.63      2500.00     0.777245     0.851375E-02 0.587473E-01 0.303992E-02 0.283192     0.676657E-02 0.391740     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1649.12      2500.00     0.777245     0.851371E-02 0.587406E-01 0.299836E-02 0.283142     0.676657E-02 0.391721     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1646.62      2500.00     0.777245     0.851367E-02 0.587338E-01 0.295716E-02 0.283093     0.676657E-02 0.391703     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1644.11      2500.00     0.777245     0.851363E-02 0.587270E-01 0.291642E-02 0.283043     0.676657E-02 0.391686     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1641.60      2500.00     0.777245     0.851360E-02 0.587203E-01 0.287621E-02 0.282994     0.676657E-02 0.391668     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1639.10      2500.00     0.777245     0.851356E-02 0.587136E-01 0.283628E-02 0.282945     0.676657E-02 0.391651     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1636.59      2500.00     0.777245     0.851352E-02 0.587069E-01 0.279689E-02 0.282897     0.676657E-02 0.391633     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1634.09      2500.00     0.777245     0.851347E-02 0.587002E-01 0.275780E-02 0.282849     0.676657E-02 0.391616     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1631.58      2500.00     0.777245     0.851343E-02 0.586934E-01 0.271918E-02 0.282802     0.676657E-02 0.391599     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1629.07      2500.00     0.777245     0.851339E-02 0.586868E-01 0.268084E-02 0.282754     0.676657E-02 0.391583     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1626.57      2500.00     0.777245     0.851335E-02 0.586802E-01 0.264320E-02 0.282707     0.676657E-02 0.391566     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1624.06      2500.00     0.777245     0.851331E-02 0.586736E-01 0.260580E-02 0.282661     0.676657E-02 0.391550     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1621.55      2500.00     0.777245     0.851327E-02 0.586670E-01 0.256879E-02 0.282615     0.676657E-02 0.391533     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1619.05      2500.00     0.769842     0.851323E-02 0.586604E-01 0.253181E-02 0.282209      0.00000     0.390604     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1616.54      2500.00     0.766002     0.851318E-02 0.586534E-01 0.249351E-02 0.279986      0.00000     0.385082     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1614.04      2500.00     0.764194     0.851316E-02 0.586501E-01 0.247549E-02 0.278937      0.00000     0.382483     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1611.53      2500.00     0.758456     0.851309E-02 0.586396E-01 0.241863E-02 0.275574      0.00000     0.374274     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1609.02      2500.00     0.754693     0.851305E-02 0.586327E-01 0.238136E-02 0.273365      0.00000     0.368894     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1606.52      2500.00     0.751045     0.851300E-02 0.586259E-01 0.234538E-02 0.271206      0.00000     0.363695     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1604.01      2500.00     0.747395     0.851296E-02 0.586190E-01 0.230945E-02 0.269038      0.00000     0.358503     0.115199     0.183933E-01 0.148626E-02  0.00000    
