|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/ALH/ALH_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1393.66        500.000        98.5401                 NaN            NaN  0.585552       0.472554                 NaN            NaN  0.401813                 NaN            NaN            NaN
  1392.33        500.000        98.5632                 NaN            NaN  0.465109       0.576458                 NaN            NaN  0.395276                 NaN            NaN            NaN
  1391.00        500.000        98.5801                 NaN            NaN  0.460159       0.569212                 NaN            NaN  0.390499                 NaN            NaN            NaN
  1389.68        500.000        98.5997                 NaN            NaN  0.453651       0.561700                 NaN            NaN  0.384975                 NaN            NaN            NaN
  1388.35        500.000        98.6172                 NaN            NaN  0.554694       0.448144                 NaN            NaN  0.379997                 NaN            NaN            NaN
  1387.03        500.000        98.6358                 NaN            NaN  0.441943       0.547524                 NaN            NaN  0.374748                 NaN            NaN            NaN
  1385.70        500.000        98.6534                 NaN            NaN  0.436603       0.540272                 NaN            NaN  0.369726                 NaN            NaN            NaN
  1384.38        500.000        98.6705                 NaN            NaN  0.533789       0.430757                 NaN            NaN  0.364907                 NaN            NaN            NaN
  1383.05        500.000        98.6869                 NaN            NaN  0.527334       0.425593                 NaN            NaN  0.360130                 NaN            NaN            NaN
  1381.73        500.000        98.7031                 NaN            NaN  0.419893       0.521357                 NaN            NaN  0.355652                 NaN            NaN            NaN
  1380.40        500.000        98.7188                 NaN            NaN  0.415398       0.514622                 NaN            NaN  0.351218                 NaN            NaN            NaN
  1379.08        500.000        98.7344                 NaN            NaN  0.508670       0.410165                 NaN            NaN  0.346730                 NaN            NaN            NaN
  1377.75        500.000        98.7500                 NaN            NaN  0.502417       0.405270                 NaN            NaN  0.342323                 NaN            NaN            NaN
  1376.42        500.000        98.7646                 NaN            NaN  0.496992       0.400253                 NaN            NaN  0.338165                 NaN            NaN            NaN
  1375.10        500.000        98.7794                 NaN            NaN  0.394950       0.491662                 NaN            NaN  0.333983                 NaN            NaN            NaN
  1373.77        500.000        98.7946                 NaN            NaN  0.485485       0.390394                 NaN            NaN  0.329488                 NaN            NaN            NaN
  1372.45        500.000        98.8060                 NaN            NaN  0.480097       0.387783                 NaN            NaN  0.326135                 NaN            NaN            NaN
  1371.12        500.000        98.8212                 NaN            NaN  0.381811       0.475144                 NaN            NaN  0.321854                 NaN            NaN            NaN
  1369.80        500.000        98.8332                 NaN            NaN  0.470962       0.377296                 NaN            NaN  0.318499                 NaN            NaN            NaN
  1368.47        500.000        98.8424                 NaN            NaN  0.373146       0.468219                 NaN            NaN  0.316274                 NaN            NaN            NaN
  1367.15        500.000        98.8642                 NaN            NaN  0.367251       0.459162                 NaN            NaN  0.309384                 NaN            NaN            NaN
  1365.82        500.000        98.8711                 NaN            NaN  0.456488       0.364903                 NaN            NaN  0.307503                 NaN            NaN            NaN
  1364.50        500.000        98.8834                 NaN            NaN  0.361099       0.451539                 NaN            NaN  0.304002                 NaN            NaN            NaN
  1363.17        500.000        98.8949                 NaN            NaN  0.356792       0.447591                 NaN            NaN  0.300693                 NaN            NaN            NaN
  1361.84        500.000        98.9066                 NaN            NaN  0.352897       0.443273                 NaN            NaN  0.297253                 NaN            NaN            NaN
  1360.52        500.000        98.9185                 NaN            NaN  0.438523       0.349076                 NaN            NaN  0.293911                 NaN            NaN            NaN
  1359.19        500.000        98.9296                 NaN            NaN  0.345158       0.434682                 NaN            NaN  0.290591                 NaN            NaN            NaN
  1357.87        500.000        98.9399                 NaN            NaN  0.341127       0.431255                 NaN            NaN  0.287693                 NaN            NaN            NaN
  1356.54        500.000        98.9501                 NaN            NaN  0.337800       0.427510                 NaN            NaN  0.284601                 NaN            NaN            NaN
  1355.22        500.000        98.9612                 NaN            NaN  0.334164       0.423300                 NaN            NaN  0.281352                 NaN            NaN            NaN
  1353.89        500.000        98.9699                 NaN            NaN  0.420072       0.331186                 NaN            NaN  0.278812                 NaN            NaN            NaN
  1352.57        500.000        98.9812                 NaN            NaN  0.416097       0.326995                 NaN            NaN  0.275690                 NaN            NaN            NaN
  1351.24        500.000        98.9902                 NaN            NaN  0.413175       0.323470                 NaN            NaN  0.273200                 NaN            NaN            NaN
  1349.92        500.000        99.0004                 NaN            NaN  0.320546       0.409321                 NaN            NaN  0.269776                 NaN            NaN            NaN
  1348.59        500.000        99.0092                 NaN            NaN  0.317297       0.406081                 NaN            NaN  0.267395                 NaN            NaN            NaN
  1347.26        500.000        99.0184                 NaN            NaN  0.402390       0.314329                 NaN            NaN  0.264856                 NaN            NaN            NaN
  1345.94        500.000        99.0255                 NaN            NaN  0.400773       0.311182                 NaN            NaN  0.262591                 NaN            NaN            NaN
  1344.61        500.000        99.0366                 NaN            NaN  0.307414       0.396697                 NaN            NaN  0.259334                 NaN            NaN            NaN
  1343.29        500.000        99.0435                 NaN            NaN  0.304500       0.394733                 NaN            NaN  0.257247                 NaN            NaN            NaN
  1341.96        500.000        99.0530                 NaN            NaN  0.300912       0.391459                 NaN            NaN  0.254652                 NaN            NaN            NaN
  1340.64        500.000        99.0599                 NaN            NaN  0.298509       0.388974                 NaN            NaN  0.252576                 NaN            NaN            NaN
  1339.31        500.000        99.0687                 NaN            NaN  0.295012       0.386264                 NaN            NaN  0.249994                 NaN            NaN            NaN
  1337.99        500.000        99.0766                 NaN            NaN  0.383880       0.291901                 NaN            NaN  0.247634                 NaN            NaN            NaN
  1336.66        500.000        99.0843                 NaN            NaN  0.381158       0.288932                 NaN            NaN  0.245585                 NaN            NaN            NaN
  1335.34        500.000        99.0939                 NaN            NaN  0.285714       0.377630                 NaN            NaN  0.242708                 NaN            NaN            NaN
  1334.01        500.000        99.0997                 NaN            NaN  0.283393       0.375939                 NaN            NaN  0.240979                 NaN            NaN            NaN
  1332.69        500.000        99.1044                 NaN            NaN  0.281188       0.374559                 NaN            NaN  0.239845                 NaN            NaN            NaN
  1331.36        500.000        99.1175                 NaN            NaN  0.370743       0.276098                 NaN            NaN  0.235610                 NaN            NaN            NaN
  1330.03        500.000        99.1204                 NaN            NaN  0.369810       0.274933                 NaN            NaN  0.234848                 NaN            NaN            NaN
  1328.71        500.000        99.1279                 NaN            NaN  0.367646       0.271725                 NaN            NaN  0.232744                 NaN            NaN            NaN
  1327.38        500.000        99.1349                 NaN            NaN  0.269016       0.365371                 NaN            NaN  0.230730                 NaN            NaN            NaN
  1326.06        500.000        99.1396                 NaN            NaN  0.267406       0.363592                 NaN            NaN  0.229414                 NaN            NaN            NaN
  1324.73        500.000        99.1478                 NaN            NaN  0.263730       0.361620                 NaN            NaN  0.226818                 NaN            NaN            NaN
  1323.41        500.000        99.1533                 NaN            NaN  0.261068       0.360345                 NaN            NaN  0.225293                 NaN            NaN            NaN
  1322.08        500.000        99.1591                 NaN            NaN  0.358472       0.258862                 NaN            NaN  0.223531                 NaN            NaN            NaN
  1320.76        500.000        99.1663                 NaN            NaN  0.357049       0.255104                 NaN            NaN  0.221578                 NaN            NaN            NaN
  1319.43        500.000        99.3767                 NaN            NaN  0.263613       0.193106                 NaN            NaN  0.166597                 NaN            NaN            NaN
  1318.11        500.000        98.9675                 NaN            NaN  0.445591       0.314270                 NaN            NaN  0.272633                 NaN            NaN            NaN
  1316.78        500.000        99.1820                 NaN            NaN  0.353611       0.247476                 NaN            NaN  0.216894                 NaN            NaN            NaN
  1315.45        500.000        99.1885                 NaN            NaN  0.352179       0.244260                 NaN            NaN  0.215098                 NaN            NaN            NaN
  1314.13        500.000        99.1946                 NaN            NaN  0.241208       0.350729                 NaN            NaN  0.213438                 NaN            NaN            NaN
  1312.80        500.000        99.1986                 NaN            NaN  0.350432       0.238758                 NaN            NaN  0.212218                 NaN            NaN            NaN
  1311.48        500.000        99.2057                 NaN            NaN  0.348520       0.235474                 NaN            NaN  0.210297                 NaN            NaN            NaN
  1310.15        500.000        99.2087                 NaN            NaN  0.233231       0.348801                 NaN            NaN  0.209265                 NaN            NaN            NaN
  1308.83        500.000        99.2142                 NaN            NaN  0.229592       0.348506                 NaN            NaN  0.207728                 NaN            NaN            NaN
  1307.50        500.000        99.2193                 NaN            NaN  0.346867       0.227453                 NaN            NaN  0.206346                 NaN            NaN            NaN
  1306.18        500.000        99.2245                 NaN            NaN  0.223502       0.347138                 NaN            NaN  0.204849                 NaN            NaN            NaN
  1304.85        500.000        99.2289                 NaN            NaN  0.220158       0.347357                 NaN            NaN  0.203616                 NaN            NaN            NaN
  1303.53        500.000        99.2334                 NaN            NaN  0.347774       0.216445                 NaN            NaN  0.202373                 NaN            NaN            NaN
  1302.20        500.000        99.2370                 NaN            NaN  0.211893       0.349738                 NaN            NaN  0.201358                 NaN            NaN            NaN
  1300.87        500.000        99.2276                 NaN            NaN  0.233380       0.325204                 NaN            NaN  0.202882       0.109109E-001            NaN            NaN
  1299.55        500.000        99.1852                 NaN            NaN  0.318232       0.236102                 NaN            NaN  0.211249       0.492285E-001            NaN            NaN
  1298.22        500.000        99.1925                 NaN            NaN  0.235285       0.314521                 NaN            NaN  0.209447       0.482027E-001            NaN            NaN
  1296.90        500.000        99.1997                 NaN            NaN  0.311837       0.233591                 NaN            NaN  0.207663       0.472209E-001            NaN            NaN
  1295.57        500.000        99.2073                 NaN            NaN  0.233785       0.306856                 NaN            NaN  0.205846       0.462481E-001            NaN            NaN
  1294.25        500.000        99.2144                 NaN            NaN  0.303406       0.232857                 NaN            NaN  0.204099       0.452561E-001            NaN            NaN
  1292.92        500.000        99.2219                 NaN            NaN  0.231974       0.299502                 NaN            NaN  0.202293       0.443478E-001            NaN            NaN
  1291.60        500.000        99.2283                 NaN            NaN  0.231660       0.295982                 NaN            NaN  0.200701       0.433573E-001            NaN            NaN
  1290.27        500.000        99.2350                 NaN            NaN  0.230562       0.292921                 NaN            NaN  0.199072       0.424530E-001            NaN            NaN
  1288.95        500.000        99.2421                 NaN            NaN  0.288469       0.230510                 NaN            NaN  0.197360       0.415311E-001            NaN            NaN
  1287.62        500.000        99.2482                 NaN            NaN  0.229471       0.285806                 NaN            NaN  0.195864       0.406315E-001            NaN            NaN
  1286.29        500.000        99.2546                 NaN            NaN  0.283202       0.228105                 NaN            NaN  0.194341       0.397588E-001            NaN            NaN
  1284.97        500.000        99.2606                 NaN            NaN  0.232109       0.275600                 NaN            NaN  0.192881       0.388364E-001            NaN            NaN
  1283.64        500.000        99.2682                 NaN            NaN  0.274482       0.228119                 NaN            NaN  0.191110       0.380591E-001            NaN            NaN
  1282.32        500.000        99.2740                 NaN            NaN  0.499023                 NaN            NaN            NaN  0.189794       0.371788E-001            NaN            NaN
  1280.99        500.000        99.2790                 NaN            NaN  0.496240                 NaN            NaN            NaN  0.188441       0.363329E-001            NaN            NaN
  1279.67        500.000        97.9791                 NaN            NaN  0.842850                 NaN            NaN            NaN  0.333931       0.762862E-001  0.767837                 NaN
  1278.34        500.000        88.9347                 NaN            NaN   3.27050                 NaN            NaN            NaN   1.34911       0.352711        6.09296                 NaN
  1277.02        500.000        90.0132                 NaN            NaN   2.97465                 NaN            NaN            NaN   1.22385       0.314486        5.47380                 NaN
  1275.69        500.000        90.9276                 NaN            NaN   2.71984                 NaN            NaN            NaN   1.11688       0.282956        4.95270                 NaN
  1274.37        500.000        91.6935                 NaN            NaN   2.50562                 NaN            NaN            NaN   1.02689       0.256750        4.51729                 NaN
  1273.04        500.000        92.3399                 NaN            NaN   2.32474                 NaN            NaN            NaN  0.951383       0.234216        4.14973                 NaN
  1271.71        500.000        92.9027                 NaN            NaN   2.16481                 NaN            NaN            NaN  0.884259       0.215589        3.83263                 NaN
  1270.39        500.000        93.3890                 NaN            NaN   2.02661                 NaN            NaN            NaN  0.826549       0.199097        3.55878                 NaN
  1269.06        500.000        93.8192                 NaN            NaN   1.90289                 NaN            NaN            NaN  0.774709       0.185036        3.31816                 NaN
  1267.74        500.000        94.1947                 NaN            NaN   1.79540                 NaN            NaN            NaN  0.730073       0.172191        3.10760                 NaN
  1266.41        500.000        94.5317                 NaN            NaN   1.69773                 NaN            NaN            NaN  0.689277       0.161092        2.92017                 NaN
  1265.09        500.000        94.8241                 NaN            NaN   1.61413                 NaN            NaN            NaN  0.654146       0.151013        2.75662                 NaN
  1263.76        500.000        95.0941                 NaN            NaN   1.53581                 NaN            NaN            NaN  0.621549       0.141799        2.60672                 NaN
  1262.44        500.000        95.3342                 NaN            NaN   1.46541                 NaN            NaN            NaN  0.590810       0.134473        2.47508                 NaN
  1261.11        500.000        95.5548                 NaN            NaN   1.40164                 NaN            NaN            NaN  0.564789       0.126414        2.35233                 NaN
  1259.79        500.000        95.7619                 NaN            NaN   1.33971                 NaN            NaN            NaN  0.538612       0.119837        2.23991                 NaN
  1258.46        500.000        95.9479                 NaN            NaN   1.28432                 NaN            NaN            NaN  0.514829       0.114011        2.13893                 NaN
  1257.14        500.000        96.1195                 NaN            NaN   1.23323                 NaN            NaN            NaN  0.493102       0.108345        2.04579                 NaN
  1255.81        500.000        96.2747                 NaN            NaN   1.18820                 NaN            NaN            NaN  0.474377       0.102547        1.96015                 NaN
  1254.48        500.000        96.4144                 NaN            NaN   1.14848                 NaN            NaN            NaN  0.457857       0.969204E-001   1.88230                 NaN
  1253.16        500.000        96.5549                 NaN            NaN   1.10472                 NaN            NaN            NaN  0.437788       0.934847E-001   1.80912                 NaN
  1251.83        500.000        96.6822                 NaN            NaN   1.06675                 NaN            NaN            NaN  0.421770       0.889706E-001   1.74033                 NaN
  1250.51        500.000        96.8027                 NaN            NaN   1.03038                 NaN            NaN            NaN  0.406615       0.847121E-001   1.67561                 NaN
  1249.18        500.000        96.9147                 NaN            NaN  0.996526                 NaN            NaN            NaN  0.391790       0.810250E-001   1.61597                 NaN
  1247.86        500.000        97.0169                 NaN            NaN  0.966305                 NaN            NaN            NaN  0.378908       0.771683E-001   1.56074                 NaN
  1246.53        500.000        97.1251                 NaN            NaN  0.931827                 NaN            NaN            NaN  0.365074       0.735967E-001   1.50444                 NaN
  1245.21        500.000        97.2044                 NaN            NaN  0.910586                 NaN            NaN            NaN  0.354046       0.706366E-001   1.46037                 NaN
  1243.88        500.000        97.3013                 NaN            NaN  0.878801                 NaN            NaN            NaN  0.340629       0.679159E-001   1.41132                 NaN
  1242.56        500.000        97.3872                 NaN            NaN  0.852822                 NaN            NaN            NaN  0.330437       0.644301E-001   1.36510                 NaN
  1241.23        500.000        97.4573                 NaN            NaN  0.833464                 NaN            NaN            NaN  0.320726       0.616905E-001   1.32677                 NaN
  1239.90        500.000        97.5381                 NaN            NaN  0.807276                 NaN            NaN            NaN  0.309954       0.591702E-001   1.28551                 NaN
  1238.58        500.000        97.6103                 NaN            NaN  0.785131                 NaN            NaN            NaN  0.299933       0.567513E-001   1.24789                 NaN
