|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1854.64        500.000        99.4982       0.491932       0.986016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.5016       0.488569       0.978230E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.5036       0.486562       0.979530E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5063       0.483968       0.969006E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.5058       0.484435       0.974565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.5101       0.480260       0.965336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.5097       0.480635       0.966574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5102       0.480135       0.966016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.5124       0.477954       0.960606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.5140       0.476384       0.958008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.5156       0.474904       0.952942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5154       0.475099       0.953684E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.5157       0.474770       0.950560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5173       0.473183       0.947067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5170       0.473568       0.946179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5842       0.407588       0.816481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4531       0.536267       0.106620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5162       0.474395       0.943557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5212       0.469544       0.929237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5193       0.471373       0.933138E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5189       0.471778       0.930817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5183       0.472386       0.929402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.5197       0.471074       0.924730E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5567       0.434816       0.851929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4798       0.510237       0.995601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3745       0.613543       0.119828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.6626       0.330989       0.638166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5161       0.474696       0.915623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5189       0.471951       0.914599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0026       0.978728       0.186662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.9696       0.291832E-001  0.123582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5676       0.425002       0.737732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5080       0.482890       0.912983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0740       0.909478       0.165475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.9507       0.480067E-001  0.130806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5061       0.484904       0.901765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5042       0.486778       0.899726E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.6801       0.313987       0.589710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3219       0.665981       0.120779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4987       0.492388       0.895554E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4951       0.495921       0.897902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4955       0.495641       0.889506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4927       0.498444       0.890597E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5471       0.445016       0.792788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4311       0.559012       0.984859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4818       0.509196       0.895456E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4867       0.504556       0.877114E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5772       0.415653       0.718964E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3781       0.611384       0.105349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4748       0.516336       0.883152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4742       0.516986       0.876784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.5186       0.473438       0.798469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4151       0.575302       0.962829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4635       0.527739       0.877246E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2942       0.694301       0.114556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.6270       0.367301       0.569478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4465       0.544416       0.911225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4519       0.539412       0.872205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4467       0.544565       0.875715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4586       0.532917       0.849953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8866       0.111200       0.216547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.9808        1.00376       0.154216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4352       0.556063       0.870019E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4505       0.541128       0.840396E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4117       0.579324       0.894693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4251       0.566178       0.867605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1813       0.806481       0.122647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.6789       0.316329       0.479773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4024       0.588760       0.885365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4154       0.576016       0.860613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.9867       0.998524       0.147863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.8331       0.164532       0.241496E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4051       0.586244       0.861905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4030       0.588411       0.859535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.9220        1.06261       0.153967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.8798       0.118446       0.170923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3971       0.594397       0.854305E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3902       0.601157       0.859729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3901       0.601278       0.857697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9939       0.563991E-002  0.489565E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        98.7911        1.19242       0.164565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3869       0.604560       0.850357E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2500       0.739666       0.103085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.5184       0.474994       0.662996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3812       0.610318       0.849281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3805       0.611050       0.847238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3822       0.609352       0.842454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3478       0.643413       0.883107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.7771       0.219962       0.298282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.0125       0.974079       0.134281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3777       0.613865       0.840071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3783       0.613363       0.837921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.5033       0.489966       0.669200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2535       0.736443       0.100472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3786       0.613020       0.833990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3806       0.611068       0.830534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3777       0.613912       0.835126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3764       0.603207       0.811449E-002  0.122718E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.4439       0.155289       0.478392E-002   1.39608                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4096       0.922029E-001            NaN   1.49822                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4118       0.883591E-001            NaN   1.49980                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.4469       0.866670E-001            NaN   1.46643                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4655       0.827707E-001            NaN   1.45171                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5012       0.766280E-001            NaN   1.42217                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.5293       0.771250E-001            NaN   1.39358                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5531       0.713708E-001            NaN   1.37553                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5784       0.701380E-001            NaN   1.35150                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6004       0.681652E-001            NaN   1.33143                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6284       0.631104E-001            NaN   1.30854                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6487       0.586027E-001            NaN   1.29271                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6749       0.590192E-001            NaN   1.26612                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6920       0.524348E-001            NaN   1.25553                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7168       0.529692E-001            NaN   1.23020                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7371       0.498850E-001            NaN   1.21301                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7565       0.479119E-001            NaN   1.19554                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7748       0.433469E-001            NaN   1.18185                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7935       0.425914E-001            NaN   1.16396                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8076       0.358801E-001            NaN   1.15648                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8338       0.356912E-001            NaN   1.13052                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8481       0.327900E-001            NaN   1.11907                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8638       0.300183E-001            NaN   1.10616                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8809       0.286341E-001            NaN   1.09044                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8959       0.251796E-001            NaN   1.07892                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9120       0.224044E-001            NaN   1.06556                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9247       0.206122E-001            NaN   1.05467                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9414       0.184278E-001            NaN   1.04020                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9542       0.160647E-001            NaN   1.02970                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9727       0.144803E-001            NaN   1.01285                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9812       0.102092E-001            NaN   1.00857                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9944       0.759093E-002            NaN  0.998013                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0074       0.740192E-002            NaN  0.985171                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0205       0.290047E-002            NaN  0.976637                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0328       0.708257E-002            NaN  0.960148                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0476       0.241174E-001            NaN  0.928311                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0657       0.570265E-001            NaN  0.877309                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0671                 NaN            NaN  0.932908                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0919       0.770549E-001            NaN  0.831046                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0870                 NaN            NaN  0.913049                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0956                 NaN            NaN  0.904410                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1118                 NaN            NaN  0.888156                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1166                 NaN            NaN  0.883376                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1285                 NaN            NaN  0.871463                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1383                 NaN            NaN  0.861736                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1491                 NaN            NaN  0.850912                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1568                 NaN            NaN  0.843238                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1653                 NaN            NaN  0.834738                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1736                 NaN            NaN  0.826401                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1763                 NaN            NaN  0.823717                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1884                 NaN            NaN  0.811577                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1936                 NaN            NaN  0.806426                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2004                 NaN            NaN  0.799556                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2083                 NaN            NaN  0.791708                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2163                 NaN            NaN  0.783715                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2229                 NaN            NaN  0.777066                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2276                 NaN            NaN  0.772369                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1139                 NaN            NaN  0.215319       0.670746                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0004                 NaN            NaN            NaN  0.999597                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9864                 NaN            NaN            NaN   1.01360                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.7556                 NaN            NaN            NaN  0.380767       0.863632                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.4057                 NaN            NaN            NaN  0.989058       0.605269                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.4318                 NaN            NaN            NaN  0.974296       0.593890                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.4563                 NaN            NaN            NaN  0.959286       0.584410                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.6295                 NaN            NaN  0.282397        1.08811                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.3634                 NaN            NaN            NaN  0.807313       0.829263                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.6972                 NaN            NaN  0.226970        1.07588                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3844                 NaN            NaN            NaN  0.786232       0.829398                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.5703                 NaN            NaN            NaN  0.537169       0.892483                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.5892                 NaN            NaN            NaN  0.529136       0.881704                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6112                 NaN            NaN            NaN  0.520113       0.868717                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6292                 NaN            NaN            NaN  0.512109       0.858691                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.6473                 NaN            NaN            NaN  0.847960       0.504747                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6669                 NaN            NaN            NaN  0.835593       0.497495                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6849                 NaN            NaN            NaN  0.825549       0.489534                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7004                 NaN            NaN            NaN  0.482348       0.817301                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7183                 NaN            NaN            NaN  0.475615       0.806068                 NaN            NaN            NaN            NaN
  1416.04        500.000        97.7299                 NaN            NaN            NaN  0.892196       0.891238       0.486668                 NaN            NaN            NaN
  1413.53        500.000        96.5051                 NaN            NaN            NaN  0.988653        1.40865        1.09762                 NaN            NaN            NaN
  1411.03        500.000        96.6180                 NaN            NaN            NaN  0.957291        1.36277        1.06197                 NaN            NaN            NaN
  1408.52        500.000        96.7228                 NaN            NaN            NaN  0.927363        1.32087        1.02899                 NaN            NaN            NaN
  1406.02        500.000        96.8212                 NaN            NaN            NaN  0.899745        1.28120       0.997856                 NaN            NaN            NaN
  1403.51        500.000        96.9158                 NaN            NaN            NaN   1.24400       0.872111       0.968107                 NaN            NaN            NaN
  1401.00        500.000        97.0034                 NaN            NaN            NaN  0.847435        1.20917       0.939955                 NaN            NaN            NaN
  1398.50        500.000        97.0876                 NaN            NaN            NaN   1.17656       0.822179       0.913659                 NaN            NaN            NaN
  1395.99        500.000        97.1688                 NaN            NaN            NaN  0.799523        1.14443       0.887209                 NaN            NaN            NaN
  1393.48        500.000        97.2445                 NaN            NaN            NaN  0.777265        1.11513       0.863115                 NaN            NaN            NaN
  1390.98        500.000        97.3167                 NaN            NaN            NaN   1.08678       0.756806       0.839704                 NaN            NaN            NaN
  1388.47        500.000        97.3853                 NaN            NaN            NaN   1.06077       0.736286       0.817649                 NaN            NaN            NaN
  1385.96        500.000        97.4517                 NaN            NaN            NaN  0.716952        1.03531       0.796082                 NaN            NaN            NaN
  1383.46        500.000        97.5136                 NaN            NaN            NaN   1.01254       0.697802       0.776037                 NaN            NaN            NaN
