|6.6.6
Archiving\03_Data\frac/QFM_m4.75/TIS/TIS_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1541.35        2500.00        99.0759                 NaN            NaN            NaN            NaN  0.656182E-001  0.858514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9491                 NaN            NaN            NaN            NaN  0.676125E-002  0.401674       0.642423                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.8284                 NaN            NaN            NaN            NaN            NaN            NaN   1.17156                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.8325                 NaN            NaN            NaN            NaN            NaN  0.257804E-001   1.14174                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.8285                 NaN            NaN            NaN            NaN            NaN            NaN   1.17151                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.8245                 NaN            NaN            NaN            NaN            NaN            NaN   1.17549                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.8148                 NaN            NaN            NaN            NaN            NaN            NaN   1.18522                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.8101                 NaN            NaN            NaN            NaN            NaN            NaN   1.18988                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.7935                 NaN            NaN            NaN            NaN            NaN            NaN   1.20650                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7725                 NaN            NaN            NaN            NaN            NaN            NaN   1.22749                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7468                 NaN            NaN            NaN            NaN            NaN            NaN   1.25322                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7094                 NaN            NaN            NaN            NaN            NaN            NaN   1.29058                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.4022                 NaN            NaN            NaN            NaN            NaN            NaN  0.987458       0.610308                 NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.0997                 NaN            NaN            NaN            NaN            NaN            NaN  0.548236        1.35210                 NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.1297                 NaN            NaN            NaN            NaN            NaN            NaN  0.543210        1.32708                 NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.1580                 NaN            NaN            NaN            NaN            NaN            NaN  0.536362        1.30561                 NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.1943                 NaN            NaN            NaN  0.214776E-003            NaN            NaN  0.531076        1.27439                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.2188                 NaN            NaN            NaN  0.423013E-002            NaN            NaN   1.23920       0.537763                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.2468                 NaN            NaN            NaN  0.399004E-002            NaN            NaN  0.531481        1.21778                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.2748                 NaN            NaN            NaN  0.378399E-002            NaN            NaN   1.19673       0.524649                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2395                 NaN  0.153555E-001            NaN  0.288649E-002            NaN            NaN   1.26772       0.474563                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1904                 NaN  0.342906E-001            NaN  0.182257E-002            NaN            NaN   1.35596       0.417571                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2256                 NaN  0.331819E-001            NaN  0.164583E-002            NaN            NaN   1.32355       0.415983                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9168                 NaN  0.199750E-001            NaN  0.929429E-003            NaN            NaN  0.256608       0.805679                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        97.6283                 NaN  0.433126E-001            NaN  0.187343E-002            NaN            NaN   1.75292       0.573561                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3174                 NaN  0.303361E-001            NaN  0.116426E-002            NaN            NaN  0.411801        1.23930                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3466                 NaN  0.294220E-001            NaN  0.101515E-002            NaN            NaN   1.21312       0.409877                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3737                 NaN  0.286020E-001            NaN  0.876435E-003            NaN            NaN   1.18818       0.408677                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4007                 NaN  0.276357E-001            NaN  0.733616E-003            NaN            NaN  0.405184        1.16575                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4264                 NaN  0.268589E-001            NaN  0.605472E-003            NaN            NaN   1.14313       0.403048                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4505                 NaN  0.259831E-001            NaN  0.472179E-003            NaN            NaN  0.399167        1.12391                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4751                 NaN  0.252781E-001            NaN  0.362245E-003            NaN            NaN  0.397286        1.10193                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4983                 NaN  0.244654E-001            NaN  0.242684E-003            NaN            NaN  0.394002        1.08303                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5203                 NaN  0.237275E-001            NaN  0.134411E-003            NaN            NaN   1.06449       0.391362                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5418                 NaN  0.229160E-001            NaN  0.245160E-004            NaN            NaN  0.387726        1.04752                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5632                 NaN  0.221716E-001            NaN  0.263955E-003            NaN            NaN   1.02880       0.385567                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5824                 NaN  0.215028E-001            NaN            NaN            NaN            NaN   1.01397       0.382128                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6016                 NaN  0.208470E-001            NaN            NaN            NaN            NaN   1.00006       0.377452                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6182                 NaN  0.201263E-001            NaN            NaN            NaN            NaN  0.985174       0.376484                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6405                 NaN  0.193667E-001            NaN            NaN            NaN            NaN  0.968848       0.371311                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6426                 NaN  0.184995E-001            NaN  0.162759E-002            NaN            NaN  0.961272       0.376044                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        95.3103                 NaN  0.115444                 NaN            NaN            NaN            NaN   1.58773        1.38178                 NaN   1.60478                 NaN            NaN            NaN
  1436.09        2500.00        95.3703                 NaN  0.113638                 NaN            NaN            NaN            NaN   1.35972        1.54955                 NaN   1.60683                 NaN            NaN            NaN
  1433.58        2500.00        95.6309                 NaN  0.106137                 NaN            NaN            NaN            NaN   1.46589        1.28071                 NaN   1.51641                 NaN            NaN            NaN
  1431.08        2500.00        95.8671                 NaN  0.992435E-001            NaN            NaN            NaN            NaN   1.38960        1.20937                 NaN   1.43472                 NaN            NaN            NaN
  1428.57        2500.00        96.0812                 NaN  0.930443E-001            NaN            NaN            NaN            NaN   1.14598        1.31916                 NaN   1.36058                 NaN            NaN            NaN
  1426.07        2500.00        96.2758                 NaN  0.874298E-001            NaN            NaN            NaN            NaN   1.25657        1.08737                 NaN   1.29283                 NaN            NaN            NaN
  1423.56        2500.00        96.4530                 NaN  0.822992E-001            NaN            NaN            NaN            NaN   1.19886        1.03432                 NaN   1.23154                 NaN            NaN            NaN
  1421.05        2500.00        96.6169                 NaN  0.774868E-001            NaN            NaN            NaN            NaN  0.987538        1.14413                 NaN   1.17392                 NaN            NaN            NaN
  1418.55        2500.00        96.7666                 NaN  0.730643E-001            NaN            NaN            NaN            NaN   1.09483       0.943868                 NaN   1.12163                 NaN            NaN            NaN
  1416.04        2500.00        96.9054                 NaN  0.691396E-001            NaN            NaN            NaN            NaN  0.903056        1.04893                 NaN   1.07352                 NaN            NaN            NaN
  1413.53        2500.00        97.0328                 NaN  0.651638E-001            NaN            NaN            NaN            NaN  0.868046        1.00575                 NaN   1.02828                 NaN            NaN            NaN
  1411.03        2500.00        97.1537                 NaN  0.615566E-001            NaN            NaN            NaN            NaN  0.965007       0.834060                 NaN  0.985693                 NaN            NaN            NaN
  1408.52        2500.00        97.2644                 NaN  0.583486E-001            NaN            NaN            NaN            NaN  0.926934       0.803279                 NaN  0.947046                 NaN            NaN            NaN
  1406.02        2500.00        97.3667                 NaN  0.552025E-001            NaN            NaN            NaN            NaN  0.892755       0.774511                 NaN  0.910871                 NaN            NaN            NaN
  1403.51        2500.00        97.4649                 NaN  0.522490E-001            NaN            NaN            NaN            NaN  0.748802       0.857948                 NaN  0.876100                 NaN            NaN            NaN
  1401.00        2500.00        97.5540                 NaN  0.494545E-001            NaN            NaN            NaN            NaN  0.827058       0.724884                 NaN  0.844574                 NaN            NaN            NaN
  1398.50        2500.00        97.6385                 NaN  0.468369E-001            NaN            NaN            NaN            NaN  0.797887       0.702094                 NaN  0.814692                 NaN            NaN            NaN
  1395.99        2500.00        97.7180                 NaN  0.443984E-001            NaN            NaN            NaN            NaN  0.769713       0.681745                 NaN  0.786133                 NaN            NaN            NaN
  1393.48        2500.00        97.7922                 NaN  0.421444E-001            NaN            NaN            NaN            NaN  0.744488       0.661198                 NaN  0.759941                 NaN            NaN            NaN
  1390.98        2500.00        97.8648                 NaN  0.397940E-001            NaN            NaN            NaN            NaN  0.717084       0.644349                 NaN  0.733987                 NaN            NaN            NaN
  1388.47        2500.00        97.9306                 NaN  0.376789E-001            NaN            NaN            NaN            NaN  0.693260       0.627928                 NaN  0.710552                 NaN            NaN            NaN
  1385.96        2500.00        97.9930                 NaN  0.356530E-001            NaN            NaN            NaN            NaN  0.612691       0.670443                 NaN  0.688204                 NaN            NaN            NaN
  1383.46        2500.00        98.0519                 NaN  0.336974E-001            NaN            NaN            NaN            NaN  0.598684       0.648709                 NaN  0.667052                 NaN            NaN            NaN
  1380.95        2500.00        98.1085                 NaN  0.318087E-001            NaN            NaN            NaN            NaN  0.627404       0.585598                 NaN  0.646663                 NaN            NaN            NaN
  1378.45        2500.00        98.1609                 NaN  0.300492E-001            NaN            NaN            NaN            NaN  0.573188       0.608094                 NaN  0.627742                 NaN            NaN            NaN
  1375.94        2500.00        98.2117                 NaN  0.283432E-001            NaN            NaN            NaN            NaN  0.588420       0.562109                 NaN  0.609406                 NaN            NaN            NaN
  1373.43        2500.00        98.2594                 NaN  0.266340E-001            NaN            NaN            NaN            NaN  0.569660       0.552285                 NaN  0.592049                 NaN            NaN            NaN
  1370.93        2500.00        98.3042                 NaN  0.249938E-001            NaN            NaN            NaN            NaN  0.543971       0.551172                 NaN  0.575651                 NaN            NaN            NaN
  1368.42        2500.00        98.3474                 NaN  0.234897E-001            NaN            NaN            NaN            NaN  0.535430       0.533618                 NaN  0.560059                 NaN            NaN            NaN
  1365.91        2500.00        98.3880                 NaN  0.220432E-001            NaN            NaN            NaN            NaN  0.517475       0.527325                 NaN  0.545171                 NaN            NaN            NaN
  1363.41        2500.00        98.4276                 NaN  0.204793E-001            NaN            NaN            NaN            NaN  0.520574       0.500607                 NaN  0.530765                 NaN            NaN            NaN
  1360.90        2500.00        98.4639                 NaN  0.190853E-001            NaN            NaN            NaN            NaN  0.514827       0.484873                 NaN  0.517336                 NaN            NaN            NaN
  1358.40        2500.00        98.4987                 NaN  0.177004E-001            NaN            NaN            NaN            NaN  0.469148       0.509882                 NaN  0.504586                 NaN            NaN            NaN
  1355.89        2500.00        98.5315                 NaN  0.163396E-001            NaN            NaN            NaN            NaN  0.454140       0.505688                 NaN  0.492369                 NaN            NaN            NaN
  1353.38        2500.00        98.5629                 NaN  0.149856E-001            NaN            NaN            NaN            NaN  0.502357       0.439007                 NaN  0.480714                 NaN            NaN            NaN
  1350.88        2500.00        98.5930                 NaN  0.137113E-001            NaN            NaN            NaN            NaN  0.423864       0.499866                 NaN  0.469551                 NaN            NaN            NaN
  1348.37        2500.00        98.6211                 NaN  0.124149E-001            NaN            NaN            NaN            NaN  0.498432       0.408946                 NaN  0.459102                 NaN            NaN            NaN
  1345.86        2500.00        98.6488                 NaN  0.112425E-001            NaN            NaN            NaN            NaN  0.394440       0.496715                 NaN  0.448798                 NaN            NaN            NaN
  1343.36        2500.00        98.6735                 NaN  0.995056E-002            NaN            NaN            NaN            NaN  0.379160       0.497964                 NaN  0.439400                 NaN            NaN            NaN
  1340.85        2500.00        98.6974                 NaN  0.874337E-002            NaN            NaN            NaN            NaN  0.499343       0.364192                 NaN  0.430357                 NaN            NaN            NaN
  1338.35        2500.00        98.7205                 NaN  0.751274E-002            NaN            NaN            NaN            NaN  0.503112       0.347168                 NaN  0.421658                 NaN            NaN            NaN
  1335.84        2500.00        98.7425                 NaN  0.640582E-002            NaN            NaN            NaN            NaN  0.506855       0.330718                 NaN  0.413487                 NaN            NaN            NaN
  1333.33        2500.00        98.7625                 NaN  0.520527E-002            NaN            NaN            NaN            NaN  0.312940       0.513550                 NaN  0.405755                 NaN            NaN            NaN
  1330.83        2500.00        98.7815                 NaN  0.399613E-002            NaN            NaN            NaN            NaN  0.523140       0.292766                 NaN  0.398552                 NaN            NaN            NaN
  1328.32        2500.00        98.7998                 NaN  0.288481E-002            NaN            NaN            NaN            NaN  0.534983       0.270799                 NaN  0.391536                 NaN            NaN            NaN
  1325.81        2500.00        98.8169                 NaN  0.176085E-002            NaN            NaN            NaN            NaN  0.244663       0.551633                 NaN  0.385075                 NaN            NaN            NaN
  1323.31        2500.00        98.8311                 NaN  0.524331E-003            NaN            NaN            NaN            NaN  0.209791       0.579265                 NaN  0.379293                 NaN            NaN            NaN
  1320.80        2500.00        98.8456                 NaN  0.143379E-002            NaN            NaN            NaN            NaN  0.591830       0.185260                 NaN  0.375842                 NaN            NaN            NaN
  1318.30        2500.00        98.8600                 NaN            NaN            NaN            NaN            NaN            NaN  0.656551       0.113434                 NaN  0.370046                 NaN            NaN            NaN
  1315.79        2500.00        98.8746                 NaN            NaN            NaN            NaN            NaN            NaN  0.728759       0.317624E-001            NaN  0.364832                 NaN            NaN            NaN
  1313.28        2500.00        98.8871                 NaN            NaN            NaN            NaN            NaN            NaN  0.751702                 NaN            NaN  0.361246                 NaN            NaN            NaN
  1310.78        2500.00        98.9011                 NaN            NaN            NaN            NaN            NaN            NaN  0.742876                 NaN            NaN  0.355979                 NaN            NaN            NaN
  1308.27        2500.00        85.8352                 NaN  0.650222E-001            NaN            NaN            NaN            NaN   3.53754                 NaN            NaN   2.01112        8.46327       0.878613E-001            NaN
  1305.76        2500.00        55.7764                 NaN  0.133920                 NaN            NaN            NaN            NaN   9.72388                 NaN            NaN   5.88362        27.4362        1.04599                 NaN
  1303.26        2500.00        71.5213                 NaN  0.547583E-001            NaN            NaN            NaN            NaN   6.41197                 NaN            NaN   3.81388        17.5238       0.674287                 NaN
  1300.75        2500.00        78.9217                 NaN  0.186352E-001            NaN            NaN            NaN            NaN   4.85082                 NaN            NaN   2.84134        12.8701       0.497387                 NaN
  1298.25        2500.00        83.1551                 NaN            NaN            NaN            NaN            NaN            NaN   3.95774                 NaN            NaN   2.29109        10.2040       0.392126                 NaN
  1295.74        2500.00        85.9950                 NaN            NaN            NaN            NaN            NaN            NaN   3.31755                 NaN            NaN   1.92472        8.44001       0.322703                 NaN
  1293.23        2500.00        88.0236                 NaN            NaN            NaN            NaN            NaN            NaN   2.85772                 NaN            NaN   1.66154        7.18390       0.273228                 NaN
  1290.73        2500.00        89.5612                 NaN            NaN            NaN            NaN            NaN            NaN   2.50564                 NaN            NaN   1.45771        6.23856       0.236884                 NaN
  1288.22        2500.00        90.7545                 NaN            NaN            NaN            NaN            NaN            NaN   2.23159                 NaN            NaN   1.30121        5.50522       0.207466                 NaN
  1285.71        2500.00        91.7100                 NaN            NaN            NaN            NaN            NaN            NaN   2.00951                 NaN            NaN   1.17191        4.92365       0.184888                 NaN
  1283.21        2500.00        92.4952                 NaN            NaN            NaN            NaN            NaN            NaN   1.82637                 NaN            NaN   1.06544        4.44707       0.165925                 NaN
  1280.70        2500.00        93.2090                 NaN            NaN            NaN            NaN            NaN            NaN   1.64254                 NaN            NaN  0.966709        4.03168       0.150057                 NaN
  1278.20        2500.00        93.6259                 NaN            NaN            NaN            NaN            NaN            NaN  0.600563       0.920954                 NaN  0.906773        3.80369       0.142150                 NaN
  1275.69        2500.00        93.1642                 NaN            NaN            NaN            NaN            NaN            NaN   1.06394                 NaN            NaN  0.994397        4.59083       0.186653                 NaN
  1273.18        2500.00        94.9202                 NaN            NaN            NaN            NaN            NaN            NaN   1.17265                 NaN            NaN  0.647751        3.13612       0.123242                 NaN
  1270.68        2500.00        92.8751                 NaN            NaN            NaN            NaN            NaN            NaN   2.45220                 NaN            NaN   1.03945        3.51360       0.119631                 NaN
  1268.17        2500.00        96.2913                 NaN            NaN            NaN            NaN            NaN            NaN  0.654317       0.821125E-006            NaN  0.478536        2.48805       0.878023E-001            NaN
  1265.66        2500.00        96.2510                 NaN            NaN            NaN            NaN            NaN            NaN  0.973221                 NaN            NaN  0.575659        2.13769       0.624649E-001            NaN
  1263.16        2500.00        96.8687                 NaN            NaN            NaN            NaN            NaN            NaN   1.14174                 NaN            NaN  0.484465        1.48261       0.224397E-001            NaN
  1260.65        2500.00        95.8887                 NaN            NaN            NaN            NaN            NaN            NaN  0.909200                 NaN            NaN  0.549997        2.54513       0.106974                 NaN
  1258.15        2500.00        95.9983                 NaN            NaN            NaN            NaN            NaN            NaN  0.925088                 NaN            NaN  0.554116        2.45078       0.716702E-001            NaN
  1255.64        2500.00        97.0035                 NaN            NaN            NaN            NaN            NaN            NaN  0.355792       0.604149                 NaN  0.434684        1.56088       0.409663E-001            NaN
  1253.13        2500.00        96.7036                 NaN            NaN            NaN            NaN            NaN            NaN  0.826183                 NaN            NaN  0.469524        1.94225       0.584814E-001            NaN
  1250.63        2500.00        96.9724                 NaN            NaN            NaN            NaN            NaN            NaN  0.584736                 NaN            NaN  0.407921        1.84541       0.525420E-001  0.136975     
  1248.12        2500.00        77.2156                 NaN            NaN            NaN            NaN            NaN            NaN   2.02424        1.10286                 NaN   2.10453        9.93790       0.210398        7.40449     
  1245.61        2500.00        80.0534                 NaN            NaN            NaN            NaN            NaN            NaN   2.79107       0.728806E-005            NaN   1.96252        8.59232       0.141121        6.45951     
  1243.11        2500.00        77.5040                 NaN            NaN            NaN            NaN            NaN            NaN   3.05157       0.129416                 NaN   2.21807        9.66394       0.147475        7.28552     
  1240.60        2500.00        90.3106                 NaN            NaN            NaN            NaN            NaN            NaN   1.36123                 NaN            NaN  0.941316        4.12776       0.664714E-001   3.19266     
  1238.10        2500.00        78.1014                 NaN            NaN            NaN            NaN            NaN            NaN   3.04650                 NaN            NaN   1.94661        9.67715       0.175687        7.05266     
  1235.59        2500.00        73.8411                 NaN            NaN            NaN            NaN            NaN            NaN   2.45147       0.805381                 NaN   2.48008        11.5192       0.150549        8.75215     
  1233.08        2500.00        79.6983                 NaN            NaN            NaN            NaN            NaN            NaN   1.23471        1.55829                 NaN   1.69508        9.18922       0.149416        6.47495     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3262       0.354478E-003            NaN   8.19419        46.3580       0.636833        33.4844     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2523                 NaN            NaN   8.12524        46.5253       0.649401        33.4478     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2551                 NaN            NaN   8.13079        46.5156       0.648511        33.4500     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1591       0.167926                 NaN   8.19710        46.3493       0.636498        33.4901     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1585       0.168081                 NaN   8.19716        46.3481       0.636461        33.4917     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2676                 NaN            NaN   8.16479        46.4659       0.643219        33.4585     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2698                 NaN            NaN   8.16888        46.4582       0.642509        33.4606     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2719                 NaN            NaN   8.17292        46.4506       0.641799        33.4627     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2741                 NaN            NaN   8.17692        46.4431       0.641088        33.4648     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2763                 NaN            NaN   8.18088        46.4355       0.640376        33.4669     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2785                 NaN            NaN   8.18480        46.4280       0.639662        33.4690     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2808                 NaN            NaN   8.18870        46.4204       0.638944        33.4712     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1873       0.135225                 NaN   8.19934        46.3372       0.636291        33.5047     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2906                 NaN            NaN   8.18997        46.4066       0.637851        33.4750     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1827       0.138678                 NaN   8.19947        46.3350       0.636220        33.5079     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1804       0.140505                 NaN   8.19954        46.3339       0.636185        33.5095     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1780       0.142403                 NaN   8.19960        46.3328       0.636148        33.5111     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2950                 NaN            NaN   8.21177        46.3747       0.634521        33.4840     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3079                 NaN            NaN   8.21566        46.3566       0.633052        33.4868     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3121                 NaN            NaN   8.22170        46.3450       0.631848        33.4893     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3028                 NaN            NaN   8.22338        46.3511       0.632182        33.4905     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3192                 NaN            NaN   8.23309        46.3240       0.629683        33.4940     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1757       0.146061                 NaN   8.22739        46.3156       0.636066        33.4991     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.83010        6.48333                 NaN   8.23391        46.3260       0.629784        33.4969     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.81789        6.49889                 NaN   8.23844        46.3167       0.628841        33.4992     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.80096        6.51928                 NaN   8.24303        46.3073       0.627875        33.5016     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.77923        6.54459                 NaN   8.24769        46.2977       0.626885        33.5039     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.74834        6.57924                 NaN   8.25246        46.2878       0.625863        33.5063     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.71996        6.61142                 NaN   8.25729        46.2778       0.624820        33.5087     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.79775        1.51473                 NaN   8.23405        46.3204       0.626518        33.5066     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2744        1.07762                 NaN   8.27708        46.2344       0.620763        33.5158     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3265        1.03003                 NaN   8.28298        46.2231       0.619196        33.5182     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3531                 NaN            NaN   8.28361        46.2247       0.619772        33.5188     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.70121        1.64714                 NaN   8.27990        46.2308       0.620716        33.5202     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.25088        6.11790                 NaN   8.29883        46.1915       0.615555        33.5253     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3671       0.269578E-005            NaN   8.29278        46.1960       0.616260        33.5279     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3655                 NaN            NaN   8.30294        46.1874       0.616384        33.5277     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.62319        2.74645                 NaN   8.30791        46.1773       0.615106        33.5301     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.91358        4.47328                 NaN   8.32074        46.1460       0.610653        33.5357     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3794                 NaN            NaN   8.31992        46.1527       0.612566        33.5354     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.53966        1.81300                 NaN   8.30414        46.1955       0.617215        33.5304     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.38119        7.01507                 NaN   8.34053        46.1127       0.608450        33.5421     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4154                 NaN            NaN   8.34935        46.0832       0.603492        33.5486     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3986                 NaN            NaN   8.34145        46.1065       0.607409        33.5461     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4099                 NaN            NaN   8.35047        46.0846       0.604656        33.5503     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.730142        6.51949        4.10680        8.23561        46.2595       0.609188        33.5393     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4252                 NaN            NaN   8.36519        46.0520       0.600682        33.5569     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.921730        6.23694        4.19889        8.24206        46.2490       0.608439        33.5430     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.46875        2.96986                 NaN   8.37602        46.0254       0.597030        33.5630     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.35118        3.09317                 NaN   8.38187        46.0123       0.595534        33.5659     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22171        10.1733                 NaN   8.36032        46.0837       0.603852        33.5571     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.95352        9.47591                 NaN   8.35884        46.0493       0.597173        33.5652     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.03171        9.40552                 NaN   8.36158        46.0375       0.595061        33.5687     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.13766        9.30543                 NaN   8.36543        46.0263       0.593520        33.5717     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.10034        9.34628                 NaN   8.37356        46.0133       0.592691        33.5739     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.45262        8.99765                 NaN   8.37361        46.0083       0.591457        33.5764     
