|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1912.28        500.000        99.7749       0.211406       0.137154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2764       0.211485       0.131839E-001  0.498914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.9081                 NaN            NaN  0.919106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4389                 NaN            NaN  0.561140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4502                 NaN            NaN  0.549760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2570                 NaN            NaN  0.742978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5696                 NaN            NaN  0.430354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4329                 NaN            NaN  0.567123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4385                 NaN            NaN  0.561503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4398                 NaN            NaN  0.560231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4455                 NaN            NaN  0.554532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4467                 NaN            NaN  0.553251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4490                 NaN            NaN  0.551012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4532                 NaN            NaN  0.546830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.6365                 NaN            NaN  0.363529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2798                 NaN            NaN  0.720191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4606                 NaN            NaN  0.539366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4651                 NaN            NaN  0.534939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4669                 NaN            NaN  0.533139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4665                 NaN            NaN  0.533456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4722                 NaN            NaN  0.527778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4754                 NaN            NaN  0.524597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4706                 NaN            NaN  0.523231       0.614096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.9226                 NaN            NaN  0.756805E-001  0.172260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.0150                 NaN            NaN  0.964847       0.201099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4719                 NaN            NaN  0.517224       0.108794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4741                 NaN            NaN  0.515101       0.108305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4739                 NaN            NaN  0.515274       0.108287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4784                 NaN            NaN  0.510867       0.107378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4786                 NaN            NaN  0.510659       0.107246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4808                 NaN            NaN  0.508553       0.106845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4807                 NaN            NaN  0.508659       0.106839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4830                 NaN            NaN  0.506357       0.105947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4851                 NaN            NaN  0.504296       0.105709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4857                 NaN            NaN  0.503732       0.105595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4869                 NaN            NaN  0.502635       0.105048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4873                 NaN            NaN  0.502206       0.105033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4892                 NaN            NaN  0.500333       0.104344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4889                 NaN            NaN  0.500725       0.104114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4892                 NaN            NaN  0.500387       0.104250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4928                 NaN            NaN  0.496926       0.102815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4911                 NaN            NaN  0.498558       0.103157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6293                 NaN            NaN  0.363148       0.755968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3547                 NaN            NaN  0.632330       0.130023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4927                 NaN            NaN  0.497037       0.102173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4670                 NaN            NaN  0.522296       0.107119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5731                 NaN            NaN  0.418378       0.856181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4405                 NaN            NaN  0.548367       0.111694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4937                 NaN            NaN  0.496236       0.100796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3257                 NaN            NaN  0.660888       0.134130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.6610                 NaN            NaN  0.332303       0.666713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4930                 NaN            NaN  0.496961       0.100005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4932                 NaN            NaN  0.496873       0.996487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4924                 NaN            NaN  0.497677       0.992010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4920                 NaN            NaN  0.498051       0.992201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4917                 NaN            NaN  0.498417       0.986421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4897                 NaN            NaN  0.500467       0.987134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4379                 NaN            NaN  0.551297       0.108188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.6314                 NaN            NaN  0.361535       0.709224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4014                 NaN            NaN  0.587245       0.114048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4876                 NaN            NaN  0.502625       0.973693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4868                 NaN            NaN  0.503511       0.971722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4850                 NaN            NaN  0.505297       0.972677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4854                 NaN            NaN  0.504959       0.966355E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4857                 NaN            NaN  0.504675       0.957806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4816                 NaN            NaN  0.508799       0.962453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4827                 NaN            NaN  0.507738       0.955584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4806                 NaN            NaN  0.509864       0.955285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4791                 NaN            NaN  0.511359       0.951647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4772                 NaN            NaN  0.513281       0.951543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5605                 NaN            NaN  0.431548       0.793087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3914                 NaN            NaN  0.597658       0.109701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4745                 NaN            NaN  0.516076       0.941115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4724                 NaN            NaN  0.518159       0.941281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4764                 NaN            NaN  0.514280       0.929623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4640                 NaN            NaN  0.526596       0.943777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4689                 NaN            NaN  0.521823       0.931433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2235                 NaN            NaN  0.763019       0.135288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.7548                 NaN            NaN  0.241002       0.424150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4175                 NaN            NaN  0.572404       0.100497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.1248                 NaN            NaN  0.860254       0.149885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4599                 NaN            NaN  0.530527       0.954061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7976                 NaN            NaN  0.199280       0.308044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.9103                 NaN            NaN  0.879609E-001  0.170142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0047                 NaN            NaN  0.978670       0.166231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4520                 NaN            NaN  0.538803       0.916290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4561                 NaN            NaN  0.534860       0.907348E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4519                 NaN            NaN  0.539010       0.910626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4507                 NaN            NaN  0.540247       0.907887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4493                 NaN            NaN  0.541610       0.906764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4487                 NaN            NaN  0.542281       0.902837E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4471                 NaN            NaN  0.543854       0.901675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4451                 NaN            NaN  0.545851       0.902133E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4463                 NaN            NaN  0.544718       0.894943E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4430                 NaN            NaN  0.548030       0.900092E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4450                 NaN            NaN  0.546065       0.891664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4427                 NaN            NaN  0.548412       0.891816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4419                 NaN            NaN  0.549231       0.889868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4414                 NaN            NaN  0.549720       0.887615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4407                 NaN            NaN  0.550422       0.885081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4398                 NaN            NaN  0.551346       0.886277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.4417                 NaN            NaN  0.549550       0.877605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4122                 NaN            NaN  0.578487       0.927297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.4637                 NaN            NaN  0.527978       0.831228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.4405                 NaN            NaN  0.550718       0.873421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4401                 NaN            NaN  0.551214       0.872139E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4408                 NaN            NaN  0.550540       0.866792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4425                 NaN            NaN  0.548839       0.865627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4421                 NaN            NaN  0.549221       0.865137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4422                 NaN            NaN  0.549218       0.862208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4434                 NaN            NaN  0.548027       0.858845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4446                 NaN            NaN  0.546833       0.857334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4433                 NaN            NaN  0.548069       0.859988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4492                 NaN            NaN  0.542381       0.846460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4481                 NaN            NaN  0.543429       0.849477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4495                 NaN            NaN  0.542069       0.847479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4514                 NaN            NaN  0.540180       0.844062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4531                 NaN            NaN  0.538462       0.840584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4548                 NaN            NaN  0.536846       0.838027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4568                 NaN            NaN  0.534845       0.835838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4575                 NaN            NaN  0.534207       0.834234E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3159                 NaN            NaN  0.675449       0.861995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.6090                 NaN            NaN  0.383049       0.797535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4673                 NaN            NaN  0.524472       0.820922E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4671                 NaN            NaN  0.524715       0.822345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4711                 NaN            NaN  0.520695       0.816863E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4753                 NaN            NaN  0.516541       0.810980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.7584                 NaN            NaN  0.153877       0.171775E-002  0.859778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5513                 NaN            NaN  0.457772                 NaN  0.990947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.7883                 NaN            NaN  0.635172E-001  0.728173E-003   1.14747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.8009                 NaN            NaN  0.513701E-001            NaN   1.14773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.8276                 NaN            NaN  0.539411E-001            NaN   1.11846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.8467                 NaN            NaN  0.512183E-001            NaN   1.10207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.8547                 NaN            NaN  0.465867E-001            NaN   1.09869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8447                 NaN            NaN  0.485185E-001            NaN   1.10678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9564                 NaN            NaN  0.402629E-001            NaN   1.00335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.9232                 NaN            NaN  0.405417E-001            NaN   1.03621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.9402                 NaN            NaN  0.371465E-001            NaN   1.02268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.9599                 NaN            NaN  0.383192E-001            NaN   1.00178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9775                 NaN            NaN  0.375381E-001            NaN  0.984970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9915                 NaN            NaN  0.316848E-001            NaN  0.976788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.0089                 NaN            NaN  0.324099E-001            NaN  0.958712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.0243                 NaN            NaN  0.296324E-001            NaN  0.946027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0371                 NaN            NaN  0.258291E-001            NaN  0.937056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0475                 NaN            NaN  0.250125E-001            NaN  0.927439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0706                 NaN            NaN  0.223056E-001            NaN  0.907047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0844                 NaN            NaN  0.218938E-001            NaN  0.893745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0926                 NaN            NaN  0.186075E-001            NaN  0.888752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.1105                 NaN            NaN  0.181938E-001            NaN  0.871272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.1222                 NaN            NaN  0.178872E-001            NaN  0.859935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.1353                 NaN            NaN  0.165461E-001            NaN  0.848138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1460                 NaN            NaN  0.123918E-001            NaN  0.841600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1571                 NaN            NaN  0.910549E-002            NaN  0.833842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1690                 NaN            NaN  0.865655E-002            NaN  0.822317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1779                 NaN            NaN  0.132777E-002            NaN  0.820784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1956                 NaN            NaN  0.260004E-001            NaN  0.778431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.2034                 NaN            NaN            NaN            NaN  0.796593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.2155                 NaN            NaN  0.157847E-001            NaN  0.768706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.2210                 NaN            NaN            NaN            NaN  0.779011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2310                 NaN            NaN            NaN            NaN  0.768957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2415                 NaN            NaN            NaN            NaN  0.758451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2524                 NaN            NaN  0.760102E-002            NaN  0.739996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2592                 NaN            NaN            NaN            NaN  0.740809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
