|6.6.6
Archiving\03_Data\fracLP/QFM_m1.75/ALH/ALH_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1884.71        500.000        99.5449       0.455121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4115       0.455121       0.133367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3558                 NaN  0.644171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3594                 NaN  0.640596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3626                 NaN  0.637374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3651                 NaN  0.634947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3091                 NaN  0.690898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4304                 NaN  0.569624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3744                 NaN  0.625583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3762                 NaN  0.623810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3787                 NaN  0.621335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3812                 NaN  0.618804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3654                 NaN  0.634591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4030                 NaN  0.597018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3834                 NaN  0.616594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3931                 NaN  0.606890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3915                 NaN  0.608453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3909                 NaN  0.609097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3949                 NaN  0.605116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3944                 NaN  0.605585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3892                 NaN  0.610089       0.709777E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4055                 NaN  0.594466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4000                 NaN  0.600047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4012                 NaN  0.598796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3983                 NaN  0.599598       0.212467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4042                 NaN  0.595423       0.392678E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.1910                 NaN  0.790216       0.187415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.6835                 NaN  0.309280       0.726687E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2962                 NaN  0.687638       0.161950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3908                 NaN  0.595219       0.139941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3902                 NaN  0.595792       0.139885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3928                 NaN  0.593289       0.139287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3910                 NaN  0.595051       0.139462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3924                 NaN  0.593758       0.138729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1890                 NaN  0.792514       0.185034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5943                 NaN  0.396536       0.919876E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3914                 NaN  0.594813       0.138151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3909                 NaN  0.595366       0.137786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3899                 NaN  0.596298       0.137698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        98.1691                 NaN   1.78860       0.423024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.9878                 NaN  0.118909E-001  0.264945E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3181                 NaN  0.666656       0.152552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.6137                 NaN  0.377644       0.863206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5459                 NaN  0.444171       0.997135E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0607                 NaN  0.918642       0.207002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3817                 NaN  0.604754       0.135963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3795                 NaN  0.606913       0.135623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3782                 NaN  0.608227       0.135423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3753                 NaN  0.611152       0.135502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3755                 NaN  0.611023       0.135038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3747                 NaN  0.611850       0.134680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3703                 NaN  0.616244       0.134939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3693                 NaN  0.617246       0.134351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3671                 NaN  0.619439       0.134203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3646                 NaN  0.622010       0.134241E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3631                 NaN  0.623475       0.133780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3607                 NaN  0.625885       0.133731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3569                 NaN  0.629745       0.133815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3760                 NaN  0.611110       0.129219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3335                 NaN  0.652797       0.137062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3495                 NaN  0.637185       0.133159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3471                 NaN  0.639600       0.133077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3662                 NaN  0.620935       0.128525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3211                 NaN  0.665247       0.136622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3220                 NaN  0.664669       0.132949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3556                 NaN  0.631213       0.131790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3348                 NaN  0.651979       0.132086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3330                 NaN  0.653851       0.131555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3288                 NaN  0.657972       0.131811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3263                 NaN  0.660571       0.131411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3203                 NaN  0.666541       0.131837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.7728                 NaN  0.222648       0.453088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.8705                 NaN   1.10793       0.216212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        98.9517                 NaN   1.02831       0.200357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.7012                 NaN  0.293055       0.571492E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2875                 NaN  0.699109       0.133975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2847                 NaN  0.702028       0.132672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3275                 NaN  0.659929       0.125646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3026                 NaN  0.684449       0.129972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2981                 NaN  0.688884       0.130238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3004                 NaN  0.686635       0.129234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2896                 NaN  0.697366       0.130518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2958                 NaN  0.691359       0.128424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2933                 NaN  0.693826       0.129093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2894                 NaN  0.697725       0.128842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2874                 NaN  0.699778       0.128479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2850                 NaN  0.702130       0.128490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2848                 NaN  0.702432       0.128045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2831                 NaN  0.704126       0.128214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2827                 NaN  0.704482       0.127942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2856                 NaN  0.701785       0.126509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2825                 NaN  0.704795       0.126889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2794                 NaN  0.707872       0.127034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2799                 NaN  0.707491       0.126532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2765                 NaN  0.710826       0.127188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2801                 NaN  0.707282       0.125820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2796                 NaN  0.707882       0.125556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2824                 NaN  0.705077       0.124794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2345                 NaN  0.752167       0.133293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3263                 NaN  0.662079       0.116654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2810                 NaN  0.706590       0.124426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2820                 NaN  0.705634       0.123983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2812                 NaN  0.706407       0.123931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2862                 NaN  0.701553       0.122711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2853                 NaN  0.702459       0.122756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2428                 NaN  0.743139       0.140366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3319                 NaN  0.657680       0.103970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2927                 NaN  0.695172       0.121134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2914                 NaN  0.696501       0.121353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2959                 NaN  0.692043       0.120352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2673                 NaN  0.720200       0.125247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3299                 NaN  0.658643       0.114408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3017                 NaN  0.686411       0.119274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3062                 NaN  0.681986       0.118463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3020                 NaN  0.686029       0.119373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3160                 NaN  0.672311       0.116700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3144                 NaN  0.673927       0.117153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3177                 NaN  0.670615       0.116480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3204                 NaN  0.667951       0.116212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3256                 NaN  0.662832       0.115398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3278                 NaN  0.660699       0.114863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3328                 NaN  0.655806       0.114135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3351                 NaN  0.653543       0.113728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3395                 NaN  0.649182       0.113020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3435                 NaN  0.645229       0.112390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3484                 NaN  0.640406       0.111698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3519                 NaN  0.636958       0.111232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3539                 NaN  0.635045       0.110889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3629                 NaN  0.626182       0.109431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.3641                 NaN  0.624938       0.109394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.3695                 NaN  0.619664       0.108591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.3721                 NaN  0.617098       0.108131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.3793                 NaN  0.609951       0.107075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.3828                 NaN  0.606507       0.106521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.3870                 NaN  0.602407       0.105867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.3916                 NaN  0.597878       0.105207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.3957                 NaN  0.593785       0.104710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4004                 NaN  0.589181       0.103745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.4059                 NaN  0.583775       0.103013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4107                 NaN  0.579113       0.102326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.4150                 NaN  0.574858       0.101729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4201                 NaN  0.569845       0.100840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4222                 NaN  0.567693       0.100814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4318                 NaN  0.558335       0.990626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4303                 NaN  0.559741       0.994243E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4398                 NaN  0.550412       0.977155E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.2180                 NaN  0.285176       0.847545E-003  0.496013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9977                 NaN  0.345585E-001            NaN  0.967747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0125                 NaN  0.376992E-001            NaN  0.949770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0217                 NaN  0.320024E-001            NaN  0.946261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0352                 NaN  0.344910E-001            NaN  0.930299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0436                 NaN  0.287093E-001            NaN  0.927728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0629                 NaN  0.481385E-001            NaN  0.889008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0674                 NaN  0.206171E-001            NaN  0.912024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0735                 NaN  0.311876E-001            NaN  0.895345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0871                 NaN  0.212918E-001            NaN  0.891621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0940                 NaN  0.215665E-001            NaN  0.884435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1035                 NaN  0.218661E-001            NaN  0.874599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1089                 NaN  0.777197E-001            NaN  0.745748       0.676589E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9230                 NaN  0.106245E-004            NaN  0.151755E-001   1.06186                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9278                 NaN            NaN            NaN  0.890735E-002   1.06328                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9316                 NaN            NaN            NaN  0.291319E-002   1.06547                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9407                 NaN            NaN            NaN  0.151589       0.907664                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9375                 NaN            NaN            NaN            NaN   1.06254                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9365                 NaN            NaN            NaN            NaN   1.06347                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9438                 NaN            NaN            NaN            NaN   1.05617                 NaN            NaN            NaN            NaN            NaN            NaN
