|6.6.6
Archiving\03_Data\fracLP/QFM_m4/KHA22/KHA22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1528.82        500.000        99.1701                 NaN            NaN  0.757879E-002            NaN  0.822353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1829                 NaN            NaN  0.204699E-001            NaN  0.796664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1938                 NaN            NaN  0.128367E-001            NaN  0.793356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.2021                 NaN            NaN  0.364676E-005            NaN  0.797855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.2130                 NaN            NaN            NaN            NaN  0.787001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.2223                 NaN            NaN  0.287592E-002            NaN  0.774857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2362                 NaN            NaN  0.298703E-001            NaN  0.733882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2455                 NaN            NaN  0.117315E-001            NaN  0.742817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2517                 NaN            NaN            NaN            NaN  0.748347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2614                 NaN            NaN            NaN            NaN  0.738621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2735                 NaN            NaN            NaN            NaN  0.726543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2804                 NaN            NaN            NaN            NaN  0.719627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2904                 NaN            NaN  0.106120E-002            NaN  0.708570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2961                 NaN            NaN            NaN            NaN  0.703907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.3043                 NaN            NaN  0.885988E-003            NaN  0.694799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3119                 NaN            NaN  0.323659E-003            NaN  0.687821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.3214                 NaN            NaN            NaN            NaN  0.678625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.3298                 NaN            NaN            NaN            NaN  0.670164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3004                 NaN            NaN            NaN            NaN  0.483334       0.216286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2266                 NaN            NaN            NaN            NaN  0.635330E-001  0.709868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2317                 NaN            NaN            NaN            NaN  0.574311E-001  0.710897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2403                 NaN            NaN            NaN            NaN  0.496200E-001  0.710101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2453                 NaN            NaN            NaN            NaN  0.427693E-001  0.711979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.8725                 NaN            NaN            NaN            NaN  0.127520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.6365                 NaN            NaN            NaN            NaN            NaN   1.36354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2606                 NaN            NaN            NaN            NaN            NaN  0.739364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2661                 NaN            NaN            NaN            NaN  0.181775E-001  0.715689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2718                 NaN            NaN            NaN            NaN  0.450184E-001  0.683173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2739                 NaN            NaN            NaN            NaN  0.103994E-001  0.715736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2775                 NaN            NaN            NaN            NaN            NaN  0.722526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2797                 NaN            NaN            NaN            NaN            NaN  0.720285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2825                 NaN            NaN            NaN            NaN            NaN  0.717533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2860                 NaN            NaN            NaN            NaN  0.380398E-002  0.710194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2840                 NaN            NaN            NaN            NaN            NaN  0.716034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2836                 NaN            NaN            NaN            NaN            NaN  0.716368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2828                 NaN            NaN            NaN            NaN            NaN  0.717222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2792                 NaN            NaN            NaN            NaN            NaN  0.720832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1703                 NaN            NaN            NaN            NaN            NaN  0.192021       0.637638                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.9114                 NaN            NaN            NaN            NaN            NaN  0.398748       0.689827                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.9286                 NaN            NaN            NaN            NaN            NaN  0.390889       0.680541                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.9471                 NaN            NaN            NaN            NaN            NaN  0.668013       0.384842                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.9633                 NaN            NaN            NaN            NaN            NaN  0.658039       0.378635                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.9796                 NaN            NaN            NaN            NaN            NaN  0.648958       0.371403                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.9947                 NaN            NaN            NaN            NaN            NaN  0.365218       0.640118                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.0078                 NaN            NaN            NaN            NaN            NaN  0.633460       0.358783                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.0269                 NaN            NaN            NaN            NaN            NaN  0.620114       0.352957                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.4360                 NaN            NaN            NaN            NaN            NaN  0.657991       0.600600                 NaN  0.305383                 NaN            NaN            NaN            NaN
  1411.03        500.000        97.3164                 NaN            NaN            NaN            NaN            NaN  0.725848        1.07048                 NaN  0.887299                 NaN            NaN            NaN            NaN
  1408.52        500.000        97.4045                 NaN            NaN            NaN            NaN            NaN  0.701393        1.03497                 NaN  0.859187                 NaN            NaN            NaN            NaN
  1406.02        500.000        97.4876                 NaN            NaN            NaN            NaN            NaN  0.678108        1.00217                 NaN  0.832134                 NaN            NaN            NaN            NaN
  1403.51        500.000        97.5747                 NaN            NaN            NaN            NaN            NaN  0.654185       0.967239                 NaN  0.803891                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.6466                 NaN            NaN            NaN            NaN            NaN  0.634881       0.937513                 NaN  0.781017                 NaN            NaN            NaN            NaN
  1398.50        500.000        97.7294                 NaN            NaN            NaN            NaN            NaN  0.906258       0.611184                 NaN  0.753150                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.7941                 NaN            NaN            NaN            NaN            NaN  0.592864       0.880313                 NaN  0.732730                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.8609                 NaN            NaN            NaN            NaN            NaN  0.853586       0.574697                 NaN  0.710861                 NaN            NaN            NaN            NaN
  1390.98        500.000        97.9246                 NaN            NaN            NaN            NaN            NaN  0.556912       0.828483                 NaN  0.690047                 NaN            NaN            NaN            NaN
  1388.47        500.000        97.9844                 NaN            NaN            NaN            NaN            NaN  0.539839       0.805350                 NaN  0.670451                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.0432                 NaN            NaN            NaN            NaN            NaN  0.782701       0.522965                 NaN  0.651172                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.0986                 NaN            NaN            NaN            NaN            NaN  0.760613       0.507999                 NaN  0.632783                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.1517                 NaN            NaN            NaN            NaN            NaN  0.493019       0.739810                 NaN  0.615465                 NaN            NaN            NaN            NaN
  1378.45        500.000        98.2026                 NaN            NaN            NaN            NaN            NaN  0.720519       0.478404                 NaN  0.598457                 NaN            NaN            NaN            NaN
  1375.94        500.000        98.2518                 NaN            NaN            NaN            NaN            NaN  0.701461       0.464578                 NaN  0.582180                 NaN            NaN            NaN            NaN
  1373.43        500.000        98.2982                 NaN            NaN            NaN            NaN            NaN  0.683618       0.451450                 NaN  0.566769                 NaN            NaN            NaN            NaN
  1370.93        500.000        98.3427                 NaN            NaN            NaN            NaN            NaN  0.666881       0.438436                 NaN  0.552001                 NaN            NaN            NaN            NaN
  1368.42        500.000        98.3858                 NaN            NaN            NaN            NaN            NaN  0.426198       0.650356                 NaN  0.537597                 NaN            NaN            NaN            NaN
  1365.91        500.000        98.4270                 NaN            NaN            NaN            NaN            NaN  0.414614       0.634579                 NaN  0.523814                 NaN            NaN            NaN            NaN
  1363.41        500.000        98.4669                 NaN            NaN            NaN            NaN            NaN  0.403147       0.619473                 NaN  0.510490                 NaN            NaN            NaN            NaN
  1360.90        500.000        98.5054                 NaN            NaN            NaN            NaN            NaN  0.604649       0.392310                 NaN  0.497675                 NaN            NaN            NaN            NaN
  1358.40        500.000        98.5426                 NaN            NaN            NaN            NaN            NaN  0.381378       0.590800                 NaN  0.485188                 NaN            NaN            NaN            NaN
  1355.89        500.000        98.5774                 NaN            NaN            NaN            NaN            NaN  0.577766       0.371379                 NaN  0.473500                 NaN            NaN            NaN            NaN
  1353.38        500.000        98.6123                 NaN            NaN            NaN            NaN            NaN  0.361367       0.564644                 NaN  0.461685                 NaN            NaN            NaN            NaN
  1350.88        500.000        98.6457                 NaN            NaN            NaN            NaN            NaN  0.551469       0.352451                 NaN  0.450355                 NaN            NaN            NaN            NaN
  1348.37        500.000        98.6773                 NaN            NaN            NaN            NaN            NaN  0.342706       0.540267                 NaN  0.439726                 NaN            NaN            NaN            NaN
  1345.86        500.000        98.7074                 NaN            NaN            NaN            NaN            NaN  0.334416       0.528585                 NaN  0.429579                 NaN            NaN            NaN            NaN
  1343.36        500.000        98.7380                 NaN            NaN            NaN            NaN            NaN  0.517609       0.325153                 NaN  0.419203                 NaN            NaN            NaN            NaN
  1340.85        500.000        98.7662                 NaN            NaN            NaN            NaN            NaN  0.317694       0.506481                 NaN  0.409576                 NaN            NaN            NaN            NaN
  1338.35        500.000        98.7947                 NaN            NaN            NaN            NaN            NaN  0.496474       0.308886                 NaN  0.399938                 NaN            NaN            NaN            NaN
  1335.84        500.000        98.8224                 NaN            NaN            NaN            NaN            NaN  0.486274       0.300756                 NaN  0.390619                 NaN            NaN            NaN            NaN
  1333.33        500.000        98.8451                 NaN            NaN            NaN            NaN            NaN  0.477474       0.293778                 NaN  0.383621                 NaN            NaN            NaN            NaN
  1330.83        500.000        98.8782                 NaN            NaN            NaN            NaN            NaN  0.466792       0.283853                 NaN  0.371195                 NaN            NaN            NaN            NaN
  1328.32        500.000        98.8973                 NaN            NaN            NaN            NaN            NaN  0.279176       0.458541                 NaN  0.365024                 NaN            NaN            NaN            NaN
  1325.81        500.000        98.9212                 NaN            NaN            NaN            NaN            NaN  0.449794       0.272161                 NaN  0.356893                 NaN            NaN            NaN            NaN
  1323.31        500.000        98.9445                 NaN            NaN            NaN            NaN            NaN  0.265471       0.441102                 NaN  0.348952                 NaN            NaN            NaN            NaN
  1320.80        500.000        98.9666                 NaN            NaN            NaN            NaN            NaN  0.259002       0.433009                 NaN  0.341404                 NaN            NaN            NaN            NaN
  1318.30        500.000        98.9882                 NaN            NaN            NaN            NaN            NaN  0.252687       0.425166                 NaN  0.333979                 NaN            NaN            NaN            NaN
  1315.79        500.000        99.0088                 NaN            NaN            NaN            NaN            NaN  0.417725       0.246552                 NaN  0.326913                 NaN            NaN            NaN            NaN
  1313.28        500.000        99.0297                 NaN            NaN            NaN            NaN            NaN  0.240191       0.410302                 NaN  0.319768                 NaN            NaN            NaN            NaN
  1310.78        500.000        99.0495                 NaN            NaN            NaN            NaN            NaN  0.234669       0.402840                 NaN  0.313006                 NaN            NaN            NaN            NaN
  1308.27        500.000        99.0685                 NaN            NaN            NaN            NaN            NaN  0.396009       0.228761                 NaN  0.306718                 NaN            NaN            NaN            NaN
  1305.76        500.000        99.0880                 NaN            NaN            NaN            NaN            NaN  0.388545       0.223778                 NaN  0.299631                 NaN            NaN            NaN            NaN
  1303.26        500.000        99.1051                 NaN            NaN            NaN            NaN            NaN  0.382471       0.218560                 NaN  0.293863                 NaN            NaN            NaN            NaN
  1300.75        500.000        99.1233                 NaN            NaN            NaN            NaN            NaN  0.375995       0.213115                 NaN  0.287626                 NaN            NaN            NaN            NaN
  1298.25        500.000        99.2398                 NaN            NaN  0.128974                 NaN            NaN  0.366702                 NaN            NaN  0.264532                 NaN            NaN            NaN            NaN
  1295.74        500.000        99.1005                 NaN            NaN            NaN            NaN            NaN  0.461691       0.140526                 NaN  0.297257                 NaN            NaN            NaN            NaN
  1293.23        500.000        99.1850                 NaN            NaN  0.282774E-001            NaN            NaN  0.218817       0.297436                 NaN  0.270509                 NaN            NaN            NaN            NaN
  1290.73        500.000        82.2615                 NaN            NaN            NaN            NaN            NaN   1.53951        2.80809                 NaN   2.11176        11.2791                 NaN            NaN            NaN
  1288.22        500.000        82.1086                 NaN            NaN            NaN            NaN            NaN   1.55243        2.78271                 NaN   2.11686        11.4394                 NaN            NaN            NaN
  1285.71        500.000        85.2406                 NaN            NaN            NaN            NaN            NaN   1.30298        2.28615                 NaN   1.76395        9.40631                 NaN            NaN            NaN
  1283.21        500.000        87.4926                 NaN            NaN            NaN            NaN            NaN   1.12026        1.93082                 NaN   1.50843        7.94792                 NaN            NaN            NaN
  1280.70        500.000        89.1837                 NaN            NaN            NaN            NaN            NaN  0.981415        1.66353                 NaN   1.31469        6.85666                 NaN            NaN            NaN
  1278.20        500.000        90.5104                 NaN            NaN            NaN            NaN            NaN  0.872496        1.45287                 NaN   1.16156        6.00270                 NaN            NaN            NaN
  1275.69        500.000        91.5696                 NaN            NaN            NaN            NaN            NaN  0.782716        1.28489                 NaN   1.03791        5.32487                 NaN            NaN            NaN
  1273.18        500.000        92.4091                 NaN            NaN            NaN            NaN            NaN   1.15497       0.710278                 NaN  0.939513        4.78613                 NaN            NaN            NaN
  1270.68        500.000        93.1089                 NaN            NaN            NaN            NaN            NaN  0.649837        1.04562                 NaN  0.856704        4.33890                 NaN            NaN            NaN
  1268.17        500.000        93.7029                 NaN            NaN            NaN            NaN            NaN  0.953216       0.597248                 NaN  0.785643        3.96097                 NaN            NaN            NaN
  1265.66        500.000        94.2080                 NaN            NaN            NaN            NaN            NaN  0.547679       0.879857                 NaN  0.724958        3.63950                 NaN            NaN            NaN
  1263.16        500.000        94.6484                 NaN            NaN            NaN            NaN            NaN  0.816396       0.503014                 NaN  0.671282        3.36094                 NaN            NaN            NaN
  1260.65        500.000        95.0268                 NaN            NaN            NaN            NaN            NaN  0.760084       0.466869                 NaN  0.624791        3.12143                 NaN            NaN            NaN
  1258.15        500.000        95.3651                 NaN            NaN            NaN            NaN            NaN  0.731594       0.411931                 NaN  0.582936        2.90848                 NaN            NaN            NaN
  1255.64        500.000        95.6597                 NaN            NaN            NaN            NaN            NaN   1.07157                 NaN            NaN  0.546416        2.72231                 NaN            NaN            NaN
  1253.13        500.000        95.9207                 NaN            NaN            NaN            NaN            NaN   1.00800                 NaN            NaN  0.513198        2.55807                 NaN            NaN            NaN
  1250.63        500.000        96.1632                 NaN            NaN            NaN            NaN            NaN  0.947457                 NaN            NaN  0.482733        2.40661                 NaN            NaN            NaN
  1248.12        500.000        96.3747                 NaN            NaN            NaN            NaN            NaN  0.894369                 NaN            NaN  0.454779        2.27617                 NaN            NaN            NaN
  1245.61        500.000        96.5764                 NaN            NaN            NaN            NaN            NaN  0.847762                 NaN            NaN  0.428809        2.14700                 NaN            NaN            NaN
  1243.11        500.000        96.7528                 NaN            NaN            NaN            NaN            NaN  0.802250                 NaN            NaN  0.406666        2.03824                 NaN            NaN            NaN
  1240.60        500.000        96.9098                 NaN            NaN            NaN            NaN            NaN  0.765299                 NaN            NaN  0.385018        1.93986                 NaN            NaN            NaN
  1238.10        500.000        97.0626                 NaN            NaN            NaN            NaN            NaN  0.727392                 NaN            NaN  0.365075        1.84498                 NaN            NaN            NaN
  1235.59        500.000        97.1981                 NaN            NaN            NaN            NaN            NaN  0.693594                 NaN            NaN  0.348468        1.75983                 NaN            NaN            NaN
  1233.08        500.000        97.3271                 NaN            NaN            NaN            NaN            NaN  0.662581                 NaN            NaN  0.330113        1.68024                 NaN            NaN            NaN
  1230.58        500.000        97.4444                 NaN            NaN            NaN            NaN            NaN  0.633678                 NaN            NaN  0.315174        1.60679                 NaN            NaN            NaN
  1228.07        500.000        97.5527                 NaN            NaN            NaN            NaN            NaN  0.607509                 NaN            NaN  0.300333        1.53947                 NaN            NaN            NaN
  1225.56        500.000        97.6543                 NaN            NaN            NaN            NaN            NaN  0.583491                 NaN            NaN  0.286037        1.47618                 NaN            NaN            NaN
  1223.06        500.000        97.7448                 NaN            NaN            NaN            NaN            NaN  0.561680                 NaN            NaN  0.274978        1.41856                 NaN            NaN            NaN
  1220.55        500.000        97.8391                 NaN            NaN            NaN            NaN            NaN  0.537309                 NaN            NaN  0.262336        1.36124                 NaN            NaN            NaN
  1218.05        500.000        97.9193                 NaN            NaN            NaN            NaN            NaN  0.519364                 NaN            NaN  0.250925        1.31046                 NaN            NaN            NaN
  1215.54        500.000        97.9963                 NaN            NaN            NaN            NaN            NaN  0.501301                 NaN            NaN  0.240151        1.26223                 NaN            NaN            NaN
  1213.03        500.000        98.0709                 NaN            NaN            NaN            NaN            NaN  0.482360                 NaN            NaN  0.230992        1.21578                 NaN            NaN            NaN
  1210.53        500.000        98.1410                 NaN            NaN            NaN            NaN            NaN  0.465326                 NaN            NaN  0.221127        1.17253                 NaN            NaN            NaN
  1208.02        500.000        86.8339                 NaN            NaN            NaN            NaN            NaN   1.44271                 NaN            NaN   1.05541        5.29483        5.37317                 NaN            NaN
  1205.51        500.000        86.3456                 NaN            NaN            NaN            NaN            NaN  0.538822E-001   1.37553                 NaN   1.08189        5.48799        5.63087       0.241983E-001            NaN
  1203.01        500.000        84.6398                 NaN            NaN            NaN            NaN            NaN   1.67092                 NaN            NaN   1.25521        6.13796        6.23636       0.597644E-001            NaN
  1200.50        500.000        83.8365                 NaN            NaN            NaN            NaN            NaN   1.72694                 NaN            NaN   1.26959        6.48319        6.61579       0.680032E-001            NaN
  1197.99        500.000        86.1118                 NaN            NaN            NaN            NaN            NaN   1.46952                 NaN            NaN   1.08871        5.62926        5.64295       0.577468E-001            NaN
  1195.49        500.000        82.4442                 NaN            NaN            NaN            NaN            NaN   1.60736                 NaN            NaN   1.31744        7.23627        7.31848       0.762695E-001            NaN
  1192.98        500.000        81.4485                 NaN            NaN            NaN            NaN            NaN   1.56392       0.192112                 NaN   1.45022        7.69992        7.58412       0.612300E-001            NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.03491                 NaN            NaN   7.14422        42.7124        40.7920       0.316491                 NaN
  1187.97        500.000                 NaN            NaN            NaN  0.203578                 NaN            NaN   8.36897       0.322014                 NaN   7.11033        42.7895        40.8748       0.330763                 NaN
  1185.46        500.000                 NaN            NaN            NaN  0.869938                 NaN            NaN   1.58586        5.92425                 NaN   6.98704        43.1145        41.1403       0.378178                 NaN
  1182.96        500.000                 NaN            NaN            NaN  0.876982                 NaN            NaN   1.52333        5.97914                 NaN   6.98939        43.1074        41.1460       0.377686                 NaN
  1180.45        500.000                 NaN            NaN            NaN  0.883564                 NaN            NaN   1.45770        6.03804                 NaN   6.99183        43.1001        41.1516       0.377151                 NaN
  1177.94        500.000                 NaN            NaN            NaN  0.891789                 NaN            NaN   1.39508        6.09106                 NaN   6.99391        43.0935        41.1579       0.376735                 NaN
  1175.44        500.000                 NaN            NaN            NaN  0.897873                 NaN            NaN   1.32434        6.15611                 NaN   6.99642        43.0858        41.1633       0.376150                 NaN
  1172.93        500.000                 NaN            NaN            NaN  0.906471                 NaN            NaN   1.25960        6.21072                 NaN   6.99839        43.0793        41.1698       0.375752                 NaN
  1170.43        500.000                 NaN            NaN            NaN  0.914142                 NaN            NaN   1.19037        6.27155                 NaN   7.00054        43.0722        41.1759       0.375279                 NaN
  1167.92        500.000                 NaN            NaN            NaN  0.921647                 NaN            NaN   1.11905        6.33484                 NaN   7.00269        43.0650        41.1820       0.374788                 NaN
  1165.41        500.000                 NaN            NaN            NaN  0.616670                 NaN            NaN   8.01924       0.109965E-004            NaN   7.07557        42.8716        41.0684       0.348463                 NaN
  1162.91        500.000                 NaN            NaN            NaN  0.652133                 NaN            NaN   7.96117       0.105614E-004            NaN   7.07205        42.8791        41.0855       0.350080                 NaN
  1160.40        500.000                 NaN            NaN            NaN  0.687054                 NaN            NaN   7.90396       0.101630E-004            NaN   7.06850        42.8865        41.1023       0.351684                 NaN
  1157.89        500.000                 NaN            NaN            NaN  0.721381                 NaN            NaN   7.84769       0.979396E-005            NaN   7.06493        42.8938        41.1189       0.353272                 NaN
  1155.39        500.000                 NaN            NaN            NaN  0.755054                 NaN            NaN   7.79247       0.944505E-005            NaN   7.06137        42.9010        41.1352       0.354841                 NaN
  1152.88        500.000                 NaN            NaN            NaN  0.788117                 NaN            NaN   7.73825       0.912247E-005            NaN   7.05782        42.9081        41.1513       0.356387                 NaN
  1150.38        500.000                 NaN            NaN            NaN  0.820500                 NaN            NaN   7.68513       0.881861E-005            NaN   7.05429        42.9151        41.1671       0.357910                 NaN
  1147.87        500.000                 NaN            NaN            NaN  0.852201                 NaN            NaN   7.63312       0.853594E-005            NaN   7.05078        42.9219        41.1826       0.359408                 NaN
  1145.36        500.000                 NaN            NaN            NaN  0.883154                 NaN            NaN   7.58233       0.826836E-005            NaN   7.04732        42.9286        41.1978       0.360875                 NaN
  1142.86        500.000                 NaN            NaN            NaN  0.913418                 NaN            NaN   7.53267       0.801463E-005            NaN   7.04390        42.9350        41.2126       0.362314                 NaN
  1140.35        500.000                 NaN            NaN            NaN  0.942947                 NaN            NaN   7.48422       0.777798E-005            NaN   7.04053        42.9413        41.2272       0.363723                 NaN
  1137.84        500.000                 NaN            NaN            NaN  0.971819                 NaN            NaN   7.43686       0.754960E-005            NaN   7.03721        42.9475        41.2415       0.365100                 NaN
  1135.34        500.000                 NaN            NaN            NaN  0.999895                 NaN            NaN   7.39080       0.734069E-005            NaN   7.03396        42.9534        41.2555       0.366444                 NaN
  1132.83        500.000                 NaN            NaN            NaN   1.02713                 NaN            NaN   7.34543       0.737489E-003            NaN   7.03080        42.9590        41.2691       0.367745                 NaN
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.83625        6.28947                 NaN   7.25589        42.4724        40.8510       0.294908                 NaN
  1127.82        500.000                 NaN            NaN            NaN   1.05176                 NaN            NaN   7.16609       0.142624                 NaN   7.03022        42.9569        41.2842       0.368204                 NaN
  1125.31        500.000                 NaN            NaN            NaN   1.10296                 NaN            NaN   7.20061       0.221451E-001            NaN   7.02249        42.9729        41.3077       0.371163                 NaN
  1122.81        500.000                 NaN            NaN            NaN   1.07831                 NaN            NaN   7.00532       0.262678                 NaN   7.02934        42.9555        41.3000       0.368787                 NaN
  1120.30        500.000                 NaN            NaN            NaN  0.617525                 NaN            NaN   5.57034        2.49739                 NaN   7.12435        42.7426        41.1127       0.335091                 NaN
  1117.79        500.000                 NaN            NaN            NaN  0.606386                 NaN            NaN   5.44816        2.63732                 NaN   7.12662        42.7380        41.1090       0.334536                 NaN
  1115.29        500.000                 NaN            NaN            NaN  0.657217                 NaN            NaN   5.10196        2.90426                 NaN   7.13823        42.7306        41.1330       0.334713                 NaN
  1112.78        500.000                 NaN            NaN            NaN  0.662769                 NaN            NaN   5.11444        2.88383                 NaN   7.13216        42.7323        41.1379       0.336633                 NaN
  1110.28        500.000                 NaN            NaN            NaN  0.697035                 NaN            NaN   5.12867        2.81044                 NaN   7.12992        42.7426        41.1536       0.337734                 NaN
  1107.77        500.000                 NaN            NaN            NaN  0.753405                 NaN            NaN   5.17382        2.68058                 NaN   7.12475        42.7476        41.1812       0.338644                 NaN
  1105.26        500.000                 NaN            NaN            NaN  0.782714                 NaN            NaN   5.16751        2.63944                 NaN   7.12134        42.7533        41.1958       0.339891                 NaN
  1102.76        500.000                 NaN            NaN            NaN   1.29641                 NaN            NaN   6.82652       0.833718E-001            NaN   7.00201        43.0027        41.4094       0.379570                 NaN
  1100.25        500.000                 NaN            NaN            NaN   1.31530                 NaN            NaN   6.79044       0.891112E-001            NaN   7.00011        43.0051        41.4196       0.380356                 NaN
  1097.74        500.000                 NaN            NaN            NaN   1.33362                 NaN            NaN   6.75504       0.951474E-001            NaN   6.99829        43.0072        41.4296       0.381107                 NaN
  1095.24        500.000                 NaN            NaN            NaN  0.731267E-004            NaN            NaN   6.49740        2.71866                 NaN   7.31840        42.3019        40.8913       0.272275                 NaN
  1092.73        500.000                 NaN            NaN            NaN   1.29816                 NaN            NaN   6.68697       0.246411                 NaN   7.02489        42.9477        41.4242       0.371625                 NaN
  1090.23        500.000                 NaN            NaN            NaN   1.11195                 NaN            NaN   5.72518        1.52750                 NaN   7.06207        42.8649        41.3488       0.359673                 NaN
  1087.72        500.000                 NaN            NaN            NaN   1.11033                 NaN            NaN   5.68997        1.55775                 NaN   7.05044        42.8812        41.3478       0.362596                 NaN
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.68430        2.55235                 NaN   7.33175        42.2640        40.9017       0.265931                 NaN
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.27635        7.35861       0.599298        7.33153        42.2646        40.9032       0.266475                 NaN
  1080.20        500.000                 NaN            NaN            NaN   2.57645                 NaN            NaN  0.962056                 NaN            NaN   6.42870        44.7200        41.7173       0.544170        3.05136     
  1077.69        500.000                 NaN            NaN            NaN   2.57657                 NaN            NaN  0.966009                 NaN            NaN   6.42907        44.7173        41.7194       0.544058        3.04767     
  1075.19        500.000                 NaN            NaN            NaN   2.57666                 NaN            NaN  0.970422                 NaN            NaN   6.42949        44.7144        41.7214       0.543937        3.04363     
  1072.68        500.000                 NaN            NaN            NaN   2.57678                 NaN            NaN  0.974293                 NaN            NaN   6.42986        44.7117        41.7235       0.543825        3.03999     
  1070.18        500.000                 NaN            NaN            NaN   2.57689                 NaN            NaN  0.978577                 NaN            NaN   6.43027        44.7089        41.7256       0.543706        3.03605     
  1067.67        500.000                 NaN            NaN            NaN   2.57699                 NaN            NaN  0.982861                 NaN            NaN   6.43068        44.7061        41.7277       0.543587        3.03211     
  1065.16        500.000                 NaN            NaN            NaN   2.57708                 NaN            NaN  0.987391                 NaN            NaN   6.43111        44.7032        41.7298       0.543463        3.02798     
