|6.6.6
Archiving\03_Data\eq/QFM_m1.25/EETA/EETA_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1923.08        2500.00        99.2103       0.778510       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2103       0.778579       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2102       0.778648       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2101       0.778717       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2100       0.778786       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2100       0.778855       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2099       0.778924       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.2098       0.778993       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2098       0.779062       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.2097       0.779131       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.2096       0.779200       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.2096       0.779269       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.2095       0.779338       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.2094       0.779408       0.111654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.2094       0.779477       0.111655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.2093       0.779546       0.111655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.2092       0.779616       0.111655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.2091       0.779685       0.111655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.2091       0.779754       0.111655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.2090       0.779823       0.111656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.2089       0.779893       0.111656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.2089       0.779962       0.111656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.2088       0.780032       0.111657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.2087       0.780101       0.111657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.2087       0.780171       0.111657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.2086       0.780240       0.111658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.2085       0.780310       0.111658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.2085       0.780379       0.111659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.2084       0.780449       0.111659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.2083       0.780519       0.111660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.2082       0.780588       0.111660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.2082       0.780658       0.111661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.2081       0.780728       0.111661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2080       0.780797       0.111662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2080       0.780867       0.111662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2079       0.780937       0.111663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2078       0.781006       0.111663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.2078       0.781076       0.111664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.2077       0.781146       0.111664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.2076       0.781216       0.111665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.2075       0.781286       0.111666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.2075       0.781356       0.111666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.2074       0.781425       0.111667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.2073       0.781495       0.111668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.2073       0.781565       0.111669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.2072       0.781635       0.111669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.2071       0.781705       0.111670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.2071       0.781775       0.111671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.2070       0.781845       0.111672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.2069       0.781915       0.111672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.2068       0.781985       0.111673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.2068       0.782055       0.111674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.2067       0.782125       0.111675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.2066       0.782195       0.111676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.2066       0.782265       0.111677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.2065       0.782335       0.111678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.2064       0.782405       0.111678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.2064       0.782475       0.111679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.2063       0.782545       0.111680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.2062       0.782615       0.111681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.2061       0.782685       0.111682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.2061       0.782755       0.111683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.2060       0.782825       0.111684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.2059       0.782895       0.111685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.2059       0.782966       0.111686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.2058       0.783035       0.111687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.2057       0.783105       0.111688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.2057       0.783175       0.111689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.2056       0.783246       0.111690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.2055       0.783316       0.111691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.2054       0.783386       0.111693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.2054       0.783456       0.111694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.2053       0.783526       0.111695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.2052       0.783596       0.111696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.2052       0.783666       0.111697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.2051       0.783736       0.111698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.2023       0.783807       0.110802E-001  0.285478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.8512       0.783951                 NaN  0.364849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.8363       0.784026                 NaN  0.379694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.8172       0.784102                 NaN  0.398704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.7981       0.784178                 NaN  0.417718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.7728       0.784257                 NaN  0.442899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        98.7380       0.784350                 NaN  0.466984       0.106429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        98.6980       0.784444                 NaN  0.496250       0.213238E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        98.6579       0.784539                 NaN  0.525522       0.320074E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        98.6025       0.784638                 NaN  0.570379       0.424333E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        98.5472       0.784738                 NaN  0.615245       0.528620E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        98.4917       0.784837                 NaN  0.660122       0.632934E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        98.4363       0.784936                 NaN  0.705009       0.737276E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        98.2870       0.785066                 NaN  0.844256       0.836571E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        98.1377       0.785196                 NaN  0.983544       0.935900E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        97.9883       0.785326                 NaN   1.12287       0.103526                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        97.8388       0.785455                 NaN   1.26224       0.113466                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        97.6894       0.785584                 NaN   1.40166       0.123409                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        97.5398       0.785712                 NaN   1.54111       0.133355                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        97.3903       0.785840                 NaN   1.68060       0.143304                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        97.2406       0.785968                 NaN   1.82014       0.153257                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        96.7897       0.786197                 NaN   2.26141       0.162671                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        96.3386       0.786424                 NaN   2.70292       0.172090                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        95.8872       0.786650                 NaN   3.14467       0.181514                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        95.4355       0.786875                 NaN   3.58665       0.190944                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        94.9837       0.787098                 NaN   4.02886       0.200378                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        94.5316       0.787319                 NaN   4.47130       0.209818                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        94.0792       0.787538                 NaN   4.91397       0.219262                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        93.6267       0.787757                 NaN   5.35686       0.228712                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        92.2646       0.788993                 NaN   5.51167       0.224561        1.21016                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        90.8182       0.790343                 NaN   5.60808       0.218251        2.56508                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        89.4237       0.791653                 NaN   5.69723       0.211430        3.87602                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        88.0245       0.792965                 NaN   5.78667       0.204587        5.19125                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        86.7251       0.794195                 NaN   5.86689       0.196873        6.41697                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        85.4217       0.795428                 NaN   5.94734       0.189134        7.64644                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        84.1143       0.796663                 NaN   6.02802       0.181371        8.87968                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        82.8029       0.797899                 NaN   6.10894       0.173583        10.1167                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        81.6481       0.799013                 NaN   6.17319       0.163732        11.2160                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        80.4901       0.800129                 NaN   6.23760       0.153853        12.3183                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        79.3290       0.801246                 NaN   6.30218       0.143947        13.4237                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        78.1647       0.802365                 NaN   6.36693       0.134012        14.5320                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        76.9972       0.803485                 NaN   6.43184       0.124049        15.6434                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        75.8265       0.804607                 NaN   6.49693       0.114058        16.7579                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        74.6527       0.805731                 NaN   6.56218       0.104039        17.8754                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        73.4757       0.806856                 NaN   6.62760       0.939913E-001   18.9959                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        72.4065       0.807901                 NaN   6.68136       0.813014E-001   20.0229                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        71.3347       0.808947                 NaN   6.73525       0.685782E-001   21.0525                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        70.2602       0.809994                 NaN   6.78927       0.558218E-001   22.0847                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        69.1830       0.811043                 NaN   6.84342       0.430321E-001   23.1195                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        68.1374       0.812072                 NaN   6.89312       0.280290E-001   24.1293                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        67.0894       0.813102                 NaN   6.94295       0.129874E-001   25.1416                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        66.0634       0.814111                 NaN   6.99354                 NaN   26.1289                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        65.1058       0.815045                 NaN   7.06160                 NaN   27.0175                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        64.1587       0.815974                 NaN   7.12293                 NaN   27.9024                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        63.2094       0.816904                 NaN   7.18440                 NaN   28.7893                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        62.2655       0.817830                 NaN   7.24788                 NaN   29.6688                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        61.2884       0.818795                 NaN   7.30870                 NaN   30.4242       0.159941                 NaN            NaN            NaN            NaN
  1496.79        2500.00        59.7055       0.820400                 NaN   7.31872                 NaN   29.3718        2.78354                 NaN            NaN            NaN            NaN
  1493.59        2500.00        58.1166       0.822009                 NaN   7.32876                 NaN   28.3152        5.41736                 NaN            NaN            NaN            NaN
  1490.38        2500.00        56.2678       0.823936                 NaN   7.42676                 NaN   27.8149        6.59731        1.06924                 NaN            NaN            NaN
  1487.18        2500.00        54.4207       0.825870                 NaN   7.53194                 NaN   27.3558        2.24599        7.61975                 NaN            NaN            NaN
  1483.97        2500.00        54.4188       0.825915                 NaN   7.53225                 NaN   27.3569        2.24607        7.62006                 NaN            NaN            NaN
  1480.77        2500.00        50.8750       0.829599                 NaN   7.71978                 NaN   26.4786        9.59158        4.50544                 NaN            NaN            NaN
  1477.56        2500.00        49.1642       0.831409                 NaN   7.79992       0.444465E-002   25.9313        5.56530        10.7035                 NaN            NaN            NaN
  1474.36        2500.00        47.4532       0.833223                 NaN   7.85827       0.275085E-001   24.9686        6.55478        12.3044                 NaN            NaN            NaN
  1471.15        2500.00        47.4514       0.833263                 NaN   7.85855       0.275101E-001   24.9694        6.55500        12.3049                 NaN            NaN            NaN
  1467.95        2500.00        47.4495       0.833302                 NaN   7.85883       0.275117E-001   24.9703        6.55522        12.3053                 NaN            NaN            NaN
  1464.74        2500.00        47.4477       0.833341                 NaN   7.85910       0.275133E-001   24.9711        6.55544        12.3057                 NaN            NaN            NaN
  1461.54        2500.00        41.1202       0.840020                 NaN   8.06035       0.110988        22.0301        10.4026        17.4358                 NaN            NaN            NaN
  1458.33        2500.00        41.1185       0.840055                 NaN   8.06058       0.110994        22.0307        10.4028        17.4363                 NaN            NaN            NaN
  1455.13        2500.00        41.1168       0.840089                 NaN   8.06082       0.111000        22.0314        10.4031        17.4368                 NaN            NaN            NaN
  1451.92        2500.00        41.1151       0.840123                 NaN   8.06105       0.111006        22.0320        10.4034        17.4374                 NaN            NaN            NaN
  1448.72        2500.00        41.1134       0.840158                 NaN   8.06128       0.111012        22.0326        10.4037        17.4379                 NaN            NaN            NaN
  1445.51        2500.00        41.1116       0.840192                 NaN   8.06152       0.111018        22.0332        10.4040        17.4384                 NaN            NaN            NaN
  1442.31        2500.00        41.1099       0.840227                 NaN   8.06175       0.111024        22.0338        10.4043        17.4389                 NaN            NaN            NaN
  1439.10        2500.00        41.1082       0.840261                 NaN   8.06199       0.111030        22.0345        10.4046        17.4395                 NaN            NaN            NaN
  1435.90        2500.00        30.4879       0.851894                 NaN   8.17487       0.239889        19.7773        23.0590        17.4092                 NaN            NaN            NaN
  1432.69        2500.00        30.4865       0.851920                 NaN   8.17503       0.239900        19.7776        23.0595        17.4095                 NaN            NaN            NaN
  1429.49        2500.00        30.4852       0.851947                 NaN   8.17518       0.239911        19.7780        23.0600        17.4098                 NaN            NaN            NaN
  1426.28        2500.00        30.4839       0.851973                 NaN   8.17534       0.239922        19.7783        23.0605        17.4101                 NaN            NaN            NaN
  1423.08        2500.00        26.0922       0.857046                 NaN   8.09531       0.296665        19.8406        20.4567        24.3615                 NaN            NaN            NaN
  1419.87        2500.00        26.0910       0.857069                 NaN   8.09543       0.296678        19.8409        20.4570        24.3619                 NaN            NaN            NaN
  1416.67        2500.00        24.0844       0.859462                 NaN   8.02276       0.325321        20.0539        21.8633        24.7908                 NaN            NaN            NaN
  1413.46        2500.00        22.6546       0.860649                 NaN   8.13798       0.345541        19.7050        25.5764        22.3205       0.399348                 NaN            NaN
  1410.26        2500.00        21.0594       0.861780                 NaN   8.32994       0.367483        19.1210        22.6187        26.6453       0.996333                 NaN            NaN
  1407.05        2500.00        21.0585       0.861798                 NaN   8.33003       0.367496        19.1212        22.6189        26.6456       0.996403                 NaN            NaN
  1403.85        2500.00        21.0576       0.861817                 NaN   8.33012       0.367510        19.1214        22.6192        26.6460       0.996472                 NaN            NaN
  1400.64        2500.00        21.0567       0.861835                 NaN   8.33020       0.367524        19.1215        22.6194        26.6463       0.996542                 NaN            NaN
  1397.44        2500.00        21.0558       0.861854                 NaN   8.33029       0.367538        19.1217        22.6196        26.6466       0.996611                 NaN            NaN
  1394.23        2500.00        21.0549       0.861872                 NaN   8.33038       0.367552        19.1219        22.6198        26.6470       0.996681                 NaN            NaN
  1391.03        2500.00        21.0539       0.861891                 NaN   8.33047       0.367566        19.1221        22.6200        26.6473       0.996750                 NaN            NaN
  1387.82        2500.00        21.0530       0.861909                 NaN   8.33055       0.367580        19.1222        22.6202        26.6476       0.996820                 NaN            NaN
  1384.62        2500.00        12.0017       0.868276                 NaN   9.36284       0.489969        16.0399        23.8655        32.6444        4.72739                 NaN            NaN
  1381.41        2500.00        12.0012       0.868287                 NaN   9.36285       0.489983        16.0399        23.8655        32.6445        4.72768                 NaN            NaN
  1378.21        2500.00        12.0007       0.868298                 NaN   9.36287       0.489997        16.0399        23.8656        32.6447        4.72797                 NaN            NaN
  1375.00        2500.00        12.0003       0.868309                 NaN   9.36288       0.490011        16.0399        23.8656        32.6448        4.72826                 NaN            NaN
  1371.79        2500.00        11.9998       0.868319                 NaN   9.36290       0.490025        16.0399        23.8656        32.6449        4.72854                 NaN            NaN
  1368.59        2500.00        11.9993       0.868330                 NaN   9.36292       0.490039        16.0399        23.8656        32.6450        4.72883                 NaN            NaN
  1365.38        2500.00        11.9988       0.868341                 NaN   9.36293       0.490053        16.0400        23.8656        32.6451        4.72912                 NaN            NaN
  1362.18        2500.00        11.9983       0.868351                 NaN   9.36295       0.490067        16.0400        23.8657        32.6453        4.72940                 NaN            NaN
  1358.97        2500.00        6.43495       0.872475                 NaN   9.86013       0.558804        14.6374        24.1377        36.0757        7.42276                 NaN            NaN
  1355.77        2500.00        6.43474       0.872481                 NaN   9.86010       0.558818        14.6374        24.1376        36.0757        7.42317                 NaN            NaN
  1352.56        2500.00        6.43452       0.872488                 NaN   9.86007       0.558831        14.6373        24.1375        36.0757        7.42359                 NaN            NaN
  1349.36        2500.00        6.43430       0.872494                 NaN   9.86004       0.558845        14.6373        24.1374        36.0756        7.42400                 NaN            NaN
  1346.15        2500.00        6.43408       0.872501                 NaN   9.86000       0.558858        14.6372        24.1373        36.0756        7.42442                 NaN            NaN
  1342.95        2500.00        6.43386       0.872507                 NaN   9.85997       0.558871        14.6372        24.1373        36.0755        7.42483                 NaN            NaN
  1339.74        2500.00        6.43364       0.872513                 NaN   9.85994       0.558885        14.6371        24.1372        36.0755        7.42525                 NaN            NaN
  1336.54        2500.00        6.43342       0.872520                 NaN   9.85991       0.558898        14.6370        24.1371        36.0755        7.42566                 NaN            NaN
  1333.33        2500.00        2.40809       0.875811                 NaN   10.0578       0.599469        14.1455        38.2392        24.0939        9.58026                 NaN            NaN
  1330.13        2500.00        2.40802       0.875814                 NaN   10.0578       0.599482        14.1454        38.2391        24.0937        9.58076                 NaN            NaN
  1326.92        2500.00        2.40796       0.875818                 NaN   10.0577       0.599494        14.1453        38.2389        24.0936        9.58127                 NaN            NaN
  1323.72        2500.00        2.40789       0.875822                 NaN   10.0576       0.599507        14.1452        38.2388        24.0934        9.58178                 NaN            NaN
  1320.51        2500.00       0.712762       0.877351                 NaN   10.0773       0.612045        14.1343        39.0219        24.0472        10.5171                 NaN            NaN
  1317.31        2500.00       0.310548       0.877733                 NaN   10.0741       0.614832        14.1439        24.0378        39.2024        10.7387                 NaN            NaN
  1314.10        2500.00                 NaN  0.877857                 NaN   10.1187       0.612178        14.3687        38.9109        24.1112        10.8157       0.184748                 NaN
  1310.90        2500.00                 NaN  0.877860                 NaN   10.1186       0.612190        14.3686        38.9107        24.1110        10.8162       0.184750                 NaN
  1307.69        2500.00                 NaN  0.877750                 NaN   10.1598       0.604135        14.8986        24.2094        38.1746        10.8718       0.203984                 NaN
  1304.49        2500.00                 NaN  0.877753                 NaN   10.1597       0.604147        14.8985        24.2092        38.1744        10.8723       0.203987                 NaN
  1301.28        2500.00                 NaN  0.877755                 NaN   10.1597       0.604158        14.8984        24.2090        38.1742        10.8729       0.203989                 NaN
