|6.6.6
Archiving\03_Data\Dfrac/QFM_m3.5/T13/T13_2.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1997.49        2500.00                 NaN
  1994.99        2500.00                 NaN
  1992.48        2500.00                 NaN
  1989.97        2500.00                 NaN
  1987.47        2500.00                 NaN
  1984.96        2500.00                 NaN
  1982.46        2500.00                 NaN
  1979.95        2500.00                 NaN
  1977.44        2500.00                 NaN
  1974.94        2500.00                 NaN
  1972.43        2500.00                 NaN
  1969.92        2500.00                 NaN
  1967.42        2500.00                 NaN
  1964.91        2500.00                 NaN
  1962.41        2500.00                 NaN
  1959.90        2500.00                 NaN
  1957.39        2500.00                 NaN
  1954.89        2500.00                 NaN
  1952.38        2500.00                 NaN
  1949.87        2500.00                 NaN
  1947.37        2500.00                 NaN
  1944.86        2500.00                 NaN
  1942.36        2500.00                 NaN
  1939.85        2500.00                 NaN
  1937.34        2500.00                 NaN
  1934.84        2500.00                 NaN
  1932.33        2500.00                 NaN
  1929.82        2500.00                 NaN
  1927.32        2500.00                 NaN
  1924.81        2500.00                 NaN
  1922.31        2500.00                 NaN
  1919.80        2500.00                 NaN
  1917.29        2500.00                 NaN
  1914.79        2500.00                 NaN
  1912.28        2500.00                 NaN
  1909.77        2500.00                 NaN
  1907.27        2500.00                 NaN
  1904.76        2500.00                 NaN
  1902.26        2500.00                 NaN
  1899.75        2500.00       0.885882E-006
  1897.24        2500.00                 NaN
  1894.74        2500.00       0.712228E-006
  1892.23        2500.00       0.129216E-004
  1889.72        2500.00       0.159249E-004
  1887.22        2500.00       0.948100E-005
  1884.71        2500.00       0.125392E-004
  1882.21        2500.00       0.124355E-004
  1879.70        2500.00       0.123220E-004
  1877.19        2500.00       0.761969E-005
  1874.69        2500.00       0.167368E-004
  1872.18        2500.00       0.120651E-004
  1869.67        2500.00       0.124627E-004
  1867.17        2500.00       0.111119E-004
  1864.66        2500.00       0.117101E-004
  1862.16        2500.00       0.115900E-004
  1859.65        2500.00       0.114562E-004
  1857.14        2500.00       0.113529E-004
  1854.64        2500.00       0.112682E-004
  1852.13        2500.00       0.111897E-004
  1849.62        2500.00       0.110966E-004
  1847.12        2500.00       0.110035E-004
  1844.61        2500.00       0.109168E-004
  1842.11        2500.00       0.108721E-004
  1839.60        2500.00       0.106828E-004
  1837.09        2500.00       0.895278E-005
  1834.59        2500.00       0.122639E-004
  1832.08        2500.00       0.104541E-004
  1829.57        2500.00       0.104096E-004
  1827.07        2500.00       0.886160E-005
  1824.56        2500.00       0.116524E-004
  1822.06        2500.00       0.183932E-004
  1819.55        2500.00       0.177997E-005
  1817.04        2500.00       0.998836E-005
  1814.54        2500.00       0.992907E-005
  1812.03        2500.00       0.987471E-005
  1809.52        2500.00       0.126226E-004
  1807.02        2500.00       0.688747E-005
  1804.51        2500.00       0.958833E-005
  1802.01        2500.00       0.954296E-005
  1799.50        2500.00       0.137363E-004
  1796.99        2500.00       0.515204E-005
  1794.49        2500.00       0.933749E-005
  1791.98        2500.00       0.926012E-005
  1789.47        2500.00       0.918879E-005
  1786.97        2500.00       0.913216E-005
  1784.46        2500.00       0.905156E-005
  1781.95        2500.00       0.902042E-005
  1779.45        2500.00       0.890586E-005
  1776.94        2500.00       0.887054E-005
  1774.44        2500.00       0.880679E-005
  1771.93        2500.00       0.876237E-005
  1769.42        2500.00       0.865673E-005
  1766.92        2500.00       0.860626E-005
  1764.41        2500.00       0.858824E-005
  1761.90        2500.00       0.846054E-005
  1759.40        2500.00       0.843310E-005
  1756.89        2500.00       0.836475E-005
  1754.39        2500.00       0.837246E-005
  1751.88        2500.00       0.822066E-005
  1749.37        2500.00       0.816158E-005
  1746.87        2500.00       0.816057E-005
  1744.36        2500.00       0.803252E-005
  1741.85        2500.00       0.802923E-005
  1739.35        2500.00       0.795621E-005
  1736.84        2500.00       0.788688E-005
  1734.34        2500.00       0.788487E-005
  1731.83        2500.00       0.774942E-005
  1729.32        2500.00       0.772710E-005
  1726.82        2500.00       0.767369E-005
  1724.31        2500.00       0.763056E-005
  1721.80        2500.00       0.760727E-005
  1719.30        2500.00       0.754287E-005
  1716.79        2500.00       0.735528E-005
  1714.29        2500.00       0.737983E-005
  1711.78        2500.00       0.735960E-005
  1709.27        2500.00       0.726550E-005
  1706.77        2500.00       0.700598E-005
  1704.26        2500.00       0.738878E-005
  1701.75        2500.00       0.710631E-005
  1699.25        2500.00       0.704909E-005
  1696.74        2500.00       0.693290E-005
  1694.24        2500.00       0.701658E-005
  1691.73        2500.00       0.688453E-005
  1689.22        2500.00       0.682949E-005
  1686.72        2500.00       0.678917E-005
