|6.6.6
Archiving\03_Data\fracLP/QFM_m0.25/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1466.17        500.000        99.1825                 NaN  0.516674E-001            NaN            NaN  0.765877                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1780                 NaN            NaN            NaN            NaN  0.822006                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1856                 NaN            NaN            NaN            NaN  0.814389                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1935                 NaN            NaN            NaN            NaN  0.806494                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0883                 NaN            NaN            NaN            NaN  0.911741                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.3175                 NaN            NaN            NaN            NaN  0.682468                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2126                 NaN            NaN            NaN            NaN  0.787436                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2151                 NaN            NaN            NaN            NaN  0.784933                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2272                 NaN            NaN            NaN            NaN  0.772811                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2288                 NaN            NaN            NaN            NaN  0.771194                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2315                 NaN            NaN            NaN            NaN  0.768460                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2384                 NaN            NaN            NaN            NaN  0.761598                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2451                 NaN  0.221765E-005            NaN            NaN  0.754902                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.2489                 NaN            NaN            NaN            NaN  0.751104                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        99.2537                 NaN            NaN            NaN            NaN  0.746268                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        99.2588                 NaN            NaN            NaN            NaN  0.741162                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        99.2621                 NaN            NaN            NaN            NaN  0.737893                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        99.1309                 NaN            NaN            NaN            NaN  0.542623E-001  0.814876                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        99.0374                 NaN            NaN            NaN            NaN            NaN  0.962588                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.9400                 NaN            NaN            NaN            NaN            NaN  0.175256       0.884762                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5886                 NaN            NaN            NaN            NaN            NaN  0.925435       0.485992                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6954                 NaN            NaN            NaN            NaN  0.239497        1.06507                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.5380                 NaN            NaN            NaN            NaN            NaN  0.661126       0.800831                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6379                 NaN            NaN            NaN            NaN            NaN  0.890055       0.472086                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6522                 NaN            NaN            NaN            NaN            NaN  0.880299       0.467472                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6662                 NaN            NaN            NaN            NaN            NaN  0.870769       0.463069                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6804                 NaN            NaN            NaN            NaN            NaN  0.458629       0.860956                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6928                 NaN            NaN            NaN            NaN            NaN  0.454699       0.852533                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.7059                 NaN            NaN            NaN            NaN            NaN  0.450423       0.843628                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.7180                 NaN            NaN            NaN            NaN            NaN  0.835548       0.446468                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7304                 NaN            NaN            NaN            NaN            NaN  0.442369       0.827231                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7422                 NaN            NaN            NaN            NaN            NaN  0.438980       0.818837                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.8734                 NaN            NaN            NaN            NaN            NaN  0.829340       0.881322       0.415950                 NaN            NaN            NaN
  1383.46        500.000        97.1645                 NaN            NaN            NaN            NaN            NaN  0.823704        1.24798       0.763838                 NaN            NaN            NaN
  1380.95        500.000        97.2272                 NaN            NaN            NaN            NaN            NaN  0.804465        1.22301       0.745333                 NaN            NaN            NaN
  1378.45        500.000        97.2842                 NaN  0.111989                 NaN            NaN            NaN  0.823337        1.03823       0.742281                 NaN            NaN            NaN
  1375.94        500.000        97.3399                 NaN  0.242214                 NaN            NaN            NaN  0.850904       0.825775       0.741226                 NaN            NaN            NaN
  1373.43        500.000        97.3892                 NaN  0.453729                 NaN            NaN            NaN  0.906446       0.498347       0.752231                 NaN            NaN            NaN
  1370.93        500.000        97.4399                 NaN  0.465590                 NaN            NaN            NaN  0.896672       0.459047       0.738832                 NaN            NaN            NaN
  1368.42        500.000        97.5083                 NaN  0.465899                 NaN            NaN            NaN  0.878478       0.428589       0.718771                 NaN            NaN            NaN
  1365.91        500.000        97.5573                 NaN  0.477735                 NaN            NaN            NaN  0.870202       0.388748       0.706008                 NaN            NaN            NaN
  1363.41        500.000        97.6074                 NaN  0.485967                 NaN            NaN            NaN  0.860120       0.354367       0.692156                 NaN            NaN            NaN
  1360.90        500.000        97.6574                 NaN  0.492628                 NaN            NaN            NaN  0.849861       0.322195       0.677961                 NaN            NaN            NaN
  1358.40        500.000        97.7043                 NaN  0.499410                 NaN            NaN            NaN  0.291069       0.840240       0.664962                 NaN            NaN            NaN
  1355.89        500.000        97.7515                 NaN  0.506314                 NaN            NaN            NaN  0.830199       0.260129       0.651822                 NaN            NaN            NaN
  1353.38        500.000        97.7948                 NaN  0.512713                 NaN            NaN            NaN  0.231089       0.821904       0.639508                 NaN            NaN            NaN
  1350.88        500.000        97.8401                 NaN  0.518520                 NaN            NaN            NaN  0.202172       0.812219       0.627025                 NaN            NaN            NaN
  1348.37        500.000        97.8826                 NaN  0.524263                 NaN            NaN            NaN  0.174570       0.803473       0.615130                 NaN            NaN            NaN
  1345.86        500.000        97.9225                 NaN  0.528484                 NaN            NaN            NaN  0.150441       0.795001       0.603543                 NaN            NaN            NaN
  1343.36        500.000        97.9622                 NaN  0.534307                 NaN            NaN            NaN  0.122556       0.788059       0.592871                 NaN            NaN            NaN
  1340.85        500.000        97.9990                 NaN  0.537801                 NaN            NaN            NaN  0.776529       0.104453       0.582229                 NaN            NaN            NaN
  1338.35        500.000        98.0280                 NaN  0.536695                 NaN            NaN            NaN  0.773795       0.901730E-001  0.571385                 NaN            NaN            NaN
  1335.84        500.000        98.0773                 NaN  0.541965                 NaN            NaN            NaN  0.617635E-001  0.760353       0.558635                 NaN            NaN            NaN
  1333.33        500.000        98.1072                 NaN  0.547242                 NaN            NaN            NaN  0.756936       0.379078E-001  0.550755                 NaN            NaN            NaN
  1330.83        500.000        98.1435                 NaN  0.542089                 NaN            NaN            NaN  0.744006       0.319868E-001  0.538441                 NaN            NaN            NaN
  1328.32        500.000        98.1703                 NaN  0.544919                 NaN            NaN            NaN  0.739047       0.151006E-001  0.530673                 NaN            NaN            NaN
  1325.81        500.000        98.2088                 NaN  0.544290                 NaN            NaN            NaN  0.727710                 NaN  0.519209                 NaN            NaN            NaN
  1323.31        500.000        98.2369                 NaN  0.533698                 NaN            NaN            NaN  0.711433       0.809820E-002  0.509824                 NaN            NaN            NaN
  1320.80        500.000        98.2668                 NaN  0.530881                 NaN            NaN            NaN  0.701832                 NaN  0.500492                 NaN            NaN            NaN
  1318.30        500.000        98.2949                 NaN  0.522848                 NaN            NaN            NaN  0.691213                 NaN  0.491058                 NaN            NaN            NaN
  1315.79        500.000        98.3198                 NaN  0.522402                 NaN            NaN            NaN  0.674036                 NaN  0.483775                 NaN            NaN            NaN
  1313.28        500.000        98.3086                 NaN  0.378583                 NaN            NaN            NaN  0.584856       0.257985       0.469930                 NaN            NaN            NaN
  1310.78        500.000        98.3786                 NaN  0.502628                 NaN            NaN            NaN  0.655304                 NaN  0.463448                 NaN            NaN            NaN
  1308.27        500.000        98.4027                 NaN  0.495152                 NaN            NaN            NaN  0.646510                 NaN  0.455615                 NaN            NaN            NaN
  1305.76        500.000        98.4285                 NaN  0.487666                 NaN            NaN            NaN  0.636794                 NaN  0.447014                 NaN            NaN            NaN
  1303.26        500.000        98.4535                 NaN  0.481845                 NaN            NaN            NaN  0.625791                 NaN  0.438847                 NaN            NaN            NaN
  1300.75        500.000        98.4795                 NaN  0.474561                 NaN            NaN            NaN  0.615380                 NaN  0.430550                 NaN            NaN            NaN
  1298.25        500.000        98.5033                 NaN  0.467907                 NaN            NaN            NaN  0.606113                 NaN  0.422705                 NaN            NaN            NaN
  1295.74        500.000        98.5253                 NaN  0.461441                 NaN            NaN            NaN  0.597943                 NaN  0.415304                 NaN            NaN            NaN
  1293.23        500.000        98.5524                 NaN  0.452753                 NaN            NaN            NaN  0.588223                 NaN  0.406609                 NaN            NaN            NaN
  1290.73        500.000        98.5760                 NaN  0.445183                 NaN            NaN            NaN  0.579701                 NaN  0.399100                 NaN            NaN            NaN
  1288.22        500.000        98.4918                 NaN  0.489335                 NaN            NaN            NaN  0.573472                 NaN  0.445392                 NaN            NaN            NaN
  1285.71        500.000        98.7125                 NaN  0.378788                 NaN            NaN            NaN  0.575435                 NaN  0.333266                 NaN            NaN            NaN
  1283.21        500.000        98.6442                 NaN  0.424017                 NaN            NaN            NaN  0.554686                 NaN  0.377118                 NaN            NaN            NaN
  1280.70        500.000        98.6370                 NaN  0.431276                 NaN            NaN            NaN  0.547132                 NaN  0.384551                 NaN            NaN            NaN
  1278.20        500.000        98.7134                 NaN  0.397118                 NaN            NaN            NaN  0.540169                 NaN  0.349348                 NaN            NaN            NaN
  1275.69        500.000        98.7122                 NaN  0.401656                 NaN            NaN            NaN  0.530453                 NaN  0.355673                 NaN            NaN            NaN
  1273.18        500.000        98.7338                 NaN  0.394120                 NaN            NaN            NaN  0.523078                 NaN  0.348981                 NaN            NaN            NaN
  1270.68        500.000        98.7551                 NaN  0.385837                 NaN            NaN            NaN  0.516739                 NaN  0.342295                 NaN            NaN            NaN
  1268.17        500.000        98.7339                 NaN  0.316484       0.653668E-001            NaN            NaN  0.544207                 NaN  0.340025                 NaN            NaN            NaN
  1265.66        500.000        98.6478                 NaN  0.126541       0.249680                 NaN            NaN  0.633697                 NaN  0.342243                 NaN            NaN            NaN
  1263.16        500.000        98.6836                 NaN  0.122978       0.241814                 NaN            NaN  0.617852                 NaN  0.333784                 NaN            NaN            NaN
  1260.65        500.000        90.1349                 NaN            NaN  0.683235                 NaN            NaN   1.42555        1.51985        1.25495        4.98149                 NaN            NaN
  1258.15        500.000        89.9124                 NaN            NaN  0.677896                 NaN            NaN   1.55279        1.40396        1.26652        5.18642                 NaN            NaN
  1255.64        500.000        90.9799                 NaN            NaN  0.620667                 NaN            NaN   1.27760        1.35084        1.13785        4.63318                 NaN            NaN
  1253.13        500.000        91.8426                 NaN            NaN  0.575105                 NaN            NaN   1.18332        1.17635        1.03292        4.18974                 NaN            NaN
  1250.63        500.000        92.5597                 NaN  0.437155E-005  0.537140                 NaN            NaN   1.04336        1.09185       0.944623        3.82327                 NaN            NaN
  1248.12        500.000        93.1633                 NaN            NaN  0.504419                 NaN            NaN  0.924993        1.02025       0.869427        3.51759                 NaN            NaN
  1245.61        500.000        93.6841                 NaN            NaN  0.475872                 NaN            NaN  0.957588       0.823161       0.803761        3.25555                 NaN            NaN
  1243.11        500.000        94.1349                 NaN            NaN  0.450508                 NaN            NaN  0.902709       0.735337       0.746336        3.03026                 NaN            NaN
  1240.60        500.000        94.5359                 NaN            NaN  0.427051                 NaN            NaN  0.852613       0.657323       0.694444        2.83268                 NaN            NaN
  1238.10        500.000        94.8914                 NaN            NaN  0.405532                 NaN            NaN  0.590381       0.807042       0.648152        2.65747                 NaN            NaN
  1235.59        500.000        95.2113                 NaN            NaN  0.384788                 NaN            NaN  0.532128       0.764378       0.605894        2.50146                 NaN            NaN
  1233.08        500.000        95.5006                 NaN            NaN  0.364611                 NaN            NaN  0.723880       0.482878       0.567362        2.36065                 NaN            NaN
  1230.58        500.000        95.7647                 NaN            NaN  0.346076                 NaN            NaN  0.686743       0.438093       0.531840        2.23256                 NaN            NaN
  1228.07        500.000        96.0068                 NaN            NaN  0.328491                 NaN            NaN  0.651558       0.397976       0.498979        2.11622                 NaN            NaN
  1225.56        500.000        96.2294                 NaN            NaN  0.310641                 NaN            NaN  0.616995       0.365638       0.468786        2.00858                 NaN            NaN
  1223.06        500.000        96.4345                 NaN            NaN  0.293728                 NaN            NaN  0.584359       0.336811       0.440662        1.90995                 NaN            NaN
  1220.55        500.000        96.6256                 NaN            NaN  0.277778                 NaN            NaN  0.310613       0.553368       0.414435        1.81824                 NaN            NaN
  1218.05        500.000        96.8031                 NaN            NaN  0.262489                 NaN            NaN  0.288117       0.523421       0.389979        1.73288                 NaN            NaN
  1215.54        500.000        96.9666                 NaN            NaN  0.247812                 NaN            NaN  0.268070       0.496701       0.367268        1.65350                 NaN            NaN
  1213.03        500.000        97.1203                 NaN            NaN  0.233537                 NaN            NaN  0.251408       0.469194       0.345996        1.57957                 NaN            NaN
  1210.53        500.000        95.9930                 NaN            NaN  0.271633                 NaN            NaN  0.545582       0.367365       0.519758        2.30269                 NaN            NaN
  1208.02        500.000        89.2489                 NaN            NaN  0.555397                 NaN            NaN   1.17122                 NaN  0.877274        4.14982        3.99740                 NaN
  1205.51        500.000        75.2585                 NaN            NaN   1.28446                 NaN            NaN   2.28451                 NaN   2.06008        9.43957        9.67287                 NaN
  1203.01        500.000        76.4147                 NaN            NaN   1.26846                 NaN            NaN   2.16170                 NaN   1.94530        8.89447        9.31536                 NaN
  1200.50        500.000        83.0277                 NaN            NaN  0.894289                 NaN            NaN   1.55565                 NaN   1.39508        6.51063        6.61662                 NaN
  1197.99        500.000        81.0597                 NaN            NaN  0.992638                 NaN            NaN   1.62713                 NaN   1.54911        7.23207        7.53935                 NaN
  1195.49        500.000        82.9910                 NaN            NaN  0.853151                 NaN            NaN   1.37425                 NaN   1.37861        6.56852        6.83448                 NaN
  1192.98        500.000        85.1615                 NaN            NaN  0.790543                 NaN            NaN   1.37936                 NaN   1.19878        5.70471        5.76507                 NaN
  1190.48        500.000        85.7065                 NaN            NaN  0.246170       0.421845                 NaN   1.18799                 NaN   1.12473        5.61728        5.69552                 NaN
  1187.97        500.000        76.0933                 NaN            NaN   1.15372                 NaN            NaN   1.85762                 NaN   1.85161        9.48895        9.55478                 NaN
  1185.46        500.000        31.7491                 NaN            NaN   3.01561                 NaN            NaN   4.45021                 NaN   4.97940        28.1434        27.6623                 NaN
  1182.96        500.000                 NaN            NaN            NaN   4.33944                 NaN            NaN   6.07366                 NaN   7.13045        41.6207        40.8357                 NaN
  1180.45        500.000                 NaN            NaN            NaN   2.57031        1.79264                 NaN   6.01041                 NaN   7.14777        41.6255        40.8534                 NaN
  1177.94        500.000                 NaN            NaN            NaN   2.48705        1.87696                 NaN   6.00873                 NaN   7.15072        41.6212        40.8553                 NaN
  1175.44        500.000                 NaN            NaN            NaN   4.28611                 NaN            NaN   6.17416                 NaN   7.14436        41.5912        40.8041                 NaN
  1172.93        500.000                 NaN            NaN            NaN   4.28802                 NaN            NaN   6.17168                 NaN   7.14595        41.5882        40.8061                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.88087        2.47780                 NaN   6.01432                 NaN   7.16493        41.6090        40.8531                 NaN
  1167.92        500.000                 NaN            NaN            NaN   1.56446        2.69113                 NaN   6.19967                 NaN   7.17719        41.5833        40.7842                 NaN
  1165.41        500.000                 NaN            NaN            NaN   4.29393                 NaN            NaN   6.15710                 NaN   7.15499        41.5820        40.8120                 NaN
  1162.91        500.000                 NaN            NaN            NaN   4.28730                 NaN            NaN   6.17790                 NaN   7.14949        41.5749        40.8104                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.90547        2.46416                 NaN   5.99468                 NaN   7.17635        41.5941        40.8652                 NaN
  1157.89        500.000                 NaN            NaN            NaN   4.30608                 NaN            NaN   6.13594                 NaN   7.16884        41.5625        40.8266                 NaN
  1155.39        500.000                 NaN            NaN            NaN   4.30800                 NaN            NaN   6.13366                 NaN   7.16508        41.5667        40.8266                 NaN
  1152.88        500.000                 NaN            NaN            NaN   4.30923                 NaN            NaN   6.13101                 NaN   7.16714        41.5647        40.8279                 NaN
  1150.38        500.000                 NaN            NaN            NaN   4.31318                 NaN            NaN   6.12537                 NaN   7.16900        41.5605        40.8320                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.63956        2.64486                 NaN   6.15070                 NaN   7.19655        41.5555        40.8129                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.62714        2.66012                 NaN   6.14565                 NaN   7.19943        41.5516        40.8161                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.59203        2.70069                 NaN   6.13038                 NaN   7.20623        41.5495        40.8211                 NaN
  1140.35        500.000                 NaN            NaN            NaN   4.32797                 NaN            NaN   6.09518                 NaN   7.18524        41.5437        40.8480                 NaN
  1137.84        500.000                 NaN            NaN            NaN   4.34142                 NaN            NaN   6.07044                 NaN   7.18906        41.5406        40.8584                 NaN
  1135.34        500.000                 NaN            NaN            NaN   4.34320                 NaN            NaN   6.06815                 NaN   7.19150        41.5359        40.8613                 NaN
  1132.83        500.000                 NaN            NaN            NaN   4.34672                 NaN            NaN   6.06172                 NaN   7.19456        41.5320        40.8650                 NaN
  1130.33        500.000                 NaN            NaN            NaN   4.35024                 NaN            NaN   6.05555                 NaN   7.19712        41.5286        40.8685                 NaN
  1127.82        500.000                 NaN            NaN            NaN   4.35370                 NaN            NaN   6.04881                 NaN   7.20080        41.5244        40.8723                 NaN
  1125.31        500.000                 NaN            NaN            NaN   1.58006        2.74039                 NaN   6.08907                 NaN   7.21653        41.5265        40.8474                 NaN
  1122.81        500.000                 NaN            NaN            NaN   1.47404        2.85006                 NaN   6.08074                 NaN   7.22066        41.5232        40.8513                 NaN
  1120.30        500.000                 NaN            NaN            NaN   1.34199        2.98560                 NaN   6.07328                 NaN   7.22459        41.5193        40.8553                 NaN
  1117.79        500.000                 NaN            NaN            NaN   4.35788                 NaN            NaN   6.04614                 NaN   7.20759        41.5086        40.8798                 NaN
  1115.29        500.000                 NaN            NaN            NaN   4.36788                 NaN            NaN   6.02572                 NaN   7.21318        41.5043        40.8889                 NaN
  1112.78        500.000                 NaN            NaN            NaN   4.36830                 NaN            NaN   6.02667                 NaN   7.21494        41.4998        40.8903                 NaN
  1110.28        500.000                 NaN            NaN            NaN   4.36988                 NaN            NaN   6.02393                 NaN   7.21770        41.4960        40.8925                 NaN
  1107.77        500.000                 NaN            NaN            NaN   4.37152                 NaN            NaN   6.02108                 NaN   7.22049        41.4921        40.8948                 NaN
  1105.26        500.000                 NaN            NaN            NaN   4.37321                 NaN            NaN   6.01814                 NaN   7.22332        41.4882        40.8971                 NaN
  1102.76        500.000                 NaN            NaN            NaN   4.37490                 NaN            NaN   6.01502                 NaN   7.22630        41.4844        40.8994                 NaN
  1100.25        500.000                 NaN            NaN            NaN   4.37660                 NaN            NaN   6.01172                 NaN   7.22941        41.4805        40.9017                 NaN
  1097.74        500.000                 NaN            NaN            NaN   4.38063                 NaN            NaN   6.00138                 NaN   7.23351        41.4794        40.9051                 NaN
  1095.24        500.000                 NaN            NaN            NaN   4.38356                 NaN            NaN   6.00002                 NaN   7.23708        41.4691        40.9102                 NaN
  1092.73        500.000                 NaN            NaN            NaN   4.38188                 NaN            NaN   6.00264                 NaN   7.23637        41.4708        40.9083                 NaN
  1090.23        500.000                 NaN            NaN            NaN   4.38618                 NaN            NaN   5.99128                 NaN   7.24171        41.4683        40.9125                 NaN
  1087.72        500.000                 NaN            NaN            NaN   4.38790                 NaN            NaN   5.98764                 NaN   7.24426        41.4660        40.9142                 NaN
  1085.21        500.000                 NaN            NaN            NaN   4.39535                 NaN            NaN   5.97962                 NaN   7.24941        41.4514        40.9242                 NaN
  1082.71        500.000                 NaN            NaN            NaN   4.41414                 NaN            NaN   5.94254                 NaN   7.25059        41.4556        40.9371                 NaN
  1080.20        500.000                 NaN            NaN            NaN   4.41681                 NaN            NaN   5.93756                 NaN   7.25364        41.4518        40.9402                 NaN
  1077.69        500.000                 NaN            NaN            NaN   4.41937                 NaN            NaN   5.93272                 NaN   7.25667        41.4480        40.9432                 NaN
  1075.19        500.000                 NaN            NaN            NaN   4.42270                 NaN            NaN   5.90459                 NaN   7.28024        41.4462        40.9463                 NaN
  1072.68        500.000                 NaN            NaN            NaN   4.40637                 NaN            NaN   5.90280                 NaN   7.27175        41.4615        40.9407       0.168249E-001
  1070.18        500.000                 NaN            NaN            NaN   4.41696                 NaN            NaN   5.89660                 NaN   7.27573        41.4554        40.9455       0.978368E-002
  1067.67        500.000                 NaN            NaN            NaN   4.40953                 NaN            NaN   5.95285                 NaN   7.27361        41.4201        40.9439                 NaN
  1065.16        500.000                 NaN            NaN            NaN   4.41397                 NaN            NaN   5.94770                 NaN   7.27847        41.4091        40.9507                 NaN
  1062.66        500.000                 NaN            NaN            NaN   4.41569                 NaN            NaN   5.94678                 NaN   7.28110        41.4025        40.9539                 NaN
  1060.15        500.000                 NaN            NaN            NaN   4.41598                 NaN            NaN   5.94555                 NaN   7.28710        41.3948        40.9566                 NaN
  1057.64        500.000                 NaN            NaN            NaN   4.43655                 NaN            NaN   5.89376                 NaN   7.27786        41.4264        40.9632       0.222895E-002
  1055.14        500.000                 NaN            NaN            NaN   4.44642                 NaN            NaN   5.88436                 NaN   7.28858        41.4040        40.9764       0.187879E-003
  1052.63        500.000                 NaN            NaN            NaN   4.41366                 NaN            NaN   5.93070                 NaN   7.29504        41.3813        40.9673       0.120093E-001
  1050.13        500.000                 NaN            NaN            NaN   4.40252                 NaN            NaN   5.92766                 NaN   7.29807        41.3764        40.9699       0.254647E-001
  1047.62        500.000                 NaN            NaN            NaN   4.39181                 NaN            NaN   5.92442                 NaN   7.30111        41.3715        40.9725       0.385803E-001
  1045.11        500.000                 NaN            NaN            NaN   4.38150                 NaN            NaN   5.92106                 NaN   7.30415        41.3667        40.9752       0.513697E-001
  1042.61        500.000                 NaN            NaN            NaN   4.37584                 NaN            NaN   5.90012                 NaN   7.30848        41.3655        40.9828       0.673358E-001
  1040.10        500.000                 NaN            NaN            NaN   4.38442                 NaN            NaN   5.86307                 NaN   7.30647        41.3727        40.9945       0.787856E-001
  1037.59        500.000                 NaN            NaN            NaN   4.35135                 NaN            NaN   5.91001                 NaN   7.31360        41.3526        40.9833       0.891729E-001
  1035.09        500.000                 NaN            NaN            NaN   4.34223                 NaN            NaN   5.90814                 NaN   7.31666        41.3467        40.9861       0.100199     
  1032.58        500.000                 NaN            NaN            NaN   4.33313                 NaN            NaN   5.90472                 NaN   7.31983        41.3416        40.9890       0.111784     
  1030.08        500.000                 NaN            NaN            NaN   4.34517                 NaN            NaN   5.85133                 NaN   7.31923        41.3523        41.0052       0.126764     
  1027.57        500.000                 NaN            NaN            NaN   4.33591                 NaN            NaN   5.84752                 NaN   7.32132        41.3486        41.0079       0.138710     
  1025.06        500.000                 NaN            NaN            NaN   4.32887                 NaN            NaN   5.84438                 NaN   7.32581        41.3420        41.0110       0.147935     
  1022.56        500.000                 NaN            NaN   1.18775        3.28129                 NaN            NaN   5.82277                 NaN   7.38117        41.3575        40.6793       0.290206     
  1020.05        500.000                 NaN            NaN   2.39758        2.24515                 NaN            NaN   5.74677                 NaN   7.42950        41.3976        40.3534       0.430035     
  1017.54        500.000                 NaN            NaN   2.80591        1.89235                 NaN            NaN   5.72476                 NaN   7.44819        41.4064        40.2433       0.479093     
  1015.04        500.000                 NaN            NaN   3.30110        1.46724                 NaN            NaN   5.70006                 NaN   7.46839        41.4190        40.1092       0.534959     
  1012.53        500.000                 NaN            NaN   5.05809                 NaN            NaN            NaN   5.54958                 NaN   7.53094        41.4949        39.6467       0.719841     
  1010.03        500.000                 NaN            NaN   5.03427                 NaN            NaN            NaN   5.60308                 NaN   7.53962        41.4604        39.6467       0.715896     
  1007.52        500.000                 NaN            NaN   5.03559                 NaN            NaN            NaN   5.60355                 NaN   7.54342        41.4547        39.6478       0.714902     
  1005.01        500.000                 NaN            NaN   5.04031                 NaN            NaN            NaN   5.59867                 NaN   7.54594        41.4494        39.6508       0.714882     
  1002.51        500.000                 NaN            NaN   5.04291                 NaN            NaN            NaN   5.59633                 NaN   7.54580        41.4496        39.6507       0.714652     
  1000.00        500.000                 NaN            NaN   5.04742                 NaN            NaN            NaN   5.59176                 NaN   7.54831        41.4443        39.6536       0.714621     
