T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1819.55      2500.00     0.800546     0.225377E-02 0.179477E-01 0.683028E-02 0.236615     0.634366E-02 0.662460     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1817.04      2500.00     0.800546     0.225377E-02 0.179455E-01 0.675856E-02 0.236565     0.634366E-02 0.662426     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1814.54      2500.00     0.800546     0.225376E-02 0.179433E-01 0.668805E-02 0.236516     0.634366E-02 0.662394     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1812.03      2500.00     0.800546     0.225376E-02 0.179411E-01 0.661765E-02 0.236467     0.634366E-02 0.662361     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1809.52      2500.00     0.800546     0.225376E-02 0.179389E-01 0.654778E-02 0.236417     0.634366E-02 0.662329     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1807.02      2500.00     0.800546     0.225375E-02 0.179368E-01 0.647792E-02 0.236368     0.634366E-02 0.662297     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1804.51      2500.00     0.800546     0.225375E-02 0.179346E-01 0.640985E-02 0.236320     0.634366E-02 0.662266     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1802.01      2500.00     0.800546     0.225374E-02 0.179324E-01 0.634167E-02 0.236272     0.634366E-02 0.662235     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1799.50      2500.00     0.800546     0.225373E-02 0.179297E-01 0.625910E-02 0.236213     0.634366E-02 0.662197     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1796.99      2500.00     0.800546     0.225373E-02 0.179280E-01 0.620694E-02 0.236176     0.634366E-02 0.662173     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1794.49      2500.00     0.800546     0.225373E-02 0.179258E-01 0.614040E-02 0.236129     0.634366E-02 0.662142     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1791.98      2500.00     0.800546     0.225372E-02 0.179236E-01 0.607442E-02 0.236082     0.634366E-02 0.662112     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1789.47      2500.00     0.800546     0.225372E-02 0.179214E-01 0.600904E-02 0.236035     0.634366E-02 0.662082     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1786.97      2500.00     0.800546     0.225371E-02 0.179192E-01 0.594413E-02 0.235989     0.634366E-02 0.662053     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1784.46      2500.00     0.800546     0.225371E-02 0.179171E-01 0.587976E-02 0.235943     0.634366E-02 0.662024     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1781.95      2500.00     0.800546     0.225370E-02 0.179149E-01 0.581593E-02 0.235897     0.634366E-02 0.661995     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1779.45      2500.00     0.800546     0.225370E-02 0.179128E-01 0.575261E-02 0.235851     0.634366E-02 0.661966     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1776.94      2500.00     0.800546     0.225369E-02 0.179106E-01 0.568981E-02 0.235806     0.634366E-02 0.661938     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1774.44      2500.00     0.800546     0.225369E-02 0.179084E-01 0.562741E-02 0.235760     0.634366E-02 0.661909     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1771.93      2500.00     0.793406     0.225368E-02 0.179063E-01 0.556562E-02 0.235425      0.00000     0.660580     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1769.42      2500.00     0.789146     0.225368E-02 0.179041E-01 0.550344E-02 0.233814      0.00000     0.653597     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1766.92      2500.00     0.784891     0.225367E-02 0.179019E-01 0.544180E-02 0.232197      0.00000     0.646631     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1764.41      2500.00     0.780630     0.225366E-02 0.178997E-01 0.538050E-02 0.230569      0.00000     0.639667     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1761.90      2500.00     0.776376     0.225366E-02 0.178976E-01 0.531984E-02 0.228930      0.00000     0.632725     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1759.40      2500.00     0.772126     0.225365E-02 0.178955E-01 0.525976E-02 0.227281      0.00000     0.625804     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1756.89      2500.00     0.767880     0.225365E-02 0.178933E-01 0.520017E-02 0.225626      0.00000     0.618898     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1754.39      2500.00     0.763606     0.225364E-02 0.178912E-01 0.514063E-02 0.223945      0.00000     0.611959     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1751.88      2500.00     0.759374     0.225364E-02 0.178890E-01 0.508227E-02 0.222274      0.00000     0.605098     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1749.37      2500.00     0.755123     0.225363E-02 0.178869E-01 0.502402E-02 0.220584      0.00000     0.598218     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1746.87      2500.00     0.750879     0.225363E-02 0.178848E-01 0.496633E-02 0.218886      0.00000     0.591360     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1744.36      2500.00     0.746626     0.225362E-02 0.178827E-01 0.490904E-02 0.217172      0.00000     0.584502     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1741.85      2500.00     0.742387     0.225362E-02 0.178805E-01 0.485235E-02 0.215455      0.00000     0.577673     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1739.35      2500.00     0.738130     0.225361E-02 0.178784E-01 0.479582E-02 0.213720      0.00000     0.570828     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1736.84      2500.00     0.734459     0.225361E-02 0.178765E-01 0.474650E-02 0.212211      0.00000     0.564937     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1734.34      2500.00     0.729660     0.225360E-02 0.178741E-01 0.468482E-02 0.210233      0.00000     0.557244     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1731.83      2500.00     0.725406     0.225360E-02 0.178719E-01 0.462971E-02 0.208461      0.00000     0.550443     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1729.32      2500.00     0.721190     0.225359E-02 0.178698E-01 0.457548E-02 0.206703      0.00000     0.543705     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
