|6.6.6
Archiving\03_Data\eq/QFM_m2.5/YM20/YM20_4.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00       0.320728E-003
  1878.21        2500.00       0.760627E-003
  1875.00        2500.00       0.119082E-002
  1871.79        2500.00       0.162091E-002
  1868.59        2500.00       0.202849E-002
  1865.38        2500.00       0.243597E-002
  1862.18        2500.00       0.284335E-002
  1858.97        2500.00       0.325064E-002
  1855.77        2500.00       0.365782E-002
  1852.56        2500.00       0.406490E-002
  1849.36        2500.00       0.447189E-002
  1846.15        2500.00       0.487878E-002
  1842.95        2500.00       0.525275E-002
  1839.74        2500.00       0.562663E-002
  1836.54        2500.00       0.600042E-002
  1833.33        2500.00       0.637412E-002
  1830.13        2500.00       0.674773E-002
  1826.92        2500.00       0.712125E-002
  1823.72        2500.00       0.749468E-002
  1820.51        2500.00       0.786802E-002
  1817.31        2500.00       0.821290E-002
  1814.10        2500.00       0.855769E-002
  1810.90        2500.00       0.890239E-002
  1807.69        2500.00       0.924702E-002
  1804.49        2500.00       0.959157E-002
  1801.28        2500.00       0.993603E-002
  1798.08        2500.00       0.102804E-001
  1794.87        2500.00       0.106247E-001
  1791.67        2500.00       0.109415E-001
  1788.46        2500.00       0.112582E-001
  1785.26        2500.00       0.115749E-001
  1782.05        2500.00       0.118914E-001
  1778.85        2500.00       0.122079E-001
  1775.64        2500.00       0.125243E-001
  1772.44        2500.00       0.128407E-001
  1769.23        2500.00       0.131570E-001
  1766.03        2500.00       0.134506E-001
  1762.82        2500.00       0.137443E-001
  1759.62        2500.00       0.140378E-001
  1756.41        2500.00       0.143313E-001
  1753.21        2500.00       0.146247E-001
  1750.00        2500.00       0.149180E-001
  1746.79        2500.00       0.152113E-001
  1743.59        2500.00       0.155045E-001
  1740.38        2500.00       0.157793E-001
  1737.18        2500.00       0.160541E-001
  1733.97        2500.00       0.163288E-001
  1730.77        2500.00       0.166034E-001
  1727.56        2500.00       0.168780E-001
  1724.36        2500.00       0.171525E-001
  1721.15        2500.00       0.174269E-001
  1717.95        2500.00       0.177013E-001
  1714.74        2500.00       0.179583E-001
  1711.54        2500.00       0.182153E-001
  1708.33        2500.00       0.184722E-001
  1705.13        2500.00       0.187291E-001
  1701.92        2500.00       0.189859E-001
  1698.72        2500.00       0.192427E-001
  1695.51        2500.00       0.194994E-001
  1692.31        2500.00       0.197560E-001
  1689.10        2500.00       0.199977E-001
  1685.90        2500.00       0.202393E-001
  1682.69        2500.00       0.204808E-001
  1679.49        2500.00       0.207223E-001
  1676.28        2500.00       0.209637E-001
  1673.08        2500.00       0.212051E-001
  1669.87        2500.00       0.214464E-001
  1666.67        2500.00       0.216877E-001
  1663.46        2500.00       0.219189E-001
  1660.26        2500.00       0.221500E-001
  1657.05        2500.00       0.223810E-001
  1653.85        2500.00       0.226120E-001
  1650.64        2500.00       0.228429E-001
  1647.44        2500.00       0.230738E-001
  1644.23        2500.00       0.233047E-001
  1641.03        2500.00       0.235355E-001
  1637.82        2500.00       0.237619E-001
  1634.62        2500.00       0.239883E-001
  1631.41        2500.00       0.239030E-001
  1628.21        2500.00       0.237573E-001
  1625.00        2500.00       0.235886E-001
  1621.79        2500.00       0.234200E-001
  1618.59        2500.00       0.232515E-001
  1615.38        2500.00       0.230830E-001
  1612.18        2500.00       0.229042E-001
  1608.97        2500.00       0.227253E-001
  1605.77        2500.00       0.225466E-001
  1602.56        2500.00       0.223679E-001
  1599.36        2500.00       0.221892E-001
  1596.15        2500.00       0.220107E-001
  1592.95        2500.00       0.218321E-001
  1589.74        2500.00       0.216537E-001
  1586.54        2500.00       0.214631E-001
  1583.33        2500.00       0.212725E-001
  1580.13        2500.00       0.210821E-001
  1576.92        2500.00       0.208916E-001
  1573.72        2500.00       0.207013E-001
  1570.51        2500.00       0.205110E-001
  1567.31        2500.00       0.203207E-001
  1564.10        2500.00       0.201305E-001
  1560.90        2500.00       0.199231E-001
  1557.69        2500.00       0.197157E-001
  1554.49        2500.00       0.195084E-001
  1551.28        2500.00       0.193011E-001
  1548.08        2500.00       0.190939E-001
  1544.87        2500.00       0.188868E-001
  1541.67        2500.00       0.186797E-001
  1538.46        2500.00       0.184727E-001
  1535.26        2500.00       0.182470E-001
  1532.05        2500.00       0.180213E-001
  1528.85        2500.00       0.177958E-001
  1525.64        2500.00       0.175702E-001
  1522.44        2500.00       0.173448E-001
  1519.23        2500.00       0.171194E-001
  1516.03        2500.00       0.168941E-001
  1512.82        2500.00       0.166688E-001
  1509.62        2500.00       0.164206E-001
  1506.41        2500.00       0.161725E-001
  1503.21        2500.00       0.159244E-001
  1500.00        2500.00       0.156764E-001
  1496.79        2500.00       0.154285E-001
  1493.59        2500.00       0.151807E-001
  1490.38        2500.00       0.149329E-001
  1487.18        2500.00       0.146853E-001
  1483.97        2500.00       0.144220E-001
  1480.77        2500.00       0.142924E-001
  1477.56        2500.00       0.144488E-001
  1474.36        2500.00       0.146052E-001
  1471.15        2500.00       0.148317E-001
  1467.95        2500.00       0.150583E-001
  1464.74        2500.00       0.152849E-001
  1461.54        2500.00       0.155114E-001
  1458.33        2500.00       0.158345E-001
  1455.13        2500.00       0.161575E-001
  1451.92        2500.00       0.164805E-001
  1448.72        2500.00       0.168035E-001
  1445.51        2500.00       0.174089E-001
  1442.31        2500.00       0.180372E-001
  1439.10        2500.00       0.180353E-001
  1435.90        2500.00       0.193140E-001
  1432.69        2500.00       0.193120E-001
  1429.49        2500.00       0.193100E-001
  1426.28        2500.00       0.193080E-001
  1423.08        2500.00       0.218594E-001
  1419.87        2500.00       0.224782E-001
  1416.67        2500.00       0.230384E-001
  1413.46        2500.00       0.230361E-001
  1410.26        2500.00       0.235624E-001
  1407.05        2500.00       0.235600E-001
  1403.85        2500.00       0.235576E-001
  1400.64        2500.00       0.235552E-001
  1397.44        2500.00       0.235528E-001
  1394.23        2500.00       0.235504E-001
  1391.03        2500.00       0.235480E-001
  1387.82        2500.00       0.235456E-001
  1384.62        2500.00       0.254729E-001
  1381.41        2500.00       0.254703E-001
  1378.21        2500.00       0.254677E-001
  1375.00        2500.00       0.254651E-001
  1371.79        2500.00       0.254626E-001
  1368.59        2500.00       0.254600E-001
  1365.38        2500.00       0.254574E-001
  1362.18        2500.00       0.254548E-001
  1358.97        2500.00       0.271888E-001
  1355.77        2500.00       0.271861E-001
  1352.56        2500.00       0.271834E-001
  1349.36        2500.00       0.271806E-001
  1346.15        2500.00       0.271779E-001
  1342.95        2500.00       0.271751E-001
  1339.74        2500.00       0.271724E-001
  1336.54        2500.00       0.271697E-001
  1333.33        2500.00       0.287965E-001
  1330.13        2500.00       0.287936E-001
  1326.92        2500.00       0.291853E-001
  1323.72        2500.00       0.293715E-001
  1320.51        2500.00       0.299420E-001
  1317.31        2500.00       0.304195E-001
  1314.10        2500.00       0.305225E-001
  1310.90        2500.00       0.305195E-001
  1307.69        2500.00       0.307255E-001
  1304.49        2500.00       0.307224E-001
  1301.28        2500.00       0.307193E-001
  1298.08        2500.00       0.307163E-001
  1294.87        2500.00       0.307132E-001
  1291.67        2500.00       0.307102E-001
  1288.46        2500.00       0.307071E-001
  1285.26        2500.00       0.307041E-001
  1282.05        2500.00       0.316294E-001
  1278.85        2500.00       0.316262E-001
  1275.64        2500.00       0.316231E-001
  1272.44        2500.00       0.316200E-001
  1269.23        2500.00       0.316168E-001
  1266.03        2500.00       0.316137E-001
  1262.82        2500.00       0.316106E-001
  1259.62        2500.00       0.316074E-001
  1256.41        2500.00       0.325937E-001
  1253.21        2500.00       0.325905E-001
  1250.00        2500.00       0.325873E-001
  1246.79        2500.00       0.325841E-001
  1243.59        2500.00       0.325809E-001
  1240.38        2500.00       0.325776E-001
