|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.25/T13/T13_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1527.05        500.000        99.4403       0.556784       0.290927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        500.000        99.4435       0.554768       0.177002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        500.000        99.4494       0.547879       0.273021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        500.000        99.4559       0.527039       0.170933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000        99.4574       0.537040       0.559761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000        99.4602       0.539756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000        99.3074       0.692587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000        99.7767       0.205104       0.181746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000        99.3231       0.666905       0.100283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        99.4782       0.521821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.4798       0.520149       0.125831E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.4827       0.517296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.4876       0.512405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.0996       0.900371       0.104684E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.8711       0.128856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.5105       0.489543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.4991       0.500889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.5043       0.495712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.5063       0.493748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.5094       0.490600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.5118       0.487842       0.312395E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.5161       0.483917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.3783       0.621711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.8596       0.823650E-002  0.981853E-001  0.339589E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.1938       0.943394E-001            NaN  0.711865                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4182                 NaN            NaN  0.581795                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.4184                 NaN            NaN  0.581618                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4193                 NaN            NaN  0.580686                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.4201                 NaN            NaN  0.579949                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.4211                 NaN            NaN  0.578869                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.4220                 NaN            NaN  0.578048                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.4220                 NaN            NaN  0.578021                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.4214                 NaN            NaN  0.578582                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.4224                 NaN            NaN  0.577565                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.4213                 NaN            NaN  0.578677                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.4205                 NaN            NaN  0.579458                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.4210                 NaN            NaN  0.579007                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.4154                 NaN            NaN  0.584572                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.4163                 NaN            NaN  0.583735                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.4126                 NaN            NaN  0.587386                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.4052                 NaN            NaN  0.594781                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.3993                 NaN            NaN  0.600709                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.3878                 NaN            NaN  0.922000E-002  0.603027                 NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.1921                 NaN            NaN  0.440634       0.367228                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        99.0497                 NaN            NaN  0.637446       0.312827                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        99.0658                 NaN            NaN  0.307357       0.626827                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        99.0719                 NaN            NaN  0.623148       0.304986                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        99.0773                 NaN            NaN  0.622501       0.300247                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        99.0955                 NaN            NaN  0.608421       0.296075                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        99.0998                 NaN            NaN  0.605817       0.294374                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        99.1107                 NaN            NaN  0.290086       0.599230                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        99.1178                 NaN            NaN  0.594161       0.288008                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        99.1278                 NaN            NaN  0.587967       0.284249                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.1358                 NaN            NaN  0.582792       0.281442                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.1445                 NaN            NaN  0.577732       0.277799                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.1529                 NaN            NaN  0.572583       0.274473                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.1579                 NaN            NaN  0.570084       0.272050                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.1690                 NaN            NaN  0.268095       0.562944                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.1759                 NaN            NaN  0.558254       0.265843                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        99.1842                 NaN            NaN  0.553427       0.262368                 NaN            NaN            NaN            NaN            NaN
  1436.44        500.000        98.9338                 NaN            NaN  0.365202       0.584335                 NaN  0.116623                 NaN            NaN            NaN
  1434.93        500.000        97.1596                 NaN            NaN  0.816866        1.09198                 NaN  0.931556                 NaN            NaN            NaN
  1433.42        500.000        97.2414                 NaN            NaN  0.793077        1.06045                 NaN  0.905091                 NaN            NaN            NaN
  1431.91        500.000        97.3038                 NaN            NaN   1.03480       0.775861                 NaN  0.885573                 NaN            NaN            NaN
  1430.40        500.000        97.3677                 NaN            NaN   1.00819       0.759067                 NaN  0.865072                 NaN            NaN            NaN
  1428.89        500.000        97.4347                 NaN            NaN  0.982285       0.739579                 NaN  0.843397                 NaN            NaN            NaN
  1427.38        500.000        97.4929                 NaN            NaN  0.724645       0.957764                 NaN  0.824658                 NaN            NaN            NaN
  1425.87        500.000        97.5502                 NaN            NaN  0.935437       0.708110                 NaN  0.806229                 NaN            NaN            NaN
  1424.36        500.000        97.6064                 NaN            NaN  0.912864       0.692412                 NaN  0.788352                 NaN            NaN            NaN
  1422.85        500.000        97.6599                 NaN            NaN  0.891812       0.677379                 NaN  0.770890                 NaN            NaN            NaN
  1421.34        500.000        97.7107                 NaN            NaN  0.663410       0.871414                 NaN  0.754494                 NaN            NaN            NaN
  1419.83        500.000        97.7603                 NaN            NaN  0.649238       0.851990                 NaN  0.738435                 NaN            NaN            NaN
  1418.32        500.000        97.8088                 NaN            NaN  0.636263       0.832357                 NaN  0.722580                 NaN            NaN            NaN
  1416.81        500.000        97.8555                 NaN            NaN  0.622618       0.814402                 NaN  0.707465                 NaN            NaN            NaN
  1415.30        500.000        97.8982                 NaN            NaN  0.797408       0.610686                 NaN  0.693691                 NaN            NaN            NaN
  1413.79        500.000        97.9423                 NaN            NaN  0.780454       0.598063                 NaN  0.679141                 NaN            NaN            NaN
  1412.28        500.000        97.9809                 NaN            NaN  0.765629       0.586834                 NaN  0.666665                 NaN            NaN            NaN
  1410.77        500.000        98.0236                 NaN            NaN  0.575091       0.748680                 NaN  0.652670                 NaN            NaN            NaN
  1409.26        500.000        98.0609                 NaN            NaN  0.734499       0.564132                 NaN  0.640474                 NaN            NaN            NaN
  1407.75        500.000        98.0953                 NaN            NaN  0.554753       0.720876                 NaN  0.629100                 NaN            NaN            NaN
  1406.24        500.000        98.1280                 NaN            NaN  0.543023       0.709784                 NaN  0.619150                 NaN            NaN            NaN
  1404.73        500.000        98.1768                 NaN            NaN  0.690005       0.531562                 NaN  0.601634                 NaN            NaN            NaN
  1403.22        500.000        98.2038                 NaN            NaN  0.523343       0.679352                 NaN  0.593517                 NaN            NaN            NaN
  1401.71        500.000        98.2353                 NaN            NaN  0.667659       0.514043                 NaN  0.582991                 NaN            NaN            NaN
  1400.20        500.000        98.2669                 NaN            NaN  0.504791       0.655748                 NaN  0.572544                 NaN            NaN            NaN
  1398.69        500.000        98.2981                 NaN            NaN  0.643690       0.495910                 NaN  0.562333                 NaN            NaN            NaN
  1397.18        500.000        98.3273                 NaN            NaN  0.633145       0.486908                 NaN  0.552659                 NaN            NaN            NaN
  1395.67        500.000        98.3553                 NaN            NaN  0.478895       0.622544                 NaN  0.543226                 NaN            NaN            NaN
  1394.16        500.000        98.3831                 NaN            NaN  0.612242       0.470792                 NaN  0.533850                 NaN            NaN            NaN
  1392.65        500.000        98.4124                 NaN            NaN  0.460824       0.602377                 NaN  0.524412                 NaN            NaN            NaN
  1391.14        500.000        98.4391                 NaN            NaN  0.454082       0.591573                 NaN  0.515272                 NaN            NaN            NaN
  1389.63        500.000        98.4584                 NaN            NaN  0.583551       0.449352                 NaN  0.508741                 NaN            NaN            NaN
  1388.12        500.000        98.4909                 NaN            NaN  0.438238       0.573007                 NaN  0.497823                 NaN            NaN            NaN
  1386.60        500.000        98.5115                 NaN            NaN  0.432338       0.565197                 NaN  0.491008                 NaN            NaN            NaN
  1385.09        500.000        98.5354                 NaN            NaN  0.556035       0.425644                 NaN  0.482948                 NaN            NaN            NaN
  1383.58        500.000        98.5576                 NaN            NaN  0.418393       0.548499                 NaN  0.475492                 NaN            NaN            NaN
  1382.07        500.000        98.5800                 NaN            NaN  0.540719       0.411070                 NaN  0.468220                 NaN            NaN            NaN
  1380.56        500.000        98.6024                 NaN            NaN  0.404825       0.532492                 NaN  0.460316                 NaN            NaN            NaN
  1379.05        500.000        98.6220                 NaN            NaN  0.525877       0.398487                 NaN  0.453590                 NaN            NaN            NaN
  1377.54        500.000        98.6434                 NaN            NaN  0.517998       0.392060                 NaN  0.446568                 NaN            NaN            NaN
  1376.03        500.000        98.6621                 NaN            NaN  0.511551       0.386245                 NaN  0.440106                 NaN            NaN            NaN
  1374.52        500.000        98.6827                 NaN            NaN  0.380198       0.504020                 NaN  0.433089                 NaN            NaN            NaN
  1373.01        500.000        98.6850                 NaN            NaN  0.381642       0.500719                 NaN  0.432674                 NaN            NaN            NaN
  1371.50        500.000        98.7479                 NaN  0.142153       0.187833       0.484853                 NaN  0.437297                 NaN            NaN            NaN
  1369.99        500.000        98.7589                 NaN  0.198587       0.636758E-001  0.534042                 NaN  0.444784                 NaN            NaN            NaN
  1368.48        500.000        98.7780                 NaN  0.198939       0.531765       0.530182E-001            NaN  0.438319                 NaN            NaN            NaN
  1366.97        500.000        98.7969                 NaN  0.199208       0.430968E-001  0.528734                 NaN  0.432052                 NaN            NaN            NaN
  1365.46        500.000        98.8179                 NaN  0.199230       0.525260       0.327309E-001            NaN  0.424856                 NaN            NaN            NaN
  1363.95        500.000        98.8361                 NaN  0.200220       0.227973E-001  0.521988                 NaN  0.418849                 NaN            NaN            NaN
  1362.44        500.000        98.8541                 NaN  0.199017       0.150400E-001  0.519441                 NaN  0.412442                 NaN            NaN            NaN
  1360.93        500.000        98.8722                 NaN  0.200055       0.368506E-002  0.517487                 NaN  0.406534                 NaN            NaN            NaN
  1359.42        500.000        98.8811                 NaN  0.199438       0.515760                 NaN            NaN  0.403682                 NaN            NaN            NaN
  1357.91        500.000        98.9023                 NaN  0.172678       0.675359E-001  0.466242                 NaN  0.391201                 NaN            NaN            NaN
  1356.40        500.000        98.9209                 NaN  0.192715       0.497855                 NaN            NaN  0.388560                 NaN            NaN            NaN
  1354.89        500.000        98.9359                 NaN  0.191951       0.488873                 NaN            NaN  0.383242                 NaN            NaN            NaN
  1353.38        500.000        98.9505                 NaN  0.188250       0.483659                 NaN            NaN  0.377596                 NaN            NaN            NaN
  1351.87        500.000        98.9433                 NaN  0.143220       0.128234       0.412631                 NaN  0.372613                 NaN            NaN            NaN
  1350.36        500.000        98.9851                 NaN  0.184585       0.465445                 NaN            NaN  0.364839                 NaN            NaN            NaN
  1348.85        500.000        98.9947                 NaN  0.181398       0.462798                 NaN            NaN  0.361129                 NaN            NaN            NaN
  1347.34        500.000        99.0076                 NaN  0.177897       0.458384                 NaN            NaN  0.356112                 NaN            NaN            NaN
  1345.83        500.000        99.0236                 NaN  0.176493       0.449787                 NaN            NaN  0.350153                 NaN            NaN            NaN
  1344.32        500.000        99.0325                 NaN  0.180126       0.439403                 NaN            NaN  0.347948                 NaN            NaN            NaN
  1342.81        500.000        99.0538                 NaN  0.171897       0.435721                 NaN            NaN  0.338598                 NaN            NaN            NaN
  1341.30        500.000        99.0634                 NaN  0.170657       0.430564                 NaN            NaN  0.335417                 NaN            NaN            NaN
  1339.79        500.000        99.0755                 NaN  0.167013       0.427090                 NaN            NaN  0.330396                 NaN            NaN            NaN
  1338.28        500.000        99.0884                 NaN  0.165628       0.420249                 NaN            NaN  0.325742                 NaN            NaN            NaN
  1336.77        500.000        99.1011                 NaN  0.163747       0.414161                 NaN            NaN  0.320984                 NaN            NaN            NaN
  1335.26        500.000        99.1130                 NaN  0.161152       0.409535                 NaN            NaN  0.316309                 NaN            NaN            NaN
  1333.75        500.000        99.1250                 NaN  0.158111       0.405341                 NaN            NaN  0.311574                 NaN            NaN            NaN
  1332.24        500.000        99.1369                 NaN  0.156517       0.399494                 NaN            NaN  0.307092                 NaN            NaN            NaN
  1330.73        500.000        99.1490                 NaN  0.154868       0.393512                 NaN            NaN  0.302607                 NaN            NaN            NaN
  1329.22        500.000        99.1604                 NaN  0.152732       0.388676                 NaN            NaN  0.298239                 NaN            NaN            NaN
  1327.71        500.000        99.1725                 NaN  0.151304       0.382417                 NaN            NaN  0.293802                 NaN            NaN            NaN
  1326.20        500.000        99.1807                 NaN  0.150448       0.378113                 NaN            NaN  0.290785                 NaN            NaN            NaN
  1324.69        500.000        99.1953                 NaN  0.145435       0.374877                 NaN            NaN  0.284389                 NaN            NaN            NaN
  1323.18        500.000        99.2042                 NaN  0.144590       0.369846                 NaN            NaN  0.281380                 NaN            NaN            NaN
  1321.67        500.000        99.2151                 NaN  0.142493       0.365341                 NaN            NaN  0.277096                 NaN            NaN            NaN
  1320.16        500.000        99.2254                 NaN  0.140756       0.360721                 NaN            NaN  0.273166                 NaN            NaN            NaN
  1318.65        500.000        99.2360                 NaN  0.138570       0.356313                 NaN            NaN  0.269102                 NaN            NaN            NaN
  1317.14        500.000        99.2285                 NaN  0.143190       0.352820                 NaN            NaN  0.275510                 NaN            NaN            NaN
  1315.63        500.000        99.2729                 NaN  0.131453       0.344193                 NaN            NaN  0.251420                 NaN            NaN            NaN
  1314.12        500.000        99.2644                 NaN  0.129303       0.348409                 NaN            NaN  0.257851                 NaN            NaN            NaN
  1312.61        500.000        99.2696                 NaN  0.131620       0.342931                 NaN            NaN  0.255881                 NaN            NaN            NaN
  1311.10        500.000        99.2883                 NaN  0.128228       0.335058                 NaN            NaN  0.248376                 NaN            NaN            NaN
  1309.59        500.000        99.2943                 NaN  0.127133       0.332069                 NaN            NaN  0.246462                 NaN            NaN            NaN
  1308.08        500.000        99.3035                 NaN  0.124186       0.329748                 NaN            NaN  0.242614                 NaN            NaN            NaN
  1306.57        500.000        99.3109                 NaN  0.122743       0.326593                 NaN            NaN  0.239742                 NaN            NaN            NaN
  1305.06        500.000        99.2904                 NaN  0.150913       0.297114                 NaN            NaN  0.261590                 NaN            NaN            NaN
  1303.55        500.000        99.3616                 NaN  0.888929E-001  0.343026                 NaN            NaN  0.206451                 NaN            NaN            NaN
  1302.04        500.000        99.3369                 NaN  0.116051       0.317216                 NaN            NaN  0.229827                 NaN            NaN            NaN
  1300.52        500.000        99.3475                 NaN  0.114589       0.312575                 NaN            NaN  0.225308                 NaN            NaN            NaN
  1299.01        500.000        99.3536                 NaN  0.111791       0.311770                 NaN            NaN  0.222860                 NaN            NaN            NaN
  1297.50        500.000        99.3623                 NaN  0.110034       0.308140                 NaN            NaN  0.219503                 NaN            NaN            NaN
  1295.99        500.000        99.3702                 NaN  0.108210       0.305215                 NaN            NaN  0.216388                 NaN            NaN            NaN
  1294.48        500.000        99.3781                 NaN  0.107114       0.301440                 NaN            NaN  0.213384                 NaN            NaN            NaN
  1292.97        500.000        99.3865                 NaN  0.104035       0.299408                 NaN            NaN  0.210066                 NaN            NaN            NaN
  1291.46        500.000        99.3928                 NaN  0.102368       0.297374                 NaN            NaN  0.207473                 NaN            NaN            NaN
  1289.95        500.000        99.3945                 NaN  0.103216       0.293703                 NaN            NaN  0.208611                 NaN            NaN            NaN
  1288.44        500.000        99.4134                 NaN  0.959235E-001  0.293300                 NaN            NaN  0.197337                 NaN            NaN            NaN
  1286.93        500.000        99.4140                 NaN  0.957927E-001  0.291283                 NaN            NaN  0.198972                 NaN            NaN            NaN
  1285.42        500.000        99.4223                 NaN  0.937967E-001  0.288245                 NaN            NaN  0.195645                 NaN            NaN            NaN
  1283.91        500.000        99.4288                 NaN  0.921631E-001  0.285875                 NaN            NaN  0.193208                 NaN            NaN            NaN
  1282.40        500.000        99.4360                 NaN  0.906118E-001  0.283028                 NaN            NaN  0.190354                 NaN            NaN            NaN
  1280.89        500.000        99.4421                 NaN  0.885216E-001  0.281455                 NaN            NaN  0.187923                 NaN            NaN            NaN
  1279.38        500.000        99.4493                 NaN  0.866534E-001  0.278998                 NaN            NaN  0.185083                 NaN            NaN            NaN
  1277.87        500.000        99.4553                 NaN  0.839408E-001  0.278099                 NaN            NaN  0.182705                 NaN            NaN            NaN
  1276.36        500.000        99.4620                 NaN  0.820429E-001  0.275919                 NaN            NaN  0.180028                 NaN            NaN            NaN
  1274.85        500.000        99.4677                 NaN  0.798606E-001  0.274683                 NaN            NaN  0.177716                 NaN            NaN            NaN
  1273.34        500.000        99.4743                 NaN  0.776062E-001  0.272948                 NaN            NaN  0.175106                 NaN            NaN            NaN
  1271.83        500.000        99.0716                 NaN  0.881930E-001  0.341724                 NaN            NaN  0.215935       0.282584                 NaN            NaN
  1270.32        500.000        95.3543                 NaN  0.177306        1.00873                 NaN            NaN  0.603085        2.85653                 NaN            NaN
  1268.81        500.000        95.5214                 NaN  0.117297        1.04736                 NaN            NaN  0.584293        2.72967                 NaN            NaN
  1267.30        500.000        95.6137                 NaN  0.423698E-001   1.12626                 NaN            NaN  0.575469        2.64216                 NaN            NaN
  1265.79        500.000        95.7524                 NaN  0.108134E-002   1.14652                 NaN            NaN  0.562471        2.53754                 NaN            NaN
  1264.28        500.000        95.9445                 NaN            NaN   1.10056                 NaN            NaN  0.540588        2.41431                 NaN            NaN
  1262.77        500.000        96.1342                 NaN  0.847243E-006   1.05306                 NaN            NaN  0.517226        2.29546                 NaN            NaN
  1261.26        500.000        96.3066                 NaN            NaN   1.00935                 NaN            NaN  0.496698        2.18733                 NaN            NaN
  1259.75        500.000        96.4614                 NaN            NaN  0.971448                 NaN            NaN  0.476925        2.09024                 NaN            NaN
  1258.24        500.000        96.6103                 NaN            NaN  0.933934                 NaN            NaN  0.458115        1.99770                 NaN            NaN
  1256.73        500.000        96.7459                 NaN            NaN  0.899690                 NaN            NaN  0.441271        1.91311                 NaN            NaN
  1255.22        500.000        96.8713                 NaN            NaN  0.868403                 NaN            NaN  0.425168        1.83515                 NaN            NaN
  1253.71        500.000        96.5059                 NaN            NaN  0.902271                 NaN            NaN  0.474208        2.06724       0.504038E-001            NaN
  1252.20        500.000        96.5630                 NaN            NaN  0.879239                 NaN            NaN  0.463205        2.03664       0.579087E-001            NaN
  1250.69        500.000        96.7062                 NaN            NaN  0.845237                 NaN            NaN  0.443064        1.95042       0.550745E-001            NaN
  1249.18        500.000        96.8460                 NaN            NaN  0.810938                 NaN            NaN  0.424181        1.86676       0.521654E-001            NaN
  1247.67        500.000        96.9750                 NaN            NaN  0.779397                 NaN            NaN  0.405910        1.79009       0.496133E-001            NaN
  1246.16        500.000        97.0933                 NaN            NaN  0.750382                 NaN            NaN  0.388503        1.72034       0.474690E-001            NaN
  1244.65        500.000        97.2079                 NaN            NaN  0.721982                 NaN            NaN  0.372925        1.65226       0.449400E-001            NaN
  1243.14        500.000        97.3150                 NaN            NaN  0.695461                 NaN            NaN  0.359103        1.58805       0.423670E-001            NaN
  1241.63        500.000        97.4063                 NaN            NaN  0.674345                 NaN            NaN  0.345424        1.53338       0.405164E-001            NaN
  1240.12        500.000        97.5038                 NaN            NaN  0.649608                 NaN            NaN  0.331990        1.47618       0.384518E-001            NaN
