|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/KHA22/KHA22_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1501.68        500.000                 NaN   99.5267                 NaN  0.473272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.29        500.000                 NaN   99.5298                 NaN  0.470159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.90        500.000                 NaN   99.5327                 NaN  0.467285       0.985328E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.51        500.000                 NaN   99.5357                 NaN  0.464324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.12        500.000                 NaN   99.5387                 NaN  0.461325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.5403                 NaN  0.459658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN   99.5445                 NaN  0.455312       0.163935E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.5456                 NaN  0.454374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN   99.5499                 NaN  0.450084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.0109                 NaN  0.989068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.8798                 NaN  0.119804       0.399343E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   99.3417                 NaN  0.658337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN   99.5628                 NaN  0.427277       0.992489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN   99.5141                 NaN  0.485896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN   99.6191                 NaN  0.380948       0.104071E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN   99.5707                 NaN  0.429333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN   99.5713                 NaN  0.428664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.5756                 NaN  0.424376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.5587                 NaN  0.354853                 NaN  0.864928E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN   99.5355                 NaN  0.249084                 NaN  0.215393                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN   99.4787                 NaN  0.204863E-001            NaN  0.500802                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN   99.4810                 NaN  0.173164E-001            NaN  0.501653                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN   99.6660                 NaN  0.986428E-002            NaN  0.324109                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN   99.2986                 NaN  0.162066E-001            NaN  0.685234                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN   99.4850                 NaN  0.855291E-002            NaN  0.506482                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN   99.4856                 NaN  0.484505E-002            NaN  0.509507                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN   99.4867                 NaN  0.184424E-002            NaN  0.511494                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN   99.4862                 NaN  0.125315E-001            NaN  0.501242                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN   99.2825                 NaN  0.461874E-001            NaN  0.671310                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN   99.6937                 NaN  0.146378E-001            NaN  0.291667                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN   99.4890                 NaN            NaN            NaN  0.511043                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN   99.4864                 NaN            NaN            NaN  0.513561                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN   99.4883                 NaN            NaN            NaN  0.511712                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN   99.4862                 NaN            NaN            NaN  0.513811                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN   99.3644                 NaN            NaN            NaN  0.446188       0.189430                 NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN   99.1995                 NaN            NaN            NaN  0.343582       0.456869                 NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN   99.2059                 NaN            NaN            NaN  0.453722       0.340412                 NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN   99.2131                 NaN            NaN            NaN  0.450142       0.336802                 NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN   99.2209                 NaN            NaN            NaN  0.333542       0.445585                 NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN   99.2294                 NaN  0.125296                 NaN  0.198632       0.446629                 NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN   99.2348                 NaN  0.120407                 NaN  0.444227       0.200570                 NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN   99.2459                 NaN            NaN            NaN  0.431827       0.322309                 NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN   99.2487                 NaN            NaN            NaN  0.320112       0.431202                 NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN   99.2559                 NaN            NaN            NaN  0.316880       0.427183                 NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN   99.2604                 NaN            NaN            NaN  0.314451       0.425109                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN   99.2712                 NaN            NaN            NaN  0.418779       0.309983                 NaN            NaN            NaN            NaN            NaN
  1436.37        500.000                 NaN   99.2752                 NaN            NaN            NaN  0.307944       0.416862                 NaN            NaN            NaN            NaN            NaN
  1434.98        500.000                 NaN   99.2818                 NaN  0.254377E-002            NaN  0.301992       0.413650                 NaN            NaN            NaN            NaN            NaN
  1433.59        500.000                 NaN   99.2884                 NaN            NaN            NaN  0.410132       0.301438                 NaN            NaN            NaN            NaN            NaN
  1432.20        500.000                 NaN   99.2943                 NaN            NaN            NaN  0.298699       0.406983                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.4824                 NaN            NaN            NaN  0.219449       0.298106                 NaN            NaN            NaN            NaN            NaN
  1429.42        500.000                 NaN   99.1247                 NaN            NaN            NaN  0.505525       0.369746                 NaN            NaN            NaN            NaN            NaN
  1428.03        500.000                 NaN   99.3136                 NaN  0.416355E-001            NaN  0.397354       0.247418                 NaN            NaN            NaN            NaN            NaN
  1426.64        500.000                 NaN   99.3105                 NaN            NaN            NaN  0.290386       0.399065                 NaN            NaN            NaN            NaN            NaN
  1425.25        500.000                 NaN   99.3332                 NaN  0.162012E-001            NaN  0.264186       0.386429                 NaN            NaN            NaN            NaN            NaN
  1423.86        500.000                 NaN   99.3301                 NaN            NaN            NaN  0.282172       0.387731                 NaN            NaN            NaN            NaN            NaN
  1422.47        500.000                 NaN   99.3355                 NaN            NaN            NaN  0.385010       0.279489                 NaN            NaN            NaN            NaN            NaN
  1421.08        500.000                 NaN   99.0703                 NaN            NaN            NaN  0.409316       0.398103                 NaN  0.122254                 NaN            NaN            NaN
  1419.69        500.000                 NaN   98.2673                 NaN            NaN            NaN  0.481832       0.758686                 NaN  0.492162                 NaN            NaN            NaN
  1418.30        500.000                 NaN   98.2942                 NaN            NaN            NaN  0.746853       0.473798                 NaN  0.485146                 NaN            NaN            NaN
  1416.91        500.000                 NaN   98.3232                 NaN            NaN            NaN  0.734034       0.465786                 NaN  0.477014                 NaN            NaN            NaN
  1415.52        500.000                 NaN   98.3614                 NaN            NaN            NaN  0.717210       0.455204                 NaN  0.466151                 NaN            NaN            NaN
  1414.13        500.000                 NaN   98.3889                 NaN            NaN            NaN  0.446308       0.706245                 NaN  0.458511                 NaN            NaN            NaN
  1412.74        500.000                 NaN   98.4196                 NaN            NaN            NaN  0.692448       0.438039                 NaN  0.449891                 NaN            NaN            NaN
  1411.35        500.000                 NaN   98.4454                 NaN            NaN            NaN  0.430025       0.681643                 NaN  0.442920                 NaN            NaN            NaN
  1409.96        500.000                 NaN   98.4748                 NaN            NaN            NaN  0.668733       0.421894                 NaN  0.434571                 NaN            NaN            NaN
  1408.57        500.000                 NaN   98.5016                 NaN            NaN            NaN  0.414166       0.657178                 NaN  0.427025                 NaN            NaN            NaN
  1407.18        500.000                 NaN   98.5274                 NaN            NaN            NaN  0.406993       0.645938                 NaN  0.419623                 NaN            NaN            NaN
  1405.79        500.000                 NaN   98.5534                 NaN            NaN            NaN  0.634543       0.399734                 NaN  0.412331                 NaN            NaN            NaN
  1404.40        500.000                 NaN   98.5783                 NaN            NaN            NaN  0.624344       0.391946                 NaN  0.405458                 NaN            NaN            NaN
  1403.01        500.000                 NaN   98.6009                 NaN            NaN            NaN  0.385272       0.614702                 NaN  0.399089                 NaN            NaN            NaN
  1401.62        500.000                 NaN   98.6247                 NaN            NaN            NaN  0.604415       0.378528                 NaN  0.392334                 NaN            NaN            NaN
  1400.23        500.000                 NaN   98.6489                 NaN            NaN            NaN  0.594220       0.371382                 NaN  0.385511                 NaN            NaN            NaN
  1398.84        500.000                 NaN   98.6646                 NaN            NaN            NaN  0.366405       0.587804                 NaN  0.381198                 NaN            NaN            NaN
  1397.45        500.000                 NaN   98.6957                 NaN            NaN            NaN  0.574568       0.357682                 NaN  0.372033                 NaN            NaN            NaN
  1396.06        500.000                 NaN   98.7110                 NaN            NaN            NaN  0.353197       0.567878                 NaN  0.367969                 NaN            NaN            NaN
  1394.67        500.000                 NaN   98.7338                 NaN            NaN            NaN  0.558232       0.346531                 NaN  0.361482                 NaN            NaN            NaN
  1393.28        500.000                 NaN   98.7533                 NaN            NaN            NaN  0.340776       0.549928                 NaN  0.355958                 NaN            NaN            NaN
  1391.90        500.000                 NaN   98.7717                 NaN            NaN            NaN  0.335686       0.541965                 NaN  0.350617                 NaN            NaN            NaN
  1390.51        500.000                 NaN   98.7909                 NaN            NaN            NaN  0.329855       0.534068                 NaN  0.345189                 NaN            NaN            NaN
  1389.12        500.000                 NaN   98.8089                 NaN            NaN            NaN  0.324676       0.526358                 NaN  0.340081                 NaN            NaN            NaN
  1387.73        500.000                 NaN   98.8275                 NaN            NaN            NaN  0.319166       0.518531                 NaN  0.334802                 NaN            NaN            NaN
  1386.34        500.000                 NaN   98.8448                 NaN            NaN            NaN  0.511270       0.314043                 NaN  0.329869                 NaN            NaN            NaN
  1384.95        500.000                 NaN   99.8830                 NaN            NaN            NaN  0.312137E-001  0.516572E-001            NaN  0.341763E-001            NaN            NaN            NaN
  1383.56        500.000                 NaN   97.8634                 NaN            NaN            NaN  0.580294       0.946731                 NaN  0.609622                 NaN            NaN            NaN
  1382.17        500.000                 NaN   98.8950                 NaN            NaN            NaN  0.490286       0.299125                 NaN  0.315580                 NaN            NaN            NaN
  1380.78        500.000                 NaN   98.9122                 NaN            NaN            NaN  0.483451       0.293564                 NaN  0.310794                 NaN            NaN            NaN
  1379.39        500.000                 NaN   98.9266                 NaN            NaN            NaN  0.476839       0.290185                 NaN  0.306379                 NaN            NaN            NaN
  1378.00        500.000                 NaN   98.9412                 NaN            NaN            NaN  0.470831       0.285656                 NaN  0.302283                 NaN            NaN            NaN
  1376.61        500.000                 NaN   98.9573                 NaN            NaN            NaN  0.464037       0.281136                 NaN  0.297575                 NaN            NaN            NaN
  1375.22        500.000                 NaN   98.9712                 NaN            NaN            NaN  0.458289       0.276805                 NaN  0.293676                 NaN            NaN            NaN
  1373.83        500.000                 NaN   98.9855                 NaN            NaN            NaN  0.452317       0.272649                 NaN  0.289490                 NaN            NaN            NaN
  1372.44        500.000                 NaN   98.9991                 NaN            NaN            NaN  0.446865       0.268399                 NaN  0.285665                 NaN            NaN            NaN
  1371.05        500.000                 NaN   99.0139                 NaN            NaN            NaN  0.264156       0.440640                 NaN  0.281328                 NaN            NaN            NaN
  1369.66        500.000                 NaN   99.0260                 NaN            NaN            NaN  0.435513       0.260662                 NaN  0.277870                 NaN            NaN            NaN
  1368.27        500.000                 NaN   99.0398                 NaN            NaN            NaN  0.429742       0.256601                 NaN  0.273865                 NaN            NaN            NaN
  1366.88        500.000                 NaN   99.0523                 NaN            NaN            NaN  0.252894       0.424540                 NaN  0.270295                 NaN            NaN            NaN
  1365.49        500.000                 NaN   99.0648                 NaN            NaN            NaN  0.419351       0.249158                 NaN  0.266708                 NaN            NaN            NaN
  1364.10        500.000                 NaN   99.0769                 NaN            NaN            NaN  0.245398       0.414388                 NaN  0.263306                 NaN            NaN            NaN
  1362.71        500.000                 NaN   99.0893                 NaN            NaN            NaN  0.409179       0.242027                 NaN  0.259515                 NaN            NaN            NaN
  1361.32        500.000                 NaN   99.1015                 NaN            NaN            NaN  0.238083       0.404309                 NaN  0.256067                 NaN            NaN            NaN
  1359.93        500.000                 NaN   99.1129                 NaN            NaN            NaN  0.399464       0.234920                 NaN  0.252754                 NaN            NaN            NaN
  1358.54        500.000                 NaN   99.1239                 NaN            NaN            NaN  0.394820       0.231669                 NaN  0.249580                 NaN            NaN            NaN
  1357.15        500.000                 NaN   99.1355                 NaN            NaN            NaN  0.228047       0.390244                 NaN  0.246188                 NaN            NaN            NaN
  1355.76        500.000                 NaN   99.1459                 NaN            NaN            NaN  0.224954       0.385941                 NaN  0.243190                 NaN            NaN            NaN
  1354.37        500.000                 NaN   99.1561                 NaN            NaN            NaN  0.382008       0.221531                 NaN  0.240396                 NaN            NaN            NaN
  1352.98        500.000                 NaN   99.1671                 NaN            NaN            NaN  0.218747       0.377170                 NaN  0.236943                 NaN            NaN            NaN
  1351.59        500.000                 NaN   99.1775                 NaN            NaN            NaN  0.215573       0.372931                 NaN  0.233948                 NaN            NaN            NaN
  1350.20        500.000                 NaN   99.1874                 NaN            NaN            NaN  0.212816       0.368703                 NaN  0.231090                 NaN            NaN            NaN
  1348.81        500.000                 NaN   99.1975                 NaN            NaN            NaN  0.364787       0.209588                 NaN  0.228169                 NaN            NaN            NaN
  1347.42        500.000                 NaN   99.2070                 NaN            NaN            NaN  0.206800       0.360820                 NaN  0.225421                 NaN            NaN            NaN
  1346.04        500.000                 NaN   99.2167                 NaN            NaN            NaN  0.356844       0.203892                 NaN  0.222588                 NaN            NaN            NaN
  1344.65        500.000                 NaN   99.2259                 NaN            NaN            NaN  0.201136       0.353064                 NaN  0.219896                 NaN            NaN            NaN
  1343.26        500.000                 NaN   99.2353                 NaN            NaN            NaN  0.349218       0.198353                 NaN  0.217176                 NaN            NaN            NaN
  1341.87        500.000                 NaN   99.2446                 NaN            NaN            NaN  0.195460       0.345447                 NaN  0.214498                 NaN            NaN            NaN
  1340.48        500.000                 NaN   99.2530                 NaN            NaN            NaN  0.342060       0.192911                 NaN  0.212024                 NaN            NaN            NaN
  1339.09        500.000                 NaN   99.2622                 NaN            NaN            NaN  0.190267       0.338230                 NaN  0.209258                 NaN            NaN            NaN
  1337.70        500.000                 NaN   99.2700                 NaN            NaN            NaN  0.188201       0.334795                 NaN  0.206965                 NaN            NaN            NaN
  1336.31        500.000                 NaN   99.2784                 NaN            NaN            NaN  0.331514       0.185558                 NaN  0.204550                 NaN            NaN            NaN
  1334.92        500.000                 NaN   99.2870                 NaN            NaN            NaN  0.327976       0.182981                 NaN  0.202031                 NaN            NaN            NaN
  1333.53        500.000                 NaN   99.2950                 NaN            NaN            NaN  0.180585       0.324709                 NaN  0.199705                 NaN            NaN            NaN
  1332.14        500.000                 NaN   99.3034                 NaN            NaN            NaN  0.178042       0.321254                 NaN  0.197352                 NaN            NaN            NaN
  1330.75        500.000                 NaN   99.3118                 NaN            NaN            NaN  0.318179       0.175188                 NaN  0.194826                 NaN            NaN            NaN
  1329.36        500.000                 NaN   99.3193                 NaN            NaN            NaN  0.315211       0.172894                 NaN  0.192645                 NaN            NaN            NaN
  1327.97        500.000                 NaN   99.3263                 NaN            NaN            NaN  0.171124       0.312027                 NaN  0.190532                 NaN            NaN            NaN
  1326.58        500.000                 NaN   99.3330                 NaN            NaN            NaN  0.168840       0.309521                 NaN  0.188652                 NaN            NaN            NaN
  1325.19        500.000                 NaN   99.3418                 NaN            NaN            NaN  0.305410       0.166858                 NaN  0.185890                 NaN            NaN            NaN
  1323.80        500.000                 NaN   99.3489                 NaN            NaN            NaN  0.164368       0.302768                 NaN  0.183936                 NaN            NaN            NaN
  1322.41        500.000                 NaN   99.3550                 NaN            NaN            NaN  0.300309       0.162541                 NaN  0.182168                 NaN            NaN            NaN
  1321.02        500.000                 NaN   99.3634                 NaN            NaN            NaN  0.160142       0.296854                 NaN  0.179601                 NaN            NaN            NaN
  1319.63        500.000                 NaN   99.3693                 NaN            NaN            NaN  0.158342       0.294441                 NaN  0.177926                 NaN            NaN            NaN
  1318.24        500.000                 NaN   99.3765                 NaN            NaN            NaN  0.156271       0.291411                 NaN  0.175832                 NaN            NaN            NaN
  1316.85        500.000                 NaN   99.3820                 NaN            NaN            NaN  0.289176       0.154462                 NaN  0.174387                 NaN            NaN            NaN
  1315.46        500.000                 NaN   99.3911                 NaN            NaN            NaN  0.151671       0.285805                 NaN  0.171413                 NaN            NaN            NaN
  1314.07        500.000                 NaN   99.3963                 NaN            NaN            NaN  0.283478       0.150186                 NaN  0.170019                 NaN            NaN            NaN
  1312.68        500.000                 NaN   99.4133                 NaN            NaN            NaN  0.275335       0.145937                 NaN  0.165474                 NaN            NaN            NaN
  1311.29        500.000                 NaN   99.3982                 NaN            NaN            NaN  0.149177       0.283519                 NaN  0.169149                 NaN            NaN            NaN
  1309.90        500.000                 NaN   99.4155                 NaN            NaN            NaN  0.275824       0.144248                 NaN  0.164447                 NaN            NaN            NaN
  1308.51        500.000                 NaN   99.4212                 NaN            NaN            NaN  0.142932       0.273234                 NaN  0.162676                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.4275                 NaN            NaN            NaN  0.141117       0.270525                 NaN  0.160824                 NaN            NaN            NaN
  1305.73        500.000                 NaN   99.4332                 NaN            NaN            NaN  0.139239       0.268367                 NaN  0.159216                 NaN            NaN            NaN
  1304.34        500.000                 NaN   99.4392                 NaN            NaN            NaN  0.137463       0.265869                 NaN  0.157501                 NaN            NaN            NaN
  1302.95        500.000                 NaN   99.4450                 NaN            NaN            NaN  0.135887       0.263379                 NaN  0.155703                 NaN            NaN            NaN
  1301.56        500.000                 NaN   99.4509                 NaN            NaN            NaN  0.260996       0.134107                 NaN  0.154024                 NaN            NaN            NaN
  1300.18        500.000                 NaN   99.4559                 NaN            NaN            NaN  0.259090       0.132410                 NaN  0.152621                 NaN            NaN            NaN
  1298.79        500.000                 NaN   99.4619                 NaN            NaN            NaN  0.256471       0.130892                 NaN  0.150728                 NaN            NaN            NaN
  1297.40        500.000                 NaN   91.3957                 NaN            NaN            NaN  0.846347        1.78708                 NaN   1.00429        4.96655                 NaN            NaN
  1296.01        500.000                 NaN   75.5674                 NaN            NaN            NaN   2.27815        4.76615                 NaN   2.68185        14.7064                 NaN            NaN
  1294.62        500.000                 NaN   79.4604                 NaN            NaN            NaN   4.00146        1.94516                 NaN   2.26907        12.3240                 NaN            NaN
  1293.23        500.000                 NaN   82.4835                 NaN            NaN            NaN   3.40938        1.67867                 NaN   1.94654        10.4819                 NaN            NaN
  1291.84        500.000                 NaN   84.7706                 NaN            NaN            NaN   2.96067        1.47744                 NaN   1.70200        9.08926                 NaN            NaN
  1290.45        500.000                 NaN   86.6099                 NaN            NaN            NaN   2.60141        1.31166                 NaN   1.50464        7.97242                 NaN            NaN
  1289.06        500.000                 NaN   88.1039                 NaN            NaN            NaN   1.17597        2.30839                 NaN   1.34344        7.06835                 NaN            NaN
  1287.67        500.000                 NaN   89.3220                 NaN            NaN            NaN   1.06383        2.06969                 NaN   1.21161        6.33282                 NaN            NaN
  1286.28        500.000                 NaN   90.3529                 NaN            NaN            NaN  0.968106        1.86710                 NaN   1.09951        5.71238                 NaN            NaN
  1284.89        500.000                 NaN   91.1711                 NaN            NaN            NaN   1.70796       0.892790                 NaN   1.01085        5.21727                 NaN            NaN
  1283.50        500.000                 NaN   91.8954                 NaN            NaN            NaN  0.824803        1.56646                 NaN  0.931839        4.78152                 NaN            NaN
  1282.11        500.000                 NaN   92.5391                 NaN            NaN            NaN  0.765082        1.43849                 NaN  0.860872        4.39646                 NaN            NaN
  1280.72        500.000                 NaN   93.0742                 NaN            NaN            NaN  0.715001        1.33321                 NaN  0.802120        4.07543                 NaN            NaN
  1279.33        500.000                 NaN   93.5443                 NaN            NaN            NaN  0.669685        1.24118                 NaN  0.750173        3.79463                 NaN            NaN
  1277.94        500.000                 NaN   93.9628                 NaN            NaN            NaN   1.15864       0.629330                 NaN  0.703672        3.54559                 NaN            NaN
  1276.55        500.000                 NaN   94.3406                 NaN            NaN            NaN  0.593672        1.08324                 NaN  0.661546        3.32098                 NaN            NaN
  1275.16        500.000                 NaN   94.6656                 NaN            NaN            NaN  0.562971        1.01852                 NaN  0.625233        3.12767                 NaN            NaN
  1273.77        500.000                 NaN   94.9623                 NaN            NaN            NaN  0.959739       0.534257                 NaN  0.591888        2.95178                 NaN            NaN
  1272.38        500.000                 NaN   95.2275                 NaN            NaN            NaN  0.908232       0.507680                 NaN  0.562000        2.79457                 NaN            NaN
  1270.99        500.000                 NaN   95.4740                 NaN            NaN            NaN  0.858513       0.483912                 NaN  0.533946        2.64967                 NaN            NaN
  1269.60        500.000                 NaN   95.6921                 NaN            NaN            NaN  0.815209       0.462863                 NaN  0.509172        2.52063                 NaN            NaN
  1268.21        500.000                 NaN   95.9002                 NaN            NaN            NaN  0.442226       0.773836                 NaN  0.485303        2.39840                 NaN            NaN
