|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/KHA22/KHA22_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1497.51        500.000                 NaN   99.6078                 NaN  0.392187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.12        500.000                 NaN   99.6104                 NaN  0.389561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.6120                 NaN  0.388013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN   99.6156                 NaN  0.384277       0.134779E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.6166                 NaN  0.383386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN   99.6204                 NaN  0.379634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.1654                 NaN  0.834625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.8987                 NaN  0.100945       0.327622E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   99.4451                 NaN  0.554882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN   99.6320                 NaN  0.359897       0.813831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN   99.5908                 NaN  0.409160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN   99.6794                 NaN  0.320637       0.852514E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN   99.6387                 NaN  0.361312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN   99.6393                 NaN  0.360694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.6431                 NaN  0.356910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.6285                 NaN  0.298433                 NaN  0.731169E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN   99.6087                 NaN  0.209360                 NaN  0.181989                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN   99.5598                 NaN  0.172163E-001            NaN  0.423027                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN   99.5619                 NaN  0.145465E-001            NaN  0.423588                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN   99.7182                 NaN  0.828162E-002            NaN  0.273530                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN   99.4082                 NaN  0.136051E-001            NaN  0.578215                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN   99.5657                 NaN  0.717593E-002            NaN  0.427142                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN   99.5665                 NaN  0.406278E-002            NaN  0.429450                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN   99.5675                 NaN  0.154588E-002            NaN  0.430962                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN   99.5674                 NaN  0.104978E-001            NaN  0.422137                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN   99.3963                 NaN  0.386752E-001            NaN  0.565000                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN   99.7424                 NaN  0.122494E-001            NaN  0.245311                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN   99.5702                 NaN            NaN            NaN  0.429807                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN   99.5683                 NaN            NaN            NaN  0.431744                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN   99.5701                 NaN            NaN            NaN  0.429937                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN   99.5685                 NaN            NaN            NaN  0.431527                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN   99.4657                 NaN            NaN            NaN  0.374582       0.159712                 NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN   99.3266                 NaN            NaN            NaN  0.288355       0.385088                 NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN   99.3322                 NaN            NaN            NaN  0.382246       0.285509                 NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN   99.3387                 NaN            NaN            NaN  0.379021       0.282291                 NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN   99.3456                 NaN            NaN            NaN  0.279405       0.374997                 NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN   99.3537                 NaN  0.104357                 NaN  0.166266       0.375646                 NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN   99.3586                 NaN  0.100222                 NaN  0.373374       0.167811                 NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN   99.3677                 NaN            NaN            NaN  0.362823       0.269452                 NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN   99.3704                 NaN            NaN            NaN  0.267455       0.362110                 NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN   99.3769                 NaN            NaN            NaN  0.264595       0.358552                 NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN   99.3809                 NaN            NaN            NaN  0.262408       0.356646                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN   99.3904                 NaN            NaN            NaN  0.351114       0.258492                 NaN            NaN            NaN            NaN            NaN
  1436.37        500.000                 NaN   99.3941                 NaN            NaN            NaN  0.256607       0.349340                 NaN            NaN            NaN            NaN            NaN
  1434.98        500.000                 NaN   99.3999                 NaN  0.210765E-002            NaN  0.251542       0.346433                 NaN            NaN            NaN            NaN            NaN
  1433.59        500.000                 NaN   99.4058                 NaN            NaN            NaN  0.343305       0.250865                 NaN            NaN            NaN            NaN            NaN
  1432.20        500.000                 NaN   99.4110                 NaN            NaN            NaN  0.248467       0.340502                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.5683                 NaN            NaN            NaN  0.182397       0.249281                 NaN            NaN            NaN            NaN            NaN
  1429.42        500.000                 NaN   99.2701                 NaN            NaN            NaN  0.422644       0.307259                 NaN            NaN            NaN            NaN            NaN
  1428.03        500.000                 NaN   99.4283                 NaN  0.343924E-001            NaN  0.331918       0.205415                 NaN            NaN            NaN            NaN            NaN
  1426.64        500.000                 NaN   99.4260                 NaN            NaN            NaN  0.240849       0.333106                 NaN            NaN            NaN            NaN            NaN
  1425.25        500.000                 NaN   99.4452                 NaN  0.133632E-001            NaN  0.219022       0.322415                 NaN            NaN            NaN            NaN            NaN
  1423.86        500.000                 NaN   99.4429                 NaN            NaN            NaN  0.233778       0.323347                 NaN            NaN            NaN            NaN            NaN
  1422.47        500.000                 NaN   99.4477                 NaN            NaN            NaN  0.320883       0.231407                 NaN            NaN            NaN            NaN            NaN
  1421.08        500.000                 NaN   99.2079                 NaN            NaN            NaN  0.341062       0.329505                 NaN  0.121528                 NaN            NaN            NaN
  1419.69        500.000                 NaN   98.4818                 NaN            NaN            NaN  0.401363       0.627615                 NaN  0.489271                 NaN            NaN            NaN
  1418.30        500.000                 NaN   98.5067                 NaN            NaN            NaN  0.617102       0.394248                 NaN  0.481937                 NaN            NaN            NaN
  1416.91        500.000                 NaN   98.5336                 NaN            NaN            NaN  0.605768       0.387175                 NaN  0.473502                 NaN            NaN            NaN
  1415.52        500.000                 NaN   98.5684                 NaN            NaN            NaN  0.591259       0.377988                 NaN  0.462366                 NaN            NaN            NaN
  1414.13        500.000                 NaN   98.5939                 NaN            NaN            NaN  0.370244       0.581425                 NaN  0.454446                 NaN            NaN            NaN
  1412.74        500.000                 NaN   98.6220                 NaN            NaN            NaN  0.569443       0.363009                 NaN  0.445565                 NaN            NaN            NaN
  1411.35        500.000                 NaN   98.6458                 NaN            NaN            NaN  0.355974       0.559852                 NaN  0.438332                 NaN            NaN            NaN
  1409.96        500.000                 NaN   98.6727                 NaN            NaN            NaN  0.548671       0.348928                 NaN  0.429743                 NaN            NaN            NaN
  1408.57        500.000                 NaN   98.6973                 NaN            NaN            NaN  0.342177       0.538534                 NaN  0.421963                 NaN            NaN            NaN
  1407.18        500.000                 NaN   98.7210                 NaN            NaN            NaN  0.335926       0.528732                 NaN  0.414336                 NaN            NaN            NaN
  1405.79        500.000                 NaN   98.7448                 NaN            NaN            NaN  0.518798       0.329586                 NaN  0.406829                 NaN            NaN            NaN
  1404.40        500.000                 NaN   98.7676                 NaN            NaN            NaN  0.509839       0.322836                 NaN  0.399747                 NaN            NaN            NaN
  1403.01        500.000                 NaN   98.7884                 NaN            NaN            NaN  0.317013       0.501379                 NaN  0.393172                 NaN            NaN            NaN
  1401.62        500.000                 NaN   98.8102                 NaN            NaN            NaN  0.492434       0.311149                 NaN  0.386226                 NaN            NaN            NaN
  1400.23        500.000                 NaN   98.8322                 NaN            NaN            NaN  0.483588       0.304975                 NaN  0.379224                 NaN            NaN            NaN
  1398.84        500.000                 NaN   98.8470                 NaN            NaN            NaN  0.300602       0.477701                 NaN  0.374703                 NaN            NaN            NaN
  1397.45        500.000                 NaN   98.8750                 NaN            NaN            NaN  0.466472       0.293130                 NaN  0.365416                 NaN            NaN            NaN
  1396.06        500.000                 NaN   98.8892                 NaN            NaN            NaN  0.289155       0.460510                 NaN  0.361156                 NaN            NaN            NaN
  1394.67        500.000                 NaN   98.9098                 NaN            NaN            NaN  0.452212       0.283432                 NaN  0.354523                 NaN            NaN            NaN
  1393.28        500.000                 NaN   98.9277                 NaN            NaN            NaN  0.278449       0.444984                 NaN  0.348845                 NaN            NaN            NaN
  1391.90        500.000                 NaN   98.9446                 NaN            NaN            NaN  0.274004       0.438029                 NaN  0.343356                 NaN            NaN            NaN
  1390.51        500.000                 NaN   98.9621                 NaN            NaN            NaN  0.268971       0.431106                 NaN  0.337789                 NaN            NaN            NaN
  1389.12        500.000                 NaN   98.9785                 NaN            NaN            NaN  0.264488       0.424431                 NaN  0.332543                 NaN            NaN            NaN
  1387.73        500.000                 NaN   98.9955                 NaN            NaN            NaN  0.259730       0.417658                 NaN  0.327138                 NaN            NaN            NaN
  1386.34        500.000                 NaN   99.0113                 NaN            NaN            NaN  0.411347       0.255320                 NaN  0.322080                 NaN            NaN            NaN
  1384.95        500.000                 NaN   99.8999                 NaN            NaN            NaN  0.253105E-001  0.414338E-001            NaN  0.333176E-001            NaN            NaN            NaN
  1383.56        500.000                 NaN   98.1721                 NaN            NaN            NaN  0.471557       0.761107                 NaN  0.595238                 NaN            NaN            NaN
  1382.17        500.000                 NaN   99.0569                 NaN            NaN            NaN  0.393140       0.242481                 NaN  0.307446                 NaN            NaN            NaN
  1380.78        500.000                 NaN   99.0724                 NaN            NaN            NaN  0.387274       0.237739                 NaN  0.302561                 NaN            NaN            NaN
  1379.39        500.000                 NaN   99.0857                 NaN            NaN            NaN  0.381513       0.234765                 NaN  0.298045                 NaN            NaN            NaN
  1378.00        500.000                 NaN   99.0990                 NaN            NaN            NaN  0.376266       0.230871                 NaN  0.293846                 NaN            NaN            NaN
  1376.61        500.000                 NaN   99.1135                 NaN            NaN            NaN  0.370420       0.226997                 NaN  0.289058                 NaN            NaN            NaN
  1375.22        500.000                 NaN   99.1262                 NaN            NaN            NaN  0.365445       0.223284                 NaN  0.285063                 NaN            NaN            NaN
  1373.83        500.000                 NaN   99.1392                 NaN            NaN            NaN  0.360270       0.219710                 NaN  0.280795                 NaN            NaN            NaN
  1372.44        500.000                 NaN   99.1515                 NaN            NaN            NaN  0.355555       0.216082                 NaN  0.276885                 NaN            NaN            NaN
  1371.05        500.000                 NaN   99.1649                 NaN            NaN            NaN  0.212454       0.350206                 NaN  0.272484                 NaN            NaN            NaN
  1369.66        500.000                 NaN   99.1759                 NaN            NaN            NaN  0.345723       0.209428                 NaN  0.268941                 NaN            NaN            NaN
  1368.27        500.000                 NaN   99.1883                 NaN            NaN            NaN  0.340799       0.205991                 NaN  0.264874                 NaN            NaN            NaN
  1366.88        500.000                 NaN   99.1996                 NaN            NaN            NaN  0.202810       0.336312                 NaN  0.261234                 NaN            NaN            NaN
  1365.49        500.000                 NaN   99.2109                 NaN            NaN            NaN  0.331849       0.199625                 NaN  0.257583                 NaN            NaN            NaN
  1364.10        500.000                 NaN   99.2219                 NaN            NaN            NaN  0.196422       0.327574                 NaN  0.254116                 NaN            NaN            NaN
  1362.71        500.000                 NaN   99.2331                 NaN            NaN            NaN  0.323104       0.193540                 NaN  0.250279                 NaN            NaN            NaN
  1361.32        500.000                 NaN   99.2441                 NaN            NaN            NaN  0.190211       0.318928                 NaN  0.246778                 NaN            NaN            NaN
  1359.93        500.000                 NaN   99.2543                 NaN            NaN            NaN  0.314764       0.187503                 NaN  0.243413                 NaN            NaN            NaN
  1358.54        500.000                 NaN   99.2643                 NaN            NaN            NaN  0.310783       0.184739                 NaN  0.240186                 NaN            NaN            NaN
  1357.15        500.000                 NaN   99.2747                 NaN            NaN            NaN  0.181675       0.306861                 NaN  0.236756                 NaN            NaN            NaN
  1355.76        500.000                 NaN   99.2841                 NaN            NaN            NaN  0.179038       0.303139                 NaN  0.233709                 NaN            NaN            NaN
  1354.37        500.000                 NaN   99.2933                 NaN            NaN            NaN  0.299714       0.176131                 NaN  0.230862                 NaN            NaN            NaN
  1352.98        500.000                 NaN   99.3032                 NaN            NaN            NaN  0.173758       0.295615                 NaN  0.227387                 NaN            NaN            NaN
  1351.59        500.000                 NaN   99.3126                 NaN            NaN            NaN  0.171085       0.292000                 NaN  0.224357                 NaN            NaN            NaN
  1350.20        500.000                 NaN   99.3214                 NaN            NaN            NaN  0.168734       0.288371                 NaN  0.221463                 NaN            NaN            NaN
  1348.81        500.000                 NaN   99.3304                 NaN            NaN            NaN  0.285029       0.166034                 NaN  0.218512                 NaN            NaN            NaN
  1347.42        500.000                 NaN   99.3390                 NaN            NaN            NaN  0.163660       0.281631                 NaN  0.215732                 NaN            NaN            NaN
  1346.04        500.000                 NaN   99.3477                 NaN            NaN            NaN  0.278246       0.161214                 NaN  0.212874                 NaN            NaN            NaN
  1344.65        500.000                 NaN   99.3560                 NaN            NaN            NaN  0.158883       0.275006                 NaN  0.210156                 NaN            NaN            NaN
  1343.26        500.000                 NaN   99.3643                 NaN            NaN            NaN  0.271739       0.156540                 NaN  0.207415                 NaN            NaN            NaN
  1341.87        500.000                 NaN   99.3726                 NaN            NaN            NaN  0.154129       0.268567                 NaN  0.204718                 NaN            NaN            NaN
  1340.48        500.000                 NaN   99.3802                 NaN            NaN            NaN  0.265630       0.151964                 NaN  0.202220                 NaN            NaN            NaN
  1339.09        500.000                 NaN   99.3884                 NaN            NaN            NaN  0.149747       0.262391                 NaN  0.199447                 NaN            NaN            NaN
  1337.70        500.000                 NaN   99.3955                 NaN            NaN            NaN  0.147973       0.259440                 NaN  0.197129                 NaN            NaN            NaN
  1336.31        500.000                 NaN   99.4029                 NaN            NaN            NaN  0.256633       0.145761                 NaN  0.194698                 NaN            NaN            NaN
  1334.92        500.000                 NaN   99.4105                 NaN            NaN            NaN  0.253664       0.143617                 NaN  0.192172                 NaN            NaN            NaN
  1333.53        500.000                 NaN   99.4177                 NaN            NaN            NaN  0.141605       0.250882                 NaN  0.189834                 NaN            NaN            NaN
  1332.14        500.000                 NaN   99.4250                 NaN            NaN            NaN  0.139505       0.248009                 NaN  0.187472                 NaN            NaN            NaN
  1330.75        500.000                 NaN   99.4325                 NaN            NaN            NaN  0.245367       0.137152                 NaN  0.184950                 NaN            NaN            NaN
  1329.36        500.000                 NaN   99.4392                 NaN            NaN            NaN  0.242826       0.135213                 NaN  0.182759                 NaN            NaN            NaN
  1327.97        500.000                 NaN   99.4455                 NaN            NaN            NaN  0.133703       0.240127                 NaN  0.180637                 NaN            NaN            NaN
  1326.58        500.000                 NaN   99.4515                 NaN            NaN            NaN  0.131806       0.237982                 NaN  0.178738                 NaN            NaN            NaN
  1325.19        500.000                 NaN   99.4593                 NaN            NaN            NaN  0.234561       0.130128                 NaN  0.176006                 NaN            NaN            NaN
  1323.80        500.000                 NaN   99.4655                 NaN            NaN            NaN  0.128076       0.232339                 NaN  0.174043                 NaN            NaN            NaN
  1322.41        500.000                 NaN   99.4710                 NaN            NaN            NaN  0.230218       0.126547                 NaN  0.172258                 NaN            NaN            NaN
  1321.02        500.000                 NaN   99.4784                 NaN            NaN            NaN  0.124563       0.227340                 NaN  0.169722                 NaN            NaN            NaN
  1319.63        500.000                 NaN   99.4836                 NaN            NaN            NaN  0.123065       0.225264                 NaN  0.168031                 NaN            NaN            NaN
  1318.24        500.000                 NaN   99.4899                 NaN            NaN            NaN  0.121336       0.222772                 NaN  0.165947                 NaN            NaN            NaN
  1316.85        500.000                 NaN   99.4949                 NaN            NaN            NaN  0.220837       0.119819                 NaN  0.164479                 NaN            NaN            NaN
  1315.46        500.000                 NaN   99.5028                 NaN            NaN            NaN  0.117559       0.218035                 NaN  0.161572                 NaN            NaN            NaN
  1314.07        500.000                 NaN   99.5075                 NaN            NaN            NaN  0.216078       0.116314                 NaN  0.160157                 NaN            NaN            NaN
  1312.68        500.000                 NaN   99.5217                 NaN            NaN            NaN  0.209648       0.112886                 NaN  0.155776                 NaN            NaN            NaN
  1311.29        500.000                 NaN   99.5098                 NaN            NaN            NaN  0.115316       0.215699                 NaN  0.159140                 NaN            NaN            NaN
  1309.90        500.000                 NaN   99.5243                 NaN            NaN            NaN  0.209655       0.111434                 NaN  0.154617                 NaN            NaN            NaN
  1308.51        500.000                 NaN   99.5294                 NaN            NaN            NaN  0.110303       0.207464                 NaN  0.152857                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.5349                 NaN            NaN            NaN  0.108821       0.205246                 NaN  0.151023                 NaN            NaN            NaN
  1305.73        500.000                 NaN   99.5399                 NaN            NaN            NaN  0.107278       0.203402                 NaN  0.149421                 NaN            NaN            NaN
  1304.34        500.000                 NaN   99.5451                 NaN            NaN            NaN  0.105821       0.201343                 NaN  0.147721                 NaN            NaN            NaN
  1302.95        500.000                 NaN   99.5503                 NaN            NaN            NaN  0.104520       0.199268                 NaN  0.145946                 NaN            NaN            NaN
  1301.56        500.000                 NaN   99.5554                 NaN            NaN            NaN  0.197293       0.103058                 NaN  0.144284                 NaN            NaN            NaN
  1300.18        500.000                 NaN   99.5598                 NaN            NaN            NaN  0.195645       0.101660                 NaN  0.142884                 NaN            NaN            NaN
  1298.79        500.000                 NaN   99.5651                 NaN            NaN            NaN  0.193507       0.100417                 NaN  0.141026                 NaN            NaN            NaN
  1297.40        500.000                 NaN   92.0182                 NaN            NaN            NaN  0.652284        1.35416                 NaN  0.944760        5.03057                 NaN            NaN
  1296.01        500.000                 NaN   76.9622                 NaN            NaN            NaN   1.77221        3.64235                 NaN   2.55234        15.0709                 NaN            NaN
  1294.62        500.000                 NaN   80.7057                 NaN            NaN            NaN   3.04085        1.50559                 NaN   2.15337        12.5944                 NaN            NaN
  1293.23        500.000                 NaN   83.5975                 NaN            NaN            NaN   2.57871        1.29386                 NaN   1.84287        10.6871                 NaN            NaN
  1291.84        500.000                 NaN   85.7782                 NaN            NaN            NaN   2.22985        1.13434                 NaN   1.60816        9.24944                 NaN            NaN
  1290.45        500.000                 NaN   87.5264                 NaN            NaN            NaN   1.95185        1.00355                 NaN   1.41915        8.09903                 NaN            NaN
  1289.06        500.000                 NaN   88.9425                 NaN            NaN            NaN  0.896876        1.72608                 NaN   1.26506        7.16944                 NaN            NaN
  1287.67        500.000                 NaN   90.0948                 NaN            NaN            NaN  0.808967        1.54277                 NaN   1.13922        6.41426                 NaN            NaN
  1286.28        500.000                 NaN   91.0678                 NaN            NaN            NaN  0.734120        1.38765                 NaN   1.03236        5.77805                 NaN            NaN
  1284.89        500.000                 NaN   91.8407                 NaN            NaN            NaN   1.26561       0.675059                 NaN  0.947886        5.27077                 NaN            NaN
  1283.50        500.000                 NaN   92.5230                 NaN            NaN            NaN  0.622024        1.15764                 NaN  0.872676        4.82464                 NaN            NaN
  1282.11        500.000                 NaN   93.1281                 NaN            NaN            NaN  0.575531        1.06036                 NaN  0.805201        4.43080                 NaN            NaN
  1280.72        500.000                 NaN   93.6313                 NaN            NaN            NaN  0.536492       0.980278                 NaN  0.749348        4.10254                 NaN            NaN
  1279.33        500.000                 NaN   94.0726                 NaN            NaN            NaN  0.501304       0.910447                 NaN  0.699991        3.81562                 NaN            NaN
  1277.94        500.000                 NaN   94.4649                 NaN            NaN            NaN  0.847924       0.470033                 NaN  0.655839        3.56127                 NaN            NaN
  1276.55        500.000                 NaN   94.8187                 NaN            NaN            NaN  0.442371       0.791068                 NaN  0.615870        3.33201                 NaN            NaN
  1275.16        500.000                 NaN   95.1231                 NaN            NaN            NaN  0.418518       0.742174                 NaN  0.581414        3.13475                 NaN            NaN
  1273.77        500.000                 NaN   95.4006                 NaN            NaN            NaN  0.697892       0.396309                 NaN  0.549797        2.95536                 NaN            NaN
  1272.38        500.000                 NaN   95.6487                 NaN            NaN            NaN  0.659041       0.375784                 NaN  0.521463        2.79506                 NaN            NaN
  1270.99        500.000                 NaN   95.8785                 NaN            NaN            NaN  0.621736       0.357442                 NaN  0.494895        2.64741                 NaN            NaN
  1269.60        500.000                 NaN   96.0823                 NaN            NaN            NaN  0.589211       0.341128                 NaN  0.471429        2.51592                 NaN            NaN
  1268.21        500.000                 NaN   96.2761                 NaN            NaN            NaN  0.325290       0.558258                 NaN  0.448851        2.39149                 NaN            NaN
