|6.6.6
Archiving\03_Data\frac/QFM_m0.75/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1839.60        2500.00        99.0013       0.967044       0.316479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.0013       0.967042       0.316478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.0013       0.967039       0.316477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.0013       0.967057       0.316483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.0013       0.967034       0.316476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.0013       0.967032       0.316475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.0013       0.967029       0.316474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.0013       0.967027       0.316473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.0013       0.967024       0.316472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.0013       0.967021       0.316472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.0013       0.967019       0.316471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.0013       0.967016       0.316470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.0013       0.967013       0.316469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.0013       0.967011       0.316468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.0013       0.967008       0.316467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.0013       0.967005       0.316466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.0014       0.967003       0.316465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.0014       0.967000       0.316465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.0014       0.966997       0.316464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.0014       0.966994       0.316463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.0014       0.966991       0.316462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.0014       0.966988       0.316461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.0014       0.966985       0.316460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.0014       0.966983       0.316459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.0014       0.966980       0.316458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.0014       0.966977       0.316457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.0014       0.966974       0.316456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.0014       0.966971       0.316455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.0014       0.966968       0.316454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.0014       0.966965       0.316453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.0014       0.966961       0.316452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.0014       0.966958       0.316451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.0014       0.966955       0.316450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.0014       0.966952       0.316449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.0014       0.966949       0.316448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.0014       0.966946       0.316447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.0014       0.966942       0.316446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.0014       0.966939       0.316445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.0014       0.966936       0.316444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.0014       0.966932       0.316442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.0014       0.966929       0.316441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.0014       0.966926       0.316440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.0014       0.966922       0.316439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        98.7855       0.966841                 NaN  0.247614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9997                 NaN            NaN            NaN  0.255676E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9917                 NaN            NaN            NaN  0.834897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9866                 NaN            NaN            NaN  0.133607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9867                 NaN            NaN            NaN  0.132583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9868                 NaN            NaN            NaN  0.131634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9870                 NaN            NaN            NaN  0.130359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.9751                 NaN            NaN            NaN  0.249221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.9992                 NaN            NaN            NaN  0.814755E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.9873                 NaN            NaN            NaN  0.127055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.9950                 NaN            NaN            NaN  0.500378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.9799                 NaN            NaN            NaN  0.201024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.9876                 NaN            NaN            NaN  0.123946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.9877                 NaN            NaN            NaN  0.122872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.9878                 NaN            NaN            NaN  0.121910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.9879                 NaN            NaN            NaN  0.120715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.9880                 NaN            NaN            NaN  0.119949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.9881                 NaN            NaN            NaN  0.118533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.9882                 NaN            NaN            NaN  0.117628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.9883                 NaN            NaN            NaN  0.116701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.9884                 NaN            NaN            NaN  0.115584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.9885                 NaN            NaN            NaN  0.114624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.9886                 NaN            NaN            NaN  0.113613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.9922                 NaN            NaN            NaN  0.775176E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.9853                 NaN            NaN            NaN  0.146700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.9890                 NaN            NaN            NaN  0.110445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.8602                 NaN            NaN  0.128764       0.110695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.3619                 NaN            NaN  0.626708       0.113773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.3615                 NaN            NaN  0.627128       0.113788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.2559                 NaN            NaN  0.728915       0.132517E-001  0.189988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4838                 NaN            NaN  0.506986       0.918763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        96.2768                 NaN            NaN  0.673987                 NaN   3.04919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00       100.0000                 NaN            NaN  0.254141E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.8563                 NaN            NaN  0.140145E-001            NaN  0.129644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7934                 NaN            NaN  0.143793                 NaN   1.06282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6841                 NaN            NaN  0.154535                 NaN   1.16135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7016                 NaN            NaN  0.153344                 NaN   1.14502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7202                 NaN            NaN  0.150138                 NaN   1.12966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7361                 NaN            NaN  0.146324                 NaN   1.11753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7529                 NaN            NaN  0.145064                 NaN   1.10202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7564                 NaN            NaN  0.140668                 NaN   1.10296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7985                 NaN            NaN  0.135720                 NaN   1.06582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.2977                 NaN            NaN  0.781181E-001            NaN  0.624207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.3191                 NaN            NaN  0.184604                 NaN   1.49627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8293                 NaN            NaN  0.128201                 NaN   1.04247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8423                 NaN            NaN  0.123936                 NaN   1.03379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8567                 NaN            NaN  0.121341                 NaN   1.02195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8700                 NaN            NaN  0.118364                 NaN   1.01166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.8836                 NaN            NaN  0.117456                 NaN  0.998988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8977                 NaN            NaN  0.114070                 NaN  0.988252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9090                 NaN            NaN  0.111153                 NaN  0.979831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9201                 NaN            NaN  0.108574                 NaN  0.971327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9334                 NaN            NaN  0.105916                 NaN  0.960691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9435                 NaN            NaN  0.102947                 NaN  0.953591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9558                 NaN            NaN  0.101089                 NaN  0.943109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9573                 NaN            NaN  0.101443                 NaN  0.941246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9888                 NaN            NaN  0.978425E-001            NaN  0.913370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9874                 NaN            NaN  0.945341E-001            NaN  0.918037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9924                 NaN            NaN  0.922332E-001            NaN  0.915379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0071                 NaN            NaN  0.855121E-001            NaN  0.907428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0115                 NaN            NaN  0.837310E-001            NaN  0.904783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0254                 NaN            NaN  0.828410E-001            NaN  0.891792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0316                 NaN            NaN  0.821093E-001            NaN  0.886260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0370                 NaN            NaN  0.794409E-001            NaN  0.883510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0460                 NaN            NaN  0.756520E-001            NaN  0.878354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7918                 NaN            NaN  0.276135E-001            NaN            NaN   1.18063                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.7388                 NaN            NaN            NaN            NaN            NaN   1.26121                 NaN            NaN            NaN            NaN            NaN            NaN
