|6.6.6
Archiving\03_Data\frac/QFM_m0.75/EETA/EETA_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1874.69        2500.00        99.2101       0.778727       0.111536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.2101       0.778781       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.2100       0.778834       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.2100       0.778887       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2099       0.778941       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2099       0.778995       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2098       0.779048       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2097       0.779102       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2097       0.779156       0.111537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2096       0.779209       0.111538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2096       0.779263       0.111538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2095       0.779316       0.111538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2095       0.779370       0.111538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2094       0.779424       0.111538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2094       0.779477       0.111539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2093       0.779531       0.111539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2093       0.779585       0.111539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2092       0.779640       0.111540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2092       0.779692       0.111540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2091       0.779746       0.111540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2090       0.779799       0.111540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2090       0.779853       0.111540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2089       0.779907       0.111541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2089       0.779960       0.111541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2088       0.780014       0.111541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2088       0.780068       0.111542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2087       0.780121       0.111542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2087       0.780176       0.111543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2086       0.780229       0.111543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2086       0.780283       0.111543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2085       0.780336       0.111544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2085       0.780390       0.111544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2084       0.780444       0.111544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2083       0.780497       0.111545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2083       0.780551       0.111545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2082       0.780605       0.111546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2082       0.780659       0.111546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2081       0.780712       0.111546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2081       0.780766       0.111547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2080       0.780820       0.111547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2080       0.780874       0.111548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2079       0.780927       0.111548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2079       0.780981       0.111549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2078       0.781035       0.111549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2078       0.781089       0.111550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2077       0.781142       0.111550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2076       0.781196       0.111551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2076       0.781250       0.111551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2075       0.781303       0.111552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2075       0.781357       0.111552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2074       0.781411       0.111553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2074       0.781465       0.111554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2073       0.781518       0.111554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2073       0.781572       0.111555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2072       0.781626       0.111555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2072       0.781679       0.111556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2071       0.781733       0.111556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.0152       0.781809                 NaN  0.202981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9998                 NaN            NaN            NaN  0.165301E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9946                 NaN            NaN            NaN  0.539821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9914                 NaN            NaN            NaN  0.863873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9914                 NaN            NaN            NaN  0.857350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9915                 NaN            NaN            NaN  0.851276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9916                 NaN            NaN            NaN  0.843081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.9839                 NaN            NaN            NaN  0.161195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.9995                 NaN            NaN            NaN  0.526998E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.9918                 NaN            NaN            NaN  0.821897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.9968                 NaN            NaN            NaN  0.323550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.9870                 NaN            NaN            NaN  0.130045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.9920                 NaN            NaN            NaN  0.801902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.9921                 NaN            NaN            NaN  0.794911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.9921                 NaN            NaN            NaN  0.788760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.9922                 NaN            NaN            NaN  0.781112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.9922                 NaN            NaN            NaN  0.776269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.9923                 NaN            NaN            NaN  0.767136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.9924                 NaN            NaN            NaN  0.761321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.9924                 NaN            NaN            NaN  0.755378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.9925                 NaN            NaN            NaN  0.748245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.9926                 NaN            NaN            NaN  0.742020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.9926                 NaN            NaN            NaN  0.735508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.9950                 NaN            NaN            NaN  0.501868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.9905                 NaN            NaN            NaN  0.949799E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.9928                 NaN            NaN            NaN  0.715011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.8814                 NaN            NaN  0.111409       0.716896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4506                 NaN            NaN  0.542018       0.736644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4507                 NaN            NaN  0.541889       0.736617E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.3596                 NaN            NaN  0.630123       0.857484E-002  0.170323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5570                 NaN            NaN  0.437060       0.593818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        96.6832                 NaN            NaN  0.582757                 NaN   2.73400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00       100.0000                 NaN            NaN  0.218214E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.8722                 NaN            NaN  0.120489E-001            NaN  0.115780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9265                 NaN            NaN  0.123662                 NaN  0.949853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8295                 NaN            NaN  0.132799                 NaN   1.03766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8459                 NaN            NaN  0.131656                 NaN   1.02242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8627                 NaN            NaN  0.128835                 NaN   1.00842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8774                 NaN            NaN  0.125460                 NaN  0.997132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8928                 NaN            NaN  0.124331                 NaN  0.982857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8964                 NaN            NaN  0.120414                 NaN  0.983221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9342                 NaN            NaN  0.116096                 NaN  0.949696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.3772                 NaN            NaN  0.668067E-001            NaN  0.556026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.5094                 NaN            NaN  0.157738                 NaN   1.33283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9630                 NaN            NaN  0.109386                 NaN  0.927590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9747                 NaN            NaN  0.105690                 NaN  0.919584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9880                 NaN            NaN  0.103387                 NaN  0.908576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0002                 NaN            NaN  0.100768                 NaN  0.899080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0128                 NaN            NaN  0.999008E-001            NaN  0.887299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0256                 NaN            NaN  0.969537E-001            NaN  0.877482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0360                 NaN            NaN  0.943888E-001            NaN  0.869608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0461                 NaN            NaN  0.921344E-001            NaN  0.861761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0584                 NaN            NaN  0.898066E-001            NaN  0.851840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0676                 NaN            NaN  0.872061E-001            NaN  0.845198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0789                 NaN            NaN  0.855625E-001            NaN  0.835489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0806                 NaN            NaN  0.858380E-001            NaN  0.833609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1089                 NaN            NaN  0.826733E-001            NaN  0.808401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1079                 NaN            NaN  0.798144E-001            NaN  0.812247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1129                 NaN            NaN  0.778183E-001            NaN  0.809318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1255                 NaN            NaN  0.720788E-001            NaN  0.802377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1299                 NaN            NaN  0.705152E-001            NaN  0.799631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1427                 NaN            NaN  0.696995E-001            NaN  0.787646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1486                 NaN            NaN  0.690161E-001            NaN  0.782364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1537                 NaN            NaN  0.667106E-001            NaN  0.779561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1618                 NaN            NaN  0.634936E-001            NaN  0.774661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9299                 NaN            NaN  0.231604E-001            NaN            NaN   1.04690                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8821                 NaN            NaN            NaN            NaN            NaN   1.11785                 NaN            NaN            NaN            NaN            NaN            NaN
