|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/YM20/YM20_6.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1583.33        500.000        3220.29     
  1581.87        500.000        3220.91     
  1580.41        500.000        3220.74     
  1578.94        500.000        3223.51     
  1577.48        500.000        3222.25     
  1576.02        500.000        3225.21     
  1574.56        500.000        3225.36     
  1573.10        500.000        3226.58     
  1571.63        500.000        3226.83     
  1570.17        500.000        3226.87     
  1568.71        500.000        3227.10     
  1567.25        500.000        3228.06     
  1565.79        500.000        3228.68     
  1564.32        500.000        3228.61     
  1562.86        500.000        3229.12     
  1561.40        500.000        3229.67     
  1559.94        500.000        3229.60     
  1558.48        500.000        3230.67     
  1557.01        500.000        3230.37     
  1555.55        500.000        3230.58     
  1554.09        500.000        3230.83     
  1552.63        500.000        3231.40     
  1551.17        500.000        3231.34     
  1549.70        500.000        3231.91     
  1548.24        500.000        3231.14     
  1546.78        500.000        3232.29     
  1545.32        500.000        3232.76     
  1543.86        500.000        3233.11     
  1542.39        500.000        3233.61     
  1540.93        500.000        3233.91     
  1539.47        500.000        3233.85     
  1538.01        500.000        3233.77     
  1536.55        500.000        3235.37     
  1535.08        500.000        3234.98     
  1533.62        500.000        3234.20     
  1532.16        500.000        3236.81     
  1530.70        500.000        3236.11     
  1529.24        500.000        3236.14     
  1527.77        500.000        3236.47     
  1526.31        500.000        3236.50     
  1524.85        500.000        3237.39     
  1523.39        500.000        3237.48     
  1521.93        500.000        3238.55     
  1520.46        500.000        3239.41     
  1519.00        500.000        3242.69     
  1517.54        500.000        3238.00     
  1516.08        500.000        3238.59     
  1514.62        500.000        3240.11     
  1513.15        500.000        3239.52     
  1511.69        500.000        3240.20     
  1510.23        500.000        3240.59     
  1508.77        500.000        3243.44     
  1507.31        500.000        3241.51     
  1505.85        500.000        3249.41     
  1504.38        500.000        2804.50     
  1502.92        500.000        2804.75     
  1501.46        500.000        3242.48     
  1500.00        500.000        3243.69     
  1498.54        500.000        3244.18     
  1497.07        500.000        3244.62     
