|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1583.33        500.000       0.681925E-004   99.5594       0.440571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.87        500.000                 NaN   99.2471       0.752883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.41        500.000                 NaN   99.2509       0.749149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.94        500.000                 NaN   98.7509        1.24353       0.560537E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.48        500.000                 NaN   99.7823       0.215403       0.233051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        500.000                 NaN   99.2730       0.704367       0.226311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.56        500.000                 NaN   99.2852       0.683197       0.315699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.10        500.000                 NaN   99.2901       0.677442       0.324277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.63        500.000                 NaN   99.2939       0.674721       0.313605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.17        500.000                 NaN   99.3040       0.666404       0.296132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.71        500.000                 NaN   99.3080       0.663477       0.284826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.25        500.000                 NaN   99.3131       0.659264       0.276366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.79        500.000                 NaN   99.3230       0.648738       0.282456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.32        500.000                 NaN   99.3216       0.652490       0.258992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.86        500.000                 NaN   99.3391       0.633985       0.268882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000                 NaN   99.3397       0.634403       0.258670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.94        500.000                 NaN   99.3334       0.641807       0.247795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.48        500.000                 NaN   99.3634       0.612300       0.243495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.01        500.000                 NaN   99.3564       0.620215       0.233496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.55        500.000                 NaN   99.3628       0.615379       0.218504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.09        500.000                 NaN   99.3669       0.611837       0.212975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.63        500.000                 NaN   99.3725       0.606843       0.206901E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.17        500.000                 NaN   99.3791       0.601109       0.198249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000                 NaN   99.3837       0.597418       0.189046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.24        500.000                 NaN   99.3701       0.612063       0.178175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000                 NaN   99.4092       0.575460       0.153070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.32        500.000                 NaN   99.3969       0.587478       0.156051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000                 NaN   99.4004       0.584222       0.153665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.39        500.000                 NaN   99.4092       0.575845       0.149663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.93        500.000                 NaN   99.4123       0.572967       0.146977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.47        500.000                 NaN   99.4142       0.573548       0.122198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        500.000                 NaN   99.4224       0.568326       0.929192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.55        500.000                 NaN   99.4261       0.558912       0.149865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.08        500.000                 NaN   99.4292       0.560466       0.103561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        500.000                 NaN   99.4334       0.561995       0.464341E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.16        500.000                 NaN   99.4392       0.545720       0.150930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        500.000                 NaN   99.4419       0.549563       0.851016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        500.000                 NaN   99.4458       0.547025       0.713941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.77        500.000                 NaN   99.4500       0.543143       0.684815E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.31        500.000                 NaN   99.4514       0.543672       0.488913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.85        500.000                 NaN   99.4592       0.535332       0.542698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.39        500.000                 NaN   99.4620       0.532879       0.511378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.93        500.000                 NaN   99.4650       0.529339       0.563850E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.46        500.000                 NaN   99.3356       0.656003       0.843796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.00        500.000                 NaN   99.6120       0.369348       0.186828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.54        500.000                 NaN   99.4753       0.524696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.08        500.000                 NaN   99.4797       0.520281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.62        500.000                 NaN   99.4814       0.518020       0.555814E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.15        500.000                 NaN   99.4862       0.513760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.69        500.000                 NaN   99.4891       0.510853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.23        500.000                 NaN   99.4938       0.506195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000                 NaN   99.4979       0.489401       0.126698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.31        500.000                 NaN   99.4990       0.501028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        500.000                 NaN   97.9654        1.94040       0.942538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.38        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.46        500.000                 NaN   99.9896       0.103792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        500.000                 NaN   99.7043       0.295660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.54        500.000                 NaN   99.4329       0.567121       0.823421E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        500.000                 NaN   99.5262       0.473769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.61        500.000                 NaN   99.5227       0.477287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.15        500.000                 NaN   99.5324       0.426859       0.407725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.69        500.000                 NaN   99.5191       0.424848                 NaN  0.560139E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000                 NaN   99.4026       0.539965E-001            NaN  0.543367                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.76        500.000                 NaN   99.3994                 NaN            NaN  0.600642                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.30        500.000                 NaN   99.3991       0.558243E-002            NaN  0.595315                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.84        500.000                 NaN   99.3956                 NaN  0.422458E-004  0.604312                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.38        500.000                 NaN   99.4093       0.710741E-001            NaN  0.519607                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.92        500.000                 NaN   99.3981                 NaN            NaN  0.601875                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.45        500.000                 NaN   99.3963                 NaN  0.576707E-005  0.603705                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.99        500.000                 NaN   99.3945                 NaN            NaN  0.605474                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.53        500.000                 NaN   99.3902                 NaN            NaN  0.609813                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.07        500.000                 NaN   99.3364                 NaN            NaN  0.663629                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.61        500.000                 NaN   99.4666                 NaN  0.791066E-005  0.533362                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.14        500.000                 NaN   99.0201                 NaN            NaN  0.476804       0.503125                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000                 NaN   98.9841                 NaN            NaN  0.618625       0.397291                 NaN            NaN            NaN            NaN            NaN
  1472.22        500.000                 NaN   98.9887                 NaN            NaN  0.618096       0.393219                 NaN            NaN            NaN            NaN            NaN
  1470.76        500.000                 NaN   99.0053                 NaN            NaN  0.607782       0.386874                 NaN            NaN            NaN            NaN            NaN
  1469.30        500.000                 NaN   99.0117                 NaN            NaN  0.604875       0.383378                 NaN            NaN            NaN            NaN            NaN
  1467.83        500.000                 NaN   99.0232                 NaN            NaN  0.598676       0.378093                 NaN            NaN            NaN            NaN            NaN
  1466.37        500.000                 NaN   99.0327                 NaN            NaN  0.373461       0.593811                 NaN            NaN            NaN            NaN            NaN
  1464.91        500.000                 NaN   99.0430                 NaN            NaN  0.369789       0.587176                 NaN            NaN            NaN            NaN            NaN
  1463.45        500.000                 NaN   99.0514                 NaN            NaN  0.583549       0.365027                 NaN            NaN            NaN            NaN            NaN
  1461.99        500.000                 NaN   99.0654                 NaN            NaN  0.575478       0.359137                 NaN            NaN            NaN            NaN            NaN
  1460.52        500.000                 NaN   99.0729                 NaN            NaN  0.571309       0.355804                 NaN            NaN            NaN            NaN            NaN
  1459.06        500.000                 NaN   99.0827                 NaN            NaN  0.565155       0.352146                 NaN            NaN            NaN            NaN            NaN
  1457.60        500.000                 NaN   99.0931                 NaN            NaN  0.560372       0.346565                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000                 NaN   99.1017                 NaN            NaN  0.556172       0.342105                 NaN            NaN            NaN            NaN            NaN
  1454.68        500.000                 NaN   99.1108                 NaN            NaN  0.338191       0.551016                 NaN            NaN            NaN            NaN            NaN
  1453.21        500.000                 NaN   99.1195                 NaN            NaN  0.334589       0.545948                 NaN            NaN            NaN            NaN            NaN
  1451.75        500.000                 NaN   99.1287                 NaN            NaN  0.540911       0.330432                 NaN            NaN            NaN            NaN            NaN
  1450.29        500.000                 NaN   99.1369                 NaN            NaN  0.536795       0.326276                 NaN            NaN            NaN            NaN            NaN
