|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.75/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1912.28        2500.00        99.3846       0.599954       0.154302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3989       0.586064       0.150247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3982       0.586662       0.151448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4028       0.582110       0.150732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4029       0.581961       0.151564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.4143       0.570844       0.148343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4131       0.571883       0.149762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4159       0.569218       0.149311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4232       0.562098       0.147317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4239       0.561289       0.148010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4278       0.557448       0.147198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4300       0.555322       0.146850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4320       0.553286       0.146872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3232       0.659321       0.175285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.8475       0.148224       0.429231E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1475       0.830738       0.217864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4432       0.542312       0.144867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4456       0.540004       0.144363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4456       0.539907       0.144948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4531       0.532665       0.142250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4519       0.533790       0.143178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4537       0.532016       0.142885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4548       0.530924       0.142613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4581       0.527776       0.141624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4589       0.526956       0.141542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4592       0.526652       0.141495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4616       0.524324       0.140841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4619       0.524037       0.140725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4641       0.521872       0.139881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4639       0.522144       0.139967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4652       0.520853       0.139543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4630       0.522976       0.140379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        98.7879        1.18043       0.317112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6151       0.374949       0.996520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4715       0.514877       0.136548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4615       0.524503       0.139816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4723       0.514101       0.135647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4673       0.518928       0.137750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4665       0.519832       0.136696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4654       0.520861       0.136970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4670       0.519411       0.136059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4652       0.521144       0.136175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4643       0.522055       0.136002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4627       0.523703       0.136050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4629       0.523541       0.135248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.5690       0.420197       0.108309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3531       0.630704       0.161721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4593       0.527218       0.134810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4419       0.544674       0.134123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5380       0.450096       0.118683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3885       0.596443       0.150397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4530       0.533592       0.133859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4516       0.535024       0.133620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4489       0.537742       0.133630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4443       0.542240       0.134514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4490       0.537753       0.131998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4415       0.545168       0.133410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4415       0.545198       0.132564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4373       0.549411       0.132796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4358       0.550969       0.132489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1533       0.826951       0.197094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.7100       0.283350       0.669984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4265       0.560301       0.132270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4244       0.562349       0.132035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4220       0.564871       0.131656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4284       0.558473       0.131553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4065       0.580379       0.131655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4116       0.575279       0.131388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4088       0.578108       0.131378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4059       0.581018       0.131101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3989       0.587943       0.131760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4002       0.586752       0.130690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3957       0.591219       0.130882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3916       0.595327       0.130745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3878       0.599161       0.130782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3845       0.602444       0.130755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        98.9826       0.995910       0.215139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.7761       0.219289       0.463634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3732       0.613786       0.130363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3708       0.616222       0.129994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.0000       0.980575       0.194414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.7064       0.286878       0.668936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        97.6878        2.26551       0.467255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.9995                 NaN  0.548193E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.7860       0.210298       0.374927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3122       0.674227       0.136141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2003       0.786629       0.130981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4829       0.504270       0.127864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3357       0.651407       0.129391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3306       0.656429       0.129610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3309       0.656168       0.128835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3253       0.661770       0.129486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3330       0.654252       0.127020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3106       0.676363       0.130777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3181       0.668989       0.128685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3150       0.672144       0.128833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3112       0.675942       0.128910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3110       0.676188       0.128462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3095       0.677708       0.128294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3074       0.679768       0.128055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3050       0.682147       0.128135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.7460       0.516899       0.385591E-002  0.733233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.9411       0.262078                 NaN   1.79683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        97.9764       0.257174                 NaN   1.76642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0201       0.253848                 NaN   1.72605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.0596       0.245068                 NaN   1.69530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.0950       0.241782                 NaN   1.66319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.1294       0.237755                 NaN   1.63288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.1669       0.232596                 NaN   1.60047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.1959       0.226789                 NaN   1.57734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2293       0.221976                 NaN   1.54875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.2620       0.216145                 NaN   1.52190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.2903       0.212814                 NaN   1.49685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3214       0.206602                 NaN   1.47199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3469       0.201796                 NaN   1.45127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.3770       0.198321                 NaN   1.42465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4068       0.193722                 NaN   1.39950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4300       0.189254                 NaN   1.38075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4534       0.184722                 NaN   1.36192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4804       0.182336                 NaN   1.33724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.4825       0.181824                 NaN   1.33567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5489       0.170540                 NaN   1.28053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5512       0.168512                 NaN   1.28024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5714       0.168651                 NaN   1.25996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6004       0.162468                 NaN   1.23716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6155       0.157891                 NaN   1.22657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6376       0.158633                 NaN   1.20379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6565       0.150857                 NaN   1.19269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6696       0.147268                 NaN   1.18314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6973       0.144173                 NaN   1.15856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7031       0.144882                 NaN   1.15205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7395       0.135566                 NaN   1.12497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7481       0.134572                 NaN   1.11729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7646       0.131207                 NaN   1.10423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7708       0.127910                 NaN   1.10126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8081       0.125604                 NaN   1.06628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8133       0.121432                 NaN   1.06528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8278       0.118538                 NaN   1.05368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8427       0.114995                 NaN   1.04234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8566       0.121787                 NaN   1.02165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8679       0.983267E-001            NaN   1.03379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8853       0.105503                 NaN   1.00918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8959       0.102656                 NaN   1.00140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9097       0.994902E-001            NaN  0.990801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9208       0.982994E-001            NaN  0.980950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9391       0.951246E-001            NaN  0.965759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9473       0.927949E-001            NaN  0.959937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9605       0.908592E-001            NaN  0.948652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.7238       0.104679                 NaN   1.17149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2213       0.625989E-001            NaN  0.716084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9911       0.795883E-001            NaN  0.929316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0037       0.803570E-001            NaN  0.915941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0107       0.739086E-001            NaN  0.915352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0220       0.738490E-001            NaN  0.904122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0309       0.699674E-001            NaN  0.899174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0382       0.668589E-001            NaN  0.894925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0502       0.661292E-001            NaN  0.883677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0570       0.616309E-001            NaN  0.881413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0608       0.567840E-001            NaN  0.882430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0677       0.570494E-001            NaN  0.875208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0846       0.541104E-001            NaN  0.861323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0853       0.478871E-001            NaN  0.866854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0839       0.468471E-001            NaN  0.869246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9353       0.476368E-002            NaN  0.212172       0.847770                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7739                 NaN            NaN            NaN   1.22612                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7504                 NaN            NaN            NaN   1.24958                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.5982                 NaN            NaN            NaN   1.15174       0.250043                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1065                 NaN            NaN            NaN   1.23881       0.654728                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1336       0.255582E-001            NaN            NaN   1.23358       0.607297                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1596       0.115804                 NaN            NaN  0.459915        1.26472                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1823       0.111075                 NaN            NaN  0.465571        1.24103                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2337       0.101656                 NaN            NaN  0.466627        1.19804                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2363       0.100749                 NaN            NaN  0.463296        1.19965                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2535       0.755440E-001            NaN  0.430160        1.24078                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3028       0.938506E-001            NaN            NaN  0.450152        1.15319                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2989       0.883440E-001            NaN            NaN   1.15064       0.462118                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3176       0.843839E-001            NaN            NaN   1.13712       0.460858                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3359       0.806986E-001            NaN            NaN   1.12250       0.460875                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3547       0.768345E-001            NaN            NaN  0.459335        1.10911                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3695       0.732512E-001            NaN            NaN  0.459151        1.09808                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3879       0.694507E-001            NaN            NaN  0.458492        1.08414                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4027       0.660430E-001            NaN            NaN  0.458031        1.07322                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4182       0.623597E-001            NaN            NaN   1.06093       0.458519                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4312       0.589933E-001            NaN            NaN   1.05181       0.458034                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4438       0.558476E-001            NaN            NaN   1.04303       0.457357                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4541       0.530094E-001            NaN            NaN  0.460046        1.03280                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        96.4828       0.145874                 NaN  0.817422        2.55392                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        99.0343       0.261037E-005            NaN            NaN  0.344448       0.621284                 NaN            NaN            NaN            NaN            NaN
