|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/Y98/Y98_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1468.67        500.000        98.7154                 NaN            NaN            NaN            NaN            NaN  0.232482        1.05210                 NaN            NaN            NaN            NaN
  1466.17        500.000        98.1728                 NaN            NaN            NaN            NaN            NaN   1.18553       0.641660                 NaN            NaN            NaN            NaN
  1463.66        500.000        98.2028                 NaN            NaN            NaN            NaN            NaN  0.631478        1.16571                 NaN            NaN            NaN            NaN
  1461.15        500.000        98.2353                 NaN            NaN            NaN            NaN            NaN   1.14529       0.619430                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.2617                 NaN            NaN            NaN            NaN            NaN  0.608552        1.12972                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.2896                 NaN            NaN            NaN            NaN            NaN  0.599373        1.11107                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.3155                 NaN            NaN            NaN            NaN            NaN  0.588717        1.09578                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.3421                 NaN            NaN            NaN            NaN            NaN  0.579513        1.07837                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.3697                 NaN            NaN            NaN            NaN            NaN   1.05959       0.570747                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.3907                 NaN            NaN            NaN            NaN            NaN   1.04887       0.560443                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.4156                 NaN            NaN            NaN            NaN            NaN  0.552694        1.03170                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.4361                 NaN            NaN            NaN            NaN            NaN   1.01879       0.545101                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4614                 NaN            NaN            NaN            NaN            NaN  0.535588        1.00305                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4823                 NaN            NaN            NaN            NaN            NaN  0.990049       0.527640                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5022                 NaN            NaN            NaN            NaN            NaN  0.977572       0.520196                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5223                 NaN            NaN            NaN            NaN            NaN  0.964770       0.512976                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5418                 NaN            NaN            NaN            NaN            NaN  0.952214       0.506000                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5593                 NaN            NaN            NaN            NaN            NaN  0.499759       0.940979                 NaN            NaN            NaN            NaN
  1423.56        500.000        97.9172                 NaN            NaN            NaN            NaN            NaN  0.757852        1.01408       0.310859                 NaN            NaN            NaN
  1421.05        500.000        95.8361                 NaN            NaN            NaN            NaN            NaN   1.59893        1.25979        1.30514                 NaN            NaN            NaN
  1418.55        500.000        95.9724                 NaN            NaN            NaN            NaN            NaN   1.22003        1.54505        1.26249                 NaN            NaN            NaN
  1416.04        500.000        96.0960                 NaN            NaN            NaN            NaN            NaN   1.49453        1.18637        1.22311                 NaN            NaN            NaN
  1413.53        500.000        96.2272                 NaN            NaN            NaN            NaN            NaN   1.14732        1.44371        1.18177                 NaN            NaN            NaN
  1411.03        500.000        96.3350                 NaN            NaN            NaN            NaN            NaN   1.11635        1.40103        1.14767                 NaN            NaN            NaN
  1408.52        500.000        96.4426                 NaN            NaN            NaN            NaN            NaN   1.08611        1.35847        1.11278                 NaN            NaN            NaN
  1406.02        500.000        96.5439                 NaN            NaN            NaN            NaN            NaN   1.05579        1.32000        1.08028                 NaN            NaN            NaN
  1403.51        500.000        96.6373                 NaN            NaN            NaN            NaN            NaN   1.02900        1.28365        1.05005                 NaN            NaN            NaN
  1401.00        500.000        96.7325                 NaN            NaN            NaN            NaN            NaN  0.999981        1.24789        1.01961                 NaN            NaN            NaN
  1398.50        500.000        96.8111                 NaN            NaN            NaN            NaN            NaN  0.977748        1.21682       0.994343                 NaN            NaN            NaN
  1395.99        500.000        96.9000                 NaN            NaN            NaN            NaN            NaN  0.950639        1.18429       0.965103                 NaN            NaN            NaN
  1393.48        500.000        96.9616                 NaN            NaN            NaN            NaN            NaN   1.16114       0.932768       0.944471                 NaN            NaN            NaN
  1390.98        500.000        97.0378                 NaN            NaN            NaN            NaN            NaN  0.906698        1.13471       0.920819                 NaN            NaN            NaN
  1388.47        500.000        97.1433                 NaN            NaN            NaN            NaN            NaN   1.09446       0.877187       0.885025                 NaN            NaN            NaN
  1385.96        500.000        97.1831                 NaN            NaN            NaN            NaN            NaN  0.865374        1.08016       0.871329                 NaN            NaN            NaN
  1383.46        500.000        97.2488                 NaN            NaN            NaN            NaN            NaN  0.844423        1.05696       0.849821                 NaN            NaN            NaN
  1380.95        500.000        97.3008                 NaN            NaN  0.175879                 NaN            NaN  0.914733       0.738455       0.870143                 NaN            NaN            NaN
  1378.45        500.000        97.3549                 NaN            NaN  0.424242                 NaN            NaN   1.02452       0.292159       0.904233                 NaN            NaN            NaN
  1375.94        500.000        97.4176                 NaN            NaN  0.427475                 NaN            NaN   1.01366       0.257077       0.884153                 NaN            NaN            NaN
  1373.43        500.000        97.4697                 NaN            NaN  0.431299                 NaN            NaN   1.00526       0.226636       0.867111                 NaN            NaN            NaN
  1370.93        500.000        97.5344                 NaN            NaN  0.434593                 NaN            NaN  0.991586       0.192180       0.847229                 NaN            NaN            NaN
  1368.42        500.000        97.5881                 NaN            NaN  0.438562                 NaN            NaN  0.981744       0.160928       0.830686                 NaN            NaN            NaN
  1365.91        500.000        97.6447                 NaN            NaN  0.439866                 NaN            NaN  0.131581       0.971929       0.811914                 NaN            NaN            NaN
  1363.41        500.000        97.6973                 NaN            NaN  0.443221                 NaN            NaN  0.100365       0.963494       0.795624                 NaN            NaN            NaN
  1360.90        500.000        97.7457                 NaN            NaN  0.443120                 NaN            NaN  0.953322       0.786103E-001  0.779200                 NaN            NaN            NaN
  1358.40        500.000        97.7920                 NaN            NaN  0.443878                 NaN            NaN  0.945871       0.544214E-001  0.763799                 NaN            NaN            NaN
  1355.89        500.000        97.8394                 NaN            NaN  0.443672                 NaN            NaN  0.328319E-001  0.936115       0.748031                 NaN            NaN            NaN
  1353.38        500.000        97.8859                 NaN            NaN  0.443565                 NaN            NaN  0.927359       0.105035E-001  0.732669                 NaN            NaN            NaN
  1350.88        500.000        97.9271                 NaN            NaN  0.436426                 NaN            NaN  0.910645       0.852239E-002  0.717287                 NaN            NaN            NaN
  1348.37        500.000        97.9571                 NaN            NaN  0.418556                 NaN            NaN  0.336034E-001  0.888046       0.702724                 NaN            NaN            NaN
  1345.86        500.000        98.0086                 NaN            NaN  0.424638                 NaN            NaN  0.879343                 NaN  0.687379                 NaN            NaN            NaN
  1343.36        500.000        98.0447                 NaN            NaN  0.414617                 NaN            NaN  0.867467                 NaN  0.673192                 NaN            NaN            NaN
  1340.85        500.000        98.0803                 NaN            NaN  0.407934                 NaN            NaN  0.852089                 NaN  0.659629                 NaN            NaN            NaN
  1338.35        500.000        98.1177                 NaN            NaN  0.400261                 NaN            NaN  0.836344                 NaN  0.645724                 NaN            NaN            NaN
  1335.84        500.000        98.1515                 NaN            NaN  0.393472                 NaN            NaN  0.822485                 NaN  0.632539                 NaN            NaN            NaN
  1333.33        500.000        98.1854                 NaN            NaN  0.386276                 NaN            NaN  0.808790                 NaN  0.619552                 NaN            NaN            NaN
  1330.83        500.000        98.2173                 NaN            NaN  0.379710                 NaN            NaN  0.795773                 NaN  0.607240                 NaN            NaN            NaN
  1328.32        500.000        98.2504                 NaN            NaN  0.371427                 NaN            NaN  0.783643                 NaN  0.594545                 NaN            NaN            NaN
  1325.81        500.000        98.2829                 NaN            NaN  0.364212                 NaN            NaN  0.770811                 NaN  0.582029                 NaN            NaN            NaN
  1323.31        500.000        98.3123                 NaN            NaN  0.357806                 NaN            NaN  0.759115                 NaN  0.570777                 NaN            NaN            NaN
  1320.80        500.000        98.3431                 NaN            NaN  0.349282                 NaN            NaN  0.748977                 NaN  0.558669                 NaN            NaN            NaN
  1318.30        500.000        98.0702                 NaN            NaN  0.344632                 NaN            NaN  0.863145                 NaN  0.630399       0.916446E-001            NaN            NaN
  1315.79        500.000        98.1170                 NaN            NaN  0.338128                 NaN            NaN  0.840843                 NaN  0.615055       0.889988E-001            NaN            NaN
  1313.28        500.000        98.1635                 NaN            NaN  0.332452                 NaN            NaN  0.818079                 NaN  0.599961       0.860557E-001            NaN            NaN
  1310.78        500.000        98.2072                 NaN            NaN  0.328366                 NaN            NaN  0.795049                 NaN  0.586054       0.833289E-001            NaN            NaN
  1308.27        500.000        98.2548                 NaN            NaN  0.320140                 NaN            NaN  0.774734                 NaN  0.569984       0.803494E-001            NaN            NaN
  1305.76        500.000        98.2885                 NaN            NaN  0.291484       0.377116E-001            NaN  0.767593                 NaN  0.557486       0.572281E-001            NaN            NaN
  1303.26        500.000        98.3457                 NaN            NaN  0.305692                 NaN            NaN  0.734253                 NaN  0.539622       0.747360E-001            NaN            NaN
  1300.75        500.000        98.3796                 NaN            NaN  0.299575                 NaN            NaN  0.719430                 NaN  0.528777       0.726231E-001            NaN            NaN
  1298.25        500.000        98.4199                 NaN            NaN  0.292858                 NaN            NaN  0.701840                 NaN  0.515263       0.701524E-001            NaN            NaN
  1295.74        500.000        98.4567                 NaN            NaN  0.287258                 NaN            NaN  0.685186                 NaN  0.502977       0.678761E-001            NaN            NaN
  1293.23        500.000        98.4952                 NaN            NaN  0.280754                 NaN            NaN  0.668043                 NaN  0.490368       0.655862E-001            NaN            NaN
  1290.73        500.000        98.5329                 NaN            NaN  0.272888                 NaN            NaN  0.653541                 NaN  0.477377       0.633422E-001            NaN            NaN
  1288.22        500.000        98.5702                 NaN            NaN  0.265638                 NaN            NaN  0.637979                 NaN  0.465006       0.611786E-001            NaN            NaN
  1285.71        500.000        98.6062                 NaN            NaN  0.258833                 NaN            NaN  0.622807                 NaN  0.453047       0.591224E-001            NaN            NaN
  1283.21        500.000        98.6407                 NaN            NaN  0.252278                 NaN            NaN  0.608458                 NaN  0.441423       0.571047E-001            NaN            NaN
  1280.70        500.000        98.6740                 NaN            NaN  0.245397                 NaN            NaN  0.595186                 NaN  0.430247       0.551613E-001            NaN            NaN
  1278.20        500.000        98.7087                 NaN            NaN  0.238776                 NaN            NaN  0.580766                 NaN  0.418568       0.532210E-001            NaN            NaN
  1275.69        500.000        98.7417                 NaN            NaN  0.232382                 NaN            NaN  0.566882                 NaN  0.407652       0.514246E-001            NaN            NaN
  1273.18        500.000        98.7732                 NaN            NaN  0.225778                 NaN            NaN  0.554332                 NaN  0.397010       0.496388E-001            NaN            NaN
  1270.68        500.000        98.8059                 NaN            NaN  0.219233                 NaN            NaN  0.540747                 NaN  0.386212       0.479198E-001            NaN            NaN
  1268.17        500.000        98.8361                 NaN            NaN  0.213051                 NaN            NaN  0.528520                 NaN  0.376080       0.462456E-001            NaN            NaN
  1265.66        500.000        98.8661                 NaN            NaN  0.207373                 NaN            NaN  0.515790                 NaN  0.366157       0.446042E-001            NaN            NaN
  1263.16        500.000        98.8967                 NaN            NaN  0.199671                 NaN            NaN  0.504851                 NaN  0.355731       0.430724E-001            NaN            NaN
  1260.65        500.000        97.5773                 NaN            NaN  0.265727                 NaN            NaN  0.693845                 NaN  0.501670       0.684206E-001  0.893033                 NaN
  1258.15        500.000        90.8862                 NaN            NaN  0.599083                 NaN            NaN   1.68130                 NaN   1.25350       0.197823        5.38206                 NaN
  1255.64        500.000        91.8317                 NaN            NaN  0.534143                 NaN            NaN   1.52170                 NaN   1.12792       0.175823        4.80868                 NaN
  1253.13        500.000        92.5916                 NaN            NaN  0.483335                 NaN            NaN   1.39011                 NaN   1.02619       0.157837        4.35088                 NaN
  1250.63        500.000        93.2416                 NaN            NaN  0.437887                 NaN            NaN   1.27706                 NaN  0.937688       0.142384        3.96336                 NaN
  1248.12        500.000        93.7879                 NaN            NaN  0.400763                 NaN            NaN   1.18075                 NaN  0.862428       0.129224        3.63895                 NaN
  1245.61        500.000        94.2676                 NaN            NaN  0.367200                 NaN            NaN   1.09534                 NaN  0.795501       0.117599        3.35679                 NaN
  1243.11        500.000        94.6879                 NaN            NaN  0.338812                 NaN            NaN   1.01826                 NaN  0.736173       0.107328        3.11148                 NaN
  1240.60        500.000        95.0583                 NaN            NaN  0.312002                 NaN            NaN  0.952019                 NaN  0.683047       0.982003E-001   2.89647                 NaN
  1238.10        500.000        95.3931                 NaN            NaN  0.288260                 NaN            NaN  0.890631                 NaN  0.634632       0.898922E-001   2.70352                 NaN
  1235.59        500.000        95.6879                 NaN            NaN  0.267982                 NaN            NaN  0.835927                 NaN  0.591764       0.825538E-001   2.53392                 NaN
  1233.08        500.000        95.9642                 NaN            NaN  0.248408                 NaN            NaN  0.783597                 NaN  0.550852       0.757149E-001   2.37722                 NaN
  1230.58        500.000        96.2143                 NaN            NaN  0.228546                 NaN            NaN  0.737941                 NaN  0.513960       0.695300E-001   2.23576                 NaN
  1228.07        500.000        96.4342                 NaN            NaN  0.215865                 NaN            NaN  0.695950                 NaN  0.481029       0.639616E-001   2.10900                 NaN
  1225.56        500.000        96.6432                 NaN            NaN  0.199539                 NaN            NaN  0.656370                 NaN  0.449574       0.588255E-001   1.99247                 NaN
  1223.06        500.000        96.8340                 NaN            NaN  0.185769                 NaN            NaN  0.620572                 NaN  0.420858       0.541514E-001   1.88465                 NaN
  1220.55        500.000        97.0108                 NaN            NaN  0.171919                 NaN            NaN  0.587921                 NaN  0.394078       0.497680E-001   1.78554                 NaN
  1218.05        500.000        97.1736                 NaN            NaN  0.158937                 NaN            NaN  0.558288                 NaN  0.369551       0.458079E-001   1.69379                 NaN
  1215.54        500.000        97.3233                 NaN            NaN  0.146717                 NaN            NaN  0.531607                 NaN  0.346798       0.421095E-001   1.60944                 NaN
  1213.03        500.000        83.6333                 NaN            NaN  0.491283                 NaN            NaN   1.57180                 NaN   1.46898       0.114048        6.85462        5.86598     
  1210.53        500.000        60.9116                 NaN            NaN   1.09392                 NaN            NaN   3.25839                 NaN   3.31357       0.227685        15.4380        15.7568     
  1208.02        500.000        69.5907                 NaN            NaN  0.857609                 NaN            NaN   2.50968                 NaN   2.56379       0.176022        12.0244        12.2778     
  1205.51        500.000        74.6399                 NaN            NaN  0.728480                 NaN            NaN   2.08991                 NaN   2.13901       0.143454        10.0224        10.2368     
  1203.01        500.000        75.8972                 NaN            NaN  0.697039                 NaN            NaN   1.96782                 NaN   2.01947       0.135265        9.52203        9.76120     
  1200.50        500.000        75.3353                 NaN            NaN  0.823943                 NaN            NaN   1.68767                 NaN   2.09779       0.137744        10.0501        9.86750     
  1197.99        500.000        89.1827                 NaN            NaN  0.186249                 NaN            NaN   1.23066                 NaN  0.824733       0.537239E-001   3.99751        4.52438     
  1195.49        500.000        84.4894                 NaN            NaN  0.407872                 NaN            NaN   1.25198                 NaN   1.27487       0.825363E-001   6.22903        6.26432     
  1192.98        500.000        84.4061                 NaN            NaN  0.556579                 NaN            NaN  0.843005                 NaN   1.28168       0.841838E-001   6.38644        6.44201     
  1190.48        500.000        83.9841                 NaN            NaN  0.168644                 NaN            NaN   1.72186                 NaN   1.26747       0.743314E-001   6.43482        6.34882     
  1187.97        500.000        60.0052                 NaN            NaN  0.996020                 NaN            NaN   2.32379                 NaN   3.01636       0.199844        16.9982        16.4606     
  1185.46        500.000                 NaN            NaN            NaN   2.20228                 NaN            NaN   5.71626       0.167097E-003   7.08505       0.484982        43.7025        40.8087     
  1182.96        500.000                 NaN            NaN            NaN   2.21742                 NaN            NaN   5.69132       0.505483E-004   7.08497       0.485729        43.7028        40.8177     
  1180.45        500.000                 NaN            NaN            NaN   2.19666                 NaN            NaN   5.71858       0.852417E-005   7.08518       0.486611        43.7036        40.8094     
  1177.94        500.000                 NaN            NaN            NaN   2.21016                 NaN            NaN   5.69629       0.372290E-004   7.08503       0.487253        43.7036        40.8176     
  1175.44        500.000                 NaN            NaN            NaN   2.22279                 NaN            NaN   5.67583       0.129427E-005   7.08523       0.487800        43.7028        40.8255     
  1172.93        500.000                 NaN            NaN            NaN   2.25652                 NaN            NaN   5.60812       0.125729E-004   7.08423       0.491353        43.7189        40.8408     
  1170.43        500.000                 NaN            NaN            NaN   2.26918                 NaN            NaN   5.59019                 NaN   7.08551       0.491437        43.7146        40.8490     
  1167.92        500.000                 NaN            NaN            NaN   2.26632                 NaN            NaN   5.59811                 NaN   7.08788       0.490723        43.7064        40.8506     
  1165.41        500.000                 NaN            NaN            NaN   2.27277                 NaN            NaN   5.59008                 NaN   7.08886       0.490493        43.7018        40.8560     
  1162.91        500.000                 NaN            NaN            NaN   2.28450                 NaN            NaN   5.57453                 NaN   7.08978       0.490130        43.6977        40.8634     
  1160.40        500.000                 NaN            NaN            NaN   2.30315                 NaN            NaN   5.54151                 NaN   7.08374       0.491536        43.7057        40.8744     
  1157.89        500.000                 NaN            NaN            NaN   2.31219                 NaN            NaN   5.52858                 NaN   7.08591       0.491750        43.7003        40.8813     
  1155.39        500.000                 NaN            NaN            NaN   2.32391                 NaN            NaN   5.51084                 NaN   7.08676       0.491858        43.6975        40.8891     
  1152.88        500.000                 NaN            NaN            NaN   2.33580                 NaN            NaN   5.48899                 NaN   7.08586       0.493156        43.6997        40.8965     
  1150.38        500.000                 NaN            NaN            NaN   2.34667                 NaN            NaN   5.47135                 NaN   7.08612       0.493637        43.6985        40.9037     
  1147.87        500.000                 NaN            NaN            NaN   2.35906                 NaN            NaN   5.45229                 NaN   7.09635       0.494241        43.6860        40.9121     
  1145.36        500.000                 NaN            NaN            NaN   2.40371                 NaN            NaN   5.38569                 NaN   7.08661       0.494521        43.6946        40.9349     
  1142.86        500.000                 NaN            NaN            NaN   2.38411                 NaN            NaN   5.41090                 NaN   7.08706       0.495512        43.6951        40.9273     
  1140.35        500.000                 NaN            NaN            NaN   2.42321                 NaN            NaN   5.35423                 NaN   7.08733       0.495349        43.6915        40.9483     
  1137.84        500.000                 NaN            NaN            NaN   2.43277                 NaN            NaN   5.33889                 NaN   7.08771       0.495752        43.6899        40.9550     
  1135.34        500.000                 NaN            NaN            NaN   2.40692                 NaN            NaN   5.37585                 NaN   7.08839       0.496152        43.6880        40.9447     
  1132.83        500.000                 NaN            NaN            NaN   2.41625                 NaN            NaN   5.36109                 NaN   7.08913       0.496548        43.6857        40.9513     
  1130.33        500.000                 NaN            NaN            NaN   2.45233                 NaN            NaN   5.31050                 NaN   7.09050       0.496095        43.6793        40.9713     
  1127.82        500.000                 NaN            NaN            NaN   2.47582                 NaN            NaN   5.25085                 NaN   7.08739       0.500705        43.7063        40.9790     
  1125.31        500.000                 NaN            NaN            NaN   2.44365                 NaN            NaN   5.31762                 NaN   7.09714       0.496891        43.6739        40.9708     
  1122.81        500.000                 NaN            NaN            NaN   2.45295                 NaN            NaN   5.30059                 NaN   7.09020       0.498148        43.6807        40.9774     
  1120.30        500.000                 NaN            NaN            NaN   2.46111                 NaN            NaN   5.28765                 NaN   7.09075       0.498454        43.6785        40.9835     
  1117.79        500.000                 NaN            NaN            NaN   2.50314                 NaN            NaN   5.22677                 NaN   7.09140       0.498620        43.6743        41.0058     
  1115.29        500.000                 NaN            NaN            NaN   2.47753                 NaN            NaN   5.26155                 NaN   7.09186       0.499256        43.6739        40.9959     
  1112.78        500.000                 NaN            NaN            NaN   2.50657                 NaN            NaN   5.20864                 NaN   7.09130       0.501566        43.6827        41.0093     
  1110.28        500.000                 NaN            NaN            NaN   2.51308                 NaN            NaN   5.19952                 NaN   7.09302       0.501494        43.6776        41.0153     
  1107.77        500.000                 NaN            NaN            NaN   2.51240                 NaN            NaN   5.20401                 NaN   7.09478       0.501001        43.6699        41.0179     
  1105.26        500.000                 NaN            NaN            NaN   2.53443                 NaN            NaN   5.16211                 NaN   7.09129       0.503124        43.6794        41.0296     
  1102.76        500.000                 NaN            NaN            NaN   2.52522                 NaN            NaN   5.18379                 NaN   7.09552       0.501648        43.6650        41.0289     
  1100.25        500.000                 NaN            NaN            NaN   2.53251                 NaN            NaN   5.17279                 NaN   7.09608       0.501555        43.6631        41.0340     
  1097.74        500.000                 NaN            NaN            NaN   2.56316                 NaN            NaN   5.13341                 NaN   7.09651       0.500804        43.6535        41.0526     
  1095.24        500.000                 NaN            NaN            NaN   2.49489                 NaN            NaN   5.27315                 NaN   7.11324       0.492831        43.5967        41.0292     
  1092.73        500.000                 NaN            NaN            NaN   2.55021                 NaN            NaN   5.14747                 NaN   7.09864       0.502010        43.6514        41.0502     
  1090.23        500.000                 NaN            NaN            NaN   2.58263                 NaN            NaN   5.10402                 NaN   7.09895       0.501384        43.6439        41.0691     
  1087.72        500.000                 NaN            NaN            NaN   2.56465                 NaN            NaN   5.12438                 NaN   7.09950       0.502571        43.6474        41.0615     
  1085.21        500.000                 NaN            NaN            NaN   2.59520                 NaN            NaN   5.08519                 NaN   7.10065       0.501747        43.6373        41.0799     
  1082.71        500.000                 NaN            NaN            NaN   2.60107                 NaN            NaN   5.07641                 NaN   7.10155       0.501897        43.6339        41.0851     
  1080.20        500.000                 NaN            NaN            NaN   2.60726                 NaN            NaN   5.06715                 NaN   7.10242       0.502078        43.6306        41.0905     
  1077.69        500.000                 NaN            NaN            NaN   2.61329                 NaN            NaN   5.05819                 NaN   7.10332       0.502246        43.6271        41.0958     
  1075.19        500.000                 NaN            NaN            NaN   2.61916                 NaN            NaN   5.04955                 NaN   7.10426       0.502399        43.6235        41.1011     
  1072.68        500.000                 NaN            NaN            NaN   2.62519                 NaN            NaN   5.04055                 NaN   7.10515       0.502577        43.6201        41.1064     
  1070.18        500.000                 NaN            NaN            NaN   2.63080                 NaN            NaN   5.03241                 NaN   7.10615       0.502708        43.6163        41.1116     
  1067.67        500.000                 NaN            NaN            NaN   2.63674                 NaN            NaN   5.02375                 NaN   7.10711       0.502875        43.6127        41.1169     
  1065.16        500.000                 NaN            NaN            NaN   2.64229                 NaN            NaN   5.01570                 NaN   7.10812       0.503008        43.6089        41.1220     
  1062.66        500.000                 NaN            NaN            NaN   2.64776                 NaN            NaN   5.00781                 NaN   7.10915       0.503135        43.6050        41.1271     
  1060.15        500.000                 NaN            NaN            NaN   2.65303                 NaN            NaN   5.00014                 NaN   7.11019       0.503250        43.6012        41.1322     
  1057.64        500.000                 NaN            NaN            NaN   2.65833                 NaN            NaN   4.99259                 NaN   7.11126       0.503364        43.5972        41.1373     
  1055.14        500.000                 NaN            NaN            NaN   2.66353                 NaN            NaN   4.98523                 NaN   7.11237       0.503469        43.5931        41.1423     
  1052.63        500.000                 NaN            NaN            NaN   2.66863                 NaN            NaN   4.97806                 NaN   7.11348       0.503565        43.5889        41.1473     
  1050.13        500.000                 NaN            NaN            NaN   2.67385                 NaN            NaN   4.97079                 NaN   7.11463       0.503673        43.5847        41.1524     
  1047.62        500.000                 NaN            NaN            NaN   2.66019                 NaN            NaN   4.98020                 NaN   7.11108       0.505546        43.5968        41.1462     
  1045.11        500.000                 NaN            NaN            NaN   2.68330                 NaN            NaN   4.95787                 NaN   7.11707       0.503795        43.5758        41.1622     
  1042.61        500.000                 NaN            NaN            NaN   2.68808                 NaN            NaN   4.95134                 NaN   7.11829       0.503865        43.5713        41.1671     
  1040.10        500.000                 NaN            NaN            NaN   2.69280                 NaN            NaN   4.94494                 NaN   7.11954       0.503931        43.5668        41.1720     
  1037.59        500.000                 NaN            NaN            NaN   2.69803                 NaN            NaN   4.93755                 NaN   7.12068       0.504060        43.5626        41.1770     
  1035.09        500.000                 NaN            NaN            NaN   2.70266                 NaN            NaN   4.93133                 NaN   7.12196       0.504119        43.5580        41.1819     
  1032.58        500.000                 NaN            NaN            NaN   2.67987                 NaN            NaN   4.96144                 NaN   7.12023       0.504616        43.5618        41.1721     
  1030.08        500.000                 NaN            NaN            NaN   2.71171                 NaN            NaN   4.91931                 NaN   7.12460       0.504222        43.5486        41.1916     
  1027.57        500.000                 NaN            NaN            NaN   2.68982                 NaN            NaN   4.94792                 NaN   7.12233       0.504706        43.5535        41.1818     
  1025.06        500.000                 NaN            NaN            NaN   2.72051                 NaN            NaN   4.90781                 NaN   7.12732       0.504302        43.5388        41.2012     
  1022.56        500.000                 NaN            NaN            NaN   2.72481                 NaN            NaN   4.90226                 NaN   7.12872       0.504333        43.5339        41.2060     
  1020.05        500.000                 NaN            NaN            NaN   2.72904                 NaN            NaN   4.89687                 NaN   7.13015       0.504357        43.5288        41.2108     
  1017.54        500.000                 NaN            NaN            NaN   2.73333                 NaN            NaN   4.89131                 NaN   7.13157       0.504394        43.5238        41.2156     
  1015.04        500.000                 NaN            NaN            NaN   2.73711                 NaN            NaN   4.88679                 NaN   7.13312       0.504367        43.5184        41.2202     
  1012.53        500.000                 NaN            NaN            NaN   2.76335                 NaN            NaN   4.80679                 NaN   7.04751       0.514475        43.6536        41.2143     
  1010.03        500.000                 NaN            NaN            NaN   2.71010                 NaN            NaN   4.93351                 NaN   7.13552       0.503400        43.5045        41.2130     
  1007.52        500.000                 NaN            NaN            NaN   2.72026                 NaN            NaN   4.91164                 NaN   7.13513       0.505023        43.5076        41.2204     
  1005.01        500.000                 NaN            NaN            NaN   2.73748                 NaN            NaN   4.90446                 NaN   7.14323       0.501914        43.4787        41.2342     
  1002.51        500.000                 NaN            NaN            NaN   2.72817                 NaN            NaN   4.90247                 NaN   7.13834       0.505091        43.4957        41.2303     
  1000.00        500.000                 NaN            NaN            NaN   2.77314                 NaN            NaN   4.81302                 NaN   7.12602       0.509056        43.5320        41.2468     
