|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/Y98/Y98_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1468.67        500.000        98.5279                 NaN            NaN            NaN            NaN            NaN  0.264258        1.20789                 NaN            NaN            NaN            NaN
  1466.17        500.000        97.9156                 NaN            NaN            NaN            NaN            NaN   1.34750       0.736845                 NaN            NaN            NaN            NaN
  1463.66        500.000        97.9483                 NaN            NaN            NaN            NaN            NaN  0.725813        1.32585                 NaN            NaN            NaN            NaN
  1461.15        500.000        97.9838                 NaN            NaN            NaN            NaN            NaN   1.30350       0.712671                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.0122                 NaN            NaN            NaN            NaN            NaN  0.700932        1.28688                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.0424                 NaN            NaN            NaN            NaN            NaN  0.691088        1.26649                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.0705                 NaN            NaN            NaN            NaN            NaN  0.679471        1.25007                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.0994                 NaN            NaN            NaN            NaN            NaN  0.669520        1.23111                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.1293                 NaN            NaN            NaN            NaN            NaN   1.21062       0.660100                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.1517                 NaN            NaN            NaN            NaN            NaN   1.19939       0.648889                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.1786                 NaN            NaN            NaN            NaN            NaN  0.640593        1.18076                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.2005                 NaN            NaN            NaN            NaN            NaN   1.16697       0.632542                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.2279                 NaN            NaN            NaN            NaN            NaN  0.622266        1.14982                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.2506                 NaN            NaN            NaN            NaN            NaN   1.13581       0.613633                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.2717                 NaN            NaN            NaN            NaN            NaN   1.12256       0.605725                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.2932                 NaN            NaN            NaN            NaN            NaN   1.10882       0.598001                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3141                 NaN            NaN            NaN            NaN            NaN   1.09534       0.590556                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3327                 NaN            NaN            NaN            NaN            NaN  0.583941        1.08338                 NaN            NaN            NaN            NaN
  1423.56        500.000        97.6521                 NaN            NaN            NaN            NaN            NaN  0.886308        1.16821       0.293428                 NaN            NaN            NaN
  1421.05        500.000        95.4486                 NaN            NaN            NaN            NaN            NaN   1.87028        1.45093        1.23014                 NaN            NaN            NaN
  1418.55        500.000        95.5930                 NaN            NaN            NaN            NaN            NaN   1.40687        1.81021        1.18994                 NaN            NaN            NaN
  1416.04        500.000        95.7235                 NaN            NaN            NaN            NaN            NaN   1.75389        1.36979        1.15284                 NaN            NaN            NaN
  1413.53        500.000        95.8626                 NaN            NaN            NaN            NaN            NaN   1.32640        1.69702        1.11394                 NaN            NaN            NaN
  1411.03        500.000        95.9762                 NaN            NaN            NaN            NaN            NaN   1.29232        1.64964        1.08187                 NaN            NaN            NaN
  1408.52        500.000        96.0897                 NaN            NaN            NaN            NaN            NaN   1.25895        1.60223        1.04910                 NaN            NaN            NaN
  1406.02        500.000        96.1964                 NaN            NaN            NaN            NaN            NaN   1.22549        1.55949        1.01860                 NaN            NaN            NaN
  1403.51        500.000        96.2944                 NaN            NaN            NaN            NaN            NaN   1.19615        1.51921       0.990256                 NaN            NaN            NaN
  1401.00        500.000        96.3949                 NaN            NaN            NaN            NaN            NaN   1.16403        1.47931       0.961742                 NaN            NaN            NaN
  1398.50        500.000        96.4769                 NaN            NaN            NaN            NaN            NaN   1.13988        1.44509       0.938112                 NaN            NaN            NaN
  1395.99        500.000        96.5705                 NaN            NaN            NaN            NaN            NaN   1.10987        1.40885       0.910761                 NaN            NaN            NaN
  1393.48        500.000        96.6338                 NaN            NaN            NaN            NaN            NaN   1.38397        1.09074       0.891523                 NaN            NaN            NaN
  1390.98        500.000        96.7143                 NaN            NaN            NaN            NaN            NaN   1.06168        1.35456       0.869470                 NaN            NaN            NaN
  1388.47        500.000        96.8264                 NaN            NaN            NaN            NaN            NaN   1.30892        1.02874       0.835977                 NaN            NaN            NaN
  1385.96        500.000        96.8660                 NaN            NaN            NaN            NaN            NaN   1.01652        1.29418       0.823310                 NaN            NaN            NaN
  1383.46        500.000        96.9345                 NaN            NaN            NaN            NaN            NaN  0.993492        1.26870       0.803299                 NaN            NaN            NaN
  1380.95        500.000        96.9779                 NaN            NaN  0.233014                 NaN            NaN   1.07808       0.888076       0.822965                 NaN            NaN            NaN
  1378.45        500.000        97.0179                 NaN            NaN  0.564307                 NaN            NaN   1.20966       0.352128       0.855979                 NaN            NaN            NaN
  1375.94        500.000        97.0810                 NaN            NaN  0.570755                 NaN            NaN   1.19975       0.310617       0.837896                 NaN            NaN            NaN
  1373.43        500.000        97.1317                 NaN            NaN  0.578380                 NaN            NaN   1.19270       0.274559       0.822689                 NaN            NaN            NaN
  1370.93        500.000        97.1978                 NaN            NaN  0.584973                 NaN            NaN   1.17907       0.233371       0.804809                 NaN            NaN            NaN
  1368.42        500.000        97.2513                 NaN            NaN  0.592652                 NaN            NaN   1.17006       0.195930       0.790088                 NaN            NaN            NaN
  1365.91        500.000        97.3082                 NaN            NaN  0.596748                 NaN            NaN  0.160606        1.16122       0.773248                 NaN            NaN            NaN
  1363.41        500.000        97.3610                 NaN            NaN  0.603550                 NaN            NaN  0.122811        1.15384       0.758764                 NaN            NaN            NaN
  1360.90        500.000        97.4089                 NaN            NaN  0.605930                 NaN            NaN   1.14460       0.964533E-001  0.744140                 NaN            NaN            NaN
  1358.40        500.000        97.4546                 NaN            NaN  0.609368                 NaN            NaN   1.13857       0.669550E-001  0.730486                 NaN            NaN            NaN
  1355.89        500.000        97.5018                 NaN            NaN  0.611562                 NaN            NaN  0.405018E-001   1.12965       0.716473                 NaN            NaN            NaN
  1353.38        500.000        97.5485                 NaN            NaN  0.613754                 NaN            NaN   1.12195       0.129914E-001  0.702836                 NaN            NaN            NaN
  1350.88        500.000        97.5895                 NaN            NaN  0.606215                 NaN            NaN   1.10458       0.105698E-001  0.689157                 NaN            NaN            NaN
  1348.37        500.000        97.6179                 NaN            NaN  0.583762                 NaN            NaN  0.418004E-001   1.08028       0.676229                 NaN            NaN            NaN
  1345.86        500.000        97.6709                 NaN            NaN  0.594496                 NaN            NaN   1.07210                 NaN  0.662550                 NaN            NaN            NaN
  1343.36        500.000        97.7068                 NaN            NaN  0.582671                 NaN            NaN   1.06059                 NaN  0.649949                 NaN            NaN            NaN
  1340.85        500.000        97.7420                 NaN            NaN  0.575537                 NaN            NaN   1.04449                 NaN  0.637924                 NaN            NaN            NaN
  1338.35        500.000        97.7798                 NaN            NaN  0.566878                 NaN            NaN   1.02782                 NaN  0.625545                 NaN            NaN            NaN
  1335.84        500.000        97.8132                 NaN            NaN  0.559416                 NaN            NaN   1.01354                 NaN  0.613833                 NaN            NaN            NaN
  1333.33        500.000        97.8471                 NaN            NaN  0.551306                 NaN            NaN  0.999345                 NaN  0.602288                 NaN            NaN            NaN
  1330.83        500.000        97.8787                 NaN            NaN  0.544064                 NaN            NaN  0.985845                 NaN  0.591371                 NaN            NaN            NaN
  1328.32        500.000        97.9123                 NaN            NaN  0.534137                 NaN            NaN  0.973500                 NaN  0.580055                 NaN            NaN            NaN
  1325.81        500.000        97.9453                 NaN            NaN  0.525683                 NaN            NaN  0.960158                 NaN  0.568880                 NaN            NaN            NaN
  1323.31        500.000        97.9745                 NaN            NaN  0.518427                 NaN            NaN  0.948117                 NaN  0.558909                 NaN            NaN            NaN
  1320.80        500.000        98.0059                 NaN            NaN  0.507953                 NaN            NaN  0.938098                 NaN  0.548072                 NaN            NaN            NaN
  1318.30        500.000        97.6399                 NaN            NaN  0.502959                 NaN            NaN   1.08343                 NaN  0.619463       0.154256                 NaN            NaN
  1315.79        500.000        97.6892                 NaN            NaN  0.495673                 NaN            NaN   1.05893                 NaN  0.605989       0.150206                 NaN            NaN
  1313.28        500.000        97.7386                 NaN            NaN  0.489495                 NaN            NaN   1.03359                 NaN  0.592694       0.145631                 NaN            NaN
  1310.78        500.000        97.7849                 NaN            NaN  0.485636                 NaN            NaN   1.00760                 NaN  0.580502       0.141398                 NaN            NaN
  1308.27        500.000        97.8365                 NaN            NaN  0.475467                 NaN            NaN  0.985181                 NaN  0.566101       0.136713                 NaN            NaN
  1305.76        500.000        97.8700                 NaN            NaN  0.434727       0.634269E-001            NaN  0.978984                 NaN  0.555181       0.976382E-001            NaN            NaN
  1303.26        500.000        97.9355                 NaN            NaN  0.457934                 NaN            NaN  0.939843                 NaN  0.538850       0.127860                 NaN            NaN
  1300.75        500.000        97.9715                 NaN            NaN  0.450626                 NaN            NaN  0.923905                 NaN  0.529425       0.124579                 NaN            NaN
  1298.25        500.000        98.0155                 NaN            NaN  0.442367                 NaN            NaN  0.904243                 NaN  0.517271       0.120666                 NaN            NaN
  1295.74        500.000        98.0553                 NaN            NaN  0.435747                 NaN            NaN  0.885614                 NaN  0.506281       0.117066                 NaN            NaN
  1293.23        500.000        98.0978                 NaN            NaN  0.427628                 NaN            NaN  0.866264                 NaN  0.494903       0.113421                 NaN            NaN
  1290.73        500.000        98.1397                 NaN            NaN  0.417278                 NaN            NaN  0.850166                 NaN  0.483069       0.109834                 NaN            NaN
  1288.22        500.000        98.1815                 NaN            NaN  0.407779                 NaN            NaN  0.832601                 NaN  0.471790       0.106366                 NaN            NaN
  1285.71        500.000        98.2219                 NaN            NaN  0.398853                 NaN            NaN  0.815368                 NaN  0.460861       0.103064                 NaN            NaN
  1283.21        500.000        98.2606                 NaN            NaN  0.390274                 NaN            NaN  0.799081                 NaN  0.450206       0.998089E-001            NaN            NaN
  1280.70        500.000        98.2981                 NaN            NaN  0.381104                 NaN            NaN  0.784157                 NaN  0.439942       0.966648E-001            NaN            NaN
  1278.20        500.000        98.3377                 NaN            NaN  0.372200                 NaN            NaN  0.767483                 NaN  0.429101       0.935075E-001            NaN            NaN
  1275.69        500.000        98.3755                 NaN            NaN  0.363545                 NaN            NaN  0.751399                 NaN  0.418975       0.905847E-001            NaN            NaN
  1273.18        500.000        98.4118                 NaN            NaN  0.354487                 NaN            NaN  0.737016                 NaN  0.409067       0.876626E-001            NaN            NaN
  1270.68        500.000        98.4497                 NaN            NaN  0.345423                 NaN            NaN  0.721058                 NaN  0.398938       0.848416E-001            NaN            NaN
  1268.17        500.000        98.4848                 NaN            NaN  0.336873                 NaN            NaN  0.706857                 NaN  0.389433       0.820830E-001            NaN            NaN
  1265.66        500.000        98.5197                 NaN            NaN  0.329009                 NaN            NaN  0.691847                 NaN  0.380088       0.793664E-001            NaN            NaN
  1263.16        500.000        98.5560                 NaN            NaN  0.317870                 NaN            NaN  0.679161                 NaN  0.370160       0.768290E-001            NaN            NaN
  1260.65        500.000        97.1310                 NaN            NaN  0.424102                 NaN            NaN  0.935267                 NaN  0.522715       0.122210       0.864739                 NaN
  1258.15        500.000        89.9276                 NaN            NaN  0.955968                 NaN            NaN   2.26438                 NaN   1.30247       0.352378        5.19719                 NaN
  1255.64        500.000        90.9282                 NaN            NaN  0.857280                 NaN            NaN   2.06116                 NaN   1.17669       0.314458        4.66225                 NaN
  1253.13        500.000        91.7332                 NaN            NaN  0.780344                 NaN            NaN   1.89328                 NaN   1.07476       0.283405        4.23497                 NaN
  1250.63        500.000        92.4252                 NaN            NaN  0.710886                 NaN            NaN   1.74862                 NaN  0.985868       0.256657        3.87276                 NaN
  1248.12        500.000        93.0074                 NaN            NaN  0.654145                 NaN            NaN   1.62511                 NaN  0.910180       0.233826        3.56930                 NaN
  1245.61        500.000        93.5212                 NaN            NaN  0.602473                 NaN            NaN   1.51516                 NaN  0.842689       0.213595        3.30492                 NaN
  1243.11        500.000        93.9729                 NaN            NaN  0.558615                 NaN            NaN   1.41534                 NaN  0.782712       0.195663        3.07473                 NaN
  1240.60        500.000        94.3722                 NaN            NaN  0.516935                 NaN            NaN   1.32965                 NaN  0.728851       0.179676        2.87264                 NaN
  1238.10        500.000        94.7350                 NaN            NaN  0.479813                 NaN            NaN   1.24968                 NaN  0.679592       0.165064        2.69084                 NaN
  1235.59        500.000        95.0549                 NaN            NaN  0.448130                 NaN            NaN   1.17814                 NaN  0.635886       0.152120        2.53083                 NaN
  1233.08        500.000        95.3572                 NaN            NaN  0.417119                 NaN            NaN   1.10928                 NaN  0.593943       0.139998        2.38246                 NaN
  1230.58        500.000        95.6322                 NaN            NaN  0.385425                 NaN            NaN   1.04914                 NaN  0.556007       0.128994        2.24820                 NaN
  1228.07        500.000        95.8724                 NaN            NaN  0.365497                 NaN            NaN  0.993419                 NaN  0.522060       0.119050        2.12759                 NaN
  1225.56        500.000        96.1043                 NaN            NaN  0.339149                 NaN            NaN  0.940775                 NaN  0.489470       0.109841        2.01646                 NaN
  1223.06        500.000        96.3158                 NaN            NaN  0.316941                 NaN            NaN  0.892959                 NaN  0.459616       0.101428        1.91324                 NaN
  1220.55        500.000        96.5131                 NaN            NaN  0.294379                 NaN            NaN  0.849311                 NaN  0.431658       0.935000E-001   1.81809                 NaN
  1218.05        500.000        96.6953                 NaN            NaN  0.273091                 NaN            NaN  0.809579                 NaN  0.405968       0.863130E-001   1.72972                 NaN
  1215.54        500.000        96.8634                 NaN            NaN  0.252923                 NaN            NaN  0.773791                 NaN  0.382046       0.795704E-001   1.64823                 NaN
  1213.03        500.000        82.1758                 NaN            NaN  0.838827                 NaN            NaN   2.26130                 NaN   1.60077       0.213182        6.94353        5.96657     
  1210.53        500.000        58.5939                 NaN            NaN   1.83351                 NaN            NaN   4.58476                 NaN   3.53915       0.417156        15.3236        15.7079     
  1208.02        500.000        67.5005                 NaN            NaN   1.45115                 NaN            NaN   3.55796                 NaN   2.76435       0.325576        12.0451        12.3553     
  1205.51        500.000        72.7350                 NaN            NaN   1.24120                 NaN            NaN   2.97652                 NaN   2.32030       0.266952        10.0967        10.3633     
  1203.01        500.000        74.0378                 NaN            NaN   1.19141                 NaN            NaN   2.80001                 NaN   2.19646       0.252392        9.61437        9.90757     
  1200.50        500.000        73.4646                 NaN            NaN   1.41023                 NaN            NaN   2.39439                 NaN   2.28511       0.257418        10.1580        10.0302     
  1197.99        500.000        88.1228                 NaN            NaN  0.323450                 NaN            NaN   1.77913                 NaN  0.911319       0.101849        4.09643        4.66499     
  1195.49        500.000        83.1320                 NaN            NaN  0.706332                 NaN            NaN   1.80012                 NaN   1.40469       0.156029        6.36062        6.44019     
  1192.98        500.000        83.0936                 NaN            NaN  0.965470                 NaN            NaN   1.20726                 NaN   1.41450       0.159409        6.52637        6.63334     
  1190.48        500.000        82.5759                 NaN            NaN  0.292630                 NaN            NaN   2.48313                 NaN   1.39920       0.140796        6.56952        6.53886     
  1187.97        500.000        57.8090                 NaN            NaN   1.69513                 NaN            NaN   3.25153                 NaN   3.26583       0.371272        16.9808        16.6264     
  1185.46        500.000                 NaN            NaN            NaN   3.56824                 NaN            NaN   7.59607       0.228805E-003   7.30270       0.857768        41.4363        39.2387     
  1182.96        500.000                 NaN            NaN            NaN   3.59300                 NaN            NaN   7.56057       0.692354E-004   7.30278       0.859138        41.4383        39.2462     
  1180.45        500.000                 NaN            NaN            NaN   3.55954                 NaN            NaN   7.60005       0.116667E-004   7.30306       0.860734        41.4401        39.2365     
  1177.94        500.000                 NaN            NaN            NaN   3.58163                 NaN            NaN   7.56832       0.498941E-004   7.30307       0.861916        41.4418        39.2432     
  1175.44        500.000                 NaN            NaN            NaN   3.60232                 NaN            NaN   7.53907       0.173153E-005   7.30342       0.862930        41.4427        39.2496     
  1172.93        500.000                 NaN            NaN            NaN   3.65730                 NaN            NaN   7.44623       0.167944E-004   7.30271       0.869282        41.4604        39.2640     
  1170.43        500.000                 NaN            NaN            NaN   3.67802                 NaN            NaN   7.41984                 NaN   7.30417       0.869475        41.4579        39.2706     
  1167.92        500.000                 NaN            NaN            NaN   3.67355                 NaN            NaN   7.43029                 NaN   7.30665       0.868246        41.4510        39.2703     
  1165.41        500.000                 NaN            NaN            NaN   3.68422                 NaN            NaN   7.41795                 NaN   7.30777       0.867881        41.4481        39.2741     
  1162.91        500.000                 NaN            NaN            NaN   3.70345                 NaN            NaN   7.39468                 NaN   7.30887       0.867283        41.4458        39.2799     
  1160.40        500.000                 NaN            NaN            NaN   3.73391                 NaN            NaN   7.34921                 NaN   7.30280       0.869819        41.4550        39.2893     
  1157.89        500.000                 NaN            NaN            NaN   3.74878                 NaN            NaN   7.33016                 NaN   7.30514       0.870239        41.4512        39.2945     
  1155.39        500.000                 NaN            NaN            NaN   3.76801                 NaN            NaN   7.30445                 NaN   7.30616       0.870475        41.4501        39.3008     
  1152.88        500.000                 NaN            NaN            NaN   3.78751                 NaN            NaN   7.27384                 NaN   7.30538       0.872819        41.4537        39.3067     
  1150.38        500.000                 NaN            NaN            NaN   3.80537                 NaN            NaN   7.24857                 NaN   7.30579       0.873715        41.4542        39.3124     
  1147.87        500.000                 NaN            NaN            NaN   3.82569                 NaN            NaN   7.21985                 NaN   7.31649       0.874831        41.4439        39.3192     
  1145.36        500.000                 NaN            NaN            NaN   3.89841                 NaN            NaN   7.12427                 NaN   7.30674       0.875391        41.4545        39.3407     
  1142.86        500.000                 NaN            NaN            NaN   3.86682                 NaN            NaN   7.16073                 NaN   7.30727       0.877182        41.4562        39.3318     
  1140.35        500.000                 NaN            NaN            NaN   3.93050                 NaN            NaN   7.07916                 NaN   7.30775       0.876946        41.4546        39.3510     
  1137.84        500.000                 NaN            NaN            NaN   3.94623                 NaN            NaN   7.05709                 NaN   7.30828       0.877703        41.4546        39.3561     
  1135.34        500.000                 NaN            NaN            NaN   3.90447                 NaN            NaN   7.10998                 NaN   7.30900       0.878444        41.4537        39.3444     
  1132.83        500.000                 NaN            NaN            NaN   3.91983                 NaN            NaN   7.08861                 NaN   7.30990       0.879189        41.4531        39.3494     
  1130.33        500.000                 NaN            NaN            NaN   3.97863                 NaN            NaN   7.01514                 NaN   7.31149       0.878437        41.4487        39.3676     
  1127.82        500.000                 NaN            NaN            NaN   4.01713                 NaN            NaN   6.93476                 NaN   7.30870       0.886680        41.4775        39.3753     
  1125.31        500.000                 NaN            NaN            NaN   3.96496                 NaN            NaN   7.02626                 NaN   7.31853       0.879927        41.4462        39.3641     
  1122.81        500.000                 NaN            NaN            NaN   3.98027                 NaN            NaN   7.00300                 NaN   7.31148       0.882194        41.4539        39.3691     
  1120.30        500.000                 NaN            NaN            NaN   3.99374                 NaN            NaN   6.98430                 NaN   7.31218       0.882780        41.4534        39.3736     
  1117.79        500.000                 NaN            NaN            NaN   4.06225                 NaN            NaN   6.89533                 NaN   7.31311       0.883136        41.4516        39.3945     
  1115.29        500.000                 NaN            NaN            NaN   4.02083                 NaN            NaN   6.94666                 NaN   7.31356       0.884286        41.4518        39.3828     
  1112.78        500.000                 NaN            NaN            NaN   4.06834                 NaN            NaN   6.87103                 NaN   7.31336       0.888453        41.4631        39.3957     
  1110.28        500.000                 NaN            NaN            NaN   4.07912                 NaN            NaN   6.85778                 NaN   7.31521       0.888364        41.4595        39.4000     
  1107.77        500.000                 NaN            NaN            NaN   4.07822                 NaN            NaN   6.86305                 NaN   7.31709       0.887527        41.4533        39.4008     
  1105.26        500.000                 NaN            NaN            NaN   4.11425                 NaN            NaN   6.80530                 NaN   7.31369       0.891342        41.4642        39.4112     
  1102.76        500.000                 NaN            NaN            NaN   4.09947                 NaN            NaN   6.83374                 NaN   7.31807       0.888757        41.4514        39.4086     
  1100.25        500.000                 NaN            NaN            NaN   4.11155                 NaN            NaN   6.81771                 NaN   7.31878       0.888637        41.4511        39.4122     
  1097.74        500.000                 NaN            NaN            NaN   4.16155                 NaN            NaN   6.75934                 NaN   7.31936       0.887351        41.4435        39.4289     
  1095.24        500.000                 NaN            NaN            NaN   4.05059                 NaN            NaN   6.95103                 NaN   7.33610       0.873191        41.3875        39.4015     
  1092.73        500.000                 NaN            NaN            NaN   4.14096                 NaN            NaN   6.77993                 NaN   7.32175       0.889569        41.4442        39.4236     
  1090.23        500.000                 NaN            NaN            NaN   4.19387                 NaN            NaN   6.71615                 NaN   7.32222       0.888507        41.4387        39.4405     
  1087.72        500.000                 NaN            NaN            NaN   4.16489                 NaN            NaN   6.74647                 NaN   7.32287       0.890650        41.4434        39.4318     
  1085.21        500.000                 NaN            NaN            NaN   4.21475                 NaN            NaN   6.68838                 NaN   7.32420       0.889235        41.4353        39.4482     
  1082.71        500.000                 NaN            NaN            NaN   4.22452                 NaN            NaN   6.67552                 NaN   7.32524       0.889542        41.4334        39.4518     
  1080.20        500.000                 NaN            NaN            NaN   4.23480                 NaN            NaN   6.66185                 NaN   7.32624       0.889905        41.4316        39.4556     
  1077.69        500.000                 NaN            NaN            NaN   4.24484                 NaN            NaN   6.64858                 NaN   7.32728       0.890246        41.4297        39.4594     
  1075.19        500.000                 NaN            NaN            NaN   4.25460                 NaN            NaN   6.63576                 NaN   7.32836       0.890559        41.4277        39.4630     
  1072.68        500.000                 NaN            NaN            NaN   4.26464                 NaN            NaN   6.62243                 NaN   7.32940       0.890916        41.4259        39.4668     
  1070.18        500.000                 NaN            NaN            NaN   4.27398                 NaN            NaN   6.61029                 NaN   7.33053       0.891190        41.4237        39.4704     
  1067.67        500.000                 NaN            NaN            NaN   4.28386                 NaN            NaN   6.59728                 NaN   7.33163       0.891529        41.4216        39.4741     
  1065.16        500.000                 NaN            NaN            NaN   4.29312                 NaN            NaN   6.58525                 NaN   7.33278       0.891806        41.4194        39.4777     
  1062.66        500.000                 NaN            NaN            NaN   4.30224                 NaN            NaN   6.57343                 NaN   7.33395       0.892073        41.4171        39.4812     
  1060.15        500.000                 NaN            NaN            NaN   4.31105                 NaN            NaN   6.56206                 NaN   7.33513       0.892318        41.4148        39.4847     
  1057.64        500.000                 NaN            NaN            NaN   4.31989                 NaN            NaN   6.55070                 NaN   7.33635       0.892561        41.4124        39.4881     
  1055.14        500.000                 NaN            NaN            NaN   4.32858                 NaN            NaN   6.53960                 NaN   7.33759       0.892789        41.4099        39.4916     
  1052.63        500.000                 NaN            NaN            NaN   4.33711                 NaN            NaN   6.52876                 NaN   7.33885       0.893001        41.4073        39.4950     
  1050.13        500.000                 NaN            NaN            NaN   4.34583                 NaN            NaN   6.51763                 NaN   7.34014       0.893235        41.4047        39.4985     
  1047.62        500.000                 NaN            NaN            NaN   4.32385                 NaN            NaN   6.53453                 NaN   7.33656       0.896595        41.4174        39.4910     
  1045.11        500.000                 NaN            NaN            NaN   4.36165                 NaN            NaN   6.49799                 NaN   7.34286       0.893533        41.3989        39.5051     
  1042.61        500.000                 NaN            NaN            NaN   4.36966                 NaN            NaN   6.48800                 NaN   7.34422       0.893698        41.3960        39.5084     
  1040.10        500.000                 NaN            NaN            NaN   4.37758                 NaN            NaN   6.47817                 NaN   7.34561       0.893855        41.3931        39.5117     
  1037.59        500.000                 NaN            NaN            NaN   4.38632                 NaN            NaN   6.46690                 NaN   7.34691       0.894126        41.3905        39.5152     
  1035.09        500.000                 NaN            NaN            NaN   4.39408                 NaN            NaN   6.45732                 NaN   7.34833       0.894273        41.3875        39.5185     
  1032.58        500.000                 NaN            NaN            NaN   4.35722                 NaN            NaN   6.50187                 NaN   7.34656       0.895184        41.3920        39.5072     
  1030.08        500.000                 NaN            NaN            NaN   4.40927                 NaN            NaN   6.43870                 NaN   7.35125       0.894536        41.3812        39.5250     
  1027.57        500.000                 NaN            NaN            NaN   4.37387                 NaN            NaN   6.48108                 NaN   7.34894       0.895427        41.3869        39.5138     
  1025.06        500.000                 NaN            NaN            NaN   4.42405                 NaN            NaN   6.42078                 NaN   7.35426       0.894760        41.3747        39.5315     
  1022.56        500.000                 NaN            NaN            NaN   4.43129                 NaN            NaN   6.41208                 NaN   7.35581       0.894856        41.3713        39.5346     
  1020.05        500.000                 NaN            NaN            NaN   4.43840                 NaN            NaN   6.40359                 NaN   7.35738       0.894939        41.3679        39.5378     
  1017.54        500.000                 NaN            NaN            NaN   4.44563                 NaN            NaN   6.39488                 NaN   7.35894       0.895045        41.3645        39.5410     
  1015.04        500.000                 NaN            NaN            NaN   4.45201                 NaN            NaN   6.38766                 NaN   7.36064       0.895036        41.3606        39.5440     
  1012.53        500.000                 NaN            NaN            NaN   4.49385                 NaN            NaN   6.31659                 NaN   7.27065       0.912796        41.4787        39.5275     
  1010.03        500.000                 NaN            NaN            NaN   4.40843                 NaN            NaN   6.45252                 NaN   7.36313       0.893381        41.3492        39.5334     
  1007.52        500.000                 NaN            NaN            NaN   4.42525                 NaN            NaN   6.42240                 NaN   7.36289       0.896308        41.3537        39.5394     
  1005.01        500.000                 NaN            NaN            NaN   4.45345                 NaN            NaN   6.40618                 NaN   7.37129       0.890822        41.3273        39.5509     
  1002.51        500.000                 NaN            NaN            NaN   4.43859                 NaN            NaN   6.40741                 NaN   7.36639       0.896509        41.3451        39.5460     
  1000.00        500.000                 NaN            NaN            NaN   4.51220                 NaN            NaN   6.28498                 NaN   7.35411       0.903629        41.3828        39.5623     
