|6.6.6
Archiving\03_Data\fracLP/QFM_m1.5/LAR/LAR_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        99.2758       0.724198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.2757       0.724253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.2757       0.724308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.2756       0.724363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.2756       0.724418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.2755       0.724474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.2755       0.724529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.2754       0.724584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.2754       0.724640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.2753       0.724695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2752       0.724750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2752       0.724806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2751       0.724861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2751       0.724916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2750       0.724972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2750       0.725027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.2749       0.725083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.2749       0.725138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.2748       0.725194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2748       0.725249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.2747       0.725305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2746       0.725360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2746       0.725416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2745       0.725471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2745       0.725527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2744       0.725582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2744       0.725638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2743       0.725693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2743       0.725749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2742       0.725804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2741       0.725860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2741       0.725916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2740       0.725972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2740       0.726027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2739       0.726083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2739       0.726139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2738       0.726194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2737       0.726250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2737       0.726306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2736       0.726362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2736       0.726417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2735       0.726473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2735       0.726529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2734       0.726585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2734       0.726640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2733       0.726696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2732       0.726752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2732       0.726808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2731       0.726864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2731       0.726919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2730       0.726975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2730       0.727031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2729       0.727086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2729       0.727143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2728       0.727199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2727       0.727255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2727       0.727311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2726       0.727367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2726       0.727422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2725       0.727478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2725       0.727534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2724       0.727590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2724       0.727646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2723       0.727702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2722       0.727758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2722       0.727814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2721       0.727870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2721       0.727926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2720       0.727982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2720       0.728038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2719       0.728094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2719       0.728150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2718       0.728206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2717       0.728262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2717       0.728318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2716       0.728374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2716       0.728430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2715       0.728486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2715       0.728542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2714       0.728598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2713       0.728654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2713       0.728710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2712       0.728766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2712       0.728822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2711       0.728878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2711       0.728934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2710       0.728990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2710       0.729046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2709       0.729102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2708       0.729158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2708       0.729214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2707       0.729270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2707       0.729326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2706       0.729382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2706       0.729438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2705       0.729494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2704       0.729550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2704       0.729606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2703       0.729667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2703       0.729719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2702       0.729774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2702       0.729830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2701       0.729886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2701       0.729942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2700       0.729998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2699       0.730054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2699       0.730110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2698       0.730166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2698       0.730222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2697       0.730277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2697       0.730333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2696       0.730389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2696       0.730445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2695       0.730501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2694       0.730557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2694       0.730613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2649       0.730675       0.439845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2609       0.730775       0.829597E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2609       0.730903       0.815923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2547       0.731037       0.142910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2669       0.731202       0.186055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2607       0.731282       0.798792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2607       0.731408       0.791616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2606       0.731533       0.785354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2606       0.731657       0.778223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2605       0.731781       0.771716E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2604       0.731904       0.765380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2604       0.732026       0.759827E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2603       0.732148       0.752317E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2603       0.732269       0.745919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2602       0.732390       0.741510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2602       0.732510       0.732012E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2601       0.732630       0.729412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2600       0.732749       0.723837E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2600       0.732868       0.714610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2423       0.732992       0.704665E-002  0.176667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4393                 NaN  0.763261E-002  0.553025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.0757                 NaN  0.262092E-001   1.89810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.9972                 NaN  0.280861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.6986                 NaN  0.409474E-001  0.260491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.9700                 NaN            NaN  0.299881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4600                 NaN            NaN  0.540017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4610                 NaN            NaN  0.538961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4647                 NaN            NaN  0.535308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4657                 NaN            NaN  0.534260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.1530                 NaN            NaN  0.847007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.7797                 NaN  0.330738E-002  0.217034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4650                 NaN  0.722090E-002  0.527784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4675                 NaN  0.717846E-002  0.525279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4695                 NaN  0.715063E-002  0.523397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4682                 NaN  0.717691E-002  0.524668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4819                 NaN  0.697950E-002  0.511088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4806                 NaN  0.700050E-002  0.512434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4826                 NaN  0.697532E-002  0.510428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4853                 NaN  0.693505E-002  0.507719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4900                 NaN  0.687582E-002  0.503098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4448                 NaN  0.747944E-002  0.547681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.5442                 NaN  0.615680E-002  0.449601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4980                 NaN  0.678704E-002  0.495237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.5050                 NaN  0.669014E-002  0.488279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.5070                 NaN  0.666467E-002  0.486373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.6389                 NaN  0.487237E-002  0.356237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.3833                 NaN  0.834238E-002  0.608308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9838                 NaN  0.136894E-001   1.00252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.9999                 NaN            NaN  0.109222E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.5858                 NaN  0.561580E-002  0.408580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.5276                 NaN  0.640940E-002  0.465945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.5343                 NaN  0.630712E-002  0.459361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.5365                 NaN  0.629419E-002  0.457159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.5341                 NaN  0.624470E-002  0.459703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.9488                 NaN  0.837914E-003  0.503526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1503                 NaN  0.114868E-001  0.838197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4219                 NaN  0.786921E-002  0.570221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.7519                 NaN  0.336755E-002  0.244721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4924                 NaN  0.691032E-002  0.500721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.5632                 NaN  0.595083E-002  0.430861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.4056                 NaN  0.808864E-002  0.586283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.7412                 NaN  0.366076E-002  0.255108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.5640                 NaN  0.581685E-002  0.430174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5781                 NaN  0.576070E-002  0.416102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.5302                 NaN  0.641541E-002  0.463360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.6368                 NaN  0.496069E-002  0.358205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.9781                 NaN  0.291227E-003  0.215745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2062                 NaN  0.108656E-001  0.782965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.5968                 NaN  0.551720E-002  0.397672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.5986                 NaN  0.549257E-002  0.395891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.4738                 NaN  0.834897E-002  0.269624       0.248210                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2495                 NaN            NaN  0.251497E-001  0.725400                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2492                 NaN            NaN  0.183203E-001  0.732460                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2566                 NaN            NaN  0.184991E-001  0.724877                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2667                 NaN            NaN  0.223436E-001  0.710911                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2736                 NaN            NaN  0.170095E-001  0.709389                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2792                 NaN            NaN  0.136701E-001  0.707119                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2862                 NaN            NaN  0.142731E-001  0.699545                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2262                 NaN            NaN  0.274007E-001  0.417602       0.328769                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0962                 NaN            NaN            NaN  0.113923E-001  0.892413                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0959                 NaN            NaN            NaN            NaN  0.904128                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2522                 NaN            NaN            NaN            NaN  0.747832                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9298                 NaN            NaN            NaN            NaN   1.07025                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0990                 NaN            NaN            NaN  0.426565E-001  0.858363                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0831                 NaN            NaN            NaN            NaN  0.916851                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0772                 NaN            NaN            NaN            NaN  0.922764                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0641                 NaN            NaN            NaN            NaN  0.935937                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0460                 NaN  0.169795E-002            NaN            NaN  0.952324                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9625                 NaN  0.137842E-002            NaN            NaN  0.893401       0.142678                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.6108                 NaN  0.257313E-002            NaN            NaN  0.935469       0.451195                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.6334                 NaN  0.243053E-002            NaN            NaN  0.445153       0.918990                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.6520                 NaN  0.229066E-002            NaN            NaN  0.906459       0.439242                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.6736                 NaN  0.214808E-002            NaN            NaN  0.433894       0.890404                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6925                 NaN  0.201609E-002            NaN            NaN  0.428739       0.876711                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.7100                 NaN  0.190498E-002            NaN            NaN  0.864299       0.423837                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.7307                 NaN  0.176426E-002            NaN            NaN  0.849275       0.418241                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7468                 NaN  0.164026E-002            NaN            NaN  0.412963       0.838581                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7648                 NaN  0.152560E-002            NaN            NaN  0.824967       0.408664                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7818                 NaN  0.140202E-002            NaN            NaN  0.403534       0.813306                 NaN            NaN            NaN            NaN
