|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/KHA22/KHA22_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1428.57        500.000        99.3895       0.419180E-001            NaN  0.229046       0.339501                 NaN            NaN            NaN            NaN            NaN
  1427.20        500.000        99.3942       0.430660E-001            NaN  0.337242       0.225519                 NaN            NaN            NaN            NaN            NaN
  1425.83        500.000        99.3997       0.401950E-001            NaN  0.334209       0.225858                 NaN            NaN            NaN            NaN            NaN
  1424.45        500.000        99.9992                 NaN            NaN  0.828364E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1423.08        500.000        98.8163       0.755814E-001            NaN  0.659817       0.448286                 NaN            NaN            NaN            NaN            NaN
  1421.71        500.000        99.4143       0.362960E-001            NaN  0.326494       0.222891                 NaN            NaN            NaN            NaN            NaN
  1420.33        500.000        99.4197       0.367606E-001            NaN  0.219724       0.323859                 NaN            NaN            NaN            NaN            NaN
  1418.96        500.000        99.4241       0.379581E-001            NaN  0.321654       0.216246                 NaN            NaN            NaN            NaN            NaN
  1417.58        500.000        98.7387       0.592492E-001            NaN  0.499832       0.702212                 NaN            NaN            NaN            NaN            NaN
  1416.21        500.000        99.9996                 NaN            NaN  0.389579E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1414.84        500.000        99.5723       0.268935E-001            NaN  0.239606       0.161242                 NaN            NaN            NaN            NaN            NaN
  1413.46        500.000        99.4434       0.349798E-001            NaN  0.311684       0.209913                 NaN            NaN            NaN            NaN            NaN
  1412.09        500.000        99.4478       0.345245E-001            NaN  0.309562       0.208115                 NaN            NaN            NaN            NaN            NaN
  1410.72        500.000        99.4524       0.343301E-001            NaN  0.307143       0.206107                 NaN            NaN            NaN            NaN            NaN
  1409.34        500.000        98.8157                 NaN            NaN  0.349303       0.506483       0.328495                 NaN            NaN            NaN            NaN
  1407.97        500.000        98.6412                 NaN            NaN  0.578948       0.357033       0.422770                 NaN            NaN            NaN            NaN
  1406.60        500.000        98.6628                 NaN            NaN  0.569555       0.351373       0.416271                 NaN            NaN            NaN            NaN
  1405.22        500.000        98.6891                 NaN            NaN  0.343858       0.558911       0.408092                 NaN            NaN            NaN            NaN
  1403.85        500.000        98.7123                 NaN            NaN  0.549283       0.337338       0.401066                 NaN            NaN            NaN            NaN
  1402.47        500.000        98.7318                 NaN            NaN  0.541185       0.331946       0.395047                 NaN            NaN            NaN            NaN
  1401.10        500.000        98.7537                 NaN            NaN  0.325912       0.531997       0.388351                 NaN            NaN            NaN            NaN
  1399.73        500.000        98.7748                 NaN            NaN  0.523306       0.320036       0.381890                 NaN            NaN            NaN            NaN
  1398.35        500.000        98.9424       0.693557E-001            NaN  0.279820       0.378924       0.329453                 NaN            NaN            NaN            NaN
  1396.98        500.000        98.6666                 NaN            NaN  0.347246       0.570334       0.415868                 NaN            NaN            NaN            NaN
  1395.61        500.000        98.8343                 NaN            NaN  0.303880       0.498338       0.363501                 NaN            NaN            NaN            NaN
  1394.23        500.000        98.8520                 NaN            NaN  0.298614       0.491202       0.358180                 NaN            NaN            NaN            NaN
  1392.86        500.000        98.8698                 NaN            NaN  0.293754       0.483767       0.352634                 NaN            NaN            NaN            NaN
  1391.49        500.000        98.8870                 NaN            NaN  0.288710       0.476888       0.347426                 NaN            NaN            NaN            NaN
  1390.11        500.000        98.9048                 NaN            NaN  0.284018       0.469420       0.341778                 NaN            NaN            NaN            NaN
  1388.74        500.000        98.9215                 NaN            NaN  0.279438       0.462407       0.336661                 NaN            NaN            NaN            NaN
  1387.36        500.000        98.9378                 NaN            NaN  0.274899       0.455711       0.331611                 NaN            NaN            NaN            NaN
  1385.99        500.000        98.9534                 NaN            NaN  0.449268       0.270499       0.326811                 NaN            NaN            NaN            NaN
  1384.62        500.000        98.9693                 NaN            NaN  0.442603       0.266340       0.321709                 NaN            NaN            NaN            NaN
  1383.24        500.000        98.9849                 NaN            NaN  0.436356       0.261674       0.317039                 NaN            NaN            NaN            NaN
  1381.87        500.000        98.9992                 NaN            NaN  0.257854       0.430417       0.312564                 NaN            NaN            NaN            NaN
  1380.50        500.000        99.0135                 NaN            NaN  0.253616       0.424601       0.308277                 NaN            NaN            NaN            NaN
  1379.12        500.000        99.0255                 NaN            NaN  0.419782       0.250336       0.304353                 NaN            NaN            NaN            NaN
  1377.75        500.000        99.0439                 NaN  0.178045E-005  0.412171       0.245288       0.298611                 NaN            NaN            NaN            NaN
  1376.38        500.000        99.0551                 NaN            NaN  0.407640       0.242088       0.295199                 NaN            NaN            NaN            NaN
  1375.00        500.000        99.0683                 NaN  0.221092E-005  0.238449       0.402135       0.291109                 NaN            NaN            NaN            NaN
  1373.63        500.000        99.0813                 NaN            NaN  0.396890       0.234681       0.287146                 NaN            NaN            NaN            NaN
  1372.25        500.000        99.0932                 NaN            NaN  0.231352       0.392040       0.283399                 NaN            NaN            NaN            NaN
  1370.88        500.000        99.1065                 NaN            NaN  0.227771       0.386540       0.279158                 NaN            NaN            NaN            NaN
  1369.51        500.000        99.1175                 NaN            NaN  0.224581       0.382105       0.275802                 NaN            NaN            NaN            NaN
  1368.13        500.000        99.1309                 NaN            NaN  0.376720       0.220835       0.271528                 NaN            NaN            NaN            NaN
  1366.76        500.000        99.1417                 NaN            NaN  0.217698       0.372393       0.268238                 NaN            NaN            NaN            NaN
  1365.39        500.000        99.1529                 NaN            NaN  0.214749       0.367737       0.264639                 NaN            NaN            NaN            NaN
  1364.01        500.000        99.1641                 NaN            NaN  0.211389       0.363324       0.261216                 NaN            NaN            NaN            NaN
  1362.64        500.000        99.1744                 NaN            NaN  0.359131       0.208534       0.257915                 NaN            NaN            NaN            NaN
  1361.27        500.000        99.1856                 NaN            NaN  0.354504       0.205496       0.254383                 NaN            NaN            NaN            NaN
  1359.89        500.000        99.1959                 NaN            NaN  0.202631       0.350258       0.251176                 NaN            NaN            NaN            NaN
  1358.52        500.000        99.2061                 NaN            NaN  0.199847       0.346175       0.247917                 NaN            NaN            NaN            NaN
  1357.14        500.000        99.2159                 NaN            NaN  0.342169       0.196985       0.244944                 NaN            NaN            NaN            NaN
  1355.77        500.000        99.2258                 NaN  0.230959E-005  0.338172       0.194274       0.241744                 NaN            NaN            NaN            NaN
  1354.40        500.000        99.2358                 NaN            NaN  0.191423       0.334107       0.238684                 NaN            NaN            NaN            NaN
  1353.02        500.000        99.2450                 NaN            NaN  0.188762       0.330452       0.235799                 NaN            NaN            NaN            NaN
  1351.65        500.000        99.2543                 NaN            NaN  0.186198       0.326707       0.232783                 NaN            NaN            NaN            NaN
  1350.28        500.000        99.2630                 NaN            NaN  0.183874       0.323109       0.230052                 NaN            NaN            NaN            NaN
  1348.90        500.000        99.2649                 NaN            NaN  0.182921       0.322613       0.229610                 NaN            NaN            NaN            NaN
  1347.53        500.000        99.2925                 NaN  0.194790E-001  0.180885       0.283131       0.223984                 NaN            NaN            NaN            NaN
  1346.16        500.000        99.2999                 NaN  0.547915E-001  0.229496       0.188488       0.227365                 NaN            NaN            NaN            NaN
  1344.78        500.000        99.3042                 NaN  0.543991E-001  0.228115       0.187166       0.226151                 NaN            NaN            NaN            NaN
  1343.41        500.000        99.3195                 NaN  0.549947E-001  0.221119       0.183341       0.221011                 NaN            NaN            NaN            NaN
  1342.03        500.000        99.4088                 NaN  0.154403       0.225351                 NaN  0.211478                 NaN            NaN            NaN            NaN
  1340.66        500.000        99.2582                 NaN            NaN  0.366406       0.146005       0.229341                 NaN            NaN            NaN            NaN
  1339.29        500.000        99.3332                 NaN  0.904993E-002  0.166950       0.281449       0.209332                 NaN            NaN            NaN            NaN
  1337.91        500.000        99.3492                 NaN  0.542771E-001  0.209744       0.175197       0.211628                 NaN            NaN            NaN            NaN
  1336.54        500.000        99.3556                 NaN  0.550377E-001  0.173869       0.205669       0.209828                 NaN            NaN            NaN            NaN
  1335.17        500.000        99.3653                 NaN  0.531590E-001  0.204805       0.170491       0.206256                 NaN            NaN            NaN            NaN
  1333.79        500.000        99.3714                 NaN  0.541609E-001  0.200497       0.169387       0.204584                 NaN            NaN            NaN            NaN
  1332.42        500.000        99.3792                 NaN  0.536582E-001  0.167068       0.198115       0.201987                 NaN            NaN            NaN            NaN
  1331.05        500.000        99.3846                 NaN  0.556065E-001  0.166115       0.192834       0.200842                 NaN            NaN            NaN            NaN
  1329.67        500.000        99.3945                 NaN  0.511273E-001  0.162352       0.195538       0.196444                 NaN            NaN            NaN            NaN
  1328.30        500.000        99.4004                 NaN  0.533530E-001  0.161346       0.189664       0.195238                 NaN            NaN            NaN            NaN
  1326.92        500.000        99.4072                 NaN  0.528101E-001  0.159628       0.187463       0.192884                 NaN            NaN            NaN            NaN
  1325.55        500.000        99.4139                 NaN  0.529274E-001  0.157810       0.184526       0.190812                 NaN            NaN            NaN            NaN
  1324.18        500.000        99.4204                 NaN  0.525382E-001  0.156082       0.182339       0.188671                 NaN            NaN            NaN            NaN
  1322.80        500.000        99.4262                 NaN  0.524038E-001  0.154144       0.180415       0.186847                 NaN            NaN            NaN            NaN
  1321.43        500.000        99.4339                 NaN  0.518855E-001  0.152383       0.177648       0.184229                 NaN            NaN            NaN            NaN
  1320.06        500.000        99.4396                 NaN  0.518812E-001  0.150787       0.175286       0.182437                 NaN            NaN            NaN            NaN
  1318.68        500.000        99.4459                 NaN  0.514965E-001  0.149005       0.173216       0.180340                 NaN            NaN            NaN            NaN
  1317.31        500.000        99.4522                 NaN  0.513224E-001  0.147230       0.170858       0.178347                 NaN            NaN            NaN            NaN
  1315.94        500.000        99.4579                 NaN  0.511240E-001  0.168711       0.145771       0.176531                 NaN            NaN            NaN            NaN
  1314.56        500.000        99.4639                 NaN  0.504689E-001  0.167273       0.143953       0.174443                 NaN            NaN            NaN            NaN
  1313.19        500.000        99.4697                 NaN  0.503964E-001  0.164824       0.142494       0.172592                 NaN            NaN            NaN            NaN
  1311.81        500.000        99.4753                 NaN  0.502566E-001  0.140792       0.162835       0.170817                 NaN            NaN            NaN            NaN
  1310.44        500.000        99.4809                 NaN  0.496669E-001  0.139322       0.161230       0.168852                 NaN            NaN            NaN            NaN
  1309.07        500.000        99.4863                 NaN  0.493606E-001  0.159446       0.137772       0.167135                 NaN            NaN            NaN            NaN
  1307.69        500.000        99.4920                 NaN  0.492069E-001  0.157240       0.136236       0.165276                 NaN            NaN            NaN            NaN
  1306.32        500.000        99.4974                 NaN  0.487352E-001  0.155645       0.134800       0.163468                 NaN            NaN            NaN            NaN
  1304.95        500.000        99.5023                 NaN  0.482445E-001  0.133283       0.154325       0.161800                 NaN            NaN            NaN            NaN
  1303.57        500.000        99.5074                 NaN  0.480617E-001  0.131824       0.152472       0.160195                 NaN            NaN            NaN            NaN
  1302.20        500.000        99.5125                 NaN  0.473194E-001  0.151398       0.130402       0.158394                 NaN            NaN            NaN            NaN
  1300.83        500.000        99.5176                 NaN  0.476016E-001  0.148861       0.129089       0.156842                 NaN            NaN            NaN            NaN
  1299.45        500.000        99.5225                 NaN  0.466065E-001  0.127494       0.148246       0.155124                 NaN            NaN            NaN            NaN
  1298.08        500.000        99.5272                 NaN  0.461672E-001  0.146941       0.126186       0.153541                 NaN            NaN            NaN            NaN
  1296.70        500.000        99.5314                 NaN  0.458929E-001  0.124713       0.145754       0.152258                 NaN            NaN            NaN            NaN
  1295.33        500.000        99.5374                 NaN  0.451133E-001  0.123292       0.144126       0.150054                 NaN            NaN            NaN            NaN
  1293.96        500.000        99.5409                 NaN  0.450209E-001  0.142770       0.122294       0.149008                 NaN            NaN            NaN            NaN
  1292.58        500.000        99.5463                 NaN  0.444328E-001  0.120658       0.141418       0.147143                 NaN            NaN            NaN            NaN
  1291.21        500.000        99.5495                 NaN  0.436614E-001  0.141297       0.119462       0.146121                 NaN            NaN            NaN            NaN
  1289.84        500.000        99.5556                 NaN  0.435384E-001  0.138660       0.118216       0.143989                 NaN            NaN            NaN            NaN
  1288.46        500.000        99.5592                 NaN  0.429057E-001  0.116861       0.138202       0.142845                 NaN            NaN            NaN            NaN
  1287.09        500.000        85.8625                 NaN  0.417783        1.91974        1.11683        1.60816        9.07499                 NaN            NaN            NaN
  1285.72        500.000        84.3231                 NaN  0.450654        1.23529        2.12689        1.77797        10.0861                 NaN            NaN            NaN
  1284.34        500.000        85.6900                 NaN  0.410515        1.94592        1.14293        1.63590        9.17470                 NaN            NaN            NaN
  1282.97        500.000        86.8475                 NaN  0.376226        1.79557        1.06205        1.51518        8.40350                 NaN            NaN            NaN
  1281.59        500.000        87.8466                 NaN  0.346755        1.66583       0.991741        1.41061        7.73844                 NaN            NaN            NaN
  1280.22        500.000        88.6877                 NaN  0.321759        1.55882       0.931808        1.32251        7.17745                 NaN            NaN            NaN
  1278.85        500.000        89.4409                 NaN  0.299359       0.877229        1.46279        1.24315        6.67660                 NaN            NaN            NaN
  1277.47        500.000        90.1097                 NaN  0.280752       0.828606        1.37582        1.17240        6.23275                 NaN            NaN            NaN
  1276.10        500.000        90.6949                 NaN  0.263478       0.785038        1.30246        1.11042        5.84369                 NaN            NaN            NaN
  1274.73        500.000        91.2234                 NaN  0.248524        1.23400       0.745993        1.05423        5.49386                 NaN            NaN            NaN
  1273.35        500.000        91.6911                 NaN  0.231695       0.707726        1.18396        1.00442        5.18110                 NaN            NaN            NaN
  1271.98        500.000        92.1137                 NaN  0.218601       0.674582        1.13336       0.959281        4.90049                 NaN            NaN            NaN
  1270.61        500.000        92.5001                 NaN  0.206679       0.643497        1.08769       0.917875        4.64414                 NaN            NaN            NaN
  1269.23        500.000        92.8530                 NaN  0.195150        1.04748       0.614371       0.879927        4.41005                 NaN            NaN            NaN
  1267.86        500.000        93.1556                 NaN  0.184734       0.587454        1.01649       0.847809        4.20793                 NaN            NaN            NaN
  1266.49        500.000        93.4826                 NaN  0.173601       0.561544       0.978127       0.811462        3.99263                 NaN            NaN            NaN
  1265.11        500.000        93.7386                 NaN  0.163876       0.953946       0.537488       0.784136        3.82196                 NaN            NaN            NaN
  1263.74        500.000        91.4719                 NaN            NaN  0.916070        1.07393        1.07195        5.14634       0.319842                 NaN            NaN
  1262.36        500.000        91.9876                 NaN            NaN  0.972927       0.876857        1.01291        4.83045       0.319306                 NaN            NaN
  1260.99        500.000        92.6447                 NaN            NaN  0.803298       0.894060       0.933708        4.43152       0.292682                 NaN            NaN
  1259.62        500.000        93.2026                 NaN            NaN  0.741254       0.826214       0.866228        4.09345       0.270294                 NaN            NaN
  1258.24        500.000        93.6846                 NaN            NaN  0.765970       0.688055       0.807669        3.80225       0.251500                 NaN            NaN
  1256.87        500.000        94.1049                 NaN            NaN  0.641928       0.712946       0.756363        3.54864       0.235216                 NaN            NaN
  1255.50        500.000        94.4759                 NaN            NaN  0.664534       0.601897       0.710754        3.32566       0.221295                 NaN            NaN
  1254.12        500.000        94.8037                 NaN            NaN  0.620876       0.566700       0.670426        3.12898       0.209304                 NaN            NaN
  1252.75        500.000        94.6539                 NaN            NaN  0.578920       0.626876       0.692088        3.23520       0.212971                 NaN            NaN
  1251.38        500.000        95.6886                 NaN            NaN  0.482425       0.495961       0.558454        2.59263       0.181882                 NaN            NaN
  1250.00        500.000        95.3349                 NaN            NaN  0.476736       0.599027       0.606125        2.81519       0.167990                 NaN            NaN
  1248.63        500.000        93.9168                 NaN            NaN  0.328906       0.803020       0.784268        3.83498       0.332060                 NaN            NaN
  1247.25        500.000        98.2324                 NaN            NaN  0.536949       0.866212E-001  0.236341       0.893983       0.136784E-001            NaN            NaN
  1245.88        500.000        93.1711                 NaN            NaN  0.796213       0.754791       0.943263        4.02512       0.309487                 NaN            NaN
  1244.51        500.000        98.6784                 NaN            NaN  0.284462                 NaN  0.129216       0.889098       0.188013E-001            NaN            NaN
  1243.13        500.000        96.7514                 NaN            NaN  0.359595       0.370605       0.427396        1.96533       0.125722                 NaN            NaN
  1241.76        500.000        94.4585                 NaN            NaN  0.610141       0.702781       0.708988        3.42475       0.948515E-001            NaN            NaN
  1240.39        500.000        98.6177                 NaN            NaN  0.196190                 NaN  0.143165       0.926963       0.116020                 NaN            NaN
  1239.01        500.000        97.7437                 NaN            NaN  0.649683E-001  0.337246       0.317351        1.29427       0.242447                 NaN            NaN
  1237.64        500.000        97.0645                 NaN            NaN  0.332242       0.300636       0.381902        1.79066       0.130105                 NaN            NaN
  1236.27        500.000        96.4478                 NaN            NaN  0.400367       0.400322       0.491431        2.09855       0.161483                 NaN            NaN
  1234.89        500.000        96.7868                 NaN            NaN  0.343689       0.346315       0.418803        1.97573       0.128652                 NaN            NaN
  1233.52        500.000        98.0261                 NaN            NaN  0.240784       0.131603       0.221315        1.30670       0.735142E-001            NaN            NaN
  1232.14        500.000        97.9361                 NaN            NaN  0.255984       0.166073       0.268636        1.24884       0.124407                 NaN            NaN
  1230.77        500.000        97.5011                 NaN            NaN  0.288040       0.229441       0.322491        1.54387       0.115060                 NaN            NaN
  1229.40        500.000        97.5340                 NaN            NaN  0.211342       0.299036       0.316946        1.52989       0.108750                 NaN            NaN
  1228.02        500.000        97.5254                 NaN            NaN  0.257562       0.256524       0.328102        1.51469       0.117684                 NaN            NaN
  1226.65        500.000        96.3386                 NaN            NaN  0.504328                 NaN  0.476446        2.34719       0.333471                 NaN            NaN
  1225.28        500.000        98.2902                 NaN            NaN  0.175043       0.381281       0.259612       0.893889                 NaN            NaN            NaN
  1223.90        500.000        97.2351                 NaN            NaN  0.223777       0.411384       0.333360        1.75638                 NaN  0.400322E-001            NaN
  1222.53        500.000        99.4813                 NaN            NaN  0.291465E-002  0.482577E-001  0.147321E-001  0.452826                 NaN            NaN            NaN
  1221.16        500.000        98.0058                 NaN            NaN  0.149625       0.239158       0.251444        1.25624       0.977387E-001            NaN            NaN
