|6.6.6
Archiving\03_Data\Deq/QFM_m1/YM20/YM20_4.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00       0.997331E-004
  1910.26        2500.00       0.564891E-003
  1907.05        2500.00       0.101055E-002
  1903.85        2500.00       0.145610E-002
  1900.64        2500.00       0.190153E-002
  1897.44        2500.00       0.234685E-002
  1894.23        2500.00       0.275652E-002
  1891.03        2500.00       0.316609E-002
  1887.82        2500.00       0.357556E-002
  1884.62        2500.00       0.398492E-002
  1881.41        2500.00       0.439418E-002
  1878.21        2500.00       0.480333E-002
  1875.00        2500.00       0.521238E-002
  1871.79        2500.00       0.562133E-002
  1868.59        2500.00       0.599346E-002
  1865.38        2500.00       0.636550E-002
  1862.18        2500.00       0.673745E-002
  1858.97        2500.00       0.710930E-002
  1855.77        2500.00       0.748106E-002
  1852.56        2500.00       0.785273E-002
  1849.36        2500.00       0.822430E-002
  1846.15        2500.00       0.859578E-002
  1842.95        2500.00       0.893776E-002
  1839.74        2500.00       0.927965E-002
  1836.54        2500.00       0.962145E-002
  1833.33        2500.00       0.996317E-002
  1830.13        2500.00       0.103048E-001
  1826.92        2500.00       0.106464E-001
  1823.72        2500.00       0.109878E-001
  1820.51        2500.00       0.113292E-001
  1817.31        2500.00       0.116431E-001
  1814.10        2500.00       0.119569E-001
  1810.90        2500.00       0.122706E-001
  1807.69        2500.00       0.125842E-001
  1804.49        2500.00       0.128978E-001
  1801.28        2500.00       0.132113E-001
  1798.08        2500.00       0.135247E-001
  1794.87        2500.00       0.138380E-001
  1791.67        2500.00       0.141331E-001
  1788.46        2500.00       0.144282E-001
  1785.26        2500.00       0.147231E-001
  1782.05        2500.00       0.150180E-001
  1778.85        2500.00       0.153128E-001
  1775.64        2500.00       0.156076E-001
  1772.44        2500.00       0.159022E-001
  1769.23        2500.00       0.161968E-001
  1766.03        2500.00       0.164670E-001
  1762.82        2500.00       0.167370E-001
  1759.62        2500.00       0.170071E-001
  1756.41        2500.00       0.172770E-001
  1753.21        2500.00       0.175469E-001
  1750.00        2500.00       0.178167E-001
  1746.79        2500.00       0.180865E-001
  1743.59        2500.00       0.183562E-001
  1740.38        2500.00       0.186111E-001
  1737.18        2500.00       0.188660E-001
  1733.97        2500.00       0.191208E-001
  1730.77        2500.00       0.193756E-001
  1727.56        2500.00       0.196303E-001
  1724.36        2500.00       0.198850E-001
  1721.15        2500.00       0.201396E-001
  1717.95        2500.00       0.203941E-001
  1714.74        2500.00       0.206375E-001
  1711.54        2500.00       0.208808E-001
  1708.33        2500.00       0.211240E-001
  1705.13        2500.00       0.213672E-001
  1701.92        2500.00       0.216104E-001
  1698.72        2500.00       0.218535E-001
  1695.51        2500.00       0.220965E-001
  1692.31        2500.00       0.223395E-001
  1689.10        2500.00       0.225702E-001
  1685.90        2500.00       0.228009E-001
  1682.69        2500.00       0.230316E-001
  1679.49        2500.00       0.232622E-001
  1676.28        2500.00       0.234927E-001
  1673.08        2500.00       0.237232E-001
  1669.87        2500.00       0.239536E-001
  1666.67        2500.00       0.241840E-001
  1663.46        2500.00       0.243745E-001
  1660.26        2500.00       0.245649E-001
  1657.05        2500.00       0.247932E-001
  1653.85        2500.00       0.250103E-001
  1650.64        2500.00       0.248384E-001
  1647.44        2500.00       0.246666E-001
  1644.23        2500.00       0.244948E-001
  1641.03        2500.00       0.243231E-001
  1637.82        2500.00       0.241384E-001
  1634.62        2500.00       0.239537E-001
  1631.41        2500.00       0.237691E-001
  1628.21        2500.00       0.235846E-001
  1625.00        2500.00       0.234001E-001
  1621.79        2500.00       0.232157E-001
  1618.59        2500.00       0.230313E-001
  1615.38        2500.00       0.228470E-001
  1612.18        2500.00       0.226451E-001
  1608.97        2500.00       0.224433E-001
  1605.77        2500.00       0.222416E-001
  1602.56        2500.00       0.220399E-001
  1599.36        2500.00       0.218383E-001
  1596.15        2500.00       0.216367E-001
  1592.95        2500.00       0.214352E-001
  1589.74        2500.00       0.212338E-001
  1586.54        2500.00       0.210101E-001
  1583.33        2500.00       0.207864E-001
  1580.13        2500.00       0.205627E-001
  1576.92        2500.00       0.203392E-001
  1573.72        2500.00       0.201157E-001
  1570.51        2500.00       0.198923E-001
  1567.31        2500.00       0.196689E-001
  1564.10        2500.00       0.194456E-001
  1560.90        2500.00       0.191832E-001
  1557.69        2500.00       0.189209E-001
  1554.49        2500.00       0.186586E-001
  1551.28        2500.00       0.183965E-001
  1548.08        2500.00       0.181344E-001
  1544.87        2500.00       0.178723E-001
  1541.67        2500.00       0.176104E-001
  1538.46        2500.00       0.173485E-001
  1535.26        2500.00       0.170312E-001
  1532.05        2500.00       0.167139E-001
  1528.85        2500.00       0.163967E-001
  1525.64        2500.00       0.160797E-001
  1522.44        2500.00       0.157627E-001
  1519.23        2500.00       0.154458E-001
  1516.03        2500.00       0.151290E-001
  1512.82        2500.00       0.148123E-001
  1509.62        2500.00       0.144618E-001
  1506.41        2500.00       0.141114E-001
  1503.21        2500.00       0.137656E-001
  1500.00        2500.00       0.136177E-001
  1496.79        2500.00       0.137805E-001
  1493.59        2500.00       0.139433E-001
  1490.38        2500.00       0.141062E-001
  1487.18        2500.00       0.142691E-001
  1483.97        2500.00       0.145614E-001
  1480.77        2500.00       0.148537E-001
  1477.56        2500.00       0.151459E-001
  1474.36        2500.00       0.154382E-001
  1471.15        2500.00       0.158122E-001
  1467.95        2500.00       0.161861E-001
  1464.74        2500.00       0.166336E-001
  1461.54        2500.00       0.173233E-001
  1458.33        2500.00       0.173215E-001
  1455.13        2500.00       0.173197E-001
  1451.92        2500.00       0.173179E-001
  1448.72        2500.00       0.173160E-001
  1445.51        2500.00       0.173142E-001
  1442.31        2500.00       0.173124E-001
  1439.10        2500.00       0.173106E-001
  1435.90        2500.00       0.225285E-001
  1432.69        2500.00       0.231340E-001
  1429.49        2500.00       0.235431E-001
  1426.28        2500.00       0.235406E-001
  1423.08        2500.00       0.240888E-001
  1419.87        2500.00       0.240864E-001
  1416.67        2500.00       0.240839E-001
  1413.46        2500.00       0.240814E-001
  1410.26        2500.00       0.251357E-001
  1407.05        2500.00       0.251331E-001
  1403.85        2500.00       0.251305E-001
  1400.64        2500.00       0.251279E-001
  1397.44        2500.00       0.251254E-001
  1394.23        2500.00       0.251228E-001
  1391.03        2500.00       0.251202E-001
  1387.82        2500.00       0.251176E-001
  1384.62        2500.00       0.270342E-001
  1381.41        2500.00       0.270314E-001
  1378.21        2500.00       0.270287E-001
  1375.00        2500.00       0.270259E-001
  1371.79        2500.00       0.270231E-001
  1368.59        2500.00       0.270204E-001
  1365.38        2500.00       0.270176E-001
  1362.18        2500.00       0.270149E-001
  1358.97        2500.00       0.288413E-001
  1355.77        2500.00       0.288384E-001
  1352.56        2500.00       0.288355E-001
  1349.36        2500.00       0.288325E-001
  1346.15        2500.00       0.288296E-001
  1342.95        2500.00       0.288267E-001
  1339.74        2500.00       0.288237E-001
  1336.54        2500.00       0.288208E-001
  1333.33        2500.00       0.305700E-001
  1330.13        2500.00       0.305669E-001
  1326.92        2500.00       0.310042E-001
  1323.72        2500.00       0.312151E-001
  1320.51        2500.00       0.313610E-001
  1317.31        2500.00       0.313578E-001
  1314.10        2500.00       0.313547E-001
  1310.90        2500.00       0.313515E-001
  1307.69        2500.00       0.318918E-001
  1304.49        2500.00       0.318886E-001
  1301.28        2500.00       0.318854E-001
  1298.08        2500.00       0.318822E-001
  1294.87        2500.00       0.318790E-001
  1291.67        2500.00       0.318758E-001
  1288.46        2500.00       0.318726E-001
  1285.26        2500.00       0.318694E-001
  1282.05        2500.00       0.330082E-001
  1278.85        2500.00       0.330049E-001
  1275.64        2500.00       0.330016E-001
  1272.44        2500.00       0.329983E-001
  1269.23        2500.00       0.329951E-001
  1266.03        2500.00       0.329918E-001
  1262.82        2500.00       0.329885E-001
  1259.62        2500.00       0.329852E-001
  1256.41        2500.00       0.341791E-001
  1253.21        2500.00       0.341757E-001
  1250.00        2500.00       0.341723E-001
  1246.79        2500.00       0.341689E-001
