|6.6.6
Archiving\03_Data\DeqLP/QFM_m2.5/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        500.000        99.9860       0.140139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9860       0.140143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9860       0.140148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9860       0.140152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9860       0.140157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9860       0.140161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9860       0.140166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9860       0.140170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9860       0.140175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9860       0.140180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9860       0.140184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9860       0.140189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9860       0.140194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9860       0.140199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9860       0.140204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9439       0.138450E-001  0.422498E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0767       0.101955E-001  0.913067                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.2371       0.659074E-002   1.75631                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        97.3964       0.298184E-002   2.60063                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        96.6406                 NaN   3.35943                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        96.1387                 NaN   3.86127                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        95.5580                 NaN   4.44203                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        94.9767                 NaN   5.02335                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        94.3948                 NaN   5.60522                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        93.8123                 NaN   6.18765                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        93.1742                 NaN   6.82578                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        92.5354                 NaN   7.46456                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        91.8960                 NaN   8.10399                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        91.2559                 NaN   8.74408                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        90.6198                 NaN   9.38022                 NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        89.9830                 NaN   10.0170                 NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        89.3435                 NaN   10.6565                 NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        88.7131                 NaN   11.2850       0.192742E-002            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        88.0915                 NaN   11.8945       0.139651E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        87.4693                 NaN   12.5047       0.260159E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        86.8464                 NaN   13.1155       0.380798E-001            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        86.2229                 NaN   13.7270       0.501567E-001            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        85.5988                 NaN   14.3390       0.622466E-001            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        84.9740                 NaN   14.9516       0.743494E-001            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        84.3487                 NaN   15.5648       0.864651E-001            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        83.7227                 NaN   16.1787       0.985937E-001            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        83.1427                 NaN   16.7477       0.109677                 NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        82.5621                 NaN   17.3171       0.120771                 NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        81.9810                 NaN   17.8872       0.131876                 NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        81.3993                 NaN   18.4577       0.142992                 NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        80.8172                 NaN   19.0287       0.154119                 NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        80.2345                 NaN   19.6003       0.165256                 NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        79.6513                 NaN   20.1723       0.176405                 NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        79.0675                 NaN   20.7449       0.187564                 NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        78.5225                 NaN   21.2797       0.197790                 NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        77.9770                 NaN   21.8150       0.208026                 NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        77.4311                 NaN   22.3506       0.218270                 NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        76.8847                 NaN   22.8868       0.228524                 NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        76.3379                 NaN   23.4233       0.238787                 NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        75.7906                 NaN   23.9603       0.249059                 NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        75.2429                 NaN   24.4977       0.259341                 NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        74.6948                 NaN   25.0356       0.269631                 NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        74.1777                 NaN   25.5432       0.279147                 NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        73.6601                 NaN   26.0512       0.288670                 NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        73.1422                 NaN   26.5596       0.298202                 NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        72.6239                 NaN   27.0683       0.307741                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        72.1053                 NaN   27.5774       0.317288                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        71.5862                 NaN   28.0869       0.326843                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        71.0668                 NaN   28.5968       0.336406                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        70.5470                 NaN   29.1070       0.345976                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        70.0523                 NaN   29.5929       0.354767                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        69.5573                 NaN   30.0791       0.363566                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        69.0620                 NaN   30.5656       0.372371                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        68.5663                 NaN   31.0525       0.381182                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        68.0704                 NaN   31.5396       0.390000                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        67.5741                 NaN   32.0271       0.398824                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        67.0775                 NaN   32.5149       0.407654                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        66.5805                 NaN   33.0030       0.416491                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        66.1060                 NaN   33.4693       0.424777                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        65.6311                 NaN   33.9358       0.433069                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        65.1560                 NaN   34.4026       0.441366                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        64.6806                 NaN   34.8697       0.449668                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        64.2050                 NaN   35.3370       0.457976                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        63.7291                 NaN   35.8046       0.466289                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        63.2529                 NaN   36.2725       0.474607                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        62.7765                 NaN   36.7406       0.482931                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        62.3202                 NaN   37.1891       0.490689                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        61.8638                 NaN   37.6378       0.498452                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        61.4071                 NaN   38.0867       0.506220                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.9502                 NaN   38.5358       0.513991                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        60.4931                 NaN   38.9852       0.521767                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        60.0358                 NaN   39.4347       0.529548                 NaN            NaN            NaN            NaN            NaN
