|6.6.6
Archiving\03_Data\DeqLP/QFM_m2.5/K22/K22_6.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        8099.88     
  1996.79        500.000        8101.72     
  1993.59        500.000        8103.55     
  1990.38        500.000        8105.38     
  1987.18        500.000        8107.21     
  1983.97        500.000        8109.03     
  1980.77        500.000        8110.86     
  1977.56        500.000        8112.68     
  1974.36        500.000        8114.50     
  1971.15        500.000        8116.32     
  1967.95        500.000        8118.14     
  1964.74        500.000        8119.96     
  1961.54        500.000        8121.78     
  1958.33        500.000        8123.59     
  1955.13        500.000        8125.41     
  1951.92        500.000        4367.78     
  1948.72        500.000        3193.24     
  1945.51        500.000        3159.20     
  1942.31        500.000        3147.42     
  1939.10        500.000        3142.94     
  1935.90        500.000        3141.84     
  1932.69        500.000        3141.51     
  1929.49        500.000        3141.36     
  1926.28        500.000        3141.34     
  1923.08        500.000        3141.41     
  1919.87        500.000        3142.69     
  1916.67        500.000        3143.83     
  1913.46        500.000        3144.86     
  1910.26        500.000        3145.81     
  1907.05        500.000        3146.91     
  1903.85        500.000        3147.93     
  1900.64        500.000        3149.48     
  1897.44        500.000        3150.90     
  1894.23        500.000        3154.04     
  1891.03        500.000        3156.92     
  1887.82        500.000        3159.57     
  1884.62        500.000        3162.03     
  1881.41        500.000        3164.31     
  1878.21        500.000        3166.45     
  1875.00        500.000        3168.46     
  1871.79        500.000        3170.35     
  1868.59        500.000        3172.81     
  1865.38        500.000        3175.14     
  1862.18        500.000        3177.35     
  1858.97        500.000        3179.45     
  1855.77        500.000        3181.46     
  1852.56        500.000        3183.38     
  1849.36        500.000        3185.21     
  1846.15        500.000        3186.98     
  1842.95        500.000        3189.15     
  1839.74        500.000        3191.24     
  1836.54        500.000        3193.26     
  1833.33        500.000        3195.20     
  1830.13        500.000        3197.08     
  1826.92        500.000        3198.89     
  1823.72        500.000        3200.65     
  1820.51        500.000        3202.35     
  1817.31        500.000        3204.33     
  1814.10        500.000        3206.26     
  1810.90        500.000        3208.13     
  1807.69        500.000        3209.95     
  1804.49        500.000        3211.72     
  1801.28        500.000        3213.44     
  1798.08        500.000        3215.12     
  1794.87        500.000        3216.76     
  1791.67        500.000        3218.57     
  1788.46        500.000        3220.35     
  1785.26        500.000        3222.08     
  1782.05        500.000        3223.77     
  1778.85        500.000        3225.43     
  1775.64        500.000        3227.05     
  1772.44        500.000        3228.63     
  1769.23        500.000        3230.19     
  1766.03        500.000        3231.82     
  1762.82        500.000        3233.43     
  1759.62        500.000        3235.00     
  1756.41        500.000        3236.55     
  1753.21        500.000        3238.07     
  1750.00        500.000        3239.56     
  1746.79        500.000        3241.02     
  1743.59        500.000        3242.46     
  1740.38        500.000        3243.93     
  1737.18        500.000        3245.38     
  1733.97        500.000        3246.81     
  1730.77        500.000        3248.21     
  1727.56        500.000        3249.60     
  1724.36        500.000        3250.96     
  1721.15        500.000        3252.30     
  1717.95        500.000        3253.62     
  1714.74        500.000        3254.92     
  1711.54        500.000        3256.20     
  1708.33        500.000        3257.46     
  1705.13        500.000        3258.71     
  1701.92        500.000        3259.94     
  1698.72        500.000        3261.15     
  1695.51        500.000        3262.35     
  1692.31        500.000        3263.54     
  1689.10        500.000        3264.67     
  1685.90        500.000        3265.78     
  1682.69        500.000        3266.89     
  1679.49        500.000        3267.98     
  1676.28        500.000        3269.06     
  1673.08        500.000        3270.13     
  1669.87        500.000        3271.20     
  1666.67        500.000        3272.25     
  1663.46        500.000        3273.22     
