|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.5/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1964.91        500.000        99.9860                 NaN  0.140345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.9860                 NaN  0.140349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.9860                 NaN  0.140353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.9860                 NaN  0.140357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9860                 NaN  0.140361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9860                 NaN  0.140365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9860                 NaN  0.140369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.9860                 NaN  0.140373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.4282                 NaN  0.138089E-001  0.558014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.5734                 NaN            NaN  0.426605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.3094                 NaN            NaN  0.690644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.5973                 NaN            NaN  0.402745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.1780                 NaN            NaN  0.822004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3718                 NaN            NaN  0.628164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3822                 NaN            NaN  0.617752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3848                 NaN            NaN  0.615240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3891                 NaN            NaN  0.610916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3941                 NaN            NaN  0.605900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.4009                 NaN            NaN  0.599081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.4037                 NaN            NaN  0.596290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.4067                 NaN            NaN  0.593280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.4147                 NaN            NaN  0.585308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.4208                 NaN            NaN  0.579223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4218                 NaN            NaN  0.578165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4287                 NaN            NaN  0.571254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4317                 NaN            NaN  0.568276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4339                 NaN            NaN  0.566086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4387                 NaN            NaN  0.561261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4383                 NaN            NaN  0.561730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4501                 NaN            NaN  0.549481       0.389937E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4419                 NaN            NaN  0.550326       0.772509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4434                 NaN            NaN  0.545633       0.109944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4460                 NaN            NaN  0.542993       0.109789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4482                 NaN            NaN  0.540857       0.109566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4536                 NaN            NaN  0.535526       0.108552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4545                 NaN            NaN  0.534612       0.108695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        98.6917                 NaN            NaN   1.28177       0.265733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.7038                 NaN            NaN  0.290581       0.556958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4662                 NaN            NaN  0.523051       0.107022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4525                 NaN            NaN  0.536752       0.107234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4860                 NaN            NaN  0.503422       0.105915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4729                 NaN            NaN  0.516514       0.105906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4746                 NaN            NaN  0.514852       0.105549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4724                 NaN            NaN  0.516983       0.106302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4812                 NaN            NaN  0.508427       0.104163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4794                 NaN            NaN  0.510123       0.104646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4812                 NaN            NaN  0.508326       0.104432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4830                 NaN            NaN  0.506592       0.104088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4798                 NaN            NaN  0.509836       0.103620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4888                 NaN            NaN  0.500783       0.103717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4865                 NaN            NaN  0.503201       0.103124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4871                 NaN            NaN  0.502620       0.102900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4869                 NaN            NaN  0.502783       0.102885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4231                 NaN            NaN  0.565321       0.115647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5570                 NaN            NaN  0.434193       0.882044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4894                 NaN            NaN  0.500409       0.102016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4911                 NaN            NaN  0.498787       0.101217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4904                 NaN            NaN  0.499451       0.101274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4913                 NaN            NaN  0.498663       0.100809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4906                 NaN            NaN  0.499318       0.100676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4911                 NaN            NaN  0.498898       0.100454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4905                 NaN            NaN  0.499442       0.100108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5164                 NaN            NaN  0.474290       0.933478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4524                 NaN            NaN  0.537022       0.105792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4906                 NaN            NaN  0.499503       0.992722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4892                 NaN            NaN  0.500890       0.992779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4872                 NaN            NaN  0.502868       0.994258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4876                 NaN            NaN  0.502486       0.986601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4876                 NaN            NaN  0.502611       0.983476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4850                 NaN            NaN  0.505126       0.984849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4826                 NaN            NaN  0.507574       0.984204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4851                 NaN            NaN  0.505127       0.975845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4767                 NaN            NaN  0.513456       0.987504E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4849                 NaN            NaN  0.505478       0.964882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4786                 NaN            NaN  0.511662       0.973523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.9824                 NaN            NaN  0.174063E-001  0.194452E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        98.9665                 NaN            NaN   1.01419       0.193420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4782                 NaN            NaN  0.512202       0.958274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5120                 NaN            NaN  0.479067       0.894290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4269                 NaN            NaN  0.562607       0.104758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4697                 NaN            NaN  0.520699       0.957159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4654                 NaN            NaN  0.524930       0.962483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5042                 NaN            NaN  0.486915       0.888350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1440                 NaN            NaN  0.840792       0.152434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3891                 NaN            NaN  0.600070       0.108141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.8184                 NaN            NaN  0.178359       0.320559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5280                 NaN            NaN  0.463940       0.804381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.1245                 NaN            NaN  0.860064       0.153977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.6779                 NaN            NaN  0.316798       0.527777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4448                 NaN            NaN  0.545718       0.953052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5129                 NaN            NaN  0.478854       0.829567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.9990                 NaN            NaN  0.100429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.8110                 NaN            NaN   1.16889       0.201226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4338                 NaN            NaN  0.556703       0.947589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4314                 NaN            NaN  0.559176       0.945969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.8904                 NaN            NaN  0.107526       0.203138E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        98.9636                 NaN            NaN   1.01958       0.168524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4224                 NaN            NaN  0.568211       0.943300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4626                 NaN            NaN  0.528653       0.873227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3725                 NaN            NaN  0.617429       0.101030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4134                 NaN            NaN  0.577204       0.941961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1280                 NaN            NaN  0.858052       0.139431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7244                 NaN            NaN  0.271220       0.435386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3722                 NaN            NaN  0.617873       0.989508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4031                 NaN            NaN  0.587511       0.934588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4007                 NaN            NaN  0.589974       0.933391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4025                 NaN            NaN  0.588177       0.927353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3890                 NaN            NaN  0.601617       0.943039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3904                 NaN            NaN  0.600247       0.937166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        98.9475                 NaN            NaN   1.03649       0.160164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.8322                 NaN            NaN  0.165273       0.253510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3839                 NaN            NaN  0.606795       0.932562E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3791                 NaN            NaN  0.611497       0.936446E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3869                 NaN            NaN  0.603904       0.920122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3797                 NaN            NaN  0.610973       0.927814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3785                 NaN            NaN  0.612236       0.926898E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3768                 NaN            NaN  0.613961       0.926476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3736                 NaN            NaN  0.617122       0.926362E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3733                 NaN            NaN  0.617462       0.924781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3729                 NaN            NaN  0.617809       0.925471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3725                 NaN            NaN  0.618263       0.920119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3708                 NaN            NaN  0.619967       0.921575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3719                 NaN            NaN  0.618872       0.918948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3695                 NaN            NaN  0.621259       0.919284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3704                 NaN            NaN  0.620442       0.916405E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3695                 NaN            NaN  0.621353       0.917392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3656                 NaN            NaN  0.625172       0.920594E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3747                 NaN            NaN  0.616223       0.906852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3688                 NaN            NaN  0.622022       0.914604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3728                 NaN            NaN  0.618093       0.908042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3682                 NaN            NaN  0.622658       0.915184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3765                 NaN            NaN  0.614507       0.902379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3749                 NaN            NaN  0.616076       0.904179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3770                 NaN            NaN  0.613993       0.901675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3782                 NaN            NaN  0.612756       0.901043E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3696                 NaN            NaN  0.621264       0.918480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3922                 NaN            NaN  0.599040       0.880375E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3822                 NaN            NaN  0.608776       0.899148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3369                 NaN            NaN  0.653495       0.964732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.9833                 NaN            NaN  0.298560                 NaN  0.718165                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.4581                 NaN            NaN  0.823455E-001  0.256227E-002   1.45695                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.4823                 NaN            NaN  0.682230E-001            NaN   1.44949                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.5047                 NaN            NaN  0.641423E-001            NaN   1.43118                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5323                 NaN            NaN  0.618931E-001            NaN   1.40583                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5598                 NaN            NaN  0.599650E-001            NaN   1.38023                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5864                 NaN            NaN  0.535373E-001            NaN   1.36005                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.6135                 NaN            NaN  0.528005E-001            NaN   1.33375                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6291                 NaN            NaN  0.519705E-001            NaN   1.31889                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6415                 NaN            NaN  0.170173E-001            NaN   1.34144                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.7020                 NaN            NaN  0.660983E-001            NaN   1.23188                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5694                 NaN            NaN  0.465433E-001            NaN   1.38401                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.8656                 NaN            NaN  0.366239E-001            NaN   1.09779                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7500                 NaN            NaN  0.380288E-001            NaN   1.21202                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7674                 NaN            NaN  0.382185E-001            NaN   1.19440                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7947                 NaN            NaN  0.325268E-001            NaN   1.17276                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8104                 NaN            NaN  0.304399E-001            NaN   1.15912                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8286                 NaN            NaN  0.277312E-001            NaN   1.14368                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8465                 NaN            NaN  0.243598E-001            NaN   1.12915                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8672                 NaN            NaN  0.264307E-001            NaN   1.10638                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8813                 NaN            NaN  0.217316E-001            NaN   1.09698                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9003                 NaN            NaN  0.180669E-001            NaN   1.08161                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9169                 NaN            NaN  0.169541E-001            NaN   1.06611                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9306                 NaN            NaN  0.133361E-001            NaN   1.05609                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9462                 NaN            NaN  0.105788E-001            NaN   1.04323                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9636                 NaN            NaN  0.120527E-001            NaN   1.02438                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9774                 NaN            NaN  0.729295E-002            NaN   1.01528                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9919                 NaN            NaN  0.711516E-002            NaN   1.00098                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0064                 NaN            NaN  0.780080E-002            NaN  0.985836                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0178                 NaN            NaN            NaN            NaN  0.982240                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0326                 NaN            NaN            NaN            NaN  0.967416                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0495                 NaN            NaN  0.237042E-001            NaN  0.926844                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0595                 NaN            NaN            NaN            NaN  0.940482                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0716                 NaN            NaN  0.594074E-001            NaN  0.868977                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0889                 NaN            NaN            NaN            NaN  0.911108                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0949                 NaN            NaN            NaN            NaN  0.905064                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1084                 NaN            NaN            NaN            NaN  0.891587                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1195                 NaN            NaN  0.554536E-002            NaN  0.874963                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1268                 NaN            NaN            NaN            NaN  0.873186                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1383                 NaN            NaN  0.284808E-003            NaN  0.861456                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1475                 NaN            NaN            NaN            NaN  0.852483                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1610                 NaN            NaN  0.499838E-003            NaN  0.838503                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1696                 NaN            NaN            NaN            NaN  0.830407                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1720                 NaN            NaN            NaN            NaN  0.782565       0.454306E-001            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0357                 NaN            NaN            NaN            NaN  0.676556E-001  0.896611                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0299                 NaN            NaN            NaN            NaN  0.616517E-002  0.963907                 NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0389                 NaN            NaN            NaN            NaN  0.357067E-002  0.957510                 NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0431                 NaN            NaN            NaN            NaN            NaN  0.956901                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0472                 NaN            NaN            NaN            NaN  0.898294E-001  0.862963                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0568                 NaN            NaN            NaN            NaN  0.778713E-004  0.943122                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0594                 NaN            NaN            NaN            NaN            NaN  0.940631                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0617                 NaN            NaN            NaN            NaN            NaN  0.938315                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0646                 NaN            NaN            NaN            NaN            NaN  0.935414                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0662                 NaN            NaN            NaN            NaN            NaN  0.933812                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0671                 NaN            NaN            NaN            NaN            NaN  0.932946                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0633                 NaN            NaN            NaN            NaN            NaN  0.936736                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0637                 NaN            NaN            NaN            NaN            NaN  0.936294                 NaN            NaN            NaN            NaN            NaN
