|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.5/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1969.92        500.000        99.9860                 NaN  0.140280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.42        500.000        99.9860                 NaN  0.140284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        500.000        99.9860                 NaN  0.140287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.9860                 NaN  0.140291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.9860                 NaN  0.140295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.9860                 NaN  0.140299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9860                 NaN  0.140303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9860                 NaN  0.140307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9860                 NaN  0.140311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.8601                 NaN  0.138665E-001  0.126009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.4021                 NaN            NaN  0.597943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.3586                 NaN            NaN  0.641357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.3629                 NaN            NaN  0.637100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.3700                 NaN            NaN  0.630042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3741                 NaN            NaN  0.625896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3813                 NaN            NaN  0.618690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3838                 NaN            NaN  0.616171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3927                 NaN            NaN  0.607287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3894                 NaN            NaN  0.610559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.4071                 NaN            NaN  0.592906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.4062                 NaN            NaN  0.593842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.4107                 NaN            NaN  0.589255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.4152                 NaN            NaN  0.584836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.4198                 NaN            NaN  0.580249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4207                 NaN            NaN  0.579341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4308                 NaN            NaN  0.569232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4330                 NaN            NaN  0.567031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4357                 NaN            NaN  0.564312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4404                 NaN            NaN  0.559575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4440                 NaN            NaN  0.555970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4414                 NaN            NaN  0.551792       0.680853E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4411                 NaN            NaN  0.547986       0.109525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4448                 NaN            NaN  0.544300       0.108981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4400                 NaN            NaN  0.548965       0.110689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4578                 NaN            NaN  0.531574       0.106421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4529                 NaN            NaN  0.536243       0.108205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4578                 NaN            NaN  0.531474       0.107326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4603                 NaN            NaN  0.528944       0.107143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4627                 NaN            NaN  0.526605       0.106948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3752                 NaN            NaN  0.612371       0.124792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5589                 NaN            NaN  0.432296       0.877510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4686                 NaN            NaN  0.520784       0.106367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4737                 NaN            NaN  0.515776       0.105017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4743                 NaN            NaN  0.515171       0.105126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4759                 NaN            NaN  0.513604       0.104962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4795                 NaN            NaN  0.510101       0.104164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4792                 NaN            NaN  0.510359       0.104643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4830                 NaN            NaN  0.506675       0.103425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4837                 NaN            NaN  0.505978       0.103424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4846                 NaN            NaN  0.505082       0.103193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4863                 NaN            NaN  0.503397       0.102944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4883                 NaN            NaN  0.501418       0.102401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4874                 NaN            NaN  0.502324       0.102449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4869                 NaN            NaN  0.502808       0.102653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3989                 NaN            NaN  0.589061       0.120577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4180                 NaN            NaN  0.570398       0.115832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.6579                 NaN            NaN  0.335357       0.670119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4923                 NaN            NaN  0.497566       0.101014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        98.9111                 NaN            NaN   1.06722       0.216777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.9994                 NaN            NaN            NaN  0.567353E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5748                 NaN            NaN  0.417502       0.770817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4934                 NaN            NaN  0.496569       0.998262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4916                 NaN            NaN  0.498391       0.100192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4955                 NaN            NaN  0.494648       0.988234E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4923                 NaN            NaN  0.497728       0.993661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4932                 NaN            NaN  0.496924       0.988622E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4915                 NaN            NaN  0.498630       0.990941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4171                 NaN            NaN  0.571662       0.112697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6347                 NaN            NaN  0.358236       0.703369E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4197                 NaN            NaN  0.569143       0.111928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4899                 NaN            NaN  0.500340       0.974466E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4861                 NaN            NaN  0.504056       0.980346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4910                 NaN            NaN  0.499376       0.963360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4863                 NaN            NaN  0.503957       0.970550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4847                 NaN            NaN  0.505639       0.969937E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4833                 NaN            NaN  0.507055       0.968012E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5651                 NaN            NaN  0.426789       0.810544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3959                 NaN            NaN  0.592875       0.111876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.1469                 NaN            NaN  0.837355       0.157036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.7245                 NaN            NaN  0.270504       0.503985E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5732                 NaN            NaN  0.418989       0.779763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4574                 NaN            NaN  0.532779       0.984826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4743                 NaN            NaN  0.516257       0.947500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4688                 NaN            NaN  0.521616       0.953769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4653                 NaN            NaN  0.525117       0.953449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4602                 NaN            NaN  0.530187       0.958126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4645                 NaN            NaN  0.526089       0.943203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.1819                 NaN            NaN  0.803736       0.143249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.8113                 NaN            NaN  0.185425       0.328035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3772                 NaN            NaN  0.612070       0.107786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        98.6464                 NaN            NaN   1.33053       0.231118E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.9782                 NaN            NaN  0.214060E-001  0.359375E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.8048                 NaN            NaN  0.191898       0.332096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3635                 NaN            NaN  0.625712       0.107436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4385                 NaN            NaN  0.552071       0.941590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4340                 NaN            NaN  0.556576       0.940801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4375                 NaN            NaN  0.553187       0.932137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4316                 NaN            NaN  0.559008       0.935390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4282                 NaN            NaN  0.562429       0.934575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4249                 NaN            NaN  0.565771       0.935204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4219                 NaN            NaN  0.568757       0.934734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4207                 NaN            NaN  0.569946       0.930743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4169                 NaN            NaN  0.573779       0.930782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4132                 NaN            NaN  0.577509       0.931507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4102                 NaN            NaN  0.580483       0.931578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4094                 NaN            NaN  0.581371       0.927593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4031                 NaN            NaN  0.587527       0.934056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0957                 NaN            NaN  0.890229       0.140265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.7108                 NaN            NaN  0.284752       0.444188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3946                 NaN            NaN  0.596113       0.929921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3977                 NaN            NaN  0.593141       0.919808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3922                 NaN            NaN  0.598537       0.924120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4014                 NaN            NaN  0.589594       0.905265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3759                 NaN            NaN  0.614737       0.939796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3847                 NaN            NaN  0.606023       0.923170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3841                 NaN            NaN  0.606689       0.919741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3888                 NaN            NaN  0.602139       0.909670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3711                 NaN            NaN  0.619607       0.931495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3685                 NaN            NaN  0.622139       0.934585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.7928                 NaN            NaN   1.18974       0.174616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9704                 NaN            NaN  0.289428E-001  0.641898E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.6980                 NaN            NaN  0.297636       0.440562E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.0506                 NaN            NaN  0.935569       0.138601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3724                 NaN            NaN  0.618463       0.912427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3706                 NaN            NaN  0.620311       0.912982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3712                 NaN            NaN  0.619734       0.909715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3707                 NaN            NaN  0.620185       0.908679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.9882                 NaN            NaN  0.997170       0.145938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.7522                 NaN            NaN  0.244220       0.353084E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3715                 NaN            NaN  0.619489       0.904642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3691                 NaN            NaN  0.621892       0.905545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3726                 NaN            NaN  0.618359       0.900178E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3726                 NaN            NaN  0.618372       0.899885E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3714                 NaN            NaN  0.619550       0.901993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3759                 NaN            NaN  0.615165       0.895049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3755                 NaN            NaN  0.615498       0.896575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3776                 NaN            NaN  0.613426       0.892891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3775                 NaN            NaN  0.613538       0.893668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3816                 NaN            NaN  0.609533       0.889082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3832                 NaN            NaN  0.607967       0.886933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3838                 NaN            NaN  0.607315       0.887946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.0559                 NaN            NaN  0.421099       0.278645E-002  0.520263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.4336                 NaN            NaN  0.732436E-001            NaN   1.49317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.4624                 NaN            NaN  0.674387E-001            NaN   1.47013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4937                 NaN            NaN  0.674381E-001            NaN   1.43882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5227                 NaN            NaN  0.645427E-001            NaN   1.41278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5458                 NaN            NaN  0.578909E-001            NaN   1.39630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5639                 NaN            NaN  0.539249E-001            NaN   1.38213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.6100                 NaN            NaN  0.555715E-001            NaN   1.33441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6264                 NaN            NaN  0.525204E-001            NaN   1.32105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6516                 NaN            NaN  0.503126E-001            NaN   1.29807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6733                 NaN            NaN  0.475457E-001            NaN   1.27917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6987                 NaN            NaN  0.460279E-001            NaN   1.25527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7183                 NaN            NaN  0.415934E-001            NaN   1.24011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7410                 NaN            NaN  0.403388E-001            NaN   1.21868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7608                 NaN            NaN  0.394316E-001            NaN   1.19980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7818                 NaN            NaN  0.326601E-001            NaN   1.18551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8007                 NaN            NaN  0.330014E-001            NaN   1.16627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8227                 NaN            NaN  0.305320E-001            NaN   1.14673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8375                 NaN            NaN  0.263806E-001            NaN   1.13612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8579                 NaN            NaN  0.255671E-001            NaN   1.11655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8739                 NaN            NaN  0.228221E-001            NaN   1.10323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8915                 NaN            NaN  0.205823E-001            NaN   1.08788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9061                 NaN            NaN  0.155675E-001            NaN   1.07837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9226                 NaN            NaN  0.149278E-001            NaN   1.06246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9375                 NaN            NaN  0.254693E-001            NaN   1.03703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9536                 NaN            NaN  0.946489E-002            NaN   1.03694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9624                 NaN            NaN  0.119859E-002            NaN   1.03639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7000                 NaN            NaN  0.336057E-001            NaN   1.26637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.2821                 NaN            NaN            NaN            NaN  0.717925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0122                 NaN            NaN            NaN            NaN  0.987784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0276                 NaN            NaN  0.535448E-002            NaN  0.967091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0445                 NaN            NaN  0.535982E-001            NaN  0.901912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0379                 NaN            NaN  0.148298E-001            NaN  0.947276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0836                 NaN            NaN            NaN            NaN  0.916391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0772                 NaN            NaN  0.120284E-005            NaN  0.922823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0888                 NaN            NaN  0.117986E-005            NaN  0.911162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0991                 NaN            NaN  0.186364E-005            NaN  0.900915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1103                 NaN            NaN            NaN            NaN  0.889748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1412                 NaN            NaN  0.784955E-001            NaN  0.780309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.7269                 NaN            NaN  0.118927E-001            NaN   1.26117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5599                 NaN            NaN            NaN            NaN  0.440150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1487                 NaN            NaN            NaN            NaN  0.851305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1651                 NaN            NaN            NaN            NaN  0.834911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1748                 NaN            NaN            NaN            NaN  0.825245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
