|6.6.6
Archiving\03_Data\fracLP/QFM_m2.25/Y98/Y98_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1824.56        500.000        99.0128                 NaN  0.963585       0.236510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.0128                 NaN  0.963584       0.236510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.0128                 NaN  0.963583       0.236510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.0128                 NaN  0.963582       0.236509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.0128                 NaN  0.963580       0.236509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.0128                 NaN  0.963579       0.236509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.0128                 NaN  0.963578       0.236508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.0128                 NaN  0.963577       0.236508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.0128                 NaN  0.963575       0.236508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.0128                 NaN  0.963574       0.236508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.0128                 NaN  0.963574       0.236507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.0128                 NaN  0.963571       0.236507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.0128                 NaN  0.963570       0.236507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0128                 NaN  0.963569       0.236506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0128                 NaN  0.963567       0.236506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.0128                 NaN  0.963566       0.236506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.0128                 NaN  0.963565       0.236505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0128                 NaN  0.963563       0.236505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0128                 NaN  0.963562       0.236505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.0128                 NaN  0.963560       0.236504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.0128                 NaN  0.963559       0.236504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0128                 NaN  0.963558       0.236504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0128                 NaN  0.963556       0.236503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.0128                 NaN  0.963555       0.236503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.0128                 NaN  0.963553       0.236502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0128                 NaN  0.963552       0.236502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0128                 NaN  0.963550       0.236502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.0128                 NaN  0.963549       0.236501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.0128                 NaN  0.963547       0.236501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0128                 NaN  0.963546       0.236501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0128                 NaN  0.963544       0.236500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.0128                 NaN  0.963543       0.236500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.0128                 NaN  0.963541       0.236499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0128                 NaN  0.963539       0.236499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0128                 NaN  0.963538       0.236499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.0128                 NaN  0.963536       0.236498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0128                 NaN  0.963535       0.236498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0128                 NaN  0.963533       0.236497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0128                 NaN  0.963531       0.236497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0128                 NaN  0.963530       0.236497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0128                 NaN  0.963528       0.236496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0128                 NaN  0.963526       0.236496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0128                 NaN  0.963525       0.236495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0128                 NaN  0.963525       0.236496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0128                 NaN  0.963521       0.236495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.0128                 NaN  0.963519       0.236494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0128                 NaN  0.963518       0.236494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.0128                 NaN  0.963516       0.236493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.0128                 NaN  0.963514       0.236493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0128                 NaN  0.963512       0.236492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0128                 NaN  0.963510       0.236492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.0128                 NaN  0.963509       0.236492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.0128                 NaN  0.963507       0.236491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0128                 NaN  0.963505       0.236491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0128                 NaN  0.963503       0.236490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.0060                 NaN  0.963501       0.236490E-001  0.687341E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        98.9982                 NaN  0.963565       0.236505E-001  0.145823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.9981                 NaN  0.963704       0.236539E-001  0.145049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.9982                 NaN  0.963841       0.236573E-001  0.143311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        98.9981                 NaN  0.963977       0.236607E-001  0.142396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        98.9981                 NaN  0.964112       0.236640E-001  0.141384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.9981                 NaN  0.964246       0.236673E-001  0.140043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.9980                 NaN  0.964379       0.236705E-001  0.139085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.9980                 NaN  0.964511       0.236738E-001  0.137795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        98.9980                 NaN  0.964642       0.236770E-001  0.136874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.9980                 NaN  0.964772       0.236802E-001  0.135884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.5068                 NaN  0.964878       0.124530E-001  0.143046E-001  0.501581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9865                 NaN            NaN            NaN  0.135373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9865                 NaN            NaN            NaN  0.134661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9867                 NaN            NaN            NaN  0.132832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9868                 NaN            NaN            NaN  0.132134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9869                 NaN            NaN            NaN  0.130719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9870                 NaN            NaN            NaN  0.129640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9871                 NaN            NaN            NaN  0.129019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.7530                 NaN            NaN            NaN  0.129714E-001  0.233987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3070                 NaN            NaN            NaN  0.134750E-001  0.679484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3084                 NaN            NaN            NaN  0.134261E-001  0.678174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3064                 NaN            NaN            NaN  0.134428E-001  0.680204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3102                 NaN            NaN            NaN  0.133544E-001  0.676453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2882                 NaN            NaN            NaN  0.137688E-001  0.698051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3303                 NaN            NaN            NaN  0.129299E-001  0.656758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3099                 NaN            NaN            NaN  0.133080E-001  0.676792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3107                 NaN            NaN            NaN  0.132830E-001  0.676022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3122                 NaN            NaN            NaN  0.132391E-001  0.674544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3115                 NaN            NaN            NaN  0.132502E-001  0.675236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3148                 NaN            NaN            NaN  0.131853E-001  0.672009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3173                 NaN            NaN            NaN  0.131337E-001  0.669533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3178                 NaN            NaN            NaN  0.131166E-001  0.669062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3445                 NaN            NaN            NaN  0.126524E-001  0.642801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2949                 NaN            NaN            NaN  0.135307E-001  0.691567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3259                 NaN            NaN            NaN  0.129745E-001  0.661102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3280                 NaN            NaN            NaN  0.129242E-001  0.659082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3296                 NaN            NaN            NaN  0.129116E-001  0.657514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3318                 NaN            NaN            NaN  0.129116E-001  0.655250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.0491                 NaN            NaN            NaN  0.183641E-001  0.932506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.6262                 NaN            NaN            NaN  0.720969E-002  0.366549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3408                 NaN            NaN            NaN  0.127466E-001  0.646460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3429                 NaN            NaN            NaN  0.127166E-001  0.644415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3499                 NaN            NaN            NaN  0.125930E-001  0.637459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3512                 NaN            NaN            NaN  0.126015E-001  0.636170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9484                 NaN            NaN            NaN  0.920730E-003  0.333215       0.717424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5792                 NaN            NaN            NaN            NaN  0.553956E-001   1.36544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5997                 NaN            NaN            NaN            NaN  0.526772E-001   1.34760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6210                 NaN            NaN            NaN            NaN  0.486552E-001   1.33032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6366                 NaN            NaN            NaN            NaN  0.417236E-001   1.32172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6577                 NaN            NaN            NaN            NaN  0.440961E-001   1.29817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6824                 NaN            NaN            NaN            NaN  0.422398E-001   1.27538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7042                 NaN            NaN            NaN            NaN  0.408401E-001   1.25497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.2941                 NaN            NaN            NaN            NaN  0.223653E-001  0.683543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.1597                 NaN            NaN            NaN            NaN  0.513801E-001   1.78891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7543                 NaN            NaN            NaN            NaN  0.335815E-001   1.21216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7660                 NaN            NaN            NaN            NaN  0.321019E-001   1.20186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7915                 NaN            NaN            NaN            NaN  0.292663E-001   1.17919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8014                 NaN            NaN            NaN            NaN  0.259453E-001   1.17261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8199                 NaN            NaN            NaN            NaN  0.224114E-001   1.15766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
