|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2207       0.771031       0.829976E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2206       0.771103       0.829977E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2205       0.771175       0.829978E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2205       0.771248       0.829979E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2204       0.771320       0.829980E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2203       0.771393       0.829982E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2202       0.771465       0.829984E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2202       0.771538       0.829986E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2201       0.771611       0.829988E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2200       0.771683       0.829990E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2199       0.771756       0.829992E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2199       0.771829       0.829995E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2198       0.771901       0.829997E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2197       0.771974       0.830000E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2197       0.772047       0.830003E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2196       0.772120       0.830007E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2195       0.772193       0.830010E-002            NaN            NaN            NaN            NaN            NaN            NaN
