|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.0131       0.963284       0.236436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.0131       0.963283       0.236436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.0131       0.963282       0.236436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.0131       0.963280       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.0131       0.963279       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.0131       0.963278       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.0131       0.963277       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.0131       0.963276       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.0131       0.963274       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.0131       0.963273       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.0131       0.963272       0.236433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0131       0.963270       0.236433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0131       0.963269       0.236433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0131       0.963267       0.236432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0131       0.963266       0.236432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.0131       0.963265       0.236432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0131       0.963263       0.236431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0131       0.963262       0.236431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0131       0.963260       0.236431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0131       0.963259       0.236430E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0131       0.963257       0.236430E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0131       0.963256       0.236429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0131       0.963254       0.236429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0131       0.963253       0.236429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0131       0.963251       0.236428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0131       0.963250       0.236428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0131       0.963248       0.236428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0131       0.963246       0.236427E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0131       0.963245       0.236427E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0131       0.963243       0.236426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0131       0.963241       0.236426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0131       0.963240       0.236425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.0131       0.963238       0.236425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.0131       0.963236       0.236425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0131       0.963234       0.236424E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0131       0.963233       0.236424E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.0131       0.963231       0.236423E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.0131       0.963229       0.236423E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.0131       0.963227       0.236422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.0131       0.963225       0.236422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.0131       0.963224       0.236422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.0131       0.963222       0.236421E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.0131       0.963220       0.236421E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.0131       0.963218       0.236420E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.0131       0.963216       0.236420E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.0131       0.963214       0.236419E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.0131       0.963212       0.236419E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.0131       0.963210       0.236418E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.0132       0.963208       0.236418E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.0132       0.963206       0.236417E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.0132       0.963203       0.236417E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.0132       0.963201       0.236416E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.0132       0.963199       0.236416E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.0132       0.963197       0.236415E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.0132       0.963195       0.236414E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.0132       0.963193       0.236414E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.0132       0.963190       0.236413E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.0132       0.963188       0.236413E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.0132       0.963186       0.236412E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.0132       0.963183       0.236412E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.0132       0.963181       0.236411E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.0132       0.963179       0.236410E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.0132       0.963176       0.236410E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.0132       0.963174       0.236409E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.0132       0.963171       0.236409E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0132       0.963169       0.236408E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0132       0.963166       0.236407E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0132       0.963164       0.236407E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0132       0.963161       0.236406E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0132       0.963159       0.236406E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.0132       0.963156       0.236405E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.0132       0.963154       0.236404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.0132       0.963151       0.236404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.0132       0.963148       0.236403E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.0132       0.963145       0.236402E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0132       0.963143       0.236402E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0132       0.963140       0.236401E-001            NaN            NaN            NaN            NaN            NaN            NaN
