|6.6.6
Archiving\03_Data\eqLP/QFM_m0.5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1727.56        500.000        94.6394       0.682540       0.370568        4.30752                 NaN            NaN            NaN            NaN
  1724.36        500.000        93.8870       0.682915       0.381825        5.04824                 NaN            NaN            NaN            NaN
  1721.15        500.000        93.1339       0.683287       0.393094        5.78973                 NaN            NaN            NaN            NaN
  1717.95        500.000        92.3800       0.683658       0.404373        6.53198                 NaN            NaN            NaN            NaN
  1714.74        500.000        91.6144       0.684033       0.414812        7.28671                 NaN            NaN            NaN            NaN
  1711.54        500.000        90.8481       0.684406       0.425262        8.04222                 NaN            NaN            NaN            NaN
  1708.33        500.000        90.0810       0.684777       0.435721        8.79851                 NaN            NaN            NaN            NaN
  1705.13        500.000        89.3131       0.685146       0.446190        9.55555                 NaN            NaN            NaN            NaN
  1701.92        500.000        88.5445       0.685513       0.456669        10.3133                 NaN            NaN            NaN            NaN
  1698.72        500.000        87.7751       0.685878       0.467157        11.0719                 NaN            NaN            NaN            NaN
  1695.51        500.000        87.0049       0.686240       0.477654        11.8312                 NaN            NaN            NaN            NaN
  1692.31        500.000        86.2341       0.686600       0.488161        12.5912                 NaN            NaN            NaN            NaN
  1689.10        500.000        85.4717       0.686956       0.497748        13.3435                 NaN            NaN            NaN            NaN
  1685.90        500.000        84.7087       0.687310       0.507344        14.0966                 NaN            NaN            NaN            NaN
  1682.69        500.000        83.9450       0.687661       0.516948        14.8504                 NaN            NaN            NaN            NaN
  1679.49        500.000        83.1806       0.688010       0.526559        15.6048                 NaN            NaN            NaN            NaN
  1676.28        500.000        82.4155       0.688357       0.536178        16.3600                 NaN            NaN            NaN            NaN
  1673.08        500.000        81.6497       0.688701       0.545805        17.1158                 NaN            NaN            NaN            NaN
  1669.87        500.000        80.8833       0.689042       0.555438        17.8722                 NaN            NaN            NaN            NaN
  1666.67        500.000        80.1162       0.689381       0.565080        18.6293                 NaN            NaN            NaN            NaN
  1663.46        500.000        79.3836       0.689706       0.573920        19.3528                 NaN            NaN            NaN            NaN
  1660.26        500.000        78.6504       0.690028       0.582767        20.0768                 NaN            NaN            NaN            NaN
  1657.05        500.000        77.9166       0.690348       0.591620        20.8014                 NaN            NaN            NaN            NaN
  1653.85        500.000        77.1822       0.690666       0.600479        21.5266                 NaN            NaN            NaN            NaN
  1650.64        500.000        76.4473       0.690980       0.609343        22.2523                 NaN            NaN            NaN            NaN
  1647.44        500.000        75.7119       0.691292       0.618212        22.9786                 NaN            NaN            NaN            NaN
  1644.23        500.000        74.9759       0.691602       0.627088        23.7054                 NaN            NaN            NaN            NaN
  1641.03        500.000        74.2394       0.691908       0.635968        24.4327                 NaN            NaN            NaN            NaN
  1637.82        500.000        73.5449       0.692199       0.644195        25.1187                 NaN            NaN            NaN            NaN
  1634.62        500.000        72.8500       0.692486       0.652427        25.8051                 NaN            NaN            NaN            NaN
  1631.41        500.000        72.1546       0.692771       0.660663        26.4919                 NaN            NaN            NaN            NaN
  1628.21        500.000        71.4588       0.693053       0.668903        27.1792                 NaN            NaN            NaN            NaN
  1625.00        500.000        70.7848       0.693324       0.676919        27.8450                 NaN            NaN            NaN            NaN
  1621.79        500.000        69.5086       0.694262       0.683797        28.2285       0.884911                 NaN            NaN            NaN
  1618.59        500.000        67.6870       0.695831       0.688814        28.3136        2.61474                 NaN            NaN            NaN
  1615.38        500.000        65.8574       0.697406       0.693852        28.3990        4.35234                 NaN            NaN            NaN
  1612.18        500.000        64.3360       0.698745       0.696320        28.4470        5.82192                 NaN            NaN            NaN
  1608.97        500.000        62.8090       0.700088       0.698797        28.4951        7.29708                 NaN            NaN            NaN
  1605.77        500.000        61.2762       0.701435       0.701281        28.5433        8.77785                 NaN            NaN            NaN
  1602.56        500.000        59.7376       0.702785       0.703774        28.5916        10.2643                 NaN            NaN            NaN
  1599.36        500.000        58.1932       0.704139       0.706274        28.6401        11.7563                 NaN            NaN            NaN
  1596.15        500.000        56.6430       0.705496       0.708783        28.6887        13.2541                 NaN            NaN            NaN
  1592.95        500.000        55.0869       0.706858       0.711300        28.7374        14.7575                 NaN            NaN            NaN
  1589.74        500.000        53.5250       0.708223       0.713825        28.7862        16.2667                 NaN            NaN            NaN
  1586.54        500.000        52.2888       0.709342       0.712575        28.7980        17.4913                 NaN            NaN            NaN
  1583.33        500.000        51.0488       0.710464       0.711320        28.8098        18.7196                 NaN            NaN            NaN
  1580.13        500.000        49.8050       0.711588       0.710059        28.8216        19.9517                 NaN            NaN            NaN
  1576.92        500.000        48.5574       0.712715       0.708794        28.8334        21.1877                 NaN            NaN            NaN
  1573.72        500.000        47.3060       0.713844       0.707524        28.8452        22.4275                 NaN            NaN            NaN
  1570.51        500.000        46.0507       0.714976       0.706248        28.8569        23.6711                 NaN            NaN            NaN
  1567.31        500.000        44.7916       0.716110       0.704967        28.8687        24.9187                 NaN            NaN            NaN
  1564.10        500.000        43.5286       0.717246       0.703681        28.8804        26.1701                 NaN            NaN            NaN
  1560.90        500.000        42.4191       0.718271       0.697747        28.8816        27.2833                 NaN            NaN            NaN
  1557.69        500.000        41.3066       0.719298       0.691796        28.8827        28.3996                 NaN            NaN            NaN
  1554.49        500.000        40.1910       0.720328       0.685826        28.8839        29.5190                 NaN            NaN            NaN
  1551.28        500.000        39.0724       0.721359       0.679839        28.8849        30.6415                 NaN            NaN            NaN
  1548.08        500.000        37.9507       0.722392       0.673834        28.8860        31.7671                 NaN            NaN            NaN
  1544.87        500.000        36.8259       0.723427       0.667810        28.8870        32.8958                 NaN            NaN            NaN
  1541.67        500.000        35.6980       0.724464       0.661769        28.8880        34.0277                 NaN            NaN            NaN
  1538.46        500.000        34.5671       0.725504       0.655709        28.8889        35.1628                 NaN            NaN            NaN
  1535.26        500.000        33.4513       0.726542       0.644272        28.9005        36.2773                 NaN            NaN            NaN
  1532.05        500.000        32.3326       0.727583       0.632802        28.9121        37.3949                 NaN            NaN            NaN
  1528.85        500.000        31.2107       0.728627       0.621299        28.9237        38.5156                 NaN            NaN            NaN
  1525.64        500.000        30.0859       0.729672       0.609761        28.9353        39.6394                 NaN            NaN            NaN
  1522.44        500.000        29.0048       0.730663       0.596509        28.9518        40.7162                 NaN            NaN            NaN
  1519.23        500.000        27.1942       0.732389       0.580821        29.0384        41.4243        1.02982                 NaN            NaN
  1516.03        500.000        25.4814       0.734034       0.564706        29.1260        42.0192        2.07468                 NaN            NaN
  1512.82        500.000        23.7611       0.735685       0.548518        29.2138        42.6167        3.12420                 NaN            NaN
  1509.62        500.000        22.6056       0.736818       0.532917        29.2682        43.0313        3.82513                 NaN            NaN
  1506.41        500.000        21.4468       0.737954       0.517267        29.3228        43.4470        4.52820                 NaN            NaN
  1503.21        500.000        20.2845       0.739092       0.501569        29.3775        43.8640        5.23340                 NaN            NaN
  1500.00        500.000        19.1188       0.740232       0.485821        29.4322        44.2821        5.94076                 NaN            NaN
  1496.79        500.000        17.9497       0.741375       0.470025        29.4872        44.7015        6.65026                 NaN            NaN
  1493.59        500.000        16.7771       0.742520       0.454179        29.5422        45.1221        7.36193                 NaN            NaN
  1490.38        500.000        15.6011       0.743666       0.438285        29.5973        45.5439        8.07576                 NaN            NaN
  1487.18        500.000        14.4216       0.744816       0.422341        29.6526        45.9669        8.79177                 NaN            NaN
  1483.97        500.000        13.6033       0.745637       0.408563        29.6826        46.2541        9.30569                 NaN            NaN
  1480.77        500.000        12.7617       0.746482       0.400172        29.6966        46.1358        9.71885       0.540345                 NaN
  1477.56        500.000        12.7610       0.746498       0.400183        29.6968        46.1362        9.71892       0.540350                 NaN
  1474.36        500.000        11.1976       0.748057       0.390109        29.6971        45.5874        1.96240        10.4174                 NaN
  1471.15        500.000        11.1969       0.748072       0.390119        29.6973        45.5877        1.96242        10.4175                 NaN
  1467.95        500.000        11.1963       0.748087       0.390129        29.6975        45.5881        1.96243        10.4175                 NaN
  1464.74        500.000        11.1956       0.748102       0.390139        29.6977        45.5884        1.96245        10.4176                 NaN
  1461.54        500.000        8.61059       0.750728       0.370932        29.6682        44.8298        11.6779        4.09179                 NaN
  1458.33        500.000        8.61011       0.750742       0.370941        29.6684        44.8300        11.6780        4.09182                 NaN
  1455.13        500.000        8.60964       0.750755       0.370950        29.6685        44.8303        11.6780        4.09184                 NaN
  1451.92        500.000        8.60916       0.750769       0.370959        29.6687        44.8305        11.6781        4.09187                 NaN
  1448.72        500.000        8.60868       0.750782       0.370968        29.6688        44.8307        11.6781        4.09190                 NaN
  1445.51        500.000        8.60820       0.750796       0.370977        29.6690        44.8310        11.6782        4.09193                 NaN
  1442.31        500.000        8.60772       0.750809       0.370986        29.6691        44.8312        11.6782        4.09196                 NaN
  1439.10        500.000        8.60724       0.750822       0.370996        29.6692        44.8315        11.6783        4.09198                 NaN
  1435.90        500.000        5.14806       0.754521       0.340781        29.5336        44.3703        13.6743        6.17845                 NaN
  1432.69        500.000        5.14781       0.754532       0.340789        29.5337        44.3704        13.6743        6.17848                 NaN
  1429.49        500.000        5.14756       0.754544       0.340797        29.5337        44.3706        13.6743        6.17851                 NaN
  1426.28        500.000        5.14731       0.754555       0.340805        29.5338        44.3707        13.6743        6.17853                 NaN
  1423.08        500.000        5.14706       0.754566       0.340813        29.5338        44.3708        13.6743        6.17856                 NaN
  1419.87        500.000        5.14681       0.754577       0.340821        29.5339        44.3709        13.6744        6.17859                 NaN
  1416.67        500.000        5.14656       0.754588       0.340829        29.5339        44.3711        13.6744        6.17862                 NaN
  1413.46        500.000        5.14631       0.754599       0.340837        29.5340        44.3712        13.6744        6.17865                 NaN
  1410.26        500.000        3.03608       0.757093       0.324071        29.3499        44.5535        15.1266        6.85275                 NaN
  1407.05        500.000        3.03596       0.757103       0.324079        29.3499        44.5536        15.1266        6.85278                 NaN
  1403.85        500.000        3.03584       0.757113       0.324086        29.3499        44.5536        15.1266        6.85280                 NaN
  1400.64        500.000        3.03571       0.757122       0.324094        29.3499        44.5537        15.1266        6.85283                 NaN
  1397.44        500.000        3.03559       0.757132       0.324101        29.3499        44.5538        15.1266        6.85285                 NaN
  1394.23        500.000        3.03547       0.757142       0.324108        29.3499        44.5539        15.1266        6.85288                 NaN
  1391.03        500.000        3.03534       0.757152       0.324116        29.3499        44.5539        15.1266        6.85291                 NaN
  1387.82        500.000        3.03522       0.757161       0.324123        29.3499        44.5540        15.1266        6.85293                 NaN
  1384.62        500.000        1.58858       0.759071       0.322490        29.1409        44.8910        7.03869        16.2593                 NaN
  1381.41        500.000        1.58853       0.759080       0.322497        29.1408        44.8910        7.03871        16.2593                 NaN
  1378.21        500.000        1.58848       0.759088       0.322505        29.1408        44.8910        7.03873        16.2593                 NaN
  1375.00        500.000        1.58842       0.759097       0.322512        29.1408        44.8911        7.03876        16.2593                 NaN
  1371.79        500.000        1.58837       0.759106       0.322519        29.1408        44.8911        7.03878        16.2593                 NaN
  1368.59        500.000        1.58832       0.759115       0.322527        29.1407        44.8912        7.03881        16.2593                 NaN
  1365.38        500.000        1.58826       0.759124       0.322534        29.1407        44.8912        7.03883        16.2593                 NaN
  1362.18        500.000        1.58821       0.759133       0.322541        29.1407        44.8913        7.03885        16.2593                 NaN
  1358.97        500.000       0.467641       0.760770       0.334165        28.9050        45.2829        7.05207        17.1974                 NaN
  1355.77        500.000       0.467628       0.760778       0.334173        28.9050        45.2829        7.05209        17.1974                 NaN
  1352.56        500.000       0.227288       0.761158       0.339685        28.8444        45.3846        17.4046        7.03834                 NaN
  1349.36        500.000       0.106508       0.761355       0.342166        28.8129        45.4364        17.5098        7.03078                 NaN
  1346.15        500.000                 NaN  0.761534       0.344450        28.7858        45.4908        7.01603        17.6014                 NaN
  1342.95        500.000                 NaN  0.761542       0.344458        28.7858        45.4908        7.01605        17.6013                 NaN
  1339.74        500.000                 NaN  0.761550       0.344466        28.7857        45.4908        7.01607        17.6013                 NaN
  1336.54        500.000                 NaN  0.761558       0.344474        28.7857        45.4909        7.01610        17.6013                 NaN
  1333.33        500.000                 NaN  0.761605       0.364393        28.7783        45.5782        17.6846        6.83291                 NaN
  1330.13        500.000                 NaN  0.761613       0.364401        28.7783        45.5782        17.6846        6.83293                 NaN
  1326.92        500.000                 NaN  0.761621       0.364410        28.7782        45.5782        17.6846        6.83296                 NaN
  1323.72        500.000                 NaN  0.761629       0.364418        28.7781        45.5782        17.6846        6.83298                 NaN
  1320.51        500.000                 NaN  0.761636       0.364427        28.7781        45.5783        17.6846        6.83300                 NaN
  1317.31        500.000                 NaN  0.761644       0.364435        28.7780        45.5783        17.6846        6.83303                 NaN
  1314.10        500.000                 NaN  0.761652       0.364443        28.7780        45.5783        17.6845        6.83305                 NaN
  1310.90        500.000                 NaN  0.761660       0.364452        28.7779        45.5784        17.6845        6.83308                 NaN
  1307.69        500.000                 NaN  0.761748       0.404783        28.7644        45.7490        17.8319        6.48821                 NaN
  1304.49        500.000                 NaN  0.761756       0.404792        28.7643        45.7490        17.8319        6.48824                 NaN
  1301.28        500.000                 NaN  0.761763       0.404801        28.7643        45.7490        17.8319        6.48826                 NaN
  1298.08        500.000                 NaN  0.761771       0.404811        28.7642        45.7491        17.8318        6.48829                 NaN
  1294.87        500.000                 NaN  0.761778       0.404820        28.7641        45.7491        17.8318        6.48831                 NaN
  1291.67        500.000                 NaN  0.761786       0.404829        28.7641        45.7492        17.8318        6.48834                 NaN
  1288.46        500.000                 NaN  0.761793       0.404839        28.7640        45.7492        17.8318        6.48836                 NaN
  1285.26        500.000                 NaN  0.761801       0.404848        28.7639        45.7493        17.8318        6.48839                 NaN
  1282.05        500.000                 NaN  0.761890       0.449005        28.7470        45.8763        6.19432        17.9715                 NaN
  1278.85        500.000                 NaN  0.761897       0.449015        28.7469        45.8763        6.19435        17.9715                 NaN
  1275.64        500.000                 NaN  0.761904       0.449026        28.7469        45.8764        6.19437        17.9715                 NaN
  1272.44        500.000                 NaN  0.761912       0.449036        28.7468        45.8764        6.19440        17.9715                 NaN
  1269.23        500.000                 NaN  0.761919       0.449046        28.7467        45.8764        6.19442        17.9714                 NaN
  1266.03        500.000                 NaN  0.761926       0.449057        28.7467        45.8765        6.19445        17.9714                 NaN
  1262.82        500.000                 NaN  0.761934       0.449067        28.7466        45.8765        6.19448        17.9714                 NaN
  1259.62        500.000                 NaN  0.761941       0.449077        28.7465        45.8766        6.19450        17.9714                 NaN
  1256.41        500.000                 NaN  0.762029       0.497474        28.7248        45.9894        5.93110        18.0952                 NaN
  1253.21        500.000                 NaN  0.762036       0.497485        28.7247        45.9895        5.93112        18.0952                 NaN
  1250.00        500.000                 NaN  0.762043       0.497497        28.7246        45.9896        5.93115        18.0951                 NaN
  1246.79        500.000                 NaN  0.762050       0.497508        28.7246        45.9896        5.93118        18.0951                 NaN
  1243.59        500.000                 NaN  0.762057       0.497519        28.7245        45.9897        5.93120        18.0951                 NaN
  1240.38        500.000                 NaN  0.762064       0.497531        28.7244        45.9897        5.93123        18.0951                 NaN
  1237.18        500.000                 NaN  0.762071       0.497542        28.7243        45.9898        5.93126        18.0950                 NaN
  1233.97        500.000                 NaN  0.762078       0.497554        28.7242        45.9898        5.93128        18.0950                 NaN
  1230.77        500.000                 NaN  0.762165       0.549198        28.6985        46.0863        5.69574        18.2081                 NaN
  1227.56        500.000                 NaN  0.762172       0.549211        28.6984        46.0864        5.69577        18.2080                 NaN
  1224.36        500.000                 NaN  0.762178       0.549223        28.6984        46.0864        5.69580        18.2080                 NaN
  1221.15        500.000                 NaN  0.762185       0.549236        28.6983        46.0865        5.69583        18.2080                 NaN
  1217.95        500.000                 NaN  0.762192       0.549248        28.6982        46.0866        5.69585        18.2080                 NaN
  1214.74        500.000                 NaN  0.762199       0.549261        28.6981        46.0866        5.69588        18.2079                 NaN
  1211.54        500.000                 NaN  0.762206       0.549273        28.6980        46.0867        5.69591        18.2079                 NaN
  1208.33        500.000                 NaN  0.762212       0.549286        28.6980        46.0867        5.69593        18.2079                 NaN
  1205.13        500.000                 NaN  0.762298       0.605136        28.6674        46.1704        18.3077        5.48708                 NaN
  1201.92        500.000                 NaN  0.762305       0.605150        28.6673        46.1704        18.3077        5.48711                 NaN
  1198.72        500.000                 NaN  0.762311       0.605164        28.6672        46.1705        18.3077        5.48714                 NaN
  1195.51        500.000                 NaN  0.762318       0.605178        28.6672        46.1706        18.3076        5.48716                 NaN
  1192.31        500.000                 NaN  0.762324       0.605192        28.6671        46.1706        18.3076        5.48719                 NaN
  1189.10        500.000                 NaN  0.762331       0.605206        28.6670        46.1707        18.3076        5.48722                 NaN
  1185.90        500.000                 NaN  0.762337       0.605219        28.6669        46.1708        18.3075        5.48725                 NaN
  1182.69        500.000                 NaN  0.762344       0.605233        28.6668        46.1708        18.3075        5.48728                 NaN
  1179.49        500.000                 NaN  0.762430       0.664276        28.6335        46.2468        18.3953        5.29765                 NaN
  1176.28        500.000                 NaN  0.762436       0.664291        28.6334        46.2469        18.3953        5.29768                 NaN
  1173.08        500.000                 NaN  0.762443       0.664306        28.6333        46.2469        18.3953        5.29771                 NaN
  1169.87        500.000                 NaN  0.762449       0.664321        28.6332        46.2470        18.3953        5.29774                 NaN
  1166.67        500.000                 NaN  0.762456       0.664337        28.6331        46.2471        18.3952        5.29776                 NaN
  1163.46        500.000                 NaN  0.762462       0.664352        28.6331        46.2471        18.3952        5.29779                 NaN
  1160.26        500.000                 NaN  0.762468       0.664367        28.6330        46.2472        18.3952        5.29782                 NaN
  1157.05        500.000                 NaN  0.762474       0.664382        28.6329        46.2473        18.3951        5.29785                 NaN
  1153.85        500.000                 NaN  0.762561       0.725642        28.5974        46.3203        18.4772        5.11686                 NaN
  1150.64        500.000                 NaN  0.762568       0.725658        28.5973        46.3204        18.4772        5.11689                 NaN
  1147.44        500.000                 NaN  0.762594       0.743782        28.5855        46.3379        18.4928        5.07736                 NaN
  1144.23        500.000                 NaN  0.762608       0.752052        28.5805        46.3433        18.5014        5.05948       0.667203E-003
  1141.03        500.000                 NaN  0.762607       0.759499        28.5799        46.3454        5.04163        18.4993       0.116430E-001
  1137.82        500.000                 NaN  0.762613       0.759516        28.5798        46.3455        5.04166        18.4992       0.116436E-001
  1134.62        500.000                 NaN  0.762619       0.759533        28.5797        46.3456        5.04168        18.4992       0.116443E-001
  1131.41        500.000                 NaN  0.762625       0.759551        28.5796        46.3457        5.04171        18.4992       0.116450E-001
  1128.21        500.000                 NaN  0.762563       0.786147        28.6044        46.2966        4.99543        18.4624       0.924168E-001
  1125.00        500.000                 NaN  0.762569       0.786165        28.6044        46.2967        4.99545        18.4623       0.924221E-001
  1121.79        500.000                 NaN  0.762575       0.786183        28.6043        46.2968        4.99548        18.4623       0.924275E-001
  1118.59        500.000                 NaN  0.762581       0.786201        28.6041        46.2968        4.99551        18.4623       0.924328E-001
  1115.38        500.000                 NaN  0.762586       0.786218        28.6040        46.2969        4.99554        18.4622       0.924382E-001
  1112.18        500.000                 NaN  0.762592       0.786236        28.6039        46.2970        4.99557        18.4622       0.924435E-001
  1108.97        500.000                 NaN  0.762598       0.786254        28.6038        46.2971        4.99560        18.4622       0.924488E-001
  1105.77        500.000                 NaN  0.762604       0.786271        28.6037        46.2972        4.99563        18.4621       0.924542E-001
  1102.56        500.000                 NaN  0.762469       0.838811        28.6491        46.2319        18.3801        4.88522       0.252395     
  1099.36        500.000                 NaN  0.762474       0.838830        28.6490        46.2320        18.3801        4.88525       0.252409     
  1096.15        500.000                 NaN  0.762480       0.838849        28.6489        46.2321        18.3800        4.88528       0.252424     
  1092.95        500.000                 NaN  0.762486       0.838867        28.6488        46.2321        18.3800        4.88531       0.252438     
