|6.6.6
Archiving\03_Data\Dfrac/QFM_m4.25/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1949.87        2500.00        99.9858                 NaN  0.141808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.9858                 NaN  0.141811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.9858                 NaN  0.141815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.9858                 NaN  0.141819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.9858                 NaN  0.141822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.9858                 NaN  0.141826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.9858                 NaN  0.141830E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.9858                 NaN  0.141833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.9858                 NaN  0.141837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.9858                 NaN  0.141841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.5049                 NaN  0.138795E-001  0.481187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.7147                 NaN            NaN  0.285271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.4070                 NaN            NaN  0.592976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.4110                 NaN            NaN  0.589048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.4121                 NaN            NaN  0.587852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.4213                 NaN            NaN  0.578740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.4246                 NaN            NaN  0.575428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4270                 NaN            NaN  0.572997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4298                 NaN            NaN  0.570168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4352                 NaN            NaN  0.564806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.4364                 NaN            NaN  0.561948       0.164065E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.6365                 NaN            NaN  0.360031       0.347817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.2338                 NaN            NaN  0.751711       0.145011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4373                 NaN            NaN  0.552004       0.107247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4433                 NaN            NaN  0.546078       0.106020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4461                 NaN            NaN  0.543334       0.105859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4486                 NaN            NaN  0.540860       0.105541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4508                 NaN            NaN  0.538669       0.105324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4523                 NaN            NaN  0.537165       0.105214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4462                 NaN            NaN  0.543136       0.107127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4693                 NaN            NaN  0.520541       0.101448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4602                 NaN            NaN  0.529353       0.104110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4632                 NaN            NaN  0.526420       0.103707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4651                 NaN            NaN  0.524614       0.103332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4678                 NaN            NaN  0.521915       0.103105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4680                 NaN            NaN  0.521652       0.103072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4698                 NaN            NaN  0.519987       0.102578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4741                 NaN            NaN  0.515754       0.101828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4740                 NaN            NaN  0.515740       0.102108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4757                 NaN            NaN  0.514162       0.101732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4774                 NaN            NaN  0.512484       0.101328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4782                 NaN            NaN  0.511703       0.101074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4790                 NaN            NaN  0.510948       0.100961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4758                 NaN            NaN  0.514020       0.101581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4828                 NaN            NaN  0.507184       0.998576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4840                 NaN            NaN  0.506098       0.994867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4818                 NaN            NaN  0.508221       0.999160E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.5334                 NaN            NaN  0.461124       0.551789E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4329                 NaN            NaN  0.552669       0.144108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4841                 NaN            NaN  0.505993       0.990719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4842                 NaN            NaN  0.505924       0.988880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4824                 NaN            NaN  0.507664       0.989601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4843                 NaN            NaN  0.505905       0.983482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4852                 NaN            NaN  0.505013       0.978980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4843                 NaN            NaN  0.505950       0.979546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4835                 NaN            NaN  0.506681       0.977586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4150                 NaN            NaN  0.573918       0.110489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5502                 NaN            NaN  0.441355       0.844402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4820                 NaN            NaN  0.508303       0.970180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4804                 NaN            NaN  0.509914       0.971581E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4809                 NaN            NaN  0.509417       0.966280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4794                 NaN            NaN  0.510963       0.966062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4781                 NaN            NaN  0.512238       0.965311E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4760                 NaN            NaN  0.514399       0.964437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4761                 NaN            NaN  0.514308       0.960028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4738                 NaN            NaN  0.516552       0.959832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4731                 NaN            NaN  0.517322       0.956451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4716                 NaN            NaN  0.518823       0.956576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4699                 NaN            NaN  0.520524       0.954665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        97.7538                 NaN            NaN   2.20729       0.389113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.6255                 NaN            NaN  0.367117       0.736133E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4218                 NaN            NaN  0.568041       0.101291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4601                 NaN            NaN  0.530556       0.935477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4533                 NaN            NaN  0.537273       0.944370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4512                 NaN            NaN  0.539380       0.942999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4492                 NaN            NaN  0.541385       0.942389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4434                 NaN            NaN  0.547118       0.947996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4470                 NaN            NaN  0.543680       0.933190E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4412                 NaN            NaN  0.549400       0.939591E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.9427                 NaN            NaN  0.566783E-001  0.587649E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        98.9341                 NaN            NaN   1.04775       0.181072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4335                 NaN            NaN  0.557177       0.936410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4753                 NaN            NaN  0.516094       0.861622E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3828                 NaN            NaN  0.607097       0.100842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4273                 NaN            NaN  0.563352       0.934120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4250                 NaN            NaN  0.565694       0.928690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4190                 NaN            NaN  0.571674       0.932864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4190                 NaN            NaN  0.571696       0.928476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4147                 NaN            NaN  0.575932       0.932548E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4138                 NaN            NaN  0.576933       0.925856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4122                 NaN            NaN  0.578552       0.924755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4065                 NaN            NaN  0.584227       0.929877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4071                 NaN            NaN  0.583626       0.923894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4033                 NaN            NaN  0.587476       0.926003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4003                 NaN            NaN  0.590469       0.926586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3997                 NaN            NaN  0.591044       0.922221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3962                 NaN            NaN  0.594596       0.924682E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2902                 NaN            NaN  0.699016       0.107994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4959                 NaN            NaN  0.496453       0.761701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3894                 NaN            NaN  0.601342       0.922872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3889                 NaN            NaN  0.601924       0.919807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3873                 NaN            NaN  0.603558       0.915762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3667                 NaN            NaN  0.623536       0.972382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4016                 NaN            NaN  0.589740       0.866704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3821                 NaN            NaN  0.608665       0.918933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3822                 NaN            NaN  0.608640       0.912983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3807                 NaN            NaN  0.610202       0.912874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3789                 NaN            NaN  0.612012       0.913457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3782                 NaN            NaN  0.612703       0.911510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3776                 NaN            NaN  0.613297       0.910928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3783                 NaN            NaN  0.612614       0.907851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3764                 NaN            NaN  0.614525       0.908926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3767                 NaN            NaN  0.614207       0.906940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3768                 NaN            NaN  0.614167       0.906170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3761                 NaN            NaN  0.614907       0.904060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.9776                 NaN            NaN  0.480189       0.295593E-002  0.539269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.2438                 NaN            NaN  0.231176                 NaN   1.52505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2788                 NaN            NaN  0.224570                 NaN   1.49668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.3134                 NaN            NaN  0.222080                 NaN   1.46449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.3409                 NaN            NaN  0.215163                 NaN   1.44392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3820                 NaN            NaN  0.212252                 NaN   1.40572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3949                 NaN            NaN  0.221172                 NaN   1.38397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.4433                 NaN            NaN  0.188169                 NaN   1.36855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4706                 NaN            NaN  0.196324                 NaN   1.33313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4905                 NaN            NaN  0.196424                 NaN   1.31307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.5262                 NaN            NaN  0.189225                 NaN   1.28453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5465                 NaN            NaN  0.186271                 NaN   1.26721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.2127                 NaN            NaN  0.202612                 NaN   1.58466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.9519                 NaN            NaN  0.148932                 NaN  0.899166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.6198                 NaN            NaN  0.172942                 NaN   1.20724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6432                 NaN            NaN  0.169696                 NaN   1.18710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6653                 NaN            NaN  0.165540                 NaN   1.16918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6885                 NaN            NaN  0.161519                 NaN   1.14999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.7099                 NaN            NaN  0.158123                 NaN   1.13193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7292                 NaN            NaN  0.154396                 NaN   1.11637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7507                 NaN            NaN  0.151661                 NaN   1.09768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7701                 NaN            NaN  0.147978                 NaN   1.08195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7899                 NaN            NaN  0.145034                 NaN   1.06502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.8067                 NaN            NaN  0.140953                 NaN   1.05236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.1186                 NaN            NaN  0.101493                 NaN  0.779922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.5487                 NaN            NaN  0.168576                 NaN   1.28268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8600                 NaN            NaN  0.131517                 NaN   1.00847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7498                 NaN            NaN  0.143253                 NaN   1.10697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.0236                 NaN            NaN  0.113102                 NaN  0.863300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.9106                 NaN            NaN  0.122549                 NaN  0.966818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9240                 NaN            NaN  0.118540                 NaN  0.957476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8316                 NaN            NaN  0.125953                 NaN   1.04240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.0588                 NaN            NaN  0.101592                 NaN  0.839594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9694                 NaN            NaN  0.112190                 NaN  0.918365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9851                 NaN            NaN  0.109383                 NaN  0.905559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9965                 NaN            NaN  0.105670                 NaN  0.897849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0097                 NaN            NaN  0.102957                 NaN  0.887329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0213                 NaN            NaN  0.997692E-001            NaN  0.878964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0350                 NaN            NaN  0.969512E-001            NaN  0.868019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0469                 NaN            NaN  0.952755E-001            NaN  0.857818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0567                 NaN            NaN  0.900925E-001            NaN  0.853221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0707                 NaN            NaN  0.897171E-001            NaN  0.839625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0798                 NaN            NaN  0.857305E-001            NaN  0.834436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0933                 NaN            NaN  0.869692E-001            NaN  0.819750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1046                 NaN            NaN  0.826261E-001            NaN  0.812732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1130                 NaN            NaN  0.789728E-001            NaN  0.808005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1241                 NaN            NaN  0.784451E-001            NaN  0.797493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1338                 NaN            NaN  0.755139E-001            NaN  0.790637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1411                 NaN            NaN  0.714921E-001            NaN  0.787431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1521                 NaN            NaN  0.704187E-001            NaN  0.777480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.1982                 NaN            NaN  0.102982                 NaN   1.25111       0.447737                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.9963                 NaN            NaN            NaN            NaN  0.368532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2182                 NaN            NaN  0.481641E-001            NaN  0.633955       0.996720E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9794                 NaN            NaN  0.193193E-001            NaN  0.383460E-001  0.962919                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9729                 NaN            NaN            NaN            NaN            NaN   1.02714                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9742                 NaN            NaN            NaN            NaN            NaN   1.02580                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9726                 NaN            NaN  0.166721E-001            NaN            NaN   1.01075                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9914                 NaN            NaN            NaN            NaN            NaN   1.00855                 NaN            NaN            NaN            NaN            NaN            NaN
