|6.6.6
Archiving\03_Data\frac/QFM_m0.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1498.75        2500.00        98.7590                 NaN            NaN            NaN            NaN            NaN   1.24104                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.2420                 NaN            NaN  0.945195E-002            NaN            NaN  0.785418       0.963137                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.0992                 NaN            NaN  0.126279                 NaN            NaN   1.33320       0.441363                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1280                 NaN            NaN  0.121353                 NaN            NaN  0.441161        1.30948                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1528                 NaN            NaN  0.116973                 NaN            NaN   1.28971       0.440536                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1785                 NaN            NaN  0.112313                 NaN            NaN   1.26757       0.441594                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2018                 NaN            NaN  0.108024                 NaN            NaN   1.24823       0.441921                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2227                 NaN            NaN  0.104504                 NaN            NaN  0.440309        1.23248                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2479                 NaN            NaN  0.997369E-001            NaN            NaN   1.21275       0.439598                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2701                 NaN            NaN  0.955931E-001            NaN            NaN   1.19449       0.439809                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2886                 NaN            NaN  0.919849E-001            NaN            NaN  0.438579        1.18086                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3087                 NaN            NaN  0.881345E-001            NaN            NaN  0.438771        1.16435                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3260                 NaN            NaN  0.846594E-001            NaN            NaN  0.439822        1.14955                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3472                 NaN            NaN  0.807284E-001            NaN            NaN   1.13277       0.439299                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3618                 NaN            NaN  0.773334E-001            NaN            NaN   1.12085       0.440060                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3785                 NaN            NaN  0.740966E-001            NaN            NaN   1.10845       0.438930                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3938                 NaN            NaN  0.706595E-001            NaN            NaN   1.09631       0.439230                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4099                 NaN            NaN  0.671081E-001            NaN            NaN  0.439116        1.08386                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6176                 NaN            NaN  0.557556E-001            NaN            NaN  0.939985       0.386642                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.2390                 NaN            NaN  0.693888E-001            NaN            NaN  0.493135        1.19843                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4482                 NaN            NaN  0.578774E-001            NaN            NaN   1.05319       0.440765                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5901                 NaN            NaN  0.196387                 NaN            NaN   1.21347                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5938                 NaN            NaN  0.189375                 NaN            NaN   1.21686                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.2728                 NaN            NaN            NaN            NaN            NaN  0.925825       0.801336                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4802                 NaN            NaN  0.299606E-005            NaN            NaN   1.00885       0.510963                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4904                 NaN            NaN            NaN            NaN            NaN   1.00314       0.506412                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4981                 NaN            NaN            NaN            NaN            NaN  0.503403       0.998474                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        97.0584                 NaN            NaN  0.227142                 NaN            NaN  0.792886        1.13323                 NaN  0.788325                 NaN            NaN            NaN
  1428.57        2500.00        96.2339                 NaN            NaN  0.551674                 NaN            NaN   1.25211       0.683722                 NaN   1.27860                 NaN            NaN            NaN
  1426.07        2500.00        96.3309                 NaN            NaN  0.552522                 NaN            NaN   1.22767       0.640958                 NaN   1.24793                 NaN            NaN            NaN
  1423.56        2500.00        96.4314                 NaN            NaN  0.552488                 NaN            NaN   1.20475       0.596083                 NaN   1.21532                 NaN            NaN            NaN
  1421.05        2500.00        96.5127                 NaN            NaN  0.554872                 NaN            NaN   1.18577       0.557037                 NaN   1.18959                 NaN            NaN            NaN
  1418.55        2500.00        96.5955                 NaN            NaN  0.556515                 NaN            NaN   1.16721       0.517711                 NaN   1.16307                 NaN            NaN            NaN
  1416.04        2500.00        96.6741                 NaN            NaN  0.558546                 NaN            NaN  0.481042        1.14867                 NaN   1.13764                 NaN            NaN            NaN
  1413.53        2500.00        96.7520                 NaN            NaN  0.560052                 NaN            NaN   1.13005       0.444472                 NaN   1.11341                 NaN            NaN            NaN
  1411.03        2500.00        96.8283                 NaN            NaN  0.560842                 NaN            NaN   1.11288       0.409785                 NaN   1.08822                 NaN            NaN            NaN
  1408.52        2500.00        96.8772                 NaN            NaN  0.562966                 NaN            NaN   1.10824       0.376116                 NaN   1.07550                 NaN            NaN            NaN
  1406.02        2500.00        96.9829                 NaN            NaN  0.565013                 NaN            NaN   1.07902       0.335220                 NaN   1.03781                 NaN            NaN            NaN
  1403.51        2500.00        97.0279                 NaN            NaN  0.566859                 NaN            NaN  0.312129        1.06897                 NaN   1.02415                 NaN            NaN            NaN
  1401.00        2500.00        97.0903                 NaN            NaN  0.568445                 NaN            NaN   1.05543       0.281927                 NaN   1.00392                 NaN            NaN            NaN
  1398.50        2500.00        97.1493                 NaN            NaN  0.570133                 NaN            NaN  0.253177        1.04270                 NaN  0.984707                 NaN            NaN            NaN
  1395.99        2500.00        97.2065                 NaN            NaN  0.571152                 NaN            NaN   1.03145       0.225088                 NaN  0.965852                 NaN            NaN            NaN
  1393.48        2500.00        97.2599                 NaN            NaN  0.573532                 NaN            NaN   1.02046       0.197430                 NaN  0.948630                 NaN            NaN            NaN
  1390.98        2500.00        97.3131                 NaN            NaN  0.574287                 NaN            NaN   1.00937       0.172351                 NaN  0.930905                 NaN            NaN            NaN
  1388.47        2500.00        97.3623                 NaN            NaN  0.575354                 NaN            NaN   1.00030       0.147460                 NaN  0.914553                 NaN            NaN            NaN
  1385.96        2500.00        97.4129                 NaN            NaN  0.575790                 NaN            NaN  0.123957       0.989755                 NaN  0.897555                 NaN            NaN            NaN
  1383.46        2500.00        97.4591                 NaN            NaN  0.576613                 NaN            NaN  0.980046       0.101955                 NaN  0.882294                 NaN            NaN            NaN
  1380.95        2500.00        97.5066                 NaN            NaN  0.576283                 NaN            NaN  0.803927E-001  0.970727                 NaN  0.866044                 NaN            NaN            NaN
  1378.45        2500.00        97.5515                 NaN            NaN  0.575800                 NaN            NaN  0.961724       0.602139E-001            NaN  0.850749                 NaN            NaN            NaN
  1375.94        2500.00        97.5918                 NaN            NaN  0.575412                 NaN            NaN  0.954336       0.418239E-001            NaN  0.836593                 NaN            NaN            NaN
  1373.43        2500.00        97.6330                 NaN            NaN  0.574229                 NaN            NaN  0.243397E-001  0.946211                 NaN  0.822203                 NaN            NaN            NaN
  1370.93        2500.00        97.5833                 NaN            NaN  0.533245       0.343547E-001            NaN  0.979626       0.487942E-001            NaN  0.820644                 NaN            NaN            NaN
  1368.42        2500.00        96.8294                 NaN            NaN  0.169041       0.340206                 NaN   1.33333       0.412572                 NaN  0.915459                 NaN            NaN            NaN
  1365.91        2500.00        96.8885                 NaN            NaN  0.152469       0.342107                 NaN   1.31895       0.402723                 NaN  0.895226                 NaN            NaN            NaN
  1363.41        2500.00        96.9650                 NaN            NaN  0.141607       0.338271                 NaN   1.29213       0.390413                 NaN  0.872562                 NaN            NaN            NaN
  1360.90        2500.00        97.0496                 NaN            NaN  0.136166       0.330799                 NaN   1.25979       0.374194                 NaN  0.849416                 NaN            NaN            NaN
  1358.40        2500.00        97.1359                 NaN            NaN  0.131329       0.322165                 NaN   1.22380       0.360488                 NaN  0.826359                 NaN            NaN            NaN
  1355.89        2500.00        97.2196                 NaN            NaN  0.125497       0.314128                 NaN   1.18888       0.348460                 NaN  0.803438                 NaN            NaN            NaN
  1353.38        2500.00        97.3072                 NaN            NaN  0.122851       0.304724                 NaN   1.14949       0.334829                 NaN  0.780907                 NaN            NaN            NaN
  1350.88        2500.00        97.3815                 NaN            NaN  0.114995       0.297423                 NaN  0.327413        1.11910                 NaN  0.759551                 NaN            NaN            NaN
  1348.37        2500.00        97.4575                 NaN            NaN  0.109395       0.289166                 NaN   1.08433       0.320566                 NaN  0.739057                 NaN            NaN            NaN
  1345.86        2500.00        97.5318                 NaN            NaN  0.103818       0.281196                 NaN   1.05028       0.314088                 NaN  0.718847                 NaN            NaN            NaN
  1343.36        2500.00        97.6036                 NaN            NaN  0.983539E-001  0.273370                 NaN  0.308530        1.01697                 NaN  0.699153                 NaN            NaN            NaN
  1340.85        2500.00        97.6715                 NaN            NaN  0.917179E-001  0.265894                 NaN  0.983780       0.306718                 NaN  0.680366                 NaN            NaN            NaN
  1338.35        2500.00        97.7385                 NaN            NaN  0.859008E-001  0.258650                 NaN  0.952053       0.303015                 NaN  0.661906                 NaN            NaN            NaN
  1335.84        2500.00        97.8018                 NaN            NaN  0.791925E-001  0.251751                 NaN  0.302302       0.920699                 NaN  0.644289                 NaN            NaN            NaN
  1333.33        2500.00        97.8635                 NaN            NaN  0.727247E-001  0.245070                 NaN  0.890401       0.301265                 NaN  0.626999                 NaN            NaN            NaN
  1330.83        2500.00        97.9245                 NaN            NaN  0.665032E-001  0.238521                 NaN  0.300521       0.859995                 NaN  0.609975                 NaN            NaN            NaN
  1328.32        2500.00        97.9795                 NaN            NaN  0.588325E-001  0.232575                 NaN  0.302938       0.832042                 NaN  0.594137                 NaN            NaN            NaN
  1325.81        2500.00        98.0345                 NaN            NaN  0.514460E-001  0.226587                 NaN  0.306204       0.802842                 NaN  0.578468                 NaN            NaN            NaN
  1323.31        2500.00        98.0870                 NaN            NaN  0.439231E-001  0.220774                 NaN  0.775050       0.309829                 NaN  0.563399                 NaN            NaN            NaN
  1320.80        2500.00        98.1398                 NaN            NaN  0.387244E-001  0.215194                 NaN  0.308475       0.749157                 NaN  0.548689                 NaN            NaN            NaN
  1318.30        2500.00        98.1901                 NaN            NaN  0.314269E-001  0.209806                 NaN  0.313717       0.720733                 NaN  0.534207                 NaN            NaN            NaN
  1315.79        2500.00        98.2343                 NaN            NaN  0.222854E-001  0.204842                 NaN  0.696972       0.320914                 NaN  0.520641                 NaN            NaN            NaN
  1313.28        2500.00        98.2807                 NaN            NaN  0.148257E-001  0.199801                 NaN  0.670744       0.326622                 NaN  0.507258                 NaN            NaN            NaN
  1310.78        2500.00        98.3254                 NaN            NaN  0.748188E-002  0.195088                 NaN  0.331423       0.646437                 NaN  0.494152                 NaN            NaN            NaN
  1308.27        2500.00        98.3677                 NaN            NaN  0.937370E-003  0.190399                 NaN  0.336203       0.622749                 NaN  0.482004                 NaN            NaN            NaN
  1305.76        2500.00        98.4112                 NaN            NaN            NaN  0.184608                 NaN  0.602219       0.331625                 NaN  0.470367                 NaN            NaN            NaN
  1303.26        2500.00        98.4530                 NaN            NaN  0.216265E-005  0.179016                 NaN  0.582454       0.326167                 NaN  0.459349                 NaN            NaN            NaN
  1300.75        2500.00        98.4934                 NaN            NaN            NaN  0.173189                 NaN  0.563003       0.321677                 NaN  0.448693                 NaN            NaN            NaN
  1298.25        2500.00        98.5332                 NaN            NaN            NaN  0.167905                 NaN  0.544875       0.315870                 NaN  0.438112                 NaN            NaN            NaN
  1295.74        2500.00        98.5710                 NaN            NaN            NaN  0.162348                 NaN  0.311569       0.526922                 NaN  0.428143                 NaN            NaN            NaN
  1293.23        2500.00        98.6092                 NaN            NaN            NaN  0.157083                 NaN  0.509010       0.306811                 NaN  0.417852                 NaN            NaN            NaN
  1290.73        2500.00        79.4241                 NaN            NaN            NaN  0.914592                 NaN   2.38046        2.81244                 NaN   2.89380        11.5747                 NaN            NaN
  1288.22        2500.00        79.7652                 NaN            NaN            NaN  0.838429                 NaN   2.94042        2.15616                 NaN   2.83812        11.4617                 NaN            NaN
  1285.71        2500.00        83.6358                 NaN            NaN            NaN  0.657039                 NaN   2.50064        1.67655                 NaN   2.32556        9.20444                 NaN            NaN
  1283.21        2500.00        82.0065                 NaN            NaN            NaN  0.727932                 NaN   2.62481        1.89018                 NaN   2.59979        10.1508                 NaN            NaN
  1280.70        2500.00        90.4623                 NaN            NaN            NaN  0.410932                 NaN  0.529514        1.74794                 NaN   1.41436        5.43495                 NaN            NaN
  1278.20        2500.00        88.0986                 NaN            NaN            NaN  0.419436                 NaN   1.62050        1.71420                 NaN   1.74570        6.40153                 NaN            NaN
  1275.69        2500.00        94.1806                 NaN            NaN            NaN  0.182169                 NaN   1.22145       0.516129                 NaN  0.815379        3.08431                 NaN            NaN
  1273.18        2500.00        91.6913                 NaN            NaN            NaN  0.306388                 NaN   1.43675       0.759969                 NaN   1.23338        4.57220                 NaN            NaN
  1270.68        2500.00        91.5987                 NaN            NaN            NaN  0.350650                 NaN  0.279046        1.71114                 NaN   1.18896        4.87145                 NaN            NaN
  1268.17        2500.00        93.9599                 NaN            NaN            NaN  0.214735                 NaN   1.80996                 NaN            NaN  0.951438        3.06401                 NaN            NaN
  1265.66        2500.00        93.8644                 NaN            NaN            NaN  0.215763                 NaN   1.27226       0.353049                 NaN  0.928154        3.36642                 NaN            NaN
  1263.16        2500.00        93.8659                 NaN            NaN            NaN  0.206835                 NaN  0.480435        1.19440                 NaN  0.922431        3.33003                 NaN            NaN
  1260.65        2500.00        93.4950                 NaN            NaN            NaN  0.207370                 NaN   1.59723       0.127382                 NaN   1.01812        3.55487                 NaN            NaN
  1258.15        2500.00        95.8270                 NaN            NaN            NaN  0.181763                 NaN  0.741307       0.371356                 NaN  0.589487        2.28910                 NaN            NaN
  1255.64        2500.00        94.9421                 NaN            NaN            NaN  0.190234                 NaN  0.849097       0.466811                 NaN  0.759061        2.79267                 NaN            NaN
  1253.13        2500.00        95.6239                 NaN            NaN            NaN  0.139389                 NaN  0.891483       0.310889                 NaN  0.659261        2.37513                 NaN            NaN
  1250.63        2500.00        95.2722                 NaN            NaN            NaN  0.160389                 NaN  0.156062        1.11723                 NaN  0.725949        2.56819                 NaN            NaN
  1248.12        2500.00        96.3031                 NaN            NaN            NaN  0.114116                 NaN  0.692659       0.314007                 NaN  0.537619        2.03845                 NaN            NaN
  1245.61        2500.00        96.0709                 NaN            NaN            NaN  0.113907                 NaN  0.212297       0.877084                 NaN  0.589475        2.13637                 NaN            NaN
  1243.11        2500.00        93.7357                 NaN            NaN            NaN  0.176111                 NaN  0.372655       0.934001                 NaN  0.800050        3.07144       0.910069                 NaN
  1240.60        2500.00        72.2344                 NaN            NaN            NaN  0.823895                 NaN   2.33059        1.04830                 NaN   2.79422        11.8384        8.93021                 NaN
  1238.10        2500.00        76.6583                 NaN            NaN            NaN  0.750168                 NaN   2.10539       0.555426                 NaN   2.30262        10.0229        7.60522                 NaN
  1235.59        2500.00        77.1177                 NaN            NaN            NaN  0.357420                 NaN  0.525928        3.08792                 NaN   2.38024        9.55013        6.98062                 NaN
  1233.08        2500.00        78.3867                 NaN            NaN            NaN  0.390147                 NaN   2.25421       0.840205                 NaN   2.26214        9.28770        6.57891                 NaN
  1230.58        2500.00        83.3548                 NaN            NaN            NaN  0.471835                 NaN  0.132001        1.92576                 NaN   1.51896        7.02879        5.56784                 NaN
  1228.07        2500.00        81.3938                 NaN            NaN            NaN  0.415021                 NaN   1.37939        1.02206                 NaN   1.81738        8.04029        5.93207                 NaN
  1225.56        2500.00        77.2024                 NaN            NaN            NaN  0.474351                 NaN  0.966001        1.85069                 NaN   2.16898        10.0298        7.30778                 NaN
  1223.06        2500.00        30.9323                 NaN            NaN            NaN   1.46362                 NaN   2.87554        4.36051                 NaN   6.04869        31.7632        22.5561                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN   1.73466                 NaN   3.45450        6.80258                 NaN   8.53403        46.6051        32.7218       0.147320     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   2.12892                 NaN   3.57087        6.18396                 NaN   8.49318        46.5511        33.0719                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN   2.10018                 NaN   6.32143        3.47824                 NaN   8.52355        46.5698        33.0068                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN   2.26469                 NaN  0.402527E-002   1.24939        8.17383        8.56705        46.5229        33.2181                 NaN
  1210.53        2500.00                 NaN            NaN            NaN            NaN   2.09386                 NaN   5.88563        3.94932                 NaN   8.51633        46.5111        33.0438                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN   2.09075                 NaN   6.13366        3.70715                 NaN   8.52889        46.4950        33.0446                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN  0.101652                 NaN   13.0845                 NaN            NaN   8.82569        46.1183        31.3093       0.560536     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1795       0.678783E-001            NaN   8.84561        46.0949        31.2227       0.589474     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1353       0.112767                 NaN   8.85525        46.0845        31.2235       0.588720     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8189       0.425278                 NaN   8.85748        46.0824        31.2264       0.589570     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6842       0.558636                 NaN   8.86427        46.0754        31.2280       0.589493     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.42605        11.8023                 NaN   8.84907        46.0946        31.2339       0.594054     
  1190.48        2500.00                 NaN            NaN            NaN  0.231459        3.06085                 NaN   7.23810                 NaN            NaN   8.31493        46.8404        34.3143                 NaN
  1187.97        2500.00                 NaN            NaN            NaN  0.239156        3.04276                 NaN   7.25737       0.384975E-004            NaN   8.33177        46.8410        34.2879                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.85422        9.23568                 NaN   8.70725        46.3169        31.2465       0.639458     
  1182.96        2500.00                 NaN            NaN            NaN  0.372683        3.00785                 NaN   7.13012                 NaN            NaN   8.33422        46.8532        34.3020                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.78176        9.31678                 NaN   8.72838        46.2874        31.2505       0.635222     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.16625        12.0083                 NaN   8.92315        46.0949        31.2079       0.599447     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.67672        9.43249                 NaN   8.75307        46.2513        31.2556       0.630860     
  1172.93        2500.00                 NaN            NaN            NaN  0.558698        2.96379                 NaN   6.93798                 NaN            NaN   8.35131        46.8556        34.3326                 NaN
  1170.43        2500.00                 NaN            NaN            NaN  0.602834        2.95075                 NaN   6.89839                 NaN            NaN   8.35628        46.8549        34.3368                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.48408        11.7486                 NaN   8.94271        45.9922        31.2449       0.587521     
  1165.41        2500.00                 NaN            NaN            NaN  0.715120        2.91682                 NaN   6.79664       0.270273E-005            NaN   8.36401        46.8653        34.3421                 NaN
  1162.91        2500.00                 NaN            NaN            NaN  0.717911        2.91661                 NaN   6.78420       0.730508E-005            NaN   8.38367        46.8525        34.3451                 NaN
  1160.40        2500.00                 NaN            NaN            NaN  0.793039        2.89561                 NaN   6.72262                 NaN            NaN   8.37221        46.8643        34.3523                 NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.55235        11.6833                 NaN   8.97812        45.9509        31.2505       0.584889     
  1155.39        2500.00                 NaN            NaN            NaN  0.867860        2.87807                 NaN   6.64568                 NaN            NaN   8.38033        46.8619        34.3661                 NaN
  1152.88        2500.00                 NaN            NaN            NaN   3.99797                 NaN            NaN   6.32032                 NaN            NaN   8.71894        47.1619        32.9575       0.843334     
  1150.38        2500.00                 NaN            NaN            NaN   4.08696                 NaN            NaN   6.16117                 NaN            NaN   8.69685        47.2034        32.9983       0.853293     
  1147.87        2500.00                 NaN            NaN            NaN   4.80356                 NaN            NaN   4.67835                 NaN            NaN   8.59434        47.7769        33.2318       0.915033     
  1145.36        2500.00                 NaN            NaN            NaN  0.930686E-006            NaN            NaN   1.72311        11.5185                 NaN   9.01002        45.9036        31.2619       0.582883     
  1142.86        2500.00                 NaN            NaN            NaN   4.17390                 NaN            NaN   6.01615       0.598629E-005            NaN   8.71620        47.1952        33.0431       0.855499     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.16736        9.98187                 NaN   8.91165        46.0555        31.2749       0.608692     
  1137.84        2500.00                 NaN            NaN            NaN   4.14320                 NaN            NaN   6.06823                 NaN            NaN   8.70908        47.1880        33.0375       0.853990     
  1135.34        2500.00                 NaN            NaN            NaN   4.16078                 NaN            NaN   6.04146                 NaN            NaN   8.71354        47.1779        33.0508       0.855507     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.88269        11.3569                 NaN   9.05651        45.8560        31.2677       0.580285     
  1130.33        2500.00                 NaN            NaN            NaN   4.19557                 NaN            NaN   5.97932       0.925380E-006            NaN   8.72462        47.1676        33.0755       0.857455     
  1127.82        2500.00                 NaN            NaN            NaN   4.14435                 NaN            NaN   6.07932       0.117246E-004            NaN   8.73732        47.1382        33.0499       0.850823     
  1125.31        2500.00                 NaN            NaN            NaN   4.15702                 NaN            NaN   6.05523                 NaN            NaN   8.73383        47.1462        33.0541       0.853542     
  1122.81        2500.00                 NaN            NaN            NaN   4.78845                 NaN            NaN   4.79259       0.113596E-001            NaN   8.55376        47.6644        33.2790       0.910390     
  1120.30        2500.00                 NaN            NaN            NaN   4.29811                 NaN            NaN   5.81069                 NaN            NaN   8.72775        47.1789        33.1228       0.861774     
  1117.79        2500.00                 NaN            NaN            NaN   4.69521                 NaN            NaN   4.95009       0.175068E-003            NaN   8.56338        47.6315        33.2490       0.910642     
  1115.29        2500.00                 NaN            NaN            NaN   4.27541                 NaN            NaN   5.85959       0.261794E-005            NaN   8.76227        47.1086        33.1320       0.862153     
  1112.78        2500.00                 NaN            NaN            NaN   4.34029                 NaN            NaN   5.73955       0.130364E-005            NaN   8.73094        47.1754        33.1496       0.864119     
  1110.28        2500.00                 NaN            NaN            NaN   4.35118                 NaN            NaN   5.72192                 NaN            NaN   8.73237        47.1726        33.1573       0.864621     
  1107.77        2500.00                 NaN            NaN            NaN   4.36168                 NaN            NaN   5.70497                 NaN            NaN   8.73380        47.1696        33.1648       0.865108     
  1105.26        2500.00                 NaN            NaN            NaN   4.37193                 NaN            NaN   5.68849                 NaN            NaN   8.73524        47.1665        33.1722       0.865570     
  1102.76        2500.00                 NaN            NaN            NaN   4.38185                 NaN            NaN   5.67261                 NaN            NaN   8.73672        47.1633        33.1795       0.866008     
  1100.25        2500.00                 NaN            NaN            NaN   4.39151                 NaN            NaN   5.65720                 NaN            NaN   8.73822        47.1600        33.1867       0.866441     
  1097.74        2500.00                 NaN            NaN            NaN   4.69381                 NaN            NaN   4.94741       0.121427E-003            NaN   8.56365        47.6235        33.2610       0.910504     
  1095.24        2500.00                 NaN            NaN            NaN   4.41007                 NaN            NaN   5.62779                 NaN            NaN   8.74126        47.1529        33.2007       0.867229     
  1092.73        2500.00                 NaN            NaN            NaN   4.41900                 NaN            NaN   5.61375                 NaN            NaN   8.74282        47.1492        33.2076       0.867599     
  1090.23        2500.00                 NaN            NaN            NaN   4.42769                 NaN            NaN   5.60015                 NaN            NaN   8.74439        47.1454        33.2144       0.867949     
  1087.72        2500.00                 NaN            NaN            NaN   4.43620                 NaN            NaN   5.58687                 NaN            NaN   8.74599        47.1415        33.2212       0.868290     
  1085.21        2500.00                 NaN            NaN            NaN   4.44447                 NaN            NaN   5.57404                 NaN            NaN   8.74761        47.1375        33.2278       0.868616     
  1082.71        2500.00                 NaN            NaN            NaN   4.45256                 NaN            NaN   5.56155                 NaN            NaN   8.74925        47.1333        33.2344       0.868927     
  1080.20        2500.00                 NaN            NaN            NaN   4.46045                 NaN            NaN   5.54943                 NaN            NaN   8.75091        47.1291        33.2409       0.869225     
  1077.69        2500.00                 NaN            NaN            NaN   4.46551                 NaN            NaN   5.54351                 NaN            NaN   8.75141        47.1236        33.2464       0.869588     
  1075.19        2500.00                 NaN            NaN            NaN   4.84537                 NaN            NaN   4.63007                 NaN            NaN   8.62271        47.6673        33.3212       0.913346     
  1072.68        2500.00                 NaN            NaN            NaN   4.44319                 NaN            NaN   5.57893                 NaN            NaN   8.75789        47.1091        33.2419       0.868919     
  1070.18        2500.00                 NaN            NaN            NaN   4.49030                 NaN            NaN   5.50416                 NaN            NaN   8.75776        47.1112        33.2663       0.870298     
  1067.67        2500.00                 NaN            NaN            NaN   4.72430                 NaN            NaN   4.95340       0.236770E-005            NaN   8.56407        47.5358        33.3121       0.910281     
  1065.16        2500.00                 NaN            NaN            NaN   4.50428                 NaN            NaN   5.48334                 NaN            NaN   8.76132        47.1016        33.2787       0.870766     
  1062.66        2500.00                 NaN            NaN            NaN   4.51104                 NaN            NaN   5.47334                 NaN            NaN   8.76312        47.0967        33.2848       0.870986     
  1060.15        2500.00                 NaN            NaN            NaN   4.51768                 NaN            NaN   5.46361                 NaN            NaN   8.76496        47.0916        33.2909       0.871194     
  1057.64        2500.00                 NaN            NaN            NaN   4.52416                 NaN            NaN   5.45415                 NaN            NaN   8.76681        47.0865        33.2970       0.871392     
  1055.14        2500.00                 NaN            NaN            NaN   4.53054                 NaN            NaN   5.44493                 NaN            NaN   8.76869        47.0813        33.3030       0.871583     
  1052.63        2500.00                 NaN            NaN            NaN   4.71545                 NaN            NaN   5.00157                 NaN            NaN   8.56102        47.4869        33.3254       0.909685     
  1050.13        2500.00                 NaN            NaN            NaN   4.72174                 NaN            NaN   4.95407                 NaN            NaN   8.56453        47.5270        33.3225       0.910187     
  1047.62        2500.00                 NaN            NaN            NaN   4.72158                 NaN            NaN   4.95370                 NaN            NaN   8.56457        47.5260        33.3240       0.910171     
  1045.11        2500.00                 NaN            NaN            NaN   4.52816                 NaN            NaN   5.44787                 NaN            NaN   8.77760        47.0631        33.3110       0.872246     
  1042.61        2500.00                 NaN            NaN            NaN   4.51845                 NaN            NaN   5.46812                 NaN            NaN   8.78441        47.0451        33.3124       0.871544     
  1040.10        2500.00                 NaN            NaN            NaN   4.52784                 NaN            NaN   5.45772                 NaN            NaN   8.78989        47.0286        33.3235       0.872539     
  1037.59        2500.00                 NaN            NaN            NaN   4.54126                 NaN            NaN   5.42772                 NaN            NaN   8.78654        47.0414        33.3296       0.873531     
  1035.09        2500.00                 NaN            NaN            NaN   4.54723                 NaN            NaN   5.42312                 NaN            NaN   8.78843        47.0342        33.3345       0.872554     
  1032.58        2500.00                 NaN            NaN            NaN   4.54148                 NaN            NaN   5.44439                 NaN            NaN   8.79023        47.0096        33.3418       0.872524     
  1030.08        2500.00                 NaN            NaN            NaN   4.55736                 NaN            NaN   5.41357                 NaN            NaN   8.78946        47.0181        33.3484       0.873163     
  1027.57        2500.00                 NaN            NaN            NaN   4.59298                 NaN            NaN   5.35853                 NaN            NaN   8.79094        47.0178        33.3666       0.873120     
