|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.9221                 NaN  0.779092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2925                 NaN  0.707527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2968                 NaN  0.703154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3040                 NaN  0.695976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3101                 NaN  0.689893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3143                 NaN  0.685696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3175                 NaN  0.682479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        98.7668                 NaN   1.23317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.8554                 NaN  0.144634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3782                 NaN  0.621767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3359                 NaN  0.664136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        98.9096                 NaN   1.09043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.7793                 NaN  0.220744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3505                 NaN  0.649532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3543                 NaN  0.645735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3564                 NaN  0.643645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3040                 NaN  0.692098       0.393543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4201                 NaN  0.579945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3578                 NaN  0.629363       0.128194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3587                 NaN  0.626495       0.147633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3618                 NaN  0.623474       0.147097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3637                 NaN  0.621635       0.147129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3677                 NaN  0.617628       0.146263E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3692                 NaN  0.616169       0.146264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3713                 NaN  0.614058       0.145954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3735                 NaN  0.612011       0.145379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3771                 NaN  0.608352       0.145000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        98.8210                 NaN   1.15138       0.276058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.9434                 NaN  0.553890E-001  0.121699E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3838                 NaN  0.601799       0.143681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3846                 NaN  0.601044       0.143881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3873                 NaN  0.598351       0.143034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3880                 NaN  0.597758       0.142866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5130                 NaN  0.475587       0.114237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2651                 NaN  0.717819       0.170929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3915                 NaN  0.594284       0.141984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3923                 NaN  0.593548       0.141702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3931                 NaN  0.592803       0.141332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3934                 NaN  0.592494       0.141291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3942                 NaN  0.591686       0.140963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3949                 NaN  0.591061       0.140493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5574                 NaN  0.432236       0.103236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2301                 NaN  0.752178       0.177272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3950                 NaN  0.591055       0.139870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3948                 NaN  0.591233       0.139713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4727                 NaN  0.515116       0.121390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3146                 NaN  0.669634       0.157226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3926                 NaN  0.593503       0.138939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3932                 NaN  0.592957       0.138429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3910                 NaN  0.595118       0.138406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3871                 NaN  0.599018       0.139314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3899                 NaN  0.596310       0.138380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3902                 NaN  0.596137       0.136921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4217                 NaN  0.565286       0.129906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3505                 NaN  0.634985       0.145187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3819                 NaN  0.604388       0.137489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3815                 NaN  0.604792       0.137089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4463                 NaN  0.541530       0.122186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3067                 NaN  0.678001       0.152570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.9899                 NaN            NaN  0.101259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        98.6603                 NaN   1.32039       0.193355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4668                 NaN  0.521890       0.112810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3595                 NaN  0.626629       0.138382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3688                 NaN  0.617685       0.134693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2567                 NaN  0.727536       0.158089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5417                 NaN  0.448578       0.967735E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2703                 NaN  0.714356       0.153434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3474                 NaN  0.638892       0.137173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3488                 NaN  0.637734       0.134725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3380                 NaN  0.648317       0.137321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3451                 NaN  0.641497       0.133887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3345                 NaN  0.651888       0.135687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3304                 NaN  0.656056       0.135680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3233                 NaN  0.663079       0.136526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3208                 NaN  0.665640       0.135655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3205                 NaN  0.665983       0.134864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3129                 NaN  0.673546       0.135540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3082                 NaN  0.678214       0.135657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3028                 NaN  0.683628       0.135816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2991                 NaN  0.687343       0.135583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2942                 NaN  0.692227       0.135613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3042                 NaN  0.681796       0.140392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2605                 NaN  0.726379       0.131392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2782                 NaN  0.708225       0.135879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2769                 NaN  0.709581       0.135223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2698                 NaN  0.716682       0.135671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2649                 NaN  0.721558       0.135742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2593                 NaN  0.727060       0.136216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        98.7604                 NaN   1.21692       0.226928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7533                 NaN  0.242371       0.431249E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.7994                 NaN  0.196992       0.363621E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.6881                 NaN   1.28841       0.235139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2390                 NaN  0.747423       0.135405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2316                 NaN  0.754814       0.135961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2274                 NaN  0.758980       0.135902E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2232                 NaN  0.763214       0.135873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        98.5141                 NaN   1.46098       0.249541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.9440                 NaN  0.546526E-001  0.139563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1829                 NaN  0.803021       0.141031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2091                 NaN  0.777326       0.135514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2043                 NaN  0.782145       0.135824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2010                 NaN  0.785388       0.136009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1968                 NaN  0.789572       0.135993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1949                 NaN  0.791546       0.135672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1875                 NaN  0.798828       0.136617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1943                 NaN  0.792184       0.134765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1871                 NaN  0.799282       0.135733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1827                 NaN  0.803641       0.136168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1850                 NaN  0.801505       0.135165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1807                 NaN  0.805767       0.135617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1806                 NaN  0.805904       0.135354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1779                 NaN  0.808530       0.135299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1762                 NaN  0.810213       0.135490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1790                 NaN  0.807513       0.134710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1754                 NaN  0.811059       0.135260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1762                 NaN  0.810265       0.134935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1767                 NaN  0.809849       0.134665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1793                 NaN  0.807240       0.134130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1775                 NaN  0.809019       0.134321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1805                 NaN  0.806131       0.133800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1461                 NaN  0.839839       0.140971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2185                 NaN  0.768907       0.125964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1828                 NaN  0.803821       0.133451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1869                 NaN  0.799805       0.132827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1892                 NaN  0.797517       0.132650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1914                 NaN  0.795390       0.132285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1948                 NaN  0.792043       0.131913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1969                 NaN  0.789910       0.131625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1963                 NaN  0.790478       0.132066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2105                 NaN  0.776578       0.129702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2949                 NaN  0.693444       0.116488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.1256                 NaN  0.859999       0.144183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2119                 NaN  0.775055       0.130560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2233                 NaN  0.763874       0.128622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2259                 NaN  0.761183       0.128716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2295                 NaN  0.757668       0.128263E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2361                 NaN  0.751141       0.127370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.8688                 NaN  0.434322       0.771637E-003  0.696117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5166                 NaN  0.135281       0.243509E-002   1.34569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5291                 NaN  0.116272                 NaN   1.35464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5483                 NaN  0.111407                 NaN   1.34026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5772                 NaN  0.109435                 NaN   1.31337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6011                 NaN  0.109517                 NaN   1.28939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6224                 NaN  0.105509                 NaN   1.27208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6419                 NaN  0.100821                 NaN   1.25733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6610                 NaN  0.988728E-001            NaN   1.24015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6834                 NaN  0.952791E-001            NaN   1.22132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7005                 NaN  0.885532E-001            NaN   1.21095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7207                 NaN  0.882316E-001            NaN   1.19105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7402                 NaN  0.861202E-001            NaN   1.17367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7569                 NaN  0.827331E-001            NaN   1.16037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7746                 NaN  0.802128E-001            NaN   1.14520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7930                 NaN  0.786942E-001            NaN   1.12835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8076                 NaN  0.755649E-001            NaN   1.11680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8245                 NaN  0.740615E-001            NaN   1.10143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8358                 NaN  0.671962E-001            NaN   1.09696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8562                 NaN  0.688396E-001            NaN   1.07501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8711                 NaN  0.644094E-001            NaN   1.06448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8800                 NaN  0.585929E-001            NaN   1.06144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8995                 NaN  0.603502E-001            NaN   1.04012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9120                 NaN  0.574157E-001            NaN   1.03057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9252                 NaN  0.553552E-001            NaN   1.01945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9370                 NaN  0.506847E-001            NaN   1.01236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9493                 NaN  0.491720E-001            NaN   1.00154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9480                 NaN  0.357949E-001            NaN   1.01616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9810                 NaN  0.424524E-001            NaN  0.976577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2135                 NaN  0.689174E-001            NaN  0.717571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.7674                 NaN  0.234979E-001            NaN   1.20906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0074                 NaN  0.363616E-001            NaN  0.956235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0118                 NaN  0.311959E-001            NaN  0.956960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0343                 NaN  0.356741E-001            NaN  0.930043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0367                 NaN  0.270907E-001            NaN  0.936222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0437                 NaN  0.837481E-002            NaN  0.947935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0606                 NaN  0.429454E-001            NaN  0.896415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0651                 NaN  0.210209E-001            NaN  0.913847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0751                 NaN  0.214521E-001            NaN  0.903451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0847                 NaN  0.204443E-001            NaN  0.894826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0874                 NaN  0.120656E-001            NaN  0.900582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1049                 NaN  0.166530E-001            NaN  0.878487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1065                 NaN  0.877788E-002            NaN  0.884689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1120                 NaN  0.176765E-002            NaN  0.886235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1226                 NaN  0.605915E-002            NaN  0.871323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1278                 NaN            NaN            NaN  0.872185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
