|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.75/WD94/WD94_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            q             
  1286.93        500.000        99.1725                 NaN            NaN            NaN  0.586777                 NaN            NaN  0.240686                 NaN            NaN            NaN            NaN
  1285.42        500.000        99.5711                 NaN            NaN            NaN  0.318321                 NaN            NaN  0.110611                 NaN            NaN            NaN            NaN
  1283.91        500.000        99.0769                 NaN            NaN            NaN  0.634307                 NaN            NaN  0.288828                 NaN            NaN            NaN            NaN
  1282.40        500.000        99.6872                 NaN            NaN            NaN  0.251581                 NaN            NaN  0.612566E-001            NaN            NaN            NaN            NaN
  1280.89        500.000        99.4890                 NaN            NaN            NaN  0.375533                 NaN            NaN  0.135450                 NaN            NaN            NaN            NaN
  1279.38        500.000        99.4855                 NaN            NaN            NaN  0.378607                 NaN            NaN  0.135920                 NaN            NaN            NaN            NaN
  1277.87        500.000        99.4591                 NaN            NaN            NaN  0.595827E-001  0.336401                 NaN  0.144901                 NaN            NaN            NaN            NaN
  1276.36        500.000        99.4258                 NaN            NaN            NaN  0.250818       0.164925                 NaN  0.158441                 NaN            NaN            NaN            NaN
  1274.85        500.000        99.4317                 NaN            NaN            NaN  0.250502       0.161222                 NaN  0.156621                 NaN            NaN            NaN            NaN
  1273.34        500.000        99.4363                 NaN            NaN            NaN  0.250659       0.157869                 NaN  0.155182                 NaN            NaN            NaN            NaN
  1271.83        500.000        99.4421                 NaN            NaN            NaN  0.251297       0.153136                 NaN  0.153501                 NaN            NaN            NaN            NaN
  1270.32        500.000        99.4471                 NaN            NaN            NaN  0.147454       0.253462                 NaN  0.151978                 NaN            NaN            NaN            NaN
  1268.81        500.000        99.4533                 NaN            NaN            NaN  0.249118       0.147492                 NaN  0.150055                 NaN            NaN            NaN            NaN
  1267.30        500.000        99.0969                 NaN            NaN            NaN  0.303956       0.175674                 NaN  0.184103                 NaN  0.239386                 NaN            NaN
  1265.79        500.000        96.4453                 NaN            NaN            NaN  0.648969       0.454064                 NaN  0.440769                 NaN   2.01086                 NaN            NaN
  1264.28        500.000        96.6022                 NaN            NaN            NaN  0.669539       0.385298                 NaN  0.422295                 NaN   1.92070                 NaN            NaN
  1262.77        500.000        96.7393                 NaN            NaN            NaN   1.01459                 NaN            NaN  0.406058                 NaN   1.84003                 NaN            NaN
  1261.26        500.000        96.8734                 NaN            NaN            NaN  0.973753                 NaN            NaN  0.388952                 NaN   1.76392                 NaN            NaN
  1259.75        500.000        96.9914                 NaN            NaN            NaN  0.938574                 NaN            NaN  0.374948                 NaN   1.69504                 NaN            NaN
  1258.24        500.000        97.1124                 NaN            NaN            NaN  0.900569                 NaN            NaN  0.358666                 NaN   1.62838                 NaN            NaN
  1256.73        500.000        97.2157                 NaN            NaN            NaN  0.869975                 NaN            NaN  0.347456                 NaN   1.56687                 NaN            NaN
  1255.22        500.000        97.3125                 NaN            NaN            NaN  0.840925                 NaN            NaN  0.334519                 NaN   1.51203                 NaN            NaN
  1253.71        500.000        97.4099                 NaN            NaN            NaN  0.810143                 NaN            NaN  0.322397                 NaN   1.45754                 NaN            NaN
  1252.20        500.000        97.4931                 NaN            NaN            NaN  0.785755                 NaN            NaN  0.311946                 NaN   1.40920                 NaN            NaN
  1250.69        500.000        97.5736                 NaN            NaN            NaN  0.761133                 NaN            NaN  0.301963                 NaN   1.36329                 NaN            NaN
  1249.18        500.000        97.6539                 NaN            NaN            NaN  0.736670                 NaN            NaN  0.291601                 NaN   1.31787                 NaN            NaN
  1247.67        500.000        97.7256                 NaN            NaN            NaN  0.715011                 NaN            NaN  0.282023                 NaN   1.27734                 NaN            NaN
  1246.16        500.000        97.7924                 NaN            NaN            NaN  0.694630                 NaN            NaN  0.274319                 NaN   1.23867                 NaN            NaN
  1244.65        500.000        97.8565                 NaN            NaN            NaN  0.674859                 NaN            NaN  0.267149                 NaN   1.20145                 NaN            NaN
  1243.14        500.000        97.9123                 NaN            NaN            NaN  0.657753                 NaN            NaN  0.258195                 NaN   1.17068       0.105675E-002            NaN
  1241.63        500.000        97.6138                 NaN            NaN            NaN  0.674677                 NaN            NaN  0.294899                 NaN   1.34298       0.736534E-001            NaN
  1240.12        500.000        97.6962                 NaN            NaN            NaN  0.649690                 NaN            NaN  0.282422                 NaN   1.30050       0.711950E-001            NaN
  1238.61        500.000        97.7673                 NaN            NaN            NaN  0.629577                 NaN            NaN  0.269684                 NaN   1.26388       0.696095E-001            NaN
  1237.10        500.000        97.8398                 NaN            NaN            NaN  0.609403                 NaN            NaN  0.260289                 NaN   1.22416       0.663229E-001            NaN
  1235.59        500.000        97.9088                 NaN            NaN            NaN  0.590323                 NaN            NaN  0.251138                 NaN   1.18644       0.632939E-001            NaN
  1234.08        500.000        97.9726                 NaN            NaN            NaN  0.573157                 NaN            NaN  0.242488                 NaN   1.15130       0.604732E-001            NaN
  1232.57        500.000        98.0356                 NaN            NaN            NaN  0.555222                 NaN            NaN  0.233945                 NaN   1.11740       0.578241E-001            NaN
  1231.06        500.000        98.1004                 NaN            NaN            NaN  0.535591                 NaN            NaN  0.224753                 NaN   1.08366       0.555996E-001            NaN
  1229.55        500.000        98.1547                 NaN            NaN            NaN  0.521061                 NaN            NaN  0.216680                 NaN   1.05418       0.534155E-001            NaN
  1228.04        500.000        98.2076                 NaN            NaN            NaN  0.506573                 NaN            NaN  0.209622                 NaN   1.02515       0.510520E-001            NaN
  1226.53        500.000        98.2599                 NaN            NaN            NaN  0.491981                 NaN            NaN  0.202840                 NaN  0.996575       0.487088E-001            NaN
  1225.02        500.000        98.3090                 NaN            NaN            NaN  0.478339                 NaN            NaN  0.196011                 NaN  0.969940       0.466782E-001            NaN
  1223.51        500.000        98.3550                 NaN            NaN            NaN  0.465908                 NaN            NaN  0.189806                 NaN  0.944606       0.446444E-001            NaN
  1222.00        500.000        98.4018                 NaN            NaN            NaN  0.452984                 NaN            NaN  0.184102                 NaN  0.918682       0.424739E-001            NaN
  1220.49        500.000        98.4410                 NaN            NaN            NaN  0.443167                 NaN            NaN  0.178604                 NaN  0.896539       0.406525E-001            NaN
  1218.98        500.000        98.4854                 NaN            NaN            NaN  0.430041                 NaN            NaN  0.172380                 NaN  0.873145       0.390454E-001            NaN
  1217.47        500.000        98.5238                 NaN            NaN            NaN  0.420243                 NaN            NaN  0.168292                 NaN  0.850721       0.368997E-001            NaN
  1215.96        500.000        89.5319                 NaN            NaN            NaN   1.43781                 NaN            NaN  0.860922                 NaN   4.13503       0.111897        3.92244     
  1214.44        500.000        85.9766                 NaN            NaN            NaN   1.89179                 NaN            NaN   1.13518                 NaN   5.38797       0.134200        5.47421     
  1212.93        500.000        86.3562                 NaN            NaN            NaN   1.89259                 NaN            NaN   1.10595                 NaN   5.20667       0.123734        5.31481     
  1211.42        500.000        86.6990                 NaN            NaN            NaN   1.89590                 NaN            NaN   1.08273                 NaN   5.04105       0.113112        5.16822     
  1209.91        500.000        87.0689                 NaN            NaN            NaN   1.88278                 NaN            NaN   1.05481                 NaN   4.87450       0.104042        5.01500     
  1208.40        500.000        87.4849                 NaN            NaN            NaN   1.85497                 NaN            NaN   1.02469                 NaN   4.69599       0.947410E-001   4.84474     
  1206.89        500.000        87.9153                 NaN            NaN            NaN   1.81278                 NaN            NaN  0.990885                 NaN   4.52109       0.870991E-001   4.67284     
  1205.38        500.000        88.3543                 NaN            NaN            NaN   1.76124                 NaN            NaN  0.957034                 NaN   4.34827       0.797438E-001   4.49937     
  1203.87        500.000        88.7781                 NaN            NaN            NaN   1.70001                 NaN            NaN  0.921041                 NaN   4.19025       0.742879E-001   4.33635     
  1202.36        500.000        89.1265                 NaN            NaN            NaN   1.64753                 NaN            NaN  0.891702                 NaN   4.06271       0.694791E-001   4.20204     
  1200.85        500.000        87.9216                 NaN            NaN            NaN  0.121014        1.62723                 NaN  0.964889                 NaN   4.53960       0.833098E-001   4.74231     
  1199.34        500.000        88.6478                 NaN            NaN            NaN   1.56482       0.655588E-001            NaN  0.938931                 NaN   4.26532       0.658496E-001   4.45170     
  1197.83        500.000        92.9055                 NaN            NaN            NaN   1.12217       0.950568E-004            NaN  0.557297                 NaN   2.72138       0.493333E-001   2.64427     
  1196.32        500.000        89.6549                 NaN            NaN            NaN   1.51537       0.206654E-001            NaN  0.869193                 NaN   3.90946       0.462199E-001   3.98419     
  1194.81        500.000        87.7360                 NaN            NaN            NaN   1.72781                 NaN            NaN  0.948783                 NaN   4.72597       0.789647E-001   4.78252     
  1193.30        500.000        83.3433                 NaN            NaN            NaN   2.26239                 NaN            NaN   1.29253                 NaN   6.48561       0.934825E-001   6.52265     
  1191.79        500.000        75.1373                 NaN            NaN            NaN   1.81443        1.27595                 NaN   1.88833                 NaN   9.98162       0.138020        9.76433     
  1190.28        500.000                 NaN            NaN            NaN            NaN   11.3673                 NaN            NaN   7.23310                 NaN   40.9996       0.590048        39.8100     
  1188.77        500.000                 NaN            NaN            NaN            NaN   11.3694                 NaN            NaN   7.23566                 NaN   40.9952       0.589278        39.8105     
  1187.26        500.000                 NaN            NaN            NaN            NaN   11.3761                 NaN            NaN   7.23771                 NaN   40.9874       0.587255        39.8115     
  1185.75        500.000                 NaN            NaN            NaN            NaN   11.3749                 NaN            NaN   7.23957                 NaN   40.9872       0.587005        39.8113     
  1184.24        500.000                 NaN            NaN            NaN            NaN   11.3793                 NaN            NaN   7.24285                 NaN   40.9803       0.585555        39.8121     
  1182.73        500.000                 NaN            NaN            NaN            NaN   11.3852                 NaN            NaN   7.24784                 NaN   40.9705       0.583416        39.8131     
  1181.22        500.000                 NaN            NaN            NaN            NaN   11.3900                 NaN            NaN   7.25035                 NaN   40.9636       0.581975        39.8141     
  1179.71        500.000                 NaN            NaN            NaN            NaN   11.3928                 NaN            NaN   7.25166                 NaN   40.9598       0.581106        39.8146     
  1178.20        500.000                 NaN            NaN            NaN            NaN   11.3945                 NaN            NaN   7.25480                 NaN   40.9557       0.580174        39.8148     
  1176.69        500.000                 NaN            NaN            NaN            NaN   11.3967                 NaN            NaN   7.25735                 NaN   40.9516       0.579176        39.8152     
  1175.18        500.000                 NaN            NaN            NaN            NaN   11.3989                 NaN            NaN   7.25968                 NaN   40.9477       0.578236        39.8155     
  1173.67        500.000                 NaN            NaN            NaN            NaN   11.4010                 NaN            NaN   7.26164                 NaN   40.9441       0.577414        39.8159     
  1172.16        500.000                 NaN            NaN            NaN            NaN   10.8470       0.509862                 NaN   7.23681                 NaN   41.0079       0.590760        39.8076     
  1170.65        500.000                 NaN            NaN            NaN            NaN   10.3262        1.06177                 NaN   7.25741                 NaN   40.9590       0.581953        39.8137     
  1169.14        500.000                 NaN            NaN            NaN            NaN   11.4067                 NaN            NaN   7.26812                 NaN   40.9335       0.574847        39.8168     
  1167.63        500.000                 NaN            NaN            NaN            NaN   11.4090                 NaN            NaN   7.27047                 NaN   40.9296       0.573894        39.8171     
  1166.12        500.000                 NaN            NaN            NaN            NaN   11.1777       0.217032                 NaN   7.26385                 NaN   40.9477       0.579104        39.8146     
  1164.61        500.000                 NaN            NaN            NaN            NaN   11.1973       0.199462                 NaN   7.26591                 NaN   40.9440       0.578269        39.8150     
  1163.10        500.000                 NaN            NaN            NaN            NaN   11.4134                 NaN            NaN   7.27607                 NaN   40.9208       0.571983        39.8178     
  1161.59        500.000                 NaN            NaN            NaN            NaN   11.4129                 NaN            NaN   7.27691                 NaN   40.9205       0.571967        39.8177     
  1160.08        500.000                 NaN            NaN            NaN            NaN   11.2602       0.104945                 NaN   7.24437                 NaN   40.9940       0.587555        39.8090     
  1158.57        500.000                 NaN            NaN            NaN            NaN   11.3662                 NaN            NaN   7.24535                 NaN   40.9922       0.587130        39.8091     
  1157.06        500.000                 NaN            NaN            NaN            NaN   11.4197                 NaN            NaN   7.28348                 NaN   40.9089       0.569164        39.8188     
  1155.55        500.000                 NaN            NaN            NaN            NaN   10.3627        1.06167                 NaN   7.28709                 NaN   40.9017       0.567232        39.8196     
  1154.04        500.000                 NaN            NaN            NaN            NaN   11.3639                 NaN            NaN   7.24523                 NaN   40.9942       0.587897        39.8087     
  1152.53        500.000                 NaN            NaN            NaN            NaN   11.3092       0.550730E-001            NaN   7.24585                 NaN   40.9933       0.587727        39.8088     
  1151.02        500.000                 NaN            NaN            NaN            NaN   11.2217       0.143703                 NaN   7.24690                 NaN   40.9914       0.587266        39.8090     
  1149.51        500.000                 NaN            NaN            NaN            NaN   11.1346       0.231937                 NaN   7.24791                 NaN   40.9896       0.586817        39.8091     
  1148.00        500.000                 NaN            NaN            NaN            NaN   11.0479       0.319745                 NaN   7.24888                 NaN   40.9878       0.586380        39.8093     
  1146.49        500.000                 NaN            NaN            NaN            NaN   10.9616       0.407074                 NaN   7.24983                 NaN   40.9861       0.585955        39.8095     
  1144.98        500.000                 NaN            NaN            NaN            NaN   11.4443                 NaN            NaN   7.30503                 NaN   40.8687       0.559212        39.8228     
  1143.47        500.000                 NaN            NaN            NaN            NaN   11.4469                 NaN            NaN   7.30741                 NaN   40.8643       0.558190        39.8232     
  1141.96        500.000                 NaN            NaN            NaN            NaN   10.7059       0.665681                 NaN   7.25244                 NaN   40.9811       0.584758        39.8100     
  1140.45        500.000                 NaN            NaN            NaN            NaN   11.4460                 NaN            NaN   7.30869                 NaN   40.8641       0.558199        39.8230     
  1138.94        500.000                 NaN            NaN            NaN            NaN   11.4386                 NaN            NaN   7.30510                 NaN   40.8735       0.561078        39.8218     
  1137.43        500.000                 NaN            NaN            NaN            NaN   11.4412                 NaN            NaN   7.30749                 NaN   40.8691       0.559999        39.8222     
  1135.92        500.000                 NaN            NaN            NaN            NaN   11.4568                 NaN            NaN   7.31767                 NaN   40.8467       0.553944        39.8248     
  1134.41        500.000                 NaN            NaN            NaN            NaN   10.7168       0.726550                 NaN   7.30978                 NaN   40.8653       0.559038        39.8226     
  1132.90        500.000                 NaN            NaN            NaN            NaN   10.6699       0.775710                 NaN   7.31182                 NaN   40.8615       0.558098        39.8229     
  1131.39        500.000                 NaN            NaN            NaN            NaN   10.3773        1.06986                 NaN   7.31306                 NaN   40.8591       0.557461        39.8232     
  1129.88        500.000                 NaN            NaN            NaN            NaN   10.0583        1.32000                 NaN   7.25789                 NaN   40.9705       0.582151        39.8112     
  1128.36        500.000                 NaN            NaN            NaN            NaN   10.2384        1.21314                 NaN   7.31682                 NaN   40.8520       0.555678        39.8240     
  1126.85        500.000                 NaN            NaN            NaN            NaN   9.90461        1.47964                 NaN   7.26268                 NaN   40.9608       0.579945        39.8123     
  1125.34        500.000                 NaN            NaN            NaN            NaN   6.47848       0.247882        4.74491        7.33170                 NaN   40.8222       0.547541        39.8273     
  1123.83        500.000                 NaN            NaN            NaN            NaN   7.89125        3.57932                 NaN   7.33163                 NaN   40.8228       0.547829        39.8272     
  1122.32        500.000                 NaN            NaN            NaN            NaN   8.87569        2.58526                 NaN   7.32582                 NaN   40.8361       0.551536        39.8256     
  1120.81        500.000                 NaN            NaN            NaN            NaN   11.4874                 NaN            NaN   7.34447                 NaN   40.7969       0.541452        39.8298     
  1119.30        500.000                 NaN            NaN            NaN            NaN   9.45590        2.00507                 NaN   7.32568                 NaN   40.8362       0.551509        39.8256     
  1117.79        500.000                 NaN            NaN            NaN            NaN   11.4736                 NaN            NaN   7.33719                 NaN   40.8153       0.546378        39.8275     
  1116.28        500.000                 NaN            NaN            NaN            NaN   9.90548        1.56147                 NaN   7.33092                 NaN   40.8265       0.549052        39.8266     
  1114.77        500.000                 NaN            NaN            NaN            NaN   11.4938                 NaN            NaN   7.35140                 NaN   40.7856       0.538375        39.8309     
  1113.26        500.000                 NaN            NaN            NaN            NaN   10.3851        1.08898                 NaN   7.33767                 NaN   40.8145       0.546092        39.8277     
  1111.75        500.000                 NaN            NaN            NaN            NaN   11.5000                 NaN            NaN   7.35694                 NaN   40.7754       0.535792        39.8319     
  1110.24        500.000                 NaN            NaN            NaN            NaN   11.5066                 NaN            NaN   7.36104                 NaN   40.7656       0.533781        39.8330     
  1108.73        500.000                 NaN            NaN            NaN            NaN   11.0936       0.409403                 NaN   7.35981                 NaN   40.7705       0.534408        39.8322     
  1107.22        500.000                 NaN            NaN            NaN            NaN   11.3498       0.158701                 NaN   7.36427                 NaN   40.7615       0.532507        39.8332     
  1105.71        500.000                 NaN            NaN            NaN            NaN   11.5104                 NaN            NaN   7.36583                 NaN   40.7582       0.531915        39.8336     
  1104.20        500.000                 NaN            NaN            NaN            NaN   11.4997                 NaN            NaN   7.35979                 NaN   40.7728       0.535971        39.8317     
  1102.69        500.000                 NaN            NaN            NaN            NaN   11.5067                 NaN            NaN   7.36496                 NaN   40.7622       0.533175        39.8329     
  1101.18        500.000                 NaN            NaN            NaN            NaN   11.5138                 NaN            NaN   7.36989                 NaN   40.7519       0.530390        39.8341     
  1099.67        500.000                 NaN            NaN            NaN            NaN  0.314608        8.66970        2.53708        7.37585                 NaN   40.7404       0.527026        39.8353     
  1098.16        500.000                 NaN            NaN            NaN            NaN   1.48170        10.0326                 NaN   7.37260                 NaN   40.7497       0.529153        39.8342     
  1096.65        500.000                 NaN            NaN            NaN            NaN   1.70667        9.80780                 NaN   7.37333                 NaN   40.7490       0.528928        39.8343     
  1095.14        500.000                 NaN            NaN            NaN            NaN  0.445486        7.27104        3.81105        7.38137                 NaN   40.7302       0.524451        39.8364     
  1093.63        500.000                 NaN            NaN            NaN            NaN   7.66267        3.79895                 NaN   7.32701                 NaN   40.8350       0.550026        39.8264     
  1092.12        500.000                 NaN            NaN            NaN            NaN   7.57829        3.88329                 NaN   7.32723                 NaN   40.8348       0.549979        39.8264     
  1090.61        500.000                 NaN            NaN            NaN            NaN   7.49804        3.96316       0.318053E-003   7.32743                 NaN   40.8347       0.549937        39.8264     
  1089.10        500.000                 NaN            NaN            NaN            NaN   7.42229        4.03855       0.621115E-003   7.32762                 NaN   40.8346       0.549900        39.8264     
  1087.59        500.000                 NaN            NaN            NaN            NaN  0.107614        5.12102        6.31470        7.39373                 NaN   40.7054       0.518361        39.8392     
  1086.08        500.000                 NaN            NaN            NaN            NaN   11.5567                 NaN            NaN   7.40376                 NaN   40.6852       0.513160        39.8412     
  1084.57        500.000                 NaN            NaN            NaN            NaN  0.988646        10.5495                 NaN   7.39384                 NaN   40.7110       0.519220        39.8378     
  1083.06        500.000                 NaN            NaN            NaN            NaN  0.708587        5.21207        5.62510        7.39715                 NaN   40.7005       0.516971        39.8396     
  1081.55        500.000                 NaN            NaN            NaN            NaN   7.26403        4.19909       0.695015E-003   7.33030                 NaN   40.8303       0.548766        39.8268     
  1080.04        500.000                 NaN            NaN            NaN            NaN   3.25556        7.21659        1.04934        7.38381                 NaN   40.7343       0.524818        39.8356     
  1078.53        500.000                 NaN            NaN            NaN            NaN   3.29713        7.32864       0.897998        7.38589                 NaN   40.7305       0.523829        39.8360     
  1077.02        500.000                 NaN            NaN            NaN            NaN   3.33654        8.18952                 NaN   7.38796                 NaN   40.7268       0.522833        39.8364     
  1075.51        500.000                 NaN            NaN            NaN            NaN   5.00584        6.56794                 NaN   7.41850                 NaN   40.6574       0.506207        39.8441     
  1074.00        500.000                 NaN            NaN            NaN            NaN   6.88677        4.68794                 NaN   7.41916                 NaN   40.6558       0.505844        39.8444     
  1072.49        500.000                 NaN            NaN            NaN            NaN   11.5859                 NaN            NaN   7.42837                 NaN   40.6385       0.501141        39.8460     
  1070.98        500.000                 NaN            NaN            NaN            NaN   6.67035        4.91675                 NaN   7.43003                 NaN   40.6361       0.500533        39.8463     
  1069.47        500.000                 NaN            NaN            NaN            NaN   8.66695        2.89129                 NaN   7.41409                 NaN   40.6765       0.509628        39.8415     
  1067.96        500.000                 NaN            NaN            NaN            NaN   11.5980                 NaN            NaN   7.43736                 NaN   40.6202       0.496443        39.8480     
  1066.45        500.000                 NaN            NaN            NaN            NaN   2.79397        8.76952       0.172644E-003   7.41841                 NaN   40.6681       0.507450        39.8424     
  1064.94        500.000                 NaN            NaN            NaN            NaN   2.73926        8.82730                 NaN   7.42069                 NaN   40.6636       0.506294        39.8429     
  1063.43        500.000                 NaN            NaN            NaN            NaN   2.67903        8.89059                 NaN   7.42307                 NaN   40.6589       0.505085        39.8434     
  1061.92        500.000                 NaN            NaN            NaN            NaN   2.61226        8.96057                 NaN   7.42555                 NaN   40.6539       0.503813        39.8439     
  1060.41        500.000                 NaN            NaN            NaN            NaN   2.53728        9.03897                 NaN   7.42817                 NaN   40.6487       0.502464        39.8444     
  1058.90        500.000                 NaN            NaN            NaN            NaN   2.45180        9.12815                 NaN   7.43096                 NaN   40.6431       0.501021        39.8450     
  1057.39        500.000                 NaN            NaN            NaN            NaN   11.6202                 NaN            NaN   7.45537                 NaN   40.5852       0.487446        39.8518     
  1055.88        500.000                 NaN            NaN            NaN            NaN   11.6237       0.141423E-003            NaN   7.45825                 NaN   40.5795       0.485986        39.8524     
  1054.37        500.000                 NaN            NaN            NaN            NaN   9.87887        1.74498                 NaN   7.45880                 NaN   40.5790       0.485883        39.8525     
  1052.86        500.000                 NaN            NaN            NaN            NaN   11.6209       0.107147E-001            NaN   7.46447                 NaN   40.5674       0.482815        39.8537     
  1051.35        500.000                 NaN            NaN            NaN            NaN   10.5830        1.05315                 NaN   7.46802                 NaN   40.5605       0.480975        39.8544     
  1049.84        500.000                 NaN            NaN            NaN  0.365278E-001   11.5747       0.289051E-004            NaN   7.45859                 NaN   40.5806       0.486708        39.8628     
  1048.33        500.000                 NaN            NaN            NaN            NaN   11.6457                 NaN            NaN   7.47516                 NaN   40.5460       0.477242        39.8560     
  1046.82        500.000                 NaN            NaN            NaN            NaN   5.24556        6.39419                 NaN   7.47108                 NaN   40.5543       0.479580        39.8552     
  1045.31        500.000                 NaN            NaN            NaN            NaN   5.86753        5.77402                 NaN   7.47247                 NaN   40.5513       0.478958        39.8557     
  1043.80        500.000                 NaN            NaN            NaN            NaN   6.22203        5.42232                 NaN   7.47465                 NaN   40.5469       0.477911        39.8562     
  1042.28        500.000                 NaN            NaN            NaN  0.785027        7.97688        2.48315                 NaN   7.35793                 NaN   40.7906       0.545965        40.0604     
  1040.77        500.000                 NaN            NaN            NaN  0.218054        5.77128        5.54998                 NaN   7.44679                 NaN   40.6052       0.494590        39.9141     
  1039.26        500.000                 NaN            NaN            NaN  0.387536        6.19930        4.86854                 NaN   7.42328                 NaN   40.6543       0.508469        39.9586     
  1037.75        500.000                 NaN            NaN            NaN  0.560698        6.64626        4.16218                 NaN   7.39886                 NaN   40.7051       0.522861        40.0041     
  1036.24        500.000                 NaN            NaN            NaN  0.735404        7.09843        3.44788                 NaN   7.37385                 NaN   40.7570       0.537573        40.0499     
  1034.73        500.000                 NaN            NaN            NaN   1.17787        8.18913        1.68417                 NaN   7.30348                 NaN   40.9028       0.578303        40.1642     
  1033.22        500.000                 NaN            NaN            NaN   1.25909        1.44465        8.30761                 NaN   7.29239                 NaN   40.9256       0.584904        40.1857     
  1031.71        500.000                 NaN            NaN            NaN   1.34533        1.16634        8.45745                 NaN   7.28064                 NaN   40.9497       0.591898        40.2086     
  1030.20        500.000                 NaN            NaN            NaN   1.43862       0.841008        8.64384                 NaN   7.26794                 NaN   40.9758       0.599455        40.2333     
  1028.69        500.000                 NaN            NaN            NaN   1.54138       0.458030        8.87379                 NaN   7.25396                 NaN   41.0045       0.607774        40.2606     
  1027.18        500.000                 NaN            NaN            NaN   1.65666       0.333549E-002   9.15681                 NaN   7.23828                 NaN   41.0367       0.617106        40.2911     
  1025.67        500.000                 NaN            NaN            NaN   1.77526        8.96381                 NaN            NaN   7.21049                 NaN   41.0981       0.633237        40.3192     
  1024.16        500.000                 NaN            NaN            NaN   1.86438        8.81546                 NaN            NaN   7.18912                 NaN   41.1453       0.645625        40.3401     
  1022.65        500.000                 NaN            NaN            NaN   1.77915        8.97846                 NaN            NaN   7.22209                 NaN   41.0695       0.626883        40.3240     
  1021.14        500.000                 NaN            NaN            NaN   1.81530        8.92468                 NaN            NaN   7.21718                 NaN   41.0794       0.629864        40.3336     
  1019.63        500.000                 NaN            NaN            NaN   1.79308        8.96359                 NaN            NaN   7.22387                 NaN   41.0649       0.625916        40.3287     
  1018.12        500.000                 NaN            NaN            NaN   1.82789        8.91261                 NaN            NaN   7.22001                 NaN   41.0728       0.628426        40.3382     
  1016.61        500.000                 NaN            NaN            NaN   1.85644        8.87130                 NaN            NaN   7.21668                 NaN   41.0789       0.630499        40.3462     
  1015.10        500.000                 NaN            NaN            NaN   1.91446        8.78096                 NaN            NaN   7.20688                 NaN   41.1010       0.636040        40.3606     
  1013.59        500.000                 NaN            NaN            NaN   1.96189        8.71099                 NaN            NaN   7.20033                 NaN   41.1128       0.640276        40.3737     
  1012.08        500.000                 NaN            NaN            NaN   1.99431        8.66312                 NaN            NaN   7.19616                 NaN   41.1210       0.642832        40.3826     
  1010.57        500.000                 NaN            NaN            NaN   2.01368        8.63579                 NaN            NaN   7.19450                 NaN   41.1241       0.643905        40.3880     
  1009.06        500.000                 NaN            NaN            NaN   2.03926        8.59859                 NaN            NaN   7.19157                 NaN   41.1298       0.645724        40.3950     
  1007.55        500.000                 NaN            NaN            NaN   2.19621        8.23105                 NaN            NaN   7.09029                 NaN   41.3679       0.702342        40.4122     
  1006.04        500.000                 NaN            NaN            NaN   2.08828        8.52738                 NaN            NaN   7.18608                 NaN   41.1406       0.649170        40.4085     
  1004.53        500.000                 NaN            NaN            NaN   2.11175        8.49338                 NaN            NaN   7.18348                 NaN   41.1456       0.650801        40.4150     
  1003.02        500.000                 NaN            NaN            NaN   2.13253        8.46363                 NaN            NaN   7.18141                 NaN   41.1495       0.652124        40.4208     
  1001.51        500.000                 NaN            NaN            NaN   2.15210        8.43581                 NaN            NaN   7.17958                 NaN   41.1528       0.653304        40.4264     
  1000.00        500.000                 NaN            NaN            NaN   2.17096        8.40909                 NaN            NaN   7.17786                 NaN   41.1560       0.654420        40.4317     
