|6.6.6
Archiving\03_Data\eqLP/QFM_m4/YM20/YM20_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5898       0.370786       0.393733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5898       0.370786       0.393733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5898       0.370786       0.393733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5898       0.370786       0.393732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5898       0.370785       0.393732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5898       0.370785       0.393732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5898       0.370785       0.393732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5898       0.370785       0.393732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5898       0.370785       0.393731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5898       0.370784       0.393731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5898       0.370784       0.393731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5898       0.370784       0.393731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5898       0.370784       0.393730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5898       0.370783       0.393730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5898       0.370783       0.393730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5898       0.370783       0.393730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5898       0.370783       0.393729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5898       0.370782       0.393729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5898       0.370782       0.393729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5898       0.370782       0.393729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5898       0.370782       0.393728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5898       0.370781       0.393728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5898       0.370781       0.393728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5898       0.370781       0.393728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5898       0.370781       0.393727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5898       0.370780       0.393727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5898       0.370780       0.393727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5898       0.370780       0.393726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5898       0.370780       0.393726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5898       0.370779       0.393726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5898       0.370779       0.393726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5898       0.370779       0.393725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5898       0.370779       0.393725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5898       0.370778       0.393725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.4435       0.370778       0.390615E-001  0.146687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        98.6647       0.370777       0.373825E-001  0.927159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        97.8859       0.370776       0.357035E-001   1.70763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.1240       0.370775       0.340185E-001   2.47116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.3622       0.370774       0.323335E-001   3.23469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        94.1344                 NaN  0.281848E-001   5.15256       0.684816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        93.3940                 NaN  0.264871E-001   5.89468       0.684814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        92.6714                 NaN  0.248108E-001   6.61893       0.684813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        91.9489                 NaN  0.231345E-001   7.34318       0.684811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        91.2321                 NaN  0.214505E-001   8.06096       0.684809       0.725388E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        90.5118                 NaN  0.197532E-001   8.76384       0.684807       0.198229E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        89.8032                 NaN  0.180453E-001   9.45554       0.684805       0.384513E-001            NaN            NaN            NaN            NaN            NaN            NaN
