|6.6.6
Archiving\03_Data\eqLP/QFM_m4/YM20/YM20_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7703       0.215734       0.140115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7702       0.215749       0.140119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7702       0.215763       0.140123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7702       0.215778       0.140127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7702       0.215793       0.140130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7702       0.215807       0.140134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7702       0.215822       0.140138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7701       0.215837       0.140142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7701       0.215851       0.140146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7701       0.215866       0.140150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7701       0.215881       0.140154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7701       0.215896       0.140158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7701       0.215911       0.140162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7701       0.215926       0.140166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7700       0.215940       0.140170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7700       0.215955       0.140174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7700       0.215970       0.140178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7700       0.215985       0.140182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7700       0.216000       0.140186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7700       0.216016       0.140190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7699       0.216031       0.140195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7699       0.216046       0.140199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7699       0.216061       0.140203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7699       0.216076       0.140207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7699       0.216091       0.140212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7699       0.216107       0.140216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7699       0.216122       0.140221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.7698       0.216137       0.140225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.7698       0.216153       0.140229E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.7698       0.216168       0.140234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.7698       0.216183       0.140238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.7698       0.216199       0.140243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.7698       0.216214       0.140248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.7697       0.216230       0.140252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.6346       0.216264       0.139161E-001  0.135188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        98.9161       0.216377       0.133244E-001  0.854174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        98.1968       0.216490       0.127322E-001   1.57395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.4938       0.216600       0.121370E-001   2.27750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.7899       0.216710       0.115413E-001   2.98181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        94.6742                 NaN  0.100759E-001   4.75553       0.560184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        93.9901                 NaN  0.947333E-002   5.43996       0.560488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        93.3218                 NaN  0.887774E-002   6.10853       0.560785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        92.6529                 NaN  0.828160E-002   6.77776       0.561081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        91.9904                 NaN  0.768214E-002   7.44002       0.561375       0.492270E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        91.3279                 NaN  0.707753E-002   8.08985       0.561678       0.134558E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        90.6776                 NaN  0.646849E-002   8.72784       0.561977       0.260859E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        90.0267                 NaN  0.585890E-002   9.36647       0.562275       0.387296E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.3751                 NaN  0.524875E-002   10.0057       0.562572       0.513868E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.7228                 NaN  0.463805E-002   10.6456       0.562869       0.640576E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        88.0941                 NaN  0.401762E-002   11.2625       0.563157       0.762159E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        87.4647                 NaN  0.339666E-002   11.8801       0.563443       0.883866E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.8348                 NaN  0.277516E-002   12.4982       0.563730       0.100570                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        86.2042                 NaN  0.215313E-002   13.1168       0.564015       0.112765                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        85.5919                 NaN  0.153116E-002   13.7177       0.564292       0.124617                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.9789                 NaN  0.908680E-003   14.3191       0.564569       0.136481                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        84.3682                 NaN  0.266138E-003   14.9185       0.564845       0.148143                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        83.7723                 NaN            NaN   15.5028       0.565117       0.159787                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        83.2047                 NaN            NaN   16.0591       0.565378       0.170796                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        82.6367                 NaN            NaN   16.6159       0.565638       0.181814                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        82.0682                 NaN            NaN   17.1731       0.565897       0.192843                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        81.4992                 NaN            NaN   17.7308       0.566156       0.203881                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        80.9297                 NaN            NaN   18.2889       0.566413       0.214930                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        80.3598                 NaN            NaN   18.8475       0.566669       0.225988                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        79.7895                 NaN            NaN   19.4066       0.566925       0.237055                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        79.2187                 NaN            NaN   19.9660       0.567179       0.248133                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        78.6733                 NaN            NaN   20.5009       0.567424       0.258344                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        78.1275                 NaN            NaN   21.0362       0.567668       0.268563                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        77.5814                 NaN            NaN   21.5719       0.567911       0.278790                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        77.0348                 NaN            NaN   22.1080       0.568154       0.289026                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        76.4878                 NaN            NaN   22.6445       0.568395       0.299270                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        75.9405                 NaN            NaN   23.1814       0.568635       0.309523                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        75.3927                 NaN            NaN   23.7186       0.568874       0.319783                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        74.8446                 NaN            NaN   24.2563       0.569112       0.330052                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        74.3223                 NaN            NaN   24.7687       0.569340       0.339670                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        73.7997                 NaN            NaN   25.2814       0.569566       0.349294                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        73.2767                 NaN            NaN   25.7945       0.569792       0.358926                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        72.7534                 NaN            NaN   26.3080       0.570017       0.368565                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        72.2298                 NaN            NaN   26.8217       0.570240       0.378211                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        71.7058                 NaN            NaN   27.3358       0.570463       0.387864                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        71.1815                 NaN            NaN   27.8503       0.570684       0.397524                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        70.6569                 NaN            NaN   28.3650       0.570904       0.407191                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        70.1581                 NaN            NaN   28.8546       0.571114       0.416151                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        69.6590                 NaN            NaN   29.3445       0.571322       0.425117                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        69.1597                 NaN            NaN   29.8347       0.571529       0.434089                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        68.6601                 NaN            NaN   30.3251       0.571735       0.443067                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        68.1601                 NaN            NaN   30.8159       0.571939       0.452051                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        67.6600                 NaN            NaN   31.3069       0.572143       0.461040                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        67.1595                 NaN            NaN   31.7981       0.572346       0.470035                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        66.6588                 NaN            NaN   32.2896       0.572547       0.479035                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        66.1849                 NaN            NaN   32.7548       0.572737       0.487534                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        65.7109                 NaN            NaN   33.2202       0.572926       0.496038                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        65.2366                 NaN            NaN   33.6858       0.573114       0.504546                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        64.7620                 NaN            NaN   34.1516       0.573301       0.513059                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        64.2873                 NaN            NaN   34.6176       0.573486       0.521577                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        63.8123                 NaN            NaN   35.0839       0.573670       0.530100                 NaN            NaN            NaN            NaN            NaN            NaN
