|6.6.6
Archiving\03_Data\frac/QFM_m1/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1929.82        2500.00        99.5452       0.454837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.5452       0.454835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.5452       0.454833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.5452       0.454831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.5452       0.454830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.5452       0.454828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.5452       0.454826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.5452       0.454825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.5452       0.454823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.5452       0.454821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.5452       0.454819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.5452       0.454818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.5452       0.454816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5452       0.454814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.5452       0.454812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.5452       0.454810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.5452       0.454808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.0850       0.454812       0.460211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3702                 NaN  0.629834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3730                 NaN  0.626989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3098                 NaN  0.690242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4449                 NaN  0.555063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3809                 NaN  0.619132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3842                 NaN  0.615795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3868                 NaN  0.613201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3884                 NaN  0.611644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3925                 NaN  0.607499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3890                 NaN  0.610977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4011                 NaN  0.598938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3985                 NaN  0.601460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3996                 NaN  0.600438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4017                 NaN  0.598318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4027                 NaN  0.597272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4047                 NaN  0.594648       0.666951E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4205                 NaN  0.572727       0.677063E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3775                 NaN  0.608518       0.139666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3945                 NaN  0.591866       0.136524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3999                 NaN  0.586637       0.135057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3991                 NaN  0.587401       0.135346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3956                 NaN  0.590726       0.136380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4050                 NaN  0.581669       0.133536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4014                 NaN  0.585127       0.134454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4017                 NaN  0.584913       0.134287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.0551                 NaN  0.923655       0.211994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.5690                 NaN  0.421315       0.963947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.7591                 NaN  0.235520       0.540267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2288                 NaN  0.754035       0.172088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4042                 NaN  0.582493       0.132903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4044                 NaN  0.582405       0.132440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4035                 NaN  0.583220       0.132530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4026                 NaN  0.584231       0.132125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4022                 NaN  0.584536       0.132248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4038                 NaN  0.583067       0.131423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4518                 NaN  0.536131       0.120707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3508                 NaN  0.634955       0.142500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3992                 NaN  0.587640       0.131339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4016                 NaN  0.585412       0.130346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4005                 NaN  0.586456       0.130210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3979                 NaN  0.589016       0.130466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3980                 NaN  0.589055       0.129931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3963                 NaN  0.590758       0.129879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3948                 NaN  0.592209       0.129662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3937                 NaN  0.593390       0.129421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3902                 NaN  0.596890       0.129571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3910                 NaN  0.596082       0.129050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4041                 NaN  0.583269       0.125864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3730                 NaN  0.613855       0.131744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3866                 NaN  0.600562       0.128259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3829                 NaN  0.604228       0.128377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3830                 NaN  0.604252       0.127716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3798                 NaN  0.607399       0.127887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3776                 NaN  0.609595       0.127650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3740                 NaN  0.613146       0.128061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3744                 NaN  0.612940       0.127100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3717                 NaN  0.615606       0.126984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3591                 NaN  0.627922       0.129874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3795                 NaN  0.608174       0.123501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3608                 NaN  0.626459       0.127341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3656                 NaN  0.621830       0.125637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3594                 NaN  0.627985       0.126295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3564                 NaN  0.630971       0.126197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3534                 NaN  0.634031       0.126012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3485                 NaN  0.638841       0.126417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3515                 NaN  0.635952       0.125025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3468                 NaN  0.640627       0.125294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3441                 NaN  0.643348       0.125200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3410                 NaN  0.646449       0.125033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3361                 NaN  0.651366       0.125637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3363                 NaN  0.651265       0.124521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3631                 NaN  0.625012       0.119025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3044                 NaN  0.682691       0.129266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3287                 NaN  0.658870       0.124099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3247                 NaN  0.662907       0.124347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3282                 NaN  0.659496       0.123105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.6497                 NaN  0.343950       0.638145E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.9880                 NaN  0.993635       0.183521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3176                 NaN  0.670095       0.122955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3155                 NaN  0.672182       0.122952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3124                 NaN  0.675302       0.123064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3116                 NaN  0.676128       0.122422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.9052                 NaN   1.07541       0.194200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.7149                 NaN  0.280042       0.500918E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3037                 NaN  0.684032       0.122429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3076                 NaN  0.680303       0.121041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3005                 NaN  0.687299       0.121560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3036                 NaN  0.684364       0.120764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3002                 NaN  0.687754       0.120839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2989                 NaN  0.689072       0.120579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2989                 NaN  0.689092       0.120247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2965                 NaN  0.691519       0.120269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2986                 NaN  0.689434       0.119478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2975                 NaN  0.690603       0.119359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2965                 NaN  0.691562       0.119170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.2970                 NaN  0.691156       0.118736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.2953                 NaN  0.692860       0.118546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.2978                 NaN  0.690428       0.117887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.2967                 NaN  0.691555       0.117851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.2974                 NaN  0.690879       0.117366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.2949                 NaN  0.693370       0.117585E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3025                 NaN  0.685938       0.116028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.2982                 NaN  0.690107       0.116500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3030                 NaN  0.685425       0.115469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.3021                 NaN  0.686373       0.115451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.3034                 NaN  0.685053       0.115051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.3046                 NaN  0.683916       0.114757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3084                 NaN  0.680197       0.113924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3089                 NaN  0.679765       0.113733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3115                 NaN  0.677204       0.113205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.3135                 NaN  0.675248       0.112940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.3171                 NaN  0.671681       0.112126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4011                 NaN  0.588666       0.102252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.2320                 NaN  0.755734       0.122231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.3277                 NaN  0.661344       0.109870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.3267                 NaN  0.662235       0.110215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.6943                 NaN  0.301813       0.385755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.9640                 NaN   1.01798       0.180127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.3349                 NaN  0.654189       0.108846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3393                 NaN  0.649939       0.108078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.3417                 NaN  0.647509       0.107721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3469                 NaN  0.642422       0.106830E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.0954                 NaN  0.445183       0.347801E-002  0.455910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7633                 NaN  0.175172                 NaN   1.06154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7726                 NaN  0.170291                 NaN   1.05715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7987                 NaN  0.169416                 NaN   1.03184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7938                 NaN  0.166394                 NaN   1.03981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8416                 NaN  0.164166                 NaN  0.994267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8411                 NaN  0.159015                 NaN  0.999918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8583                 NaN  0.158232                 NaN  0.983475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8681                 NaN  0.153132                 NaN  0.978793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8857                 NaN  0.152992                 NaN  0.961270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8974                 NaN  0.149496                 NaN  0.953106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9116                 NaN  0.147460                 NaN  0.940982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9197                 NaN  0.144157                 NaN  0.936175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9405                 NaN  0.141568                 NaN  0.917955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9484                 NaN  0.138884                 NaN  0.912732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9622                 NaN  0.136363                 NaN  0.901413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9735                 NaN  0.134012                 NaN  0.892452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9848                 NaN  0.132598                 NaN  0.882643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9960                 NaN  0.129477                 NaN  0.874503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0054                 NaN  0.128927                 NaN  0.865669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0193                 NaN  0.124102                 NaN  0.856629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.8281                 NaN  0.156200                 NaN   1.01569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2408                 NaN  0.943234E-001            NaN  0.664879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0451                 NaN  0.117134                 NaN  0.837762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0588                 NaN  0.115549                 NaN  0.825667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0659                 NaN  0.113413                 NaN  0.820682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0757                 NaN  0.111431                 NaN  0.812827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0858                 NaN  0.110848                 NaN  0.803373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9898                 NaN  0.454403E-001            NaN  0.374783       0.589996                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8965                 NaN  0.144080E-001            NaN  0.982416E-001  0.990831                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8919                 NaN  0.893021E-002            NaN            NaN   1.09915                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9039                 NaN  0.714376E-002            NaN  0.176744       0.912218                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8933                 NaN            NaN            NaN            NaN   1.10672                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8883                 NaN            NaN            NaN            NaN   1.11167                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8941                 NaN  0.203130E-004            NaN            NaN   1.10587                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8862                 NaN            NaN            NaN            NaN   1.11381                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8887                 NaN            NaN            NaN            NaN   1.11127                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8867                 NaN            NaN            NaN            NaN   1.11328                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8776                 NaN  0.127123E-005            NaN            NaN   1.12238                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8660                 NaN            NaN            NaN            NaN   1.13395                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8557                 NaN            NaN            NaN            NaN   1.14429                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.8396                 NaN            NaN            NaN            NaN   1.16037                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.8141                 NaN            NaN            NaN            NaN   1.18586                 NaN            NaN            NaN            NaN            NaN            NaN
