|6.6.6
Archiving\03_Data\eq/QFM/ALH/ALH_1.tab                                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5457       0.454265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5457       0.454263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5457       0.454260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5457       0.454258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5457       0.454255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5457       0.454253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5458       0.454250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5458       0.454247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5458       0.454245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5458       0.454242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5458       0.454239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5458       0.454236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5458       0.454234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5458       0.454231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5458       0.454228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5458       0.454225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5458       0.454223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5458       0.454219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5458       0.454216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5458       0.454213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5458       0.454210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5458       0.454207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5458       0.454204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5458       0.454201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5458       0.454198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5458       0.454195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5458       0.454192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5458       0.454188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5458       0.454185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5458       0.454182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.5458       0.454179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.5458       0.454175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.5458       0.454172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.5458       0.454168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.5458       0.454165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.5458       0.454162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.5458       0.454158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.5458       0.454154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.4004       0.454153       0.145403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        98.6258       0.454164       0.920083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        97.8510       0.454174        1.69480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        97.1212       0.454183        2.42461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        96.3914       0.454192        3.15445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        95.6558       0.454202        3.88997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        94.9213       0.454211        4.61608       0.838373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        92.8670       0.131088        6.35419       0.508890E-001  0.596831                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        91.6049                 NaN   7.47863       0.775042E-001  0.838971                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        90.8884                 NaN   8.17955       0.930973E-001  0.838989                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        90.1718                 NaN   8.88051       0.108691       0.839008                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        89.4781                 NaN   9.55928       0.123553       0.839026                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        88.7844                 NaN   10.2381       0.138415       0.839045                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        88.0907                 NaN   10.9169       0.153278       0.839064                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        87.3970                 NaN   11.5958       0.168142       0.839083                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        86.7032                 NaN   12.2747       0.183006       0.839102                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        86.0094                 NaN   12.9536       0.197871       0.839120                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        85.3155                 NaN   13.6326       0.212737       0.839139                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        84.6216                 NaN   14.3116       0.227603       0.839158                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        83.9555                 NaN   14.9639       0.241393       0.839178                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        83.2893                 NaN   15.6163       0.255182       0.839198                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        82.6231                 NaN   16.2687       0.268973       0.839218                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        81.9568                 NaN   16.9212       0.282764       0.839238                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        81.2906                 NaN   17.5736       0.296556       0.839258                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        80.6242                 NaN   18.2261       0.310349       0.839278                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        79.9579                 NaN   18.8787       0.324142       0.839298                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        79.2915                 NaN   19.5312       0.337936       0.839318                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        78.6482                 NaN   20.1619       0.350602       0.839340                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        78.0048                 NaN   20.7926       0.363269       0.839361                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        77.3614                 NaN   21.4233       0.375936       0.839382                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        76.7180                 NaN   22.0540       0.388605       0.839403                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        76.0745                 NaN   22.6848       0.401274       0.839424                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        75.4310                 NaN   23.3156       0.413943       0.839445                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        74.7875                 NaN   23.9464       0.426613       0.839466                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        74.1439                 NaN   24.5773       0.439284       0.839487                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        73.5196                 NaN   25.1899       0.450980       0.839509                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        72.8952                 NaN   25.8026       0.462677       0.839531                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        72.2708                 NaN   26.4152       0.474375       0.839553                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        71.6464                 NaN   27.0280       0.486073       0.839575                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        71.0219                 NaN   27.6407       0.497772       0.839597                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        70.3974                 NaN   28.2535       0.509471       0.839619                 NaN            NaN            NaN            NaN            NaN            NaN
