|6.6.6
Archiving\03_Data\eq/QFM/ALH/ALH_3.tab                                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7281       0.271868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7281       0.271887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7281       0.271906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7281       0.271925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7281       0.271945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7280       0.271964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7280       0.271983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7280       0.272002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7280       0.272022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7280       0.272041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7279       0.272060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7279       0.272079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7279       0.272098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7279       0.272118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7279       0.272137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7278       0.272156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7278       0.272176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7278       0.272195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7278       0.272214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7278       0.272233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7277       0.272252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7277       0.272271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7277       0.272291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7277       0.272310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7277       0.272329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7277       0.272349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7276       0.272368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7276       0.272387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7276       0.272406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7276       0.272425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7276       0.272445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7275       0.272464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7275       0.272484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.7275       0.272503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.7275       0.272522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.7275       0.272541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.7274       0.272561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.7274       0.272580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.5903       0.272624       0.137075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        98.8604       0.272777       0.866870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        98.1295       0.272929        1.59752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        97.4418       0.273074        2.28514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        96.7533       0.273217        2.97352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        96.0599       0.273363        3.66671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        95.3694       0.273509        4.35126       0.579230E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        93.3890       0.790507E-001   5.99431       0.352054E-001  0.502422                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        92.1824                 NaN   7.05698       0.536450E-001  0.706923                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        91.5106                 NaN   7.71769       0.644314E-001  0.707331                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        90.8379                 NaN   8.37911       0.752299E-001  0.707738                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        90.1899                 NaN   9.01651       0.854803E-001  0.708137                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        89.5411                 NaN   9.65458       0.957419E-001  0.708536                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        88.8917                 NaN   10.2933       0.106015       0.708933                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        88.2416                 NaN   10.9328       0.116299       0.709329                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        87.5908                 NaN   11.5728       0.126594       0.709724                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        86.9394                 NaN   12.2136       0.136900       0.710118                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        86.2873                 NaN   12.8550       0.147217       0.710510                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        85.6345                 NaN   13.4971       0.157545       0.710901                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        85.0131                 NaN   14.1085       0.167055       0.711285                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        84.3912                 NaN   14.7206       0.176574       0.711668                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        83.7686                 NaN   15.3332       0.186104       0.712049                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        83.1454                 NaN   15.9465       0.195643       0.712430                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        82.5216                 NaN   16.5604       0.205192       0.712809                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        81.8972                 NaN   17.1748       0.214750       0.713186                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        81.2723                 NaN   17.7899       0.224318       0.713563                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        80.6467                 NaN   18.4055       0.233895       0.713938                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        80.0474                 NaN   18.9956       0.242637       0.714307                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        79.4476                 NaN   19.5863       0.251388       0.714674                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        78.8473                 NaN   20.1776       0.260147       0.715040                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        78.2464                 NaN   20.7693       0.268914       0.715404                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        77.6449                 NaN   21.3616       0.277689       0.715768                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        77.0429                 NaN   21.9545       0.286473       0.716130                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        76.4404                 NaN   22.5478       0.295265       0.716490                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        75.8374                 NaN   23.1417       0.304064       0.716850                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        75.2567                 NaN   23.7140       0.312162       0.717203                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        74.6754                 NaN   24.2867       0.320267       0.717555                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        74.0937                 NaN   24.8600       0.328380       0.717906                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        73.5115                 NaN   25.4337       0.336499       0.718255                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        72.9288                 NaN   26.0079       0.344626       0.718603                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        72.3457                 NaN   26.5826       0.352759       0.718950                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        71.7620                 NaN   27.1578       0.360900       0.719295                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        71.1779                 NaN   27.7334       0.369047       0.719639                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        70.6147                 NaN   28.2888       0.376545       0.719977                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        70.0510                 NaN   28.8446       0.384049       0.720314                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        69.4869                 NaN   29.4009       0.391560       0.720649                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        68.9224                 NaN   29.9576       0.399076       0.720983                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        68.3574                 NaN   30.5147       0.406599       0.721315                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        67.7920                 NaN   31.0722       0.414127       0.721646                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        67.2262                 NaN   31.6302       0.421661       0.721975                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        66.6599                 NaN   32.1886       0.429201       0.722303                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        66.1234                 NaN   32.7179       0.435995       0.722619                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        65.5866                 NaN   33.2477       0.442794       0.722932                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        65.0493                 NaN   33.7778       0.449597       0.723245                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        64.5117                 NaN   34.3083       0.456406       0.723555                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        63.9738                 NaN   34.8392       0.463219       0.723865                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        63.4354                 NaN   35.3704       0.470037       0.724173                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        62.8968                 NaN   35.9019       0.476859       0.724479                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        62.3577                 NaN   36.4338       0.483686       0.724784                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        61.8521                 NaN   36.9329       0.489971       0.725075                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        61.3461                 NaN   37.4323       0.496260       0.725364                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        60.8398                 NaN   37.9320       0.502553       0.725651                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        60.3332                 NaN   38.4320       0.508850       0.725938                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        59.8264                 NaN   38.9322       0.515150       0.726222                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        59.3192                 NaN   39.4328       0.521455       0.726506                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        58.8118                 NaN   39.9337       0.527763       0.726787                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        58.3041                 NaN   40.4348       0.534075       0.727068                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        57.8374                 NaN   40.8955       0.539810       0.727329                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        57.3704                 NaN   41.3565       0.545548       0.727589                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        56.9032                 NaN   41.8176       0.551289       0.727847                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        56.4358                 NaN   42.2790       0.557033       0.728104                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        55.9682                 NaN   42.7406       0.562780       0.728360                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        55.5004                 NaN   43.2025       0.568530       0.728614                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        55.0323                 NaN   43.6645       0.574283       0.728866                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        54.5641                 NaN   44.1268       0.580038       0.729118                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        54.1402                 NaN   44.5451       0.585351       0.729349                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        53.7161                 NaN   44.9637       0.590667       0.729579                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        53.2918                 NaN   45.3824       0.595984       0.729808                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        52.8674                 NaN   45.8012       0.601304       0.730035                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        52.4429                 NaN   46.2202       0.606626       0.730261                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        52.0182                 NaN   46.6394       0.611950       0.730486                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        51.5933                 NaN   47.0587       0.617276       0.730709                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        51.1683                 NaN   47.4781       0.622604       0.730931                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        50.7889                 NaN   47.8525       0.627548       0.731133                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        50.4093                 NaN   48.2269       0.632494       0.731334                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        50.0296                 NaN   48.6014       0.637442       0.731534                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        49.6498                 NaN   48.9761       0.642391       0.731732                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        49.2699                 NaN   49.3508       0.647342       0.731929                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        48.8899                 NaN   49.7256       0.652294       0.732125                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        48.5099                 NaN   50.1006       0.657248       0.732319                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        48.1297                 NaN   50.4756       0.662203       0.732513                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        47.7798                 NaN   50.8205       0.666941       0.732691                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        47.4299                 NaN   51.1655       0.671680       0.732869                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        46.6642                 NaN   51.3444       0.671074       0.733497       0.586816                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        45.9334                 NaN   51.4332       0.671071       0.734088        1.22823                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        45.1440                 NaN   51.5813       0.668741       0.734769        1.87116                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        44.3532                 NaN   51.7297       0.666407       0.735450        2.51526                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        43.5610                 NaN   51.8783       0.664068       0.736132        3.16053                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        42.7674                 NaN   52.0270       0.661724       0.736813        3.80698                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        42.1165                 NaN   52.1277       0.659285       0.737374        4.35906                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        41.4647                 NaN   52.2285       0.656843       0.737935        4.91197                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        40.8120                 NaN   52.3294       0.654397       0.738496        5.46569                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        40.1584                 NaN   52.4304       0.651946       0.739058        6.02023                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        39.5038                 NaN   52.5315       0.649491       0.739619        6.57559                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        38.8484                 NaN   52.6326       0.647032       0.740180        7.13176                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        38.1920                 NaN   52.7339       0.644569       0.740741        7.68876                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        37.5348                 NaN   52.8353       0.642101       0.741303        8.24658                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        36.9566                 NaN   52.9193       0.638097       0.741814        8.74414                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        36.3778                 NaN   53.0034       0.634087       0.742325        9.24235                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        35.7983                 NaN   53.0876       0.630071       0.742836        9.74121                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        35.2180                 NaN   53.1719       0.626050       0.743347        10.2407                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        34.6370                 NaN   53.2562       0.622022       0.743858        10.7409                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        34.0553                 NaN   53.3406       0.617989       0.744369        11.2417                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        33.4729                 NaN   53.4251       0.613950       0.744880        11.7432                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        32.8897                 NaN   53.5096       0.609905       0.745391        12.2454                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        32.3344                 NaN   53.5848       0.604252       0.745887        12.7307                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        31.7783                 NaN   53.6601       0.598591       0.746382        13.2166                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        31.2217                 NaN   53.7355       0.592923       0.746877        13.7031                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        30.6643                 NaN   53.8109       0.587246       0.747373        14.1902                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        30.1032                 NaN   53.8875       0.580256       0.747875        14.6812                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        29.5414                 NaN   53.9642       0.573256       0.748377        15.1728                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        28.6192                 NaN   54.1076       0.572575       0.749239        15.4398       0.511673                 NaN            NaN            NaN            NaN
  1487.18        2500.00        27.6236                 NaN   54.2678       0.574092       0.750179        15.6274        1.15696                 NaN            NaN            NaN            NaN
  1483.97        2500.00        26.6952                 NaN   54.4097       0.576384       0.751060        15.8063        1.76128                 NaN            NaN            NaN            NaN
  1480.77        2500.00        25.7648                 NaN   54.5519       0.578682       0.751941        15.9857        2.36700                 NaN            NaN            NaN            NaN
  1477.56        2500.00        24.8876                 NaN   54.6824       0.581504       0.752780        16.1538        2.94198                 NaN            NaN            NaN            NaN
  1474.36        2500.00        23.9413                 NaN   54.7879       0.598291       0.753680        15.7907        3.46884       0.659291                 NaN            NaN            NaN
  1471.15        2500.00        23.9399                 NaN   54.7889       0.598313       0.753704        15.7910        3.46890       0.659305                 NaN            NaN            NaN
  1467.95        2500.00        23.9385                 NaN   54.7899       0.598335       0.753727        15.7913        3.46897       0.659320                 NaN            NaN            NaN
  1464.74        2500.00        23.9371                 NaN   54.7908       0.598358       0.753750        15.7916        3.46903       0.659334                 NaN            NaN            NaN
  1461.54        2500.00        20.1652                 NaN   55.0977       0.704912       0.757304        13.2722        5.38847        4.61426                 NaN            NaN            NaN
  1458.33        2500.00        20.1640                 NaN   55.0984       0.704937       0.757324        13.2724        5.38855        4.61435                 NaN            NaN            NaN
  1455.13        2500.00        20.1628                 NaN   55.0992       0.704961       0.757345        13.2726        5.38863        4.61443                 NaN            NaN            NaN
  1451.92        2500.00        20.1617                 NaN   55.0999       0.704986       0.757365        13.2728        5.38871        4.61451                 NaN            NaN            NaN
  1448.72        2500.00        20.1605                 NaN   55.1007       0.705010       0.757385        13.2730        5.38879        4.61460                 NaN            NaN            NaN
  1445.51        2500.00        20.1594                 NaN   55.1014       0.705035       0.757406        13.2732        5.38886        4.61469                 NaN            NaN            NaN
  1442.31        2500.00        20.1582                 NaN   55.1022       0.705059       0.757426        13.2734        5.38894        4.61477                 NaN            NaN            NaN
  1439.10        2500.00        20.1570                 NaN   55.1029       0.705084       0.757446        13.2736        5.38902        4.61486                 NaN            NaN            NaN
  1435.90        2500.00        14.3857                 NaN   55.4254       0.887744       0.763085        11.1345        8.55229        8.85128                 NaN            NaN            NaN
  1432.69        2500.00        14.3849                 NaN   55.4259       0.887772       0.763101        11.1346        8.55237        8.85140                 NaN            NaN            NaN
  1429.49        2500.00        14.3842                 NaN   55.4263       0.887800       0.763117        11.1347        8.55245        8.85151                 NaN            NaN            NaN
  1426.28        2500.00        14.3834                 NaN   55.4267       0.887828       0.763133        11.1348        8.55253        8.85163                 NaN            NaN            NaN
  1423.08        2500.00        14.3826                 NaN   55.4271       0.887856       0.763148        11.1349        8.55261        8.85175                 NaN            NaN            NaN
  1419.87        2500.00        14.3818                 NaN   55.4276       0.887884       0.763164        11.1350        8.55269        8.85187                 NaN            NaN            NaN
  1416.67        2500.00        14.3810                 NaN   55.4280       0.887912       0.763180        11.1351        8.55277        8.85199                 NaN            NaN            NaN
  1413.46        2500.00        14.3803                 NaN   55.4284       0.887940       0.763196        11.1352        8.55285        8.85211                 NaN            NaN            NaN
  1410.26        2500.00        10.3880                 NaN   55.4598        1.05294       0.767361        10.8414        10.8240        10.6666                 NaN            NaN            NaN
  1407.05        2500.00        10.3875                 NaN   55.4600        1.05297       0.767373        10.8414        10.8241        10.6667                 NaN            NaN            NaN
  1403.85        2500.00        10.3870                 NaN   55.4602        1.05300       0.767386        10.8415        10.8241        10.6668                 NaN            NaN            NaN
  1400.64        2500.00        10.3865                 NaN   55.4604        1.05303       0.767399        10.8416        10.8242        10.6669                 NaN            NaN            NaN
  1397.44        2500.00        8.82702                 NaN   55.4149        1.13513       0.769142        10.9650        11.7164        11.1724                 NaN            NaN            NaN
  1394.23        2500.00        8.47598                 NaN   55.3970        1.15552       0.769552        11.0115        11.2739        11.9166                 NaN            NaN            NaN
  1391.03        2500.00        8.07716                 NaN   55.4244        1.17032       0.769903        10.9535        12.0484        11.4619       0.944543E-001            NaN            NaN
  1387.82        2500.00        8.07682                 NaN   55.4245        1.17036       0.769914        10.9536        12.0484        11.4620       0.944602E-001            NaN            NaN
  1384.62        2500.00        7.22349                 NaN   55.5649        1.18732       0.770465        10.6514        12.1647        11.9806       0.457218                 NaN            NaN
  1381.41        2500.00        7.22319                 NaN   55.5650        1.18735       0.770475        10.6514        12.1647        11.9807       0.457246                 NaN            NaN
  1378.21        2500.00        7.22289                 NaN   55.5650        1.18739       0.770486        10.6514        12.1647        11.9807       0.457275                 NaN            NaN
  1375.00        2500.00        7.22259                 NaN   55.5651        1.18742       0.770496        10.6515        12.1648        11.9808       0.457303                 NaN            NaN
  1371.79        2500.00        7.22230                 NaN   55.5651        1.18745       0.770507        10.6515        12.1648        11.9809       0.457331                 NaN            NaN
  1368.59        2500.00        7.22200                 NaN   55.5652        1.18749       0.770517        10.6516        12.1649        11.9810       0.457360                 NaN            NaN
  1365.38        2500.00        7.22170                 NaN   55.5652        1.18752       0.770527        10.6516        12.1649        11.9811       0.457388                 NaN            NaN
  1362.18        2500.00        7.22140                 NaN   55.5653        1.18755       0.770538        10.6516        12.1650        11.9812       0.457416                 NaN            NaN
