|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2197       0.771961       0.830978E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2197       0.772034       0.830979E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2196       0.772107       0.830980E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2195       0.772180       0.830982E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2194       0.772253       0.830984E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2194       0.772326       0.830986E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2193       0.772399       0.830989E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2192       0.772473       0.830991E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2191       0.772546       0.830994E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2191       0.772619       0.830997E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2190       0.772693       0.831000E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2189       0.772766       0.831003E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2189       0.772840       0.831006E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2188       0.772913       0.831010E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2187       0.772987       0.831013E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2186       0.773061       0.831017E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2186       0.773134       0.831022E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2185       0.773208       0.831026E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2184       0.773282       0.831030E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.2183       0.773356       0.831035E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.2183       0.773430       0.831040E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.2182       0.773504       0.831045E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.2181       0.773578       0.831050E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.2180       0.773652       0.831055E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.2180       0.773726       0.831061E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.2179       0.773800       0.831067E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.2178       0.773874       0.831072E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.2177       0.773949       0.831078E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.2177       0.774023       0.831085E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.2176       0.774097       0.831091E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.2175       0.774172       0.831098E-002            NaN            NaN            NaN            NaN            NaN            NaN
