T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1583.33      2500.00     0.304176     0.225367E-02 0.143917E-01 0.108476E-02 0.872397E-01  0.00000     0.157206     0.617866E-01 0.451540E-02 0.106162E-03  0.00000    
  1581.87      2500.00     0.301252     0.225356E-02 0.143632E-01 0.106734E-02 0.866084E-01  0.00000     0.154889     0.616761E-01 0.451274E-02 0.106162E-03  0.00000    
  1580.41      2500.00     0.298375     0.225344E-02 0.143350E-01 0.105022E-02 0.859869E-01  0.00000     0.152617     0.615650E-01 0.451004E-02 0.106162E-03  0.00000    
  1578.94      2500.00     0.295545     0.225332E-02 0.143070E-01 0.103341E-02 0.853740E-01  0.00000     0.150387     0.614537E-01 0.450740E-02 0.106162E-03  0.00000    
  1577.48      2500.00     0.292749     0.225320E-02 0.142791E-01 0.101673E-02 0.847680E-01  0.00000     0.148191     0.613411E-01 0.450476E-02 0.106162E-03  0.00000    
  1576.02      2500.00     0.292267     0.225319E-02 0.142742E-01 0.101190E-02 0.846562E-01  0.00000     0.147811     0.613223E-01 0.450431E-02 0.106162E-03  0.00000    
  1574.56      2500.00     0.288147     0.225301E-02 0.142325E-01 0.970628E-03 0.837268E-01  0.00000     0.144548     0.611487E-01 0.450048E-02 0.106162E-03  0.00000    
  1573.10      2500.00     0.283419     0.225280E-02 0.141861E-01 0.943937E-03 0.826988E-01  0.00000     0.140872     0.609445E-01 0.449590E-02 0.106162E-03  0.00000    
  1571.63      2500.00     0.282066     0.225274E-02 0.141723E-01 0.935826E-03 0.824032E-01  0.00000     0.139820     0.608852E-01 0.449458E-02 0.106162E-03  0.00000    
  1570.17      2500.00     0.279459     0.225261E-02 0.141455E-01 0.920196E-03 0.818317E-01  0.00000     0.137800     0.607686E-01 0.449200E-02 0.106162E-03  0.00000    
  1568.71      2500.00     0.276882     0.225248E-02 0.141190E-01 0.904718E-03 0.812668E-01  0.00000     0.135811     0.606508E-01 0.448940E-02 0.106162E-03  0.00000    
  1567.25      2500.00     0.274349     0.225235E-02 0.140926E-01 0.889360E-03 0.807102E-01  0.00000     0.133861     0.605325E-01 0.448679E-02 0.106162E-03  0.00000    
  1565.79      2500.00     0.271843     0.225222E-02 0.140664E-01 0.874172E-03 0.801589E-01  0.00000     0.131938     0.604132E-01 0.448421E-02 0.106162E-03  0.00000    
  1564.32      2500.00     0.269368     0.225209E-02 0.140402E-01 0.859020E-03 0.796132E-01  0.00000     0.130044     0.602924E-01 0.448163E-02 0.106162E-03  0.00000    
  1562.86      2500.00     0.266927     0.225195E-02 0.140142E-01 0.843926E-03 0.790737E-01  0.00000     0.128183     0.601708E-01 0.447903E-02 0.106162E-03  0.00000    
  1561.40      2500.00     0.264518     0.225181E-02 0.139885E-01 0.829034E-03 0.785410E-01  0.00000     0.126350     0.600476E-01 0.447643E-02 0.106162E-03  0.00000    
  1559.94      2500.00     0.262130     0.225167E-02 0.139629E-01 0.814169E-03 0.780128E-01  0.00000     0.124541     0.599225E-01 0.447379E-02 0.106162E-03  0.00000    
  1558.48      2500.00     0.259778     0.225153E-02 0.139374E-01 0.799408E-03 0.774913E-01  0.00000     0.122765     0.597966E-01 0.447116E-02 0.106162E-03  0.00000    
  1557.01      2500.00     0.257439     0.225138E-02 0.139119E-01 0.784895E-03 0.769712E-01  0.00000     0.121005     0.596688E-01 0.446861E-02 0.106162E-03  0.00000    
  1555.55      2500.00     0.255146     0.225123E-02 0.138868E-01 0.770440E-03 0.764610E-01  0.00000     0.119286     0.595400E-01 0.446595E-02 0.106162E-03  0.00000    
  1554.09      2500.00     0.252016     0.224247E-02 0.138734E-01 0.762641E-03 0.757891E-01  0.00000     0.117100     0.592467E-01 0.445132E-02 0.105729E-03  0.00000    
  1552.63      2500.00     0.250684     0.224237E-02 0.138585E-01 0.754162E-03 0.754933E-01  0.00000     0.116107     0.591681E-01 0.444976E-02 0.105729E-03  0.00000    
  1551.17      2500.00     0.247763     0.224090E-02 0.138285E-01 0.736986E-03 0.748429E-01  0.00000     0.113962     0.589754E-01 0.444462E-02 0.105671E-03  0.00000    
  1549.70      2500.00     0.244505     0.222875E-02 0.138195E-01 0.731365E-03 0.741710E-01  0.00000     0.111826     0.585772E-01 0.442451E-02 0.105111E-03  0.00000    
  1548.24      2500.00     0.240491     0.222013E-02 0.138079E-01 0.718393E-03 0.733533E-01  0.00000     0.109263     0.577894E-01 0.439785E-02 0.104319E-03  0.00000    
  1546.78      2500.00     0.235817     0.221626E-02 0.137883E-01 0.694866E-03 0.724105E-01  0.00000     0.106327     0.567004E-01 0.436807E-02 0.103460E-03  0.00000    
  1545.32      2500.00     0.231234     0.221259E-02 0.137665E-01 0.672041E-03 0.714877E-01  0.00000     0.103468     0.556492E-01 0.433980E-02 0.102656E-03  0.00000    
  1543.86      2500.00     0.226803     0.220907E-02 0.137444E-01 0.650095E-03 0.705885E-01  0.00000     0.100712     0.546288E-01 0.431257E-02 0.101876E-03  0.00000    
  1542.39      2500.00     0.222518     0.220564E-02 0.137222E-01 0.628981E-03 0.697129E-01  0.00000     0.980533E-01 0.536380E-01 0.428636E-02 0.101128E-03  0.00000    
  1540.93      2500.00     0.218370     0.220226E-02 0.136999E-01 0.608663E-03 0.688590E-01  0.00000     0.954874E-01 0.526756E-01 0.426105E-02 0.100422E-03  0.00000    
  1539.47      2500.00     0.214300     0.219898E-02 0.136759E-01 0.588901E-03 0.680217E-01  0.00000     0.929835E-01 0.517405E-01 0.423691E-02 0.996237E-04  0.00000    
  1538.01      2500.00     0.210465     0.219574E-02 0.136547E-01 0.570258E-03 0.672133E-01  0.00000     0.906163E-01 0.508310E-01 0.421335E-02 0.989595E-04  0.00000    
  1536.55      2500.00     0.206683     0.219263E-02 0.136317E-01 0.552041E-03 0.664186E-01  0.00000     0.882951E-01 0.499442E-01 0.419051E-02 0.983250E-04  0.00000    
  1535.08      2500.00     0.203052     0.218955E-02 0.136090E-01 0.534652E-03 0.656477E-01  0.00000     0.860729E-01 0.490888E-01 0.416873E-02 0.977147E-04  0.00000    
  1533.62      2500.00     0.199466     0.218627E-02 0.135866E-01 0.517606E-03 0.648808E-01  0.00000     0.838887E-01 0.482454E-01 0.414673E-02 0.969208E-04  0.00000    
  1532.16      2500.00     0.196039     0.218317E-02 0.135639E-01 0.501399E-03 0.641404E-01  0.00000     0.818055E-01 0.474327E-01 0.412623E-02 0.963130E-04  0.00000    
  1530.70      2500.00     0.191904     0.217951E-02 0.135369E-01 0.482001E-03 0.632332E-01  0.00000     0.793061E-01 0.464514E-01 0.410075E-02 0.955149E-04  0.00000    
  1529.24      2500.00     0.189508     0.217735E-02 0.135197E-01 0.470806E-03 0.627096E-01  0.00000     0.778561E-01 0.458794E-01 0.408660E-02 0.951181E-04  0.00000    
  1527.77      2500.00     0.186366     0.217439E-02 0.134967E-01 0.456209E-03 0.620172E-01  0.00000     0.759610E-01 0.451275E-01 0.406798E-02 0.946090E-04  0.00000    
  1526.31      2500.00     0.183312     0.217156E-02 0.134732E-01 0.442103E-03 0.613405E-01  0.00000     0.741226E-01 0.443939E-01 0.405000E-02 0.941516E-04  0.00000    
  1524.85      2500.00     0.179769     0.216807E-02 0.134456E-01 0.425852E-03 0.605470E-01  0.00000     0.719980E-01 0.435397E-01 0.402926E-02 0.935506E-04  0.00000    
  1523.39      2500.00     0.177491     0.216588E-02 0.134272E-01 0.415469E-03 0.600337E-01  0.00000     0.706354E-01 0.429892E-01 0.401588E-02 0.931796E-04  0.00000    
  1521.93      2500.00     0.174696     0.216315E-02 0.134040E-01 0.402807E-03 0.593994E-01  0.00000     0.689683E-01 0.423117E-01 0.399956E-02 0.927257E-04  0.00000    
  1520.46      2500.00     0.171978     0.216046E-02 0.133806E-01 0.390567E-03 0.587779E-01  0.00000     0.673511E-01 0.416503E-01 0.398377E-02 0.923030E-04  0.00000    
  1519.00      2500.00     0.169334     0.215777E-02 0.133573E-01 0.378743E-03 0.581687E-01  0.00000     0.657834E-01 0.410056E-01 0.396841E-02 0.918703E-04  0.00000    
  1517.54      2500.00     0.166737     0.215499E-02 0.133337E-01 0.367216E-03 0.575640E-01  0.00000     0.642495E-01 0.403702E-01 0.395352E-02 0.914883E-04  0.00000    
  1516.08      2500.00     0.164252     0.215234E-02 0.133106E-01 0.356246E-03 0.569820E-01  0.00000     0.627841E-01 0.397601E-01 0.393910E-02 0.910958E-04  0.00000    
  1514.62      2500.00     0.161818     0.214967E-02 0.132874E-01 0.345574E-03 0.564083E-01  0.00000     0.613535E-01 0.391611E-01 0.392507E-02 0.907114E-04  0.00000    
  1513.15      2500.00     0.159445     0.214702E-02 0.132641E-01 0.335237E-03 0.558446E-01  0.00000     0.599625E-01 0.385755E-01 0.391136E-02 0.903342E-04  0.00000    
  1511.69      2500.00     0.157133     0.214436E-02 0.132408E-01 0.325237E-03 0.552917E-01  0.00000     0.586115E-01 0.380034E-01 0.389804E-02 0.899650E-04  0.00000    
  1510.23      2500.00     0.154874     0.214170E-02 0.132173E-01 0.315532E-03 0.547484E-01  0.00000     0.572949E-01 0.374429E-01 0.388515E-02 0.896167E-04  0.00000    
  1508.77      2500.00     0.152672     0.213901E-02 0.131941E-01 0.306144E-03 0.542134E-01  0.00000     0.560170E-01 0.368954E-01 0.387252E-02 0.892279E-04  0.00000    
  1507.31      2500.00     0.150543     0.213642E-02 0.131709E-01 0.297118E-03 0.536934E-01  0.00000     0.547829E-01 0.363637E-01 0.386034E-02 0.888950E-04  0.00000    
  1505.85      2500.00     0.148453     0.213383E-02 0.131477E-01 0.288325E-03 0.531793E-01  0.00000     0.535761E-01 0.358412E-01 0.384825E-02 0.885848E-04  0.00000    
  1504.38      2500.00     0.146423     0.213124E-02 0.131246E-01 0.279842E-03 0.526760E-01  0.00000     0.524070E-01 0.353318E-01 0.383664E-02 0.882715E-04  0.00000    
  1502.92      2500.00     0.144436     0.212864E-02 0.131015E-01 0.271602E-03 0.521786E-01  0.00000     0.512670E-01 0.348321E-01 0.382520E-02 0.879629E-04  0.00000    
