|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/ALH/ALH_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1416.19        500.000        98.3071                 NaN            NaN  0.641363       0.512945                 NaN  0.462422E-003  0.538090                 NaN            NaN            NaN
  1414.86        500.000        98.3393                 NaN            NaN  0.505365       0.627380                 NaN            NaN  0.527970                 NaN            NaN            NaN
  1413.54        500.000        98.3702                 NaN            NaN  0.495632       0.615851                 NaN            NaN  0.518352                 NaN            NaN            NaN
  1412.21        500.000        98.3963                 NaN            NaN  0.488198       0.605268                 NaN            NaN  0.510221                 NaN            NaN            NaN
  1410.89        500.000        98.4248                 NaN            NaN  0.476826       0.595897                 NaN  0.107692E-002  0.501367                 NaN            NaN            NaN
  1409.56        500.000        98.4527                 NaN            NaN  0.471585       0.582914                 NaN            NaN  0.492752                 NaN            NaN            NaN
  1408.24        500.000        98.4777                 NaN            NaN  0.572963       0.464631                 NaN            NaN  0.484705                 NaN            NaN            NaN
  1406.91        500.000        98.5004                 NaN            NaN  0.564219       0.457665                 NaN            NaN  0.477691                 NaN            NaN            NaN
  1405.58        500.000        98.5279                 NaN            NaN  0.449233       0.553908                 NaN            NaN  0.468982                 NaN            NaN            NaN
  1404.26        500.000        98.5497                 NaN            NaN  0.443120       0.545125                 NaN            NaN  0.462095                 NaN            NaN            NaN
  1402.93        500.000        98.5738                 NaN            NaN  0.436068       0.535574                 NaN            NaN  0.454510                 NaN            NaN            NaN
  1401.61        500.000        98.5957                 NaN            NaN  0.527422       0.429232                 NaN            NaN  0.447624                 NaN            NaN            NaN
  1400.28        500.000        98.6163                 NaN            NaN  0.519724       0.422863                 NaN            NaN  0.441126                 NaN            NaN            NaN
  1398.96        500.000        98.6391                 NaN            NaN  0.510490       0.416499                 NaN            NaN  0.433939                 NaN            NaN            NaN
  1397.63        500.000        98.6593                 NaN            NaN  0.410698       0.502620                 NaN            NaN  0.427409                 NaN            NaN            NaN
  1396.31        500.000        98.6793                 NaN            NaN  0.495127       0.404373                 NaN            NaN  0.421227                 NaN            NaN            NaN
  1394.98        500.000        98.6989                 NaN            NaN  0.487637       0.398497                 NaN            NaN  0.414989                 NaN            NaN            NaN
  1393.66        500.000        98.7183                 NaN            NaN  0.480350       0.392542                 NaN            NaN  0.408817                 NaN            NaN            NaN
  1392.33        500.000        98.7338                 NaN            NaN  0.389165       0.473207                 NaN            NaN  0.403813                 NaN            NaN            NaN
  1391.00        500.000        98.7595                 NaN            NaN  0.379610       0.465299                 NaN            NaN  0.395623                 NaN            NaN            NaN
  1389.68        500.000        98.7724                 NaN            NaN  0.459795       0.376193                 NaN            NaN  0.391630                 NaN            NaN            NaN
  1388.35        500.000        98.7908                 NaN            NaN  0.453162       0.370293                 NaN            NaN  0.385729                 NaN            NaN            NaN
  1387.03        500.000        98.8068                 NaN            NaN  0.365787       0.446832                 NaN            NaN  0.380559                 NaN            NaN            NaN
  1385.70        500.000        98.8242                 NaN            NaN  0.440768       0.359980                 NaN            NaN  0.375090                 NaN            NaN            NaN
  1384.38        500.000        98.8382                 NaN            NaN  0.435470       0.355500                 NaN            NaN  0.370822                 NaN            NaN            NaN
  1383.05        500.000        98.8553                 NaN            NaN  0.350572       0.428981                 NaN            NaN  0.365118                 NaN            NaN            NaN
  1381.73        500.000        98.8705                 NaN            NaN  0.423123       0.346165                 NaN            NaN  0.360165                 NaN            NaN            NaN
  1380.40        500.000        98.8861                 NaN            NaN  0.341266       0.417574                 NaN            NaN  0.355093                 NaN            NaN            NaN
  1379.08        500.000        98.8992                 NaN            NaN  0.412313       0.337488                 NaN            NaN  0.350991                 NaN            NaN            NaN
  1377.75        500.000        98.9153                 NaN            NaN  0.331587       0.407343                 NaN            NaN  0.345802                 NaN            NaN            NaN
  1376.42        500.000        98.9288                 NaN            NaN  0.327954       0.401771                 NaN            NaN  0.341457                 NaN            NaN            NaN
  1375.10        500.000        98.9411                 NaN            NaN  0.397499       0.323923                 NaN            NaN  0.337470                 NaN            NaN            NaN
  1373.77        500.000        98.9554                 NaN            NaN  0.319517       0.392223                 NaN            NaN  0.332875                 NaN            NaN            NaN
  1372.45        500.000        98.9678                 NaN            NaN  0.315573       0.387832                 NaN            NaN  0.328818                 NaN            NaN            NaN
  1371.12        500.000        98.9786                 NaN            NaN  0.312401       0.383585                 NaN            NaN  0.325449                 NaN            NaN            NaN
  1369.80        500.000        98.9947                 NaN            NaN  0.306827       0.378363                 NaN            NaN  0.320072                 NaN            NaN            NaN
  1368.47        500.000        99.0028                 NaN            NaN  0.304908       0.374629                 NaN            NaN  0.317637                 NaN            NaN            NaN
  1367.15        500.000        99.0190                 NaN            NaN  0.369401       0.299518                 NaN            NaN  0.312111                 NaN            NaN            NaN
  1365.82        500.000        99.0285                 NaN            NaN  0.296307       0.365988                 NaN            NaN  0.309174                 NaN            NaN            NaN
  1364.50        500.000        99.0405                 NaN            NaN  0.292471       0.361832                 NaN            NaN  0.305232                 NaN            NaN            NaN
  1363.17        500.000        99.0511                 NaN            NaN  0.289205       0.357944                 NaN            NaN  0.301724                 NaN            NaN            NaN
  1361.84        500.000        99.0606                 NaN            NaN  0.285864       0.354867                 NaN            NaN  0.298675                 NaN            NaN            NaN
  1360.52        500.000        99.0733                 NaN            NaN  0.350286       0.281771                 NaN            NaN  0.294607                 NaN            NaN            NaN
  1359.19        500.000        99.0831                 NaN            NaN  0.346837       0.278729                 NaN            NaN  0.291356                 NaN            NaN            NaN
  1357.87        500.000        99.0933                 NaN            NaN  0.275345       0.343252                 NaN            NaN  0.288109                 NaN            NaN            NaN
  1356.54        500.000        99.1033                 NaN            NaN  0.339744       0.272168                 NaN            NaN  0.284801                 NaN            NaN            NaN
  1355.22        500.000        99.1129                 NaN            NaN  0.336493       0.268976                 NaN            NaN  0.281669                 NaN            NaN            NaN
  1353.89        500.000        99.1220                 NaN            NaN  0.265830       0.333547                 NaN            NaN  0.278610                 NaN            NaN            NaN
  1352.57        500.000        99.1312                 NaN            NaN  0.262754       0.330455                 NaN            NaN  0.275569                 NaN            NaN            NaN
  1351.24        500.000        99.1410                 NaN            NaN  0.259454       0.327139                 NaN            NaN  0.272432                 NaN            NaN            NaN
  1349.92        500.000        99.1498                 NaN            NaN  0.256611       0.324042                 NaN            NaN  0.269558                 NaN            NaN            NaN
  1348.59        500.000        99.1590                 NaN            NaN  0.253493       0.320946                 NaN            NaN  0.266527                 NaN            NaN            NaN
  1347.26        500.000        99.1671                 NaN            NaN  0.318273       0.250770                 NaN            NaN  0.263870                 NaN            NaN            NaN
  1345.94        500.000        99.1753                 NaN            NaN  0.247868       0.315636                 NaN            NaN  0.261156                 NaN            NaN            NaN
  1344.61        500.000        99.1841                 NaN            NaN  0.312650       0.244984                 NaN            NaN  0.258234                 NaN            NaN            NaN
  1343.29        500.000        99.1920                 NaN            NaN  0.242288       0.310044                 NaN            NaN  0.255710                 NaN            NaN            NaN
  1341.96        500.000        99.1996                 NaN            NaN  0.239439       0.307782                 NaN            NaN  0.253139                 NaN            NaN            NaN
  1340.64        500.000        99.2072                 NaN            NaN  0.236864       0.305319                 NaN            NaN  0.250632                 NaN            NaN            NaN
  1339.31        500.000        99.2146                 NaN            NaN  0.302520       0.234606                 NaN            NaN  0.248318                 NaN            NaN            NaN
  1337.99        500.000        99.2228                 NaN            NaN  0.231490       0.300179                 NaN            NaN  0.245483                 NaN            NaN            NaN
  1336.66        500.000        99.2304                 NaN            NaN  0.228739       0.297698                 NaN            NaN  0.243143                 NaN            NaN            NaN
  1335.34        500.000        99.2374                 NaN            NaN  0.295661       0.226210                 NaN            NaN  0.240773                 NaN            NaN            NaN
  1334.01        500.000        99.2438                 NaN            NaN  0.293895       0.223676                 NaN            NaN  0.238606                 NaN            NaN            NaN
  1332.69        500.000        99.2509                 NaN            NaN  0.291699       0.221074                 NaN            NaN  0.236304                 NaN            NaN            NaN
  1331.36        500.000        99.2577                 NaN            NaN  0.289518       0.218732                 NaN            NaN  0.234078                 NaN            NaN            NaN
  1330.03        500.000        99.2644                 NaN            NaN  0.216081       0.287645                 NaN            NaN  0.231882                 NaN            NaN            NaN
  1328.71        500.000        99.2681                 NaN            NaN  0.214034       0.287218                 NaN            NaN  0.230696                 NaN            NaN            NaN
  1327.38        500.000        99.2787                 NaN            NaN  0.210773       0.283365                 NaN            NaN  0.227179                 NaN            NaN            NaN
  1326.06        500.000        99.2813                 NaN            NaN  0.282557       0.209889                 NaN            NaN  0.226209                 NaN            NaN            NaN
  1324.73        500.000        99.2898                 NaN            NaN  0.280183       0.206437                 NaN            NaN  0.223539                 NaN            NaN            NaN
  1323.41        500.000        99.2957                 NaN            NaN  0.204200       0.278513                 NaN            NaN  0.221605                 NaN            NaN            NaN
  1322.08        500.000        99.3014                 NaN            NaN  0.201691       0.277143                 NaN            NaN  0.219750                 NaN            NaN            NaN
  1320.76        500.000        99.3068                 NaN            NaN  0.276117       0.199106                 NaN            NaN  0.218002                 NaN            NaN            NaN
  1319.43        500.000        99.3076                 NaN            NaN  0.200323       0.274301                 NaN            NaN  0.217815                 NaN            NaN            NaN
  1318.11        500.000        99.3220                 NaN            NaN  0.193205       0.271798                 NaN            NaN  0.213016                 NaN            NaN            NaN
  1316.78        500.000        99.3242                 NaN            NaN  0.271350       0.192217                 NaN            NaN  0.212272                 NaN            NaN            NaN
  1315.45        500.000        99.3281                 NaN            NaN  0.190161       0.270612                 NaN            NaN  0.211162                 NaN            NaN            NaN
  1314.13        500.000        99.3348                 NaN            NaN  0.187471       0.268756                 NaN            NaN  0.208958                 NaN            NaN            NaN
  1312.80        500.000        99.3378                 NaN            NaN  0.184790       0.269596                 NaN            NaN  0.207831                 NaN            NaN            NaN
  1311.48        500.000        99.3439                 NaN            NaN  0.267561       0.182621                 NaN            NaN  0.205916                 NaN            NaN            NaN
  1310.15        500.000        99.3476                 NaN            NaN  0.267748       0.179703                 NaN            NaN  0.204916                 NaN            NaN            NaN
  1308.83        500.000        99.3544                 NaN            NaN  0.177702       0.265414                 NaN            NaN  0.202483                 NaN            NaN            NaN
  1307.50        500.000        99.3585                 NaN            NaN  0.175132       0.265050                 NaN            NaN  0.201319                 NaN            NaN            NaN
  1306.18        500.000        99.3632                 NaN            NaN  0.172388       0.264632                 NaN            NaN  0.199802                 NaN            NaN            NaN
  1304.85        500.000        99.3672                 NaN            NaN  0.169730       0.264530                 NaN            NaN  0.198537                 NaN            NaN            NaN
  1303.53        500.000        99.3718                 NaN            NaN  0.264438       0.166676                 NaN            NaN  0.197084                 NaN            NaN            NaN
  1302.20        500.000        99.3748                 NaN            NaN  0.163088       0.265720                 NaN            NaN  0.196343                 NaN            NaN            NaN
  1300.87        500.000        99.3813                 NaN            NaN  0.161181       0.263436                 NaN            NaN  0.193937       0.101942E-003            NaN            NaN
  1299.55        500.000        99.3414                 NaN            NaN  0.184135       0.240507                 NaN            NaN  0.205800       0.281870E-001            NaN            NaN
  1298.22        500.000        99.3486                 NaN            NaN  0.235913       0.184273                 NaN            NaN  0.203686       0.275567E-001            NaN            NaN
  1296.90        500.000        99.3558                 NaN            NaN  0.232178       0.183501                 NaN            NaN  0.201586       0.269806E-001            NaN            NaN
  1295.57        500.000        99.3625                 NaN            NaN  0.182513       0.229014                 NaN            NaN  0.199614       0.264081E-001            NaN            NaN
  1294.25        500.000        99.3682                 NaN            NaN  0.182205       0.225837                 NaN            NaN  0.197906       0.258282E-001            NaN            NaN
  1292.92        500.000        99.3755                 NaN            NaN  0.220534       0.182775                 NaN            NaN  0.195885       0.252939E-001            NaN            NaN
  1291.60        500.000        99.3808                 NaN            NaN  0.218802       0.181595                 NaN            NaN  0.194176       0.246704E-001            NaN            NaN
  1290.27        500.000        99.3864                 NaN            NaN  0.214887       0.181874                 NaN            NaN  0.192667       0.241820E-001            NaN            NaN
  1288.95        500.000        99.3931                 NaN            NaN  0.212038       0.180774                 NaN            NaN  0.190509       0.235756E-001            NaN            NaN
  1287.62        500.000        99.3988                 NaN            NaN  0.181475       0.207667                 NaN            NaN  0.188960       0.230876E-001            NaN            NaN
  1286.29        500.000        99.4005                 NaN            NaN  0.362235       0.208441E-001            NaN            NaN  0.195695       0.206956E-001            NaN            NaN
  1284.97        500.000        99.4106                 NaN            NaN  0.259530E-001  0.361468                 NaN            NaN  0.178193       0.238335E-001            NaN            NaN
  1283.64        500.000        99.4163                 NaN            NaN  0.183978       0.194267                 NaN            NaN  0.183864       0.215473E-001            NaN            NaN
  1282.32        500.000        99.4212                 NaN            NaN  0.179113       0.196179                 NaN            NaN  0.182414       0.210488E-001            NaN            NaN
  1280.99        500.000        99.4279                 NaN            NaN  0.169173       0.201839                 NaN            NaN  0.180360       0.206997E-001            NaN            NaN
  1279.67        500.000        99.4316                 NaN            NaN  0.171946       0.196914                 NaN            NaN  0.179573       0.199856E-001            NaN            NaN
  1278.34        500.000        92.1758                 NaN            NaN   1.93747                 NaN            NaN            NaN   1.01997       0.154452        4.71233                 NaN
  1277.02        500.000        90.3027                 NaN            NaN   2.33530                 NaN            NaN            NaN   1.23287       0.186206        5.94293                 NaN
  1275.69        500.000        91.2532                 NaN            NaN   2.12050                 NaN            NaN            NaN   1.12076       0.165465        5.34004                 NaN
  1274.37        500.000        92.0044                 NaN            NaN   1.95122                 NaN            NaN            NaN   1.02947       0.149945        4.86499                 NaN
  1273.04        500.000        92.6599                 NaN            NaN   1.80100                 NaN            NaN            NaN  0.949646       0.136530        4.45290                 NaN
  1271.71        500.000        93.2160                 NaN            NaN   1.67440                 NaN            NaN            NaN  0.882879       0.124676        4.10204                 NaN
  1270.39        500.000        93.7122                 NaN            NaN   1.55866                 NaN            NaN            NaN  0.821661       0.114788        3.79274                 NaN
  1269.06        500.000        94.1315                 NaN            NaN   1.46182                 NaN            NaN            NaN  0.770242       0.106140        3.53033                 NaN
  1267.74        500.000        94.5056                 NaN            NaN   1.37448                 NaN            NaN            NaN  0.723570       0.986954E-001   3.29770                 NaN
  1266.41        500.000        94.8474                 NaN            NaN   1.29261                 NaN            NaN            NaN  0.679137       0.925367E-001   3.08831                 NaN
  1265.09        500.000        95.1373                 NaN            NaN   1.22558                 NaN            NaN            NaN  0.644824       0.859313E-001   2.90636                 NaN
  1263.76        500.000        95.4046                 NaN            NaN   1.16213                 NaN            NaN            NaN  0.610036       0.809180E-001   2.74235                 NaN
  1262.44        500.000        95.6418                 NaN            NaN   1.10560                 NaN            NaN            NaN  0.578633       0.765980E-001   2.59735                 NaN
  1261.11        500.000        95.8523                 NaN            NaN   1.05770                 NaN            NaN            NaN  0.555236       0.710185E-001   2.46371                 NaN
  1259.79        500.000        96.0568                 NaN            NaN   1.00732                 NaN            NaN            NaN  0.527112       0.676362E-001   2.34115                 NaN
  1258.46        500.000        96.2426       0.761794E-003            NaN  0.961201                 NaN            NaN            NaN  0.503348       0.638751E-001   2.22826                 NaN
  1257.14        500.000        96.4076                 NaN            NaN  0.922626                 NaN            NaN            NaN  0.481728       0.605343E-001   2.12747                 NaN
  1255.81        500.000        96.5641       0.121067E-005            NaN  0.884156                 NaN            NaN            NaN  0.459769       0.578562E-001   2.03408                 NaN
  1254.48        500.000        96.7040                 NaN            NaN  0.851154                 NaN            NaN            NaN  0.442419       0.546104E-001   1.94784                 NaN
  1253.16        500.000        96.8350                 NaN            NaN  0.819339                 NaN            NaN            NaN  0.425507       0.517988E-001   1.86833                 NaN
  1251.83        500.000        96.9582                 NaN            NaN  0.789363                 NaN            NaN            NaN  0.408570       0.494204E-001   1.79445                 NaN
  1250.51        500.000        97.0720       0.739796E-003            NaN  0.760846                 NaN            NaN            NaN  0.393627       0.469909E-001   1.72575                 NaN
  1249.18        500.000        97.1810                 NaN            NaN  0.734951                 NaN            NaN            NaN  0.378892       0.447354E-001   1.66040                 NaN
  1247.86        500.000        97.2824                 NaN            NaN  0.709628                 NaN            NaN            NaN  0.363524       0.431544E-001   1.60125                 NaN
  1246.53        500.000        97.3746                 NaN            NaN  0.687769                 NaN            NaN            NaN  0.352462       0.407113E-001   1.54443                 NaN
  1245.21        500.000        97.4627                 NaN            NaN  0.666212                 NaN            NaN            NaN  0.340198       0.388946E-001   1.49203                 NaN
  1243.88        500.000        97.5513                 NaN            NaN  0.643798                 NaN            NaN            NaN  0.328393       0.370192E-001   1.43947                 NaN
  1242.56        500.000        97.6320                 NaN            NaN  0.623569                 NaN            NaN            NaN  0.317147       0.353687E-001   1.39194                 NaN
  1241.23        500.000        97.7097                 NaN            NaN  0.603787                 NaN            NaN            NaN  0.305760       0.339263E-001   1.34682                 NaN
  1239.90        500.000        97.7821                 NaN            NaN  0.585705                 NaN            NaN            NaN  0.295537       0.324645E-001   1.30415                 NaN
