|6.6.6
Archiving\03_Data\eq/QFM_m3.75/NWA1068/NWA1068_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1955.13        2500.00        99.1735       0.779175       0.473564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.1735       0.779175       0.473564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.1735       0.779174       0.473564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.1735       0.779174       0.473563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.1735       0.779173       0.473563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.1735       0.779172       0.473563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.1735       0.779172       0.473562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.1735       0.779171       0.473562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.1735       0.779171       0.473562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1735       0.779170       0.473561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.1735       0.779170       0.473561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.1735       0.779169       0.473561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.1735       0.779168       0.473560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.1735       0.779168       0.473560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1735       0.779167       0.473560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1735       0.779167       0.473559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1735       0.779166       0.473559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1735       0.779165       0.473558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1735       0.779165       0.473558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1735       0.779164       0.473558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1735       0.779163       0.473557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1735       0.779163       0.473557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1735       0.779162       0.473556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1735       0.779161       0.473556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1735       0.779161       0.473556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1735       0.779160       0.473555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1735       0.779159       0.473555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1735       0.779159       0.473554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1735       0.779158       0.473554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1735       0.779157       0.473553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1735       0.779156       0.473553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1735       0.779156       0.473553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1735       0.779155       0.473552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1735       0.779154       0.473552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1735       0.779153       0.473551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1735       0.779153       0.473551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1735       0.779152       0.473550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1735       0.779151       0.473550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1735       0.779150       0.473549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1735       0.779149       0.473549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1735       0.779149       0.473548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1735       0.779148       0.473548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1735       0.779147       0.473547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1735       0.779146       0.473547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1735       0.779145       0.473546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1735       0.779144       0.473546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.1735       0.779144       0.473545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1735       0.779143       0.473545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1735       0.779142       0.473544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1735       0.779141       0.473544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1735       0.779140       0.473543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1735       0.779139       0.473542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1735       0.779138       0.473542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1735       0.779137       0.473541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1735       0.779136       0.473541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1735       0.779135       0.473540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1735       0.779134       0.473540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.1735       0.779133       0.473539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.1735       0.779132       0.473538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.1735       0.779131       0.473538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.1735       0.779130       0.473537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.1735       0.779129       0.473536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.1735       0.779128       0.473536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.1735       0.779127       0.473535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.1735       0.779126       0.473535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.1735       0.779125       0.473534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.1735       0.779124       0.473533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.1735       0.779123       0.473533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.1735       0.779122       0.473532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.1735       0.779121       0.473531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.1735       0.779119       0.473531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.1735       0.779118       0.473530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.1735       0.779117       0.473529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.1735       0.779116       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.1735       0.779115       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.1735       0.779114       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.1735       0.779112       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.1735       0.779111       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.1735       0.779110       0.473525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.1735       0.779109       0.473524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.1735       0.779107       0.473523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.1735       0.779106       0.473522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.1735       0.779105       0.473522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.1626       0.779103       0.473521E-001  0.109027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.1469       0.779102       0.473520E-001  0.266824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.1313       0.779101       0.473519E-001  0.422335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.1158       0.779099       0.473518E-001  0.577846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.1005       0.779098       0.473517E-001  0.730937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.0851       0.779096       0.473516E-001  0.884028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        99.0573       0.779093       0.473515E-001  0.116217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0494       0.779093       0.473296E-001  0.118488       0.564052E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.2949       0.779090       0.443771E-001  0.133619       0.748021                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.5403       0.779088       0.414246E-001  0.148749        1.49040                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        96.7858       0.779085       0.384721E-001  0.163880        2.23277                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        96.0313       0.779083       0.355196E-001  0.179010        2.97513                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.2767       0.779080       0.325672E-001  0.194141        3.71749                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        94.5222       0.779077       0.296148E-001  0.209271        4.45985                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        93.7677       0.779075       0.266624E-001  0.224401        5.20220                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        93.0131       0.779072       0.237100E-001  0.239531        5.94455                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        92.2990       0.779070       0.207636E-001  0.253405        6.64774                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        91.5849       0.779067       0.178172E-001  0.267278        7.35093                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        90.8708       0.779064       0.148709E-001  0.281151        8.05411                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        90.1567       0.779062       0.119246E-001  0.295025        8.75729                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        89.4426       0.779059       0.897825E-002  0.308898        9.46046                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        88.7285       0.779057       0.603196E-002  0.322771        10.1636                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        88.0144       0.779054       0.308569E-002  0.336644        10.8668                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        87.3003       0.779052       0.139433E-003  0.350516        11.5700                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        86.6568       0.779055                 NaN  0.363939        12.2002                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        86.0188       0.779058                 NaN  0.376344        12.8258                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        85.3897       0.779062                 NaN  0.389180        13.4421                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        84.7606       0.779065                 NaN  0.402015        14.0583                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        84.1424       0.779069                 NaN  0.414346        14.6642                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        83.5241       0.779072                 NaN  0.426677        15.2701                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        82.9059       0.779076                 NaN  0.439008        15.8760                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        82.2876       0.779079                 NaN  0.451338        16.4820                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        81.7115       0.779083                 NaN  0.462840        17.0466                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        81.1353       0.779086                 NaN  0.474342        17.6113                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        80.5591       0.779089                 NaN  0.485843        18.1759                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        79.9830       0.779093                 NaN  0.497345        18.7406                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        79.4068       0.779096                 NaN  0.508847        19.3053                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        78.8306       0.779099                 NaN  0.520349        19.8700                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        78.2544       0.779103                 NaN  0.531851        20.4346                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        77.6782       0.779106                 NaN  0.543353        20.9993                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        77.1597       0.779109                 NaN  0.553805        21.5074                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        76.6412       0.779112                 NaN  0.564257        22.0154                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        76.1227       0.779116                 NaN  0.574709        22.5235                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        75.6042       0.779119                 NaN  0.585161        23.0315                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        75.0857       0.779122                 NaN  0.595614        23.5396                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        74.5671       0.779125                 NaN  0.606066        24.0477                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        74.0486       0.779128                 NaN  0.616518        24.5558                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        73.5301       0.779131                 NaN  0.626971        25.0638                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        73.0556       0.779134                 NaN  0.636802        25.5285                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        72.5810       0.779137                 NaN  0.646634        25.9932                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        72.1065       0.779140                 NaN  0.656465        26.4579                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        71.6320       0.779143                 NaN  0.666297        26.9226                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        71.1776       0.779146                 NaN  0.675755        27.3675                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        70.7232       0.779149                 NaN  0.685213        27.8124                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        70.0632       0.779152                 NaN  0.696208        28.1041       0.357324                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        68.8098       0.779155                 NaN  0.710936        28.0028        1.69732                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        67.4742       0.779159                 NaN  0.726003        27.9132        3.10747                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        66.1385       0.779162                 NaN  0.741070        27.8236        4.51762                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        64.8029       0.779166                 NaN  0.756137        27.7340        5.92779                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        63.4672       0.779170                 NaN  0.771204        27.6445        7.33797                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        62.0075       0.779174                 NaN  0.785918        27.5899        8.83749                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        60.3830       0.779178                 NaN  0.799559        27.6285       0.565664        9.84410                 NaN            NaN            NaN            NaN
  1490.38        2500.00        60.3830       0.779178                 NaN  0.799559        27.6285       0.565664        9.84410                 NaN            NaN            NaN            NaN
  1487.18        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1483.97        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1480.77        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1477.56        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1474.36        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1471.15        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1467.95        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1464.74        2500.00        56.9328       0.779187                 NaN  0.823986        27.8803        3.30340        10.2803                 NaN            NaN            NaN            NaN
  1461.54        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1458.33        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1455.13        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1451.92        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1448.72        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1445.51        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1442.31        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1439.10        2500.00        44.9857       0.779217                 NaN  0.929769        28.4763        12.9009        11.9281                 NaN            NaN            NaN            NaN
  1435.90        2500.00        35.2901       0.779238                 NaN   1.06999        28.5981        18.2914        15.9712                 NaN            NaN            NaN            NaN
  1432.69        2500.00        35.2901       0.779238                 NaN   1.06999        28.5981        18.2914        15.9712                 NaN            NaN            NaN            NaN
  1429.49        2500.00        35.2901       0.779238                 NaN   1.06999        28.5981        18.2914        15.9712                 NaN            NaN            NaN            NaN
  1426.28        2500.00        35.2901       0.779238                 NaN   1.06999        28.5981        18.2914        15.9712                 NaN            NaN            NaN            NaN
  1423.08        2500.00        31.1522       0.779246                 NaN   1.15922        28.5247        17.4574        20.9272                 NaN            NaN            NaN            NaN
  1419.87        2500.00        31.1522       0.779246                 NaN   1.15922        28.5247        17.4574        20.9272                 NaN            NaN            NaN            NaN
  1416.67        2500.00        29.2335       0.779249                 NaN   1.21107        28.4608        22.1409        18.1745                 NaN            NaN            NaN            NaN
  1413.46        2500.00        28.3156       0.779251                 NaN   1.23801        28.4225        18.5266        22.7180                 NaN            NaN            NaN            NaN
  1410.26        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1407.05        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1403.85        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1400.64        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1397.44        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1394.23        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1391.03        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1387.82        2500.00        27.1895       0.779253                 NaN   1.25863        28.4579        18.8994        23.2523       0.163032                 NaN            NaN            NaN
  1384.62        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1381.41        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1378.21        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1375.00        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1371.79        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1368.59        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1365.38        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1362.18        2500.00        17.5727       0.779279                 NaN   1.27449        29.6226        25.4770        21.9066        3.36741                 NaN            NaN            NaN
  1358.97        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1355.77        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1352.56        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1349.36        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1346.15        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1342.95        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1339.74        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1336.54        2500.00        11.7671       0.779292                 NaN   1.29239        30.2132        26.2009        24.1366        5.61059                 NaN            NaN            NaN
  1333.33        2500.00        7.78616       0.779298                 NaN   1.30896        30.5117        26.2419        25.9865        7.38550                 NaN            NaN            NaN
  1330.13        2500.00        7.78616       0.779298                 NaN   1.30896        30.5117        26.2419        25.9865        7.38550                 NaN            NaN            NaN
  1326.92        2500.00        7.78616       0.779298                 NaN   1.30896        30.5117        26.2419        25.9865        7.38550                 NaN            NaN            NaN
  1323.72        2500.00        7.78616       0.779298                 NaN   1.30896        30.5117        26.2419        25.9865        7.38550                 NaN            NaN            NaN
  1320.51        2500.00        6.20065       0.779298                 NaN   1.31582        30.5876        26.1406        26.8240        8.15213                 NaN            NaN            NaN
  1317.31        2500.00        5.83551       0.779298                 NaN   1.31745        30.6004        26.1066        27.0280        8.33277                 NaN            NaN            NaN
  1314.10        2500.00        4.88106       0.779300                 NaN   1.31911        30.6950        26.1642        27.2045        8.57879       0.378023                 NaN            NaN
  1310.90        2500.00                 NaN  0.779308                 NaN   1.32452        31.3835        26.8318        27.1118        9.23056        3.33852                 NaN            NaN
  1307.69        2500.00                 NaN  0.779309                 NaN   1.32690        31.4042        27.1239        26.7665        9.26002        3.33914                 NaN            NaN
  1304.49        2500.00                 NaN  0.779309                 NaN   1.32690        31.4042        27.1239        26.7665        9.26002        3.33914                 NaN            NaN
  1301.28        2500.00                 NaN  0.779309                 NaN   1.32690        31.4042        27.1239        26.7665        9.26002        3.33914                 NaN            NaN
