|6.6.6
Archiving\03_Data\eqLP/QFM_m3.5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7304       0.261085       0.855558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7303       0.261105       0.855588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7303       0.261125       0.855618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7303       0.261145       0.855648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7303       0.261165       0.855679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7303       0.261185       0.855709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7302       0.261205       0.855740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7302       0.261225       0.855771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7302       0.261245       0.855803E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7302       0.261265       0.855834E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7302       0.261286       0.855866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7301       0.261306       0.855897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7301       0.261326       0.855929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7301       0.261346       0.855961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7301       0.261367       0.855994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7301       0.261387       0.856026E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7300       0.261408       0.856059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7300       0.261428       0.856092E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7300       0.261449       0.856125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7300       0.261469       0.856158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7299       0.261490       0.856191E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7299       0.261510       0.856224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7299       0.261531       0.856258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7299       0.261551       0.856292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7299       0.261572       0.856326E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7298       0.261593       0.856360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7298       0.261614       0.856394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.2635       0.261713       0.793857E-002  0.466894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        98.4379       0.261874       0.681245E-002   1.29346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.6358       0.262031       0.568121E-002   2.09646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.8328       0.262187       0.454868E-002   2.90046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.0288       0.262343       0.341489E-002   3.70546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.2238       0.262499       0.227983E-002   4.51146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        94.4409       0.262651       0.115548E-002   5.29532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        93.6636       0.262803                 NaN   6.07356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        92.9842       0.262938                 NaN   6.75281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.3041       0.263073                 NaN   7.43279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        91.6120       0.263212                 NaN   8.12477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        90.9192       0.263350                 NaN   8.81750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.2255       0.263487                 NaN   9.51098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        89.5312       0.263624                 NaN   10.2052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        88.8433       0.263760                 NaN   10.8930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        86.8778       0.736380E-001            NaN   12.5568                 NaN  0.491773                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        85.7118                 NaN            NaN   13.6058                 NaN  0.682485                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        85.0413                 NaN            NaN   14.2758                 NaN  0.682858                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        84.3672                 NaN            NaN   14.9408       0.880307E-002  0.683241                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        83.6865                 NaN            NaN   15.6095       0.203950E-001  0.683631                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        83.0155                 NaN            NaN   16.2688       0.317740E-001  0.684015                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        82.3437                 NaN            NaN   16.9287       0.431660E-001  0.684399                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        81.6968                 NaN            NaN   17.5644       0.539637E-001  0.684773                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        81.0493                 NaN            NaN   18.2008       0.647732E-001  0.685145                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        80.4012                 NaN            NaN   18.8377       0.755946E-001  0.685517                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        79.7524                 NaN            NaN   19.4753       0.864277E-001  0.685887                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        79.1029                 NaN            NaN   20.1135       0.972724E-001  0.686256                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        78.4529                 NaN            NaN   20.7524       0.108129       0.686624                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        77.8022                 NaN            NaN   21.3918       0.118997       0.686991                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        77.1509                 NaN            NaN   22.0319       0.129876       0.687357                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        76.5377                 NaN            NaN   22.6348       0.139871       0.687707                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        75.9239                 NaN            NaN   23.2382       0.149876       0.688057                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        75.3095                 NaN            NaN   23.8422       0.159890       0.688405                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        74.6947                 NaN            NaN   24.4467       0.169915       0.688752                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        74.0792                 NaN            NaN   25.0517       0.179949       0.689097                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        73.4633                 NaN            NaN   25.6573       0.189993       0.689442                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        72.8468                 NaN            NaN   26.2634       0.200048       0.689785                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        72.2298                 NaN            NaN   26.8700       0.210111       0.690127                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        71.6483                 NaN            NaN   27.4419       0.219322       0.690454                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        71.0663                 NaN            NaN   28.0144       0.228541       0.690780                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        70.4839                 NaN            NaN   28.5872       0.237769       0.691104                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        69.9010                 NaN            NaN   29.1605       0.247005       0.691427                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        69.3177                 NaN            NaN   29.7343       0.256249       0.691748                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        68.7339                 NaN            NaN   30.3085       0.265502       0.692069                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        68.1497                 NaN            NaN   30.8832       0.274762       0.692388                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        67.5650                 NaN            NaN   31.4583       0.284031       0.692706                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        67.0130                 NaN            NaN   32.0014       0.292565       0.693009                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        66.4607                 NaN            NaN   32.5449       0.301107       0.693310                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        65.9080                 NaN            NaN   33.0887       0.309656       0.693610                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        65.3549                 NaN            NaN   33.6330       0.318211       0.693909                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        64.8014                 NaN            NaN   34.1776       0.326773       0.694207                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        64.2476                 NaN            NaN   34.7226       0.335342       0.694503                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        63.6933                 NaN            NaN   35.2680       0.343918       0.694798                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        63.1387                 NaN            NaN   35.8137       0.352501       0.695092                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        62.6188                 NaN            NaN   36.3254       0.360482       0.695369                 NaN            NaN            NaN            NaN            NaN            NaN
