|6.6.6
Archiving\03_Data\fracLP/QFM_m3/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1734.34        500.000        99.0125                 NaN  0.963816       0.236567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0125                 NaN  0.963815       0.236567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0125                 NaN  0.963813       0.236566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0125                 NaN  0.963812       0.236566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0125                 NaN  0.963811       0.236566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0125                 NaN  0.963810       0.236565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0125                 NaN  0.963809       0.236565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0125                 NaN  0.963808       0.236565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0125                 NaN  0.963807       0.236565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.0125                 NaN  0.963805       0.236564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0125                 NaN  0.963804       0.236564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.0125                 NaN  0.963803       0.236564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.0125                 NaN  0.963802       0.236563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0125                 NaN  0.963800       0.236563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0125                 NaN  0.963799       0.236563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.0125                 NaN  0.963798       0.236563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.0125                 NaN  0.963797       0.236562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0125                 NaN  0.963795       0.236562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0125                 NaN  0.963794       0.236562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.0126                 NaN  0.963793       0.236561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.0002                 NaN  0.963791       0.236561E-001  0.123100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.9980                 NaN  0.963909       0.236590E-001  0.144424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.9980                 NaN  0.964046       0.236624E-001  0.143040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        98.9980                 NaN  0.964183       0.236657E-001  0.141782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        98.9979                 NaN  0.964318       0.236690E-001  0.140862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.9979                 NaN  0.964453       0.236723E-001  0.140048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.9979                 NaN  0.964586       0.236756E-001  0.138361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.9978                 NaN  0.964718       0.236788E-001  0.137559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        98.9979                 NaN  0.964849       0.236821E-001  0.136083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.9978                 NaN  0.964979       0.236852E-001  0.135426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.9978                 NaN  0.965108       0.236884E-001  0.133913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        98.9978                 NaN  0.965236       0.236915E-001  0.133009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        98.9977                 NaN  0.965363       0.236947E-001  0.132188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        98.6312                 NaN  0.965483       0.202002E-001  0.136411E-001  0.369431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9868                 NaN            NaN            NaN  0.132115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9870                 NaN            NaN            NaN  0.129882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9709                 NaN            NaN            NaN  0.130485E-001  0.160242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4380                 NaN            NaN            NaN  0.134510E-001  0.548574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3022                 NaN            NaN            NaN  0.141890E-001  0.683586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3057                 NaN            NaN            NaN  0.130781E-001  0.681241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2761                 NaN            NaN            NaN  0.148772E-001  0.709069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3285                 NaN            NaN            NaN  0.123631E-001  0.659144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.6858                 NaN            NaN            NaN  0.256343E-001   1.28853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.8442                 NaN            NaN            NaN  0.306819E-002  0.152739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.7902                 NaN            NaN            NaN  0.402176E-002  0.205766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.9088                 NaN            NaN            NaN  0.212102E-001   1.06999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3082                 NaN            NaN            NaN  0.134845E-001  0.678269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3121                 NaN            NaN            NaN  0.133563E-001  0.674553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.6539                 NaN            NaN            NaN  0.676052E-002  0.339387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.9724                 NaN            NaN            NaN  0.199677E-001   1.00765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3150                 NaN            NaN            NaN  0.133321E-001  0.671622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3166                 NaN            NaN            NaN  0.132839E-001  0.670097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3183                 NaN            NaN            NaN  0.132623E-001  0.668425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3226                 NaN            NaN            NaN  0.131695E-001  0.664268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3241                 NaN            NaN            NaN  0.131508E-001  0.662701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3204                 NaN            NaN            NaN  0.132514E-001  0.666329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3351                 NaN            NaN            NaN  0.129769E-001  0.651918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3334                 NaN            NaN            NaN  0.130005E-001  0.653562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3326                 NaN            NaN            NaN  0.130167E-001  0.654399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.2420                 NaN            NaN            NaN  0.148144E-001  0.743224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4430                 NaN            NaN            NaN  0.109299E-001  0.546049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3467                 NaN            NaN            NaN  0.128195E-001  0.640490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3504                 NaN            NaN            NaN  0.127752E-001  0.636867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3515                 NaN            NaN            NaN  0.127902E-001  0.635686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9929                 NaN            NaN            NaN  0.300396E-002  0.355751       0.648338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5927                 NaN            NaN            NaN            NaN  0.507964E-001   1.35651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6086                 NaN            NaN            NaN            NaN  0.457604E-001   1.34565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.5407                 NaN            NaN            NaN            NaN  0.547963E-001   1.40447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4447                 NaN            NaN            NaN            NaN  0.129914E-001  0.542343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        97.9892                 NaN            NaN            NaN            NaN  0.622100E-001   1.94862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6925                 NaN            NaN            NaN            NaN  0.431961E-001   1.26430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7195                 NaN            NaN            NaN            NaN  0.368947E-001   1.24363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4354                 NaN            NaN            NaN            NaN  0.184973E-001  0.546058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.0447                 NaN            NaN            NaN            NaN  0.469944E-001   1.90833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7690                 NaN            NaN            NaN            NaN  0.301591E-001   1.20084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7831                 NaN            NaN            NaN            NaN  0.273901E-001   1.18950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7988                 NaN            NaN            NaN            NaN  0.240326E-001   1.17716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.9966                 NaN            NaN            NaN            NaN  0.339011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        97.6506                 NaN            NaN            NaN            NaN  0.462051E-001   2.30323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
